https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PUNDIX,Volume USDT
1644192000,2022-02-07 00:00:00,PUNDIX/USDT,0.8629,0.8944,0.8382,0.8903,57691.19685349,50382.50216241048
1644105600,2022-02-06 00:00:00,PUNDIX/USDT,0.8509,0.8661,0.8207,0.8661,23116.74633245,19549.013047812141
1644019200,2022-02-05 00:00:00,PUNDIX/USDT,0.8459,0.8708,0.8329,0.856,63374.10681459,53970.365329737435
1643932800,2022-02-04 00:00:00,PUNDIX/USDT,0.7983,0.845,0.7832,0.8434,75522.55141647,61151.366891356359
1643846400,2022-02-03 00:00:00,PUNDIX/USDT,0.7676,0.812,0.76,0.7992,64128.13851963,50411.497720025546
1643760000,2022-02-02 00:00:00,PUNDIX/USDT,0.7825,0.7976,0.755,0.7752,34176.04470875,26486.635599066955
1643673600,2022-02-01 00:00:00,PUNDIX/USDT,0.7842,0.8108,0.7676,0.7824,40865.23005205,32292.33651074338
1643587200,2022-01-31 00:00:00,PUNDIX/USDT,0.7721,0.802,0.7325,0.7815,73658.28527517,56119.515128662476
1643500800,2022-01-30 00:00:00,PUNDIX/USDT,0.7768,0.7768,0.7526,0.77,24118.57378718,18333.300032769364
1643414400,2022-01-29 00:00:00,PUNDIX/USDT,0.75,0.8081,0.75,0.7795,86148.42725232,67604.693933203416
1643328000,2022-01-28 00:00:00,PUNDIX/USDT,0.7356,0.7506,0.7058,0.7499,86431.85343143,62694.620330523906
1643241600,2022-01-27 00:00:00,PUNDIX/USDT,0.7239,0.735,0.6869,0.735,60433.27932537,43170.07807377894
1643155200,2022-01-26 00:00:00,PUNDIX/USDT,0.7122,0.764,0.694,0.7232,147195.03626001,106524.431955476142
1643068800,2022-01-25 00:00:00,PUNDIX/USDT,0.7197,0.7197,0.6673,0.707,64606.44478047,44456.771324422401
1642982400,2022-01-24 00:00:00,PUNDIX/USDT,0.7567,0.8325,0.6514,0.7268,108769.77055894,81197.029937739008
1642896000,2022-01-23 00:00:00,PUNDIX/USDT,0.7389,0.7877,0.7124,0.755,36270.71369743,27345.658933464274
1642809600,2022-01-22 00:00:00,PUNDIX/USDT,0.758,0.98,0.641,0.7416,267507.53700613,214374.54411511123
1642723200,2022-01-21 00:00:00,PUNDIX/USDT,0.8289,0.855,0.7407,0.7604,93503.25102809,76182.212945946213
1642636800,2022-01-20 00:00:00,PUNDIX/USDT,0.868,0.9084,0.8264,0.8275,29014.13778933,25503.760717976018
1642550400,2022-01-19 00:00:00,PUNDIX/USDT,0.8963,0.9009,0.857,0.8708,7735.68124536,6779.044174867368
1642464000,2022-01-18 00:00:00,PUNDIX/USDT,0.9113,0.9172,0.8709,0.9016,17860.56947936,15971.444438136976
1642377600,2022-01-17 00:00:00,PUNDIX/USDT,0.9345,0.9412,0.8966,0.9105,21300.02975313,19339.396134655372
1642291200,2022-01-16 00:00:00,PUNDIX/USDT,0.9296,0.9983,0.9246,0.9376,85452.2434707,82190.884952210804
1642204800,2022-01-15 00:00:00,PUNDIX/USDT,0.9271,0.938,0.9157,0.9328,19786.68791547,18292.637657642666
1642118400,2022-01-14 00:00:00,PUNDIX/USDT,0.9233,0.9338,0.8888,0.924,36571.63542159,33493.175197606622
1642032000,2022-01-13 00:00:00,PUNDIX/USDT,0.93,1.0141,0.9138,0.9233,63307.54706761,60827.911813209369
1641945600,2022-01-12 00:00:00,PUNDIX/USDT,0.8922,0.9295,0.8,0.9295,65838.33310932,58503.106332913545
1641859200,2022-01-11 00:00:00,PUNDIX/USDT,0.8643,0.9048,0.8375,0.8885,58100.07098353,49905.185621127732
1641772800,2022-01-10 00:00:00,PUNDIX/USDT,0.9046,0.92,0.8101,0.8671,98112.58779455,85521.059687289356
1641686400,2022-01-09 00:00:00,PUNDIX/USDT,0.8929,0.923,0.886,0.9087,42519.57518575,38478.32802317
1641600000,2022-01-08 00:00:00,PUNDIX/USDT,0.9095,0.9333,0.867,0.8924,52308.32852237,46628.889623541167
1641513600,2022-01-07 00:00:00,PUNDIX/USDT,0.9696,0.9697,0.8814,0.9139,35708.2230262,32721.757433415326
1641427200,2022-01-06 00:00:00,PUNDIX/USDT,0.9902,1.052,0.9421,0.9721,93783.00846261,92483.528844841439
1641340800,2022-01-05 00:00:00,PUNDIX/USDT,1.0626,1.1293,0.955,1.0016,65783.39105381,70193.028549753536
1641254400,2022-01-04 00:00:00,PUNDIX/USDT,1.0702,1.117,1.0376,1.0627,23210.65136134,25056.215078232872
1641168000,2022-01-03 00:00:00,PUNDIX/USDT,1.0805,1.115,1.0409,1.0744,106222.6464951,113844.437465638232
1641081600,2022-01-02 00:00:00,PUNDIX/USDT,1.0291,1.1,1.0291,1.0804,49421.23566508,52796.93964485898
1640995200,2022-01-01 00:00:00,PUNDIX/USDT,1.0121,1.0507,1.0048,1.0322,17352.23997655,17779.55458517242
1640908800,2021-12-31 00:00:00,PUNDIX/USDT,1.0328,1.1375,0.995,1.0196,52041.34940715,53510.743534382816
1640822400,2021-12-30 00:00:00,PUNDIX/USDT,1.0045,1.0542,0.9994,1.0381,72694.33103625,74657.524021287595
1640736000,2021-12-29 00:00:00,PUNDIX/USDT,1.0591,1.0683,1.005,1.0096,44776.15665833,46516.304680414261
1640649600,2021-12-28 00:00:00,PUNDIX/USDT,1.1598,1.1776,1.0441,1.0643,117331.54059069,129104.476332621629
