https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINKBEAR,Volume USDT
1643932800000.0,2022-02-04 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643846400000.0,2022-02-03 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643760000000.0,2022-02-02 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643673600000.0,2022-02-01 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643587200000.0,2022-01-31 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643500800000.0,2022-01-30 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643414400000.0,2022-01-29 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643328000000.0,2022-01-28 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643241600000.0,2022-01-27 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643155200000.0,2022-01-26 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1643068800000.0,2022-01-25 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642982400000.0,2022-01-24 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642896000000.0,2022-01-23 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642809600000.0,2022-01-22 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642723200000.0,2022-01-21 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642636800000.0,2022-01-20 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642550400000.0,2022-01-19 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642464000000.0,2022-01-18 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642377600000.0,2022-01-17 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642291200000.0,2022-01-16 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642204800000.0,2022-01-15 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642118400000.0,2022-01-14 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1642032000000.0,2022-01-13 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1641945600000.0,2022-01-12 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1641859200000.0,2022-01-11 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1641772800000.0,2022-01-10 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1641686400000.0,2022-01-09 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1641600000000.0,2022-01-08 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1641513600000.0,2022-01-07 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1641427200000.0,2022-01-06 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1641340800000.0,2022-01-05 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1641254400000.0,2022-01-04 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1641168000000.0,2022-01-03 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1641081600000.0,2022-01-02 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1640995200000.0,2022-01-01 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1640908800000.0,2021-12-31 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1640822400000.0,2021-12-30 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1640736000000.0,2021-12-29 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1640649600000.0,2021-12-28 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1640563200000.0,2021-12-27 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1640476800000.0,2021-12-26 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1640390400000.0,2021-12-25 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1640304000000.0,2021-12-24 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1640217600000.0,2021-12-23 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1640131200000.0,2021-12-22 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1640044800000.0,2021-12-21 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1639958400000.0,2021-12-20 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1639872000000.0,2021-12-19 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1639785600000.0,2021-12-18 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,92230000000.0,922.3
1639699200000.0,2021-12-17 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1639612800000.0,2021-12-16 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1639526400000.0,2021-12-15 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1639440000000.0,2021-12-14 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1639353600000.0,2021-12-13 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,96390000000.0,963.9
1639267200000.0,2021-12-12 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1639180800000.0,2021-12-11 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1639094400000.0,2021-12-10 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,10000000.0,0.1
1639008000000.0,2021-12-09 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638921600000.0,2021-12-08 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638835200000.0,2021-12-07 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638748800000.0,2021-12-06 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638662400000.0,2021-12-05 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638576000000.0,2021-12-04 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,450000000.0,4.5
1638489600000.0,2021-12-03 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638403200000.0,2021-12-02 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638316800000.0,2021-12-01 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638230400000.0,2021-11-30 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638144000000.0,2021-11-29 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1638057600000.0,2021-11-28 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637971200000.0,2021-11-27 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637884800000.0,2021-11-26 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637798400000.0,2021-11-25 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637712000000.0,2021-11-24 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637625600000.0,2021-11-23 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637539200000.0,2021-11-22 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637452800000.0,2021-11-21 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637366400000.0,2021-11-20 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637280000000.0,2021-11-19 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637193600000.0,2021-11-18 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637107200000.0,2021-11-17 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1637020800000.0,2021-11-16 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636934400000.0,2021-11-15 00:00:00,LINKBEAR/USDT,2e-08,2e-08,1e-08,1e-08,0.0,0.0
1636848000000.0,2021-11-14 00:00:00,LINKBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1636761600000.0,2021-11-13 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,2e-08,0.0,0.0
1636675200000.0,2021-11-12 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636588800000.0,2021-11-11 00:00:00,LINKBEAR/USDT,2e-08,2e-08,1e-08,1e-08,0.0,0.0
1636502400000.0,2021-11-10 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,2e-08,0.0,0.0
1636416000000.0,2021-11-09 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636329600000.0,2021-11-08 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636243200000.0,2021-11-07 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636156800000.0,2021-11-06 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1636070400000.0,2021-11-05 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635984000000.0,2021-11-04 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635897600000.0,2021-11-03 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635811200000.0,2021-11-02 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635724800000.0,2021-11-01 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635638400000.0,2021-10-31 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635552000000.0,2021-10-30 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635465600000.0,2021-10-29 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635379200000.0,2021-10-28 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1635292800000.0,2021-10-27 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635206400000.0,2021-10-26 00:00:00,LINKBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1635120000000.0,2021-10-25 00:00:00,LINKBEAR/USDT,2e-08,2e-08,1e-08,1e-08,0.0,0.0
1635033600000.0,2021-10-24 00:00:00,LINKBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1634947200000.0,2021-10-23 00:00:00,LINKBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1634860800000.0,2021-10-22 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,2e-08,45856600000.0,917.132
1634774400000.0,2021-10-21 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1634688000000.0,2021-10-20 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1634601600000.0,2021-10-19 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1634515200000.0,2021-10-18 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1634428800000.0,2021-10-17 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1634342400000.0,2021-10-16 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1634256000000.0,2021-10-15 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1634169600000.0,2021-10-14 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1634083200000.0,2021-10-13 00:00:00,LINKBEAR/USDT,1e-08,3e-08,1e-08,1e-08,0.0,0.0
1633996800000.0,2021-10-12 00:00:00,LINKBEAR/USDT,1e-08,3e-08,1e-08,1e-08,0.0,0.0
1633910400000.0,2021-10-11 00:00:00,LINKBEAR/USDT,1e-08,3e-08,1e-08,1e-08,0.0,0.0
1633824000000.0,2021-10-10 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1633737600000.0,2021-10-09 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1633651200000.0,2021-10-08 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1633564800000.0,2021-10-07 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1633478400000.0,2021-10-06 00:00:00,LINKBEAR/USDT,1e-08,3e-08,1e-08,1e-08,0.0,0.0
1633392000000.0,2021-10-05 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1633305600000.0,2021-10-04 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1633219200000.0,2021-10-03 00:00:00,LINKBEAR/USDT,1e-08,2e-08,1e-08,1e-08,0.0,0.0
1633132800000.0,2021-10-02 00:00:00,LINKBEAR/USDT,1e-08,3e-08,1e-08,1e-08,0.0,0.0
1633046400000.0,2021-10-01 00:00:00,LINKBEAR/USDT,2e-08,3e-08,1e-08,1e-08,1390000000.0,13.9
1632960000000.0,2021-09-30 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,0.0,0.0
1632873600000.0,2021-09-29 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,0.0,0.0
1632787200000.0,2021-09-28 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,0.0,0.0
1632700800000.0,2021-09-27 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,0.0,0.0
1632614400000.0,2021-09-26 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,0.0,0.0
1632528000000.0,2021-09-25 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,0.0,0.0
1632441600000.0,2021-09-24 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,90000000.0,1.8
1632355200000.0,2021-09-23 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,10000000.0,0.2
1632268800000.0,2021-09-22 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,10000000.0,0.2
1632182400000.0,2021-09-21 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,70000000.0,1.4
1632096000000.0,2021-09-20 00:00:00,LINKBEAR/USDT,1e-08,3e-08,1e-08,2e-08,70000000.0,1.4
1632009600000.0,2021-09-19 00:00:00,LINKBEAR/USDT,2e-08,2e-08,1e-08,1e-08,0.0,0.0
1631923200000.0,2021-09-18 00:00:00,LINKBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1631836800000.0,2021-09-17 00:00:00,LINKBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1631750400000.0,2021-09-16 00:00:00,LINKBEAR/USDT,2e-08,2e-08,1e-08,2e-08,375000000.0,7.5
1631664000000.0,2021-09-15 00:00:00,LINKBEAR/USDT,3e-08,3e-08,1e-08,2e-08,5000000.0,0.1
1631577600000.0,2021-09-14 00:00:00,LINKBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1631491200000.0,2021-09-13 00:00:00,LINKBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1631404800000.0,2021-09-12 00:00:00,LINKBEAR/USDT,3e-08,3e-08,2e-08,3e-08,393333333.3333334,11.8
1631318400000.0,2021-09-11 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,3e-08,0.0,0.0
1631232000000.0,2021-09-10 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,0.0,0.0
1631145600000.0,2021-09-09 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,360000000.0,7.2
1631059200000.0,2021-09-08 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,0.0,0.0
1630972800000.0,2021-09-07 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,0.0,0.0
1630886400000.0,2021-09-06 00:00:00,LINKBEAR/USDT,2e-08,3e-08,2e-08,2e-08,0.0,0.0
1630800000000.0,2021-09-05 00:00:00,LINKBEAR/USDT,3e-08,3e-08,2e-08,2e-08,1312000000.0,26.24
1630713600000.0,2021-09-04 00:00:00,LINKBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1630627200000.0,2021-09-03 00:00:00,LINKBEAR/USDT,3e-08,4e-08,3e-08,3e-08,0.0,0.0
1630540800000.0,2021-09-02 00:00:00,LINKBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1630454400000.0,2021-09-01 00:00:00,LINKBEAR/USDT,3e-08,4e-08,3e-08,3e-08,486000000.00000006,14.58
1630368000000.0,2021-08-31 00:00:00,LINKBEAR/USDT,4e-08,4e-08,3e-08,3e-08,82000000.0,2.46
1630281600000.0,2021-08-30 00:00:00,LINKBEAR/USDT,3e-08,5e-08,3e-08,4e-08,104000000.0,4.16
1630195200000.0,2021-08-29 00:00:00,LINKBEAR/USDT,3e-08,4e-08,3e-08,3e-08,540000000.0,16.2
1630108800000.0,2021-08-28 00:00:00,LINKBEAR/USDT,3e-08,4e-08,3e-08,3e-08,0.0,0.0
1630022400000.0,2021-08-27 00:00:00,LINKBEAR/USDT,4e-08,4e-08,3e-08,3e-08,130333333.33333334,3.91
1629936000000.0,2021-08-26 00:00:00,LINKBEAR/USDT,4e-08,4e-08,4e-08,4e-08,14000000.000000002,0.56
1629849600000.0,2021-08-25 00:00:00,LINKBEAR/USDT,4e-08,4e-08,4e-08,4e-08,2000000.0,0.08
1629763200000.0,2021-08-24 00:00:00,LINKBEAR/USDT,4e-08,4e-08,4e-08,4e-08,0.0,0.0
1629676800000.0,2021-08-23 00:00:00,LINKBEAR/USDT,4e-08,4e-08,4e-08,4e-08,0.0,0.0
1629590400000.0,2021-08-22 00:00:00,LINKBEAR/USDT,4e-08,4e-08,4e-08,4e-08,0.0,0.0
1629504000000.0,2021-08-21 00:00:00,LINKBEAR/USDT,4e-08,4e-08,4e-08,4e-08,0.0,0.0
1629417600000.0,2021-08-20 00:00:00,LINKBEAR/USDT,4e-08,4e-08,4e-08,4e-08,79000000.0,3.16
1629331200000.0,2021-08-19 00:00:00,LINKBEAR/USDT,3e-08,4e-08,3e-08,4e-08,0.0,0.0
1629244800000.0,2021-08-18 00:00:00,LINKBEAR/USDT,3e-08,4e-08,3e-08,3e-08,0.0,0.0
1629158400000.0,2021-08-17 00:00:00,LINKBEAR/USDT,3e-08,4e-08,3e-08,3e-08,0.0,0.0
1629072000000.0,2021-08-16 00:00:00,LINKBEAR/USDT,4e-08,4e-08,3e-08,3e-08,68000000.0,2.04
1628985600000.0,2021-08-15 00:00:00,LINKBEAR/USDT,4e-08,4e-08,3e-08,4e-08,3727500000.0,149.1
1628899200000.0,2021-08-14 00:00:00,LINKBEAR/USDT,4e-08,5e-08,4e-08,4e-08,565114000000.0,22604.56
1628812800000.0,2021-08-13 00:00:00,LINKBEAR/USDT,6e-08,6e-08,4e-08,4e-08,516000000.0,20.64
1628726400000.0,2021-08-12 00:00:00,LINKBEAR/USDT,4e-08,6e-08,4e-08,6e-08,696333333.3333334,41.78
1628640000000.0,2021-08-11 00:00:00,LINKBEAR/USDT,6e-08,6e-08,4e-08,4e-08,275743000000.0,11029.72
1628553600000.0,2021-08-10 00:00:00,LINKBEAR/USDT,6e-08,7e-08,5e-08,6e-08,6442000000.0,386.52
1628467200000.0,2021-08-09 00:00:00,LINKBEAR/USDT,6e-08,7e-08,6e-08,6e-08,63924833333.333336,3835.49
1628380800000.0,2021-08-08 00:00:00,LINKBEAR/USDT,6e-08,7e-08,5e-08,6e-08,766333333.3333334,45.98
1628294400000.0,2021-08-07 00:00:00,LINKBEAR/USDT,7e-08,7e-08,5e-08,6e-08,909000000.0000001,54.54
1628208000000.0,2021-08-06 00:00:00,LINKBEAR/USDT,6e-08,7e-08,6e-08,7e-08,541714285.7142857,37.92
1628121600000.0,2021-08-05 00:00:00,LINKBEAR/USDT,6e-08,7e-08,6e-08,6e-08,720166666.6666667,43.21
1628035200000.0,2021-08-04 00:00:00,LINKBEAR/USDT,7e-08,7e-08,5e-08,6e-08,265652500000.00003,15939.15
1627948800000.0,2021-08-03 00:00:00,LINKBEAR/USDT,7e-08,7e-08,6e-08,7e-08,328571428.57142854,23.0
1627862400000.0,2021-08-02 00:00:00,LINKBEAR/USDT,8e-08,9e-08,7e-08,7e-08,208000000.0,14.56
1627776000000.0,2021-08-01 00:00:00,LINKBEAR/USDT,8e-08,8e-08,6e-08,8e-08,741875000.0,59.35
1627689600000.0,2021-07-31 00:00:00,LINKBEAR/USDT,8e-08,9e-08,8e-08,8e-08,209625000.0,16.77
1627603200000.0,2021-07-30 00:00:00,LINKBEAR/USDT,1.4e-07,1.4e-07,8e-08,8e-08,2760125000.0,220.81
1627516800000.0,2021-07-29 00:00:00,LINKBEAR/USDT,1.4e-07,1.4e-07,1.4e-07,1.4e-07,0.0,0.0
1627430400000.0,2021-07-28 00:00:00,LINKBEAR/USDT,1.3e-07,1.4e-07,1.3e-07,1.4e-07,278142857.14285713,38.94
1627344000000.0,2021-07-27 00:00:00,LINKBEAR/USDT,1.7e-07,1.7e-07,1.3e-07,1.3e-07,1454153846.153846,189.04
1627257600000.0,2021-07-26 00:00:00,LINKBEAR/USDT,2.3e-07,2.3e-07,1.3e-07,1.7e-07,1059223529.4117649,180.068
1627171200000.0,2021-07-25 00:00:00,LINKBEAR/USDT,2.3e-07,2.4e-07,2.2e-07,2.3e-07,389217391.3043478,89.52
1627084800000.0,2021-07-24 00:00:00,LINKBEAR/USDT,2.4e-07,2.4e-07,2.2e-07,2.3e-07,452608695.6521739,104.1
1626998400000.0,2021-07-23 00:00:00,LINKBEAR/USDT,2.6e-07,3e-07,2.4e-07,2.4e-07,1224716666.6666667,293.932
1626912000000.0,2021-07-22 00:00:00,LINKBEAR/USDT,3.2e-07,3.2e-07,2.6e-07,2.6e-07,1797376923.0769231,467.318
1626825600000.0,2021-07-21 00:00:00,LINKBEAR/USDT,4.5e-07,4.8e-07,2.9e-07,3.2e-07,2315584375.0,740.987
1626739200000.0,2021-07-20 00:00:00,LINKBEAR/USDT,3.9e-07,4.8e-07,3.8e-07,4.5e-07,927837777.7777778,417.527
1626652800000.0,2021-07-19 00:00:00,LINKBEAR/USDT,3.3e-07,4e-07,3.3e-07,3.9e-07,1033610256.4102564,403.108
1626566400000.0,2021-07-18 00:00:00,LINKBEAR/USDT,3.4e-07,3.4e-07,3e-07,3.3e-07,885909090.9090909,292.35
1626480000000.0,2021-07-17 00:00:00,LINKBEAR/USDT,3.5e-07,3.6e-07,3.2e-07,3.4e-07,1151776470.5882354,391.604
1626393600000.0,2021-07-16 00:00:00,LINKBEAR/USDT,3.2e-07,3.6e-07,2.9e-07,3.5e-07,461257142.85714287,161.44
1626307200000.0,2021-07-15 00:00:00,LINKBEAR/USDT,2.6e-07,3.2e-07,2.5e-07,3.2e-07,1221468750.0,390.87
1626220800000.0,2021-07-14 00:00:00,LINKBEAR/USDT,2.7e-07,3.1e-07,2.4e-07,2.6e-07,613769230.7692308,159.58
1626134400000.0,2021-07-13 00:00:00,LINKBEAR/USDT,2.5e-07,2.7e-07,2.3e-07,2.7e-07,28962962.962962963,7.82
1626048000000.0,2021-07-12 00:00:00,LINKBEAR/USDT,2.1e-07,2.5e-07,2.1e-07,2.5e-07,28480000.0,7.12
1625961600000.0,2021-07-11 00:00:00,LINKBEAR/USDT,2.2e-07,2.2e-07,2.1e-07,2.1e-07,71000000.0,14.91
1625875200000.0,2021-07-10 00:00:00,LINKBEAR/USDT,2e-07,2.2e-07,2e-07,2.2e-07,16000000.0,3.52
1625788800000.0,2021-07-09 00:00:00,LINKBEAR/USDT,2e-07,2.3e-07,2e-07,2e-07,33600000.0,6.72
1625702400000.0,2021-07-08 00:00:00,LINKBEAR/USDT,1.7e-07,2.2e-07,1.7e-07,2e-07,109300000.0,21.86
1625616000000.0,2021-07-07 00:00:00,LINKBEAR/USDT,1.7e-07,1.8e-07,1.4e-07,1.7e-07,1029294117.6470588,174.98
1625529600000.0,2021-07-06 00:00:00,LINKBEAR/USDT,2.2e-07,2.2e-07,1.7e-07,1.7e-07,268764705.88235295,45.69
1625443200000.0,2021-07-05 00:00:00,LINKBEAR/USDT,1.9e-07,2.4e-07,1.9e-07,2.2e-07,636636363.6363636,140.06
1625356800000.0,2021-07-04 00:00:00,LINKBEAR/USDT,2.2e-07,2.4e-07,1.9e-07,1.9e-07,493210526.3157894,93.71
1625270400000.0,2021-07-03 00:00:00,LINKBEAR/USDT,2.4e-07,2.5e-07,2.2e-07,2.2e-07,3426318181.8181815,753.79
1625184000000.0,2021-07-02 00:00:00,LINKBEAR/USDT,2.5e-07,2.7e-07,2.4e-07,2.4e-07,37250000.0,8.94
1625097600000.0,2021-07-01 00:00:00,LINKBEAR/USDT,2.1e-07,2.6e-07,2.1e-07,2.5e-07,78840000.0,19.71
1625011200000.0,2021-06-30 00:00:00,LINKBEAR/USDT,2e-07,2.4e-07,2e-07,2.1e-07,89857142.85714287,18.87
1624924800000.0,2021-06-29 00:00:00,LINKBEAR/USDT,2.4e-07,2.4e-07,1.8e-07,2e-07,100500000.00000001,20.1
