https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RUNE,Volume USDT
1660950000,2022-08-19 23:00:00,RUNE/USDT,2.105,2.125,2.0804,2.0868,60752.75005808,127962.184246864304
1660946400,2022-08-19 22:00:00,RUNE/USDT,2.1163,2.1425,2.0972,2.1074,169788.07546755,360175.309474413351
1660942800,2022-08-19 21:00:00,RUNE/USDT,2.1621,2.1685,2.1012,2.1156,67802.41764604,144638.445493380058
1660939200,2022-08-19 20:00:00,RUNE/USDT,2.1743,2.1813,2.1516,2.162,16494.53803487,35744.160989595955
1660935600,2022-08-19 19:00:00,RUNE/USDT,2.1679,2.1899,2.138,2.18,181568.72874261,394058.274477436945
1660932000,2022-08-19 18:00:00,RUNE/USDT,2.1841,2.1904,2.1634,2.1675,19540.83344022,42436.426556513987
1660928400,2022-08-19 17:00:00,RUNE/USDT,2.2026,2.2107,2.1731,2.1841,64119.32482485,140502.105746045596
1660924800,2022-08-19 16:00:00,RUNE/USDT,2.174,2.2196,2.168,2.2046,96534.17026805,212435.738311795186
1660921200,2022-08-19 15:00:00,RUNE/USDT,2.1668,2.1777,2.1516,2.1747,35281.4486874,76448.710007401658
1660917600,2022-08-19 14:00:00,RUNE/USDT,2.1649,2.194,2.1597,2.1664,70978.59525239,154722.850905057526
1660914000,2022-08-19 13:00:00,RUNE/USDT,2.1895,2.1979,2.1579,2.1628,17051.63954779,37158.026475925404
1660910400,2022-08-19 12:00:00,RUNE/USDT,2.1574,2.1926,2.1248,2.1894,41192.1211735,88843.259126429325
1660906800,2022-08-19 11:00:00,RUNE/USDT,2.1562,2.1613,2.1114,2.1606,100783.75073995,215454.98513175231
1660903200,2022-08-19 10:00:00,RUNE/USDT,2.1741,2.1827,2.1506,2.1562,38448.46342467,83577.330895052019
1660899600,2022-08-19 09:00:00,RUNE/USDT,2.1659,2.185,2.1578,2.1752,30319.85394516,65857.478816705322
1660896000,2022-08-19 08:00:00,RUNE/USDT,2.1887,2.1887,2.1544,2.165,41558.36891041,90340.642741318631
1660892400,2022-08-19 07:00:00,RUNE/USDT,2.1681,2.2027,2.1666,2.1895,56898.73338252,124291.837061463898
1660888800,2022-08-19 06:00:00,RUNE/USDT,2.3012,2.3029,2.13,2.167,210134.23097423,462917.674193935819
1660885200,2022-08-19 05:00:00,RUNE/USDT,2.2896,2.3069,2.2878,2.301,21893.29722749,50312.995752078523
1660881600,2022-08-19 04:00:00,RUNE/USDT,2.285,2.2977,2.2787,2.2887,14972.08071612,34296.627217124215
1660878000,2022-08-19 03:00:00,RUNE/USDT,2.2916,2.298,2.2725,2.2866,13998.43703459,31994.959296855742
1660874400,2022-08-19 02:00:00,RUNE/USDT,2.2792,2.2972,2.2745,2.2933,60736.73486387,139054.12713050819
1660870800,2022-08-19 01:00:00,RUNE/USDT,2.303,2.313,2.2628,2.2802,69728.50396424,159268.799708848217
1660867200,2022-08-19 00:00:00,RUNE/USDT,2.393,2.395,2.301,2.3045,135884.633064,318051.113031481368
1660863600,2022-08-18 23:00:00,RUNE/USDT,2.4971,2.511,2.3877,2.3925,175802.56352287,429503.28387933527
1660860000,2022-08-18 22:00:00,RUNE/USDT,2.5099,2.516,2.4975,2.498,10473.37004222,26252.870691196999
1660856400,2022-08-18 21:00:00,RUNE/USDT,2.5161,2.5208,2.5067,2.5103,7564.3919258,19002.525724875645
1660852800,2022-08-18 20:00:00,RUNE/USDT,2.5088,2.5224,2.5016,2.5159,43166.37959199,108520.064490754196
1660849200,2022-08-18 19:00:00,RUNE/USDT,2.4954,2.5241,2.4954,2.5073,23090.49761701,58028.466931886914
1660845600,2022-08-18 18:00:00,RUNE/USDT,2.4841,2.5052,2.48,2.5013,35608.01165653,88661.784297262769
1660842000,2022-08-18 17:00:00,RUNE/USDT,2.5187,2.5241,2.484,2.484,41398.03221945,103650.841131208021
1660838400,2022-08-18 16:00:00,RUNE/USDT,2.5573,2.5599,2.5,2.5187,70778.90531117,177657.235214630577
1660834800,2022-08-18 15:00:00,RUNE/USDT,2.5459,2.565,2.5352,2.561,12165.37297659,31068.374872584515
1660831200,2022-08-18 14:00:00,RUNE/USDT,2.5443,2.5625,2.5346,2.5457,21261.77416168,54175.920810497877
1660827600,2022-08-18 13:00:00,RUNE/USDT,2.5763,2.5784,2.5419,2.5443,80373.52090054,205688.17023634636
1660824000,2022-08-18 12:00:00,RUNE/USDT,2.5575,2.5762,2.5506,2.5762,22305.23267001,57106.019845822518
1660820400,2022-08-18 11:00:00,RUNE/USDT,2.5324,2.5595,2.5324,2.5585,15468.54061806,39399.419645343613
1660816800,2022-08-18 10:00:00,RUNE/USDT,2.5305,2.5417,2.5195,2.5352,9261.54407073,23463.4727849754
1660813200,2022-08-18 09:00:00,RUNE/USDT,2.5114,2.5304,2.5019,2.5304,16758.38211042,42125.236268664912
1660809600,2022-08-18 08:00:00,RUNE/USDT,2.516,2.5183,2.494,2.512,10118.19865407,25372.902275337502
1660806000,2022-08-18 07:00:00,RUNE/USDT,2.5069,2.5214,2.5008,2.516,18617.53648552,46833.482853736346
1660802400,2022-08-18 06:00:00,RUNE/USDT,2.5161,2.5307,2.5036,2.505,62496.78743609,157198.189586159002
1660798800,2022-08-18 05:00:00,RUNE/USDT,2.4931,2.5197,2.4899,2.5112,46783.1044989,117378.454202462523
1660795200,2022-08-18 04:00:00,RUNE/USDT,2.5152,2.5173,2.484,2.493,32789.66205234,81889.486015826356
1660791600,2022-08-18 03:00:00,RUNE/USDT,2.5141,2.522,2.5072,2.5105,10649.32562157,26790.726843605581
1660788000,2022-08-18 02:00:00,RUNE/USDT,2.5215,2.5248,2.5016,2.5135,43538.94350564,109487.253381518663
1660784400,2022-08-18 01:00:00,RUNE/USDT,2.5121,2.527,2.4999,2.5237,61113.10350709,153702.421669396239
1660780800,2022-08-18 00:00:00,RUNE/USDT,2.4864,2.5137,2.47,2.509,91228.68880643,227523.336149352311
1660777200,2022-08-17 23:00:00,RUNE/USDT,2.4764,2.4915,2.4659,2.4861,26697.85420752,66223.064680916769
1660773600,2022-08-17 22:00:00,RUNE/USDT,2.5,2.5029,2.4752,2.4769,61525.52566219,153318.41407531316
1660770000,2022-08-17 21:00:00,RUNE/USDT,2.537,2.5383,2.488,2.5,132965.49066191,334453.929658681378
1660766400,2022-08-17 20:00:00,RUNE/USDT,2.5273,2.549,2.506,2.5386,108991.58547835,275240.233345018799
1660762800,2022-08-17 19:00:00,RUNE/USDT,2.5506,2.5631,2.5176,2.5248,158246.55778518,401645.664929520968
1660759200,2022-08-17 18:00:00,RUNE/USDT,2.5517,2.581,2.5295,2.5509,319449.1244787,816650.965116493507
1660755600,2022-08-17 17:00:00,RUNE/USDT,2.5364,2.5553,2.5235,2.5553,36787.8124666,93203.028776728331
1660752000,2022-08-17 16:00:00,RUNE/USDT,2.5179,2.5438,2.5092,2.5364,47956.03016188,121361.596968001058
1660748400,2022-08-17 15:00:00,RUNE/USDT,2.5095,2.5403,2.5065,2.5199,204504.68007035,516395.236647555318
1660744800,2022-08-17 14:00:00,RUNE/USDT,2.5481,2.567,2.5018,2.5062,142512.58227968,361466.224448153043
1660741200,2022-08-17 13:00:00,RUNE/USDT,2.5967,2.5989,2.5224,2.5488,141249.65819562,361633.536460580014
1660737600,2022-08-17 12:00:00,RUNE/USDT,2.6339,2.6368,2.5622,2.5976,107996.49977217,280003.570005964742
1660734000,2022-08-17 11:00:00,RUNE/USDT,2.6553,2.6556,2.6236,2.6353,51104.86002393,134433.363984407769
1660730400,2022-08-17 10:00:00,RUNE/USDT,2.6824,2.6824,2.6397,2.6419,58299.92308405,154442.650561358769
1660726800,2022-08-17 09:00:00,RUNE/USDT,2.666,2.6973,2.6649,2.6748,10449.58456129,28000.277706364769
1660723200,2022-08-17 08:00:00,RUNE/USDT,2.672,2.6877,2.6568,2.6671,45684.42166608,122094.664308569283
1660719600,2022-08-17 07:00:00,RUNE/USDT,2.7631,2.764,2.6623,2.672,141021.85127235,383015.997533845344
1660716000,2022-08-17 06:00:00,RUNE/USDT,2.7219,2.8001,2.7219,2.7606,302797.52420095,839838.216681889335
1660712400,2022-08-17 05:00:00,RUNE/USDT,2.7027,2.7225,2.701,2.7225,64397.21960108,174551.311871084084
1660708800,2022-08-17 04:00:00,RUNE/USDT,2.685,2.7064,2.685,2.703,11128.93337535,29995.953544672618
1660705200,2022-08-17 03:00:00,RUNE/USDT,2.685,2.694,2.6798,2.6837,11713.36078853,31453.111189196122
1660701600,2022-08-17 02:00:00,RUNE/USDT,2.6659,2.6905,2.656,2.6802,22423.35295301,59966.344660496225
1660698000,2022-08-17 01:00:00,RUNE/USDT,2.669,2.6777,2.6589,2.6648,30298.97136515,80857.137585649435
1660694400,2022-08-17 00:00:00,RUNE/USDT,2.6338,2.6743,2.6333,2.6664,28993.84749572,77115.990127378586
1660690800,2022-08-16 23:00:00,RUNE/USDT,2.6255,2.6424,2.6219,2.6329,93772.56321759,246803.565286060602
1660687200,2022-08-16 22:00:00,RUNE/USDT,2.6382,2.6382,2.604,2.6298,44661.24722877,116894.265757235945
1660683600,2022-08-16 21:00:00,RUNE/USDT,2.637,2.655,2.6309,2.6371,11261.76104398,29732.49909283468
1660680000,2022-08-16 20:00:00,RUNE/USDT,2.6224,2.642,2.6192,2.64,5896.8367685,15529.739670193855
1660676400,2022-08-16 19:00:00,RUNE/USDT,2.6174,2.6253,2.6027,2.6194,102168.58238389,267370.587262933461
1660672800,2022-08-16 18:00:00,RUNE/USDT,2.6388,2.6641,2.5841,2.6174,228041.39017365,595605.163806951914
1660669200,2022-08-16 17:00:00,RUNE/USDT,2.6466,2.6517,2.6297,2.6396,8380.20638365,22125.876335844793
1660665600,2022-08-16 16:00:00,RUNE/USDT,2.6741,2.6747,2.613,2.6467,109180.9770063,287051.053610411976
1660662000,2022-08-16 15:00:00,RUNE/USDT,2.6352,2.683,2.6255,2.6742,22836.42966336,60644.990463305808
1660658400,2022-08-16 14:00:00,RUNE/USDT,2.6639,2.6649,2.627,2.635,34428.93673938,90881.627223755451
1660654800,2022-08-16 13:00:00,RUNE/USDT,2.6727,2.6877,2.656,2.669,76840.18771997,205708.569672543992
1660651200,2022-08-16 12:00:00,RUNE/USDT,2.7094,2.7155,2.6672,2.6732,108871.48937568,292657.529657081449
1660647600,2022-08-16 11:00:00,RUNE/USDT,2.707,2.7332,2.6993,2.7082,27385.62845512,74389.20795757522
1660644000,2022-08-16 10:00:00,RUNE/USDT,2.7101,2.7168,2.6972,2.705,32081.07629496,86949.324274724665
1660640400,2022-08-16 09:00:00,RUNE/USDT,2.6809,2.713,2.6809,2.708,26108.65878088,70427.29274964013
1660636800,2022-08-16 08:00:00,RUNE/USDT,2.6812,2.6812,2.6812,2.6812,0,0
1660633200,2022-08-16 07:00:00,RUNE/USDT,2.6812,2.6812,2.6812,2.6812,0,0
1660629600,2022-08-16 06:00:00,RUNE/USDT,2.6701,2.6827,2.6701,2.6812,2508.07489339,6713.121673058929
1660626000,2022-08-16 05:00:00,RUNE/USDT,2.6781,2.6799,2.6457,2.6707,134692.04217252,358613.969589893011
1660622400,2022-08-16 04:00:00,RUNE/USDT,2.7051,2.7116,2.6718,2.6773,18212.58253975,48913.275914343395
1660618800,2022-08-16 03:00:00,RUNE/USDT,2.6982,2.7135,2.637,2.704,217782.08462645,581338.813483619759
1660615200,2022-08-16 02:00:00,RUNE/USDT,2.715,2.7283,2.6929,2.6931,7892.46940955,21413.553267178718
1660611600,2022-08-16 01:00:00,RUNE/USDT,2.7141,2.744,2.7139,2.7139,26753.14112415,73060.028081476836
1660608000,2022-08-16 00:00:00,RUNE/USDT,2.7,2.7164,2.6841,2.7124,35917.75761052,96933.517356870959
1660604400,2022-08-15 23:00:00,RUNE/USDT,2.6849,2.7124,2.6501,2.7,52505.2010514,140691.156095891261
1660600800,2022-08-15 22:00:00,RUNE/USDT,2.701,2.7239,2.6802,2.6857,45986.08726867,124446.153647941102
1660597200,2022-08-15 21:00:00,RUNE/USDT,2.7127,2.7236,2.696,2.7032,21357.73639573,57947.522787295343
1660593600,2022-08-15 20:00:00,RUNE/USDT,2.7044,2.7191,2.6998,2.7153,14203.84298896,38471.512472388245
1660590000,2022-08-15 19:00:00,RUNE/USDT,2.7076,2.726,2.6953,2.7076,19437.1867812,52723.466715972121
1660586400,2022-08-15 18:00:00,RUNE/USDT,2.7091,2.7148,2.6972,2.7086,23240.55317742,62859.220408289326
1660582800,2022-08-15 17:00:00,RUNE/USDT,2.7435,2.747,2.7041,2.7087,23610.98267002,64331.50456020681
1660579200,2022-08-15 16:00:00,RUNE/USDT,2.7431,2.7468,2.7201,2.7452,34015.00956589,92900.730615461952
1660575600,2022-08-15 15:00:00,RUNE/USDT,2.7099,2.7464,2.7007,2.7435,26697.7363521,72677.956116740414
1660572000,2022-08-15 14:00:00,RUNE/USDT,2.7217,2.7243,2.702,2.7089,93310.43670524,253575.880960035298
1660568400,2022-08-15 13:00:00,RUNE/USDT,2.678,2.7315,2.6742,2.728,134022.30472481,362520.09400215851
1660564800,2022-08-15 12:00:00,RUNE/USDT,2.7001,2.7228,2.6652,2.6793,32600.07191728,87831.938487472046
1660561200,2022-08-15 11:00:00,RUNE/USDT,2.7347,2.7369,2.691,2.7014,30207.98342368,81826.908328616726
1660557600,2022-08-15 10:00:00,RUNE/USDT,2.7495,2.7504,2.7201,2.7339,27757.63804558,75996.241568377023
1660554000,2022-08-15 09:00:00,RUNE/USDT,2.7384,2.7518,2.7183,2.7464,81741.84682504,223603.475189653723
1660550400,2022-08-15 08:00:00,RUNE/USDT,2.7471,2.7493,2.694,2.7393,99038.04841587,269761.431316749614
1660546800,2022-08-15 07:00:00,RUNE/USDT,2.7384,2.7613,2.7298,2.7481,33061.88441687,90680.320462672354
1660543200,2022-08-15 06:00:00,RUNE/USDT,2.8447,2.8447,2.7284,2.7371,225443.45585641,624758.469009557611
1660539600,2022-08-15 05:00:00,RUNE/USDT,2.8664,2.8851,2.8348,2.8445,53172.111848,151724.534057075398
1660536000,2022-08-15 04:00:00,RUNE/USDT,2.8764,2.8776,2.8457,2.8621,63539.08105796,181915.048323559846
1660532400,2022-08-15 03:00:00,RUNE/USDT,2.9181,2.99,2.8668,2.8758,213754.44259454,622876.536593619129
1660528800,2022-08-15 02:00:00,RUNE/USDT,2.8718,2.9226,2.8647,2.9184,93580.85371836,271346.462208407454
1660525200,2022-08-15 01:00:00,RUNE/USDT,2.828,2.8723,2.8127,2.8718,22852.46499965,65100.745232834267
1660521600,2022-08-15 00:00:00,RUNE/USDT,2.8,2.8303,2.7859,2.83,28492.53898601,80216.012516533627
1660518000,2022-08-14 23:00:00,RUNE/USDT,2.8091,2.8214,2.789,2.7952,62180.46790762,174233.432261740892
1660514400,2022-08-14 22:00:00,RUNE/USDT,2.8219,2.823,2.7862,2.8074,78010.13091323,219475.757740992972
1660510800,2022-08-14 21:00:00,RUNE/USDT,2.8176,2.838,2.8077,2.8195,14629.38083784,41289.817677754934
1660507200,2022-08-14 20:00:00,RUNE/USDT,2.8032,2.8236,2.801,2.8176,27088.79010832,76199.750600255752
1660503600,2022-08-14 19:00:00,RUNE/USDT,2.8093,2.8184,2.7993,2.811,14206.62084573,39907.952877868539
1660500000,2022-08-14 18:00:00,RUNE/USDT,2.7998,2.8192,2.7834,2.8113,69521.13394791,194536.036851908931
1660496400,2022-08-14 17:00:00,RUNE/USDT,2.8181,2.827,2.7759,2.8009,141178.86621209,395941.90797118592
1660492800,2022-08-14 16:00:00,RUNE/USDT,2.9114,2.9143,2.8167,2.8185,84983.06499408,242185.219764489981
1660489200,2022-08-14 15:00:00,RUNE/USDT,2.8961,2.912,2.8794,2.9086,51322.84148808,149139.996664393658
1660485600,2022-08-14 14:00:00,RUNE/USDT,2.8893,2.9145,2.8827,2.8977,15484.53971475,44955.032401258228
1660482000,2022-08-14 13:00:00,RUNE/USDT,2.9152,2.9152,2.8623,2.8887,84510.88094396,244250.780059664577
1660478400,2022-08-14 12:00:00,RUNE/USDT,2.9206,2.9206,2.8916,2.9166,45713.63150305,132780.835730151383
1660474800,2022-08-14 11:00:00,RUNE/USDT,2.9264,2.9439,2.91,2.9206,24348.66489911,71418.996815197785
1660471200,2022-08-14 10:00:00,RUNE/USDT,2.9697,2.9717,2.8,2.9268,400206.26186671,1167831.87107141069
1660467600,2022-08-14 09:00:00,RUNE/USDT,2.937,2.9707,2.9274,2.97,20420.72813446,60327.932443205831
1660464000,2022-08-14 08:00:00,RUNE/USDT,2.9706,2.9706,2.925,2.9358,58435.24236707,172489.313041598588
1660460400,2022-08-14 07:00:00,RUNE/USDT,2.9815,3.0218,2.9606,2.9707,145408.26858784,436231.390353425603
1660456800,2022-08-14 06:00:00,RUNE/USDT,2.9692,2.9822,2.9644,2.9804,13330.16952978,39650.777430140133
1660453200,2022-08-14 05:00:00,RUNE/USDT,2.9557,2.971,2.9439,2.965,22453.31315011,66458.209821226358
1660449600,2022-08-14 04:00:00,RUNE/USDT,2.9601,2.9808,2.9435,2.9521,35975.45962942,106572.791277500627
1660446000,2022-08-14 03:00:00,RUNE/USDT,2.953,2.9644,2.9395,2.961,16145.13636257,47668.245903994751
1660442400,2022-08-14 02:00:00,RUNE/USDT,2.944,2.957,2.93,2.9503,32450.14231227,95428.370904042189
1660438800,2022-08-14 01:00:00,RUNE/USDT,2.9198,2.9716,2.9028,2.9441,77245.73959858,226737.767992161474
1660435200,2022-08-14 00:00:00,RUNE/USDT,2.9147,2.931,2.893,2.914,18316.00912982,53283.118278711343
1660431600,2022-08-13 23:00:00,RUNE/USDT,2.9006,2.9213,2.8956,2.9163,11133.83909587,32436.684471047728
1660428000,2022-08-13 22:00:00,RUNE/USDT,2.9174,2.9266,2.8986,2.8998,23428.62447887,68076.088428465714
1660424400,2022-08-13 21:00:00,RUNE/USDT,2.9258,2.9342,2.914,2.9175,14172.05384404,41463.911905559496
1660420800,2022-08-13 20:00:00,RUNE/USDT,2.9003,2.9313,2.8962,2.9277,27127.26476967,79085.291089057079
1660417200,2022-08-13 19:00:00,RUNE/USDT,2.9109,2.9178,2.8855,2.8998,22317.48882362,64808.896792295301
1660413600,2022-08-13 18:00:00,RUNE/USDT,2.933,2.9348,2.9024,2.9168,19735.10249866,57604.467045267644
1660410000,2022-08-13 17:00:00,RUNE/USDT,2.8897,2.95,2.8002,2.9322,218126.18149279,634160.951362487563
1660406400,2022-08-13 16:00:00,RUNE/USDT,2.9078,2.9185,2.8871,2.8915,31524.40075589,91407.582057937178
1660402800,2022-08-13 15:00:00,RUNE/USDT,2.9005,2.9225,2.8873,2.9086,19173.33236113,55667.189103126901
1660399200,2022-08-13 14:00:00,RUNE/USDT,2.8903,2.9162,2.8883,2.8984,15956.62518471,46379.132633985673
1660395600,2022-08-13 13:00:00,RUNE/USDT,2.8853,2.9103,2.881,2.8929,49848.71442929,144150.323023436843
1660392000,2022-08-13 12:00:00,RUNE/USDT,2.9,2.9,2.8473,2.8853,110895.32123482,319066.205038225204
1660388400,2022-08-13 11:00:00,RUNE/USDT,2.9103,2.9123,2.8813,2.8998,42919.66252069,124332.863449809758
1660384800,2022-08-13 10:00:00,RUNE/USDT,2.9318,2.9325,2.9002,2.9125,35516.59899964,103669.155378913876
1660381200,2022-08-13 09:00:00,RUNE/USDT,2.8902,2.9331,2.8878,2.9322,37737.11719024,109789.371468132011
1660377600,2022-08-13 08:00:00,RUNE/USDT,2.9216,2.9416,2.8897,2.8942,32590.21335804,95092.553947347408
1660374000,2022-08-13 07:00:00,RUNE/USDT,2.9522,2.9675,2.9166,2.92,45167.11699843,132879.595278561686
1660370400,2022-08-13 06:00:00,RUNE/USDT,2.9843,3.0121,2.9424,2.9542,28707.00979355,85461.48339227231
1660366800,2022-08-13 05:00:00,RUNE/USDT,2.9799,2.9909,2.9719,2.9783,10855.04215115,32349.035567047838
1660363200,2022-08-13 04:00:00,RUNE/USDT,3.0007,3.0041,2.968,2.9739,16842.81507659,50268.683317499987
1660359600,2022-08-13 03:00:00,RUNE/USDT,2.9969,3.0035,2.9743,3.0001,28143.38118037,84226.427025964649
1660356000,2022-08-13 02:00:00,RUNE/USDT,2.9812,2.9975,2.9686,2.9962,12169.19427717,36262.456119995824
1660352400,2022-08-13 01:00:00,RUNE/USDT,2.9729,2.9915,2.9608,2.9802,21101.11249556,62904.591706046711
1660348800,2022-08-13 00:00:00,RUNE/USDT,2.9716,2.9794,2.9398,2.9727,33927.7539833,100372.20707210838
1660345200,2022-08-12 23:00:00,RUNE/USDT,2.9385,2.98,2.9335,2.9685,52508.23832586,155418.620883469458
1660341600,2022-08-12 22:00:00,RUNE/USDT,2.9246,2.9413,2.912,2.9413,8762.07421593,25655.555803147175
1660338000,2022-08-12 21:00:00,RUNE/USDT,2.9417,2.9463,2.9148,2.9249,30591.62836941,89625.393560487269
1660334400,2022-08-12 20:00:00,RUNE/USDT,2.9281,2.9511,2.9069,2.94,78898.13724027,230348.174351868951
1660330800,2022-08-12 19:00:00,RUNE/USDT,2.913,2.962,2.913,2.927,70869.975714,207853.359832564948
1660327200,2022-08-12 18:00:00,RUNE/USDT,2.8914,2.9321,2.8781,2.9165,33343.60615613,96804.49338420418
1660323600,2022-08-12 17:00:00,RUNE/USDT,2.8754,2.8932,2.8661,2.8879,19219.24026677,55470.107303014677
1660320000,2022-08-12 16:00:00,RUNE/USDT,2.8863,2.9088,2.8732,2.8753,44008.96712802,127205.445673937341
1660316400,2022-08-12 15:00:00,RUNE/USDT,2.8532,2.8903,2.8509,2.8863,19269.06905109,55362.592139838136
1660312800,2022-08-12 14:00:00,RUNE/USDT,2.885,2.885,2.8349,2.8528,60445.38442994,172734.293042741933
1660309200,2022-08-12 13:00:00,RUNE/USDT,2.8547,2.9035,2.8547,2.884,37809.99575905,109179.990434864352
1660305600,2022-08-12 12:00:00,RUNE/USDT,2.8339,2.8635,2.8298,2.856,38937.930625,111169.756268488115
1660302000,2022-08-12 11:00:00,RUNE/USDT,2.8409,2.856,2.81,2.8362,83424.84181974,235952.099721035489
1660298400,2022-08-12 10:00:00,RUNE/USDT,2.9193,2.9257,2.8397,2.8419,40971.19972209,118158.744658894881
1660294800,2022-08-12 09:00:00,RUNE/USDT,2.8976,2.9473,2.897,2.9236,31894.06415261,93382.319222315053
1660291200,2022-08-12 08:00:00,RUNE/USDT,2.8924,2.9345,2.8834,2.8976,49094.40762475,142821.270404959509
1660287600,2022-08-12 07:00:00,RUNE/USDT,2.8782,2.8924,2.8713,2.8924,18781.01608849,54098.397540627479
1660284000,2022-08-12 06:00:00,RUNE/USDT,2.8985,2.906,2.867,2.877,28218.30725256,81290.162117165547
1660280400,2022-08-12 05:00:00,RUNE/USDT,2.896,2.9197,2.895,2.8967,19475.53908029,56619.329751382555
1660276800,2022-08-12 04:00:00,RUNE/USDT,2.9085,2.913,2.8872,2.8959,51553.56409941,149762.283548672183
1660273200,2022-08-12 03:00:00,RUNE/USDT,2.8941,2.9103,2.884,2.9069,38189.89810425,110591.823269477242
1660269600,2022-08-12 02:00:00,RUNE/USDT,2.8807,2.908,2.846,2.8929,58281.54757773,168153.924752238752
1660266000,2022-08-12 01:00:00,RUNE/USDT,2.8796,2.8916,2.8693,2.8809,75456.21212986,217616.371043319659
1660262400,2022-08-12 00:00:00,RUNE/USDT,2.8589,2.888,2.8154,2.8821,122946.27379428,351695.007892117708
1660258800,2022-08-11 23:00:00,RUNE/USDT,2.8514,2.8631,2.83,2.8592,32352.76167055,92110.709280941523
1660255200,2022-08-11 22:00:00,RUNE/USDT,2.8912,2.8912,2.8504,2.8517,28343.34082305,81571.109203873459
1660251600,2022-08-11 21:00:00,RUNE/USDT,2.913,2.9157,2.8781,2.8918,62331.35066248,180682.738813218402
1660248000,2022-08-11 20:00:00,RUNE/USDT,2.9304,2.9304,2.8897,2.9147,143897.47242647,418392.026076209759
1660244400,2022-08-11 19:00:00,RUNE/USDT,2.9363,2.939,2.9075,2.927,217116.69326581,634604.354938074954
1660240800,2022-08-11 18:00:00,RUNE/USDT,2.9725,2.9737,2.927,2.9361,62423.01898188,183813.857785604936
1660237200,2022-08-11 17:00:00,RUNE/USDT,2.99,3.0001,2.9675,2.9737,42526.4174271,126935.464684488487
1660233600,2022-08-11 16:00:00,RUNE/USDT,2.9802,3.0053,2.9771,2.9902,31290.13157102,93567.122619134087
1660230000,2022-08-11 15:00:00,RUNE/USDT,2.9884,3.0094,2.9611,2.9807,54022.36499799,161400.442711693539
1660226400,2022-08-11 14:00:00,RUNE/USDT,3.0401,3.0561,2.9735,2.9868,101005.81828783,304006.763485007919
1660222800,2022-08-11 13:00:00,RUNE/USDT,3.0711,3.0736,3.0159,3.041,82731.17252816,251474.695833017046
1660219200,2022-08-11 12:00:00,RUNE/USDT,3.107,3.1179,3.0344,3.0716,133239.11539407,409222.432806916731
1660215600,2022-08-11 11:00:00,RUNE/USDT,3.1073,3.1334,3.0973,3.108,32106.2442424,99913.033734743475
1660212000,2022-08-11 10:00:00,RUNE/USDT,3.1027,3.1258,3.0914,3.106,51301.4275799,159434.319428453896
1660208400,2022-08-11 09:00:00,RUNE/USDT,3.1329,3.1411,3.1011,3.1036,114040.08049303,356437.780079737639
1660204800,2022-08-11 08:00:00,RUNE/USDT,3.0809,3.1579,3.0676,3.1322,209102.90415835,652765.764130590425
1660201200,2022-08-11 07:00:00,RUNE/USDT,3.1081,3.1456,3.062,3.0817,145982.38206631,451006.964098224229
1660197600,2022-08-11 06:00:00,RUNE/USDT,3.1079,3.16,3.1,3.1082,91833.5116373,286820.614573493801
1660194000,2022-08-11 05:00:00,RUNE/USDT,3.0448,3.1299,3.0401,3.1067,122842.02828239,379564.23607531306
1660190400,2022-08-11 04:00:00,RUNE/USDT,2.9707,3.0447,2.9707,3.0447,32855.94002888,98980.504706421955
1660186800,2022-08-11 03:00:00,RUNE/USDT,2.9695,2.981,2.9546,2.9657,46226.1303364,137134.734161978117
1660183200,2022-08-11 02:00:00,RUNE/USDT,3.0006,3.0056,2.9459,2.968,48010.83334589,142287.184880913357
1660179600,2022-08-11 01:00:00,RUNE/USDT,2.9907,3.02,2.9761,2.9997,39038.41970369,117138.816955529529
1660176000,2022-08-11 00:00:00,RUNE/USDT,2.9424,2.9994,2.9423,2.9921,107001.11133808,317898.180296124536
1660172400,2022-08-10 23:00:00,RUNE/USDT,2.9261,2.95,2.9173,2.9453,19998.9986617,58643.732168165222
1660168800,2022-08-10 22:00:00,RUNE/USDT,2.9387,2.95,2.9191,2.9243,39444.19278191,115740.163890990416
1660165200,2022-08-10 21:00:00,RUNE/USDT,2.941,2.9634,2.867,2.9394,70327.39698279,205173.878147955212
1660161600,2022-08-10 20:00:00,RUNE/USDT,2.8729,2.943,2.8729,2.9409,36583.30454824,106481.461886813641
1660158000,2022-08-10 19:00:00,RUNE/USDT,2.8647,2.892,2.8588,2.872,31426.31043516,90279.8279432084
1660154400,2022-08-10 18:00:00,RUNE/USDT,2.93,2.9333,2.845,2.8635,64665.15121298,185722.749991439546
1660150800,2022-08-10 17:00:00,RUNE/USDT,2.9046,2.9366,2.896,2.9295,33172.58554769,96786.859510205088
1660147200,2022-08-10 16:00:00,RUNE/USDT,2.8641,2.9547,2.8584,2.8978,115723.33008826,335879.543849611092
1660143600,2022-08-10 15:00:00,RUNE/USDT,2.9313,2.9685,2.8612,2.8641,57658.26584215,168235.00125120474
1660140000,2022-08-10 14:00:00,RUNE/USDT,2.8841,2.9733,2.8744,2.9275,210584.27302084,612309.056314027386
1660136400,2022-08-10 13:00:00,RUNE/USDT,2.9,2.935,2.8376,2.884,206303.72016757,597073.90424476232
1660132800,2022-08-10 12:00:00,RUNE/USDT,2.7061,2.96,2.6799,2.902,228821.42716064,649507.769000548188
