https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WOM,Volume USDT
1659250800,2022-07-31 07:00:00,WOM/USDT,0.051157,0.051157,0.050235,0.050606,248200.5167,12552.8525490959
1659247200,2022-07-31 06:00:00,WOM/USDT,0.050746,0.051157,0.050432,0.051157,235204.6855,11961.0553176294
1659243600,2022-07-31 05:00:00,WOM/USDT,0.050814,0.050953,0.050721,0.05077,172601.6239,8775.1346464045
1659240000,2022-07-31 04:00:00,WOM/USDT,0.051054,0.051283,0.050814,0.050814,257443.7231,13150.2976360959
1659236400,2022-07-31 03:00:00,WOM/USDT,0.050777,0.051129,0.050698,0.051054,383546.2973,19556.2162683073
1659232800,2022-07-31 02:00:00,WOM/USDT,0.050561,0.050776,0.050354,0.050765,382437.4725,19371.9816889996
1659229200,2022-07-31 01:00:00,WOM/USDT,0.050416,0.050607,0.050187,0.050548,372185.0688,18767.7472945364
1659225600,2022-07-31 00:00:00,WOM/USDT,0.05049,0.050569,0.050113,0.050416,260067.1881,13080.7431191227
1659222000,2022-07-30 23:00:00,WOM/USDT,0.050751,0.050761,0.050201,0.05049,233320,11781.8402094647
1659218400,2022-07-30 22:00:00,WOM/USDT,0.05201,0.05201,0.05061,0.050751,197634.264,10126.0589000779
1659214800,2022-07-30 21:00:00,WOM/USDT,0.051773,0.052069,0.051744,0.051921,173054.9518,8981.5626160709
1659211200,2022-07-30 20:00:00,WOM/USDT,0.052817,0.052845,0.051506,0.051852,564936.9841,29401.2600969393
1659207600,2022-07-30 19:00:00,WOM/USDT,0.052868,0.052876,0.052485,0.052807,385596.9884,20379.8072391259
1659204000,2022-07-30 18:00:00,WOM/USDT,0.052827,0.052901,0.052369,0.05285,409600.2737,21619.0464528146
1659200400,2022-07-30 17:00:00,WOM/USDT,0.052572,0.052746,0.052276,0.052735,404344.2889,21240.5326003624
1659196800,2022-07-30 16:00:00,WOM/USDT,0.051766,0.052561,0.051766,0.052551,382041.5733,19992.8058095494
1659193200,2022-07-30 15:00:00,WOM/USDT,0.050538,0.052582,0.05042,0.05169,829840.3871,42914.8986160952
1659189600,2022-07-30 14:00:00,WOM/USDT,0.050526,0.050756,0.050319,0.050548,465674.6572,23580.710382087
1659186000,2022-07-30 13:00:00,WOM/USDT,0.05062,0.050637,0.05014,0.050528,433162.3935,21868.8228489609
1659182400,2022-07-30 12:00:00,WOM/USDT,0.050175,0.050621,0.050164,0.050609,412999.4476,20840.0814062826
1659178800,2022-07-30 11:00:00,WOM/USDT,0.050219,0.050336,0.049733,0.050161,450746.5218,22543.9763897419
1659175200,2022-07-30 10:00:00,WOM/USDT,0.050429,0.050632,0.05015,0.050219,196006.9638,9892.4565683011
1659171600,2022-07-30 09:00:00,WOM/USDT,0.050547,0.050725,0.05017,0.050566,346110.2473,17514.2056236642
1659168000,2022-07-30 08:00:00,WOM/USDT,0.050339,0.050602,0.049885,0.050522,383847.5091,19318.253871202
1659164400,2022-07-30 07:00:00,WOM/USDT,0.050192,0.050829,0.050175,0.05071,346450.2439,17518.3600650595
1659160800,2022-07-30 06:00:00,WOM/USDT,0.05019,0.050522,0.050185,0.050192,181389.6063,9110.5159285955
1659157200,2022-07-30 05:00:00,WOM/USDT,0.050691,0.050742,0.050307,0.050307,241579.974,12201.8385329397
1659153600,2022-07-30 04:00:00,WOM/USDT,0.050639,0.050954,0.050285,0.050657,695996.2923,35222.3500161222
1659150000,2022-07-30 03:00:00,WOM/USDT,0.0514,0.0514,0.0498,0.050271,394099.0673,19833.1929788618
1659146400,2022-07-30 02:00:00,WOM/USDT,0.051676,0.051889,0.051345,0.051599,407588.3086,21059.6974356426
1659142800,2022-07-30 01:00:00,WOM/USDT,0.052696,0.052787,0.051663,0.051861,696604.8437,36368.1046203983
1659139200,2022-07-30 00:00:00,WOM/USDT,0.052602,0.05499,0.052101,0.05257,1704741.8813,91369.2157545895
1659135600,2022-07-29 23:00:00,WOM/USDT,0.052483,0.052615,0.052113,0.052589,632868.5913,33197.7473929988
1659132000,2022-07-29 22:00:00,WOM/USDT,0.052283,0.052867,0.051923,0.052483,616105.9924,32287.7356768699
1659128400,2022-07-29 21:00:00,WOM/USDT,0.0522,0.052287,0.051752,0.052269,615646.5844,32075.7971139391
1659124800,2022-07-29 20:00:00,WOM/USDT,0.051866,0.052809,0.051737,0.051895,692802.0353,36011.0391863485
1659121200,2022-07-29 19:00:00,WOM/USDT,0.051318,0.051866,0.051307,0.051866,397892.4958,20520.6439656488
1659117600,2022-07-29 18:00:00,WOM/USDT,0.051386,0.051536,0.051077,0.051162,447546.0579,22989.135022858
1659114000,2022-07-29 17:00:00,WOM/USDT,0.051453,0.051454,0.050879,0.051375,496885.7648,25489.9709057416
1659110400,2022-07-29 16:00:00,WOM/USDT,0.051561,0.051595,0.050877,0.05144,547163.1653,28041.719423366
1659106800,2022-07-29 15:00:00,WOM/USDT,0.051956,0.052133,0.050618,0.050618,536496.67,27848.3932867034
1659103200,2022-07-29 14:00:00,WOM/USDT,0.051592,0.054,0.050151,0.051937,772590.8723,40061.5710285034
1659099600,2022-07-29 13:00:00,WOM/USDT,0.051816,0.051816,0.051095,0.051592,789136.8472,40605.6814231778
1659096000,2022-07-29 12:00:00,WOM/USDT,0.05126,0.05182,0.051239,0.051523,567433.8394,29267.4036319447
1659092400,2022-07-29 11:00:00,WOM/USDT,0.049565,0.051556,0.049521,0.051206,482353.2716,24340.8522095263
1659088800,2022-07-29 10:00:00,WOM/USDT,0.048959,0.05,0.048658,0.049493,357246.45,17624.2042588371
1659085200,2022-07-29 09:00:00,WOM/USDT,0.049067,0.049471,0.048641,0.04896,480235.6705,23500.54634936
1659081600,2022-07-29 08:00:00,WOM/USDT,0.049859,0.050033,0.048912,0.049229,674601.4328,33298.7635181876
1659078000,2022-07-29 07:00:00,WOM/USDT,0.049724,0.050477,0.049516,0.049947,287235.8125,14336.8062734194
1659074400,2022-07-29 06:00:00,WOM/USDT,0.049148,0.049862,0.048818,0.049832,244749.1627,12057.6911545684
1659070800,2022-07-29 05:00:00,WOM/USDT,0.048789,0.049245,0.048572,0.04913,332930.3329,16264.9782611031
1659067200,2022-07-29 04:00:00,WOM/USDT,0.048347,0.049251,0.048347,0.04885,349633.9572,17066.8445373611
1659063600,2022-07-29 03:00:00,WOM/USDT,0.048453,0.048865,0.048324,0.048346,531148.5251,25745.4054154895
1659060000,2022-07-29 02:00:00,WOM/USDT,0.048439,0.049012,0.04814,0.048424,625056.3086,30259.9861537413
1659056400,2022-07-29 01:00:00,WOM/USDT,0.048438,0.048867,0.048165,0.048482,580753.4344,28128.6239775673
1659052800,2022-07-29 00:00:00,WOM/USDT,0.048377,0.048809,0.048166,0.048467,819800.1743,39719.7979769241
1659049200,2022-07-28 23:00:00,WOM/USDT,0.04838,0.048821,0.048313,0.048377,638078.3533,30954.5922163472
1659045600,2022-07-28 22:00:00,WOM/USDT,0.048782,0.048918,0.048374,0.048374,518045.6567,25197.2374374054
1659042000,2022-07-28 21:00:00,WOM/USDT,0.049073,0.049447,0.048649,0.048858,572962.715,28070.4070947257
1659038400,2022-07-28 20:00:00,WOM/USDT,0.049461,0.049983,0.048867,0.049065,707275.3439,34815.4186629754
1659034800,2022-07-28 19:00:00,WOM/USDT,0.049847,0.05,0.04926,0.049376,388963.2108,19272.1384281216
1659031200,2022-07-28 18:00:00,WOM/USDT,0.049459,0.049459,0.049459,0.049459,725.0949,35.8624686591
1659027600,2022-07-28 17:00:00,WOM/USDT,0.049697,0.049726,0.049697,0.049726,20499.395,1019.3095669444
1659024000,2022-07-28 16:00:00,WOM/USDT,0.049297,0.049297,0.049297,0.049297,6165.3748,303.9344815156
1659020400,2022-07-28 15:00:00,WOM/USDT,0.049323,0.049323,0.049297,0.049297,3466,170.9392740743
1659016800,2022-07-28 14:00:00,WOM/USDT,0.049533,0.049732,0.049533,0.049728,31322.9606,1557.606856459
1659013200,2022-07-28 13:00:00,WOM/USDT,0.049548,0.049607,0.049119,0.049607,20280.4919,1004.5876059152
1659009600,2022-07-28 12:00:00,WOM/USDT,0.049448,0.049448,0.049448,0.049448,0,0
1659006000,2022-07-28 11:00:00,WOM/USDT,0.049012,0.049448,0.049012,0.049448,3483.1133,172.1548010344
1659002400,2022-07-28 10:00:00,WOM/USDT,0.049417,0.049422,0.049417,0.049422,19770.7966,977.0633223977
1658998800,2022-07-28 09:00:00,WOM/USDT,0.049009,0.049421,0.049009,0.049421,570.0891,27.9658418359
1658995200,2022-07-28 08:00:00,WOM/USDT,0.049008,0.049447,0.049008,0.049008,12059.2302,591.6663396246
1658991600,2022-07-28 07:00:00,WOM/USDT,0.049448,0.049448,0.049448,0.049448,0,0
1658988000,2022-07-28 06:00:00,WOM/USDT,0.049448,0.049448,0.049448,0.049448,55.345,2.73669956
1658984400,2022-07-28 05:00:00,WOM/USDT,0.049101,0.049101,0.049101,0.049101,597,29.313297
1658980800,2022-07-28 04:00:00,WOM/USDT,0.049285,0.049595,0.049285,0.049586,15895.0374,785.8481039492
1658977200,2022-07-28 03:00:00,WOM/USDT,0.048346,0.048867,0.047812,0.048867,140632.2346,6790.5671085757
1658973600,2022-07-28 02:00:00,WOM/USDT,0.048024,0.048386,0.047812,0.048029,76489.6656,3676.0795688593
1658970000,2022-07-28 01:00:00,WOM/USDT,0.048823,0.048823,0.047812,0.04808,65255.8423,3153.4582505477
1658966400,2022-07-28 00:00:00,WOM/USDT,0.048927,0.049021,0.048238,0.048832,129970.8852,6329.4722459842
1658962800,2022-07-27 23:00:00,WOM/USDT,0.048436,0.048946,0.048436,0.048936,204782.4358,9971.3770690017
1658959200,2022-07-27 22:00:00,WOM/USDT,0.048745,0.049273,0.048438,0.048438,103057.0093,5046.7918703256
1658955600,2022-07-27 21:00:00,WOM/USDT,0.048131,0.048959,0.048131,0.048754,135773.0941,6587.8252012204
1658952000,2022-07-27 20:00:00,WOM/USDT,0.04695,0.048437,0.04695,0.048047,110390.7396,5272.6656238318
1658948400,2022-07-27 19:00:00,WOM/USDT,0.047151,0.047469,0.046895,0.047095,63208.8856,2984.5504164352
1658944800,2022-07-27 18:00:00,WOM/USDT,0.046393,0.046393,0.046393,0.046393,0,0
1658941200,2022-07-27 17:00:00,WOM/USDT,0.046722,0.046722,0.046393,0.046393,1039.038,48.348772909
1658937600,2022-07-27 16:00:00,WOM/USDT,0.047113,0.047113,0.046895,0.046895,20885.5634,980.1811427716
1658934000,2022-07-27 15:00:00,WOM/USDT,0.046899,0.046899,0.046899,0.046899,11105.6347,520.8431617953
1658930400,2022-07-27 14:00:00,WOM/USDT,0.0469,0.0469,0.0469,0.0469,1100,51.59
1658926800,2022-07-27 13:00:00,WOM/USDT,0.04689,0.047178,0.04689,0.047178,55791.3306,2627.2215790309
1658923200,2022-07-27 12:00:00,WOM/USDT,0.046581,0.047021,0.046458,0.046458,2206.5037,102.7487502879
1658919600,2022-07-27 11:00:00,WOM/USDT,0.046947,0.046947,0.046947,0.046947,0,0
1658916000,2022-07-27 10:00:00,WOM/USDT,0.046581,0.046947,0.046581,0.046947,1521.3665,71.1490930755
1658912400,2022-07-27 09:00:00,WOM/USDT,0.046914,0.046914,0.046914,0.046914,0,0
1658908800,2022-07-27 08:00:00,WOM/USDT,0.046357,0.046914,0.046357,0.046914,907.4144,42.2388028616
1658905200,2022-07-27 07:00:00,WOM/USDT,0.046722,0.046722,0.046722,0.046722,0,0
1658901600,2022-07-27 06:00:00,WOM/USDT,0.046722,0.046722,0.046722,0.046722,0,0
1658898000,2022-07-27 05:00:00,WOM/USDT,0.046501,0.046722,0.046501,0.046722,786.1227,36.6325598977
1658894400,2022-07-27 04:00:00,WOM/USDT,0.0465,0.046501,0.046124,0.046501,101853.5383,4719.2198427548
1658890800,2022-07-27 03:00:00,WOM/USDT,0.0465,0.0465,0.046088,0.046088,11314.4402,524.983012154
1658887200,2022-07-27 02:00:00,WOM/USDT,0.046103,0.046103,0.046103,0.046103,21.3664,0.9850551392
1658883600,2022-07-27 01:00:00,WOM/USDT,0.046259,0.046556,0.045821,0.046501,40456.5113,1868.4461056109
1658880000,2022-07-27 00:00:00,WOM/USDT,0.046083,0.046145,0.045644,0.046145,60277.2795,2764.7014386372
1658876400,2022-07-26 23:00:00,WOM/USDT,0.04601,0.046056,0.045575,0.045943,101732.6138,4661.390233832
1658872800,2022-07-26 22:00:00,WOM/USDT,0.045696,0.046023,0.045492,0.045973,189153.7105,8651.780364159
1658869200,2022-07-26 21:00:00,WOM/USDT,0.045971,0.045981,0.045451,0.045913,233615.2634,10695.2432204702
1658865600,2022-07-26 20:00:00,WOM/USDT,0.046361,0.046413,0.045997,0.045997,263866.6925,12177.1222876908
1658862000,2022-07-26 19:00:00,WOM/USDT,0.046473,0.046473,0.046352,0.046352,61697.4486,2861.6046771299
1658858400,2022-07-26 18:00:00,WOM/USDT,0.046821,0.046821,0.046601,0.046601,26255.5356,1225.4180678351
1658854800,2022-07-26 17:00:00,WOM/USDT,0.047139,0.047176,0.046602,0.046604,148623.5198,6991.7516273265
1658851200,2022-07-26 16:00:00,WOM/USDT,0.04688,0.046918,0.046879,0.046918,29134.7974,1366.4068978154
1658847600,2022-07-26 15:00:00,WOM/USDT,0.046962,0.046962,0.04688,0.04688,70869.5845,3326.4124871032
1658844000,2022-07-26 14:00:00,WOM/USDT,0.047384,0.047563,0.046936,0.046936,109531.3638,5163.1109669567
1658840400,2022-07-26 13:00:00,WOM/USDT,0.047386,0.047386,0.047385,0.047385,9846.7044,466.5862309336
1658836800,2022-07-26 12:00:00,WOM/USDT,0.047281,0.047534,0.047281,0.047534,10050.7635,475.2617759958
1658833200,2022-07-26 11:00:00,WOM/USDT,0.047535,0.047535,0.047426,0.047426,9559.4867,453.37138445
1658829600,2022-07-26 10:00:00,WOM/USDT,0.047535,0.047535,0.047535,0.047535,10390.9436,493.933504026
1658826000,2022-07-26 09:00:00,WOM/USDT,0.047534,0.047536,0.047534,0.047535,15317.7529,728.1351456889
1658822400,2022-07-26 08:00:00,WOM/USDT,0.047968,0.047968,0.047357,0.047853,48967.3377,2335.1634361127
1658818800,2022-07-26 07:00:00,WOM/USDT,0.047948,0.047948,0.046938,0.047687,127609.5686,6045.061507987
1658815200,2022-07-26 06:00:00,WOM/USDT,0.047973,0.047973,0.047973,0.047973,3048.4525,146.2434117825
1658811600,2022-07-26 05:00:00,WOM/USDT,0.04838,0.048638,0.047974,0.047974,72031.5391,3484.8893617968
1658808000,2022-07-26 04:00:00,WOM/USDT,0.047758,0.048437,0.047267,0.048234,184839.8503,8899.8352763722
1658804400,2022-07-26 03:00:00,WOM/USDT,0.047474,0.04758,0.046936,0.04758,55299.5035,2614.9404395748
1658800800,2022-07-26 02:00:00,WOM/USDT,0.047151,0.047798,0.047015,0.047474,43122.9096,2045.4539318767
1658797200,2022-07-26 01:00:00,WOM/USDT,0.047887,0.048118,0.047467,0.047467,35871.8358,1712.4141022927
1658793600,2022-07-26 00:00:00,WOM/USDT,0.047997,0.047997,0.047963,0.047963,24317.6517,1167.032310212
1658790000,2022-07-25 23:00:00,WOM/USDT,0.048009,0.048009,0.047997,0.047997,15786.2019,757.6945172943
1658786400,2022-07-25 22:00:00,WOM/USDT,0.048438,0.048438,0.048168,0.048168,7235.5877,348.6179440836
1658782800,2022-07-25 21:00:00,WOM/USDT,0.0473,0.048319,0.0473,0.048319,53582.7358,2549.481563754
1658779200,2022-07-25 20:00:00,WOM/USDT,0.046668,0.047204,0.04655,0.046945,241808.8692,11345.531615784
1658775600,2022-07-25 19:00:00,WOM/USDT,0.046841,0.046902,0.046357,0.046893,165582.988,7733.208038063
1658772000,2022-07-25 18:00:00,WOM/USDT,0.047464,0.047464,0.046636,0.046636,36199.9287,1698.6729710834
1658768400,2022-07-25 17:00:00,WOM/USDT,0.047553,0.047709,0.047464,0.047464,41354.3525,1966.7766532136
1658764800,2022-07-25 16:00:00,WOM/USDT,0.047778,0.047965,0.047254,0.0475,135935.4548,6479.6450111003
1658761200,2022-07-25 15:00:00,WOM/USDT,0.047973,0.047973,0.047778,0.047778,33289.972,1594.3264005971
1658757600,2022-07-25 14:00:00,WOM/USDT,0.047966,0.048046,0.047936,0.048046,23749.9007,1139.8896930252
1658754000,2022-07-25 13:00:00,WOM/USDT,0.048027,0.048256,0.047781,0.047973,152352.2517,7315.4577525084
1658750400,2022-07-25 12:00:00,WOM/USDT,0.048089,0.04868,0.048035,0.048035,142227.6936,6858.9710521513
1658746800,2022-07-25 11:00:00,WOM/USDT,0.048633,0.048774,0.048089,0.048089,120373.3219,5824.8084395042
1658743200,2022-07-25 10:00:00,WOM/USDT,0.048148,0.04858,0.048017,0.04858,92721.7313,4467.2843014931
1658739600,2022-07-25 09:00:00,WOM/USDT,0.048333,0.048716,0.048009,0.048167,300044.4788,14490.6991860968
1658736000,2022-07-25 08:00:00,WOM/USDT,0.048693,0.048725,0.048309,0.048333,138871.6765,6738.5938268111
1658732400,2022-07-25 07:00:00,WOM/USDT,0.048431,0.048911,0.048182,0.04849,374005.1006,18141.4857452709
1658728800,2022-07-25 06:00:00,WOM/USDT,0.048316,0.048567,0.048029,0.048496,261496.9443,12612.8480533546
1658725200,2022-07-25 05:00:00,WOM/USDT,0.048246,0.048867,0.047925,0.04841,372879.974,18058.0746500383
1658721600,2022-07-25 04:00:00,WOM/USDT,0.048383,0.048394,0.04781,0.04782,315951.5017,15199.7241875228
1658718000,2022-07-25 03:00:00,WOM/USDT,0.049206,0.049206,0.048407,0.048417,369462.7293,17964.4350392467
1658714400,2022-07-25 02:00:00,WOM/USDT,0.049725,0.049884,0.048438,0.048438,255352.2669,12570.005632747
1658710800,2022-07-25 01:00:00,WOM/USDT,0.049034,0.049559,0.048868,0.049527,267576.0484,13118.5833525463
1658707200,2022-07-25 00:00:00,WOM/USDT,0.049395,0.050075,0.048351,0.049191,477202.864,23504.248365432
1658703600,2022-07-24 23:00:00,WOM/USDT,0.049762,0.050066,0.049304,0.049395,368551.4568,18251.3595299225
1658700000,2022-07-24 22:00:00,WOM/USDT,0.049296,0.050458,0.049296,0.04979,171166.923,8578.8413203194
1658696400,2022-07-24 21:00:00,WOM/USDT,0.048977,0.049305,0.04846,0.04846,238617.788,11645.1816512194
1658692800,2022-07-24 20:00:00,WOM/USDT,0.049232,0.049659,0.048869,0.049075,246752.5363,12141.5498967559
1658689200,2022-07-24 19:00:00,WOM/USDT,0.049516,0.049706,0.049124,0.04933,289973.1842,14310.3524987704
1658685600,2022-07-24 18:00:00,WOM/USDT,0.050468,0.050528,0.04932,0.049727,363614.3468,18084.2573070343
1658682000,2022-07-24 17:00:00,WOM/USDT,0.049723,0.050783,0.049512,0.050458,88824.3442,4439.1637871516
1658678400,2022-07-24 16:00:00,WOM/USDT,0.049412,0.049976,0.049126,0.049458,306316.1759,15148.5835378518
1658674800,2022-07-24 15:00:00,WOM/USDT,0.049479,0.050503,0.04933,0.049403,389724.3225,19319.3651618898
1658671200,2022-07-24 14:00:00,WOM/USDT,0.049342,0.049664,0.049066,0.049338,289403.1059,14287.9984720476
1658667600,2022-07-24 13:00:00,WOM/USDT,0.049311,0.050056,0.048966,0.049463,325752.1028,16098.3580386191
1658664000,2022-07-24 12:00:00,WOM/USDT,0.050149,0.050159,0.049314,0.049316,407180.363,20186.0314080314
1658660400,2022-07-24 11:00:00,WOM/USDT,0.049514,0.050419,0.04909,0.050408,260097.3594,12907.4907868762
1658656800,2022-07-24 10:00:00,WOM/USDT,0.050154,0.050666,0.049296,0.049722,378489.5982,18884.2444957255
1658653200,2022-07-24 09:00:00,WOM/USDT,0.049725,0.050055,0.049306,0.049838,174776.3725,8654.1373544334
1658649600,2022-07-24 08:00:00,WOM/USDT,0.049725,0.050344,0.048935,0.049084,261146.2408,12948.5280865027
1658646000,2022-07-24 07:00:00,WOM/USDT,0.04902,0.049555,0.048993,0.049012,252180.9991,12385.6752117836
1658642400,2022-07-24 06:00:00,WOM/USDT,0.049846,0.049977,0.049034,0.049034,330657.1327,16330.1778244697
1658638800,2022-07-24 05:00:00,WOM/USDT,0.049715,0.049954,0.049305,0.049945,255614.7607,12655.6419082082
1658635200,2022-07-24 04:00:00,WOM/USDT,0.049034,0.049569,0.049025,0.049349,199962.2564,9865.3918458321
1658631600,2022-07-24 03:00:00,WOM/USDT,0.049378,0.04975,0.049013,0.049052,319256.6769,15740.5071535287
1658628000,2022-07-24 02:00:00,WOM/USDT,0.050096,0.050309,0.049378,0.049378,319305.6176,15918.2918060362
1658624400,2022-07-24 01:00:00,WOM/USDT,0.049668,0.050999,0.049668,0.050086,127190.7004,6388.8222404848
1658620800,2022-07-24 00:00:00,WOM/USDT,0.049295,0.05,0.049093,0.049191,203069.5471,10036.1025647879
1658617200,2022-07-23 23:00:00,WOM/USDT,0.049553,0.049657,0.048495,0.048887,252271.0016,12358.9014966297
1658613600,2022-07-23 22:00:00,WOM/USDT,0.049152,0.050066,0.049146,0.049772,207359.9796,10297.1358729216
1658610000,2022-07-23 21:00:00,WOM/USDT,0.049464,0.049742,0.048912,0.048976,210116.4459,10364.6155399939
1658606400,2022-07-23 20:00:00,WOM/USDT,0.048867,0.049707,0.048867,0.049693,205477.1804,10117.8681439531
1658602800,2022-07-23 19:00:00,WOM/USDT,0.048772,0.048973,0.04835,0.048513,324269.7329,15761.0081328335
1658599200,2022-07-23 18:00:00,WOM/USDT,0.049151,0.049652,0.048536,0.048536,371293.1404,18195.0897248029
1658595600,2022-07-23 17:00:00,WOM/USDT,0.049601,0.049601,0.048683,0.049426,256206.0527,12565.2254901653
1658592000,2022-07-23 16:00:00,WOM/USDT,0.04973,0.04973,0.048871,0.049474,375583.8059,18541.8887200347
1658588400,2022-07-23 15:00:00,WOM/USDT,0.049296,0.050137,0.048684,0.049735,287833.0244,14281.0442921044
1658584800,2022-07-23 14:00:00,WOM/USDT,0.050128,0.050128,0.049537,0.049537,240439.4526,11960.9057449302
1658581200,2022-07-23 13:00:00,WOM/USDT,0.049201,0.050127,0.049102,0.050127,224653.4491,11115.8321712438
1658577600,2022-07-23 12:00:00,WOM/USDT,0.04902,0.050247,0.048985,0.049292,161342.9577,7964.5351341149
1658574000,2022-07-23 11:00:00,WOM/USDT,0.049311,0.050156,0.048916,0.049112,173560.9017,8604.1106616325
1658570400,2022-07-23 10:00:00,WOM/USDT,0.050136,0.050136,0.049315,0.049315,219603.1318,10901.3810177527
1658566800,2022-07-23 09:00:00,WOM/USDT,0.04978,0.050579,0.048969,0.050103,355635.7066,17586.3913952109
1658563200,2022-07-23 08:00:00,WOM/USDT,0.050229,0.05103,0.048934,0.049798,362085.279,18239.9340520252
1658559600,2022-07-23 07:00:00,WOM/USDT,0.050569,0.051009,0.050293,0.050293,83652.5321,4231.1569571315
1658556000,2022-07-23 06:00:00,WOM/USDT,0.04942,0.050205,0.049406,0.049809,297674.7925,14846.2442622872
1658552400,2022-07-23 05:00:00,WOM/USDT,0.049725,0.049946,0.049307,0.04942,281342.0278,13936.2584178678
1658548800,2022-07-23 04:00:00,WOM/USDT,0.049662,0.049944,0.049007,0.049395,213597.3504,10544.7203135449
1658545200,2022-07-23 03:00:00,WOM/USDT,0.049965,0.050097,0.049075,0.049148,235505.162,11648.8807881967
1658541600,2022-07-23 02:00:00,WOM/USDT,0.050369,0.050768,0.04937,0.049965,250140.8032,12508.9803997952
1658538000,2022-07-23 01:00:00,WOM/USDT,0.05054,0.05054,0.049726,0.04973,295346.3153,14754.1170353146
1658534400,2022-07-23 00:00:00,WOM/USDT,0.050095,0.050395,0.049728,0.049728,352980.2734,17653.8437745362
1658530800,2022-07-22 23:00:00,WOM/USDT,0.049746,0.050523,0.049725,0.050095,112660.92,5637.6810856349
1658527200,2022-07-22 22:00:00,WOM/USDT,0.049591,0.049979,0.049296,0.049355,254757.3918,12628.5173496575
1658523600,2022-07-22 21:00:00,WOM/USDT,0.050152,0.050366,0.049302,0.049305,286898.3624,14292.0201854031
1658520000,2022-07-22 20:00:00,WOM/USDT,0.049084,0.050095,0.049075,0.049834,136964.2275,6782.2858771188
1658516400,2022-07-22 19:00:00,WOM/USDT,0.049719,0.049725,0.04908,0.049292,246770.7117,12182.2689891867
1658512800,2022-07-22 18:00:00,WOM/USDT,0.04935,0.049705,0.048966,0.049696,294668.837,14496.0328180364
1658509200,2022-07-22 17:00:00,WOM/USDT,0.049274,0.050065,0.049266,0.049347,398710.0231,19748.0605291831
1658505600,2022-07-22 16:00:00,WOM/USDT,0.049785,0.049785,0.049085,0.049521,261792.995,12951.0609972898
1658502000,2022-07-22 15:00:00,WOM/USDT,0.049537,0.050539,0.049432,0.049894,250629.829,12463.0869883294
1658498400,2022-07-22 14:00:00,WOM/USDT,0.050658,0.051012,0.049397,0.049733,347300.1814,17454.7280122282
1658494800,2022-07-22 13:00:00,WOM/USDT,0.05053,0.050584,0.050151,0.050215,319030.0598,16065.4541049057
1658491200,2022-07-22 12:00:00,WOM/USDT,0.050618,0.050891,0.050398,0.050671,284155.7728,14388.1367514128
1658487600,2022-07-22 11:00:00,WOM/USDT,0.050803,0.051163,0.050455,0.050618,313304.1278,15904.8350376987
1658484000,2022-07-22 10:00:00,WOM/USDT,0.050878,0.051058,0.050557,0.050916,357813.9366,18154.7937281968
1658480400,2022-07-22 09:00:00,WOM/USDT,0.050979,0.051423,0.050841,0.050979,314724.4775,16095.677074882
1658476800,2022-07-22 08:00:00,WOM/USDT,0.051218,0.051218,0.050261,0.050598,194935.7356,9847.6559768609
1658473200,2022-07-22 07:00:00,WOM/USDT,0.050433,0.051012,0.050417,0.051012,116212.8307,5872.3448628281
1658469600,2022-07-22 06:00:00,WOM/USDT,0.051082,0.051082,0.050433,0.050433,346966.602,17606.8127637668
1658466000,2022-07-22 05:00:00,WOM/USDT,0.051579,0.051718,0.051013,0.051072,269686.2052,13854.3806994423
1658462400,2022-07-22 04:00:00,WOM/USDT,0.050541,0.051441,0.050132,0.051441,144291.9218,7286.4758432666
1658458800,2022-07-22 03:00:00,WOM/USDT,0.050714,0.050714,0.049887,0.050379,196011.2907,9853.3757543651
1658455200,2022-07-22 02:00:00,WOM/USDT,0.050406,0.050978,0.050174,0.05044,209121.1474,10567.5097498472
1658451600,2022-07-22 01:00:00,WOM/USDT,0.051152,0.051578,0.050423,0.050423,275067.0374,13998.9553650497
1658448000,2022-07-22 00:00:00,WOM/USDT,0.051251,0.0515,0.050976,0.051282,194435.4617,9955.5188474589
1658444400,2022-07-21 23:00:00,WOM/USDT,0.050502,0.051012,0.050432,0.051012,181390.1615,9185.8299790017
1658440800,2022-07-21 22:00:00,WOM/USDT,0.049912,0.05087,0.049904,0.050614,121198.9001,6110.8316913193
1658437200,2022-07-21 21:00:00,WOM/USDT,0.049995,0.050313,0.049478,0.050036,345219.6878,17164.5982898053
1658433600,2022-07-21 20:00:00,WOM/USDT,0.051149,0.051149,0.050079,0.050079,341062.7583,17284.0950838294
1658430000,2022-07-21 19:00:00,WOM/USDT,0.051024,0.051869,0.051014,0.051275,275146.5202,14145.6265977782
1658426400,2022-07-21 18:00:00,WOM/USDT,0.05129,0.051583,0.050538,0.051025,278262.1879,14266.2504788751
1658422800,2022-07-21 17:00:00,WOM/USDT,0.051441,0.051813,0.051211,0.051291,152848.2114,7877.4696858558
1658419200,2022-07-21 16:00:00,WOM/USDT,0.050583,0.051424,0.050583,0.050613,147258.7166,7488.568694906
1658415600,2022-07-21 15:00:00,WOM/USDT,0.049734,0.050805,0.049726,0.050113,118073.6413,5903.8100274694
1658412000,2022-07-21 14:00:00,WOM/USDT,0.050578,0.050588,0.049298,0.049298,345460.5574,17257.7734497808
1658408400,2022-07-21 13:00:00,WOM/USDT,0.049598,0.050913,0.049589,0.050902,79726.4566,3997.6121427488
