https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DREAMS,Volume USDT
1644883200,2022-02-15 00:00:00,DREAMS/USDT,0.02638,0.02949,0.0262,0.02737,12202047.60436059,340226.7961371361077
1644796800,2022-02-14 00:00:00,DREAMS/USDT,0.0281,0.02826,0.02555,0.02639,10405097.49720699,275894.6750354746351
1644710400,2022-02-13 00:00:00,DREAMS/USDT,0.02835,0.031,0.0271,0.02808,7963061.31967041,230311.0562653889728
1644624000,2022-02-12 00:00:00,DREAMS/USDT,0.02937,0.02985,0.02628,0.0285,8330968.88813992,231667.0331140384971
1644537600,2022-02-11 00:00:00,DREAMS/USDT,0.03191,0.03211,0.02826,0.0295,10808133.68656895,326678.6354901735268
1644451200,2022-02-10 00:00:00,DREAMS/USDT,0.034,0.03595,0.0311,0.0321,13225331.55588618,439507.8941754288596
1644364800,2022-02-09 00:00:00,DREAMS/USDT,0.03534,0.0382,0.03307,0.03403,14940811.84753322,522360.4433667800508
1644278400,2022-02-08 00:00:00,DREAMS/USDT,0.0398,0.04434,0.0313,0.03535,24727318.11908089,936995.0581007909888
1644192000,2022-02-07 00:00:00,DREAMS/USDT,0.03356,0.04392,0.03355,0.0398,32358058.86961824,1249609.123442446916
1644105600,2022-02-06 00:00:00,DREAMS/USDT,0.03258,0.03775,0.03099,0.0336,25062448.65166887,850750.0766388924098
1644019200,2022-02-05 00:00:00,DREAMS/USDT,0.02639,0.041,0.02637,0.03275,56162755.6325684,1919669.4658037806304
1643932800,2022-02-04 00:00:00,DREAMS/USDT,0.02472,0.02998,0.02446,0.02637,17175233.57580753,460135.7115754679031
1643846400,2022-02-03 00:00:00,DREAMS/USDT,0.02466,0.0259,0.02415,0.0248,5715948.2251645,142259.7021486763449
1643760000,2022-02-02 00:00:00,DREAMS/USDT,0.02588,0.02754,0.02412,0.02455,9613943.96392267,248061.7419411729893
1643673600,2022-02-01 00:00:00,DREAMS/USDT,0.02586,0.029,0.02536,0.026,13548051.07872921,363666.5382550808457
1643587200,2022-01-31 00:00:00,DREAMS/USDT,0.028,0.02817,0.0247,0.02586,10206133.23278027,266143.3967138338559
1643500800,2022-01-30 00:00:00,DREAMS/USDT,0.02921,0.0294,0.027,0.02799,5988080.46822934,167761.8072887791242
1643414400,2022-01-29 00:00:00,DREAMS/USDT,0.02862,0.03008,0.0275,0.0292,8735106.53038137,253988.114119322808
1643328000,2022-01-28 00:00:00,DREAMS/USDT,0.02891,0.0296,0.02676,0.02862,9636772.23271503,271201.7142585269508
1643241600,2022-01-27 00:00:00,DREAMS/USDT,0.0303,0.04,0.02706,0.02907,32603952.28583878,1026651.8257007610183
1643155200,2022-01-26 00:00:00,DREAMS/USDT,0.03039,0.03667,0.02853,0.0303,18329710.90682661,590630.4877037551215
1643068800,2022-01-25 00:00:00,DREAMS/USDT,0.03216,0.03408,0.02888,0.03039,12256331.88196617,379301.7587196476118
1642982400,2022-01-24 00:00:00,DREAMS/USDT,0.03328,0.03503,0.0292,0.03214,11996378.12423055,384143.0564217711575
1642896000,2022-01-23 00:00:00,DREAMS/USDT,0.03392,0.03553,0.03166,0.03327,10992256.8693971,367406.6750346452062
1642809600,2022-01-22 00:00:00,DREAMS/USDT,0.03692,0.03783,0.03146,0.03403,11122558.99837009,376974.6677897061757
1642723200,2022-01-21 00:00:00,DREAMS/USDT,0.05095,0.05095,0.0362,0.0371,39711447.14576451,1627408.7016797556202
1642636800,2022-01-20 00:00:00,DREAMS/USDT,0.03764,0.0595,0.03644,0.05095,58075373.41781788,2868905.6872972277156
1642550400,2022-01-19 00:00:00,DREAMS/USDT,0.03959,0.03969,0.03643,0.03754,6830913.96672853,258191.373175913926
1642464000,2022-01-18 00:00:00,DREAMS/USDT,0.04335,0.04475,0.03765,0.03959,9955436.00693086,403678.0902057719744
1642377600,2022-01-17 00:00:00,DREAMS/USDT,0.04905,0.04925,0.04027,0.04335,14471260.27588884,636373.3236754605762
1642291200,2022-01-16 00:00:00,DREAMS/USDT,0.05283,0.05398,0.04844,0.04905,9580437.62927985,486547.7220424425995
1642204800,2022-01-15 00:00:00,DREAMS/USDT,0.05418,0.05492,0.05049,0.05283,11136536.60240151,586493.8543043409007
1642118400,2022-01-14 00:00:00,DREAMS/USDT,0.05599,0.05617,0.05031,0.05418,13947314.90755412,735083.6064339808428
1642032000,2022-01-13 00:00:00,DREAMS/USDT,0.06065,0.06232,0.0553,0.05599,10067173.52707604,590990.3471648074376
1641945600,2022-01-12 00:00:00,DREAMS/USDT,0.05957,0.06494,0.058,0.06088,17976490.75339613,1098725.8531515910867
1641859200,2022-01-11 00:00:00,DREAMS/USDT,0.06169,0.06169,0.05689,0.05957,9427603.44207667,556562.296112369981
1641772800,2022-01-10 00:00:00,DREAMS/USDT,0.06818,0.06938,0.05575,0.06197,17934547.43870168,1111444.8459655957345
1641686400,2022-01-09 00:00:00,DREAMS/USDT,0.06859,0.07475,0.06564,0.06818,10913245.00398939,759602.3188331174615
1641600000,2022-01-08 00:00:00,DREAMS/USDT,0.06694,0.08431,0.06336,0.06891,28212396.07013819,2065319.0144030249304
1641513600,2022-01-07 00:00:00,DREAMS/USDT,0.06865,0.0706,0.06336,0.06686,11804468.49235552,787244.4615490429045
1641427200,2022-01-06 00:00:00,DREAMS/USDT,0.07387,0.07816,0.06825,0.06865,12982751.25897805,940452.7518107439591
1641340800,2022-01-05 00:00:00,DREAMS/USDT,0.08026,0.10236,0.07157,0.07399,62620614.68895455,5502557.4965547982317
1641254400,2022-01-04 00:00:00,DREAMS/USDT,0.0692,0.11399,0.06284,0.08,101082338.20508713,8976565.8507633370751
1641168000,2022-01-03 00:00:00,DREAMS/USDT,0.07374,0.07463,0.06729,0.0692,8015887.36903936,566102.9494614844802
1641081600,2022-01-02 00:00:00,DREAMS/USDT,0.08171,0.082,0.07193,0.07404,12179445.07073265,914908.5720851051762
1640995200,2022-01-01 00:00:00,DREAMS/USDT,0.08156,0.08463,0.08086,0.08171,3865715.90955744,317738.349168099995
1640908800,2021-12-31 00:00:00,DREAMS/USDT,0.08464,0.09193,0.08058,0.08156,8757731.98382702,762578.1896066003973
1640822400,2021-12-30 00:00:00,DREAMS/USDT,0.0897,0.09,0.08326,0.08463,7147187.02840273,619542.4687466669584
1640736000,2021-12-29 00:00:00,DREAMS/USDT,0.09369,0.09631,0.08969,0.08969,4703107.21880619,433364.7378074617968
1640649600,2021-12-28 00:00:00,DREAMS/USDT,0.10678,0.10678,0.0927,0.09369,9251226.78140749,912632.1892889160935
