https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MARSH,Volume USDT
1660572000,2022-08-15 14:00:00,MARSH/USDT,0.0821,0.0832,0.082,0.0825,128491.2949,10600.96335466
1660568400,2022-08-15 13:00:00,MARSH/USDT,0.0822,0.0831,0.0812,0.0823,79097.3363,6504.50617234
1660564800,2022-08-15 12:00:00,MARSH/USDT,0.0824,0.083,0.081,0.0824,111503.454,9156.11390345
1660561200,2022-08-15 11:00:00,MARSH/USDT,0.0822,0.0825,0.0817,0.0824,249741.7215,20557.97850828
1660557600,2022-08-15 10:00:00,MARSH/USDT,0.0823,0.0829,0.081,0.0822,260123.7857,21415.70291059
1660554000,2022-08-15 09:00:00,MARSH/USDT,0.0827,0.0829,0.0814,0.0829,162055.838,13376.27820098
1660550400,2022-08-15 08:00:00,MARSH/USDT,0.0818,0.083,0.0811,0.0827,64878.022,5348.16539657
1660546800,2022-08-15 07:00:00,MARSH/USDT,0.0814,0.0814,0.0814,0.0814,3.4479,0.28065906
1660543200,2022-08-15 06:00:00,MARSH/USDT,0.0821,0.0821,0.081,0.081,5989.5195,486.05440278
1660539600,2022-08-15 05:00:00,MARSH/USDT,0.0821,0.0826,0.0821,0.0826,770.1101,63.23642296
1660536000,2022-08-15 04:00:00,MARSH/USDT,0.0817,0.0817,0.0817,0.0817,3.8558,0.31501886
1660532400,2022-08-15 03:00:00,MARSH/USDT,0.082,0.082,0.082,0.082,18.1764,1.4904648
1660528800,2022-08-15 02:00:00,MARSH/USDT,0.0825,0.0842,0.0816,0.0833,2919.1455,242.57436926
1660525200,2022-08-15 01:00:00,MARSH/USDT,0.0825,0.0842,0.0811,0.0819,140178.9768,11563.36952425
1660521600,2022-08-15 00:00:00,MARSH/USDT,0.0819,0.0836,0.0812,0.0832,74395.4521,6108.40591976
1660518000,2022-08-14 23:00:00,MARSH/USDT,0.0825,0.0829,0.0813,0.0816,95635.082,7845.38814925
1660514400,2022-08-14 22:00:00,MARSH/USDT,0.0828,0.083,0.0813,0.0827,174347.5007,14363.0507519
1660510800,2022-08-14 21:00:00,MARSH/USDT,0.0851,0.0858,0.0829,0.0829,238176.5297,20188.3763215
1660507200,2022-08-14 20:00:00,MARSH/USDT,0.0844,0.086,0.0838,0.086,41985.2474,3560.46613669
1660503600,2022-08-14 19:00:00,MARSH/USDT,0.0838,0.0861,0.0837,0.0846,122125.6634,10363.08726539
1660500000,2022-08-14 18:00:00,MARSH/USDT,0.0825,0.0851,0.0819,0.0838,208456.9116,17490.42585021
1660496400,2022-08-14 17:00:00,MARSH/USDT,0.0831,0.0833,0.0814,0.0815,229832.9209,18949.04322848
1660492800,2022-08-14 16:00:00,MARSH/USDT,0.0829,0.0836,0.0828,0.0836,112732.9393,9363.1226356
1660489200,2022-08-14 15:00:00,MARSH/USDT,0.0831,0.0841,0.0821,0.0829,254628.335,21210.94454739
1660485600,2022-08-14 14:00:00,MARSH/USDT,0.0836,0.0842,0.0824,0.0826,180766.2298,15118.32528771
1660482000,2022-08-14 13:00:00,MARSH/USDT,0.0836,0.0865,0.083,0.0835,103864.5462,8685.88373555
1660478400,2022-08-14 12:00:00,MARSH/USDT,0.0839,0.0852,0.0828,0.0836,128865.7536,10779.96662831
1660474800,2022-08-14 11:00:00,MARSH/USDT,0.0839,0.084,0.0837,0.0839,51063.901,4279.53572209
1660471200,2022-08-14 10:00:00,MARSH/USDT,0.0845,0.0849,0.0837,0.0848,275836.7716,23233.66021795
1660467600,2022-08-14 09:00:00,MARSH/USDT,0.0851,0.0868,0.0843,0.0845,148186.2417,12552.79180058
1660464000,2022-08-14 08:00:00,MARSH/USDT,0.0849,0.0849,0.0845,0.0849,26.9247,2.27861591
1660460400,2022-08-14 07:00:00,MARSH/USDT,0.085,0.0862,0.0838,0.0845,2468.373,209.63958131
1660456800,2022-08-14 06:00:00,MARSH/USDT,0.0835,0.085,0.0835,0.0843,3393.9526,284.58810974
1660453200,2022-08-14 05:00:00,MARSH/USDT,0.0831,0.0841,0.0829,0.0835,1482.422,124.17905945
1660449600,2022-08-14 04:00:00,MARSH/USDT,0.0835,0.0843,0.0826,0.0843,1141.3593,95.52339807
1660446000,2022-08-14 03:00:00,MARSH/USDT,0.0824,0.0841,0.0823,0.0831,10748.7099,888.60562101
1660442400,2022-08-14 02:00:00,MARSH/USDT,0.0825,0.0828,0.0819,0.0828,14580.5516,1203.00711693
1660438800,2022-08-14 01:00:00,MARSH/USDT,0.0831,0.0838,0.082,0.0828,20583.8897,1700.25855648
1660435200,2022-08-14 00:00:00,MARSH/USDT,0.0832,0.0832,0.0825,0.0825,7.9384,0.65610051
1660431600,2022-08-13 23:00:00,MARSH/USDT,0.0833,0.0833,0.0833,0.0833,3.9568,0.32960144
1660428000,2022-08-13 22:00:00,MARSH/USDT,0.0837,0.0838,0.0826,0.0826,342.8915,28.41207466
1660424400,2022-08-13 21:00:00,MARSH/USDT,0.0836,0.085,0.0834,0.0843,4169.1087,352.51133494
1660420800,2022-08-13 20:00:00,MARSH/USDT,0.0826,0.0826,0.0826,0.0826,3.9671,0.32768246
1660417200,2022-08-13 19:00:00,MARSH/USDT,0.0827,0.0827,0.0827,0.0827,0,0
1660413600,2022-08-13 18:00:00,MARSH/USDT,0.0832,0.0837,0.0827,0.0827,22875.9149,1902.46290905
1660410000,2022-08-13 17:00:00,MARSH/USDT,0.0837,0.0851,0.0828,0.0832,146427.2052,12230.82442435
1660406400,2022-08-13 16:00:00,MARSH/USDT,0.0826,0.0859,0.0825,0.083,7815.6231,655.94138508
1660402800,2022-08-13 15:00:00,MARSH/USDT,0.0861,0.0864,0.0816,0.0825,117003.1519,9818.34680712
1660399200,2022-08-13 14:00:00,MARSH/USDT,0.0843,0.0859,0.0841,0.0859,24.9855,2.12116423
1660395600,2022-08-13 13:00:00,MARSH/USDT,0.0843,0.0857,0.0843,0.0848,8729.6629,747.01727483
1660392000,2022-08-13 12:00:00,MARSH/USDT,0.0861,0.0865,0.0844,0.0844,5496.8745,466.17266758
1660388400,2022-08-13 11:00:00,MARSH/USDT,0.0855,0.087,0.0846,0.087,33839.0802,2893.6341191
1660384800,2022-08-13 10:00:00,MARSH/USDT,0.0855,0.0868,0.0837,0.0848,33787.8731,2919.39680815
1660381200,2022-08-13 09:00:00,MARSH/USDT,0.0828,0.0877,0.0824,0.0849,108720.8479,9345.66947326
1660377600,2022-08-13 08:00:00,MARSH/USDT,0.0837,0.0839,0.0823,0.0824,14733.5817,1221.83520838
1660374000,2022-08-13 07:00:00,MARSH/USDT,0.0835,0.0855,0.0835,0.0843,19370.4041,1630.77523679
1660370400,2022-08-13 06:00:00,MARSH/USDT,0.083,0.0864,0.0821,0.0831,78667.3173,6650.1395998
1660366800,2022-08-13 05:00:00,MARSH/USDT,0.0839,0.084,0.0831,0.0831,96208.4976,8057.77563236
1660363200,2022-08-13 04:00:00,MARSH/USDT,0.0836,0.0844,0.0836,0.084,35499.645,2979.39761525
1660359600,2022-08-13 03:00:00,MARSH/USDT,0.0835,0.0836,0.0835,0.0836,3264.8141,272.9376747
1660356000,2022-08-13 02:00:00,MARSH/USDT,0.0836,0.0836,0.0835,0.0835,10.6551,0.89059727
1660352400,2022-08-13 01:00:00,MARSH/USDT,0.0834,0.0835,0.083,0.0835,1157.5527,96.62226943
1660348800,2022-08-13 00:00:00,MARSH/USDT,0.0836,0.0836,0.0834,0.0835,24205.3272,2021.75518039
1660345200,2022-08-12 23:00:00,MARSH/USDT,0.0835,0.0836,0.0834,0.0836,6662.599,556.86005612
1660341600,2022-08-12 22:00:00,MARSH/USDT,0.0834,0.0836,0.0834,0.0834,736.6859,61.45346266
1660338000,2022-08-12 21:00:00,MARSH/USDT,0.0855,0.0864,0.0827,0.0833,75794.0556,6444.0161038
1660334400,2022-08-12 20:00:00,MARSH/USDT,0.0849,0.0855,0.0831,0.0855,51784.2275,4333.17163918
1660330800,2022-08-12 19:00:00,MARSH/USDT,0.0843,0.086,0.0831,0.086,19539.4793,1663.20203894
1660327200,2022-08-12 18:00:00,MARSH/USDT,0.0813,0.0842,0.0813,0.0842,545.8533,45.18582093
1660323600,2022-08-12 17:00:00,MARSH/USDT,0.081,0.0821,0.0806,0.0821,17121.122,1381.66933917
1660320000,2022-08-12 16:00:00,MARSH/USDT,0.0811,0.0818,0.0807,0.081,83110.7155,6740.91557283
1660316400,2022-08-12 15:00:00,MARSH/USDT,0.0824,0.0824,0.0805,0.0809,179519.2177,14592.37552593
1660312800,2022-08-12 14:00:00,MARSH/USDT,0.0829,0.0832,0.0822,0.0822,8341.8603,691.58084743
1660309200,2022-08-12 13:00:00,MARSH/USDT,0.0824,0.0832,0.0822,0.0829,50639.8842,4174.20662438
1660305600,2022-08-12 12:00:00,MARSH/USDT,0.0824,0.0825,0.0822,0.0824,72102.1436,5934.41792937
1660302000,2022-08-12 11:00:00,MARSH/USDT,0.0841,0.0841,0.0822,0.0823,174604.1028,14446.06797521
1660298400,2022-08-12 10:00:00,MARSH/USDT,0.0842,0.087,0.0829,0.0838,194357.8659,16424.17086128
1660294800,2022-08-12 09:00:00,MARSH/USDT,0.0843,0.0847,0.0836,0.0842,272686.9069,22954.06402927
1660291200,2022-08-12 08:00:00,MARSH/USDT,0.0827,0.0849,0.0827,0.0844,234593.4803,19671.54624674
1660287600,2022-08-12 07:00:00,MARSH/USDT,0.0851,0.0861,0.0824,0.0827,181661.5759,15436.15711362
1660284000,2022-08-12 06:00:00,MARSH/USDT,0.0866,0.0867,0.085,0.086,78122.5569,6724.98199973
1660280400,2022-08-12 05:00:00,MARSH/USDT,0.0853,0.0868,0.0849,0.0866,49002.7018,4217.68131761
1660276800,2022-08-12 04:00:00,MARSH/USDT,0.0864,0.0888,0.085,0.085,172675.0774,14930.73168794
1660273200,2022-08-12 03:00:00,MARSH/USDT,0.087,0.0882,0.0852,0.0867,256060.9279,22262.60719242
1660269600,2022-08-12 02:00:00,MARSH/USDT,0.0857,0.0874,0.0849,0.0873,191228.5193,16442.20942888
1660266000,2022-08-12 01:00:00,MARSH/USDT,0.0843,0.0868,0.0837,0.0858,132151.727,11195.60696127
1660262400,2022-08-12 00:00:00,MARSH/USDT,0.0842,0.0848,0.0835,0.0841,52138.7059,4389.0560131
1660258800,2022-08-11 23:00:00,MARSH/USDT,0.0841,0.0843,0.0835,0.0839,118003.781,9907.65099137
1660255200,2022-08-11 22:00:00,MARSH/USDT,0.0842,0.0854,0.0835,0.0842,210176.4956,17664.48411696
1660251600,2022-08-11 21:00:00,MARSH/USDT,0.0842,0.0867,0.0834,0.0841,261019.0452,21993.56310658
1660248000,2022-08-11 20:00:00,MARSH/USDT,0.0828,0.0837,0.0825,0.0835,104158.1104,8646.86069892
1660244400,2022-08-11 19:00:00,MARSH/USDT,0.0854,0.0854,0.0825,0.0829,172013.117,14464.17628438
1660240800,2022-08-11 18:00:00,MARSH/USDT,0.0852,0.0857,0.0841,0.0854,242490.0884,20624.18688023
1660237200,2022-08-11 17:00:00,MARSH/USDT,0.0847,0.0857,0.0843,0.0851,241759.5671,20565.48448089
1660233600,2022-08-11 16:00:00,MARSH/USDT,0.0868,0.0868,0.0831,0.0847,229493.5858,19406.08767451
1660230000,2022-08-11 15:00:00,MARSH/USDT,0.0867,0.089,0.0837,0.0868,187070.8679,16149.71543596
1660226400,2022-08-11 14:00:00,MARSH/USDT,0.0868,0.0882,0.085,0.0873,92769.2952,8059.74651367
1660222800,2022-08-11 13:00:00,MARSH/USDT,0.0867,0.0882,0.0862,0.0869,83281.4514,7261.35934003
1660219200,2022-08-11 12:00:00,MARSH/USDT,0.0861,0.0879,0.0856,0.0869,145740.4671,12675.80625823
1660215600,2022-08-11 11:00:00,MARSH/USDT,0.0859,0.0862,0.0849,0.0861,207745.595,17743.18833691
1660212000,2022-08-11 10:00:00,MARSH/USDT,0.0858,0.087,0.0849,0.0859,158811.5455,13632.10033945
1660208400,2022-08-11 09:00:00,MARSH/USDT,0.0858,0.0872,0.0851,0.0858,59842.5375,5155.07809914
1660204800,2022-08-11 08:00:00,MARSH/USDT,0.085,0.0867,0.085,0.0859,91854.3561,7876.82016839
1660201200,2022-08-11 07:00:00,MARSH/USDT,0.0847,0.0877,0.0841,0.0855,201911.1958,17166.85707051
1660197600,2022-08-11 06:00:00,MARSH/USDT,0.0838,0.0855,0.0838,0.0845,163496.7837,13786.08969546
1660194000,2022-08-11 05:00:00,MARSH/USDT,0.0846,0.0846,0.0838,0.0838,133076.4662,11209.05552373
1660190400,2022-08-11 04:00:00,MARSH/USDT,0.0844,0.0847,0.0838,0.0844,39475.2446,3334.06179908
1660186800,2022-08-11 03:00:00,MARSH/USDT,0.0846,0.0849,0.084,0.0845,55458.5147,4687.19050053
1660183200,2022-08-11 02:00:00,MARSH/USDT,0.0837,0.0866,0.0836,0.084,145017.2521,12215.95073469
1660179600,2022-08-11 01:00:00,MARSH/USDT,0.0821,0.0853,0.0813,0.0836,116150.456,9661.10058327
1660176000,2022-08-11 00:00:00,MARSH/USDT,0.0814,0.0835,0.0814,0.0821,142568.5425,11717.60939211
1660172400,2022-08-10 23:00:00,MARSH/USDT,0.082,0.0826,0.0815,0.0821,61991.6591,5072.16902944
1660168800,2022-08-10 22:00:00,MARSH/USDT,0.0823,0.085,0.082,0.082,67968.1269,5603.09393146
1660165200,2022-08-10 21:00:00,MARSH/USDT,0.0827,0.0845,0.0822,0.0824,39501.0016,3271.72761929
1660161600,2022-08-10 20:00:00,MARSH/USDT,0.083,0.0838,0.0824,0.0827,49644.2864,4105.5252364
1660158000,2022-08-10 19:00:00,MARSH/USDT,0.0838,0.0843,0.0831,0.0833,8714.2934,727.05373267
1660154400,2022-08-10 18:00:00,MARSH/USDT,0.0844,0.085,0.0837,0.084,22069.0063,1854.58863183
1660150800,2022-08-10 17:00:00,MARSH/USDT,0.0856,0.0858,0.0843,0.0853,27774.5638,2374.70373171
1660147200,2022-08-10 16:00:00,MARSH/USDT,0.0853,0.086,0.085,0.0853,32456.0055,2768.70535177
1660143600,2022-08-10 15:00:00,MARSH/USDT,0.085,0.0878,0.085,0.0852,141554.8067,12061.31042695
1660140000,2022-08-10 14:00:00,MARSH/USDT,0.0841,0.0861,0.0841,0.0852,29389.8598,2503.89999688
1660136400,2022-08-10 13:00:00,MARSH/USDT,0.0836,0.087,0.0836,0.0841,35473.3291,3015.94237246
1660132800,2022-08-10 12:00:00,MARSH/USDT,0.0808,0.0836,0.0804,0.0836,50226.4248,4085.57103919
1660129200,2022-08-10 11:00:00,MARSH/USDT,0.0808,0.0813,0.0805,0.0808,103726.903,8387.78820339
1660125600,2022-08-10 10:00:00,MARSH/USDT,0.0793,0.0837,0.079,0.0809,158747.9348,12802.79523228
1660122000,2022-08-10 09:00:00,MARSH/USDT,0.0794,0.0796,0.0776,0.0792,197971.1681,15645.98659912
1660118400,2022-08-10 08:00:00,MARSH/USDT,0.0802,0.0823,0.0789,0.0791,197617.6673,15785.58325879
1660114800,2022-08-10 07:00:00,MARSH/USDT,0.0798,0.0811,0.0796,0.0799,148293.1183,11885.49454299
1660111200,2022-08-10 06:00:00,MARSH/USDT,0.0813,0.0813,0.0797,0.0804,114072.2007,9226.34954207
1660107600,2022-08-10 05:00:00,MARSH/USDT,0.0808,0.0815,0.0808,0.0813,72461.0549,5877.82771007
1660104000,2022-08-10 04:00:00,MARSH/USDT,0.081,0.0812,0.0806,0.0808,171442.557,13865.58670609
1660100400,2022-08-10 03:00:00,MARSH/USDT,0.0808,0.0812,0.0805,0.0808,212404.7016,17179.9557988
1660096800,2022-08-10 02:00:00,MARSH/USDT,0.0813,0.0824,0.0794,0.081,256126.4056,20790.78391607
1660093200,2022-08-10 01:00:00,MARSH/USDT,0.0807,0.083,0.0802,0.0811,211974.0386,17191.68622225
1660089600,2022-08-10 00:00:00,MARSH/USDT,0.0802,0.0807,0.08,0.0805,72611.4766,5848.13672774
1660086000,2022-08-09 23:00:00,MARSH/USDT,0.0818,0.0821,0.0801,0.0802,107846.9636,8676.3297081
1660082400,2022-08-09 22:00:00,MARSH/USDT,0.0822,0.0829,0.0809,0.0819,60986.1896,5021.49781795
1660078800,2022-08-09 21:00:00,MARSH/USDT,0.0814,0.0829,0.081,0.0822,105915.4485,8700.66438057
1660075200,2022-08-09 20:00:00,MARSH/USDT,0.0805,0.0818,0.0796,0.0818,106078.5391,8610.13155364
1660071600,2022-08-09 19:00:00,MARSH/USDT,0.0802,0.0811,0.0796,0.0805,55551.0862,4486.71276992
1660068000,2022-08-09 18:00:00,MARSH/USDT,0.0797,0.0802,0.0796,0.0802,13246.5817,1055.59602344
1660064400,2022-08-09 17:00:00,MARSH/USDT,0.0797,0.0815,0.0792,0.0798,152094.3567,12203.66386602
1660060800,2022-08-09 16:00:00,MARSH/USDT,0.0811,0.0813,0.0787,0.0791,114886.4453,9183.66750558
1660057200,2022-08-09 15:00:00,MARSH/USDT,0.0815,0.0819,0.0799,0.0809,178184.0609,14457.91253671
1660053600,2022-08-09 14:00:00,MARSH/USDT,0.0812,0.0814,0.08,0.0814,209111.4489,16895.97278559
1660050000,2022-08-09 13:00:00,MARSH/USDT,0.0814,0.0822,0.0805,0.0811,204644.4749,16676.89565927
1660046400,2022-08-09 12:00:00,MARSH/USDT,0.0807,0.082,0.0801,0.0817,144757.3041,11770.89722607
1660042800,2022-08-09 11:00:00,MARSH/USDT,0.083,0.0832,0.0808,0.0808,119839.8594,9826.53219056
1660039200,2022-08-09 10:00:00,MARSH/USDT,0.0832,0.0834,0.0814,0.0826,82962.1837,6854.47032714
1660035600,2022-08-09 09:00:00,MARSH/USDT,0.0862,0.0868,0.0818,0.0831,47546.058,4000.03309117
1660032000,2022-08-09 08:00:00,MARSH/USDT,0.0876,0.0879,0.085,0.0862,147444.7808,12805.23191522
1660028400,2022-08-09 07:00:00,MARSH/USDT,0.0873,0.0877,0.0861,0.0875,75308.8955,6562.73172219
1660024800,2022-08-09 06:00:00,MARSH/USDT,0.0868,0.0873,0.0862,0.087,15703.7153,1358.67638583
1660021200,2022-08-09 05:00:00,MARSH/USDT,0.0861,0.0867,0.0861,0.0867,82545.4133,7136.65362622
1660017600,2022-08-09 04:00:00,MARSH/USDT,0.0857,0.0864,0.0852,0.0861,157554.5598,13523.36337936
1660014000,2022-08-09 03:00:00,MARSH/USDT,0.087,0.087,0.0851,0.0857,80776.871,6951.13895936
1660010400,2022-08-09 02:00:00,MARSH/USDT,0.086,0.0872,0.0856,0.087,55096.8599,4787.86937579
1660006800,2022-08-09 01:00:00,MARSH/USDT,0.0865,0.0867,0.086,0.0861,178924.1591,15451.4429733
1660003200,2022-08-09 00:00:00,MARSH/USDT,0.0865,0.0873,0.086,0.0864,201025.4753,17417.35010787
1659999600,2022-08-08 23:00:00,MARSH/USDT,0.0867,0.0868,0.086,0.086,268300.2571,23208.52597702
1659996000,2022-08-08 22:00:00,MARSH/USDT,0.0897,0.0897,0.0856,0.0867,322518.8485,28133.71722446
1659992400,2022-08-08 21:00:00,MARSH/USDT,0.0896,0.0908,0.087,0.0897,155892.2375,13923.81155919
1659988800,2022-08-08 20:00:00,MARSH/USDT,0.0896,0.0903,0.089,0.0896,146479.8022,13120.13537477
1659985200,2022-08-08 19:00:00,MARSH/USDT,0.0888,0.0912,0.0888,0.0896,182385.6899,16334.60774333
1659981600,2022-08-08 18:00:00,MARSH/USDT,0.0885,0.0896,0.0878,0.0888,281547.5667,24942.3332352
1659978000,2022-08-08 17:00:00,MARSH/USDT,0.0883,0.0891,0.0876,0.0885,341502.8253,30216.09426579
1659974400,2022-08-08 16:00:00,MARSH/USDT,0.0899,0.091,0.088,0.0885,238130.1552,21223.48334599
1659970800,2022-08-08 15:00:00,MARSH/USDT,0.0887,0.0909,0.0878,0.0909,196007.2229,17415.67921621
1659967200,2022-08-08 14:00:00,MARSH/USDT,0.0874,0.0896,0.0863,0.0893,93801.6008,8253.07592013
1659963600,2022-08-08 13:00:00,MARSH/USDT,0.0831,0.0883,0.0831,0.0878,361802.177,30793.76165826
1659960000,2022-08-08 12:00:00,MARSH/USDT,0.0828,0.0844,0.0828,0.0831,280018.3775,23345.64942702
1659956400,2022-08-08 11:00:00,MARSH/USDT,0.0832,0.0832,0.0824,0.0828,356953.2498,29624.55164165
1659952800,2022-08-08 10:00:00,MARSH/USDT,0.0806,0.0831,0.0802,0.0831,211804.6994,17249.67145713
1659949200,2022-08-08 09:00:00,MARSH/USDT,0.0806,0.0808,0.0801,0.0805,66061.9965,5320.56979582
1659945600,2022-08-08 08:00:00,MARSH/USDT,0.081,0.0811,0.0802,0.0806,75104.6636,6071.47062671
1659942000,2022-08-08 07:00:00,MARSH/USDT,0.0805,0.0811,0.0805,0.081,139655.7364,11299.30569115
1659938400,2022-08-08 06:00:00,MARSH/USDT,0.081,0.0811,0.08,0.0805,269159.2754,21773.48799601
1659934800,2022-08-08 05:00:00,MARSH/USDT,0.0811,0.0812,0.0808,0.0811,60369.5808,4893.40724783
1659931200,2022-08-08 04:00:00,MARSH/USDT,0.0811,0.0812,0.081,0.0811,373054.3392,30254.95949909
1659927600,2022-08-08 03:00:00,MARSH/USDT,0.0811,0.0812,0.081,0.0811,185000.2933,15003.4667136
1659924000,2022-08-08 02:00:00,MARSH/USDT,0.0811,0.0811,0.0809,0.0811,5437.6515,440.97815779
1659920400,2022-08-08 01:00:00,MARSH/USDT,0.0812,0.0812,0.0812,0.0812,1108.1874,89.98481688
1659916800,2022-08-08 00:00:00,MARSH/USDT,0.0812,0.0812,0.0812,0.0812,209.9976,17.05180512
1659913200,2022-08-07 23:00:00,MARSH/USDT,0.0813,0.0813,0.081,0.0812,8540.1097,694.1730312
1659909600,2022-08-07 22:00:00,MARSH/USDT,0.0812,0.0813,0.0812,0.0813,78954.9391,6419.03537137
1659906000,2022-08-07 21:00:00,MARSH/USDT,0.0811,0.0818,0.0806,0.0813,20780.4025,1685.76192097
1659902400,2022-08-07 20:00:00,MARSH/USDT,0.0808,0.0814,0.0807,0.0812,261799.7718,21160.73213941
1659898800,2022-08-07 19:00:00,MARSH/USDT,0.0806,0.0809,0.0806,0.0808,223956.722,18095.47467905
1659895200,2022-08-07 18:00:00,MARSH/USDT,0.0802,0.0802,0.0802,0.0802,13.7333,1.10141066
1659891600,2022-08-07 17:00:00,MARSH/USDT,0.0807,0.0807,0.0807,0.0807,12.3371,0.99560397
1659888000,2022-08-07 16:00:00,MARSH/USDT,0.0811,0.0812,0.0796,0.0806,35965.8214,2896.21307613
1659884400,2022-08-07 15:00:00,MARSH/USDT,0.0809,0.0812,0.0809,0.0812,1219.7001,98.795847
1659880800,2022-08-07 14:00:00,MARSH/USDT,0.081,0.081,0.0809,0.0809,1252.6059,101.45925645
1659877200,2022-08-07 13:00:00,MARSH/USDT,0.0812,0.0812,0.0809,0.0809,17.8356,1.44448311
1659873600,2022-08-07 12:00:00,MARSH/USDT,0.0814,0.0814,0.0808,0.0808,2929.5423,237.52820194
1659870000,2022-08-07 11:00:00,MARSH/USDT,0.0798,0.0815,0.0796,0.081,51245.824,4147.30072998
1659866400,2022-08-07 10:00:00,MARSH/USDT,0.0789,0.0798,0.0788,0.0797,42305.2684,3351.40107967
1659862800,2022-08-07 09:00:00,MARSH/USDT,0.0789,0.0789,0.0788,0.0788,4603.4376,362.75795512
1659859200,2022-08-07 08:00:00,MARSH/USDT,0.0789,0.079,0.0786,0.0788,55751.3132,4387.47580343
1659855600,2022-08-07 07:00:00,MARSH/USDT,0.0786,0.0789,0.0785,0.0789,17628.6595,1385.93038738
1659852000,2022-08-07 06:00:00,MARSH/USDT,0.079,0.079,0.0786,0.0786,15311.4305,1204.62550985
1659848400,2022-08-07 05:00:00,MARSH/USDT,0.0791,0.0791,0.0791,0.0791,2.4513,0.19389783
1659844800,2022-08-07 04:00:00,MARSH/USDT,0.079,0.0791,0.079,0.0791,110.3094,8.7146426
1659841200,2022-08-07 03:00:00,MARSH/USDT,0.0791,0.0792,0.079,0.0791,100902.4428,7981.38291341
1659837600,2022-08-07 02:00:00,MARSH/USDT,0.0801,0.0802,0.0786,0.0792,180313.1195,14308.51856612
1659834000,2022-08-07 01:00:00,MARSH/USDT,0.0809,0.0809,0.0753,0.0801,192154.1287,15077.51309303
1659830400,2022-08-07 00:00:00,MARSH/USDT,0.081,0.0812,0.0808,0.0809,96531.5779,7809.60520143
1659826800,2022-08-06 23:00:00,MARSH/USDT,0.0812,0.0813,0.0805,0.081,89742.5621,7280.54176625
1659823200,2022-08-06 22:00:00,MARSH/USDT,0.0813,0.0814,0.0809,0.0812,156180.5155,12689.86604909
1659819600,2022-08-06 21:00:00,MARSH/USDT,0.0815,0.0818,0.0812,0.0813,120241.8663,9790.72092005
1659816000,2022-08-06 20:00:00,MARSH/USDT,0.0815,0.0815,0.0814,0.0815,274284.1784,22354.15795187
1659812400,2022-08-06 19:00:00,MARSH/USDT,0.0814,0.0822,0.0802,0.0815,156773.8481,12766.7464209
1659808800,2022-08-06 18:00:00,MARSH/USDT,0.0814,0.0817,0.0814,0.0814,72844.0969,5936.09312282
1659805200,2022-08-06 17:00:00,MARSH/USDT,0.0815,0.0816,0.0813,0.0813,18320.7677,1492.49696912
1659801600,2022-08-06 16:00:00,MARSH/USDT,0.0815,0.0818,0.0815,0.0817,336.8078,27.5345733
1659798000,2022-08-06 15:00:00,MARSH/USDT,0.0815,0.0815,0.0814,0.0814,1354.9644,110.36713433
1659794400,2022-08-06 14:00:00,MARSH/USDT,0.0815,0.0815,0.0813,0.0815,5242.0384,427.09994891
1659790800,2022-08-06 13:00:00,MARSH/USDT,0.0819,0.0825,0.0806,0.0815,167549.1547,13665.11977199
1659787200,2022-08-06 12:00:00,MARSH/USDT,0.0822,0.0823,0.0815,0.0819,251222.7779,20619.85255952
1659783600,2022-08-06 11:00:00,MARSH/USDT,0.0824,0.0824,0.0822,0.0823,175819.656,14471.06197841
1659780000,2022-08-06 10:00:00,MARSH/USDT,0.0824,0.0825,0.0823,0.0824,268048.8684,22087.31022444
1659776400,2022-08-06 09:00:00,MARSH/USDT,0.0821,0.0827,0.0819,0.0824,124580.872,10265.35378078
1659772800,2022-08-06 08:00:00,MARSH/USDT,0.0814,0.0825,0.0814,0.0821,105765.1696,8668.61292378
1659769200,2022-08-06 07:00:00,MARSH/USDT,0.0816,0.082,0.0816,0.0818,8413.5459,688.5698413
1659765600,2022-08-06 06:00:00,MARSH/USDT,0.0812,0.0816,0.0812,0.0816,1876.3041,152.36144532
1659762000,2022-08-06 05:00:00,MARSH/USDT,0.0816,0.0816,0.0812,0.0816,3440.5062,279.37611392
1659758400,2022-08-06 04:00:00,MARSH/USDT,0.0817,0.0819,0.0812,0.0812,3488.9648,284.5833882
1659754800,2022-08-06 03:00:00,MARSH/USDT,0.0815,0.0817,0.0814,0.0817,682.3838,55.60798184
1659751200,2022-08-06 02:00:00,MARSH/USDT,0.0815,0.0818,0.0814,0.0815,4241.6923,345.77618985
1659747600,2022-08-06 01:00:00,MARSH/USDT,0.0815,0.0815,0.0815,0.0815,0,0
1659744000,2022-08-06 00:00:00,MARSH/USDT,0.0816,0.0816,0.0815,0.0815,22963.8915,1873.70033637
1659740400,2022-08-05 23:00:00,MARSH/USDT,0.0818,0.0818,0.0816,0.0816,525.138,42.95584216
1659736800,2022-08-05 22:00:00,MARSH/USDT,0.0822,0.0822,0.0817,0.0818,1681.8627,137.55666174
1659733200,2022-08-05 21:00:00,MARSH/USDT,0.0823,0.0828,0.0816,0.0816,13079.4543,1073.72154422
1659729600,2022-08-05 20:00:00,MARSH/USDT,0.0818,0.0824,0.0816,0.0823,11163.9928,915.84673717
1659726000,2022-08-05 19:00:00,MARSH/USDT,0.0813,0.0818,0.0811,0.0818,3977.2731,324.32477259
