https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ZAR,tradecount
1613358000000,2021-02-15 03:00:00,BTC/ZAR,691430.00000000,697383.00000000,690040.00000000,696028.00000000,0.66496200,462040.12641600,196
1613354400000,2021-02-15 02:00:00,BTC/ZAR,708381.00000000,711344.00000000,677821.00000000,694599.00000000,0.62751400,434895.91618500,206
1613350800000,2021-02-15 01:00:00,BTC/ZAR,711549.00000000,713873.00000000,704103.00000000,708847.00000000,0.44990600,318813.84366600,145
1613347200000,2021-02-15 00:00:00,BTC/ZAR,711549.00000000,717271.00000000,709163.00000000,713684.00000000,0.39797600,283972.52367700,141
1613343600000,2021-02-14 23:00:00,BTC/ZAR,716528.00000000,717416.00000000,710282.00000000,710382.00000000,0.21816400,155762.83507400,71
1613340000000,2021-02-14 22:00:00,BTC/ZAR,715732.00000000,720503.00000000,714420.00000000,717761.00000000,0.12197100,87582.10576800,39
1613336400000,2021-02-14 21:00:00,BTC/ZAR,713703.00000000,720271.00000000,710398.00000000,715940.00000000,0.11397900,81649.76508800,39
1613332800000,2021-02-14 20:00:00,BTC/ZAR,711189.00000000,716671.00000000,711189.00000000,714624.00000000,0.18618000,133046.82879400,60
1613329200000,2021-02-14 19:00:00,BTC/ZAR,713036.00000000,716190.00000000,710398.00000000,712621.00000000,0.14899300,106430.70165800,43
1613325600000,2021-02-14 18:00:00,BTC/ZAR,712172.00000000,714873.00000000,710614.00000000,713351.00000000,0.12445000,88740.13162300,40
1613322000000,2021-02-14 17:00:00,BTC/ZAR,715614.00000000,717032.00000000,711692.00000000,713110.00000000,0.23512900,167958.01200900,75
1613318400000,2021-02-14 16:00:00,BTC/ZAR,711391.00000000,717590.00000000,709290.00000000,716535.00000000,0.36645900,261491.18585700,116
1613314800000,2021-02-14 15:00:00,BTC/ZAR,710939.00000000,712510.00000000,705036.00000000,712066.00000000,0.95180600,674176.51479600,224
1613311200000,2021-02-14 14:00:00,BTC/ZAR,710201.00000000,712822.00000000,706113.00000000,709991.00000000,0.29094900,206725.30031500,90
1613307600000,2021-02-14 13:00:00,BTC/ZAR,716220.00000000,717112.00000000,706154.00000000,709983.00000000,0.50356000,357684.32873600,140
1613304000000,2021-02-14 12:00:00,BTC/ZAR,711304.00000000,719801.00000000,711304.00000000,714909.00000000,0.82355800,589914.33573100,247
1613300400000,2021-02-14 11:00:00,BTC/ZAR,713553.00000000,714147.00000000,709453.00000000,712502.00000000,0.24262000,172786.31799500,68
1613296800000,2021-02-14 10:00:00,BTC/ZAR,713766.00000000,717909.00000000,711337.00000000,712508.00000000,0.31583100,225587.98424400,100
1613293200000,2021-02-14 09:00:00,BTC/ZAR,707986.00000000,713847.00000000,707021.00000000,713656.00000000,0.29195400,207431.21692300,89
1613289600000,2021-02-14 08:00:00,BTC/ZAR,708723.00000000,711872.00000000,700562.00000000,706720.00000000,0.54528200,385856.37876400,176
1613286000000,2021-02-14 07:00:00,BTC/ZAR,706724.00000000,710769.00000000,704363.00000000,707877.00000000,0.40319100,285405.18216500,121
1613282400000,2021-02-14 06:00:00,BTC/ZAR,709514.00000000,714279.00000000,701282.00000000,706710.00000000,1.63275000,1156875.80843700,487
1613278800000,2021-02-14 05:00:00,BTC/ZAR,694444.00000000,710422.00000000,694444.00000000,708923.00000000,0.65419400,460445.35713400,210
1613275200000,2021-02-14 04:00:00,BTC/ZAR,693274.00000000,696661.00000000,692537.00000000,696334.00000000,0.05434700,37736.04670500,21
1613271600000,2021-02-14 03:00:00,BTC/ZAR,693641.00000000,695669.00000000,691355.00000000,691805.00000000,0.09501900,65905.42774100,29
1613268000000,2021-02-14 02:00:00,BTC/ZAR,694584.00000000,695939.00000000,690883.00000000,692358.00000000,0.26080100,180931.14578800,78
1613264400000,2021-02-14 01:00:00,BTC/ZAR,697229.00000000,697229.00000000,690308.00000000,693313.00000000,0.25382200,176217.19439400,77
1613260800000,2021-02-14 00:00:00,BTC/ZAR,692612.00000000,697967.00000000,690679.00000000,695331.00000000,0.40891500,284204.93429300,128
1613257200000,2021-02-13 23:00:00,BTC/ZAR,692321.00000000,693260.00000000,691062.00000000,691437.00000000,0.07374800,51038.44261000,23
1613253600000,2021-02-13 22:00:00,BTC/ZAR,692523.00000000,693438.00000000,688132.00000000,691645.00000000,0.10438800,72085.54070500,33
1613250000000,2021-02-13 21:00:00,BTC/ZAR,690843.00000000,695972.00000000,687460.00000000,691208.00000000,0.18404800,127458.12766300,54
1613246400000,2021-02-13 20:00:00,BTC/ZAR,686632.00000000,690845.00000000,685369.00000000,689949.00000000,0.06941900,47792.84879700,21
1613242800000,2021-02-13 19:00:00,BTC/ZAR,686124.00000000,690987.00000000,686124.00000000,688208.00000000,0.18547300,127776.44614700,67
1613239200000,2021-02-13 18:00:00,BTC/ZAR,688036.00000000,690161.00000000,685884.00000000,686785.00000000,0.12029500,82785.85111800,37
1613235600000,2021-02-13 17:00:00,BTC/ZAR,689477.00000000,693357.00000000,686253.00000000,687700.00000000,0.17122200,117911.74013000,44
1613232000000,2021-02-13 16:00:00,BTC/ZAR,690986.00000000,694109.00000000,688099.00000000,690395.00000000,0.26985900,186473.21437200,98
1613228400000,2021-02-13 15:00:00,BTC/ZAR,692721.00000000,695222.00000000,688893.00000000,693097.00000000,0.24631200,170666.61980500,77
1613224800000,2021-02-13 14:00:00,BTC/ZAR,689567.00000000,691263.00000000,686834.00000000,690640.00000000,0.18437600,127025.02387300,60
1613221200000,2021-02-13 13:00:00,BTC/ZAR,691013.00000000,694442.00000000,686973.00000000,691561.00000000,0.49443700,341587.46006000,162
1613217600000,2021-02-13 12:00:00,BTC/ZAR,686157.00000000,695926.00000000,685035.00000000,692481.00000000,0.60051400,416030.51306000,191
1613214000000,2021-02-13 11:00:00,BTC/ZAR,691504.00000000,694073.00000000,686252.00000000,689096.00000000,0.87943700,607351.71570900,240
1613210400000,2021-02-13 10:00:00,BTC/ZAR,695907.00000000,698838.00000000,691055.00000000,691553.00000000,0.49187100,341965.40328700,148
1613206800000,2021-02-13 09:00:00,BTC/ZAR,699438.00000000,700877.00000000,693473.00000000,696949.00000000,0.33149500,231281.50710600,91
1613203200000,2021-02-13 08:00:00,BTC/ZAR,693223.00000000,700798.00000000,689981.00000000,699171.00000000,0.24403800,170314.67501600,71
1613199600000,2021-02-13 07:00:00,BTC/ZAR,700850.00000000,702810.00000000,694351.00000000,694351.00000000,0.00613900,4308.27416700,6
1613196000000,2021-02-13 06:00:00,BTC/ZAR,700669.00000000,702100.00000000,699088.00000000,700850.00000000,0.17020300,119118.53632300,10
1613192400000,2021-02-13 05:00:00,BTC/ZAR,703253.00000000,705803.00000000,698654.00000000,702100.00000000,0.38183300,268391.65816200,17
1613188800000,2021-02-13 04:00:00,BTC/ZAR,701747.00000000,701747.00000000,701746.00000000,701746.00000000,0.03272800,22966.74326100,2
1613185200000,2021-02-13 03:00:00,BTC/ZAR,705435.00000000,705435.00000000,705435.00000000,705435.00000000,0.04225700,29809.56679500,1
1613181600000,2021-02-13 02:00:00,BTC/ZAR,703104.00000000,703104.00000000,703104.00000000,703104.00000000,0.00000000,0.00000000,0
1613178000000,2021-02-13 01:00:00,BTC/ZAR,703104.00000000,703104.00000000,703104.00000000,703104.00000000,0.00018100,127.26182400,1
1613174400000,2021-02-13 00:00:00,BTC/ZAR,705139.00000000,705139.00000000,705139.00000000,705139.00000000,0.00000000,0.00000000,0
1613170800000,2021-02-12 23:00:00,BTC/ZAR,699247.00000000,705881.00000000,699247.00000000,705139.00000000,0.00480100,3378.34115200,11
1613167200000,2021-02-12 22:00:00,BTC/ZAR,701779.00000000,701779.00000000,698890.00000000,699904.00000000,0.00164300,1150.89753600,5
1613163600000,2021-02-12 21:00:00,BTC/ZAR,707210.00000000,709322.00000000,707185.00000000,707185.00000000,0.00568500,4029.52438500,5
1613160000000,2021-02-12 20:00:00,BTC/ZAR,695397.00000000,703258.00000000,695397.00000000,703258.00000000,0.03496900,24540.66218600,7
1613156400000,2021-02-12 19:00:00,BTC/ZAR,701265.00000000,701746.00000000,696000.00000000,701746.00000000,0.00976300,6823.44519300,6
1613152800000,2021-02-12 18:00:00,BTC/ZAR,700392.00000000,705341.00000000,693223.00000000,700471.00000000,0.29710000,208540.78672100,10
1613149200000,2021-02-12 17:00:00,BTC/ZAR,706509.00000000,707007.00000000,700721.00000000,707007.00000000,0.07800300,54930.97322200,10
1613145600000,2021-02-12 16:00:00,BTC/ZAR,700440.00000000,707977.00000000,700440.00000000,703098.00000000,0.05933200,41591.79204000,9
1613142000000,2021-02-12 15:00:00,BTC/ZAR,692859.00000000,699107.00000000,692859.00000000,699107.00000000,0.27587900,191906.56379800,12
1613138400000,2021-02-12 14:00:00,BTC/ZAR,705556.00000000,705556.00000000,689176.00000000,690478.00000000,0.03348100,23422.53972200,14
1613134800000,2021-02-12 13:00:00,BTC/ZAR,706430.00000000,711755.00000000,705970.00000000,710080.00000000,0.02710700,19232.44556100,7
1613131200000,2021-02-12 12:00:00,BTC/ZAR,704645.00000000,710641.00000000,703020.00000000,703020.00000000,0.23913300,168515.94768900,7
1613127600000,2021-02-12 11:00:00,BTC/ZAR,703095.00000000,709094.00000000,703095.00000000,705555.00000000,0.00181300,1281.87609500,7
1613124000000,2021-02-12 10:00:00,BTC/ZAR,703013.00000000,708933.00000000,703013.00000000,707199.00000000,0.01674600,11858.65364800,10
1613120400000,2021-02-12 09:00:00,BTC/ZAR,700436.00000000,707390.00000000,699602.00000000,707390.00000000,0.01668200,11748.26256200,6
1613116800000,2021-02-12 08:00:00,BTC/ZAR,701404.00000000,701404.00000000,699168.00000000,699168.00000000,0.00077700,544.52717200,3
1613113200000,2021-02-12 07:00:00,BTC/ZAR,699443.00000000,699879.00000000,699443.00000000,699879.00000000,0.00293300,2051.64638700,2
1613109600000,2021-02-12 06:00:00,BTC/ZAR,703738.00000000,707373.00000000,698001.00000000,698001.00000000,0.31048300,219344.23613600,8
1613106000000,2021-02-12 05:00:00,BTC/ZAR,702121.00000000,702121.00000000,702121.00000000,702121.00000000,0.00028200,197.99812200,1
1613102400000,2021-02-12 04:00:00,BTC/ZAR,694926.00000000,700906.00000000,685842.00000000,700897.00000000,0.09037300,62827.77961700,20
1613098800000,2021-02-12 03:00:00,BTC/ZAR,694925.00000000,698658.00000000,694925.00000000,698658.00000000,0.00059600,415.22688600,3
1613095200000,2021-02-12 02:00:00,BTC/ZAR,705555.00000000,705555.00000000,698715.00000000,698715.00000000,0.00388900,2727.25400500,7
1613091600000,2021-02-12 01:00:00,BTC/ZAR,705555.00000000,705555.00000000,705555.00000000,705555.00000000,0.00030200,213.07761000,1
1613088000000,2021-02-12 00:00:00,BTC/ZAR,713748.00000000,717485.00000000,706566.00000000,706566.00000000,0.05299700,37932.89688000,17
1613084400000,2021-02-11 23:00:00,BTC/ZAR,707977.00000000,707977.00000000,707977.00000000,707977.00000000,0.00028000,198.23356000,1
1613080800000,2021-02-11 22:00:00,BTC/ZAR,696312.00000000,702121.00000000,696312.00000000,700275.00000000,0.04259600,29795.07132700,5
1613077200000,2021-02-11 21:00:00,BTC/ZAR,693871.00000000,695269.00000000,689176.00000000,692653.00000000,0.03548800,24550.12735700,10
1613073600000,2021-02-11 20:00:00,BTC/ZAR,701443.00000000,709522.00000000,694925.00000000,694983.00000000,0.02290100,16030.41241700,15
1613070000000,2021-02-11 19:00:00,BTC/ZAR,704231.00000000,707976.00000000,701442.00000000,701442.00000000,0.00850500,5990.08558300,21
1613066400000,2021-02-11 18:00:00,BTC/ZAR,702079.00000000,705311.00000000,702079.00000000,705311.00000000,0.00578800,4080.68174600,8
1613062800000,2021-02-11 17:00:00,BTC/ZAR,699981.00000000,701406.00000000,694925.00000000,695000.00000000,0.01166700,8142.14218500,8
1613059200000,2021-02-11 16:00:00,BTC/ZAR,708486.00000000,709760.00000000,698447.00000000,699147.00000000,0.16332100,114136.73237100,17
1613055600000,2021-02-11 15:00:00,BTC/ZAR,709618.00000000,713445.00000000,703468.00000000,703468.00000000,0.12154200,86408.13556900,43
1613052000000,2021-02-11 14:00:00,BTC/ZAR,702704.00000000,710222.00000000,695000.00000000,709412.00000000,2.64153000,1863141.18387100,721
1613048400000,2021-02-11 13:00:00,BTC/ZAR,692636.00000000,714362.00000000,692511.00000000,702390.00000000,3.56582200,2519025.57064100,942
1613044800000,2021-02-11 12:00:00,BTC/ZAR,689472.00000000,695229.00000000,687471.00000000,691778.00000000,0.70458200,487064.24045800,165
1613041200000,2021-02-11 11:00:00,BTC/ZAR,694356.00000000,696590.00000000,685054.00000000,689650.00000000,0.79416700,550148.04588700,225
1613037600000,2021-02-11 10:00:00,BTC/ZAR,684739.00000000,695480.00000000,680052.00000000,695480.00000000,0.67381300,463895.60573900,203
1613034000000,2021-02-11 09:00:00,BTC/ZAR,674574.00000000,686122.00000000,671449.00000000,686108.00000000,0.40887900,276897.57646100,130
1613030400000,2021-02-11 08:00:00,BTC/ZAR,673613.00000000,677224.00000000,669983.00000000,675568.00000000,0.51616300,347678.03775500,135
1613026800000,2021-02-11 07:00:00,BTC/ZAR,670850.00000000,678076.00000000,670359.00000000,672599.00000000,0.50132100,338526.23580900,136
1613023200000,2021-02-11 06:00:00,BTC/ZAR,669714.00000000,673006.00000000,667044.00000000,669688.00000000,0.71991500,482140.16828400,151
1613019600000,2021-02-11 05:00:00,BTC/ZAR,668387.00000000,674280.00000000,665041.00000000,670277.00000000,0.33099500,221733.41072700,93
1613012400000,2021-02-11 03:00:00,BTC/ZAR,664416.00000000,664416.00000000,664416.00000000,664416.00000000,0.00000000,0.00000000,0
1613008800000,2021-02-11 02:00:00,BTC/ZAR,664416.00000000,664416.00000000,664416.00000000,664416.00000000,0.00000000,0.00000000,0
1613005200000,2021-02-11 01:00:00,BTC/ZAR,661635.00000000,664416.00000000,661635.00000000,664416.00000000,0.00853900,5663.41715700,2
1613001600000,2021-02-11 00:00:00,BTC/ZAR,675571.00000000,675571.00000000,660318.00000000,660318.00000000,0.54012900,361391.97642600,141
1612998000000,2021-02-10 23:00:00,BTC/ZAR,676596.00000000,679137.00000000,672323.00000000,672323.00000000,0.35460100,239834.02646600,83
1612994400000,2021-02-10 22:00:00,BTC/ZAR,672653.00000000,677559.00000000,672086.00000000,675768.00000000,0.07515400,50734.59419000,24
1612990800000,2021-02-10 21:00:00,BTC/ZAR,665410.00000000,673489.00000000,664236.00000000,673489.00000000,0.68446700,456920.07863800,187
1612987200000,2021-02-10 20:00:00,BTC/ZAR,675803.00000000,676000.00000000,665283.00000000,665410.00000000,0.33772500,226661.03111900,107
1612983600000,2021-02-10 19:00:00,BTC/ZAR,677632.00000000,679110.00000000,667220.00000000,676148.00000000,0.99833400,672103.66008800,317
1612980000000,2021-02-10 18:00:00,BTC/ZAR,675812.00000000,680120.00000000,673135.00000000,677744.00000000,0.64038100,433191.31518100,180
1612976400000,2021-02-10 17:00:00,BTC/ZAR,672631.00000000,677843.00000000,668670.00000000,676080.00000000,0.63325500,426341.92408300,193
1612972800000,2021-02-10 16:00:00,BTC/ZAR,665364.00000000,675479.00000000,658466.00000000,674120.00000000,1.91948300,1282954.82991300,533
1612969200000,2021-02-10 15:00:00,BTC/ZAR,677116.00000000,677611.00000000,655145.00000000,666359.00000000,1.27173600,849496.52887500,333
1612965600000,2021-02-10 14:00:00,BTC/ZAR,685038.00000000,689681.00000000,673339.00000000,675485.00000000,1.76498500,1199934.00220600,473
1612962000000,2021-02-10 13:00:00,BTC/ZAR,688411.00000000,693188.00000000,682728.00000000,683752.00000000,1.41387600,972936.95816700,433
1612958400000,2021-02-10 12:00:00,BTC/ZAR,699643.00000000,699955.00000000,676032.00000000,689911.00000000,1.21591400,840938.77803100,405
1612954800000,2021-02-10 11:00:00,BTC/ZAR,699677.00000000,702848.00000000,698913.00000000,700739.00000000,0.33471200,234570.74134600,94
1612951200000,2021-02-10 10:00:00,BTC/ZAR,702690.00000000,713286.00000000,701197.00000000,701197.00000000,0.03153800,22282.57857400,25
1612947600000,2021-02-10 09:00:00,BTC/ZAR,702561.00000000,702691.00000000,702561.00000000,702690.00000000,0.00843000,5923.46017900,9
1612944000000,2021-02-10 08:00:00,BTC/ZAR,698496.00000000,698496.00000000,698371.00000000,698371.00000000,0.00500000,3491.99275000,5
1612940400000,2021-02-10 07:00:00,BTC/ZAR,700342.00000000,705109.00000000,699730.00000000,705109.00000000,0.15077900,105693.30044900,10
1612936800000,2021-02-10 06:00:00,BTC/ZAR,693205.00000000,699730.00000000,687183.00000000,699730.00000000,0.04302000,29866.71353400,15
1612933200000,2021-02-10 05:00:00,BTC/ZAR,687182.00000000,693956.00000000,687182.00000000,693205.00000000,0.01052600,7275.98748500,14
1612929600000,2021-02-10 04:00:00,BTC/ZAR,687970.00000000,692754.00000000,682577.00000000,689962.00000000,0.17635900,121354.24756200,25
1612926000000,2021-02-10 03:00:00,BTC/ZAR,693264.00000000,693265.00000000,687970.00000000,687970.00000000,0.02105200,14590.56429000,3
1612922400000,2021-02-10 02:00:00,BTC/ZAR,691790.00000000,697807.00000000,690775.00000000,693646.00000000,0.00917000,6363.85672400,5
1612918800000,2021-02-10 01:00:00,BTC/ZAR,693646.00000000,694887.00000000,690002.00000000,690002.00000000,0.01664300,11540.68885000,8
1612915200000,2021-02-10 00:00:00,BTC/ZAR,689132.00000000,697807.00000000,689132.00000000,693646.00000000,0.00763500,5287.26839600,4
1612911600000,2021-02-09 23:00:00,BTC/ZAR,696922.00000000,696922.00000000,693223.00000000,693520.00000000,0.01420700,9857.87455400,5
1612908000000,2021-02-09 22:00:00,BTC/ZAR,702294.00000000,703079.00000000,696517.00000000,696922.00000000,0.06753500,47248.87263700,12
1612904400000,2021-02-09 21:00:00,BTC/ZAR,705201.00000000,709432.00000000,702711.00000000,703499.00000000,0.00810700,5713.41816000,7
1612900800000,2021-02-09 20:00:00,BTC/ZAR,702294.00000000,709904.00000000,702028.00000000,709904.00000000,0.01364500,9625.90344600,5
1612897200000,2021-02-09 19:00:00,BTC/ZAR,705201.00000000,706507.00000000,701187.00000000,706507.00000000,0.01327900,9341.90643700,9
1612893600000,2021-02-09 18:00:00,BTC/ZAR,700696.00000000,712368.00000000,698648.00000000,712368.00000000,0.04924100,34611.77233600,23
1612890000000,2021-02-09 17:00:00,BTC/ZAR,701475.00000000,705210.00000000,693800.00000000,696517.00000000,0.05583500,38984.91629200,24
1612886400000,2021-02-09 16:00:00,BTC/ZAR,703604.00000000,707210.00000000,696095.00000000,707210.00000000,0.07719000,54357.95468800,9
1612882800000,2021-02-09 15:00:00,BTC/ZAR,700342.00000000,705500.00000000,700342.00000000,704905.00000000,0.35804900,252133.31417100,16
1612879200000,2021-02-09 14:00:00,BTC/ZAR,697794.00000000,700342.00000000,691136.00000000,700342.00000000,0.01534500,10699.59864800,9
1612875600000,2021-02-09 13:00:00,BTC/ZAR,679236.00000000,693223.00000000,679236.00000000,693048.00000000,0.22828500,155346.63428500,12
1612872000000,2021-02-09 12:00:00,BTC/ZAR,696795.00000000,698512.00000000,685840.00000000,685840.00000000,0.21583600,150376.96717900,9
1612868400000,2021-02-09 11:00:00,BTC/ZAR,686868.00000000,700847.00000000,684500.00000000,699103.00000000,0.09433700,64683.33598500,18
1612864800000,2021-02-09 10:00:00,BTC/ZAR,694895.00000000,694895.00000000,685500.00000000,686868.00000000,0.03363200,23192.10924500,9
1612861200000,2021-02-09 09:00:00,BTC/ZAR,703001.00000000,708314.00000000,689661.00000000,689661.00000000,0.07580600,52859.00294600,18
1612857600000,2021-02-09 08:00:00,BTC/ZAR,722999.00000000,726965.00000000,707210.00000000,707210.00000000,0.14670400,105541.11973700,13
1612854000000,2021-02-09 07:00:00,BTC/ZAR,732246.00000000,732246.00000000,718805.00000000,723000.00000000,0.26699200,193183.27589400,19
1612850400000,2021-02-09 06:00:00,BTC/ZAR,705567.00000000,729219.00000000,701000.00000000,728379.00000000,0.48148900,341077.18531500,52
1612846800000,2021-02-09 05:00:00,BTC/ZAR,691186.00000000,703918.00000000,691186.00000000,700831.00000000,0.41775500,292179.48154900,37
1612843200000,2021-02-09 04:00:00,BTC/ZAR,690762.00000000,693849.00000000,689281.00000000,693849.00000000,0.07392200,51083.85809400,85
1612839600000,2021-02-09 03:00:00,BTC/ZAR,679333.00000000,679333.00000000,677906.00000000,677906.00000000,0.00292900,1987.67437500,4
1612836000000,2021-02-09 02:00:00,BTC/ZAR,679236.00000000,683070.00000000,679236.00000000,683070.00000000,0.00432000,2948.91472800,2
1612832400000,2021-02-09 01:00:00,BTC/ZAR,685840.00000000,685840.00000000,681505.00000000,681505.00000000,0.00049300,337.10906500,2
1612828800000,2021-02-09 00:00:00,BTC/ZAR,688362.00000000,700342.00000000,687404.00000000,695227.00000000,0.19491300,134990.99395000,53
1612825200000,2021-02-08 23:00:00,BTC/ZAR,663484.00000000,691671.00000000,662023.00000000,688042.00000000,2.20176500,1492166.32503400,676
1612821600000,2021-02-08 22:00:00,BTC/ZAR,661403.00000000,667983.00000000,656909.00000000,663795.00000000,1.59432300,1057293.40124500,436
1612818000000,2021-02-08 21:00:00,BTC/ZAR,656248.00000000,662639.00000000,652049.00000000,661120.00000000,2.33654200,1534177.01016200,626
1612814400000,2021-02-08 20:00:00,BTC/ZAR,642533.00000000,656893.00000000,640271.00000000,656335.00000000,2.10053900,1361088.13189900,506
1612810800000,2021-02-08 19:00:00,BTC/ZAR,638438.00000000,644676.00000000,635214.00000000,641734.00000000,1.35449400,868312.39695500,326
1612807200000,2021-02-08 18:00:00,BTC/ZAR,638124.00000000,642395.00000000,632486.00000000,638676.00000000,1.37622100,878575.02917700,263
1612803600000,2021-02-08 17:00:00,BTC/ZAR,639150.00000000,642966.00000000,630840.00000000,637012.00000000,1.38366500,880700.94149700,410
1612800000000,2021-02-08 16:00:00,BTC/ZAR,643064.00000000,646140.00000000,630855.00000000,638878.00000000,2.15447500,1373939.23069700,608
1612796400000,2021-02-08 15:00:00,BTC/ZAR,640050.00000000,648765.00000000,635838.00000000,635838.00000000,4.40028500,2821419.11119700,1212
1612792800000,2021-02-08 14:00:00,BTC/ZAR,639866.00000000,647568.00000000,632093.00000000,640296.00000000,4.18490800,2681870.14843400,1085
1612789200000,2021-02-08 13:00:00,BTC/ZAR,648862.00000000,666213.00000000,598829.00000000,637417.00000000,7.88728100,5109683.97872300,805
1612785600000,2021-02-08 12:00:00,BTC/ZAR,601433.00000000,652633.00000000,597170.00000000,645874.00000000,1.36128200,846383.90196000,224
1612782000000,2021-02-08 11:00:00,BTC/ZAR,601017.00000000,602287.00000000,598507.00000000,600990.00000000,0.43789500,263028.90645500,57
1612778400000,2021-02-08 10:00:00,BTC/ZAR,592508.00000000,600131.00000000,591329.00000000,599672.00000000,0.26711800,159025.33980200,70
1612774800000,2021-02-08 09:00:00,BTC/ZAR,598284.00000000,600168.00000000,591502.00000000,592887.00000000,0.25403100,150974.01230200,69
1612771200000,2021-02-08 08:00:00,BTC/ZAR,598917.00000000,599298.00000000,593984.00000000,596534.00000000,0.33832700,202034.24549100,95
1612767600000,2021-02-08 07:00:00,BTC/ZAR,592656.00000000,599648.00000000,591229.00000000,597832.00000000,0.40768800,243179.47999400,109
1612764000000,2021-02-08 06:00:00,BTC/ZAR,589945.00000000,597479.00000000,589945.00000000,592989.00000000,0.20626400,122579.53582400,63
1612760400000,2021-02-08 05:00:00,BTC/ZAR,586428.00000000,589858.00000000,583787.00000000,587981.00000000,0.46980200,275780.52770500,119
1612756800000,2021-02-08 04:00:00,BTC/ZAR,576920.00000000,587461.00000000,575888.00000000,586309.00000000,0.90463200,527397.62453100,130
1612753200000,2021-02-08 03:00:00,BTC/ZAR,581422.00000000,584030.00000000,576945.00000000,578317.00000000,0.31184300,181145.88787500,94
1612749600000,2021-02-08 02:00:00,BTC/ZAR,586315.00000000,588007.00000000,577886.00000000,580625.00000000,0.50786200,296504.16704300,129
1612746000000,2021-02-08 01:00:00,BTC/ZAR,591134.00000000,592651.00000000,585825.00000000,586405.00000000,0.62112400,365829.40698100,180
1612742400000,2021-02-08 00:00:00,BTC/ZAR,590854.00000000,595597.00000000,585302.00000000,590190.00000000,0.42234700,249915.48059900,119
1612738800000,2021-02-07 23:00:00,BTC/ZAR,590884.00000000,597378.00000000,590009.00000000,590373.00000000,0.51211500,304262.71673800,119
1612735200000,2021-02-07 22:00:00,BTC/ZAR,586219.00000000,591764.00000000,585332.00000000,591752.00000000,0.52430600,308080.99450400,89
1612731600000,2021-02-07 21:00:00,BTC/ZAR,583946.00000000,590566.00000000,583946.00000000,586906.00000000,0.33358400,195922.58878200,87
1612728000000,2021-02-07 20:00:00,BTC/ZAR,578946.00000000,585303.00000000,575078.00000000,585303.00000000,0.48366200,280024.49664800,125
1612724400000,2021-02-07 19:00:00,BTC/ZAR,582131.00000000,584704.00000000,578310.00000000,579370.00000000,0.59189600,344663.06160800,160
1612720800000,2021-02-07 18:00:00,BTC/ZAR,574981.00000000,583391.00000000,574757.00000000,582158.00000000,0.50214600,291012.43270800,155
1612717200000,2021-02-07 17:00:00,BTC/ZAR,581227.00000000,582201.00000000,573445.00000000,575055.00000000,0.69072100,400092.32141700,196
1612713600000,2021-02-07 16:00:00,BTC/ZAR,580014.00000000,582457.00000000,570523.00000000,582174.00000000,1.04517300,603290.88098800,286
1612710000000,2021-02-07 15:00:00,BTC/ZAR,584677.00000000,587333.00000000,576105.00000000,580306.00000000,0.44085200,256291.99860500,128
1612706400000,2021-02-07 14:00:00,BTC/ZAR,589075.00000000,589466.00000000,581465.00000000,584864.00000000,0.63119700,370307.22038100,179
1612702800000,2021-02-07 13:00:00,BTC/ZAR,588050.00000000,595605.00000000,585680.00000000,589823.00000000,0.51387400,303205.09977700,152
1612699200000,2021-02-07 12:00:00,BTC/ZAR,592846.00000000,593833.00000000,585104.00000000,590695.00000000,0.32962000,194060.90692300,91
1612695600000,2021-02-07 11:00:00,BTC/ZAR,598999.00000000,599168.00000000,589211.00000000,592531.00000000,0.44360800,263786.43908300,122
1612692000000,2021-02-07 10:00:00,BTC/ZAR,597915.00000000,601427.00000000,595215.00000000,598328.00000000,0.50604300,302637.92605100,123
1612688400000,2021-02-07 09:00:00,BTC/ZAR,596794.00000000,601221.00000000,596600.00000000,598645.00000000,0.25462700,152455.48352500,97
1612684800000,2021-02-07 08:00:00,BTC/ZAR,592008.00000000,599665.00000000,592008.00000000,596206.00000000,0.27427600,163381.53204600,89
1612681200000,2021-02-07 07:00:00,BTC/ZAR,583050.00000000,594954.00000000,583050.00000000,592620.00000000,0.68353200,402748.20456900,162
1612677600000,2021-02-07 06:00:00,BTC/ZAR,584682.00000000,587768.00000000,581128.00000000,584133.00000000,0.26529100,155187.90666500,72
1612674000000,2021-02-07 05:00:00,BTC/ZAR,580855.00000000,586586.00000000,579489.00000000,586251.00000000,0.35684700,208003.31687700,104
1612670400000,2021-02-07 04:00:00,BTC/ZAR,586412.00000000,589008.00000000,576712.00000000,581379.00000000,0.57886600,336235.61997200,159
1612666800000,2021-02-07 03:00:00,BTC/ZAR,586359.00000000,592079.00000000,585064.00000000,588033.00000000,0.56876400,334789.89002800,144
1612663200000,2021-02-07 02:00:00,BTC/ZAR,581907.00000000,589227.00000000,580024.00000000,587321.00000000,1.03096900,601992.33767200,283
1612659600000,2021-02-07 01:00:00,BTC/ZAR,594773.00000000,595375.00000000,580352.00000000,582289.00000000,0.81689000,480384.70523200,270
1612656000000,2021-02-07 00:00:00,BTC/ZAR,590160.00000000,595210.00000000,580404.00000000,593891.00000000,0.36218500,214086.32955500,127
1612652400000,2021-02-06 23:00:00,BTC/ZAR,602746.00000000,602746.00000000,586562.00000000,589836.00000000,0.99537700,588019.64724400,276
