https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GGG,Volume USDT
1643587200,2022-01-31 00:00:00,GGG/USDT,1.5016,1.5256,1.4488,1.4946,20017.64584626,29770.117921672534
1643500800,2022-01-30 00:00:00,GGG/USDT,1.6004,1.6301,1.4978,1.5123,19901.11936436,31009.156783682887
1643414400,2022-01-29 00:00:00,GGG/USDT,1.568,1.6409,1.568,1.6164,25622.8758235,41196.916354907156
1643328000,2022-01-28 00:00:00,GGG/USDT,1.6779,1.7066,1.568,1.568,14704.04001967,23968.304421835611
1643241600,2022-01-27 00:00:00,GGG/USDT,1.8019,1.8203,1.59,1.6718,35287.50894829,59281.472001479813
1643155200,2022-01-26 00:00:00,GGG/USDT,1.812,1.89,1.7571,1.7989,42443.86701824,77518.22688881719
1643068800,2022-01-25 00:00:00,GGG/USDT,1.8274,1.9026,1.7589,1.812,26947.44493926,48974.535358467936
1642982400,2022-01-24 00:00:00,GGG/USDT,1.902,1.9156,1.658,1.8274,25275.82109758,44467.824564289321
1642896000,2022-01-23 00:00:00,GGG/USDT,1.7655,1.9855,1.739,1.8994,42985.02094013,80371.354839654842
1642809600,2022-01-22 00:00:00,GGG/USDT,2.1554,2.2533,1.6984,1.75,55074.72601075,104993.010954762726
1642723200,2022-01-21 00:00:00,GGG/USDT,2.7624,2.8365,2.1253,2.1443,53084.90288121,132736.900252070104
1642636800,2022-01-20 00:00:00,GGG/USDT,2.803,2.9707,2.6603,2.7654,32113.27764522,91242.531163890715
1642550400,2022-01-19 00:00:00,GGG/USDT,2.91,2.9566,2.7331,2.8263,29721.41087038,84115.757623207437
1642464000,2022-01-18 00:00:00,GGG/USDT,3,3.0303,2.71,2.91,34270.85954449,99894.506220127359
1642377600,2022-01-17 00:00:00,GGG/USDT,3.4582,3.4888,2.8853,2.9823,40396.64212223,126129.681760360959
1642291200,2022-01-16 00:00:00,GGG/USDT,3.5887,3.5981,3.39,3.4582,31685.94550668,110439.637491266547
1642204800,2022-01-15 00:00:00,GGG/USDT,3.7834,3.9855,3.5491,3.5891,79711.27626754,297223.86878388503
1642118400,2022-01-14 00:00:00,GGG/USDT,3.7288,3.8566,3.4501,3.8046,43619.36892305,158496.240151408578
1642032000,2022-01-13 00:00:00,GGG/USDT,3.8379,4.336,3.64,3.7278,83463.46804721,327395.789358627361
1641945600,2022-01-12 00:00:00,GGG/USDT,4.1356,4.2557,3.7925,3.8379,88741.84590739,350986.266111564305
1641859200,2022-01-11 00:00:00,GGG/USDT,4.1292,4.1889,3.5375,4.1356,89126.0886154,352822.493313330065
1641772800,2022-01-10 00:00:00,GGG/USDT,4.504,4.6016,3.9036,4.1292,84366.76107395,352641.13812845771
1641686400,2022-01-09 00:00:00,GGG/USDT,4.2989,4.81,4.2712,4.504,45888.04420911,205116.981941506269
1641600000,2022-01-08 00:00:00,GGG/USDT,4.6895,5.2407,4.2246,4.3,31067.02476183,146087.405560382687
1641513600,2022-01-07 00:00:00,GGG/USDT,5.1333,5.1569,4.6,4.6875,50734.15175941,242215.759986183014
1641427200,2022-01-06 00:00:00,GGG/USDT,5.56,6,4.55,5.1333,92973.3445554,487611.238491863587
1641340800,2022-01-05 00:00:00,GGG/USDT,4.89,7.15,4.89,5.56,205173.43096179,1317536.555070889892
