https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DYP,Volume ETH
1661058000,2022-08-21 05:00:00,DYP/ETH,0.00013478,0.00013478,0.00013478,0.00013478,0,0
1661054400,2022-08-21 04:00:00,DYP/ETH,0.00013478,0.00013478,0.00013478,0.00013478,22.0743,0.002975174154
1661050800,2022-08-21 03:00:00,DYP/ETH,0.00013197,0.00013416,0.00013197,0.00013416,60.8173,0.00807263897
1661047200,2022-08-21 02:00:00,DYP/ETH,0.00013069,0.0001312,0.00012664,0.0001312,2142.5891,0.278322719941
1661043600,2022-08-21 01:00:00,DYP/ETH,0.00013137,0.00013137,0.00013098,0.00013098,779.5495,0.102259713039
1661040000,2022-08-21 00:00:00,DYP/ETH,0.00013152,0.00013152,0.0001314,0.0001314,475.0613,0.062425890168
1661036400,2022-08-20 23:00:00,DYP/ETH,0.00013052,0.00013165,0.00013052,0.00013152,1260.565,0.165230060678
1661032800,2022-08-20 22:00:00,DYP/ETH,0.0001309,0.00013137,0.0001309,0.00013123,390.9398,0.051331624715
1661029200,2022-08-20 21:00:00,DYP/ETH,0.00013456,0.00013456,0.00012877,0.00012927,6248.8008,0.82457405726
1661025600,2022-08-20 20:00:00,DYP/ETH,0.00013292,0.0001351,0.00013253,0.0001347,7444.1667,0.999368925125
1661022000,2022-08-20 19:00:00,DYP/ETH,0.00013259,0.00013431,0.00013233,0.00013357,1831.1982,0.244369320553
1661018400,2022-08-20 18:00:00,DYP/ETH,0.00013607,0.00013607,0.00013253,0.00013273,1480.8818,0.200108649709
1661014800,2022-08-20 17:00:00,DYP/ETH,0.00013622,0.00013622,0.00013416,0.00013416,44.2466,0.005983413156
1661011200,2022-08-20 16:00:00,DYP/ETH,0.00013579,0.00013579,0.00013579,0.00013579,2.9669,0.000402875351
1661007600,2022-08-20 15:00:00,DYP/ETH,0.00013462,0.00013462,0.00013332,0.00013332,124.8663,0.016769818712
1661004000,2022-08-20 14:00:00,DYP/ETH,0.00013571,0.00013571,0.00013549,0.00013549,360.0732,0.04882592592
1661000400,2022-08-20 13:00:00,DYP/ETH,0.00013583,0.00013639,0.0001353,0.00013639,1340.0171,0.181698004963
1660996800,2022-08-20 12:00:00,DYP/ETH,0.00013617,0.00013644,0.00013506,0.00013571,4962.8094,0.674386081146
1660993200,2022-08-20 11:00:00,DYP/ETH,0.00013564,0.00013564,0.0001356,0.0001356,27.9471,0.003790719648
1660989600,2022-08-20 10:00:00,DYP/ETH,0.0001361,0.0001361,0.00013552,0.00013588,3162.7808,0.429321413555
1660986000,2022-08-20 09:00:00,DYP/ETH,0.0001361,0.00013678,0.00013568,0.00013678,1348.9161,0.183497887752
1660982400,2022-08-20 08:00:00,DYP/ETH,0.00013537,0.00013591,0.00013537,0.00013571,510.3335,0.069291074439
1660978800,2022-08-20 07:00:00,DYP/ETH,0.00013447,0.00013523,0.00013447,0.00013523,1176.369,0.158756168833
1660975200,2022-08-20 06:00:00,DYP/ETH,0.00013531,0.0001357,0.00013447,0.00013447,1669.3113,0.225618235375
1660971600,2022-08-20 05:00:00,DYP/ETH,0.00013563,0.00013563,0.00013536,0.00013554,1694.938,0.229748095039
1660968000,2022-08-20 04:00:00,DYP/ETH,0.00013518,0.00013563,0.00013481,0.00013481,5248.932,0.70995749786
1660964400,2022-08-20 03:00:00,DYP/ETH,0.00013566,0.00013624,0.0001341,0.00013559,1438.0057,0.193705435502
1660960800,2022-08-20 02:00:00,DYP/ETH,0.0001355,0.00013566,0.00013466,0.00013566,3902.2893,0.52878778212
1660957200,2022-08-20 01:00:00,DYP/ETH,0.0001355,0.00013577,0.0001355,0.0001355,959.0838,0.12999720299
1660953600,2022-08-20 00:00:00,DYP/ETH,0.00013732,0.00013732,0.00013461,0.00013537,5439.0488,0.736155216909
1660950000,2022-08-19 23:00:00,DYP/ETH,0.00013697,0.00013755,0.00013654,0.00013732,3802.2379,0.521574058848
1660946400,2022-08-19 22:00:00,DYP/ETH,0.00013538,0.00013727,0.00013479,0.00013727,9906.8115,1.346996586874
1660942800,2022-08-19 21:00:00,DYP/ETH,0.00013352,0.00013579,0.00013279,0.00013579,8755.7401,1.177844765776
1660939200,2022-08-19 20:00:00,DYP/ETH,0.00013001,0.00013405,0.00013001,0.00013352,3872.1207,0.516508143285
1660935600,2022-08-19 19:00:00,DYP/ETH,0.00012966,0.00013018,0.00012929,0.00012942,3192.9075,0.413757000694
1660932000,2022-08-19 18:00:00,DYP/ETH,0.00012922,0.00012931,0.00012901,0.00012901,84.1927,0.010869886894
1660928400,2022-08-19 17:00:00,DYP/ETH,0.00012895,0.00012895,0.00012858,0.00012858,807.086,0.104066978949
1660924800,2022-08-19 16:00:00,DYP/ETH,0.00012976,0.00013002,0.00012795,0.00012853,5845.0024,0.753383428279
1660921200,2022-08-19 15:00:00,DYP/ETH,0.00012887,0.00012983,0.0001288,0.00012931,3265.6262,0.422094436302
1660917600,2022-08-19 14:00:00,DYP/ETH,0.00013163,0.00013163,0.00012856,0.00012881,4670.8776,0.605117285246
1660914000,2022-08-19 13:00:00,DYP/ETH,0.00013023,0.00013198,0.00012928,0.0001315,13930.3122,1.81255973641
1660910400,2022-08-19 12:00:00,DYP/ETH,0.00013208,0.0001327,0.0001301,0.0001301,8081.0413,1.06123301875
1660906800,2022-08-19 11:00:00,DYP/ETH,0.00013047,0.00013334,0.00013047,0.00013216,11843.5282,1.559675239195
1660903200,2022-08-19 10:00:00,DYP/ETH,0.00013009,0.00013047,0.00012982,0.00013047,432.2872,0.056246747993
1660899600,2022-08-19 09:00:00,DYP/ETH,0.00013162,0.00013162,0.0001302,0.00013046,1187.6908,0.155543339105
1660896000,2022-08-19 08:00:00,DYP/ETH,0.00013169,0.00013221,0.00013107,0.00013162,8155.036,1.073742579913
1660892400,2022-08-19 07:00:00,DYP/ETH,0.00013218,0.00013274,0.00013059,0.00013169,6530.2992,0.858941587011
1660888800,2022-08-19 06:00:00,DYP/ETH,0.00012871,0.00013374,0.00012871,0.00013192,11080.5515,1.460058363565
1660885200,2022-08-19 05:00:00,DYP/ETH,0.00012848,0.00012944,0.00012796,0.00012801,541.6478,0.069427357765
1660881600,2022-08-19 04:00:00,DYP/ETH,0.00012893,0.00012976,0.00012803,0.00012861,1501.1525,0.193529940671
1660878000,2022-08-19 03:00:00,DYP/ETH,0.00013285,0.00013285,0.00012739,0.00012867,3820.4916,0.494248749501
1660874400,2022-08-19 02:00:00,DYP/ETH,0.00013393,0.00013765,0.00013308,0.00013308,15834.2915,2.14170351209
1660870800,2022-08-19 01:00:00,DYP/ETH,0.00012592,0.00013499,0.00012482,0.00013378,42905.1771,5.582898027671
1660867200,2022-08-19 00:00:00,DYP/ETH,0.00012449,0.00012594,0.00012449,0.00012579,16109.4126,2.017348581567
1660863600,2022-08-18 23:00:00,DYP/ETH,0.00012503,0.00012515,0.00012292,0.00012366,6157.8461,0.765503469439
1660860000,2022-08-18 22:00:00,DYP/ETH,0.00012618,0.00012618,0.00012474,0.00012474,812.5448,0.101799436851
1660856400,2022-08-18 21:00:00,DYP/ETH,0.00012876,0.00012876,0.00012612,0.00012649,11065.9051,1.40637327765
1660852800,2022-08-18 20:00:00,DYP/ETH,0.00012448,0.00012874,0.00012277,0.00012874,11624.6028,1.46509787155
1660849200,2022-08-18 19:00:00,DYP/ETH,0.00012152,0.00012454,0.00012152,0.00012454,2245.87,0.274855295892
1660845600,2022-08-18 18:00:00,DYP/ETH,0.00012025,0.00012167,0.00012025,0.00012152,2709.5174,0.328727068974
1660842000,2022-08-18 17:00:00,DYP/ETH,0.00012112,0.00012112,0.00011979,0.00012025,2733.9332,0.329433139461
1660838400,2022-08-18 16:00:00,DYP/ETH,0.00012191,0.00012308,0.00012119,0.00012119,3518.226,0.42957498906
1660834800,2022-08-18 15:00:00,DYP/ETH,0.00012275,0.00012283,0.00012179,0.00012179,1840.8995,0.224908464634
1660831200,2022-08-18 14:00:00,DYP/ETH,0.00012426,0.00012452,0.00012281,0.00012319,6702.5228,0.827675911038
1660827600,2022-08-18 13:00:00,DYP/ETH,0.00012358,0.00012456,0.0001232,0.00012426,5242.905,0.649457881222
1660824000,2022-08-18 12:00:00,DYP/ETH,0.00012443,0.00012443,0.00012314,0.0001237,2779.3088,0.344494105723
1660820400,2022-08-18 11:00:00,DYP/ETH,0.00012332,0.0001249,0.00012278,0.00012455,8868.3904,1.098425110941
1660816800,2022-08-18 10:00:00,DYP/ETH,0.00012352,0.00012352,0.00012216,0.00012307,30690.4415,3.773110429668
1660813200,2022-08-18 09:00:00,DYP/ETH,0.00012471,0.00012471,0.00012334,0.0001234,11085.0158,1.370942962185
1660809600,2022-08-18 08:00:00,DYP/ETH,0.00012515,0.00012515,0.00012449,0.00012459,11879.6289,1.482279084947
1660806000,2022-08-18 07:00:00,DYP/ETH,0.00012564,0.00012564,0.00012515,0.00012515,4253.2993,0.533262958558
1660802400,2022-08-18 06:00:00,DYP/ETH,0.00012516,0.00012516,0.00012516,0.00012516,8.8825,0.0011117337
1660798800,2022-08-18 05:00:00,DYP/ETH,0.00012578,0.00012742,0.00012515,0.00012515,1020.324,0.128852071344
1660795200,2022-08-18 04:00:00,DYP/ETH,0.0001274,0.00012746,0.00012739,0.00012741,1949.3252,0.248371650922
1660791600,2022-08-18 03:00:00,DYP/ETH,0.00012586,0.0001274,0.00012526,0.00012556,527.3231,0.067103623631
1660788000,2022-08-18 02:00:00,DYP/ETH,0.00012536,0.00012589,0.00012536,0.00012583,14.2573,0.001787563683
1660784400,2022-08-18 01:00:00,DYP/ETH,0.00012521,0.0001274,0.0001252,0.0001274,1792.9152,0.228122188707
1660780800,2022-08-18 00:00:00,DYP/ETH,0.00012565,0.00012714,0.00012538,0.00012613,359.0173,0.045498024866
1660777200,2022-08-17 23:00:00,DYP/ETH,0.00012527,0.00012714,0.00012527,0.00012714,772.3729,0.097980953653
1660773600,2022-08-17 22:00:00,DYP/ETH,0.0001265,0.0001265,0.0001265,0.0001265,0.626,0.000079189
1660770000,2022-08-17 21:00:00,DYP/ETH,0.0001252,0.00012521,0.0001252,0.00012521,32.7128,0.00409564815
1660766400,2022-08-17 20:00:00,DYP/ETH,0.00012687,0.00012687,0.0001252,0.0001252,17112.0874,2.147551533395
1660762800,2022-08-17 19:00:00,DYP/ETH,0.00012681,0.00012687,0.00012583,0.00012583,1896.7953,0.239551625917
1660759200,2022-08-17 18:00:00,DYP/ETH,0.00012632,0.00012677,0.00012583,0.00012583,12836.6329,1.620029206104
1660755600,2022-08-17 17:00:00,DYP/ETH,0.00012723,0.00012723,0.00012632,0.00012632,8379.4259,1.062388785429
1660752000,2022-08-17 16:00:00,DYP/ETH,0.0001274,0.00012759,0.00012704,0.00012723,14491.6339,1.844049355521
1660748400,2022-08-17 15:00:00,DYP/ETH,0.00012933,0.00012946,0.00012722,0.0001274,24391.4286,3.134555805052
1660744800,2022-08-17 14:00:00,DYP/ETH,0.00012785,0.00013059,0.00012785,0.00012933,40654.3773,5.297923142463
1660741200,2022-08-17 13:00:00,DYP/ETH,0.00012672,0.00012928,0.00012561,0.00012928,24481.2322,3.119178117092
1660737600,2022-08-17 12:00:00,DYP/ETH,0.00012594,0.00012673,0.00012594,0.0001264,11761.6247,1.487055791484
1660734000,2022-08-17 11:00:00,DYP/ETH,0.00012562,0.00012588,0.00012562,0.00012588,825.3497,0.103788344914
1660730400,2022-08-17 10:00:00,DYP/ETH,0.00012525,0.00012588,0.00012525,0.00012588,4512.8268,0.566457103006
1660726800,2022-08-17 09:00:00,DYP/ETH,0.00012481,0.00012519,0.00012445,0.00012519,11701.0742,1.460533254068
1660723200,2022-08-17 08:00:00,DYP/ETH,0.00012469,0.00012536,0.00012469,0.0001247,2280.6269,0.28463401689
1660719600,2022-08-17 07:00:00,DYP/ETH,0.00012738,0.00012928,0.00012469,0.00012469,2522.6808,0.315747305783
1660716000,2022-08-17 06:00:00,DYP/ETH,0.0001251,0.00012518,0.00012495,0.00012495,3879.7499,0.485200124483
1660712400,2022-08-17 05:00:00,DYP/ETH,0.00012516,0.00012517,0.00012516,0.00012517,41.3101,0.005170663849
1660708800,2022-08-17 04:00:00,DYP/ETH,0.00012524,0.00012524,0.00012524,0.00012524,30.7088,0.003845970112
1660705200,2022-08-17 03:00:00,DYP/ETH,0.00012516,0.00012731,0.00012514,0.0001252,2770.0214,0.346660658619
1660701600,2022-08-17 02:00:00,DYP/ETH,0.00012927,0.00012927,0.00012514,0.00012514,121.7543,0.015497286309
1660698000,2022-08-17 01:00:00,DYP/ETH,0.00012506,0.0001312,0.00012506,0.00012944,53473.9289,6.923205346364
1660694400,2022-08-17 00:00:00,DYP/ETH,0.00012506,0.00012506,0.00012506,0.00012506,0,0
1660690800,2022-08-16 23:00:00,DYP/ETH,0.00012506,0.00012506,0.00012506,0.00012506,50,0.006253
1660687200,2022-08-16 22:00:00,DYP/ETH,0.00012704,0.00012704,0.00012506,0.00012506,30729.9877,3.862008469256
1660683600,2022-08-16 21:00:00,DYP/ETH,0.00012624,0.00012709,0.00012624,0.00012709,1609.8691,0.204099961815
1660680000,2022-08-16 20:00:00,DYP/ETH,0.00012817,0.00012819,0.00012817,0.00012819,469.2751,0.060149145931
1660676400,2022-08-16 19:00:00,DYP/ETH,0.00012623,0.00012814,0.00012623,0.00012814,4793.2003,0.612909764948
1660672800,2022-08-16 18:00:00,DYP/ETH,0.00012654,0.00012794,0.00012623,0.00012623,2920.0005,0.36984243444
1660669200,2022-08-16 17:00:00,DYP/ETH,0.00012654,0.00012792,0.00012654,0.00012698,5606.5326,0.71491101344
1660665600,2022-08-16 16:00:00,DYP/ETH,0.0001279,0.00012791,0.0001267,0.0001267,1586.1281,0.201487105025
1660662000,2022-08-16 15:00:00,DYP/ETH,0.00012477,0.00012791,0.00012354,0.0001269,32443.979,4.101574846942
1660658400,2022-08-16 14:00:00,DYP/ETH,0.00012376,0.00012447,0.00012309,0.00012447,5166.4844,0.639153373958
1660654800,2022-08-16 13:00:00,DYP/ETH,0.00012302,0.00012438,0.00012302,0.00012402,1852.0373,0.228925545076
1660651200,2022-08-16 12:00:00,DYP/ETH,0.00012229,0.00012431,0.00012229,0.00012431,1440.575,0.178499890803
1660647600,2022-08-16 11:00:00,DYP/ETH,0.00012276,0.00012276,0.00012229,0.00012229,1608.6706,0.197165070434
1660644000,2022-08-16 10:00:00,DYP/ETH,0.00012357,0.00012357,0.00012317,0.00012317,241.4271,0.029829811733
1660640400,2022-08-16 09:00:00,DYP/ETH,0.00012474,0.00012474,0.00012353,0.00012353,243.0556,0.030209156533
1660636800,2022-08-16 08:00:00,DYP/ETH,0.00012717,0.00012717,0.00012717,0.00012717,0,0
1660633200,2022-08-16 07:00:00,DYP/ETH,0.00012717,0.00012717,0.00012717,0.00012717,0,0
1660629600,2022-08-16 06:00:00,DYP/ETH,0.00012717,0.00012717,0.00012717,0.00012717,0,0
1660626000,2022-08-16 05:00:00,DYP/ETH,0.00012715,0.00012717,0.00012715,0.00012717,506.5004,0.06440768964
1660622400,2022-08-16 04:00:00,DYP/ETH,0.00012562,0.00012623,0.00012475,0.00012475,31.9732,0.004002748182
1660618800,2022-08-16 03:00:00,DYP/ETH,0.00012601,0.00012662,0.00012601,0.00012623,530.9692,0.067222664274
1660615200,2022-08-16 02:00:00,DYP/ETH,0.0001255,0.00012559,0.0001255,0.0001255,990.928,0.124423471862
1660611600,2022-08-16 01:00:00,DYP/ETH,0.00012438,0.00012438,0.00012343,0.00012343,25.3492,0.003134480773
1660608000,2022-08-16 00:00:00,DYP/ETH,0.00012298,0.00012613,0.00012298,0.00012613,57.647,0.007195239874
1660604400,2022-08-15 23:00:00,DYP/ETH,0.00012648,0.00012716,0.00012279,0.00012521,10353.4823,1.291967213827
1660600800,2022-08-15 22:00:00,DYP/ETH,0.00012601,0.00012639,0.00012549,0.00012549,1079.9434,0.136251581247
1660597200,2022-08-15 21:00:00,DYP/ETH,0.0001265,0.0001265,0.00012549,0.00012601,1586.0592,0.199596748207
1660593600,2022-08-15 20:00:00,DYP/ETH,0.00012707,0.00012707,0.00012645,0.00012645,24.6969,0.003125559679
1660590000,2022-08-15 19:00:00,DYP/ETH,0.00012626,0.00012777,0.00012569,0.00012726,4905.8721,0.622156124268
1660586400,2022-08-15 18:00:00,DYP/ETH,0.000127,0.00012739,0.000127,0.00012704,117.5811,0.014935773123
1660582800,2022-08-15 17:00:00,DYP/ETH,0.00012615,0.00012687,0.0001254,0.00012658,2745.3383,0.346441461573
1660579200,2022-08-15 16:00:00,DYP/ETH,0.0001256,0.00012691,0.0001256,0.00012691,6316.3118,0.800074072346
1660575600,2022-08-15 15:00:00,DYP/ETH,0.00012516,0.00012683,0.00012516,0.0001256,1963.122,0.247721075977
1660572000,2022-08-15 14:00:00,DYP/ETH,0.00012573,0.00012586,0.00012234,0.00012586,5302.1737,0.655190486147
1660568400,2022-08-15 13:00:00,DYP/ETH,0.00013037,0.00013105,0.00012573,0.00012573,9937.9792,1.279463549285
1660564800,2022-08-15 12:00:00,DYP/ETH,0.00013145,0.00013204,0.00012955,0.00013098,2890.7846,0.378758564792
1660561200,2022-08-15 11:00:00,DYP/ETH,0.00013122,0.00013145,0.00013103,0.00013145,781.5399,0.102609131023
1660557600,2022-08-15 10:00:00,DYP/ETH,0.00013217,0.00013237,0.0001309,0.0001309,1598.3409,0.211186088854
1660554000,2022-08-15 09:00:00,DYP/ETH,0.00013112,0.00013296,0.00013093,0.00013217,2199.5923,0.2902812688
1660550400,2022-08-15 08:00:00,DYP/ETH,0.00013177,0.00013276,0.00013151,0.00013151,6448.7809,0.853451685444
1660546800,2022-08-15 07:00:00,DYP/ETH,0.00013241,0.000133,0.00013051,0.00013228,8834.0523,1.162216216265
1660543200,2022-08-15 06:00:00,DYP/ETH,0.00012976,0.00013363,0.00012976,0.00013211,5545.1487,0.735099619663
1660539600,2022-08-15 05:00:00,DYP/ETH,0.00012971,0.00012995,0.00012932,0.00012976,1411.2552,0.183090131275
1660536000,2022-08-15 04:00:00,DYP/ETH,0.00013061,0.00013061,0.00012971,0.00012971,43.6275,0.005662404585
1660532400,2022-08-15 03:00:00,DYP/ETH,0.0001299,0.0001299,0.0001288,0.00012956,661.2209,0.085551318942
1660528800,2022-08-15 02:00:00,DYP/ETH,0.00013089,0.00013089,0.00012923,0.00012923,2128.8846,0.276816858065
1660525200,2022-08-15 01:00:00,DYP/ETH,0.00013204,0.00013204,0.00013133,0.00013152,1997.4603,0.26296927507
1660521600,2022-08-15 00:00:00,DYP/ETH,0.00013327,0.00013333,0.00013168,0.00013264,7890.1124,1.0474987539
1660518000,2022-08-14 23:00:00,DYP/ETH,0.00013261,0.00013359,0.00013261,0.00013359,449.9393,0.060091821925
1660514400,2022-08-14 22:00:00,DYP/ETH,0.00013286,0.00013443,0.00013286,0.00013359,1799.1121,0.240302775235
1660510800,2022-08-14 21:00:00,DYP/ETH,0.00013279,0.00013279,0.00013197,0.00013197,1066.1665,0.141522530361
1660507200,2022-08-14 20:00:00,DYP/ETH,0.00013352,0.00013352,0.00013263,0.00013287,1991.5568,0.265385611901
1660503600,2022-08-14 19:00:00,DYP/ETH,0.0001336,0.0001336,0.0001336,0.0001336,28.6044,0.00382154784
1660500000,2022-08-14 18:00:00,DYP/ETH,0.00013437,0.0001354,0.00013403,0.00013423,8275.0572,1.113290037793
1660496400,2022-08-14 17:00:00,DYP/ETH,0.00013378,0.00013454,0.0001332,0.00013349,2776.831,0.371959014376
1660492800,2022-08-14 16:00:00,DYP/ETH,0.00013245,0.00013378,0.00012952,0.00013378,11024.6418,1.452662228273
1660489200,2022-08-14 15:00:00,DYP/ETH,0.00013193,0.00013193,0.00013193,0.00013193,3.8961,0.000514012473
1660485600,2022-08-14 14:00:00,DYP/ETH,0.0001324,0.0001324,0.0001322,0.0001322,745.2112,0.09865200814
1660482000,2022-08-14 13:00:00,DYP/ETH,0.0001312,0.00013241,0.0001312,0.0001324,1519.4192,0.201001594756
1660478400,2022-08-14 12:00:00,DYP/ETH,0.00013127,0.00013127,0.00013127,0.00013127,73.843,0.00969337061
1660474800,2022-08-14 11:00:00,DYP/ETH,0.00013169,0.00013198,0.00013126,0.00013127,3774.3836,0.496038527484
1660471200,2022-08-14 10:00:00,DYP/ETH,0.00013039,0.00013184,0.00013039,0.00013138,3199.551,0.419811367667
1660467600,2022-08-14 09:00:00,DYP/ETH,0.0001311,0.0001311,0.00013008,0.00013008,1028.5357,0.134597992615
1660464000,2022-08-14 08:00:00,DYP/ETH,0.0001306,0.0001312,0.00012944,0.0001312,1683.7023,0.219188223584
1660460400,2022-08-14 07:00:00,DYP/ETH,0.00013196,0.00013198,0.00012755,0.00012806,1904.8838,0.247978815153
1660456800,2022-08-14 06:00:00,DYP/ETH,0.00013088,0.00013088,0.00013088,0.00013088,0,0
1660453200,2022-08-14 05:00:00,DYP/ETH,0.00012948,0.00013088,0.00012948,0.00013088,54.4191,0.007099995048
1660449600,2022-08-14 04:00:00,DYP/ETH,0.00013,0.00013,0.000129,0.00012901,44.1703,0.005712282982
1660446000,2022-08-14 03:00:00,DYP/ETH,0.00013146,0.00013146,0.00013,0.00013097,803.8023,0.105020197178
1660442400,2022-08-14 02:00:00,DYP/ETH,0.00013205,0.00013205,0.00013189,0.00013189,276.1951,0.036431464925
1660438800,2022-08-14 01:00:00,DYP/ETH,0.00013239,0.00013239,0.00013239,0.00013239,8.4345,0.001116643455
1660435200,2022-08-14 00:00:00,DYP/ETH,0.00013205,0.00013205,0.00013205,0.00013205,8.8784,0.00117239272
1660431600,2022-08-13 23:00:00,DYP/ETH,0.00013335,0.00013433,0.00013335,0.00013413,1093.8387,0.14652063179
1660428000,2022-08-13 22:00:00,DYP/ETH,0.00013408,0.00013408,0.00013368,0.00013369,784.7996,0.105040076392
1660424400,2022-08-13 21:00:00,DYP/ETH,0.0001331,0.0001339,0.00013208,0.0001339,1805.3246,0.239882933375
1660420800,2022-08-13 20:00:00,DYP/ETH,0.00013382,0.00013382,0.00013306,0.00013306,720.7925,0.096373458052
1660417200,2022-08-13 19:00:00,DYP/ETH,0.00013288,0.00013354,0.00013288,0.00013354,445.4974,0.059335838122
1660413600,2022-08-13 18:00:00,DYP/ETH,0.00013341,0.00013341,0.00013241,0.00013308,1227.794,0.163267622658
1660410000,2022-08-13 17:00:00,DYP/ETH,0.00013382,0.0001351,0.00013353,0.00013353,482.0411,0.064453332456
1660406400,2022-08-13 16:00:00,DYP/ETH,0.00013501,0.00013521,0.00013373,0.00013373,2152.6327,0.290540278604
1660402800,2022-08-13 15:00:00,DYP/ETH,0.00013498,0.0001359,0.00013498,0.00013521,1896.8114,0.256538772792
1660399200,2022-08-13 14:00:00,DYP/ETH,0.00013545,0.00013545,0.00013479,0.00013479,90.5692,0.012260763642
1660395600,2022-08-13 13:00:00,DYP/ETH,0.00013574,0.00013574,0.000135,0.000135,1471.2145,0.1989511529
1660392000,2022-08-13 12:00:00,DYP/ETH,0.00013524,0.00013622,0.00013524,0.00013574,4591.9124,0.622290718872
1660388400,2022-08-13 11:00:00,DYP/ETH,0.00013408,0.00013571,0.00013408,0.00013545,473.8642,0.064185111779
1660384800,2022-08-13 10:00:00,DYP/ETH,0.00013459,0.00013479,0.00013459,0.00013479,194.9595,0.026240362785
1660381200,2022-08-13 09:00:00,DYP/ETH,0.00013426,0.00013432,0.00013371,0.00013432,86.8695,0.011645595154
1660377600,2022-08-13 08:00:00,DYP/ETH,0.000135,0.000135,0.000135,0.000135,1000,0.135
1660374000,2022-08-13 07:00:00,DYP/ETH,0.00013497,0.00013497,0.00013497,0.00013497,0,0
1660370400,2022-08-13 06:00:00,DYP/ETH,0.00013521,0.00013521,0.00013434,0.00013497,1905.5916,0.257015998567
1660366800,2022-08-13 05:00:00,DYP/ETH,0.00013528,0.00013668,0.00013528,0.00013668,149.8738,0.020278600704
1660363200,2022-08-13 04:00:00,DYP/ETH,0.00013587,0.00013587,0.00013497,0.00013497,1553.1477,0.210248981768
1660359600,2022-08-13 03:00:00,DYP/ETH,0.0001372,0.0001372,0.00013587,0.00013587,1474.2082,0.201099297606
1660356000,2022-08-13 02:00:00,DYP/ETH,0.00013794,0.00013847,0.0001372,0.0001372,2973.973,0.410427850093
1660352400,2022-08-13 01:00:00,DYP/ETH,0.00013699,0.000138,0.00013685,0.00013738,2408.7478,0.331475142913
1660348800,2022-08-13 00:00:00,DYP/ETH,0.00013809,0.0001387,0.00013699,0.00013699,2593.0146,0.357900184684
1660345200,2022-08-12 23:00:00,DYP/ETH,0.00014002,0.00014023,0.00013767,0.00013788,1387.0743,0.191873581998
1660341600,2022-08-12 22:00:00,DYP/ETH,0.00013892,0.00013892,0.00013892,0.00013892,12.4959,0.001735930428
1660338000,2022-08-12 21:00:00,DYP/ETH,0.00013964,0.00014014,0.00013723,0.00013958,10706.572,1.479742678462
1660334400,2022-08-12 20:00:00,DYP/ETH,0.00013893,0.0001401,0.00013893,0.00013933,1994.3379,0.278950682644
1660330800,2022-08-12 19:00:00,DYP/ETH,0.00013941,0.00013941,0.00013865,0.00013881,485.1468,0.067442855176
1660327200,2022-08-12 18:00:00,DYP/ETH,0.00014046,0.00014054,0.00013729,0.00013962,6711.3856,0.932984998708
1660323600,2022-08-12 17:00:00,DYP/ETH,0.00013944,0.00014047,0.00013923,0.00014005,2183.822,0.305520254449
1660320000,2022-08-12 16:00:00,DYP/ETH,0.00013998,0.00013998,0.00013853,0.00013853,2282.1677,0.31752877864
1660316400,2022-08-12 15:00:00,DYP/ETH,0.00014005,0.00014037,0.00013902,0.00013998,3153.0127,0.440827152216
1660312800,2022-08-12 14:00:00,DYP/ETH,0.0001405,0.00014079,0.00013969,0.0001402,708.066,0.09920017215
1660309200,2022-08-12 13:00:00,DYP/ETH,0.00014002,0.00014045,0.00013958,0.00014024,866.3316,0.121436683689
1660305600,2022-08-12 12:00:00,DYP/ETH,0.0001417,0.0001417,0.00014021,0.00014153,2464.6444,0.348000580034
1660302000,2022-08-12 11:00:00,DYP/ETH,0.00014172,0.00014228,0.0001416,0.00014171,1832.102,0.259627118286
1660298400,2022-08-12 10:00:00,DYP/ETH,0.00014165,0.00014176,0.0001403,0.00014172,374.861,0.053080929406
1660294800,2022-08-12 09:00:00,DYP/ETH,0.00014075,0.00014075,0.00014053,0.00014074,1286.4885,0.180979126579
1660291200,2022-08-12 08:00:00,DYP/ETH,0.00014117,0.00014117,0.00014009,0.00014009,4803.7128,0.673506513954
1660287600,2022-08-12 07:00:00,DYP/ETH,0.00014009,0.00014009,0.00014009,0.00014009,16.1491,0.002262327419
1660284000,2022-08-12 06:00:00,DYP/ETH,0.00014144,0.00014165,0.00014031,0.0001406,1183.0837,0.167203608576
1660280400,2022-08-12 05:00:00,DYP/ETH,0.00014004,0.00014004,0.00014004,0.00014004,17.8937,0.002505833748
1660276800,2022-08-12 04:00:00,DYP/ETH,0.00014002,0.00014116,0.00014002,0.00014116,21.2134,0.002972701336
1660273200,2022-08-12 03:00:00,DYP/ETH,0.00014045,0.00014045,0.00014008,0.00014008,824.2774,0.115757510166
1660269600,2022-08-12 02:00:00,DYP/ETH,0.0001429,0.0001429,0.00014072,0.00014072,1812.5477,0.256746686554
1660266000,2022-08-12 01:00:00,DYP/ETH,0.00014198,0.00014198,0.00014198,0.00014198,0,0
1660262400,2022-08-12 00:00:00,DYP/ETH,0.00014227,0.00014371,0.00014177,0.00014198,1201.1177,0.171584365383
1660258800,2022-08-11 23:00:00,DYP/ETH,0.00014206,0.00014228,0.00014142,0.00014227,2315.5824,0.329064171517
1660255200,2022-08-11 22:00:00,DYP/ETH,0.00014008,0.00014206,0.00014008,0.0001412,1221.9333,0.172608288411
