https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume R,Volume USDT
1643587200,2022-01-31 00:00:00,R/USDT,0.00529,0.00535,0.00494,0.0052,7103714.34226041,36126.342932899501
1643500800,2022-01-30 00:00:00,R/USDT,0.00557,0.00569,0.00512,0.00531,8357927.92375247,44261.5996485028712
1643414400,2022-01-29 00:00:00,R/USDT,0.00513,0.00571,0.00508,0.00557,10314087.51016753,55282.8435796933705
1643328000,2022-01-28 00:00:00,R/USDT,0.00521,0.00545,0.00491,0.0051,15248374.83376134,78741.8746280449685
1643241600,2022-01-27 00:00:00,R/USDT,0.00558,0.00571,0.00516,0.00523,7996737.23060697,42916.0404913063333
1643155200,2022-01-26 00:00:00,R/USDT,0.00525,0.00576,0.00513,0.00556,9116959.01904627,49872.7489339185837
1643068800,2022-01-25 00:00:00,R/USDT,0.0053,0.00573,0.005,0.00523,10097220.50751787,52980.9638059491465
1642982400,2022-01-24 00:00:00,R/USDT,0.00586,0.0059,0.00489,0.00535,13608680.76971359,71550.8746303939601
1642896000,2022-01-23 00:00:00,R/USDT,0.0057,0.00589,0.00522,0.00583,14795302.72428589,82165.2332011526829
1642809600,2022-01-22 00:00:00,R/USDT,0.00617,0.00635,0.00509,0.00572,17959398.17334205,103055.0063387174816
1642723200,2022-01-21 00:00:00,R/USDT,0.00717,0.00724,0.00593,0.00615,11673001.49422091,76796.321797717383
1642636800,2022-01-20 00:00:00,R/USDT,0.00739,0.00775,0.00703,0.00723,8004506.27448908,59346.2395878438521
1642550400,2022-01-19 00:00:00,R/USDT,0.00771,0.00782,0.00716,0.00741,6552742.65620232,48683.972605803635
1642464000,2022-01-18 00:00:00,R/USDT,0.00799,0.00805,0.00746,0.00778,7827565.98032172,60644.6940506784062
1642377600,2022-01-17 00:00:00,R/USDT,0.00828,0.00843,0.0073,0.00798,8601426.46244875,67873.9907316767149
1642291200,2022-01-16 00:00:00,R/USDT,0.00847,0.00849,0.00797,0.00829,9940404.17525139,81205.3049955983621
1642204800,2022-01-15 00:00:00,R/USDT,0.00849,0.00871,0.00811,0.00848,11787499.42159573,99229.997994794428
1642118400,2022-01-14 00:00:00,R/USDT,0.00833,0.00897,0.00816,0.0085,8746797.70429289,74611.4874753943131
1642032000,2022-01-13 00:00:00,R/USDT,0.00851,0.00857,0.00811,0.00832,9688397.75918728,80714.5844244842931
1641945600,2022-01-12 00:00:00,R/USDT,0.00821,0.00891,0.00818,0.00851,12023529.86461008,102103.8853305742516
1641859200,2022-01-11 00:00:00,R/USDT,0.00815,0.00854,0.0079,0.00821,11066323.50042517,90205.9925281079399
1641772800,2022-01-10 00:00:00,R/USDT,0.00838,0.00865,0.0078,0.00815,8091894.02453788,65868.9736622400523
1641686400,2022-01-09 00:00:00,R/USDT,0.00828,0.00871,0.00803,0.00839,8889686.8002896,73849.6990260531798
1641600000,2022-01-08 00:00:00,R/USDT,0.00831,0.00882,0.00813,0.00829,10577152.92356617,89377.8861963905
1641513600,2022-01-07 00:00:00,R/USDT,0.00889,0.00898,0.00814,0.00834,9479641.0345949,80376.2256132846265
1641427200,2022-01-06 00:00:00,R/USDT,0.00913,0.00926,0.00773,0.0089,12113303.79160184,105045.620318083628
1641340800,2022-01-05 00:00:00,R/USDT,0.00976,0.01057,0.00892,0.00915,13359503.45961959,128832.6029622937058
1641254400,2022-01-04 00:00:00,R/USDT,0.00985,0.01004,0.00955,0.00976,8277040.34402937,81777.616577905998
1641168000,2022-01-03 00:00:00,R/USDT,0.0112,0.01124,0.00966,0.00987,9973277.81666763,103370.3976053023843
1641081600,2022-01-02 00:00:00,R/USDT,0.0095,0.0142,0.00876,0.01123,89764086.1214936,1009596.6835760195716
1640995200,2022-01-01 00:00:00,R/USDT,0.0092,0.00958,0.00917,0.0095,7445808.20924872,69889.1608643678418
1640908800,2021-12-31 00:00:00,R/USDT,0.00973,0.00993,0.00897,0.00919,9507482.40171138,88853.4057860507967
1640822400,2021-12-30 00:00:00,R/USDT,0.00927,0.011,0.0091,0.00972,10002287.98652131,96540.9227901913179
1640736000,2021-12-29 00:00:00,R/USDT,0.00994,0.00995,0.00912,0.00927,7038499.60900563,67211.6824946894682
1640649600,2021-12-28 00:00:00,R/USDT,0.01051,0.01055,0.00969,0.00991,7506031.24520019,75752.4604008629932
