https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IDEA,Volume USDT
1644105600,2022-02-06 00:00:00,IDEA/USDT,0.1113,0.1185,0.11,0.1135,1968242.47580648,222005.679924554215
1644019200,2022-02-05 00:00:00,IDEA/USDT,0.1085,0.1174,0.1055,0.1113,1455212.50873168,162385.630539281642
1643932800,2022-02-04 00:00:00,IDEA/USDT,0.1023,0.1125,0.0985,0.1083,854174.7204069,90465.96015673712
1643846400,2022-02-03 00:00:00,IDEA/USDT,0.1016,0.1099,0.1003,0.1023,1800253.3648469,185540.208633234586
1643760000,2022-02-02 00:00:00,IDEA/USDT,0.1088,0.1119,0.1008,0.1016,1139642.11495743,117509.027190288466
1643673600,2022-02-01 00:00:00,IDEA/USDT,0.1084,0.1175,0.102,0.1084,1772983.59712016,194731.377133436503
1643587200,2022-01-31 00:00:00,IDEA/USDT,0.1091,0.1107,0.1022,0.1084,3288735.29222539,351326.435447036075
1643500800,2022-01-30 00:00:00,IDEA/USDT,0.1131,0.1167,0.108,0.1092,1251605.29217077,138770.619925953289
1643414400,2022-01-29 00:00:00,IDEA/USDT,0.1159,0.1186,0.1098,0.1132,987059.70720956,111401.792441744157
1643328000,2022-01-28 00:00:00,IDEA/USDT,0.1233,0.1271,0.1081,0.1165,1181310.22324233,137480.677540999952
1643241600,2022-01-27 00:00:00,IDEA/USDT,0.124,0.1322,0.1215,0.1235,1557967.47309722,194037.156063245496
1643155200,2022-01-26 00:00:00,IDEA/USDT,0.1103,0.1479,0.1095,0.124,3671583.50522809,455705.817456695868
1643068800,2022-01-25 00:00:00,IDEA/USDT,0.1062,0.116,0.1,0.1102,2247569.48384147,240470.686106923928
1642982400,2022-01-24 00:00:00,IDEA/USDT,0.1114,0.1117,0.098,0.1062,1430487.73668013,151418.152270764044
1642896000,2022-01-23 00:00:00,IDEA/USDT,0.1018,0.1148,0.101,0.1113,701031.05170391,76612.143541763729
1642809600,2022-01-22 00:00:00,IDEA/USDT,0.1078,0.1133,0.1001,0.1018,603049.20433169,63642.615119285102
1642723200,2022-01-21 00:00:00,IDEA/USDT,0.1301,0.1307,0.1042,0.1077,604427.76218602,72210.227855377665
1642636800,2022-01-20 00:00:00,IDEA/USDT,0.1302,0.14,0.1251,0.1302,751252.44916383,99068.617880774543
1642550400,2022-01-19 00:00:00,IDEA/USDT,0.1427,0.1428,0.1238,0.1302,1855743.23112921,256391.707455867118
1642464000,2022-01-18 00:00:00,IDEA/USDT,0.1472,0.1498,0.14,0.1427,1737989.2509314,249637.913469245777
1642377600,2022-01-17 00:00:00,IDEA/USDT,0.1492,0.21,0.145,0.1472,5958806.53040224,1011000.950049429356
1642291200,2022-01-16 00:00:00,IDEA/USDT,0.1405,0.155,0.1368,0.1495,1537140.69092445,220007.788180718485
1642204800,2022-01-15 00:00:00,IDEA/USDT,0.1369,0.1426,0.135,0.1409,430954.12891657,59472.714077939274
1642118400,2022-01-14 00:00:00,IDEA/USDT,0.1386,0.1405,0.1319,0.1369,545165.41969674,74469.922632978924
1642032000,2022-01-13 00:00:00,IDEA/USDT,0.1515,0.1517,0.1383,0.1387,473185.70773654,68569.11420903613
1641945600,2022-01-12 00:00:00,IDEA/USDT,0.1503,0.1563,0.1449,0.1516,993228.0736195,150902.796461895958
1641859200,2022-01-11 00:00:00,IDEA/USDT,0.1323,0.1535,0.1315,0.1502,1109343.05355806,158380.787578723931
1641772800,2022-01-10 00:00:00,IDEA/USDT,0.1327,0.1382,0.1301,0.1325,777616.05248114,105153.646467952993
1641686400,2022-01-09 00:00:00,IDEA/USDT,0.1323,0.1406,0.1288,0.1327,640985.91463966,85971.266893728193
1641600000,2022-01-08 00:00:00,IDEA/USDT,0.1357,0.1445,0.1271,0.1323,802344.59895385,107334.319757514671
1641513600,2022-01-07 00:00:00,IDEA/USDT,0.1405,0.1464,0.134,0.1357,853364.79802612,117347.822796134776
1641427200,2022-01-06 00:00:00,IDEA/USDT,0.1398,0.1527,0.1342,0.1405,1146313.75142181,162273.751352656276
1641340800,2022-01-05 00:00:00,IDEA/USDT,0.1473,0.1592,0.135,0.14,1030226.62973081,152505.2937122027
1641254400,2022-01-04 00:00:00,IDEA/USDT,0.1642,0.165,0.1472,0.1472,993250.1951191,155116.830545201029
1641168000,2022-01-03 00:00:00,IDEA/USDT,0.1727,0.1728,0.16,0.1642,787432.00968381,132420.077437018282
1641081600,2022-01-02 00:00:00,IDEA/USDT,0.176,0.2018,0.1711,0.1728,1706573.54465107,312197.591302579653
1640995200,2022-01-01 00:00:00,IDEA/USDT,0.1664,0.1898,0.1618,0.1759,846497.83639,146916.758887618959
1640908800,2021-12-31 00:00:00,IDEA/USDT,0.1707,0.18,0.1615,0.1665,1089469.94519689,186147.69776548547
1640822400,2021-12-30 00:00:00,IDEA/USDT,0.1785,0.1798,0.1668,0.1707,671235.30338138,115298.335965412216
1640736000,2021-12-29 00:00:00,IDEA/USDT,0.1729,0.1869,0.1674,0.1784,1916782.50707286,341266.362700469179
1640649600,2021-12-28 00:00:00,IDEA/USDT,0.2018,0.2018,0.1688,0.1731,1595007.77249735,302739.463473964671
