https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume BRL,tradecount
1646956800000,2022-03-11 00:00:00,BTC/BRL,199173.00000000,202859.00000000,193129.00000000,197162.00000000,468.61630000,92575526.71375000,20898
1646870400000,2022-03-10 00:00:00,BTC/BRL,211516.00000000,212000.00000000,195717.00000000,199173.00000000,428.75113000,85693194.59107000,20544
1646784000000,2022-03-09 00:00:00,BTC/BRL,197778.00000000,215290.00000000,197225.00000000,211516.00000000,390.98368000,82450515.06160000,24532
1646697600000,2022-03-08 00:00:00,BTC/BRL,195208.00000000,200975.00000000,194690.00000000,197776.00000000,295.92116000,58589027.97331000,14957
1646611200000,2022-03-07 00:00:00,BTC/BRL,196731.00000000,200900.00000000,190277.00000000,195375.00000000,387.67294000,75978045.55729000,23012
1646524800000,2022-03-06 00:00:00,BTC/BRL,201419.00000000,203040.00000000,195039.00000000,196615.00000000,166.87038000,33157862.27095000,13083
1646438400000,2022-03-05 00:00:00,BTC/BRL,200015.00000000,202831.00000000,197379.00000000,201460.00000000,174.35818000,34979695.83830000,13595
1646352000000,2022-03-04 00:00:00,BTC/BRL,214966.00000000,215403.00000000,197149.00000000,200001.00000000,341.63860000,70767812.27303000,18956
1646265600000,2022-03-03 00:00:00,BTC/BRL,225221.00000000,225910.00000000,211900.00000000,214985.00000000,304.72465000,66525465.32600000,16076
1646179200000,2022-03-02 00:00:00,BTC/BRL,228750.00000000,232838.00000000,223000.00000000,225047.00000000,411.19470000,93300974.15339000,21919
1646092800000,2022-03-01 00:00:00,BTC/BRL,222697.00000000,231794.00000000,220334.00000000,228742.00000000,345.99871000,78056909.14529000,25899
1646006400000,2022-02-28 00:00:00,BTC/BRL,196365.00000000,227999.00000000,195054.00000000,222638.00000000,380.84784000,79890972.35977000,28461
1645920000000,2022-02-27 00:00:00,BTC/BRL,203324.00000000,207100.00000000,192886.00000000,196220.00000000,174.33227000,34736122.48334000,12403
1645833600000,2022-02-26 00:00:00,BTC/BRL,203725.00000000,208888.00000000,200400.00000000,203300.00000000,129.99233000,26531332.64872000,10976
1645747200000,2022-02-25 00:00:00,BTC/BRL,197549.00000000,205726.00000000,196022.00000000,203735.00000000,303.40354000,61055993.10418000,20497
1645660800000,2022-02-24 00:00:00,BTC/BRL,188003.00000000,203582.00000000,172816.00000000,197587.00000000,785.24843300,145281413.67288600,42179
1645574400000,2022-02-23 00:00:00,BTC/BRL,195244.00000000,199712.00000000,187360.00000000,188141.00000000,295.94267000,57295439.39525000,17392
1645488000000,2022-02-22 00:00:00,BTC/BRL,190896.00000000,196383.00000000,187607.00000000,195031.00000000,305.03609000,58666817.97840000,18965
1645401600000,2022-02-21 00:00:00,BTC/BRL,199463.00000000,204999.00000000,190000.00000000,191029.00000000,408.03187000,80216942.85931000,29009
1645315200000,2022-02-20 00:00:00,BTC/BRL,207997.00000000,208266.00000000,197275.00000000,199340.00000000,139.79679000,27948140.52690000,13088
1645228800000,2022-02-19 00:00:00,BTC/BRL,207397.00000000,209812.00000000,205603.00000000,207985.00000000,77.19132000,16023767.76325000,8088
1645142400000,2022-02-18 00:00:00,BTC/BRL,211224.00000000,213915.00000000,204004.00000000,207231.00000000,250.81648000,52359917.29154000,16736
1645056000000,2022-02-17 00:00:00,BTC/BRL,226519.00000000,228090.00000000,209189.00000000,211547.00000000,243.29617000,53020438.84705000,19367
1644969600000,2022-02-16 00:00:00,BTC/BRL,230861.00000000,231105.00000000,225101.00000000,226614.00000000,142.63456000,32475319.48685000,13438
1644883200000,2022-02-15 00:00:00,BTC/BRL,223195.00000000,232788.00000000,222785.00000000,230793.00000000,205.11078000,47134968.23351000,17416
1644796800000,2022-02-14 00:00:00,BTC/BRL,222785.00000000,224699.00000000,219558.00000000,223268.00000000,181.68850000,40470085.95286000,15675
1644710400000,2022-02-13 00:00:00,BTC/BRL,223572.00000000,226708.00000000,222100.00000000,222925.00000000,58.65581000,13163640.17599000,6988
1644624000000,2022-02-12 00:00:00,BTC/BRL,224287.00000000,227861.00000000,221171.00000000,223442.00000000,90.95029000,20388543.56784000,9098
1644537600000,2022-02-11 00:00:00,BTC/BRL,229550.00000000,231351.00000000,221671.00000000,224445.00000000,267.51696000,60772730.51181000,18857
1644451200000,2022-02-10 00:00:00,BTC/BRL,233630.00000000,239509.00000000,227851.00000000,229585.00000000,360.45166000,84239645.22453000,26616
1644364800000,2022-02-09 00:00:00,BTC/BRL,233595.00000000,236278.00000000,228801.00000000,233783.00000000,226.19168000,52722150.10391000,18475
1644278400000,2022-02-08 00:00:00,BTC/BRL,232851.00000000,241181.00000000,226543.00000000,233556.00000000,309.60975000,71675343.22348000,23628
1644192000000,2022-02-07 00:00:00,BTC/BRL,227468.00000000,236600.00000000,223196.00000000,232633.00000000,279.25890000,64507117.83220000,29975
1644105600000,2022-02-06 00:00:00,BTC/BRL,222387.00000000,228855.00000000,220900.00000000,227416.00000000,105.58972000,23636725.03255000,15649
1644019200000,2022-02-05 00:00:00,BTC/BRL,222700.00000000,225100.00000000,220132.00000000,222535.00000000,165.35310000,36853867.28066000,21250
1643932800000,2022-02-04 00:00:00,BTC/BRL,198920.00000000,223558.00000000,197412.00000000,222532.00000000,303.06318000,63717730.12566000,28203
1643846400000,2022-02-03 00:00:00,BTC/BRL,196078.00000000,199034.00000000,192998.00000000,198700.00000000,201.57947000,39436941.24935000,21617
1643760000000,2022-02-02 00:00:00,BTC/BRL,205495.00000000,206301.00000000,194650.00000000,196119.00000000,235.04209000,47260500.42099000,25877
1643673600000,2022-02-01 00:00:00,BTC/BRL,205380.00000000,208687.00000000,203001.00000000,205436.00000000,253.39438000,52126591.06394000,26307
1643587200000,2022-01-31 00:00:00,BTC/BRL,205980.00000000,206903.00000000,199360.00000000,205563.00000000,256.60251000,52226279.97516000,25791
1643500800000,2022-01-30 00:00:00,BTC/BRL,207053.00000000,208000.00000000,203110.00000000,205989.00000000,77.75505000,16008136.85933000,14419
1643414400000,2022-01-29 00:00:00,BTC/BRL,204447.00000000,210005.00000000,202874.00000000,207129.00000000,160.13675000,32866756.19568000,18218
1643328000000,2022-01-28 00:00:00,BTC/BRL,202818.00000000,205952.00000000,196853.00000000,204459.00000000,242.99411000,48931666.63156000,21968
1643241600000,2022-01-27 00:00:00,BTC/BRL,202452.00000000,203865.00000000,193790.00000000,202883.00000000,317.66220000,63163812.40560000,23245
1643155200000,2022-01-26 00:00:00,BTC/BRL,203796.00000000,211900.00000000,199408.00000000,202294.00000000,396.15695000,81807251.25463000,29345
1643068800000,2022-01-25 00:00:00,BTC/BRL,203344.00000000,206500.00000000,198341.00000000,203603.00000000,297.12269000,60360199.59979000,24737
1642982400000,2022-01-24 00:00:00,BTC/BRL,200297.00000000,208700.00000000,182280.00000000,203538.00000000,462.20448700,88897368.90052700,36033
1642896000000,2022-01-23 00:00:00,BTC/BRL,193997.00000000,201500.00000000,191320.00000000,200332.00000000,168.51754000,33060725.68012000,18696
1642809600000,2022-01-22 00:00:00,BTC/BRL,200955.00000000,203091.00000000,187636.00000000,193970.00000000,439.79941000,85765010.24537800,36235
1642723200000,2022-01-21 00:00:00,BTC/BRL,223067.00000000,225329.00000000,196207.00000000,201243.00000000,468.91983000,98135770.02902500,43962
1642636800000,2022-01-20 00:00:00,BTC/BRL,229379.00000000,237185.00000000,222480.00000000,223103.00000000,206.21275000,47712421.58577000,21788
1642550400000,2022-01-19 00:00:00,BTC/BRL,237451.00000000,238180.00000000,228535.00000000,229302.00000000,178.69234000,41498540.52825000,17817
1642464000000,2022-01-18 00:00:00,BTC/BRL,235087.00000000,238888.00000000,229930.00000000,237617.00000000,149.00381000,34731372.19080000,16727
1642377600000,2022-01-17 00:00:00,BTC/BRL,240930.00000000,241389.00000000,231579.00000000,235095.00000000,161.80780000,38104312.00232000,16812
1642291200000,2022-01-16 00:00:00,BTC/BRL,240787.00000000,242845.00000000,238254.00000000,240932.00000000,56.54909000,13606081.68974000,9269
1642204800000,2022-01-15 00:00:00,BTC/BRL,240200.00000000,244366.00000000,237882.00000000,240790.00000000,73.61198000,17747818.91588000,11295
1642118400000,2022-01-14 00:00:00,BTC/BRL,237768.00000000,242299.00000000,232793.00000000,240222.00000000,147.46693000,35095101.41550000,17641
1642032000000,2022-01-13 00:00:00,BTC/BRL,245191.00000000,247199.00000000,236500.00000000,237804.00000000,153.01490000,36965667.04755000,17571
1641945600000,2022-01-12 00:00:00,BTC/BRL,240816.00000000,247383.00000000,239101.00000000,245374.00000000,173.79958000,42391519.74626000,22043
1641859200000,2022-01-11 00:00:00,BTC/BRL,238815.00000000,243362.00000000,234498.00000000,240702.00000000,194.44573000,46556919.61690000,21558
1641772800000,2022-01-10 00:00:00,BTC/BRL,238357.00000000,240300.00000000,227000.00000000,238772.00000000,320.26650000,75285972.41361000,26311
1641686400000,2022-01-09 00:00:00,BTC/BRL,237742.00000000,243795.00000000,235000.00000000,238510.00000000,69.24601000,16578403.82886000,13013
1641600000000,2022-01-08 00:00:00,BTC/BRL,236394.00000000,241179.00000000,231269.00000000,237640.00000000,132.79731000,31387131.30345000,17792
1641513600000,2022-01-07 00:00:00,BTC/BRL,247419.00000000,247585.00000000,232300.00000000,236447.00000000,257.34872000,61593604.05485000,29998
1641427200000,2022-01-06 00:00:00,BTC/BRL,250564.00000000,252796.00000000,245377.00000000,247430.00000000,291.89434000,72372214.30044000,31295
1641340800000,2022-01-05 00:00:00,BTC/BRL,261954.00000000,268206.00000000,246591.00000000,250564.00000000,329.88205000,85322703.70348000,31423
1641254400000,2022-01-04 00:00:00,BTC/BRL,264505.00000000,269269.00000000,260213.00000000,261969.00000000,213.13697000,56520983.45533000,21773
1641168000000,2022-01-03 00:00:00,BTC/BRL,266571.00000000,268100.00000000,260258.00000000,264513.00000000,157.22630000,41616873.05813000,18507
1641081600000,2022-01-02 00:00:00,BTC/BRL,268897.00000000,270307.00000000,263260.00000000,266630.00000000,77.81297000,20719980.20946000,11116
1640995200000,2022-01-01 00:00:00,BTC/BRL,260570.00000000,270044.00000000,260544.00000000,268897.00000000,67.21252000,17842553.97036000,8662
1640908800000,2021-12-31 00:00:00,BTC/BRL,265634.00000000,273059.00000000,257721.00000000,260593.00000000,151.47185000,40279969.42164000,17612
1640822400000,2021-12-30 00:00:00,BTC/BRL,266975.00000000,280000.00000000,263500.00000000,265750.00000000,245.15260000,65727787.92696000,22902
1640736000000,2021-12-29 00:00:00,BTC/BRL,270357.00000000,274941.00000000,264773.00000000,266975.00000000,175.65756000,47507198.26992000,22778
1640649600000,2021-12-28 00:00:00,BTC/BRL,288339.00000000,288339.00000000,269171.00000000,270226.00000000,198.00528000,54841908.31523000,24512
1640563200000,2021-12-27 00:00:00,BTC/BRL,290189.00000000,295785.00000000,287534.00000000,288378.00000000,160.98854000,46928135.79001000,20643
1640476800000,2021-12-26 00:00:00,BTC/BRL,288492.00000000,292796.00000000,283013.00000000,290188.00000000,89.59030000,25758827.06769000,13128
1640390400000,2021-12-25 00:00:00,BTC/BRL,290259.00000000,292315.00000000,286977.00000000,288356.00000000,80.86540000,23473793.44936000,10228
1640304000000,2021-12-24 00:00:00,BTC/BRL,289592.00000000,296137.00000000,288732.00000000,290144.00000000,184.33703000,53749628.17728000,20026
1640217600000,2021-12-23 00:00:00,BTC/BRL,277024.00000000,292132.00000000,274000.00000000,289531.00000000,235.46270000,66622524.53115000,23504
1640131200000,2021-12-22 00:00:00,BTC/BRL,280500.00000000,283946.00000000,276870.00000000,277147.00000000,179.41989000,50299050.16059000,23379
1640044800000,2021-12-21 00:00:00,BTC/BRL,269052.00000000,283214.00000000,267501.00000000,280520.00000000,289.05062000,80437164.07719000,26798
1639958400000,2021-12-20 00:00:00,BTC/BRL,267093.00000000,272556.00000000,261100.00000000,268895.00000000,314.17007000,83340922.12797000,26306
1639872000000,2021-12-19 00:00:00,BTC/BRL,267453.00000000,274769.00000000,261000.00000000,267103.00000000,125.34728000,33741602.73289000,14287
1639785600000,2021-12-18 00:00:00,BTC/BRL,262968.00000000,269499.00000000,259301.00000000,267452.00000000,192.03441000,50897589.31635000,17153
1639699200000,2021-12-17 00:00:00,BTC/BRL,273412.00000000,275335.00000000,260000.00000000,262968.00000000,405.17512000,108705691.68896000,31457
1639612800000,2021-12-16 00:00:00,BTC/BRL,279294.00000000,283007.00000000,272432.00000000,273406.00000000,205.79360000,57128803.64268000,20260
1639526400000,2021-12-15 00:00:00,BTC/BRL,276342.00000000,283949.00000000,267562.00000000,279309.00000000,276.32724000,76170915.76639000,26203
1639440000000,2021-12-14 00:00:00,BTC/BRL,267644.00000000,278461.00000000,265000.00000000,276474.00000000,217.80902000,58850188.76087000,21552
1639353600000,2021-12-13 00:00:00,BTC/BRL,283587.00000000,284312.00000000,261784.00000000,267626.00000000,299.05127000,81160492.56761000,24578
1639267200000,2021-12-12 00:00:00,BTC/BRL,279639.00000000,287223.00000000,275800.00000000,283523.00000000,118.43177000,33417135.33733000,12997
1639180800000,2021-12-11 00:00:00,BTC/BRL,267706.00000000,283000.00000000,265000.00000000,279662.00000000,145.34497000,39907301.86039000,15030
1639094400000,2021-12-10 00:00:00,BTC/BRL,269098.00000000,281617.00000000,266193.00000000,267382.00000000,241.83696000,66008349.92650000,23061
1639008000000,2021-12-09 00:00:00,BTC/BRL,283308.00000000,284663.00000000,267310.00000000,269257.00000000,256.99604000,70338292.71434000,25463
1638921600000,2021-12-08 00:00:00,BTC/BRL,285741.00000000,288499.00000000,276054.00000000,283060.00000000,288.77193000,81685987.67644000,26223
1638835200000,2021-12-07 00:00:00,BTC/BRL,290170.00000000,296305.00000000,282399.00000000,285478.00000000,235.80418000,68519082.76340000,25173
1638748800000,2021-12-06 00:00:00,BTC/BRL,283675.00000000,292518.00000000,270949.00000000,290056.00000000,299.96130000,84069333.08152000,33502
1638662400000,2021-12-05 00:00:00,BTC/BRL,283443.00000000,286900.00000000,274820.00000000,283748.00000000,184.72893000,52132640.41344000,23166
1638576000000,2021-12-04 00:00:00,BTC/BRL,307712.00000000,309146.00000000,246101.00000000,283560.00000000,607.48690000,169729258.76102000,74952
1638489600000,2021-12-03 00:00:00,BTC/BRL,322329.00000000,326999.00000000,298560.00000000,307857.00000000,318.48825000,100073030.35200000,35502
1638403200000,2021-12-02 00:00:00,BTC/BRL,327616.00000000,327998.00000000,318225.00000000,322296.00000000,239.46243000,77346675.66648000,26788
1638316800000,2021-12-01 00:00:00,BTC/BRL,323561.00000000,334395.00000000,320825.00000000,327616.00000000,279.71001000,91449006.47109000,31793
1638230400000,2021-11-30 00:00:00,BTC/BRL,327714.00000000,333432.00000000,316672.00000000,323454.00000000,284.98617000,92960732.60161000,32519
1638144000000,2021-11-29 00:00:00,BTC/BRL,324920.00000000,332952.00000000,320564.00000000,327891.00000000,212.34561000,69277674.97045000,25737
1638057600000,2021-11-28 00:00:00,BTC/BRL,311447.00000000,325711.00000000,304334.00000000,324906.00000000,115.08806000,35933836.49358000,16481
1637971200000,2021-11-27 00:00:00,BTC/BRL,305419.00000000,314900.00000000,304908.00000000,311503.00000000,109.99974000,34218075.73431000,18792
1637884800000,2021-11-26 00:00:00,BTC/BRL,333500.00000000,334600.00000000,280000.00000000,305653.00000000,497.49580000,154906944.31340000,52405
1637798400000,2021-11-25 00:00:00,BTC/BRL,324601.00000000,335499.00000000,323806.00000000,333410.00000000,265.58528000,87949676.11395000,35260
1637712000000,2021-11-24 00:00:00,BTC/BRL,326243.00000000,326893.00000000,316400.00000000,324470.00000000,268.73689000,86238624.14344000,31269
1637625600000,2021-11-23 00:00:00,BTC/BRL,319149.00000000,328734.00000000,314000.00000000,326041.00000000,254.46779000,82478239.43746000,27811
1637539200000,2021-11-22 00:00:00,BTC/BRL,333735.00000000,334500.00000000,315612.00000000,319150.00000000,268.97058000,87225620.66974000,30630
1637452800000,2021-11-21 00:00:00,BTC/BRL,339138.00000000,341113.00000000,332659.00000000,333811.00000000,102.46947000,34486190.73405000,16802
1637366400000,2021-11-20 00:00:00,BTC/BRL,329169.00000000,339783.00000000,326767.00000000,339084.00000000,151.70920000,50622700.54543000,21932
1637280000000,2021-11-19 00:00:00,BTC/BRL,321252.00000000,329492.00000000,314003.00000000,329119.00000000,360.25356000,116558505.45884000,37617
1637193600000,2021-11-18 00:00:00,BTC/BRL,337045.00000000,340681.00000000,317695.00000000,321252.00000000,429.02250000,141023536.78875000,40975
1637107200000,2021-11-17 00:00:00,BTC/BRL,335435.00000000,339998.00000000,327052.00000000,337047.00000000,363.73342000,121610485.90169000,38272
1637020800000,2021-11-16 00:00:00,BTC/BRL,352446.00000000,352668.00000000,328580.00000000,335535.00000000,694.12264000,234628334.03660000,66727
1636934400000,2021-11-15 00:00:00,BTC/BRL,361700.00000000,364991.00000000,351706.00000000,352446.00000000,189.48583000,68015273.95167000,23604
1636848000000,2021-11-14 00:00:00,BTC/BRL,356644.00000000,361716.00000000,352250.00000000,361606.00000000,129.51966000,46248600.58593000,17303
1636761600000,2021-11-13 00:00:00,BTC/BRL,354489.00000000,359460.00000000,350839.00000000,356600.00000000,157.31333000,55820644.83490000,21203
1636675200000,2021-11-12 00:00:00,BTC/BRL,355540.00000000,358779.00000000,342546.00000000,354471.00000000,371.71615000,130431990.76800000,35583
1636588800000,2021-11-11 00:00:00,BTC/BRL,362472.00000000,366000.00000000,354639.00000000,355541.00000000,336.94778000,120969072.26312000,36202
1636502400000,2021-11-10 00:00:00,BTC/BRL,372043.00000000,379772.00000000,355500.00000000,362513.00000000,493.99766000,182677646.21353000,51000
1636416000000,2021-11-09 00:00:00,BTC/BRL,376581.00000000,380870.00000000,366397.00000000,372048.00000000,406.34483200,152051677.75432900,44519
1636329600000,2021-11-08 00:00:00,BTC/BRL,355024.00000000,379794.00000000,355024.00000000,376520.00000000,552.33154200,202809888.83867900,52600
1636243200000,2021-11-07 00:00:00,BTC/BRL,345710.00000000,355071.00000000,345002.00000000,355023.00000000,191.37119000,66909881.93134000,22605
1636156800000,2021-11-06 00:00:00,BTC/BRL,342834.00000000,346195.00000000,337858.00000000,345692.00000000,210.13514000,71832762.94348000,23328
1636070400000,2021-11-05 00:00:00,BTC/BRL,348246.00000000,354452.00000000,339218.00000000,342868.00000000,397.77205000,137171217.10555000,36708
1635984000000,2021-11-04 00:00:00,BTC/BRL,354043.00000000,354953.00000000,343001.00000000,348246.00000000,388.07626000,135067151.65158000,36465
1635897600000,2021-11-03 00:00:00,BTC/BRL,360526.00000000,362179.00000000,343901.00000000,353906.00000000,368.35652000,131175238.72934000,35564
1635811200000,2021-11-02 00:00:00,BTC/BRL,349259.00000000,367000.00000000,347521.00000000,360415.00000000,349.74169000,125316909.17077000,34554
1635724800000,2021-11-01 00:00:00,BTC/BRL,349925.00000000,354936.00000000,340186.00000000,349086.00000000,334.97110000,117095426.10811000,29574
1635638400000,2021-10-31 00:00:00,BTC/BRL,352577.00000000,355072.00000000,343169.00000000,349930.00000000,260.47347000,90769316.67665000,23850
1635552000000,2021-10-30 00:00:00,BTC/BRL,354855.00000000,355381.00000000,347547.00000000,352560.00000000,269.27228000,94674859.69104000,24693
1635465600000,2021-10-29 00:00:00,BTC/BRL,344767.00000000,357829.00000000,342593.00000000,354800.00000000,517.46503000,181477815.30717000,42141
1635379200000,2021-10-28 00:00:00,BTC/BRL,329076.00000000,353296.00000000,326742.00000000,344778.00000000,632.80253000,216047754.36448000,47382
1635292800000,2021-10-27 00:00:00,BTC/BRL,339371.00000000,344895.00000000,328500.00000000,328916.00000000,785.85490000,261854498.23757000,58269
1635206400000,2021-10-26 00:00:00,BTC/BRL,353634.00000000,355000.00000000,337659.00000000,339252.00000000,475.16479000,165815160.63868000,38652
1635120000000,2021-10-25 00:00:00,BTC/BRL,346316.00000000,359124.00000000,345289.00000000,353634.00000000,412.03327000,146094279.12109000,35377
1635033600000,2021-10-24 00:00:00,BTC/BRL,348495.00000000,349422.00000000,339899.00000000,346194.00000000,297.99429000,102713199.74441000,23270
1634947200000,2021-10-23 00:00:00,BTC/BRL,345006.00000000,351244.00000000,340000.00000000,348457.00000000,213.36580000,74117324.52177000,22257
1634860800000,2021-10-22 00:00:00,BTC/BRL,352662.00000000,363756.00000000,341797.00000000,344913.00000000,550.19626000,193751335.63481000,43607
1634774400000,2021-10-21 00:00:00,BTC/BRL,369649.00000000,371867.00000000,351200.00000000,352647.00000000,735.96991000,266010416.93433000,59542
1634688000000,2021-10-20 00:00:00,BTC/BRL,359177.00000000,373000.00000000,355290.00000000,369749.00000000,687.51939000,251886294.63092300,56934
1634601600000,2021-10-19 00:00:00,BTC/BRL,343456.00000000,360005.00000000,341788.00000000,359206.00000000,591.46282100,207269524.43762900,46144
1634515200000,2021-10-18 00:00:00,BTC/BRL,339168.00000000,346415.00000000,332452.00000000,343483.00000000,462.18838200,157789003.42566200,37077
1634428800000,2021-10-17 00:00:00,BTC/BRL,336052.00000000,339904.00000000,326400.00000000,339195.00000000,222.46986000,74571098.40551000,21351
1634342400000,2021-10-16 00:00:00,BTC/BRL,339936.00000000,343000.00000000,332354.00000000,335905.00000000,260.31740000,87892908.86861000,25199
1634256000000,2021-10-15 00:00:00,BTC/BRL,319255.00000000,345168.00000000,317850.00000000,339885.00000000,726.49793400,242128222.38618900,53424
1634169600000,2021-10-14 00:00:00,BTC/BRL,318717.00000000,323501.00000000,316078.00000000,319255.00000000,445.50356300,142394631.01571300,30834
1634083200000,2021-10-13 00:00:00,BTC/BRL,312989.00000000,321368.00000000,303969.00000000,318883.00000000,494.43470000,155463524.97970000,31100
1633996800000,2021-10-12 00:00:00,BTC/BRL,320757.00000000,321221.00000000,302150.00000000,313011.00000000,352.66794000,110868125.33845000,25427
1633910400000,2021-10-11 00:00:00,BTC/BRL,304045.00000000,322333.00000000,302735.00000000,320757.00000000,346.05789500,109397179.86157700,32733
1633824000000,2021-10-10 00:00:00,BTC/BRL,304004.00000000,312200.00000000,300568.00000000,303972.00000000,228.17052300,69700277.48888600,20755
1633737600000,2021-10-09 00:00:00,BTC/BRL,299856.00000000,306480.00000000,298501.00000000,304002.00000000,147.15413000,44605839.72565000,16569
1633651200000,2021-10-08 00:00:00,BTC/BRL,297237.00000000,307310.00000000,295843.00000000,299624.00000000,404.28104400,122002745.62789000,31984
1633564800000,2021-10-07 00:00:00,BTC/BRL,303981.00000000,303981.00000000,293900.00000000,297065.00000000,411.53440000,122922547.47685000,37011
1633478400000,2021-10-06 00:00:00,BTC/BRL,282333.00000000,305999.00000000,276249.00000000,303990.00000000,641.62480500,189838653.09672500,58226
1633392000000,2021-10-05 00:00:00,BTC/BRL,267582.00000000,284589.00000000,266615.00000000,282548.00000000,474.47430400,130302303.59677400,39176
1633305600000,2021-10-04 00:00:00,BTC/BRL,258067.00000000,269000.00000000,253900.00000000,267531.00000000,394.23762000,103336099.98906000,29019
1633219200000,2021-10-03 00:00:00,BTC/BRL,255863.00000000,263000.00000000,252687.00000000,258376.00000000,169.17803000,43632498.95358000,17374
1633132800000,2021-10-02 00:00:00,BTC/BRL,258064.00000000,258398.00000000,253901.00000000,255985.00000000,145.81575000,37380736.96208000,17041
1633046400000,2021-10-01 00:00:00,BTC/BRL,238397.00000000,260064.00000000,235043.00000000,258066.00000000,448.73094000,113271407.15791000,34045
1632960000000,2021-09-30 00:00:00,BTC/BRL,227323.00000000,240138.00000000,226727.00000000,238201.00000000,317.24544000,74655559.14817000,22498
1632873600000,2021-09-29 00:00:00,BTC/BRL,224358.00000000,231450.00000000,223094.00000000,227361.00000000,223.92600000,50879150.77054000,16436
1632787200000,2021-09-28 00:00:00,BTC/BRL,228526.00000000,231480.00000000,223801.00000000,224191.00000000,230.74362000,52428182.24869000,15900
1632700800000,2021-09-27 00:00:00,BTC/BRL,232437.00000000,237747.00000000,228201.00000000,228403.00000000,190.28615000,44434287.62778000,15039
1632614400000,2021-09-26 00:00:00,BTC/BRL,230400.00000000,236413.00000000,220457.00000000,232507.00000000,147.24809000,34000816.54039000,12786
1632528000000,2021-09-25 00:00:00,BTC/BRL,230642.00000000,231457.00000000,224727.00000000,230414.00000000,117.11179000,26860014.47898000,11612
1632441600000,2021-09-24 00:00:00,BTC/BRL,239446.00000000,242266.00000000,219251.00000000,230666.00000000,329.63130000,75207955.95161000,26852
1632355200000,2021-09-23 00:00:00,BTC/BRL,233091.00000000,240310.00000000,230569.00000000,239541.00000000,224.90197000,52930695.33475000,20490
1632268800000,2021-09-22 00:00:00,BTC/BRL,216822.00000000,233900.00000000,215948.00000000,233091.00000000,243.34091000,55466174.03412000,22573
1632182400000,2021-09-21 00:00:00,BTC/BRL,230907.00000000,234426.00000000,211574.00000000,216687.00000000,420.47844300,94548361.88013000,34632
1632096000000,2021-09-20 00:00:00,BTC/BRL,251246.00000000,251621.00000000,229000.00000000,231134.00000000,362.46125000,85671970.62907700,34594
1632009600000,2021-09-19 00:00:00,BTC/BRL,256698.00000000,257316.00000000,249355.00000000,251219.00000000,108.13575000,27404754.58125000,13063
1631923200000,2021-09-18 00:00:00,BTC/BRL,252198.00000000,258818.00000000,251234.00000000,256800.00000000,158.08175000,40531443.30783000,17896
1631836800000,2021-09-17 00:00:00,BTC/BRL,252513.00000000,254375.00000000,249393.00000000,252194.00000000,201.34025000,50811310.41551000,18909
1631750400000,2021-09-16 00:00:00,BTC/BRL,252524.00000000,254649.00000000,248567.00000000,252513.00000000,195.95064000,49395122.58149000,30866
1631664000000,2021-09-15 00:00:00,BTC/BRL,248132.00000000,255240.00000000,245854.00000000,252533.00000000,261.47143000,65802245.47204000,23495
1631577600000,2021-09-14 00:00:00,BTC/BRL,235302.00000000,248980.00000000,233862.00000000,248164.00000000,458.52002000,111155655.52077000,26460
1631491200000,2021-09-13 00:00:00,BTC/BRL,244343.00000000,247249.00000000,230001.00000000,235304.00000000,586.88121500,137968010.33848500,35318
1631404800000,2021-09-12 00:00:00,BTC/BRL,240278.00000000,246400.00000000,238218.00000000,244300.00000000,133.03312000,32254302.15063000,14424
1631318400000,2021-09-11 00:00:00,BTC/BRL,238798.00000000,244490.00000000,237834.00000000,240151.00000000,132.16305000,31887168.75854000,15903
1631232000000,2021-09-10 00:00:00,BTC/BRL,244674.00000000,247500.00000000,235457.00000000,238614.00000000,503.72457000,121020974.37303000,31437
1631145600000,2021-09-09 00:00:00,BTC/BRL,245436.00000000,250989.00000000,243000.00000000,244926.00000000,401.43445000,99291069.47701000,31282
1631059200000,2021-09-08 00:00:00,BTC/BRL,248498.00000000,250499.00000000,233734.00000000,245441.00000000,614.50303000,150961747.70221000,45418
1630972800000,2021-09-07 00:00:00,BTC/BRL,274548.00000000,276261.00000000,230221.00000000,248500.00000000,678.64957200,173892146.51493000,63966
1630886400000,2021-09-06 00:00:00,BTC/BRL,269300.00000000,275000.00000000,265701.00000000,274554.00000000,414.94237000,111848721.89900000,31267
1630800000000,2021-09-05 00:00:00,BTC/BRL,260902.00000000,270881.00000000,258800.00000000,269300.00000000,196.09446700,52109662.16461900,19477
1630713600000,2021-09-04 00:00:00,BTC/BRL,260745.00000000,263000.00000000,258363.00000000,260994.00000000,169.50974000,44241054.36870000,18401
1630627200000,2021-09-03 00:00:00,BTC/BRL,256924.00000000,265000.00000000,252293.00000000,260731.00000000,451.61496300,117808618.12043600,31627
1630540800000,2021-09-02 00:00:00,BTC/BRL,253500.00000000,261448.00000000,252317.00000000,256800.00000000,391.03270100,100645327.76747100,31311
1630454400000,2021-09-01 00:00:00,BTC/BRL,245634.00000000,254560.00000000,242717.00000000,253500.00000000,266.92032500,66589070.40777300,25416
1630368000000,2021-08-31 00:00:00,BTC/BRL,246375.00000000,251597.00000000,243590.00000000,245700.00000000,350.61997100,86431397.18641400,31955
