https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume ALGO
1660435200000,2022-08-14 00:00:00,ALGO/USDT,0.36839074,0.37182902,0.3663941,0.36981926,12087.91233236,32686.0
1660431600000,2022-08-13 23:00:00,ALGO/USDT,0.36816376,0.37058936,0.36666507,0.36807423,10581.76603827,28749.0
1660428000000,2022-08-13 22:00:00,ALGO/USDT,0.37082246,0.37115396,0.36827149,0.36827149,12198.256563269999,33123.0
1660424400000,2022-08-13 21:00:00,ALGO/USDT,0.36978369,0.37112845,0.36911191,0.37066836,12527.849231279999,33798.0
1660420800000,2022-08-13 20:00:00,ALGO/USDT,0.36654212,0.37017241,0.36638907,0.37017241,13104.300232588403,35400.53196452
1660417200000,2022-08-13 19:00:00,ALGO/USDT,0.36768669,0.36854616,0.36638471,0.36721253,11020.415237826326,30010.99999999
1660413600000,2022-08-13 18:00:00,ALGO/USDT,0.37118266,0.37118266,0.36679046,0.36746888,10952.316517017984,29804.74568899
1660410000000,2022-08-13 17:00:00,ALGO/USDT,0.36904649,0.37141156,0.3685681,0.37141114,10939.135165302285,29452.89999999
1660406400000,2022-08-13 16:00:00,ALGO/USDT,0.36930768,0.37032255,0.36876406,0.36924729,12051.12380373,32637.0
1660402800000,2022-08-13 15:00:00,ALGO/USDT,0.37052187,0.37227514,0.36858239,0.36948738,10034.53826604,27158.0
1660399200000,2022-08-13 14:00:00,ALGO/USDT,0.36920124,0.37153779,0.36915829,0.37040762,14041.96767039,37909.5
1660395600000,2022-08-13 13:00:00,ALGO/USDT,0.36913368,0.3733,0.36893885,0.36901093,11233.361448929474,30441.81224911
1660392000000,2022-08-13 12:00:00,ALGO/USDT,0.36711654,0.36981583,0.36625724,0.36912553,12312.008777051431,33354.53057677
1660388400000,2022-08-13 11:00:00,ALGO/USDT,0.36870633,0.36927211,0.36606195,0.36721703,12307.59236379362,33515.854
1660384800000,2022-08-13 10:00:00,ALGO/USDT,0.36987395,0.37001216,0.36797484,0.36837425,12606.87195775,34223.0
1660381200000,2022-08-13 09:00:00,ALGO/USDT,0.36693835,0.37027731,0.36672729,0.37007856,11922.084144892942,32215.00901023
1660377600000,2022-08-13 08:00:00,ALGO/USDT,0.3687906,0.37071986,0.36639237,0.36742039,11917.833373375908,32436.50515252
1660374000000,2022-08-13 07:00:00,ALGO/USDT,0.37113856,0.37185315,0.368065,0.3685233,11781.19430211373,31968.65517625
1660370400000,2022-08-13 06:00:00,ALGO/USDT,0.372944,0.37336033,0.3699966,0.37130047,10753.794064426975,28962.51131712
1660366800000,2022-08-13 05:00:00,ALGO/USDT,0.36890973,0.37294667,0.368255,0.37290015,11687.7622157427,31342.87346289
1660363200000,2022-08-13 04:00:00,ALGO/USDT,0.36968703,0.37138568,0.36770974,0.36897443,11772.364314817956,31905.63724109
1660359600000,2022-08-13 03:00:00,ALGO/USDT,0.37097783,0.37106806,0.36889423,0.37021868,12267.1959618,33135.0
1660356000000,2022-08-13 02:00:00,ALGO/USDT,0.36942997,0.37149694,0.36892941,0.37149694,13047.900753898928,35122.49859689
1660352400000,2022-08-13 01:00:00,ALGO/USDT,0.36778081,0.37101677,0.36778081,0.36932843,12777.22466848652,34595.83295141
1660348800000,2022-08-13 00:00:00,ALGO/USDT,0.36528914,0.3678972,0.36401852,0.3678972,13205.298205573388,35893.98942306
1660345200000,2022-08-12 23:00:00,ALGO/USDT,0.36395275,0.3657553,0.36311773,0.36538792,11901.411237895294,32571.9888
1660341600000,2022-08-12 22:00:00,ALGO/USDT,0.36204732,0.36351446,0.36112223,0.36323905,10626.55840775,29255.0
1660338000000,2022-08-12 21:00:00,ALGO/USDT,0.36329124,0.36329124,0.3616979,0.36204139,12867.675083380002,35542.0
1660334400000,2022-08-12 20:00:00,ALGO/USDT,0.36299358,0.36427931,0.36034573,0.36360687,12258.278408306365,33712.99999999
1660330800000,2022-08-12 19:00:00,ALGO/USDT,0.36221987,0.3639107,0.36132222,0.36292265,11889.271297390162,32759.79412525
1660327200000,2022-08-12 18:00:00,ALGO/USDT,0.36015696,0.36239533,0.3590843,0.36172744,11747.46034144,32476.0
1660323600000,2022-08-12 17:00:00,ALGO/USDT,0.35981822,0.36075864,0.35895462,0.36008265,11760.299349,32660.0
1660320000000,2022-08-12 16:00:00,ALGO/USDT,0.35961689,0.3604758,0.35861537,0.36002754,11384.327309634353,31620.71243115
1660316400000,2022-08-12 15:00:00,ALGO/USDT,0.35835761,0.3606388,0.35787098,0.35940488,12252.471764079999,34091.0
1660312800000,2022-08-12 14:00:00,ALGO/USDT,0.35771851,0.35947,0.35726557,0.35835764,11884.573382268329,33164.00170028
1660309200000,2022-08-12 13:00:00,ALGO/USDT,0.35940873,0.36083942,0.35815971,0.35895639,12448.17903071501,34678.80605417
1660305600000,2022-08-12 12:00:00,ALGO/USDT,0.35376559,0.35956171,0.35371525,0.35919276,10954.841716557863,30498.50369077
1660302000000,2022-08-12 11:00:00,ALGO/USDT,0.3568986,0.35734584,0.35318824,0.3541365,11952.10687499646,33749.99999999
1660298400000,2022-08-12 10:00:00,ALGO/USDT,0.36204597,0.36275736,0.35696072,0.35696072,11353.794242796428,31806.8448618
1660294800000,2022-08-12 09:00:00,ALGO/USDT,0.36028394,0.3642253,0.36028394,0.36190663,12101.43389394,33438.0
1660291200000,2022-08-12 08:00:00,ALGO/USDT,0.36062526,0.3645113,0.36018188,0.36054478,11316.346900900395,31386.79999999
1660287600000,2022-08-12 07:00:00,ALGO/USDT,0.35887322,0.36088705,0.35809239,0.36027302,11192.24163932,31066.0
1660284000000,2022-08-12 06:00:00,ALGO/USDT,0.35993978,0.35993978,0.35720634,0.3584605,10308.4425256305,28757.541
1660280400000,2022-08-12 05:00:00,ALGO/USDT,0.36116581,0.36153688,0.35899431,0.35947439,10802.774292956121,30051.58251456
1660276800000,2022-08-12 04:00:00,ALGO/USDT,0.36232075,0.36337505,0.3610595,0.36134813,11687.80526485,32345.0
1660273200000,2022-08-12 03:00:00,ALGO/USDT,0.36143537,0.363025,0.36093531,0.36242601,11729.920548107131,32365.00754487
1660269600000,2022-08-12 02:00:00,ALGO/USDT,0.35853269,0.36229445,0.35633127,0.36099624,11589.06229272,32103.0
1660266000000,2022-08-12 01:00:00,ALGO/USDT,0.35978696,0.36036745,0.35775133,0.35861101,11639.07894056,32456.0
1660262400000,2022-08-12 00:00:00,ALGO/USDT,0.36143605,0.36146105,0.355,0.3598449,11442.474449293666,31798.35103761
1660258800000,2022-08-11 23:00:00,ALGO/USDT,0.35961524,0.36199978,0.35892372,0.3614694,11073.245516721297,30633.97763883
1660255200000,2022-08-11 22:00:00,ALGO/USDT,0.36175637,0.3628882,0.35976906,0.35982327,10412.565787259999,28938.0
1660251600000,2022-08-11 21:00:00,ALGO/USDT,0.36305062,0.36363859,0.35953635,0.36157283,11665.062641460001,32262.0
1660248000000,2022-08-11 20:00:00,ALGO/USDT,0.36463413,0.36463413,0.3609534,0.36288041,12176.559788093706,33555.29660059
1660244400000,2022-08-11 19:00:00,ALGO/USDT,0.36376741,0.36447879,0.36225183,0.36377533,12364.636346346293,33989.76051055
1660240800000,2022-08-11 18:00:00,ALGO/USDT,0.36649333,0.36649333,0.36246595,0.36345924,12596.40688068,34657.0
1660237200000,2022-08-11 17:00:00,ALGO/USDT,0.36543192,0.36693415,0.36515953,0.36651795,12754.777789464644,34799.8721194
1660233600000,2022-08-11 16:00:00,ALGO/USDT,0.36704006,0.36704006,0.36488175,0.36527081,10005.49802752,27392.0
1660226400000,2022-08-11 14:00:00,ALGO/USDT,0.36661099,0.3673355,0.36661099,0.3673355,836.4229335,2277.0
1660222800000,2022-08-11 13:00:00,ALGO/USDT,0.36867338,0.36887701,0.36490732,0.36657358,10907.3968729,29755.0
1660219200000,2022-08-11 12:00:00,ALGO/USDT,0.36553277,0.36962922,0.36547519,0.36842474,10271.468606825696,27879.42147106
1660215600000,2022-08-11 11:00:00,ALGO/USDT,0.3651344,0.36676249,0.36447542,0.36567312,12643.51379712,34576.0
1660212000000,2022-08-11 10:00:00,ALGO/USDT,0.36561662,0.36646672,0.36408819,0.36476841,15219.084047817632,41722.59337868
1660208400000,2022-08-11 09:00:00,ALGO/USDT,0.36711675,0.36832165,0.36520993,0.3653778,12840.967112319,35144.355
1660204800000,2022-08-11 08:00:00,ALGO/USDT,0.36407037,0.3675965,0.36341261,0.36745296,12638.365609604805,34394.51299999
1660201200000,2022-08-11 07:00:00,ALGO/USDT,0.36797272,0.36803694,0.36335808,0.36376985,10504.755477086786,28877.47700115
1660197600000,2022-08-11 06:00:00,ALGO/USDT,0.3691638,0.36944399,0.36688742,0.36777226,12596.56968883083,34251.00546961
1660194000000,2022-08-11 05:00:00,ALGO/USDT,0.36913618,0.36949303,0.3675106,0.36901705,12378.504481371509,33544.53264794
1660190400000,2022-08-11 04:00:00,ALGO/USDT,0.36671948,0.36921659,0.36620397,0.36921659,12727.681269521378,34472.12723979
1660186800000,2022-08-11 03:00:00,ALGO/USDT,0.3653648,0.36723917,0.36486644,0.3663886,12244.3406234,33419.0
1660183200000,2022-08-11 02:00:00,ALGO/USDT,0.36894519,0.36894519,0.36406908,0.36574479,10123.282619170024,27678.54224026
1660179600000,2022-08-11 01:00:00,ALGO/USDT,0.36712509,0.36979501,0.36630803,0.3683141,13497.04612472052,36645.47766355
1660176000000,2022-08-11 00:00:00,ALGO/USDT,0.36421349,0.36736224,0.36266056,0.36718419,11870.905732390036,32329.56661993
1660172400000,2022-08-10 23:00:00,ALGO/USDT,0.36233831,0.36439751,0.36224514,0.36431181,11578.55794542,31782.0
1660168800000,2022-08-10 22:00:00,ALGO/USDT,0.36279986,0.36430341,0.36139844,0.36181668,11579.58102672,32004.0
1660165200000,2022-08-10 21:00:00,ALGO/USDT,0.36389096,0.36441511,0.36058442,0.36278465,11250.540047384453,31011.62093651
1660161600000,2022-08-10 20:00:00,ALGO/USDT,0.35769075,0.36431779,0.35769075,0.3643048,11238.452216688263,30849.03689627
1660158000000,2022-08-10 19:00:00,ALGO/USDT,0.35791562,0.36008222,0.3573952,0.35783047,10292.974286766623,28764.94639142
1660154400000,2022-08-10 18:00:00,ALGO/USDT,0.36094467,0.36177256,0.35674191,0.35770469,11748.6730523952,32844.61563083
1660150800000,2022-08-10 17:00:00,ALGO/USDT,0.36300745,0.36300745,0.36037457,0.36069329,12762.697990771838,35383.79655128
1660147200000,2022-08-10 16:00:00,ALGO/USDT,0.36439345,0.36468561,0.36202448,0.36255199,12072.075222240568,33297.5009246
1660143600000,2022-08-10 15:00:00,ALGO/USDT,0.36238839,0.36491447,0.36238839,0.36442345,11308.777300916669,31031.96926794
1660140000000,2022-08-10 14:00:00,ALGO/USDT,0.36086563,0.3630168,0.35851974,0.36240236,10722.799882989684,29588.10721594
1660136400000,2022-08-10 13:00:00,ALGO/USDT,0.35808043,0.36230899,0.3567406,0.36136707,13029.169942081997,36055.22202696
1660132800000,2022-08-10 12:00:00,ALGO/USDT,0.34408959,0.36029972,0.34254571,0.35788424,12461.477937751773,34819.85666022
1660129200000,2022-08-10 11:00:00,ALGO/USDT,0.3422732,0.34794457,0.34168326,0.34411849,10228.760143449681,29724.52931387
1660125600000,2022-08-10 10:00:00,ALGO/USDT,0.34224948,0.34363946,0.34095791,0.34226255,11142.0150527,32554.0
1660122000000,2022-08-10 09:00:00,ALGO/USDT,0.34261932,0.34300241,0.3406655,0.34218988,11712.899289950996,34229.23930407
1660118400000,2022-08-10 08:00:00,ALGO/USDT,0.33809331,0.34289364,0.33725082,0.34282689,11973.41266855673,34925.53535855
1660114800000,2022-08-10 07:00:00,ALGO/USDT,0.33840886,0.34191242,0.33825609,0.33840212,16255.04119806488,48034.6907935
1660111200000,2022-08-10 06:00:00,ALGO/USDT,0.3388021,0.3394736,0.33634144,0.33870065,10265.951192780687,30309.80658815
1660107600000,2022-08-10 05:00:00,ALGO/USDT,0.34114701,0.34220588,0.33889305,0.33889305,10845.276355666641,32002.06187665
1660104000000,2022-08-10 04:00:00,ALGO/USDT,0.34831076,0.34831076,0.33916057,0.34141129,8967.342423805127,26265.51226178
1660006800000,2022-08-09 01:00:00,ALGO/USDT,0.37351085,0.37492335,0.36632138,0.36809064,3707.827735932967,10073.13779001
1660003200000,2022-08-09 00:00:00,ALGO/USDT,0.36320144,0.37601904,0.36223215,0.37507658,10915.967852605143,29103.30432416
1659999600000,2022-08-08 23:00:00,ALGO/USDT,0.3621138,0.36484504,0.36105316,0.36319127,11905.428171243404,32780.05049858
1659996000000,2022-08-08 22:00:00,ALGO/USDT,0.36158654,0.36260224,0.35871051,0.36222256,13581.119629526855,37493.85358418
1659992400000,2022-08-08 21:00:00,ALGO/USDT,0.36696416,0.36710747,0.36144325,0.36167636,10844.059535178209,29982.77115811
1659988800000,2022-08-08 20:00:00,ALGO/USDT,0.36397899,0.36710718,0.3632693,0.36710718,10061.134230721658,27406.53078679
1659985200000,2022-08-08 19:00:00,ALGO/USDT,0.36292813,0.36525499,0.36167702,0.36374176,12164.33693476653,33442.2336736
1659981600000,2022-08-08 18:00:00,ALGO/USDT,0.3639627,0.36413363,0.36166075,0.36334938,11292.53538102,31079.0
1659978000000,2022-08-08 17:00:00,ALGO/USDT,0.36213842,0.36424161,0.3621075,0.36376773,12901.75007991,35467.0
1659974400000,2022-08-08 16:00:00,ALGO/USDT,0.36284484,0.36286804,0.35870942,0.36221694,12513.353119978463,34546.57068214
1659970800000,2022-08-08 15:00:00,ALGO/USDT,0.37006755,0.37079194,0.36194609,0.36235082,11541.018696463469,31850.40038398
1659967200000,2022-08-08 14:00:00,ALGO/USDT,0.36968946,0.37061014,0.36824303,0.36919872,11530.11097596666,31230.09466546
1659963600000,2022-08-08 13:00:00,ALGO/USDT,0.3697493,0.37041636,0.36691313,0.36990798,11209.473349844202,30303.41045858
1659960000000,2022-08-08 12:00:00,ALGO/USDT,0.37107299,0.371784,0.368384,0.37055509,12763.45886178601,34444.16014306
1659956400000,2022-08-08 11:00:00,ALGO/USDT,0.36689798,0.37104545,0.36647479,0.37060042,11950.48790154185,32246.28806827
1659952800000,2022-08-08 10:00:00,ALGO/USDT,0.36715213,0.36787345,0.36680544,0.36680544,12488.024836830611,34045.36431311
1659949200000,2022-08-08 09:00:00,ALGO/USDT,0.36581232,0.36763301,0.36581232,0.36706237,11954.147366405381,32567.074
1659945600000,2022-08-08 08:00:00,ALGO/USDT,0.36371591,0.36628252,0.3629907,0.36580974,11750.802541368359,32122.71641911
1659942000000,2022-08-08 07:00:00,ALGO/USDT,0.36587319,0.36615511,0.36316985,0.36358796,13084.840715526178,35988.102344
1659938400000,2022-08-08 06:00:00,ALGO/USDT,0.36104175,0.36611774,0.36103512,0.36611774,13089.692696822684,35752.68627197
1659934800000,2022-08-08 05:00:00,ALGO/USDT,0.3600721,0.36187504,0.35962097,0.3609958,11422.62910359639,31641.99999999
1659931200000,2022-08-08 04:00:00,ALGO/USDT,0.3599195,0.36066246,0.3588936,0.3599612,12414.7018268,34489.0
1659927600000,2022-08-08 03:00:00,ALGO/USDT,0.357601,0.36021779,0.35754598,0.35968908,12008.41925964743,33385.55415596
1659924000000,2022-08-08 02:00:00,ALGO/USDT,0.35453483,0.35841046,0.35440775,0.35832137,9920.12712845,27685.0
1659920400000,2022-08-08 01:00:00,ALGO/USDT,0.35645852,0.3567835,0.35359193,0.35419743,11732.572963220342,33124.38761405
1659916800000,2022-08-08 00:00:00,ALGO/USDT,0.35576643,0.35907889,0.35514661,0.35637859,10677.81531358,29962.0
1659913200000,2022-08-07 23:00:00,ALGO/USDT,0.35547842,0.35629246,0.35413405,0.35561451,11998.4335674,33740.0
1659909600000,2022-08-07 22:00:00,ALGO/USDT,0.35822819,0.35896327,0.3554703,0.35619021,11437.623833310001,32111.0
1659906000000,2022-08-07 21:00:00,ALGO/USDT,0.36151311,0.36256672,0.35889758,0.35914601,10345.20081805,28805.0
1659902400000,2022-08-07 20:00:00,ALGO/USDT,0.35733903,0.36133417,0.35733903,0.36132641,12198.429315297533,33760.13758667
1659898800000,2022-08-07 19:00:00,ALGO/USDT,0.35961758,0.35986503,0.35728144,0.35728144,10375.62486997264,29040.481
1659895200000,2022-08-07 18:00:00,ALGO/USDT,0.36038977,0.3609887,0.35903313,0.35903313,10007.68946562,27874.0
1659891600000,2022-08-07 17:00:00,ALGO/USDT,0.35895047,0.36182441,0.3587414,0.35976023,12016.201691444256,33400.58374836
1659888000000,2022-08-07 16:00:00,ALGO/USDT,0.35874752,0.36033404,0.35803701,0.35880085,11415.96664445,31817.0
1659884400000,2022-08-07 15:00:00,ALGO/USDT,0.35718021,0.36126238,0.35688312,0.35859851,12545.386781979358,34984.4922166
1659880800000,2022-08-07 14:00:00,ALGO/USDT,0.35718122,0.35813232,0.35616024,0.35728569,11100.151816919999,31068.0
1659877200000,2022-08-07 13:00:00,ALGO/USDT,0.35624133,0.35766893,0.35579715,0.35687988,11801.30387184,33068.0
1659873600000,2022-08-07 12:00:00,ALGO/USDT,0.35630867,0.35653978,0.35464079,0.35524241,10830.63059608,30488.0
1659870000000,2022-08-07 11:00:00,ALGO/USDT,0.35570545,0.35892951,0.35570545,0.35661481,11973.34224575,33575.0
1659866400000,2022-08-07 10:00:00,ALGO/USDT,0.36066452,0.36078444,0.35481935,0.35588017,11264.384568298909,31652.18384688
1659862800000,2022-08-07 09:00:00,ALGO/USDT,0.35285504,0.36452203,0.3517576,0.36105182,15805.376065318824,43775.92132154
1659859200000,2022-08-07 08:00:00,ALGO/USDT,0.34977064,0.35534758,0.34964909,0.35279102,12177.516541108263,34517.64883672
1659855600000,2022-08-07 07:00:00,ALGO/USDT,0.34932941,0.35076156,0.34923937,0.34969734,11156.71982969774,31903.93106707
1659852000000,2022-08-07 06:00:00,ALGO/USDT,0.34666924,0.34981141,0.34666924,0.3491042,10537.710277,30185.0
1659848400000,2022-08-07 05:00:00,ALGO/USDT,0.34807069,0.34984316,0.34668434,0.34692761,10738.223167489608,30952.34526733
1659844800000,2022-08-07 04:00:00,ALGO/USDT,0.34728353,0.34868357,0.34728353,0.34800645,11634.551636400001,33432.0
1659841200000,2022-08-07 03:00:00,ALGO/USDT,0.34787799,0.3488105,0.34694252,0.34737191,12754.96272897001,36718.46330053
1659837600000,2022-08-07 02:00:00,ALGO/USDT,0.34545327,0.34846291,0.34529813,0.34811402,11300.12920322,32461.0
1659834000000,2022-08-07 01:00:00,ALGO/USDT,0.3432516,0.34568183,0.3432516,0.34533393,9922.825144620001,28734.0
1659830400000,2022-08-07 00:00:00,ALGO/USDT,0.34897708,0.3504706,0.34315273,0.34319237,11412.731476699544,33254.61890863
1659826800000,2022-08-06 23:00:00,ALGO/USDT,0.35093643,0.35110294,0.34716459,0.34889024,12712.86256512,36438.0
1659823200000,2022-08-06 22:00:00,ALGO/USDT,0.35238701,0.35238701,0.34971422,0.35127767,12553.610092789999,35737.0
1659819600000,2022-08-06 21:00:00,ALGO/USDT,0.34946163,0.35250798,0.34946163,0.35250798,11568.812395900652,32818.58298896
1659816000000,2022-08-06 20:00:00,ALGO/USDT,0.35190366,0.35190366,0.3485343,0.34929285,11456.805479999999,32800.0
1659812400000,2022-08-06 19:00:00,ALGO/USDT,0.35062401,0.35222515,0.35062401,0.35189944,10642.812635768001,30243.90330308
1659808800000,2022-08-06 18:00:00,ALGO/USDT,0.35036969,0.35160539,0.34981662,0.35135422,10383.963732525142,29554.11701765
1659805200000,2022-08-06 17:00:00,ALGO/USDT,0.34942566,0.35278225,0.34750134,0.35032139,13222.66633365278,37744.38761405
1659801600000,2022-08-06 16:00:00,ALGO/USDT,0.3521547,0.35361868,0.34965928,0.34965928,11273.0151872,32240.0
1659798000000,2022-08-06 15:00:00,ALGO/USDT,0.35477407,0.35477407,0.35169983,0.35214983,10491.59988519,29793.0
1659794400000,2022-08-06 14:00:00,ALGO/USDT,0.35431165,0.35517472,0.35306851,0.35488093,10582.479862411556,29819.80424367
1659790800000,2022-08-06 13:00:00,ALGO/USDT,0.35395803,0.35615326,0.35280478,0.35454488,11025.63667824,31098.0
1659787200000,2022-08-06 12:00:00,ALGO/USDT,0.35240978,0.35491723,0.35218342,0.35448931,12075.210596505456,34063.6805
1659783600000,2022-08-06 11:00:00,ALGO/USDT,0.35305095,0.35485326,0.35188364,0.35246184,10767.670044720326,30549.88887512
1659780000000,2022-08-06 10:00:00,ALGO/USDT,0.35341055,0.35505233,0.35273532,0.35273532,10131.26386104,28722.0
1659776400000,2022-08-06 09:00:00,ALGO/USDT,0.35388491,0.35462613,0.35273513,0.35343751,10610.28896373329,30020.26854403
1659772800000,2022-08-06 08:00:00,ALGO/USDT,0.35409997,0.35602139,0.35258416,0.35402047,12422.49191130532,35089.756
1659769200000,2022-08-06 07:00:00,ALGO/USDT,0.3531451,0.35394256,0.35241368,0.35394256,11213.254243360001,31681.0
1659765600000,2022-08-06 06:00:00,ALGO/USDT,0.3531058,0.35431463,0.35085472,0.35310432,10964.242240320002,31051.0
1659762000000,2022-08-06 05:00:00,ALGO/USDT,0.35352037,0.35403428,0.35129114,0.35304404,9879.23137132,27983.0
1659758400000,2022-08-06 04:00:00,ALGO/USDT,0.3521882,0.35424047,0.3521882,0.35303115,11854.43298585,33579.0
1659754800000,2022-08-06 03:00:00,ALGO/USDT,0.35262547,0.35336967,0.35096443,0.35210546,12472.10710460239,35421.51009133
1659751200000,2022-08-06 02:00:00,ALGO/USDT,0.35259814,0.35366615,0.35241916,0.35252276,11092.1286434,31465.0
1659747600000,2022-08-06 01:00:00,ALGO/USDT,0.35399299,0.35631419,0.35217666,0.35234837,12356.87788086131,35070.05830866
1659744000000,2022-08-06 00:00:00,ALGO/USDT,0.35814343,0.3593546,0.35326706,0.35340567,12286.068435784977,34764.77453173
1659740400000,2022-08-05 23:00:00,ALGO/USDT,0.35900367,0.35970698,0.35646269,0.35841843,12129.005621740935,33840.35140643
1659736800000,2022-08-05 22:00:00,ALGO/USDT,0.35290748,0.35867022,0.35259357,0.35867022,12429.397891779776,34654.11176813
1659733200000,2022-08-05 21:00:00,ALGO/USDT,0.35386065,0.35571501,0.35233525,0.35267523,10593.30588351,30037.0
1659729600000,2022-08-05 20:00:00,ALGO/USDT,0.34947762,0.35347733,0.34833962,0.35347733,11986.345531370302,33909.79990533
1659726000000,2022-08-05 19:00:00,ALGO/USDT,0.34753556,0.34940516,0.34734734,0.34887945,10992.842590049999,31509.0
1659722400000,2022-08-05 18:00:00,ALGO/USDT,0.34766132,0.34905232,0.34650775,0.34724195,10625.60367,30600.0
1659718800000,2022-08-05 17:00:00,ALGO/USDT,0.34852722,0.34946036,0.34628398,0.34698141,10560.72619476,30436.0
1659715200000,2022-08-05 16:00:00,ALGO/USDT,0.34640317,0.34908472,0.34596294,0.34894674,12734.950540465876,36495.39909863
1659711600000,2022-08-05 15:00:00,ALGO/USDT,0.3470029,0.34704082,0.34425918,0.34635318,10384.36104276,29982.0
1659708000000,2022-08-05 14:00:00,ALGO/USDT,0.34371262,0.34840388,0.34371262,0.34683532,11614.53682285673,33487.18009128
1659704400000,2022-08-05 13:00:00,ALGO/USDT,0.34376365,0.34447406,0.34032192,0.34353966,11134.295617202079,32410.51009133
1659700800000,2022-08-05 12:00:00,ALGO/USDT,0.34982429,0.35069261,0.34189736,0.3437362,10393.61118592077,30237.17369867
1659697200000,2022-08-05 11:00:00,ALGO/USDT,0.34829275,0.34987476,0.34693946,0.34966504,11530.39665643198,32975.54898949
1659693600000,2022-08-05 10:00:00,ALGO/USDT,0.34489083,0.3489976,0.343614,0.34827725,14897.10282077856,42773.68912491
1659690000000,2022-08-05 09:00:00,ALGO/USDT,0.34234791,0.34523899,0.34158079,0.34488568,11603.835143741,33645.45359999
1659686400000,2022-08-05 08:00:00,ALGO/USDT,0.3438977,0.34457027,0.34161235,0.3423721,11267.8081831,32911.0
1659682800000,2022-08-05 07:00:00,ALGO/USDT,0.34502317,0.34502317,0.34316244,0.34378583,11422.971773410001,33227.0
1659679200000,2022-08-05 06:00:00,ALGO/USDT,0.34321037,0.345076,0.34321037,0.34471248,10726.121442714719,31116.139
1659675600000,2022-08-05 05:00:00,ALGO/USDT,0.34350817,0.34380911,0.34058465,0.34272717,12157.272987309172,35472.15993208
1659672000000,2022-08-05 04:00:00,ALGO/USDT,0.34302896,0.34427008,0.34262082,0.34310277,12240.53442252,35676.0
1659668400000,2022-08-05 03:00:00,ALGO/USDT,0.34213005,0.34398302,0.34163528,0.34342507,12372.91842196,36028.0
1659664800000,2022-08-05 02:00:00,ALGO/USDT,0.34074112,0.3435013,0.33973802,0.3415979,11097.473765756586,32486.94961461
1659661200000,2022-08-05 01:00:00,ALGO/USDT,0.33483842,0.34097887,0.33429078,0.33999105,10286.0892267,30254.0
1659657600000,2022-08-05 00:00:00,ALGO/USDT,0.33647921,0.33744738,0.33490535,0.33505727,10727.492005038346,32016.89073942
1659654000000,2022-08-04 23:00:00,ALGO/USDT,0.33372437,0.33710918,0.33360576,0.33528779,10929.993054158429,32598.84010139
1659650400000,2022-08-04 22:00:00,ALGO/USDT,0.33076857,0.33397632,0.3296005,0.3334658,11287.1503984,33848.0
1659646800000,2022-08-04 21:00:00,ALGO/USDT,0.33283908,0.33419887,0.33095766,0.33095766,10482.75292284,31674.0
1659643200000,2022-08-04 20:00:00,ALGO/USDT,0.33243979,0.3341581,0.33159918,0.33314974,12011.380725960002,36054.0
1659639600000,2022-08-04 19:00:00,ALGO/USDT,0.33247203,0.33464927,0.33101959,0.33231813,11079.81877233,33341.0
1659636000000,2022-08-04 18:00:00,ALGO/USDT,0.33538063,0.33538063,0.33149036,0.33299042,10056.543315789257,30200.69861406
1659632400000,2022-08-04 17:00:00,ALGO/USDT,0.33276396,0.3360141,0.33276396,0.33545955,10999.7186445,32790.0
1659628800000,2022-08-04 16:00:00,ALGO/USDT,0.33795336,0.34217197,0.33255251,0.33495636,11402.91206283147,34042.97820418
1659625200000,2022-08-04 15:00:00,ALGO/USDT,0.3384586,0.34,0.33408314,0.33746459,10480.460664864355,31056.47518415
1659621600000,2022-08-04 14:00:00,ALGO/USDT,0.33486373,0.33721371,0.32961571,0.33721371,11809.254595090491,35020.09036077
1659618000000,2022-08-04 13:00:00,ALGO/USDT,0.32965196,0.33519673,0.32880982,0.3351512,11016.7550952,32871.0
1659614400000,2022-08-04 12:00:00,ALGO/USDT,0.32952886,0.33102439,0.3276666,0.32964516,13121.758266752111,39805.70582851
1659610800000,2022-08-04 11:00:00,ALGO/USDT,0.33117959,0.33121393,0.32934115,0.32987847,11285.973402116762,34212.51893801
1659607200000,2022-08-04 10:00:00,ALGO/USDT,0.33114739,0.33312691,0.32947436,0.33114904,10855.181484870922,32780.35015554
1659603600000,2022-08-04 09:00:00,ALGO/USDT,0.32739587,0.3313682,0.3267939,0.3313682,10310.521543,31115.0
1659600000000,2022-08-04 08:00:00,ALGO/USDT,0.3294474,0.33159694,0.32748016,0.32748016,8744.577161191028,26702.61661406
1659596400000,2022-08-04 07:00:00,ALGO/USDT,0.3297129,0.33217888,0.32955853,0.32955853,9832.049184020001,29834.0
1659592800000,2022-08-04 06:00:00,ALGO/USDT,0.3359763,0.33602892,0.32824529,0.32984402,10664.540951114515,32332.07305415
1659589200000,2022-08-04 05:00:00,ALGO/USDT,0.33590019,0.33701773,0.33412997,0.33552305,11324.052381617172,33750.44540641
1659585600000,2022-08-04 04:00:00,ALGO/USDT,0.33223602,0.33657218,0.33203789,0.33592533,11605.719558626795,34548.50980909
1659582000000,2022-08-04 03:00:00,ALGO/USDT,0.33258023,0.33324628,0.330685,0.33174483,10047.22392138,30286.0
1659578400000,2022-08-04 02:00:00,ALGO/USDT,0.33108475,0.33338327,0.33018937,0.3327025,11271.295295,33878.0
