https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WOO,Volume USDT
1661252400,2022-08-23 11:00:00,WOO/USDT,0.16693,0.16831,0.166,0.16831,70557.74423341,11780.1809777434382
1661248800,2022-08-23 10:00:00,WOO/USDT,0.16716,0.16782,0.16601,0.16698,106772.2117558,17801.2833692938457
1661245200,2022-08-23 09:00:00,WOO/USDT,0.16731,0.16835,0.16564,0.16762,166068.59960916,27695.4432204912701
1661241600,2022-08-23 08:00:00,WOO/USDT,0.1666,0.16883,0.16632,0.1673,151875.84129342,25466.5757266823237
1661238000,2022-08-23 07:00:00,WOO/USDT,0.16437,0.16704,0.16424,0.16659,74178.11067651,12305.3579379521057
1661234400,2022-08-23 06:00:00,WOO/USDT,0.16105,0.1645,0.16083,0.16438,33601.27213911,5473.0910957005664
1661230800,2022-08-23 05:00:00,WOO/USDT,0.16777,0.16787,0.16107,0.16141,322620.97458092,53476.7791124249223
1661227200,2022-08-23 04:00:00,WOO/USDT,0.1672,0.16825,0.16715,0.16797,16493.08407006,2769.1129128815896
1661223600,2022-08-23 03:00:00,WOO/USDT,0.16841,0.16904,0.16724,0.16724,57579.42363049,9688.7171420281752
1661220000,2022-08-23 02:00:00,WOO/USDT,0.1679,0.16841,0.16732,0.16837,20273.75034733,3401.5946065264848
1661216400,2022-08-23 01:00:00,WOO/USDT,0.16813,0.16926,0.16769,0.16785,51549.59940674,8668.4013113567523
1661212800,2022-08-23 00:00:00,WOO/USDT,0.16746,0.16939,0.16677,0.16794,49142.59366084,8251.2326323615092
1661209200,2022-08-22 23:00:00,WOO/USDT,0.16501,0.16782,0.16464,0.1675,79335.82146032,13181.9750557324096
1661205600,2022-08-22 22:00:00,WOO/USDT,0.16312,0.16589,0.16288,0.165,31144.53911565,5135.684421291009
1661202000,2022-08-22 21:00:00,WOO/USDT,0.16412,0.16437,0.16284,0.16326,96615.61917322,15801.2227359807436
1661198400,2022-08-22 20:00:00,WOO/USDT,0.1619,0.16469,0.1619,0.16404,143496.97551884,23485.1492505985169
1661194800,2022-08-22 19:00:00,WOO/USDT,0.16089,0.16192,0.16081,0.16192,308078.66309398,49760.4487814484834
1661191200,2022-08-22 18:00:00,WOO/USDT,0.16324,0.16324,0.16024,0.16091,724889.37156465,116977.3473748933902
1661187600,2022-08-22 17:00:00,WOO/USDT,0.16412,0.16459,0.16244,0.16267,444941.63950377,72699.3162938516251
1661184000,2022-08-22 16:00:00,WOO/USDT,0.16423,0.16498,0.16315,0.16405,40832.87050402,6697.6859255141406
1661180400,2022-08-22 15:00:00,WOO/USDT,0.16243,0.16478,0.16238,0.16423,273718.05930968,44705.0059610887676
1661176800,2022-08-22 14:00:00,WOO/USDT,0.16376,0.16485,0.1619,0.1626,450558.22956079,73401.5666096063048
1661173200,2022-08-22 13:00:00,WOO/USDT,0.16323,0.165,0.16178,0.16425,155825.73306193,25460.2640565417753
1661169600,2022-08-22 12:00:00,WOO/USDT,0.16427,0.16488,0.16274,0.16346,195063.0783928,31852.233978637074
1661166000,2022-08-22 11:00:00,WOO/USDT,0.16437,0.1653,0.16378,0.16424,195142.59242256,32145.3580760568505
1661162400,2022-08-22 10:00:00,WOO/USDT,0.16208,0.16499,0.16183,0.16428,149524.95786969,24420.9742299663933
1661158800,2022-08-22 09:00:00,WOO/USDT,0.16185,0.1631,0.16104,0.16213,275829.50234975,44604.3406945596343
1661155200,2022-08-22 08:00:00,WOO/USDT,0.16252,0.16277,0.15963,0.16177,290143.56495254,46610.3772759981853
1661151600,2022-08-22 07:00:00,WOO/USDT,0.16534,0.16596,0.16241,0.16241,79114.16395099,13040.7905030667634
1661148000,2022-08-22 06:00:00,WOO/USDT,0.16931,0.16933,0.165,0.16552,82815.1657051,13819.2389865315424
1661144400,2022-08-22 05:00:00,WOO/USDT,0.16944,0.16983,0.16873,0.16965,16741.91615216,2835.3443341265719
1661140800,2022-08-22 04:00:00,WOO/USDT,0.16868,0.16956,0.16724,0.16944,37627.86502543,6330.5071815464606
1661137200,2022-08-22 03:00:00,WOO/USDT,0.16986,0.1705,0.16874,0.16899,33086.84289392,5613.2833639686723
1661133600,2022-08-22 02:00:00,WOO/USDT,0.16927,0.17,0.16876,0.16997,21464.96882204,3636.0746205900111
1661130000,2022-08-22 01:00:00,WOO/USDT,0.16953,0.16966,0.16797,0.16929,22915.54126908,3864.4026905055634
1661126400,2022-08-22 00:00:00,WOO/USDT,0.17166,0.17166,0.168,0.16958,114216.69545185,19360.1813775078321
1661122800,2022-08-21 23:00:00,WOO/USDT,0.17163,0.17308,0.17134,0.17155,58068.43060731,9998.0293384969424
1661119200,2022-08-21 22:00:00,WOO/USDT,0.17213,0.17291,0.16786,0.17183,488064.0977407,82870.7287720614524
1661115600,2022-08-21 21:00:00,WOO/USDT,0.17136,0.17326,0.1712,0.17213,278091.2201036,48039.8222302647256
1661112000,2022-08-21 20:00:00,WOO/USDT,0.17176,0.17282,0.17053,0.17095,110186.03269103,18899.8222442552704
1661108400,2022-08-21 19:00:00,WOO/USDT,0.17121,0.17215,0.17042,0.17157,167427.8627979,28730.3236125265693
1661104800,2022-08-21 18:00:00,WOO/USDT,0.17239,0.17239,0.17056,0.17123,58898.53416303,10077.3850383747038
1661101200,2022-08-21 17:00:00,WOO/USDT,0.17221,0.17303,0.17121,0.1727,73463.51641493,12653.7786743996919
1661097600,2022-08-21 16:00:00,WOO/USDT,0.17162,0.17303,0.16948,0.17237,145466.57665172,24866.2166902849346
1661094000,2022-08-21 15:00:00,WOO/USDT,0.17,0.17215,0.16926,0.172,67809.05787136,11578.4854562724613
1661090400,2022-08-21 14:00:00,WOO/USDT,0.16935,0.17062,0.16845,0.16996,59802.68482056,10124.0538122860591
1661086800,2022-08-21 13:00:00,WOO/USDT,0.17024,0.17063,0.16822,0.16953,227356.71619001,38545.7037900995022
1661083200,2022-08-21 12:00:00,WOO/USDT,0.17226,0.17359,0.16999,0.17009,172753.08316821,29733.8526383627662
1661079600,2022-08-21 11:00:00,WOO/USDT,0.1708,0.17258,0.17068,0.17251,62437.48815735,10716.3022342701026
1661076000,2022-08-21 10:00:00,WOO/USDT,0.17092,0.17229,0.17017,0.17086,61903.68681988,10605.5499952644908
1661072400,2022-08-21 09:00:00,WOO/USDT,0.16927,0.17287,0.16887,0.17096,610870.1823345,104654.5474028986491
1661068800,2022-08-21 08:00:00,WOO/USDT,0.16879,0.17221,0.16832,0.16916,237897.24767496,40511.4310087609999
1661065200,2022-08-21 07:00:00,WOO/USDT,0.16421,0.16926,0.1636,0.1688,146922.06122836,24449.6808721445211
1661061600,2022-08-21 06:00:00,WOO/USDT,0.16712,0.16756,0.16352,0.16409,180711.43370168,29804.6307847570516
1661058000,2022-08-21 05:00:00,WOO/USDT,0.16586,0.16719,0.16564,0.16707,356525.43081516,59158.4024383867141
1661054400,2022-08-21 04:00:00,WOO/USDT,0.16505,0.16639,0.16435,0.16585,102161.29326085,16925.9493651092238
1661050800,2022-08-21 03:00:00,WOO/USDT,0.16533,0.16551,0.1644,0.16472,51659.22412703,8516.6392382501617
1661047200,2022-08-21 02:00:00,WOO/USDT,0.166,0.16621,0.16453,0.1655,43598.08039591,7206.772302651508
1661043600,2022-08-21 01:00:00,WOO/USDT,0.16214,0.16816,0.16214,0.166,426223.50611248,70481.7496835132182
1661040000,2022-08-21 00:00:00,WOO/USDT,0.16226,0.16422,0.16157,0.16213,520514.24861134,84966.8770087346517
1661036400,2022-08-20 23:00:00,WOO/USDT,0.16107,0.16356,0.16035,0.16202,76046.01421303,12319.2099813695909
1661032800,2022-08-20 22:00:00,WOO/USDT,0.16131,0.16261,0.1605,0.16105,52605.14888357,8492.3244623924321
1661029200,2022-08-20 21:00:00,WOO/USDT,0.15669,0.16131,0.15638,0.16131,173428.51857272,27698.9974426729844
1661025600,2022-08-20 20:00:00,WOO/USDT,0.15824,0.16052,0.15571,0.15663,253817.46284273,40447.823921415059
1661022000,2022-08-20 19:00:00,WOO/USDT,0.15923,0.15982,0.15652,0.15824,136761.87083017,21621.407625690251
1661018400,2022-08-20 18:00:00,WOO/USDT,0.16221,0.16301,0.15917,0.15917,345795.09528835,55638.6064500451414
1661014800,2022-08-20 17:00:00,WOO/USDT,0.16379,0.16403,0.16226,0.16231,87867.69234528,14323.1109893021804
1661011200,2022-08-20 16:00:00,WOO/USDT,0.16595,0.16646,0.16347,0.16364,59555.08604551,9827.1222001938061
1661007600,2022-08-20 15:00:00,WOO/USDT,0.16722,0.16722,0.16438,0.16576,235783.61091013,39023.7561716435569
1661004000,2022-08-20 14:00:00,WOO/USDT,0.16833,0.16878,0.16677,0.16712,67180.08119483,11267.6587552508587
1661000400,2022-08-20 13:00:00,WOO/USDT,0.16863,0.16875,0.16688,0.16824,96808.34379073,16215.9463230326394
1660996800,2022-08-20 12:00:00,WOO/USDT,0.16977,0.1702,0.16831,0.16889,296649.17783724,50124.9697490973449
1660993200,2022-08-20 11:00:00,WOO/USDT,0.17012,0.17106,0.1695,0.16986,71371.54539185,12158.3129599440078
1660989600,2022-08-20 10:00:00,WOO/USDT,0.16991,0.17025,0.1689,0.16992,41012.80059192,6953.2542112647308
1660986000,2022-08-20 09:00:00,WOO/USDT,0.16982,0.17014,0.16891,0.1701,51867.71430048,8777.5165054194136
1660982400,2022-08-20 08:00:00,WOO/USDT,0.17167,0.17175,0.16982,0.16982,76019.80628121,12986.9787593287002
1660978800,2022-08-20 07:00:00,WOO/USDT,0.17093,0.1729,0.17093,0.17178,102255.96234625,17580.7249950793993
1660975200,2022-08-20 06:00:00,WOO/USDT,0.16918,0.1709,0.16916,0.1709,60888.01989659,10335.5498333247689
1660971600,2022-08-20 05:00:00,WOO/USDT,0.17057,0.17114,0.16897,0.16915,131302.49682968,22328.2546965171529
1660968000,2022-08-20 04:00:00,WOO/USDT,0.17007,0.17068,0.16886,0.1706,352840.23300333,60035.2931941841748
1660964400,2022-08-20 03:00:00,WOO/USDT,0.17078,0.17109,0.16908,0.1695,200264.12212083,34046.3527212687927
1660960800,2022-08-20 02:00:00,WOO/USDT,0.17,0.17167,0.17,0.17059,51218.10538824,8765.7595228932102
1660957200,2022-08-20 01:00:00,WOO/USDT,0.17036,0.17212,0.17004,0.17004,59128.62137446,10105.2794634475819
1660953600,2022-08-20 00:00:00,WOO/USDT,0.1706,0.17326,0.16985,0.17,233935.31015299,40127.4071929030062
1660950000,2022-08-19 23:00:00,WOO/USDT,0.17014,0.17256,0.16817,0.17046,355810.21645573,60844.904489648334
1660946400,2022-08-19 22:00:00,WOO/USDT,0.16991,0.17147,0.16849,0.17008,341430.12026794,57897.5706483292527
1660942800,2022-08-19 21:00:00,WOO/USDT,0.17301,0.17351,0.16953,0.16953,228069.59747377,38997.0607250506497
1660939200,2022-08-19 20:00:00,WOO/USDT,0.17386,0.17407,0.17169,0.17334,99103.67374484,17136.2834388039219
1660935600,2022-08-19 19:00:00,WOO/USDT,0.17379,0.17529,0.1706,0.17406,215201.78482846,37463.8839055553531
1660932000,2022-08-19 18:00:00,WOO/USDT,0.17308,0.17538,0.17206,0.17334,139816.45889992,24308.9588474180123
1660928400,2022-08-19 17:00:00,WOO/USDT,0.1752,0.1759,0.17197,0.17308,192564.83404923,33522.0008177996997
1660924800,2022-08-19 16:00:00,WOO/USDT,0.17169,0.1759,0.17151,0.17522,475330.70418527,83216.0820245918176
1660921200,2022-08-19 15:00:00,WOO/USDT,0.17105,0.17229,0.1692,0.17213,97812.04725345,16656.2228896045478
1660917600,2022-08-19 14:00:00,WOO/USDT,0.1698,0.1727,0.16968,0.17066,117427.52198268,20071.3433118775544
1660914000,2022-08-19 13:00:00,WOO/USDT,0.17297,0.17379,0.16958,0.17,220106.84449624,37775.0099935083072
1660910400,2022-08-19 12:00:00,WOO/USDT,0.17066,0.17322,0.16794,0.17283,161656.73236956,27603.3977694250456
1660906800,2022-08-19 11:00:00,WOO/USDT,0.16797,0.17162,0.16668,0.17162,185271.97936513,31160.9387461587981
1660903200,2022-08-19 10:00:00,WOO/USDT,0.16974,0.16991,0.16737,0.16791,219336.85034745,36938.8012151725608
1660899600,2022-08-19 09:00:00,WOO/USDT,0.16856,0.17027,0.16782,0.16991,76374.48503335,12896.5142012899143
1660896000,2022-08-19 08:00:00,WOO/USDT,0.1692,0.16956,0.16688,0.16842,161072.1896773,27081.1748269157665
1660892400,2022-08-19 07:00:00,WOO/USDT,0.16555,0.16985,0.16528,0.16957,206948.33414,34672.0439294101495
1660888800,2022-08-19 06:00:00,WOO/USDT,0.17574,0.17631,0.1621,0.16525,581278.21281189,97912.2798377201366
1660885200,2022-08-19 05:00:00,WOO/USDT,0.17564,0.17635,0.17525,0.17593,92151.30832375,16210.6161719847496
1660881600,2022-08-19 04:00:00,WOO/USDT,0.17533,0.17633,0.17462,0.17515,87289.55636213,15301.5129290584986
1660878000,2022-08-19 03:00:00,WOO/USDT,0.17578,0.17641,0.17403,0.17521,79317.80098328,13884.0259706903068
1660874400,2022-08-19 02:00:00,WOO/USDT,0.17506,0.17679,0.17393,0.1763,122372.36432388,21478.3563073669498
1660870800,2022-08-19 01:00:00,WOO/USDT,0.17779,0.178,0.17314,0.17487,432974.8338298,76018.8377768443023
1660867200,2022-08-19 00:00:00,WOO/USDT,0.17954,0.1812,0.17599,0.17781,854806.03477947,152921.3782539560677
1660863600,2022-08-18 23:00:00,WOO/USDT,0.19062,0.19094,0.17643,0.17954,1234444.85082597,225755.0128154885615
1660860000,2022-08-18 22:00:00,WOO/USDT,0.19287,0.19288,0.19044,0.19044,58871.7258338,11296.9481780544387
1660856400,2022-08-18 21:00:00,WOO/USDT,0.19379,0.1938,0.19219,0.19297,129505.97167282,24954.0574489173555
1660852800,2022-08-18 20:00:00,WOO/USDT,0.19301,0.19406,0.19243,0.19324,31969.36338511,6180.1827849045266
1660849200,2022-08-18 19:00:00,WOO/USDT,0.19207,0.19453,0.19187,0.19309,26686.3802507,5165.6520526330081
1660845600,2022-08-18 18:00:00,WOO/USDT,0.19387,0.19387,0.19112,0.19154,213178.75055071,41062.5181675335463
1660842000,2022-08-18 17:00:00,WOO/USDT,0.19251,0.19585,0.19249,0.19376,255082.71107645,49668.3512899739817
1660838400,2022-08-18 16:00:00,WOO/USDT,0.19835,0.19953,0.19097,0.19196,571553.33271351,111320.569622151173
1660834800,2022-08-18 15:00:00,WOO/USDT,0.19758,0.19888,0.19681,0.1984,194195.44258845,38309.0592351060592
1660831200,2022-08-18 14:00:00,WOO/USDT,0.19798,0.19914,0.19706,0.19756,109410.51387523,21694.4316535053511
1660827600,2022-08-18 13:00:00,WOO/USDT,0.20203,0.2026,0.198,0.198,75137.70385984,15031.7584305107319
1660824000,2022-08-18 12:00:00,WOO/USDT,0.20137,0.20201,0.19991,0.20174,281273.50109607,56670.9109188690592
1660820400,2022-08-18 11:00:00,WOO/USDT,0.1998,0.20159,0.19962,0.20141,86576.36777624,17357.2077837840272
1660816800,2022-08-18 10:00:00,WOO/USDT,0.198,0.20125,0.19799,0.19983,271268.37521956,54300.2323064094193
1660813200,2022-08-18 09:00:00,WOO/USDT,0.197,0.19797,0.19625,0.19797,108937.54590311,21442.8312792297274
1660809600,2022-08-18 08:00:00,WOO/USDT,0.19811,0.19851,0.19547,0.19741,96866.88054121,19061.2805837502287
1660806000,2022-08-18 07:00:00,WOO/USDT,0.19709,0.19854,0.19672,0.19835,52406.67289091,10358.3817816687347
1660802400,2022-08-18 06:00:00,WOO/USDT,0.19742,0.19861,0.19701,0.19707,47677.02447061,9450.7966393806053
1660798800,2022-08-18 05:00:00,WOO/USDT,0.19672,0.19855,0.19605,0.19773,197465.93896353,39142.6030842893363
1660795200,2022-08-18 04:00:00,WOO/USDT,0.19805,0.1986,0.19564,0.19658,200728.98946944,39664.0001028707599
1660791600,2022-08-18 03:00:00,WOO/USDT,0.19758,0.1986,0.19717,0.1978,132645.05764077,26272.2452841717549
1660788000,2022-08-18 02:00:00,WOO/USDT,0.1984,0.19898,0.19702,0.19749,219539.72670464,43442.1053924909062
1660784400,2022-08-18 01:00:00,WOO/USDT,0.19805,0.1992,0.19717,0.19817,100675.72111933,19931.3170652625137
1660780800,2022-08-18 00:00:00,WOO/USDT,0.19566,0.19854,0.19483,0.19823,316937.67030442,62511.4157910939615
1660777200,2022-08-17 23:00:00,WOO/USDT,0.19544,0.19686,0.19459,0.19613,394871.6443915,77383.6459115444457
1660773600,2022-08-17 22:00:00,WOO/USDT,0.19562,0.19702,0.1953,0.19548,156502.14977736,30685.8012824307398
1660770000,2022-08-17 21:00:00,WOO/USDT,0.20127,0.20131,0.19356,0.19594,494819.59435662,97312.597094041822
1660766400,2022-08-17 20:00:00,WOO/USDT,0.19954,0.2015,0.19823,0.20118,120951.28206813,24228.9311456987355
1660762800,2022-08-17 19:00:00,WOO/USDT,0.2018,0.20234,0.19888,0.19986,115361.73431702,23079.9404928653215
1660759200,2022-08-17 18:00:00,WOO/USDT,0.2017,0.20396,0.20098,0.20135,247542.61475764,50115.1973319422286
1660755600,2022-08-17 17:00:00,WOO/USDT,0.20191,0.2022,0.20011,0.20115,62373.14195521,12532.2697869833533
1660752000,2022-08-17 16:00:00,WOO/USDT,0.20023,0.2027,0.19958,0.20189,114097.15075387,22983.4978201134823
1660748400,2022-08-17 15:00:00,WOO/USDT,0.2,0.20232,0.19867,0.20022,250939.85947727,50460.3537752933609
1660744800,2022-08-17 14:00:00,WOO/USDT,0.20003,0.20297,0.19926,0.19995,254303.28839789,51143.4852744174035
1660741200,2022-08-17 13:00:00,WOO/USDT,0.20512,0.20512,0.196,0.20044,761363.08724378,152662.6613592124758
1660737600,2022-08-17 12:00:00,WOO/USDT,0.20916,0.20916,0.202,0.20523,712073.35524092,145506.3342434879527
1660734000,2022-08-17 11:00:00,WOO/USDT,0.20938,0.21034,0.2086,0.2092,101592.85863655,21278.0568683397304
1660730400,2022-08-17 10:00:00,WOO/USDT,0.21327,0.21338,0.20733,0.20942,486820.81385173,102398.1981973754433
1660726800,2022-08-17 09:00:00,WOO/USDT,0.21323,0.21446,0.21296,0.21368,136816.10374817,29195.4278890605428
1660723200,2022-08-17 08:00:00,WOO/USDT,0.2117,0.21366,0.2113,0.21322,159210.03006249,33821.4033241875154
1660719600,2022-08-17 07:00:00,WOO/USDT,0.21921,0.21921,0.21095,0.21184,288736.8139602,61592.3814440118697
1660716000,2022-08-17 06:00:00,WOO/USDT,0.21979,0.22064,0.21866,0.21899,68070.27114342,14956.4783603537347
1660712400,2022-08-17 05:00:00,WOO/USDT,0.21745,0.21991,0.21678,0.21967,192941.45921589,42110.7086051951843
1660708800,2022-08-17 04:00:00,WOO/USDT,0.21585,0.21749,0.21528,0.21724,58385.76250308,12645.9795011393145
1660705200,2022-08-17 03:00:00,WOO/USDT,0.21446,0.21584,0.21446,0.2158,172807.52394124,37208.6941009444738
1660701600,2022-08-17 02:00:00,WOO/USDT,0.21339,0.21532,0.21286,0.21452,167034.59099738,35679.9791117858971
1660698000,2022-08-17 01:00:00,WOO/USDT,0.21416,0.21552,0.21313,0.21333,222569.38227317,47729.3579961578814
1660694400,2022-08-17 00:00:00,WOO/USDT,0.21188,0.21446,0.21112,0.21432,64827.79553231,13833.9319125242175
1660690800,2022-08-16 23:00:00,WOO/USDT,0.21135,0.21304,0.21083,0.21164,45616.26005546,9674.8569255981612
1660687200,2022-08-16 22:00:00,WOO/USDT,0.21352,0.21352,0.21041,0.21153,169553.15097197,35816.4624367771487
1660683600,2022-08-16 21:00:00,WOO/USDT,0.21449,0.21469,0.21253,0.21268,52512.87346429,11213.3992884757364
1660680000,2022-08-16 20:00:00,WOO/USDT,0.21339,0.21491,0.21323,0.21444,222211.19360655,47527.3971966448844
1660676400,2022-08-16 19:00:00,WOO/USDT,0.21289,0.21382,0.21222,0.21355,190145.14480576,40538.3434455684151
1660672800,2022-08-16 18:00:00,WOO/USDT,0.2148,0.21696,0.21125,0.21285,307706.74405378,65776.0476734638665
1660669200,2022-08-16 17:00:00,WOO/USDT,0.21529,0.2164,0.21439,0.21493,82788.57214765,17804.3105406020926
1660665600,2022-08-16 16:00:00,WOO/USDT,0.21735,0.2176,0.2143,0.21553,283103.10609577,60969.7323264082792
1660662000,2022-08-16 15:00:00,WOO/USDT,0.21445,0.21882,0.21445,0.2175,561773.69591905,121700.6037526158212
1660658400,2022-08-16 14:00:00,WOO/USDT,0.21664,0.21702,0.2133,0.21431,483880.7742743,103909.812156374905
1660654800,2022-08-16 13:00:00,WOO/USDT,0.21904,0.2196,0.21613,0.21667,247466.50699995,53867.5353005773235
1660651200,2022-08-16 12:00:00,WOO/USDT,0.22178,0.22178,0.21831,0.21908,259866.65179751,57052.0991469587249
1660647600,2022-08-16 11:00:00,WOO/USDT,0.22071,0.22324,0.22036,0.22135,118091.58186419,26270.3786078131316
1660644000,2022-08-16 10:00:00,WOO/USDT,0.22165,0.22221,0.22052,0.22058,174214.30067671,38461.3192100307964
1660640400,2022-08-16 09:00:00,WOO/USDT,0.21915,0.22283,0.21915,0.22198,451197.09309734,99943.9693956932804
1660636800,2022-08-16 08:00:00,WOO/USDT,0.21914,0.21914,0.21914,0.21914,0,0
1660633200,2022-08-16 07:00:00,WOO/USDT,0.21914,0.21914,0.21914,0.21914,0,0
1660629600,2022-08-16 06:00:00,WOO/USDT,0.2176,0.21971,0.21735,0.21914,162758.24038599,35506.0758485377056
1660626000,2022-08-16 05:00:00,WOO/USDT,0.21867,0.219,0.21604,0.2176,187732.49345861,40795.2943491606105
1660622400,2022-08-16 04:00:00,WOO/USDT,0.2198,0.22132,0.2184,0.21898,74218.16200324,16271.2798980437182
1660618800,2022-08-16 03:00:00,WOO/USDT,0.21926,0.22075,0.21573,0.22042,147879.8844433,32133.8284434059369
1660615200,2022-08-16 02:00:00,WOO/USDT,0.22036,0.22172,0.21889,0.21914,556835.2345,123067.565659302
1660611600,2022-08-16 01:00:00,WOO/USDT,0.22048,0.22336,0.22018,0.22018,81152.23015393,18021.820360258421
1660608000,2022-08-16 00:00:00,WOO/USDT,0.22129,0.2224,0.2172,0.22031,153412.75930177,33727.382767896606
1660604400,2022-08-15 23:00:00,WOO/USDT,0.21867,0.22236,0.2152,0.2212,361989.3090503,79548.1933109151726
1660600800,2022-08-15 22:00:00,WOO/USDT,0.22042,0.2218,0.2187,0.2187,149140.73072262,32946.8351492628711
1660597200,2022-08-15 21:00:00,WOO/USDT,0.21958,0.22174,0.21958,0.2198,58101.4849915,12820.356770653754
1660593600,2022-08-15 20:00:00,WOO/USDT,0.21833,0.21996,0.21833,0.2198,52869.03670023,11603.2736647584417
1660590000,2022-08-15 19:00:00,WOO/USDT,0.21986,0.22063,0.218,0.21823,117064.06379041,25670.5487861058456
1660586400,2022-08-15 18:00:00,WOO/USDT,0.22025,0.22076,0.21864,0.22004,124124.86679548,27277.9846623943175
1660582800,2022-08-15 17:00:00,WOO/USDT,0.22305,0.2239,0.22015,0.22047,195179.55439845,43384.6259092909148
1660579200,2022-08-15 16:00:00,WOO/USDT,0.22191,0.2244,0.22026,0.22329,202290.39979265,45103.5666789911638
1660575600,2022-08-15 15:00:00,WOO/USDT,0.21926,0.222,0.21912,0.22175,198021.84711666,43679.8689490302362
1660572000,2022-08-15 14:00:00,WOO/USDT,0.21932,0.22037,0.21872,0.21931,96263.26693523,21127.1777800433378
1660568400,2022-08-15 13:00:00,WOO/USDT,0.21645,0.2196,0.21645,0.2196,127434.55677566,27814.1141804943168
1660564800,2022-08-15 12:00:00,WOO/USDT,0.21856,0.22022,0.21587,0.21676,120058.31883811,26192.563672664542
1660561200,2022-08-15 11:00:00,WOO/USDT,0.22105,0.2214,0.21797,0.21882,76279.75222626,16758.4772429967521
1660557600,2022-08-15 10:00:00,WOO/USDT,0.21999,0.22122,0.21815,0.22096,175005.03258835,38497.5672951091628
1660554000,2022-08-15 09:00:00,WOO/USDT,0.21733,0.21999,0.21677,0.21995,156586.28174392,34238.6681991810553
1660550400,2022-08-15 08:00:00,WOO/USDT,0.21716,0.2181,0.21399,0.21724,152773.68379305,33021.1638969794873
1660546800,2022-08-15 07:00:00,WOO/USDT,0.21589,0.21888,0.2152,0.21737,229038.21996608,49767.3775364611913
1660543200,2022-08-15 06:00:00,WOO/USDT,0.22608,0.22608,0.215,0.21605,960306.83277151,211982.7745899244777
1660539600,2022-08-15 05:00:00,WOO/USDT,0.22658,0.22726,0.22545,0.22617,88560.50903969,20076.3653254824933
1660536000,2022-08-15 04:00:00,WOO/USDT,0.22592,0.22716,0.22491,0.22599,155501.71612602,35161.6086279545109
1660532400,2022-08-15 03:00:00,WOO/USDT,0.22762,0.22985,0.22488,0.22596,260272.95553376,59404.3456276882146
1660528800,2022-08-15 02:00:00,WOO/USDT,0.22535,0.22816,0.22468,0.22756,333013.38074286,75504.361952322894
1660525200,2022-08-15 01:00:00,WOO/USDT,0.22419,0.2253,0.22238,0.2253,311560.22683584,69812.4979115048894
1660521600,2022-08-15 00:00:00,WOO/USDT,0.22055,0.22419,0.21921,0.22419,187211.61919745,41507.3191242326573
1660518000,2022-08-14 23:00:00,WOO/USDT,0.22356,0.22572,0.2165,0.22055,1195439.43404957,263046.0464375551406
1660514400,2022-08-14 22:00:00,WOO/USDT,0.22389,0.22581,0.22163,0.22324,136125.27361601,30381.6947913630174
1660510800,2022-08-14 21:00:00,WOO/USDT,0.22422,0.22608,0.22381,0.22418,181382.47057419,40793.9507927381291
1660507200,2022-08-14 20:00:00,WOO/USDT,0.22457,0.22608,0.22343,0.22443,275038.559076,61742.791357164529
1660503600,2022-08-14 19:00:00,WOO/USDT,0.22533,0.22605,0.22452,0.22518,148724.29192718,33485.2893643914406
1660500000,2022-08-14 18:00:00,WOO/USDT,0.22307,0.22606,0.22231,0.22517,157050.97223581,35385.1894267900471
1660496400,2022-08-14 17:00:00,WOO/USDT,0.22283,0.2257,0.22176,0.22339,462866.55341333,103454.5647596958909
1660492800,2022-08-14 16:00:00,WOO/USDT,0.23468,0.23493,0.22283,0.22292,605771.41630351,137114.0440047536014
1660489200,2022-08-14 15:00:00,WOO/USDT,0.23367,0.2348,0.23313,0.2348,96198.46405467,22503.127297831307
1660485600,2022-08-14 14:00:00,WOO/USDT,0.23384,0.23508,0.23252,0.23373,122673.60881635,28625.7422141490563
1660482000,2022-08-14 13:00:00,WOO/USDT,0.23639,0.23688,0.23303,0.23382,90033.59556988,21157.5872040048129
1660478400,2022-08-14 12:00:00,WOO/USDT,0.23955,0.23955,0.23588,0.23646,110077.40043102,26078.1172774266203
1660474800,2022-08-14 11:00:00,WOO/USDT,0.23871,0.24035,0.23839,0.23967,124467.04979745,29795.7239024677139
1660471200,2022-08-14 10:00:00,WOO/USDT,0.24138,0.24138,0.23816,0.23847,154095.77417732,36889.7188621351707
1660467600,2022-08-14 09:00:00,WOO/USDT,0.23685,0.24299,0.23673,0.24138,363426.0149077,87479.1732283619917
1660464000,2022-08-14 08:00:00,WOO/USDT,0.23889,0.23923,0.23513,0.237,63841.52107768,15141.4027901268301
1660460400,2022-08-14 07:00:00,WOO/USDT,0.23906,0.24059,0.23873,0.23923,279837.55200798,66994.1016476034803
1660456800,2022-08-14 06:00:00,WOO/USDT,0.2396,0.2396,0.23787,0.23905,72752.78765732,17356.0274722045179
1660453200,2022-08-14 05:00:00,WOO/USDT,0.23754,0.24044,0.23705,0.23937,420892.51297042,100455.4701307064403
1660449600,2022-08-14 04:00:00,WOO/USDT,0.23665,0.23787,0.2363,0.23742,186411.8886421,44174.4947062889891
1660446000,2022-08-14 03:00:00,WOO/USDT,0.2367,0.23731,0.23568,0.23658,67470.74932924,15950.6723724475107
1660442400,2022-08-14 02:00:00,WOO/USDT,0.23592,0.23759,0.23569,0.2367,55385.39907568,13104.5276237709572
