https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XTM,Volume USDT
1643932800,2022-02-04 00:00:00,XTM/USDT,0.24786,0.28177,0.24299,0.28052,1224763.43570508,316502.8511404207458
1643846400,2022-02-03 00:00:00,XTM/USDT,0.23438,0.24802,0.22901,0.24634,869397.70221735,206777.7864677925573
1643760000,2022-02-02 00:00:00,XTM/USDT,0.27075,0.27952,0.225,0.23461,1556980.75429239,392242.6900255772639
1643673600,2022-02-01 00:00:00,XTM/USDT,0.26928,0.29,0.26137,0.27157,842001.84968174,229181.6061824653387
1643587200,2022-01-31 00:00:00,XTM/USDT,0.27088,0.27768,0.25052,0.26851,839118.25596456,221057.7670720721032
1643500800,2022-01-30 00:00:00,XTM/USDT,0.28223,0.2917,0.25687,0.27194,790679.18540656,217399.0196257374137
1643414400,2022-01-29 00:00:00,XTM/USDT,0.28732,0.31,0.2738,0.28369,964633.93133904,277548.9798747143815
1643328000,2022-01-28 00:00:00,XTM/USDT,0.28485,0.29297,0.265,0.28641,1282975.03244909,358355.124983167059
1643241600,2022-01-27 00:00:00,XTM/USDT,0.27746,0.29834,0.25405,0.28485,1391786.33535216,373208.8954233852546
1643155200,2022-01-26 00:00:00,XTM/USDT,0.24026,0.34995,0.23922,0.27676,2891881.76304163,851437.1155915756761
1643068800,2022-01-25 00:00:00,XTM/USDT,0.24506,0.25122,0.22262,0.24,1096123.40015004,258334.4958271834001
1642982400,2022-01-24 00:00:00,XTM/USDT,0.25466,0.26,0.2101,0.24549,1730063.92883507,401680.3999911728626
1642896000,2022-01-23 00:00:00,XTM/USDT,0.2124,0.26416,0.21168,0.25467,1545506.48149895,359848.9629570450535
1642809600,2022-01-22 00:00:00,XTM/USDT,0.26159,0.2708,0.20101,0.2124,1836988.208783,414400.095197085343
1642723200,2022-01-21 00:00:00,XTM/USDT,0.32435,0.32862,0.25021,0.26159,2650997.70719826,739009.6398440745784
1642636800,2022-01-20 00:00:00,XTM/USDT,0.33899,0.3933,0.32189,0.32435,1706850.67220223,605011.5029927159754
1642550400,2022-01-19 00:00:00,XTM/USDT,0.41452,0.4218,0.33003,0.33776,1550855.88849181,577263.3345738287883
1642464000,2022-01-18 00:00:00,XTM/USDT,0.4472,0.45398,0.38576,0.41449,1672676.41191535,688599.7790443515269
1642377600,2022-01-17 00:00:00,XTM/USDT,0.52321,0.55,0.43,0.44719,2148779.20673381,1029933.2708142742436
1642291200,2022-01-16 00:00:00,XTM/USDT,0.5139,0.54358,0.5,0.5232,1059925.11878356,544953.7020899885639
1642204800,2022-01-15 00:00:00,XTM/USDT,0.55008,0.55516,0.50047,0.5143,1035101.24493136,538505.1408393031813
1642118400,2022-01-14 00:00:00,XTM/USDT,0.5162,0.56,0.49902,0.55008,1126445.38170154,599513.3007293616313
1642032000,2022-01-13 00:00:00,XTM/USDT,0.5765,0.5939,0.50888,0.515,1078168.37752336,584144.5432274447643
1641945600,2022-01-12 00:00:00,XTM/USDT,0.52279,0.59334,0.498,0.5765,1446453.20232332,789943.6785047579424
1641859200,2022-01-11 00:00:00,XTM/USDT,0.46787,0.55,0.45,0.52398,1809592.03459215,879979.8989125794604
1641772800,2022-01-10 00:00:00,XTM/USDT,0.50034,0.51202,0.45,0.46787,1271506.82106119,602440.3819822856461
1641686400,2022-01-09 00:00:00,XTM/USDT,0.48661,0.53373,0.47801,0.5025,1130046.81877369,563981.7114261641368
1641600000,2022-01-08 00:00:00,XTM/USDT,0.54714,0.56553,0.46033,0.4886,2111721.35282527,1083233.8340999134326
1641513600,2022-01-07 00:00:00,XTM/USDT,0.63616,0.63806,0.52856,0.55061,2095613.37423465,1199443.0186034342566
1641427200,2022-01-06 00:00:00,XTM/USDT,0.63798,0.66664,0.60002,0.63769,1969857.80436535,1236640.3899110594415
1641340800,2022-01-05 00:00:00,XTM/USDT,0.74544,0.75693,0.6321,0.63799,2954840.30376671,2087660.4138755420677
1641254400,2022-01-04 00:00:00,XTM/USDT,0.73107,0.8,0.72928,0.74567,2715962.52279049,2084780.4568311832309
1641168000,2022-01-03 00:00:00,XTM/USDT,0.72496,0.76696,0.707,0.73107,1869195.01425158,1376757.4641059178156
1641081600,2022-01-02 00:00:00,XTM/USDT,0.77552,0.77645,0.71521,0.72496,1083600.53608674,801266.6871874433405
1640995200,2022-01-01 00:00:00,XTM/USDT,0.7447,0.79594,0.7351,0.77552,972901.10666879,745648.151760381644
1640908800,2021-12-31 00:00:00,XTM/USDT,0.73623,0.79775,0.7169,0.74538,1863035.74546281,1396664.2250118501476
1640822400,2021-12-30 00:00:00,XTM/USDT,0.70711,0.82,0.707,0.73623,2518188.98373813,1927003.8358343095537
1640736000,2021-12-29 00:00:00,XTM/USDT,0.7245,0.73113,0.70211,0.70711,1061790.03881101,756964.273603159027
1640649600,2021-12-28 00:00:00,XTM/USDT,0.86123,0.89218,0.6942,0.72525,3176618.73991896,2418036.8212454491397
