https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume URUS,Volume USDT
1661324400,2022-08-24 07:00:00,URUS/USDT,20.415,20.529,20.377,20.477,522.6562,10679.9126152
1661320800,2022-08-24 06:00:00,URUS/USDT,20.457,20.467,20.405,20.417,433.1959,8851.2594319
1661317200,2022-08-24 05:00:00,URUS/USDT,20.443,20.489,20.427,20.459,444.5865,9098.8273853
1661313600,2022-08-24 04:00:00,URUS/USDT,20.498,20.562,20.329,20.439,483.7126,9925.4588906
1661310000,2022-08-24 03:00:00,URUS/USDT,20.492,20.616,20.484,20.5,423.81,8701.035862
1661306400,2022-08-24 02:00:00,URUS/USDT,20.408,20.5,20.402,20.49,347.4393,7113.2851572
1661302800,2022-08-24 01:00:00,URUS/USDT,20.462,20.496,20.396,20.412,360.5409,7367.0960086
1661299200,2022-08-24 00:00:00,URUS/USDT,20.532,20.532,20.331,20.464,308.2137,6307.9216055
1661295600,2022-08-23 23:00:00,URUS/USDT,20.526,20.615,20.49,20.538,301.9058,6198.7600592
1661292000,2022-08-23 22:00:00,URUS/USDT,20.514,20.53,20.33,20.524,389.432,7969.6057034
1661288400,2022-08-23 21:00:00,URUS/USDT,20.482,20.544,20.47,20.52,495.8608,10176.119779
1661284800,2022-08-23 20:00:00,URUS/USDT,20.532,20.534,20.452,20.476,433.7358,8883.5681706
1661281200,2022-08-23 19:00:00,URUS/USDT,20.47,20.546,20.466,20.536,316.197,6490.2200696
1661277600,2022-08-23 18:00:00,URUS/USDT,20.678,20.695,20.291,20.468,478.848,9817.7605852
1661274000,2022-08-23 17:00:00,URUS/USDT,20.69,20.702,20.673,20.675,384.1572,7946.9919299
1661270400,2022-08-23 16:00:00,URUS/USDT,20.675,20.699,20.664,20.688,401.0682,8296.1623832
1661266800,2022-08-23 15:00:00,URUS/USDT,20.688,20.71,20.664,20.677,395.0313,8170.1078041
1661263200,2022-08-23 14:00:00,URUS/USDT,20.421,20.691,20.352,20.685,517.1919,10629.1534483
1661259600,2022-08-23 13:00:00,URUS/USDT,20.353,20.433,20.096,20.42,396.6393,8065.9954366
1661256000,2022-08-23 12:00:00,URUS/USDT,20.315,20.433,20.306,20.357,370.7243,7547.4645533
1661252400,2022-08-23 11:00:00,URUS/USDT,20.331,20.352,20.3,20.318,473.8815,9629.0815232
1661248800,2022-08-23 10:00:00,URUS/USDT,20.342,20.377,20.306,20.328,332.2446,6753.6057693
1661245200,2022-08-23 09:00:00,URUS/USDT,20.398,20.415,20.341,20.344,406.4541,8283.1180966
1661241600,2022-08-23 08:00:00,URUS/USDT,20.412,20.433,20.381,20.397,364.8418,7444.342975
1661238000,2022-08-23 07:00:00,URUS/USDT,20.395,20.433,20.395,20.413,519.8169,10610.1085434
1661234400,2022-08-23 06:00:00,URUS/USDT,20.451,20.482,20.395,20.397,427.7836,8736.4886869
1661230800,2022-08-23 05:00:00,URUS/USDT,20.429,20.462,20.366,20.449,476.3018,9724.0716105
1661227200,2022-08-23 04:00:00,URUS/USDT,20.458,20.464,20.422,20.429,408.5338,8348.3555042
1661223600,2022-08-23 03:00:00,URUS/USDT,20.431,20.496,20.429,20.455,414.0721,8468.3724837
1661220000,2022-08-23 02:00:00,URUS/USDT,20.375,20.496,20.353,20.43,513.995,10492.8179163
1661216400,2022-08-23 01:00:00,URUS/USDT,20.439,20.441,20.348,20.373,468.9332,9560.9545023
1661212800,2022-08-23 00:00:00,URUS/USDT,20.267,20.437,20.223,20.437,497.6892,10076.5568895
1661209200,2022-08-22 23:00:00,URUS/USDT,20.265,20.32,20.245,20.273,400.4738,8117.9137239
1661205600,2022-08-22 22:00:00,URUS/USDT,20.217,20.281,20.164,20.259,426.5228,8634.3705294
1661202000,2022-08-22 21:00:00,URUS/USDT,20.223,20.235,20.167,20.211,320.444,6477.1544999
1661198400,2022-08-22 20:00:00,URUS/USDT,20.205,20.279,20.203,20.229,484.1415,9798.5778605
1661194800,2022-08-22 19:00:00,URUS/USDT,20.245,20.287,20.203,20.207,327.061,6616.5046286
1661191200,2022-08-22 18:00:00,URUS/USDT,20.212,20.282,20.167,20.243,313.7364,6351.9822315
1661187600,2022-08-22 17:00:00,URUS/USDT,20.238,20.248,20.167,20.216,312.3551,6315.3309518
1661184000,2022-08-22 16:00:00,URUS/USDT,20.272,20.32,20.218,20.236,407.7537,8253.4587464
1661180400,2022-08-22 15:00:00,URUS/USDT,20.19,20.547,19.977,20.266,401.0277,8096.0955229
1661176800,2022-08-22 14:00:00,URUS/USDT,20.222,20.23,20.154,20.196,334.0414,6744.809682
1661173200,2022-08-22 13:00:00,URUS/USDT,20.304,20.32,20.09,20.216,331.6264,6714.35659
1661169600,2022-08-22 12:00:00,URUS/USDT,20.306,20.31,20.121,20.3,422.4742,8570.9652747
1661166000,2022-08-22 11:00:00,URUS/USDT,20.288,20.308,20.122,20.302,521.809,10549.6440304
1661162400,2022-08-22 10:00:00,URUS/USDT,20.264,20.298,20.241,20.294,363.8887,7375.2924304
1661158800,2022-08-22 09:00:00,URUS/USDT,20.221,20.354,20.121,20.26,314.0466,6364.7913543
1661155200,2022-08-22 08:00:00,URUS/USDT,20.406,20.414,20.118,20.225,470.6539,9547.2742772
1661151600,2022-08-22 07:00:00,URUS/USDT,20.362,20.457,20.277,20.41,441.3477,8980.1282737
1661148000,2022-08-22 06:00:00,URUS/USDT,20.327,20.457,20.325,20.366,320.3291,6524.1409473
1661144400,2022-08-22 05:00:00,URUS/USDT,20.297,20.469,20.203,20.331,593.2523,12070.6528839
1661140800,2022-08-22 04:00:00,URUS/USDT,20.581,20.607,20.174,20.29,347.1285,7086.5754819
1661137200,2022-08-22 03:00:00,URUS/USDT,20.57,20.589,20.539,20.579,398.1562,8187.4829441
1661133600,2022-08-22 02:00:00,URUS/USDT,20.635,20.637,20.564,20.571,336.0384,6919.3118183
1661130000,2022-08-22 01:00:00,URUS/USDT,20.491,20.728,20.491,20.633,817.5694,16905.2420988
1661126400,2022-08-22 00:00:00,URUS/USDT,20.525,20.539,20.449,20.489,296.5933,6076.6298177
1661122800,2022-08-21 23:00:00,URUS/USDT,20.23,20.615,20.177,20.531,461.9293,9424.9124147
1661119200,2022-08-21 22:00:00,URUS/USDT,20.522,20.58,19.888,20.236,609.4286,12330.5620192
1661115600,2022-08-21 21:00:00,URUS/USDT,20.473,20.626,20.429,20.516,517.944,10620.802294
1661112000,2022-08-21 20:00:00,URUS/USDT,20.438,20.614,20.366,20.477,568.0283,11652.4689584
1661108400,2022-08-21 19:00:00,URUS/USDT,20.446,20.55,20.41,20.434,421.9938,8630.9368645
1661104800,2022-08-21 18:00:00,URUS/USDT,20.446,20.446,20.446,20.446,5.4745,111.931627
1661101200,2022-08-21 17:00:00,URUS/USDT,21.107,21.107,20.28,20.446,597.97,12222.0890029
1661097600,2022-08-21 16:00:00,URUS/USDT,21.022,21.358,20.618,21.099,593.0466,12472.3450955
1661094000,2022-08-21 15:00:00,URUS/USDT,20.737,21.142,20.719,21.016,435.2725,9067.6103054
1661090400,2022-08-21 14:00:00,URUS/USDT,20.705,20.937,20.498,20.743,546.6729,11323.6651981
1661086800,2022-08-21 13:00:00,URUS/USDT,20.592,20.888,20.566,20.711,409.9857,8480.4881001
1661083200,2022-08-21 12:00:00,URUS/USDT,20.757,21.357,20.497,20.596,494.5132,10323.4099841
1661079600,2022-08-21 11:00:00,URUS/USDT,20.733,20.808,20.627,20.763,482.943,10021.1069369
1661076000,2022-08-21 10:00:00,URUS/USDT,20.458,20.801,20.448,20.729,352.6573,7282.7109619
1661072400,2022-08-21 09:00:00,URUS/USDT,20.454,20.46,20.448,20.455,489.269,10007.9944567
1661068800,2022-08-21 08:00:00,URUS/USDT,20.295,20.459,20.217,20.455,312.9832,6372.639762
1661065200,2022-08-21 07:00:00,URUS/USDT,20.241,20.445,20.109,20.297,349.7553,7082.7847354
1661061600,2022-08-21 06:00:00,URUS/USDT,20.125,20.447,20.12,20.239,320.4348,6466.6491984
1661058000,2022-08-21 05:00:00,URUS/USDT,20.147,20.161,20.109,20.122,486.1464,9792.6162864
1661054400,2022-08-21 04:00:00,URUS/USDT,20.168,20.238,20.135,20.146,511.3587,10328.446251
1661050800,2022-08-21 03:00:00,URUS/USDT,20.175,20.287,20.109,20.162,607.4113,12269.7910911
1661047200,2022-08-21 02:00:00,URUS/USDT,20.11,20.267,20.11,20.169,337.7905,6814.5260645
1661043600,2022-08-21 01:00:00,URUS/USDT,20.157,20.177,20.104,20.107,306.7006,6177.0705725
1661040000,2022-08-21 00:00:00,URUS/USDT,20.17,20.264,20.092,20.16,391.4146,7891.5412296
1661036400,2022-08-20 23:00:00,URUS/USDT,20.115,20.263,20.109,20.172,446.2097,8999.6114658
1661032800,2022-08-20 22:00:00,URUS/USDT,20.03,20.264,20.026,20.264,458.4105,9206.8641319
1661029200,2022-08-20 21:00:00,URUS/USDT,20.077,20.25,19.97,20.026,507.3978,10179.3542846
1661025600,2022-08-20 20:00:00,URUS/USDT,20.422,20.492,20.077,20.077,742.8882,15124.4781345
1661022000,2022-08-20 19:00:00,URUS/USDT,20.403,20.492,20.279,20.428,536.7003,10944.1465832
1661018400,2022-08-20 18:00:00,URUS/USDT,20.528,20.799,20.278,20.401,536.0487,10973.2950951
1661014800,2022-08-20 17:00:00,URUS/USDT,20.448,20.561,20.312,20.526,332.1649,6813.4148183
1661011200,2022-08-20 16:00:00,URUS/USDT,20.486,20.519,20.404,20.442,324.1377,6633.7572526
1661007600,2022-08-20 15:00:00,URUS/USDT,20.372,20.614,20.278,20.483,454.9696,9270.7465529
1661004000,2022-08-20 14:00:00,URUS/USDT,20.473,20.487,20.374,20.374,409.0585,8357.4556788
1661000400,2022-08-20 13:00:00,URUS/USDT,20.475,20.56,20.346,20.471,482.8275,9879.9840775
1660996800,2022-08-20 12:00:00,URUS/USDT,20.706,20.724,20.291,20.473,460.2327,9439.1991409
1660993200,2022-08-20 11:00:00,URUS/USDT,20.683,20.742,20.597,20.712,435.4685,9001.3880682
1660989600,2022-08-20 10:00:00,URUS/USDT,20.721,20.744,20.597,20.687,550.3689,11376.4354736
1660986000,2022-08-20 09:00:00,URUS/USDT,20.698,20.747,20.664,20.727,313.9494,6497.9479264
1660982400,2022-08-20 08:00:00,URUS/USDT,20.663,20.805,20.663,20.702,325.9338,6750.4559457
1660978800,2022-08-20 07:00:00,URUS/USDT,20.705,20.805,20.657,20.669,493.2927,10220.1536279
1660975200,2022-08-20 06:00:00,URUS/USDT,20.624,20.784,20.617,20.703,319.7913,6606.8579875
1660971600,2022-08-20 05:00:00,URUS/USDT,20.624,20.626,20.618,20.621,308.9676,6371.2282936
1660968000,2022-08-20 04:00:00,URUS/USDT,20.623,20.623,20.618,20.62,331.064,6826.6167429
1660964400,2022-08-20 03:00:00,URUS/USDT,20.623,20.624,20.618,20.622,315.6015,6508.3334267
1660960800,2022-08-20 02:00:00,URUS/USDT,20.416,20.625,20.359,20.621,509.5955,10448.2509058
1660957200,2022-08-20 01:00:00,URUS/USDT,20.411,20.509,20.28,20.418,687.7579,14033.7793171
1660953600,2022-08-20 00:00:00,URUS/USDT,20.452,20.561,20,20.405,354.3003,7169.8270943
1660950000,2022-08-19 23:00:00,URUS/USDT,20.522,20.612,20.278,20.458,393.7772,8071.2761734
1660946400,2022-08-19 22:00:00,URUS/USDT,20.858,20.862,20.063,20.528,459.9498,9405.2462574
1660942800,2022-08-19 21:00:00,URUS/USDT,21.203,21.247,20.691,20.87,509.777,10758.1522582
1660939200,2022-08-19 20:00:00,URUS/USDT,21.175,21.307,21.101,21.197,454.4995,9633.4279815
1660935600,2022-08-19 19:00:00,URUS/USDT,21.199,21.243,21.163,21.179,287.8421,6100.3132829
1660932000,2022-08-19 18:00:00,URUS/USDT,21.134,21.307,21.127,21.203,446.9489,9457.0672842
1660928400,2022-08-19 17:00:00,URUS/USDT,21.136,21.157,21.123,21.136,470.0456,9938.4111685
1660924800,2022-08-19 16:00:00,URUS/USDT,21.107,21.149,21.101,21.138,436.4236,9216.6264255
1660921200,2022-08-19 15:00:00,URUS/USDT,21.113,21.122,21.101,21.107,346.022,7305.218525
1660917600,2022-08-19 14:00:00,URUS/USDT,20.986,21.12,20.98,21.114,341.9304,7213.467039
1660914000,2022-08-19 13:00:00,URUS/USDT,21.025,21.081,20.976,20.98,371.5355,7818.033916
1660910400,2022-08-19 12:00:00,URUS/USDT,21.071,21.122,20.993,21.029,468.2211,9843.1274032
1660906800,2022-08-19 11:00:00,URUS/USDT,21.316,21.316,20.784,21.061,447.1536,9443.286777
1660903200,2022-08-19 10:00:00,URUS/USDT,21.124,21.357,21.118,21.319,321.5315,6818.4985174
1660899600,2022-08-19 09:00:00,URUS/USDT,21.029,21.13,21.017,21.124,487.089,10254.6680465
1660896000,2022-08-19 08:00:00,URUS/USDT,21.103,21.341,20.938,21.031,345.2647,7281.7954975
1660892400,2022-08-19 07:00:00,URUS/USDT,21.495,21.519,20.626,21.102,147.5361,3118.797026
1660888800,2022-08-19 06:00:00,URUS/USDT,21.705,21.9,21.362,21.489,170.8722,3707.1128419
1660885200,2022-08-19 05:00:00,URUS/USDT,21.775,21.879,21.574,21.708,137.7225,2990.3030215
1660881600,2022-08-19 04:00:00,URUS/USDT,21.811,21.879,21.767,21.774,73.9296,1615.1683948
1660878000,2022-08-19 03:00:00,URUS/USDT,21.859,21.861,21.795,21.815,79.4183,1732.4406677
1660874400,2022-08-19 02:00:00,URUS/USDT,21.9,21.944,21.7,21.865,183.0027,3999.2135091
1660870800,2022-08-19 01:00:00,URUS/USDT,22.093,22.109,21.561,21.9,125.2431,2754.5631518
1660867200,2022-08-19 00:00:00,URUS/USDT,22.295,22.295,22,22.08,81.3883,1800.1620931
1660863600,2022-08-18 23:00:00,URUS/USDT,22.704,22.764,22.157,22.299,94.6506,2123.9209438
1660860000,2022-08-18 22:00:00,URUS/USDT,22.678,22.81,22.654,22.706,88.0959,1999.9189492
1660856400,2022-08-18 21:00:00,URUS/USDT,22.724,22.811,22.664,22.682,82.3679,1869.4940787
1660852800,2022-08-18 20:00:00,URUS/USDT,22.855,23.152,22.334,22.718,145.2457,3290.9751887
1660849200,2022-08-18 19:00:00,URUS/USDT,22.207,22.851,22.113,22.851,114.8223,2567.2911965
1660845600,2022-08-18 18:00:00,URUS/USDT,22.368,24.16,22.101,22.203,249.9248,5667.7346853
1660842000,2022-08-18 17:00:00,URUS/USDT,22.33,22.396,22.33,22.37,78.9402,1766.284138
1660838400,2022-08-18 16:00:00,URUS/USDT,22.371,22.381,22.238,22.332,92.3767,2061.6704575
1660834800,2022-08-18 15:00:00,URUS/USDT,22.502,22.518,22.066,22.373,172.6178,3865.7452317
1660831200,2022-08-18 14:00:00,URUS/USDT,22.54,22.544,22.495,22.504,80.4984,1812.2939792
1660827600,2022-08-18 13:00:00,URUS/USDT,22.672,22.679,22.537,22.539,56.2932,1273.2547269
1660824000,2022-08-18 12:00:00,URUS/USDT,22.571,22.669,22.418,22.669,71.4852,1612.154614
1660820400,2022-08-18 11:00:00,URUS/USDT,22.364,22.595,22.352,22.573,141.9148,3178.7158775
1660816800,2022-08-18 10:00:00,URUS/USDT,22.36,22.438,22.348,22.368,303.1265,6781.867157
1660813200,2022-08-18 09:00:00,URUS/USDT,22.217,22.438,22.213,22.358,470.8306,10535.4164927
1660809600,2022-08-18 08:00:00,URUS/USDT,22.229,22.309,22.143,22.227,246.0621,5481.2827424
1660806000,2022-08-18 07:00:00,URUS/USDT,22.298,22.414,22.249,22.251,179.3305,4000.4547173
1660802400,2022-08-18 06:00:00,URUS/USDT,22.539,22.548,22.2,22.286,196.2896,4388.4757228
1660798800,2022-08-18 05:00:00,URUS/USDT,22.544,22.702,22.52,22.543,102.3368,2306.9257094
1660795200,2022-08-18 04:00:00,URUS/USDT,22.582,22.628,22.562,22.58,161.0671,3639.547136
1660791600,2022-08-18 03:00:00,URUS/USDT,22.605,22.702,22.531,22.531,281.0354,6349.2557267
1660788000,2022-08-18 02:00:00,URUS/USDT,22.561,22.616,22.559,22.602,275.0666,6214.4952707
1660784400,2022-08-18 01:00:00,URUS/USDT,22.539,22.654,22.531,22.564,302.8646,6833.9881126
1660780800,2022-08-18 00:00:00,URUS/USDT,22.787,22.841,22.314,22.536,324.7094,7343.5464253
1660777200,2022-08-17 23:00:00,URUS/USDT,22.781,22.953,22.702,22.785,273.0135,6218.9128518
1660773600,2022-08-17 22:00:00,URUS/USDT,22.484,23.005,22.327,22.779,326.1973,7365.1786736
1660770000,2022-08-17 21:00:00,URUS/USDT,22.516,22.55,22.062,22.49,309.4744,6957.6777658
1660766400,2022-08-17 20:00:00,URUS/USDT,22.545,22.553,22.474,22.514,234.4601,5277.4443669
1660762800,2022-08-17 19:00:00,URUS/USDT,22.739,22.833,22.438,22.579,241.6708,5485.2406844
1660759200,2022-08-17 18:00:00,URUS/USDT,22.773,22.839,22.685,22.737,387.9516,8822.6107642
1660755600,2022-08-17 17:00:00,URUS/USDT,22.811,22.831,22.755,22.781,328.1507,7481.2996588
1660752000,2022-08-17 16:00:00,URUS/USDT,22.805,22.866,22.761,22.814,431.9682,9855.2318186
1660748400,2022-08-17 15:00:00,URUS/USDT,22.753,22.856,22.753,22.802,455.4079,10380.5902769
1660744800,2022-08-17 14:00:00,URUS/USDT,22.831,22.854,22.735,22.749,288.5793,6570.8743104
1660741200,2022-08-17 13:00:00,URUS/USDT,23.17,23.178,22.369,22.829,367.8743,8470.7353157
1660737600,2022-08-17 12:00:00,URUS/USDT,23.363,23.365,23.132,23.173,316.853,7356.8649603
1660734000,2022-08-17 11:00:00,URUS/USDT,23.757,23.774,23.363,23.364,446.7298,10546.6874918
1660730400,2022-08-17 10:00:00,URUS/USDT,23.614,23.761,23.614,23.759,300.9656,7125.1670153
1660726800,2022-08-17 09:00:00,URUS/USDT,23.671,23.709,23.549,23.61,311.1111,7343.3256955
1660723200,2022-08-17 08:00:00,URUS/USDT,23.444,23.826,23.44,23.665,337.7592,7984.2559471
1660719600,2022-08-17 07:00:00,URUS/USDT,23.771,23.92,23.364,23.438,335.4651,7940.00146
1660716000,2022-08-17 06:00:00,URUS/USDT,23.756,23.92,23.518,23.767,422.9156,10050.9094383
1660712400,2022-08-17 05:00:00,URUS/USDT,23.491,23.919,23.49,23.752,344.9259,8195.4614131
1660708800,2022-08-17 04:00:00,URUS/USDT,23.543,23.668,23.488,23.49,93.1043,2194.2080161
1660705200,2022-08-17 03:00:00,URUS/USDT,23.669,23.695,23.543,23.543,152.9226,3612.3744099
1660701600,2022-08-17 02:00:00,URUS/USDT,23.797,23.837,23.542,23.665,384.6593,9127.0767005
1660698000,2022-08-17 01:00:00,URUS/USDT,23.738,23.801,23.696,23.791,265.9688,6311.834323
1660694400,2022-08-17 00:00:00,URUS/USDT,23.717,23.826,23.552,23.742,429.2982,10173.5614186
1660690800,2022-08-16 23:00:00,URUS/USDT,23.706,23.826,23.698,23.723,338.908,8047.186698
1660687200,2022-08-16 22:00:00,URUS/USDT,23.985,24.808,23.495,23.708,1095.1833,25996.5808736
1660683600,2022-08-16 21:00:00,URUS/USDT,23.917,23.982,23.903,23.976,290.9679,6972.6291714
1660680000,2022-08-16 20:00:00,URUS/USDT,23.873,24.023,23.785,23.923,305.7344,7298.225041
1660676400,2022-08-16 19:00:00,URUS/USDT,24.112,24.206,23.695,23.875,385.1622,9269.0792014
1660672800,2022-08-16 18:00:00,URUS/USDT,24.186,24.382,24.012,24.106,407.4113,9844.3594388
1660669200,2022-08-16 17:00:00,URUS/USDT,24.207,24.208,24.138,24.189,398.9815,9652.1543566
1660665600,2022-08-16 16:00:00,URUS/USDT,24.207,24.209,24.207,24.208,385.5255,9332.6347435
1660662000,2022-08-16 15:00:00,URUS/USDT,24.207,24.21,24.207,24.207,265.6092,6429.8114212
1660658400,2022-08-16 14:00:00,URUS/USDT,24.308,24.434,24.207,24.207,250.9906,6101.8422649
1660654800,2022-08-16 13:00:00,URUS/USDT,24.312,24.32,24.209,24.31,413.7863,10046.6150636
1660651200,2022-08-16 12:00:00,URUS/USDT,24.296,24.412,24.277,24.318,366.0582,8910.9412923
1660647600,2022-08-16 11:00:00,URUS/USDT,24.334,24.415,24.207,24.295,353.1546,8592.6628288
1660644000,2022-08-16 10:00:00,URUS/USDT,24.556,24.556,24.207,24.338,405.4973,9875.0808329
1660640400,2022-08-16 09:00:00,URUS/USDT,24.84,24.84,24.244,24.558,257.1013,6315.6121214
1660636800,2022-08-16 08:00:00,URUS/USDT,24.638,24.638,24.638,24.638,0,0
1660633200,2022-08-16 07:00:00,URUS/USDT,24.638,24.638,24.638,24.638,0,0
1660629600,2022-08-16 06:00:00,URUS/USDT,24.653,24.653,24.635,24.638,167.5185,4128.0951937
1660626000,2022-08-16 05:00:00,URUS/USDT,24.682,24.702,24.643,24.651,254.6225,6280.8777791
1660622400,2022-08-16 04:00:00,URUS/USDT,24.708,24.71,24.677,24.679,252.0515,6223.0708755
1660618800,2022-08-16 03:00:00,URUS/USDT,24.719,24.767,24.695,24.711,258.7615,6395.8886578
1660615200,2022-08-16 02:00:00,URUS/USDT,24.747,24.747,24.692,24.72,367.2858,9079.8581259
1660611600,2022-08-16 01:00:00,URUS/USDT,24.749,24.819,24.701,24.749,246.3934,6091.7844456
1660608000,2022-08-16 00:00:00,URUS/USDT,24.792,24.804,24.731,24.747,294.5325,7293.3356291
1660604400,2022-08-15 23:00:00,URUS/USDT,24.788,24.863,24.671,24.786,312.6127,7741.6756151
1660600800,2022-08-15 22:00:00,URUS/USDT,24.729,24.871,24.723,24.786,249.8263,6188.7632379
1660597200,2022-08-15 21:00:00,URUS/USDT,24.768,24.871,24.323,24.733,464.7713,11446.5362874
1660593600,2022-08-15 20:00:00,URUS/USDT,24.976,24.978,24.717,24.764,451.7941,11231.9520004
1660590000,2022-08-15 19:00:00,URUS/USDT,25.026,25.038,24.972,24.977,384.4799,9610.1006513
1660586400,2022-08-15 18:00:00,URUS/USDT,25.152,25.153,24.922,25.024,287.3064,7200.236174
1660582800,2022-08-15 17:00:00,URUS/USDT,24.919,25.15,24.86,25.148,252.207,6291.7569068
1660579200,2022-08-15 16:00:00,URUS/USDT,24.931,24.977,24.889,24.915,291.1207,7254.8125029
1660575600,2022-08-15 15:00:00,URUS/USDT,24.898,24.994,24.855,24.937,401.2031,9988.1426155
1660572000,2022-08-15 14:00:00,URUS/USDT,24.822,24.946,24.817,24.902,390.5862,9721.2418304
1660568400,2022-08-15 13:00:00,URUS/USDT,24.73,25.137,24.673,24.824,472.5892,11722.2693541
1660564800,2022-08-15 12:00:00,URUS/USDT,25.226,25.232,24.434,24.718,520.6199,13001.3958434
1660561200,2022-08-15 11:00:00,URUS/USDT,25.224,25.234,25.098,25.232,283.9866,7159.2445847
1660557600,2022-08-15 10:00:00,URUS/USDT,25.273,25.287,25.191,25.226,243.8052,6151.9375872
1660554000,2022-08-15 09:00:00,URUS/USDT,25.28,25.347,25.245,25.279,274.4144,6934.9883025
1660550400,2022-08-15 08:00:00,URUS/USDT,25.27,25.347,25.176,25.277,240.4981,6067.6996796
1660546800,2022-08-15 07:00:00,URUS/USDT,25.099,25.673,25.099,25.264,377.4847,9573.7004333
1660543200,2022-08-15 06:00:00,URUS/USDT,25.559,25.817,25.099,25.1,484.4067,12353.4093551
1660539600,2022-08-15 05:00:00,URUS/USDT,25.57,25.619,25.459,25.555,309.0612,7909.8279887
1660536000,2022-08-15 04:00:00,URUS/USDT,25.521,25.607,25.519,25.564,346.7059,8859.9911116
1660532400,2022-08-15 03:00:00,URUS/USDT,25.54,25.575,25.505,25.515,238.4017,6086.5528218
1660528800,2022-08-15 02:00:00,URUS/USDT,25.525,25.661,25.508,25.546,260.1871,6650.041451
1660525200,2022-08-15 01:00:00,URUS/USDT,25.54,25.619,25.499,25.529,416.4785,10639.8111097
1660521600,2022-08-15 00:00:00,URUS/USDT,25.551,25.571,25.459,25.544,244.4961,6243.7706845
1660518000,2022-08-14 23:00:00,URUS/USDT,25.494,25.654,25.471,25.547,368.414,9406.9546423
1660514400,2022-08-14 22:00:00,URUS/USDT,25.428,25.506,25.424,25.496,264.3196,6729.3787007
1660510800,2022-08-14 21:00:00,URUS/USDT,25.542,25.621,25.428,25.428,494.9766,12629.7680507
1660507200,2022-08-14 20:00:00,URUS/USDT,25.554,25.581,25.427,25.536,394.1123,10065.7370616
1660503600,2022-08-14 19:00:00,URUS/USDT,25.536,25.584,25.534,25.56,329.731,8429.9204504
1660500000,2022-08-14 18:00:00,URUS/USDT,25.595,25.616,25.441,25.53,333.53,8518.07552
1660496400,2022-08-14 17:00:00,URUS/USDT,25.767,25.816,25.467,25.595,297.6586,7616.161
1660492800,2022-08-14 16:00:00,URUS/USDT,25.912,25.946,25.467,25.768,309.6531,8003.3697719
1660489200,2022-08-14 15:00:00,URUS/USDT,25.703,26.115,25.703,25.913,424.3309,10956.7566328
1660485600,2022-08-14 14:00:00,URUS/USDT,26.088,26.341,25.553,25.701,455.5005,11769.4296595
1660482000,2022-08-14 13:00:00,URUS/USDT,26.169,26.225,26.088,26.09,257.1609,6726.7820364
1660478400,2022-08-14 12:00:00,URUS/USDT,26.093,26.391,26.06,26.165,397.4262,10384.17004
1660474800,2022-08-14 11:00:00,URUS/USDT,26.097,26.112,26.083,26.092,293.5065,7660.7414766
1660471200,2022-08-14 10:00:00,URUS/USDT,26.103,26.112,26.094,26.098,290.5735,7585.2480501
1660467600,2022-08-14 09:00:00,URUS/USDT,26.13,26.174,26.094,26.099,239.4886,6253.5721917
1660464000,2022-08-14 08:00:00,URUS/USDT,26.15,26.16,26.106,26.128,204.2898,5340.0433532
1660460400,2022-08-14 07:00:00,URUS/USDT,26.28,26.397,26.139,26.148,234.2728,6145.875248
1660456800,2022-08-14 06:00:00,URUS/USDT,26.244,26.397,26.175,26.284,391.3002,10286.7982399
1660453200,2022-08-14 05:00:00,URUS/USDT,26.272,26.29,26.185,26.248,283.1742,7433.2859794
1660449600,2022-08-14 04:00:00,URUS/USDT,26.324,26.346,26.258,26.27,276.4451,7268.5655388
1660446000,2022-08-14 03:00:00,URUS/USDT,26.31,26.397,26.306,26.326,302.1411,7956.6550357
1660442400,2022-08-14 02:00:00,URUS/USDT,26.247,26.317,26.241,26.306,247.3706,6502.7796094
1660438800,2022-08-14 01:00:00,URUS/USDT,26.293,26.345,26.231,26.241,245.2896,6452.0048638
1660435200,2022-08-14 00:00:00,URUS/USDT,26.2,26.383,25.755,26.291,293.7828,7672.9207654
1660431600,2022-08-13 23:00:00,URUS/USDT,26.205,26.229,26.194,26.199,309.1563,8102.588657
1660428000,2022-08-13 22:00:00,URUS/USDT,26.143,26.213,26.143,26.208,296.9072,7773.6810564
1660424400,2022-08-13 21:00:00,URUS/USDT,26.123,26.142,26.109,26.142,330.4173,8634.7128137
1660420800,2022-08-13 20:00:00,URUS/USDT,26.111,26.158,26.044,26.121,311.1651,8125.381112
1660417200,2022-08-13 19:00:00,URUS/USDT,26.36,26.377,26.008,26.108,344.8974,9057.2472281
1660413600,2022-08-13 18:00:00,URUS/USDT,26.362,26.381,26.327,26.357,271.9866,7169.7643921
1660410000,2022-08-13 17:00:00,URUS/USDT,26.327,26.368,26.327,26.364,367.9732,9698.0817083
1660406400,2022-08-13 16:00:00,URUS/USDT,25.973,26.398,25.722,26.328,414.406,10787.9955259
1660402800,2022-08-13 15:00:00,URUS/USDT,25.979,26.083,25.947,25.975,402.2595,10454.9618206
1660399200,2022-08-13 14:00:00,URUS/USDT,26.208,26.215,25.76,25.953,398.551,10351.933241
1660395600,2022-08-13 13:00:00,URUS/USDT,26.25,26.265,26.2,26.211,287.7922,7547.522114
