https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume XRD
1646611200000,2022-03-07 00:00:00,XRD/BTC,3.55e-06,3.57e-06,3.34e-06,3.43e-06,1.130121961545134,329481.62144173
1646524800000,2022-03-06 00:00:00,XRD/BTC,3.59e-06,3.63e-06,3.32e-06,3.55e-06,0.8420162303433729,237187.67051926
1646438400000,2022-03-05 00:00:00,XRD/BTC,3.29e-06,3.95e-06,3.25e-06,3.59e-06,1.4391138983785805,400867.38116395
1646352000000,2022-03-04 00:00:00,XRD/BTC,3.12e-06,3.47e-06,3.02e-06,3.26e-06,0.8262779375505142,253459.49004617
1646265600000,2022-03-03 00:00:00,XRD/BTC,3.14e-06,3.31e-06,3e-06,3.12e-06,1.1479570279383025,367934.94485202
1646179200000,2022-03-02 00:00:00,XRD/BTC,3.18e-06,3.35e-06,3.14e-06,3.14e-06,1.6675817870452494,531077.00224371
1646092800000,2022-03-01 00:00:00,XRD/BTC,3.45e-06,3.6e-06,3.18e-06,3.22e-06,0.8928490482270478,277282.31311399
1646006400000,2022-02-28 00:00:00,XRD/BTC,3.65e-06,3.91e-06,3.38e-06,3.47e-06,1.8740048201396002,540059.02597683
1645920000000,2022-02-27 00:00:00,XRD/BTC,3.8e-06,4.19e-06,3.44e-06,3.65e-06,2.510717382928666,687867.77614484
1645833600000,2022-02-26 00:00:00,XRD/BTC,3.26e-06,3.89e-06,3.22e-06,3.8e-06,5.427142350802796,1428195.35547442
1645747200000,2022-02-25 00:00:00,XRD/BTC,2.88e-06,3.3e-06,2.73e-06,3.26e-06,2.754685004289749,844995.40008888
1645660800000,2022-02-24 00:00:00,XRD/BTC,3.28e-06,3.3e-06,2.29e-06,2.85e-06,16.03630779754459,5626774.66580512
1645574400000,2022-02-23 00:00:00,XRD/BTC,3.42e-06,3.53e-06,3.01e-06,3.3e-06,8.203773182788986,2485991.87357242
1645488000000,2022-02-22 00:00:00,XRD/BTC,3.21e-06,3.51e-06,3.01e-06,3.44e-06,3.943533016778967,1146375.87697063
1645401600000,2022-02-21 00:00:00,XRD/BTC,3.47e-06,3.54e-06,3.1e-06,3.19e-06,7.013665178314457,2198641.12172867
1645315200000,2022-02-20 00:00:00,XRD/BTC,3.68e-06,3.78e-06,3.37e-06,3.47e-06,2.7664048030262727,797234.81355224
1645228800000,2022-02-19 00:00:00,XRD/BTC,3.75e-06,3.87e-06,3.41e-06,3.68e-06,3.1301756689589535,850591.21439102
1645142400000,2022-02-18 00:00:00,XRD/BTC,3.97e-06,4.06e-06,3.7e-06,3.75e-06,3.8224315672728375,1019315.08460609
1645056000000,2022-02-17 00:00:00,XRD/BTC,4.03e-06,4.05e-06,3.76e-06,3.96e-06,1.9397903523691573,489846.04857807
1644969600000,2022-02-16 00:00:00,XRD/BTC,4.09e-06,4.11e-06,3.85e-06,4e-06,1.46069484181104,365173.71045276
1644883200000,2022-02-15 00:00:00,XRD/BTC,4.08e-06,4.19e-06,3.95e-06,4.05e-06,1.2836252053097912,316944.49513822
1644796800000,2022-02-14 00:00:00,XRD/BTC,4.14e-06,4.16e-06,3.89e-06,4.07e-06,1.6623458538636764,408438.78473309
1644710400000,2022-02-13 00:00:00,XRD/BTC,4.18e-06,4.39e-06,4.05e-06,4.11e-06,1.052036538882287,255969.96079861
1644624000000,2022-02-12 00:00:00,XRD/BTC,4.16e-06,4.3e-06,3.97e-06,4.18e-06,1.8170716499689994,434706.13635622
1644537600000,2022-02-11 00:00:00,XRD/BTC,4.36e-06,4.48e-06,3.74e-06,4.16e-06,3.008313934751299,723152.38816137
1644451200000,2022-02-10 00:00:00,XRD/BTC,4.62e-06,4.77e-06,3.87e-06,4.36e-06,9.5373714855222,2187470.52420234
1644364800000,2022-02-09 00:00:00,XRD/BTC,4.6e-06,5.08e-06,4.41e-06,4.62e-06,4.584914048996682,992405.63831097
1644278400000,2022-02-08 00:00:00,XRD/BTC,4.38e-06,4.96e-06,4.08e-06,4.55e-06,10.286626312451762,2260796.99174764
1644192000000,2022-02-07 00:00:00,XRD/BTC,3.98e-06,4.43e-06,3.83e-06,4.38e-06,5.864720573104115,1338977.29979546
1644105600000,2022-02-06 00:00:00,XRD/BTC,4.13e-06,4.13e-06,3.94e-06,3.98e-06,1.481649128553593,372273.65039035
1644019200000,2022-02-05 00:00:00,XRD/BTC,4.16e-06,4.23e-06,4e-06,4.13e-06,2.846078983954545,689123.24066696
1643932800000,2022-02-04 00:00:00,XRD/BTC,4.38e-06,4.45e-06,4.1e-06,4.16e-06,2.4939828688972705,599515.11271569
1643846400000,2022-02-03 00:00:00,XRD/BTC,4.48e-06,4.56e-06,4.36e-06,4.36e-06,1.323761431719436,303615.0072751
1643760000000,2022-02-02 00:00:00,XRD/BTC,4.52e-06,4.62e-06,4.3e-06,4.51e-06,3.3230175618255333,736810.9893183
1643673600000,2022-02-01 00:00:00,XRD/BTC,4.51e-06,4.64e-06,4.37e-06,4.52e-06,1.8869770721401065,417472.80357082
1643587200000,2022-01-31 00:00:00,XRD/BTC,4.44e-06,4.8e-06,4.4e-06,4.54e-06,1.7457232865538683,384520.54769909
1643500800000,2022-01-30 00:00:00,XRD/BTC,4.5e-06,4.74e-06,4.37e-06,4.44e-06,1.0368750236760096,233530.41073784
1643414400000,2022-01-29 00:00:00,XRD/BTC,4.39e-06,4.55e-06,4.22e-06,4.46e-06,9.904650198809687,2220773.58717706
1643328000000,2022-01-28 00:00:00,XRD/BTC,4.35e-06,4.44e-06,4.2e-06,4.36e-06,1.747783799355386,400867.84388885
1643241600000,2022-01-27 00:00:00,XRD/BTC,4.45e-06,4.75e-06,4.35e-06,4.35e-06,14.509120585164823,3335430.01957812
1643155200000,2022-01-26 00:00:00,XRD/BTC,4.33e-06,4.57e-06,4.21e-06,4.42e-06,3.769339046752391,852791.63953674
1643068800000,2022-01-25 00:00:00,XRD/BTC,4.58e-06,4.62e-06,4.23e-06,4.33e-06,5.554388799697531,1282768.77591167
1642982400000,2022-01-24 00:00:00,XRD/BTC,4.87e-06,4.92e-06,4.34e-06,4.58e-06,11.541422643534569,2519961.27588091
1642896000000,2022-01-23 00:00:00,XRD/BTC,4.66e-06,5.13e-06,4.57e-06,4.91e-06,12.4551059927107,2536681.46491053
1642809600000,2022-01-22 00:00:00,XRD/BTC,4.52e-06,5e-06,4.34e-06,4.64e-06,4.64853426370377,1001839.28097064
1642723200000,2022-01-21 00:00:00,XRD/BTC,5.07e-06,5.2e-06,4.34e-06,4.52e-06,8.67073160212922,1918303.4517985
1642636800000,2022-01-20 00:00:00,XRD/BTC,4.97e-06,5.08e-06,4.82e-06,5.05e-06,2.978066101048074,589716.05961348
1642550400000,2022-01-19 00:00:00,XRD/BTC,4.88e-06,5.03e-06,4.79e-06,4.97e-06,4.551007320207936,915695.6378688
1642464000000,2022-01-18 00:00:00,XRD/BTC,5.18e-06,5.27e-06,4.84e-06,4.85e-06,3.258992947275316,671957.30871656
1642377600000,2022-01-17 00:00:00,XRD/BTC,5.64e-06,5.68e-06,4.97e-06,5.18e-06,4.599361851456497,887907.69333137
1642291200000,2022-01-16 00:00:00,XRD/BTC,5.6e-06,5.79e-06,5.52e-06,5.64e-06,1.8696005778375275,331489.46415559
1642204800000,2022-01-15 00:00:00,XRD/BTC,5.4e-06,5.67e-06,5.35e-06,5.58e-06,3.123928834891562,559843.87722071
1642118400000,2022-01-14 00:00:00,XRD/BTC,5.33e-06,5.52e-06,5.28e-06,5.38e-06,3.478158388926556,646497.84180791
1642032000000,2022-01-13 00:00:00,XRD/BTC,5.35e-06,5.52e-06,5.24e-06,5.32e-06,2.40720384146683,452481.92508775
1641945600000,2022-01-12 00:00:00,XRD/BTC,4.96e-06,5.45e-06,4.96e-06,5.31e-06,3.7119949319142935,699057.42597256
1641859200000,2022-01-11 00:00:00,XRD/BTC,5.02e-06,5.19e-06,4.86e-06,4.97e-06,1.1578014317171281,232958.03455073
1641772800000,2022-01-10 00:00:00,XRD/BTC,5.17e-06,5.27e-06,4.82e-06,5e-06,5.05379972197995,1010759.94439599
1641686400000,2022-01-09 00:00:00,XRD/BTC,4.97e-06,5.19e-06,4.93e-06,5.17e-06,4.407478781252881,852510.40256342
1641600000000,2022-01-08 00:00:00,XRD/BTC,5.09e-06,5.16e-06,4.82e-06,4.96e-06,8.326270165393058,1678683.50108731
1641513600000,2022-01-07 00:00:00,XRD/BTC,5.52e-06,5.64e-06,4.75e-06,5.13e-06,8.417009275132747,1640742.54875882
1641427200000,2022-01-06 00:00:00,XRD/BTC,5.13e-06,5.52e-06,5.11e-06,5.52e-06,9.583805760405477,1736196.69572563
1641340800000,2022-01-05 00:00:00,XRD/BTC,5.44e-06,5.45e-06,4.82e-06,5.13e-06,4.748171334489795,925569.46091419
1641254400000,2022-01-04 00:00:00,XRD/BTC,5.3e-06,5.55e-06,5.25e-06,5.44e-06,3.888698929092864,714834.3619656
1641168000000,2022-01-03 00:00:00,XRD/BTC,5.46e-06,5.58e-06,5.28e-06,5.33e-06,4.019657683624789,754157.16390709
1641081600000,2022-01-02 00:00:00,XRD/BTC,5.55e-06,5.72e-06,5.4e-06,5.45e-06,0.724108956535336,132864.02872208
1640995200000,2022-01-01 00:00:00,XRD/BTC,5.31e-06,5.72e-06,5.3e-06,5.54e-06,5.934908100522996,1071283.05063592
1640908800000,2021-12-31 00:00:00,XRD/BTC,5.4e-06,5.57e-06,5.29e-06,5.32e-06,6.264439008860466,1177526.12948505
1640822400000,2021-12-30 00:00:00,XRD/BTC,5.98e-06,6e-06,5.22e-06,5.42e-06,8.692978475284965,1603870.56739575
1640736000000,2021-12-29 00:00:00,XRD/BTC,6.09e-06,6.09e-06,5.8e-06,5.97e-06,2.945291217198478,493348.61259606
1640649600000,2021-12-28 00:00:00,XRD/BTC,6.22e-06,6.39e-06,5.82e-06,6.08e-06,2.8175914403704416,463419.64479777
1640563200000,2021-12-27 00:00:00,XRD/BTC,5.58e-06,6.28e-06,5.57e-06,6.21e-06,4.354682876364036,701237.17815846
1640476800000,2021-12-26 00:00:00,XRD/BTC,5.7e-06,5.9e-06,5.47e-06,5.62e-06,1.3908578364964497,247483.60080008
1640390400000,2021-12-25 00:00:00,XRD/BTC,5.63e-06,5.72e-06,5.42e-06,5.7e-06,1.437704558199435,252228.86985955
1640304000000,2021-12-24 00:00:00,XRD/BTC,5.29e-06,5.86e-06,5.29e-06,5.68e-06,4.53420353923774,798275.27099256
1640217600000,2021-12-23 00:00:00,XRD/BTC,5.58e-06,5.66e-06,5.1e-06,5.29e-06,7.203954854210059,1361806.21062572
1640131200000,2021-12-22 00:00:00,XRD/BTC,5.49e-06,5.71e-06,5.36e-06,5.61e-06,2.5856664541688246,460903.11126004
1640044800000,2021-12-21 00:00:00,XRD/BTC,5.22e-06,5.76e-06,5.21e-06,5.45e-06,3.3647764605330157,617390.17624459
1639958400000,2021-12-20 00:00:00,XRD/BTC,5.39e-06,5.4e-06,5e-06,5.23e-06,3.584702931850571,685411.65044944
1639872000000,2021-12-19 00:00:00,XRD/BTC,5.54e-06,5.62e-06,5.09e-06,5.39e-06,5.101469375981848,946469.27198179
1639785600000,2021-12-18 00:00:00,XRD/BTC,5.65e-06,5.82e-06,5.42e-06,5.55e-06,6.56304513451851,1182530.6548682
1639699200000,2021-12-17 00:00:00,XRD/BTC,5.95e-06,6.35e-06,5.65e-06,5.65e-06,11.09364863872745,1963477.635173
1639612800000,2021-12-16 00:00:00,XRD/BTC,5.75e-06,6.81e-06,5.66e-06,5.89e-06,7.711508239996964,1309254.37011833
1639526400000,2021-12-15 00:00:00,XRD/BTC,5e-06,6.11e-06,4.99e-06,5.75e-06,8.202647979707965,1426547.47473182
1639440000000,2021-12-14 00:00:00,XRD/BTC,4.88e-06,5.25e-06,4.75e-06,4.97e-06,13.962914725059589,2809439.58250696
1639353600000,2021-12-13 00:00:00,XRD/BTC,5.87e-06,5.99e-06,4.72e-06,4.89e-06,8.57961381786389,1754522.2531419
1639267200000,2021-12-12 00:00:00,XRD/BTC,5.8e-06,6e-06,5.49e-06,5.85e-06,1.4557133056793534,248839.88131271
1639180800000,2021-12-11 00:00:00,XRD/BTC,5.06e-06,5.83e-06,4.98e-06,5.83e-06,2.9351925083225403,503463.55202788
1639094400000,2021-12-10 00:00:00,XRD/BTC,5.29e-06,5.51e-06,5.06e-06,5.07e-06,1.5985169242533581,315289.33417226
1639008000000,2021-12-09 00:00:00,XRD/BTC,5.61e-06,6.06e-06,4.94e-06,5.37e-06,9.453615933847399,1760449.89457121
1638921600000,2021-12-08 00:00:00,XRD/BTC,5.86e-06,5.87e-06,5.42e-06,5.62e-06,12.042811475145308,2142849.01692977
