https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BUX,Volume USDT
1643414400,2022-01-29 00:00:00,BUX/USDT,0.4647,0.4781,0.4435,0.4574,94336.44237467,43528.003780524935
1643328000,2022-01-28 00:00:00,BUX/USDT,0.4348,0.475,0.417,0.4652,272675.09277243,122735.809018979229
1643241600,2022-01-27 00:00:00,BUX/USDT,0.4252,0.4389,0.417,0.4352,181623.75799093,77369.487975306092
1643155200,2022-01-26 00:00:00,BUX/USDT,0.4229,0.4613,0.4171,0.4245,568900.8890467,248696.178171048505
1643068800,2022-01-25 00:00:00,BUX/USDT,0.4207,0.4461,0.375,0.4227,2213976.05908529,901374.166089691739
1642982400,2022-01-24 00:00:00,BUX/USDT,0.4558,0.4594,0.3904,0.4229,1403861.83477302,593840.844084963648
1642896000,2022-01-23 00:00:00,BUX/USDT,0.4624,0.4867,0.4378,0.4591,938803.16236542,434259.674201027451
1642809600,2022-01-22 00:00:00,BUX/USDT,0.4697,0.4979,0.38,0.463,594684.77749352,256415.120052114636
1642723200,2022-01-21 00:00:00,BUX/USDT,0.5315,0.5349,0.46,0.4697,626134.89270134,306299.464546225972
1642636800,2022-01-20 00:00:00,BUX/USDT,0.538,0.5667,0.5286,0.5337,162672.07502683,89314.315576327281
1642550400,2022-01-19 00:00:00,BUX/USDT,0.5473,0.5876,0.5256,0.5362,267128.14351626,148501.308807577267
1642464000,2022-01-18 00:00:00,BUX/USDT,0.5572,0.558,0.5263,0.5485,151120.66612814,82297.82773257478
1642377600,2022-01-17 00:00:00,BUX/USDT,0.535,0.5997,0.5285,0.5568,503974.42445496,288547.581711051384
1642291200,2022-01-16 00:00:00,BUX/USDT,0.56,0.5829,0.5273,0.5367,179957.5073707,99481.647972607497
1642204800,2022-01-15 00:00:00,BUX/USDT,0.5253,0.6056,0.5175,0.5592,417601.23419909,239784.629490302346
1642118400,2022-01-14 00:00:00,BUX/USDT,0.4966,0.5346,0.4913,0.5269,191436.85082457,98074.698352976624
1642032000,2022-01-13 00:00:00,BUX/USDT,0.4949,0.5174,0.4787,0.4984,122218.84305187,61074.735473906693
1641945600,2022-01-12 00:00:00,BUX/USDT,0.4878,0.5227,0.4684,0.492,304508.82245938,146998.636894633224
1641859200,2022-01-11 00:00:00,BUX/USDT,0.4144,0.5555,0.4058,0.488,2321535.27829908,1100206.592504414218
1641772800,2022-01-10 00:00:00,BUX/USDT,0.3815,0.4316,0.3772,0.4162,342474.08784386,140787.857376128843
1641686400,2022-01-09 00:00:00,BUX/USDT,0.371,0.3905,0.3691,0.3815,43145.4867,16328.43340143
1641600000,2022-01-08 00:00:00,BUX/USDT,0.3915,0.3949,0.3566,0.3709,222555.24623636,83000.807295705272
1641513600,2022-01-07 00:00:00,BUX/USDT,0.398,0.406,0.378,0.3918,260332.46884896,100500.482627876716
1641427200,2022-01-06 00:00:00,BUX/USDT,0.4019,0.41,0.3877,0.3983,5860242.66890589,2330843.485463378653
1641340800,2022-01-05 00:00:00,BUX/USDT,0.4138,0.433,0.3803,0.4029,1042446.79020497,418818.00680623413
1641254400,2022-01-04 00:00:00,BUX/USDT,0.4109,0.4199,0.4017,0.4118,58698.89458014,24072.55992995357
1641168000,2022-01-03 00:00:00,BUX/USDT,0.4336,0.4387,0.3955,0.411,262602.27324511,107826.554709295891
1641081600,2022-01-02 00:00:00,BUX/USDT,0.4126,0.4436,0.4034,0.4353,47312.382561,19964.016110064173
1640995200,2022-01-01 00:00:00,BUX/USDT,0.4166,0.4201,0.4078,0.415,27284.53930423,11304.540906585575
1640908800,2021-12-31 00:00:00,BUX/USDT,0.4062,0.43,0.406,0.4161,70123.12895823,29258.876552771853
1640822400,2021-12-30 00:00:00,BUX/USDT,0.4122,0.4257,0.4002,0.4057,49775.76976286,20490.945532842739
1640736000,2021-12-29 00:00:00,BUX/USDT,0.4196,0.4413,0.4091,0.411,39783.36290035,16867.419889026359
1640649600,2021-12-28 00:00:00,BUX/USDT,0.4222,0.455,0.41,0.4192,151159.08105156,65344.885481169179
