https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ILV,Volume USDT
1642118400,2022-01-14 00:00:00,ILV/USDT,813.539,841.3,800,834.976,304.85167658,250323.82844636796
1642032000,2022-01-13 00:00:00,ILV/USDT,858.159,868.046,813.44,813.562,587.31397319,493167.46365271391
1641945600,2022-01-12 00:00:00,ILV/USDT,805.044,864.96,800.999,857.225,585.38320248,491743.88035052703
1641859200,2022-01-11 00:00:00,ILV/USDT,777.61,817.994,755.465,803.435,758.19138928,597155.53842939659
1641772800,2022-01-10 00:00:00,ILV/USDT,797.972,810.641,733.05,779.771,383.05950666,295851.35041543837
1641686400,2022-01-09 00:00:00,ILV/USDT,774.695,816.135,771.75,797.96,395.96708758,313249.63201907303
1641600000,2022-01-08 00:00:00,ILV/USDT,797.013,820.491,749.83,774.109,441.21325579,345006.22525688539
1641513600,2022-01-07 00:00:00,ILV/USDT,860.877,863.484,783.864,796.688,536.84714842,432418.896582481
1641427200,2022-01-06 00:00:00,ILV/USDT,890.127,1090.113,836.755,861.322,984.4593198,867738.41913863354
1641340800,2022-01-05 00:00:00,ILV/USDT,978.018,1003.707,870,892.124,731.16034083,697930.4679636343
1641254400,2022-01-04 00:00:00,ILV/USDT,1034.016,1042.117,974.528,978.018,335.52012314,339653.17321858839
1641168000,2022-01-03 00:00:00,ILV/USDT,1049.835,1051.273,1002.996,1034.016,391.16239845,402657.37317823625
1641081600,2022-01-02 00:00:00,ILV/USDT,1047.361,1137.396,1025.171,1049.564,337.28291676,352934.71968328788
1640995200,2022-01-01 00:00:00,ILV/USDT,1023.255,1065.076,1011.766,1044.728,428.98179851,442132.92996921714
1640908800,2021-12-31 00:00:00,ILV/USDT,1012.522,1142.88,994.588,1022.069,1043.9124608,1077935.27003521552
1640822400,2021-12-30 00:00:00,ILV/USDT,1003.913,1121.728,990.829,1015.651,774.95714054,790037.28156005016
1640736000,2021-12-29 00:00:00,ILV/USDT,1070,1078.821,1000,1004.726,564.76695138,592032.43135356343
1640649600,2021-12-28 00:00:00,ILV/USDT,1140,1142.96,1051,1070,497.67415108,543895.72918420769
