https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HARD,Volume USDT
1661374800,2022-08-24 21:00:00,HARD/USDT,0.21883,0.21916,0.2167,0.21875,116518.7064,25424.139072826
1661371200,2022-08-24 20:00:00,HARD/USDT,0.21875,0.21933,0.21777,0.21889,92014.1073,20144.469295948
1661367600,2022-08-24 19:00:00,HARD/USDT,0.21893,0.22064,0.21887,0.21914,100524.4333,22016.707052734
1661364000,2022-08-24 18:00:00,HARD/USDT,0.21976,0.21984,0.21895,0.21897,106122.0786,23273.538713666
1661360400,2022-08-24 17:00:00,HARD/USDT,0.21981,0.22097,0.21975,0.21979,96026.2267,21112.374872913
1661356800,2022-08-24 16:00:00,HARD/USDT,0.22322,0.22419,0.21905,0.21982,125847.3658,27940.224878104
1661353200,2022-08-24 15:00:00,HARD/USDT,0.21894,0.24,0.21755,0.22324,150648.3817,33432.749673304
1661349600,2022-08-24 14:00:00,HARD/USDT,0.21586,0.22374,0.21586,0.21893,136730.5533,29995.893089695
1661346000,2022-08-24 13:00:00,HARD/USDT,0.21666,0.21989,0.21399,0.21663,118039.5026,25464.704771943
1661342400,2022-08-24 12:00:00,HARD/USDT,0.21938,0.21989,0.21659,0.2166,108814.9994,23772.875434779
1661338800,2022-08-24 11:00:00,HARD/USDT,0.21102,0.225,0.21102,0.21938,214261.8976,46418.194046715
1661335200,2022-08-24 10:00:00,HARD/USDT,0.20991,0.21139,0.20988,0.21139,95642.657,20095.071863489
1661331600,2022-08-24 09:00:00,HARD/USDT,0.20864,0.21036,0.20864,0.20988,115735.0049,24217.30780786
1661328000,2022-08-24 08:00:00,HARD/USDT,0.20802,0.21013,0.20798,0.20865,126249.5958,26317.771087553
1661324400,2022-08-24 07:00:00,HARD/USDT,0.20839,0.20864,0.20688,0.20811,85066.8554,17726.687805906
1661320800,2022-08-24 06:00:00,HARD/USDT,0.20915,0.20964,0.20694,0.2085,96914.8358,20235.186320969
1661317200,2022-08-24 05:00:00,HARD/USDT,0.20894,0.20926,0.20893,0.20905,90173.0796,18848.458942852
1661313600,2022-08-24 04:00:00,HARD/USDT,0.20945,0.21056,0.20894,0.209,116517.5347,24360.10129444
1661310000,2022-08-24 03:00:00,HARD/USDT,0.20943,0.20945,0.20928,0.20941,100754.0948,21098.404240064
1661306400,2022-08-24 02:00:00,HARD/USDT,0.21042,0.2105,0.20819,0.20933,135068.8919,28344.749212784
1661302800,2022-08-24 01:00:00,HARD/USDT,0.21084,0.21104,0.20993,0.21042,114599.4737,24149.953804165
1661299200,2022-08-24 00:00:00,HARD/USDT,0.21085,0.21099,0.21062,0.21062,87315.713,18409.744239208
1661295600,2022-08-23 23:00:00,HARD/USDT,0.21082,0.21095,0.21075,0.2109,95071.656,20044.782301095
1661292000,2022-08-23 22:00:00,HARD/USDT,0.21114,0.21114,0.21062,0.21084,96119.5898,20276.224243298
1661288400,2022-08-23 21:00:00,HARD/USDT,0.21096,0.21107,0.21076,0.21107,133630.4385,28183.234321169
1661284800,2022-08-23 20:00:00,HARD/USDT,0.21094,0.21106,0.21062,0.21091,137029.8509,28909.110005746
1661281200,2022-08-23 19:00:00,HARD/USDT,0.21105,0.21139,0.21089,0.21097,123346.3611,26021.723054184
1661277600,2022-08-23 18:00:00,HARD/USDT,0.21067,0.21139,0.21063,0.21108,84627.8241,17842.543966849
1661274000,2022-08-23 17:00:00,HARD/USDT,0.21076,0.21081,0.21062,0.21064,109020.8617,22970.18920192
1661270400,2022-08-23 16:00:00,HARD/USDT,0.21107,0.21109,0.21043,0.21076,84753.9174,17870.051905305
1661266800,2022-08-23 15:00:00,HARD/USDT,0.21052,0.21111,0.21043,0.21105,97163.4274,20485.489349089
1661263200,2022-08-23 14:00:00,HARD/USDT,0.20994,0.21116,0.20994,0.21091,92507.6486,19477.714225159
1661259600,2022-08-23 13:00:00,HARD/USDT,0.20935,0.21053,0.20824,0.20995,90681.3446,19000.918604231
1661256000,2022-08-23 12:00:00,HARD/USDT,0.20954,0.20979,0.2092,0.2094,90194.1552,18895.318088224
1661252400,2022-08-23 11:00:00,HARD/USDT,0.20904,0.20943,0.20901,0.20943,91768.0141,19190.04816978
1661248800,2022-08-23 10:00:00,HARD/USDT,0.20926,0.20926,0.20894,0.20906,124694.5365,26076.580948458
1661245200,2022-08-23 09:00:00,HARD/USDT,0.20939,0.20979,0.20688,0.2093,130211.2528,27149.107517986
1661241600,2022-08-23 08:00:00,HARD/USDT,0.20892,0.20964,0.20891,0.20932,126878.7525,26538.763103571
1661238000,2022-08-23 07:00:00,HARD/USDT,0.20777,0.20941,0.20688,0.20888,97056.4445,20161.155258384
1661234400,2022-08-23 06:00:00,HARD/USDT,0.20732,0.21043,0.20659,0.20724,125044.222,25911.816289184
1661230800,2022-08-23 05:00:00,HARD/USDT,0.21059,0.21059,0.20557,0.20557,108861.3507,22822.599541105
1661227200,2022-08-23 04:00:00,HARD/USDT,0.20989,0.21213,0.20985,0.21053,95908.9667,20240.778148571
1661223600,2022-08-23 03:00:00,HARD/USDT,0.21174,0.21199,0.21036,0.21198,130917.0007,27730.865530857
1661220000,2022-08-23 02:00:00,HARD/USDT,0.21136,0.21199,0.21119,0.21171,126410.9045,26735.001498105
1661216400,2022-08-23 01:00:00,HARD/USDT,0.2118,0.21199,0.21119,0.21143,121413.8382,25695.569188154
1661212800,2022-08-23 00:00:00,HARD/USDT,0.20976,0.21199,0.20974,0.21174,97649.4176,20566.090910556
1661209200,2022-08-22 23:00:00,HARD/USDT,0.20975,0.21053,0.20938,0.20968,128549.9856,26952.493959574
1661205600,2022-08-22 22:00:00,HARD/USDT,0.20926,0.21,0.20909,0.20976,108329.4624,22678.849063487
1661202000,2022-08-22 21:00:00,HARD/USDT,0.20953,0.21,0.20854,0.20924,94188.982,19736.88134031
1661198400,2022-08-22 20:00:00,HARD/USDT,0.2085,0.21,0.20849,0.20959,91334.1006,19073.025452348
1661194800,2022-08-22 19:00:00,HARD/USDT,0.20906,0.20906,0.20795,0.20844,111343.926,23236.055883947
1661191200,2022-08-22 18:00:00,HARD/USDT,0.21055,0.21055,0.20795,0.20898,104614.797,21921.026532721
1661187600,2022-08-22 17:00:00,HARD/USDT,0.21098,0.21125,0.20979,0.2105,119357.5318,25176.930047447
1661184000,2022-08-22 16:00:00,HARD/USDT,0.211,0.21199,0.21095,0.21106,101226.2879,21384.928983738
1661180400,2022-08-22 15:00:00,HARD/USDT,0.21001,0.2111,0.20943,0.2111,85250.5611,17897.860396492
1661176800,2022-08-22 14:00:00,HARD/USDT,0.21037,0.21037,0.20941,0.20995,92932.2999,19526.495011831
1661173200,2022-08-22 13:00:00,HARD/USDT,0.20949,0.21139,0.20859,0.20941,97966.8587,20566.56371413
1661169600,2022-08-22 12:00:00,HARD/USDT,0.20929,0.2098,0.20881,0.20952,120691.7972,25282.892915056
1661166000,2022-08-22 11:00:00,HARD/USDT,0.20985,0.20999,0.20893,0.20912,125607.1779,26325.928410864
1661162400,2022-08-22 10:00:00,HARD/USDT,0.20871,0.2111,0.20859,0.21002,114677.0392,23982.382041497
1661158800,2022-08-22 09:00:00,HARD/USDT,0.20974,0.21006,0.20839,0.20867,95103.4369,19909.051431695
1661155200,2022-08-22 08:00:00,HARD/USDT,0.21168,0.21168,0.20924,0.20954,130455.9619,27484.556483305
1661151600,2022-08-22 07:00:00,HARD/USDT,0.21452,0.21458,0.21066,0.21066,116978.1286,24993.862654437
1661148000,2022-08-22 06:00:00,HARD/USDT,0.21559,0.21635,0.21297,0.21458,114719.5997,24732.116289443
1661144400,2022-08-22 05:00:00,HARD/USDT,0.21518,0.2161,0.21517,0.21606,104663.1693,22572.147054405
1661140800,2022-08-22 04:00:00,HARD/USDT,0.21569,0.21573,0.21517,0.21519,109863.0824,23673.00333953
1661137200,2022-08-22 03:00:00,HARD/USDT,0.21539,0.21635,0.21539,0.21577,91358.9797,19695.071436424
1661133600,2022-08-22 02:00:00,HARD/USDT,0.21646,0.21659,0.21517,0.21536,87245.7483,18842.278088696
1661130000,2022-08-22 01:00:00,HARD/USDT,0.21459,0.21649,0.21459,0.21645,95862.9223,20631.977849284
1661126400,2022-08-22 00:00:00,HARD/USDT,0.21626,0.21636,0.21468,0.21528,115932.7314,24990.877007227
1661122800,2022-08-21 23:00:00,HARD/USDT,0.21543,0.21692,0.2152,0.21619,104717.7327,22576.73358414
1661119200,2022-08-21 22:00:00,HARD/USDT,0.21624,0.21663,0.2148,0.21541,132642.2992,28626.772358939
1661115600,2022-08-21 21:00:00,HARD/USDT,0.21533,0.21692,0.21533,0.21643,106265.1453,23039.981352454
1661112000,2022-08-21 20:00:00,HARD/USDT,0.21573,0.21777,0.21448,0.21777,118944.4985,25634.620850232
1661108400,2022-08-21 19:00:00,HARD/USDT,0.2145,0.21821,0.21428,0.2157,124527.6515,26888.179099644
1661104800,2022-08-21 18:00:00,HARD/USDT,0.21404,0.21527,0.2131,0.21449,96940.7115,20758.577860032
1661101200,2022-08-21 17:00:00,HARD/USDT,0.21343,0.21459,0.21342,0.21398,123862.1113,26452.421953525
1661097600,2022-08-21 16:00:00,HARD/USDT,0.21367,0.2138,0.21285,0.21342,133755.9193,28541.169815677
1661094000,2022-08-21 15:00:00,HARD/USDT,0.21378,0.2138,0.21358,0.21365,129508.1251,27678.799685972
1661090400,2022-08-21 14:00:00,HARD/USDT,0.21376,0.21379,0.21329,0.21376,116528.7606,24906.107583029
1661086800,2022-08-21 13:00:00,HARD/USDT,0.21428,0.21448,0.21338,0.2138,98790.5156,21137.260564591
1661083200,2022-08-21 12:00:00,HARD/USDT,0.21356,0.21434,0.21319,0.21428,105905.3705,22619.745200583
1661079600,2022-08-21 11:00:00,HARD/USDT,0.21365,0.21408,0.21305,0.21364,128150.3195,27384.354701789
1661076000,2022-08-21 10:00:00,HARD/USDT,0.21402,0.21412,0.2134,0.21376,118460.8658,25319.467074016
1661072400,2022-08-21 09:00:00,HARD/USDT,0.21364,0.21434,0.2124,0.21434,86637.9527,18509.700539299
1661068800,2022-08-21 08:00:00,HARD/USDT,0.21143,0.21419,0.21068,0.21357,109800.4307,23403.101984038
1661065200,2022-08-21 07:00:00,HARD/USDT,0.2104,0.21072,0.2103,0.21068,117003.4799,24636.213108556
1661061600,2022-08-21 06:00:00,HARD/USDT,0.21181,0.21188,0.2101,0.21033,95967.9075,20273.139415076
1661058000,2022-08-21 05:00:00,HARD/USDT,0.21166,0.2119,0.21159,0.21174,112128.6139,23740.293654018
1661054400,2022-08-21 04:00:00,HARD/USDT,0.21179,0.2119,0.21075,0.21174,85567.5354,18122.163836518
1661050800,2022-08-21 03:00:00,HARD/USDT,0.21182,0.21202,0.2118,0.2118,82329.9366,17444.616564224
1661047200,2022-08-21 02:00:00,HARD/USDT,0.21101,0.21212,0.21075,0.21212,88997.0321,18785.400802487
1661043600,2022-08-21 01:00:00,HARD/USDT,0.21089,0.21102,0.21079,0.21099,109730.6258,23149.098592875
1661040000,2022-08-21 00:00:00,HARD/USDT,0.21107,0.21108,0.21059,0.21089,112501.1555,23724.524906511
1661036400,2022-08-20 23:00:00,HARD/USDT,0.21108,0.21108,0.21078,0.21102,100794.2372,21265.599852863
1661032800,2022-08-20 22:00:00,HARD/USDT,0.21007,0.21108,0.21007,0.21085,138652.8758,29163.050703038
1661029200,2022-08-20 21:00:00,HARD/USDT,0.21212,0.21212,0.20979,0.21008,127696.9397,26905.881033753
1661025600,2022-08-20 20:00:00,HARD/USDT,0.21254,0.21419,0.21036,0.21036,89020.2714,18899.242456653
1661022000,2022-08-20 19:00:00,HARD/USDT,0.21695,0.21711,0.21124,0.21245,129140.0456,27535.122312329
1661018400,2022-08-20 18:00:00,HARD/USDT,0.21774,0.21779,0.21527,0.21674,74870.7572,16238.531218507
1661014800,2022-08-20 17:00:00,HARD/USDT,0.21756,0.21851,0.21513,0.21778,94370.4585,20521.23063931
1661011200,2022-08-20 16:00:00,HARD/USDT,0.21812,0.21817,0.21711,0.21744,108463.6905,23620.854444382
1661007600,2022-08-20 15:00:00,HARD/USDT,0.21883,0.21891,0.21711,0.21818,104964.8726,22936.864733132
1661004000,2022-08-20 14:00:00,HARD/USDT,0.21846,0.21925,0.21765,0.21873,109011.7572,23844.847765626
1661000400,2022-08-20 13:00:00,HARD/USDT,0.21878,0.21904,0.21765,0.21856,108164.5802,23633.463966809
1660996800,2022-08-20 12:00:00,HARD/USDT,0.21748,0.21904,0.21629,0.21879,118324.0926,25792.844058313
1660993200,2022-08-20 11:00:00,HARD/USDT,0.21683,0.21853,0.21641,0.217,121449.4275,26329.417865657
1660989600,2022-08-20 10:00:00,HARD/USDT,0.21763,0.21772,0.21641,0.21692,111853.1482,24313.12835696
1660986000,2022-08-20 09:00:00,HARD/USDT,0.21641,0.2186,0.21587,0.21768,91782.5046,19905.148211724
1660982400,2022-08-20 08:00:00,HARD/USDT,0.21598,0.21732,0.21591,0.21672,103776.0307,22440.99523307
1660978800,2022-08-20 07:00:00,HARD/USDT,0.21512,0.2161,0.21506,0.21587,127732.3843,27517.382779629
1660975200,2022-08-20 06:00:00,HARD/USDT,0.21467,0.21577,0.21369,0.21516,120690.0549,25897.558155125
1660971600,2022-08-20 05:00:00,HARD/USDT,0.21343,0.21533,0.21343,0.2147,93804.9922,20071.644559622
1660968000,2022-08-20 04:00:00,HARD/USDT,0.21483,0.21484,0.2131,0.21356,117778.9929,25212.654199645
1660964400,2022-08-20 03:00:00,HARD/USDT,0.21493,0.21577,0.21406,0.21502,128022.6272,27488.745385438
1660960800,2022-08-20 02:00:00,HARD/USDT,0.21449,0.21533,0.2142,0.21473,86325.2993,18520.449988716
1660957200,2022-08-20 01:00:00,HARD/USDT,0.2143,0.21459,0.21406,0.21452,93198.4383,19968.059500036
1660953600,2022-08-20 00:00:00,HARD/USDT,0.2131,0.21448,0.21308,0.2142,102808.6846,21939.686885651
1660950000,2022-08-19 23:00:00,HARD/USDT,0.21172,0.21373,0.21171,0.21301,117312.3387,24928.684551613
1660946400,2022-08-19 22:00:00,HARD/USDT,0.2121,0.2121,0.21124,0.21164,99948.7169,21174.06113105
1660942800,2022-08-19 21:00:00,HARD/USDT,0.21216,0.21235,0.21174,0.21215,87139.3978,18492.903182039
1660939200,2022-08-19 20:00:00,HARD/USDT,0.21328,0.21361,0.2118,0.21223,114515.6023,24382.352922893
1660935600,2022-08-19 19:00:00,HARD/USDT,0.21209,0.21373,0.21183,0.21319,139287.6423,29589.916047573
1660932000,2022-08-19 18:00:00,HARD/USDT,0.21264,0.21266,0.21199,0.21208,92399.4232,19617.08199716
1660928400,2022-08-19 17:00:00,HARD/USDT,0.21377,0.21377,0.21213,0.2127,94567.0687,20156.632108678
1660924800,2022-08-19 16:00:00,HARD/USDT,0.21177,0.21564,0.21174,0.21366,120702.1231,25667.099033794
1660921200,2022-08-19 15:00:00,HARD/USDT,0.21175,0.2128,0.21174,0.2118,133823.7671,28343.235902294
1660917600,2022-08-19 14:00:00,HARD/USDT,0.21188,0.21199,0.21146,0.21175,131855.7522,27926.706046876
1660914000,2022-08-19 13:00:00,HARD/USDT,0.21124,0.21199,0.21124,0.21184,94619.2818,20020.215566101
1660910400,2022-08-19 12:00:00,HARD/USDT,0.20925,0.21199,0.20925,0.21133,89527.5731,18779.137169024
1660906800,2022-08-19 11:00:00,HARD/USDT,0.21188,0.21194,0.20851,0.20932,134285.7621,28232.871099944
1660903200,2022-08-19 10:00:00,HARD/USDT,0.21279,0.21305,0.21194,0.21202,84043.8027,17827.465162756
1660899600,2022-08-19 09:00:00,HARD/USDT,0.21263,0.21365,0.21011,0.21227,99287.2289,21099.40776216
1660896000,2022-08-19 08:00:00,HARD/USDT,0.21403,0.21448,0.21263,0.21352,142964.273,30556.361669428
1660892400,2022-08-19 07:00:00,HARD/USDT,0.21373,0.21603,0.21279,0.21379,87754.7994,18806.171287147
1660888800,2022-08-19 06:00:00,HARD/USDT,0.21955,0.21966,0.21381,0.21606,101566.3056,22222.170181284
1660885200,2022-08-19 05:00:00,HARD/USDT,0.22034,0.22099,0.21965,0.21965,104407.4195,22990.995868392
1660881600,2022-08-19 04:00:00,HARD/USDT,0.22056,0.22056,0.21782,0.22026,94137.5828,20739.507917378
1660878000,2022-08-19 03:00:00,HARD/USDT,0.22216,0.22259,0.22074,0.2214,128575.1889,28513.362941128
1660874400,2022-08-19 02:00:00,HARD/USDT,0.22288,0.2241,0.22139,0.22219,95293.0021,21214.607358109
1660870800,2022-08-19 01:00:00,HARD/USDT,0.22568,0.22568,0.22184,0.22282,87721.9594,19664.622465873
1660867200,2022-08-19 00:00:00,HARD/USDT,0.2314,0.2314,0.224,0.22577,83650.7896,19113.500414447
1660863600,2022-08-18 23:00:00,HARD/USDT,0.23612,0.23641,0.231,0.23146,102348.9049,23887.938064377
1660860000,2022-08-18 22:00:00,HARD/USDT,0.23605,0.23644,0.23582,0.236,95651.0945,22577.728819476
1660856400,2022-08-18 21:00:00,HARD/USDT,0.23568,0.23739,0.23539,0.2361,90770.62,21429.470355491
1660852800,2022-08-18 20:00:00,HARD/USDT,0.23622,0.23622,0.23524,0.23557,77425.4462,18254.690252933
1660849200,2022-08-18 19:00:00,HARD/USDT,0.2349,0.23645,0.23475,0.2363,94771.9255,22344.920019329
1660845600,2022-08-18 18:00:00,HARD/USDT,0.23435,0.23519,0.23435,0.23495,75912.5988,17825.20907192
1660842000,2022-08-18 17:00:00,HARD/USDT,0.23474,0.23474,0.23434,0.23449,85125.4891,19964.791305884
1660838400,2022-08-18 16:00:00,HARD/USDT,0.23434,0.23611,0.23434,0.23482,99704.989,23418.359150914
1660834800,2022-08-18 15:00:00,HARD/USDT,0.23368,0.234,0.23368,0.23398,77078.9081,18031.975940225
1660831200,2022-08-18 14:00:00,HARD/USDT,0.23471,0.23492,0.23326,0.23411,125354.6466,29357.185576831
1660827600,2022-08-18 13:00:00,HARD/USDT,0.23475,0.23482,0.23368,0.23467,121928.4338,28616.206180996
1660824000,2022-08-18 12:00:00,HARD/USDT,0.23327,0.23479,0.23327,0.23471,55765.1693,13084.147044323
1660820400,2022-08-18 11:00:00,HARD/USDT,0.23381,0.23476,0.23327,0.23327,131134.6061,30656.420437701
1660816800,2022-08-18 10:00:00,HARD/USDT,0.23336,0.23466,0.23326,0.23392,83268.3619,19443.885929062
1660813200,2022-08-18 09:00:00,HARD/USDT,0.23368,0.23394,0.23284,0.23325,78211.1446,18247.6775716
1660809600,2022-08-18 08:00:00,HARD/USDT,0.23307,0.23307,0.23231,0.23289,70690.4628,16463.105529615
1660806000,2022-08-18 07:00:00,HARD/USDT,0.2338,0.2353,0.23271,0.23392,98031.3622,22919.326771209
1660802400,2022-08-18 06:00:00,HARD/USDT,0.23355,0.23608,0.233,0.23608,111473.835,26056.918416075
1660798800,2022-08-18 05:00:00,HARD/USDT,0.23388,0.2339,0.2335,0.23357,132208.7812,30904.250241059
1660795200,2022-08-18 04:00:00,HARD/USDT,0.2338,0.23427,0.23306,0.23386,94045.4614,21975.691968179
1660791600,2022-08-18 03:00:00,HARD/USDT,0.23372,0.23383,0.23343,0.23375,74334.206,17368.870674499
1660788000,2022-08-18 02:00:00,HARD/USDT,0.23466,0.23511,0.23307,0.23361,71426.5298,16709.302525581
1660784400,2022-08-18 01:00:00,HARD/USDT,0.233,0.23466,0.233,0.23428,96878.6785,22617.443726783
1660780800,2022-08-18 00:00:00,HARD/USDT,0.23323,0.23404,0.23219,0.23284,126280.361,29442.786428197
1660777200,2022-08-17 23:00:00,HARD/USDT,0.23297,0.23379,0.23206,0.23331,111443.0711,25935.667017428
1660773600,2022-08-17 22:00:00,HARD/USDT,0.23476,0.23476,0.23186,0.23306,92713.0978,21612.751010164
1660770000,2022-08-17 21:00:00,HARD/USDT,0.23627,0.23671,0.23539,0.2354,97053.2042,22922.608314699
1660766400,2022-08-17 20:00:00,HARD/USDT,0.23618,0.238,0.2357,0.23621,110668.8028,26105.200163106
1660762800,2022-08-17 19:00:00,HARD/USDT,0.23828,0.23828,0.23539,0.23622,73665.8939,17474.351366411
1660759200,2022-08-17 18:00:00,HARD/USDT,0.23682,0.23859,0.23669,0.23834,78089.0666,18531.839267236
1660755600,2022-08-17 17:00:00,HARD/USDT,0.23746,0.2376,0.23645,0.23679,112578.9305,26700.715305139
1660752000,2022-08-17 16:00:00,HARD/USDT,0.23652,0.2386,0.23628,0.23747,119430.9406,28279.220981644
1660748400,2022-08-17 15:00:00,HARD/USDT,0.23645,0.23949,0.2348,0.23634,112050.8169,26539.418433237
1660744800,2022-08-17 14:00:00,HARD/USDT,0.23773,0.2387,0.23415,0.23695,72868.8498,17276.978533455
1660741200,2022-08-17 13:00:00,HARD/USDT,0.2422,0.24242,0.2359,0.23616,86514.0292,20809.981083308
1660737600,2022-08-17 12:00:00,HARD/USDT,0.24556,0.24558,0.2407,0.24232,110562.9935,26896.612369668
1660734000,2022-08-17 11:00:00,HARD/USDT,0.24463,0.24659,0.24453,0.2456,85061.8689,20864.055521742
1660730400,2022-08-17 10:00:00,HARD/USDT,0.24659,0.24659,0.2444,0.24479,101721.304,24937.680135711
1660726800,2022-08-17 09:00:00,HARD/USDT,0.24566,0.24657,0.24418,0.24577,102831.3154,25227.930418335
1660723200,2022-08-17 08:00:00,HARD/USDT,0.2455,0.24687,0.24499,0.24572,109595.0795,26931.695702219
1660719600,2022-08-17 07:00:00,HARD/USDT,0.24844,0.24881,0.2455,0.24592,106602.2163,26319.594043976
1660716000,2022-08-17 06:00:00,HARD/USDT,0.24726,0.24932,0.24725,0.24847,72917.7126,18139.325353481
1660712400,2022-08-17 05:00:00,HARD/USDT,0.24618,0.24726,0.24594,0.24669,91751.6495,22609.630165829
1660708800,2022-08-17 04:00:00,HARD/USDT,0.24612,0.2469,0.24558,0.24633,111165.7646,27369.151333611
1660705200,2022-08-17 03:00:00,HARD/USDT,0.24614,0.24641,0.24603,0.24608,81086.8837,19956.782316131
1660701600,2022-08-17 02:00:00,HARD/USDT,0.24539,0.24641,0.24539,0.24617,82021.3783,20153.734588642
1660698000,2022-08-17 01:00:00,HARD/USDT,0.24619,0.24625,0.24531,0.24548,96312.0071,23662.370410207
1660694400,2022-08-17 00:00:00,HARD/USDT,0.24417,0.24641,0.24417,0.24618,92694.3537,22723.844468457
1660690800,2022-08-16 23:00:00,HARD/USDT,0.24439,0.24623,0.24392,0.24427,84158.7006,20558.447126751
1660687200,2022-08-16 22:00:00,HARD/USDT,0.24528,0.24533,0.24231,0.24427,100466.1494,24575.942849408
1660683600,2022-08-16 21:00:00,HARD/USDT,0.24563,0.24572,0.24486,0.24537,105750.6556,25956.696014084
1660680000,2022-08-16 20:00:00,HARD/USDT,0.24487,0.24644,0.24487,0.24569,102169.826,25051.305296105
1660676400,2022-08-16 19:00:00,HARD/USDT,0.24585,0.24644,0.24486,0.24487,87097.4684,21379.999562733
1660672800,2022-08-16 18:00:00,HARD/USDT,0.24533,0.24636,0.24533,0.24586,113534.6311,27939.09381976
1660669200,2022-08-16 17:00:00,HARD/USDT,0.24643,0.24644,0.24622,0.24622,91685.228,22583.52207206
1660665600,2022-08-16 16:00:00,HARD/USDT,0.24704,0.25043,0.24533,0.24643,116463.6298,28780.828331944
1660662000,2022-08-16 15:00:00,HARD/USDT,0.24538,0.24819,0.24533,0.24705,103148.898,25363.210940647
1660658400,2022-08-16 14:00:00,HARD/USDT,0.2462,0.24624,0.24533,0.24534,89501.9038,22004.135306061
1660654800,2022-08-16 13:00:00,HARD/USDT,0.247,0.247,0.24583,0.2462,118093.6659,29104.876944262
1660651200,2022-08-16 12:00:00,HARD/USDT,0.24794,0.24794,0.24656,0.24704,93712.3166,23196.519395689
1660647600,2022-08-16 11:00:00,HARD/USDT,0.24811,0.24818,0.24636,0.24801,112246.6117,27824.921082011
1660644000,2022-08-16 10:00:00,HARD/USDT,0.24736,0.24801,0.24672,0.24748,100294.2328,24821.095721688
1660640400,2022-08-16 09:00:00,HARD/USDT,0.24487,0.24976,0.24486,0.24714,157611.2499,38693.462239225
1660636800,2022-08-16 08:00:00,HARD/USDT,0.24486,0.24486,0.24486,0.24486,0,0
1660633200,2022-08-16 07:00:00,HARD/USDT,0.24486,0.24486,0.24486,0.24486,0,0
1660629600,2022-08-16 06:00:00,HARD/USDT,0.24557,0.24557,0.24339,0.24486,56125.945,13762.002619068
1660626000,2022-08-16 05:00:00,HARD/USDT,0.25168,0.25199,0.24176,0.24487,105010.1361,25991.50591126
1660622400,2022-08-16 04:00:00,HARD/USDT,0.25302,0.25302,0.25143,0.25162,73163.4254,18465.450285392
1660618800,2022-08-16 03:00:00,HARD/USDT,0.25345,0.25351,0.24905,0.25303,73503.6591,18519.732699659
1660615200,2022-08-16 02:00:00,HARD/USDT,0.25778,0.25778,0.2528,0.25351,94950.9996,24364.927364455
1660611600,2022-08-16 01:00:00,HARD/USDT,0.25837,0.25861,0.2558,0.25764,121206.3952,31298.906672158
1660608000,2022-08-16 00:00:00,HARD/USDT,0.2582,0.25909,0.2582,0.25832,100115.6956,25865.788141687
1660604400,2022-08-15 23:00:00,HARD/USDT,0.25829,0.25939,0.25792,0.25814,75790.2128,19578.313883294
1660600800,2022-08-15 22:00:00,HARD/USDT,0.25838,0.25894,0.25835,0.25872,79451.6715,20536.449976761
1660597200,2022-08-15 21:00:00,HARD/USDT,0.2582,0.25842,0.25792,0.25842,107980.1072,27884.768826198
1660593600,2022-08-15 20:00:00,HARD/USDT,0.25812,0.2584,0.25792,0.2582,86540.9699,22350.014766547
1660590000,2022-08-15 19:00:00,HARD/USDT,0.25811,0.2582,0.25792,0.25805,150453.191,38834.607221855
1660586400,2022-08-15 18:00:00,HARD/USDT,0.25793,0.25821,0.25793,0.25809,35228.6397,9092.112545143
1660582800,2022-08-15 17:00:00,HARD/USDT,0.26022,0.26026,0.25587,0.25793,106386.4515,27489.65494563
1660579200,2022-08-15 16:00:00,HARD/USDT,0.25874,0.26051,0.25755,0.26051,102375.7598,26549.898345497
1660575600,2022-08-15 15:00:00,HARD/USDT,0.2581,0.25878,0.25806,0.25878,83075.7009,21467.260818504
1660572000,2022-08-15 14:00:00,HARD/USDT,0.25659,0.26268,0.25659,0.2581,120341.0692,31057.446530071
1660568400,2022-08-15 13:00:00,HARD/USDT,0.2601,0.2601,0.25597,0.25686,81369.1631,20978.25539493
1660564800,2022-08-15 12:00:00,HARD/USDT,0.26041,0.26041,0.25842,0.25842,109612.0582,28527.603893116
1660561200,2022-08-15 11:00:00,HARD/USDT,0.26066,0.26072,0.26042,0.26042,72618.0103,18919.319263668
1660557600,2022-08-15 10:00:00,HARD/USDT,0.26004,0.26099,0.25986,0.26072,105163.0257,27349.827542415
1660554000,2022-08-15 09:00:00,HARD/USDT,0.26201,0.26201,0.25894,0.26005,109464.0748,28504.541621955
1660550400,2022-08-15 08:00:00,HARD/USDT,0.26288,0.26288,0.261,0.26202,80721.0869,21172.50062526
1660546800,2022-08-15 07:00:00,HARD/USDT,0.26474,0.26501,0.26106,0.26289,71245.1256,18802.522370734
1660543200,2022-08-15 06:00:00,HARD/USDT,0.26667,0.26675,0.26419,0.26452,82919.3733,22044.212473534
1660539600,2022-08-15 05:00:00,HARD/USDT,0.26653,0.26679,0.2664,0.26667,94618.4349,25227.26556214
1660536000,2022-08-15 04:00:00,HARD/USDT,0.26782,0.26782,0.26561,0.26647,67269.6608,17980.717009085
1660532400,2022-08-15 03:00:00,HARD/USDT,0.26886,0.26914,0.26764,0.26795,91675.8564,24611.449159343
1660528800,2022-08-15 02:00:00,HARD/USDT,0.26657,0.26913,0.26626,0.26895,118549.9352,31677.206655289
1660525200,2022-08-15 01:00:00,HARD/USDT,0.26593,0.26658,0.26546,0.26647,68421.5124,18195.856074022
