https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume TUSD
1660006800,2022-08-09 01:00:00,ETH/TUSD,1772.22,1773.9,1767.08,1768.59,0.7424213,1314.634394055
1660003200,2022-08-09 00:00:00,ETH/TUSD,1779.75,1780.79,1773.15,1778.48,0.8997385,1597.784358299
1659999600,2022-08-08 23:00:00,ETH/TUSD,1781.22,1781.22,1770.96,1775.9,6.1553908,10954.932498621
1659996000,2022-08-08 22:00:00,ETH/TUSD,1773.57,1774.38,1760.49,1764.05,2.6891698,4761.716500454
1659992400,2022-08-08 21:00:00,ETH/TUSD,1771.9,1774.32,1770.75,1770.75,2.3876654,4231.753897698
1659988800,2022-08-08 20:00:00,ETH/TUSD,1788.39,1793.22,1787.64,1793.22,1.5703071,2815.395436527
1659985200,2022-08-08 19:00:00,ETH/TUSD,1772.97,1786.34,1768.77,1780.27,6.042702,10773.245306859
1659981600,2022-08-08 18:00:00,ETH/TUSD,1768.76,1782.37,1768.76,1781.58,2.676264,4768.792909625
1659978000,2022-08-08 17:00:00,ETH/TUSD,1764.7,1774.36,1764.7,1772.71,0.0937197,166.179250437
1659974400,2022-08-08 16:00:00,ETH/TUSD,1769.73,1774.18,1760.54,1768.71,0.4760012,839.597780932
1659970800,2022-08-08 15:00:00,ETH/TUSD,1797.45,1800,1770.7,1771.24,0.2235684,398.150699667
1659967200,2022-08-08 14:00:00,ETH/TUSD,1798.29,1804.89,1797.57,1799.93,1.133244,2040.57891007
1659963600,2022-08-08 13:00:00,ETH/TUSD,1791.97,1807.85,1790.78,1806.71,0.5251276,947.888029652
1659960000,2022-08-08 12:00:00,ETH/TUSD,1785.97,1812.26,1785.74,1810.48,5.5714855,10050.830436331
1659956400,2022-08-08 11:00:00,ETH/TUSD,1772.93,1790.49,1768.12,1782.79,3.0492368,5428.9064471
1659952800,2022-08-08 10:00:00,ETH/TUSD,1769.56,1777.9,1765.28,1775.96,0.7969941,1412.439544297
1659949200,2022-08-08 09:00:00,ETH/TUSD,1774.77,1779.11,1765.97,1768.9,11.6188028,20563.431218503
1659945600,2022-08-08 08:00:00,ETH/TUSD,1735.6,1769.28,1732.23,1764.12,1.9102245,3367.53809058
1659942000,2022-08-08 07:00:00,ETH/TUSD,1732.78,1735.58,1732.22,1732.23,0.9584686,1660.843321392
1659938400,2022-08-08 06:00:00,ETH/TUSD,1732,1732.27,1728.04,1730.02,0.1547263,267.421951903
1659934800,2022-08-08 05:00:00,ETH/TUSD,1721.59,1721.59,1721.59,1721.59,0.0001259,0.216748181
1659931200,2022-08-08 04:00:00,ETH/TUSD,1714.45,1716.85,1706.93,1716.85,4.0567734,6938.885148958
1659927600,2022-08-08 03:00:00,ETH/TUSD,1716.31,1716.31,1713.23,1713.23,0.0002998,0.514088354
1659924000,2022-08-08 02:00:00,ETH/TUSD,1700.24,1700.24,1700.24,1700.24,0,0
1659920400,2022-08-08 01:00:00,ETH/TUSD,1706.37,1706.37,1693.62,1700.24,0.2413394,410.304805458
1659916800,2022-08-08 00:00:00,ETH/TUSD,1698.59,1714.36,1698.59,1714.36,0.7317488,1246.394642569
1659913200,2022-08-07 23:00:00,ETH/TUSD,1700,1700,1689.02,1696.74,0.7790801,1320.086579588
1659909600,2022-08-07 22:00:00,ETH/TUSD,1719.27,1719.27,1704.42,1707.08,3.286537,5611.781711651
1659906000,2022-08-07 21:00:00,ETH/TUSD,1721.3,1721.3,1713.99,1714.07,0.0783719,134.336073014
1659902400,2022-08-07 20:00:00,ETH/TUSD,1711.57,1725.5,1711.57,1725.5,1.7818087,3073.155605275
1659898800,2022-08-07 19:00:00,ETH/TUSD,1703.46,1709.31,1703.46,1706.76,0.0889065,151.742646393
1659895200,2022-08-07 18:00:00,ETH/TUSD,1708.75,1711.57,1705.21,1705.21,0.4073234,696.538403153
1659891600,2022-08-07 17:00:00,ETH/TUSD,1712.21,1712.21,1712.21,1712.21,0.00015,0.2568315
1659888000,2022-08-07 16:00:00,ETH/TUSD,1700,1712.15,1700,1711.64,20.0277909,34187.433263659
1659884400,2022-08-07 15:00:00,ETH/TUSD,1705.72,1705.72,1699.45,1700,0.3957703,673.718464254
1659880800,2022-08-07 14:00:00,ETH/TUSD,1701,1701,1701,1701,0.3963496,674.1906696
1659877200,2022-08-07 13:00:00,ETH/TUSD,1711.12,1711.12,1704.49,1704.49,0.0503466,85.816269408
1659873600,2022-08-07 12:00:00,ETH/TUSD,1701.61,1704.49,1695.58,1704.49,7.6722259,13029.615671807
1659870000,2022-08-07 11:00:00,ETH/TUSD,1683.95,1683.95,1683.95,1683.95,0,0
1659866400,2022-08-07 10:00:00,ETH/TUSD,1683.41,1688.33,1683.41,1683.95,3.7725082,6363.147904942
1659862800,2022-08-07 09:00:00,ETH/TUSD,1679.03,1686.38,1678.17,1686.38,0.2714802,457.170252621
1659859200,2022-08-07 08:00:00,ETH/TUSD,1686,1686,1677.08,1677.08,0.6498395,1095.61225722
1659855600,2022-08-07 07:00:00,ETH/TUSD,1690.52,1690.52,1686,1686,0.0155236,26.184406904
1659852000,2022-08-07 06:00:00,ETH/TUSD,1679.48,1686.07,1679.2,1686.07,0.249494,419.071759629
1659848400,2022-08-07 05:00:00,ETH/TUSD,1682.45,1682.45,1682.45,1682.45,0,0
1659844800,2022-08-07 04:00:00,ETH/TUSD,1682.45,1682.45,1682.45,1682.45,0.0002379,0.400254855
1659841200,2022-08-07 03:00:00,ETH/TUSD,1685.45,1685.45,1684.24,1684.24,0.0027917,4.702099949
1659837600,2022-08-07 02:00:00,ETH/TUSD,1682.75,1688.47,1681.31,1688.47,0.1616387,272.012703187
1659834000,2022-08-07 01:00:00,ETH/TUSD,1684.31,1684.31,1684.31,1684.31,0,0
1659830400,2022-08-07 00:00:00,ETH/TUSD,1689.13,1695.8,1684.31,1684.31,2.7921673,4703.111697473
1659826800,2022-08-06 23:00:00,ETH/TUSD,1709.39,1710,1685.52,1685.52,9.9405073,16936.118778996
1659823200,2022-08-06 22:00:00,ETH/TUSD,1720,1720,1712.16,1713.68,0.0534737,91.64814342
1659819600,2022-08-06 21:00:00,ETH/TUSD,1717.03,1717.03,1713.46,1713.46,0.0682192,117.02588565
1659816000,2022-08-06 20:00:00,ETH/TUSD,1712.53,1712.53,1712.51,1712.51,0.3981127,681.776881211
1659812400,2022-08-06 19:00:00,ETH/TUSD,1715.14,1717.32,1710.98,1716.03,16.8572821,28909.959199469
1659808800,2022-08-06 18:00:00,ETH/TUSD,1702.11,1714,1702.1,1712.73,1.376226,2355.149830391
1659805200,2022-08-06 17:00:00,ETH/TUSD,1699.28,1710.33,1688.37,1710.22,0.4066542,691.166577367
1659801600,2022-08-06 16:00:00,ETH/TUSD,1720.23,1720.23,1716.19,1716.19,0.0006014,1.032801042
1659798000,2022-08-06 15:00:00,ETH/TUSD,1719.65,1719.65,1716.13,1716.96,0.0026166,4.497543226
1659794400,2022-08-06 14:00:00,ETH/TUSD,1711.56,1715.9,1711.27,1713.6,1.3149257,2250.536653065
1659790800,2022-08-06 13:00:00,ETH/TUSD,1712.03,1717.59,1711.56,1711.56,0.0219135,37.517493438
1659787200,2022-08-06 12:00:00,ETH/TUSD,1713.91,1715.1,1713.25,1715.1,6.4402084,11033.904728599
1659783600,2022-08-06 11:00:00,ETH/TUSD,1718.47,1718.47,1714.33,1714.33,0.0124614,21.397813857
1659780000,2022-08-06 10:00:00,ETH/TUSD,1715.11,1718.47,1715.08,1718.47,0.5499175,944.103515026
1659776400,2022-08-06 09:00:00,ETH/TUSD,1709.66,1715.08,1709.66,1715.08,0.5903195,1010.92583637
1659772800,2022-08-06 08:00:00,ETH/TUSD,1709.66,1709.66,1709.66,1709.66,0.0471461,80.603801326
1659769200,2022-08-06 07:00:00,ETH/TUSD,1721.37,1725.24,1721.37,1724.56,0.4847285,835.879135837
1659765600,2022-08-06 06:00:00,ETH/TUSD,1721.24,1721.24,1719.23,1720.35,0.0762404,131.12008848
1659762000,2022-08-06 05:00:00,ETH/TUSD,1728.75,1728.75,1716.94,1721.83,0.3312885,570.419680318
1659758400,2022-08-06 04:00:00,ETH/TUSD,1734.37,1734.37,1730.92,1733,0.7223131,1251.377915568
1659754800,2022-08-06 03:00:00,ETH/TUSD,1742.28,1742.28,1730.28,1734.23,0.6127877,1065.006905973
1659751200,2022-08-06 02:00:00,ETH/TUSD,1733.49,1737.32,1727.33,1737.32,0.2153991,372.289134401
1659747600,2022-08-06 01:00:00,ETH/TUSD,1735.04,1736.57,1727.77,1733.39,6.7064095,11622.91167586
1659744000,2022-08-06 00:00:00,ETH/TUSD,1734.65,1741.6,1733.32,1739.35,3.3908307,5898.390311619
1659740400,2022-08-05 23:00:00,ETH/TUSD,1722.6,1741.73,1722.35,1741.73,1.5508832,2683.497547943
1659736800,2022-08-05 22:00:00,ETH/TUSD,1705.99,1713.88,1705.99,1713.88,0.0372209,63.499666691
1659733200,2022-08-05 21:00:00,ETH/TUSD,1693.34,1707.08,1692.44,1698.88,34.312008,58257.499409053
1659729600,2022-08-05 20:00:00,ETH/TUSD,1674.02,1674.02,1674.02,1674.02,0.029736,49.77865872
1659726000,2022-08-05 19:00:00,ETH/TUSD,1677.25,1677.25,1677.25,1677.25,0.0002189,0.367150025
1659722400,2022-08-05 18:00:00,ETH/TUSD,1666.92,1666.92,1665.54,1665.54,0.5390615,898.224760608
1659718800,2022-08-05 17:00:00,ETH/TUSD,1668.45,1680.87,1668.45,1668.73,0.0954873,159.457659557
1659715200,2022-08-05 16:00:00,ETH/TUSD,1669.97,1669.97,1657.81,1669.29,0.13150357,218.6924945587
1659711600,2022-08-05 15:00:00,ETH/TUSD,1693.69,1693.69,1669.08,1679,25.3826904,42722.896277115
1659708000,2022-08-05 14:00:00,ETH/TUSD,1713.25,1715.09,1696.34,1697.99,7.8025366,13251.682260676
1659704400,2022-08-05 13:00:00,ETH/TUSD,1680.16,1686.47,1672,1686.47,0.4711269,788.607737805
1659700800,2022-08-05 12:00:00,ETH/TUSD,1721.02,1721.02,1676.49,1685.53,18.964507,32332.832192364
1659697200,2022-08-05 11:00:00,ETH/TUSD,1670.42,1715.49,1670.42,1712.2,7.4439794,12492.601220519
1659693600,2022-08-05 10:00:00,ETH/TUSD,1665.58,1675.2,1662.87,1675.2,0.1613362,269.76066184
1659690000,2022-08-05 09:00:00,ETH/TUSD,1660,1667.45,1659.06,1665.37,10.3831409,17238.027017778
1659686400,2022-08-05 08:00:00,ETH/TUSD,1665.43,1665.43,1665.43,1665.43,0,0
1659682800,2022-08-05 07:00:00,ETH/TUSD,1663.09,1665.43,1661.29,1665.43,9.6382252,16022.881699122
1659679200,2022-08-05 06:00:00,ETH/TUSD,1673.94,1673.94,1668,1668,0.0836738,139.589720772
1659675600,2022-08-05 05:00:00,ETH/TUSD,1649.94,1649.94,1649.94,1649.94,0.0511707,84.428584758
1659672000,2022-08-05 04:00:00,ETH/TUSD,1657.9,1657.9,1657.9,1657.9,0.2534907,420.26223153
1659668400,2022-08-05 03:00:00,ETH/TUSD,1607.42,1607.42,1607.42,1607.42,0,0
1659664800,2022-08-05 02:00:00,ETH/TUSD,1607.42,1607.42,1607.42,1607.42,0,0
1659661200,2022-08-05 01:00:00,ETH/TUSD,1608.86,1611.7,1607.42,1607.42,0.0729079,117.447375238
1659657600,2022-08-05 00:00:00,ETH/TUSD,1615.75,1615.75,1615.75,1615.75,0.2601916,420.4045777
1659654000,2022-08-04 23:00:00,ETH/TUSD,1598.92,1607.92,1598.92,1607.92,0.1163243,186.297050156
1659650400,2022-08-04 22:00:00,ETH/TUSD,1591.09,1597.36,1591.09,1597.36,0.0324366,51.71093454
1659646800,2022-08-04 21:00:00,ETH/TUSD,1592,1595.47,1590.76,1595.47,0.320066,510.140546004
1659643200,2022-08-04 20:00:00,ETH/TUSD,1596,1596,1596,1596,0.0332722,53.1024312
1659639600,2022-08-04 19:00:00,ETH/TUSD,1596,1596,1596,1596,0.1924082,307.0834872
1659636000,2022-08-04 18:00:00,ETH/TUSD,1615,1615,1595.45,1595.45,0.1932732,312.087948917
1659632400,2022-08-04 17:00:00,ETH/TUSD,1588.36,1588.36,1588.36,1588.36,0,0
1659628800,2022-08-04 16:00:00,ETH/TUSD,1618.18,1627.53,1587.98,1588.36,0.0981561,157.355587904
1659625200,2022-08-04 15:00:00,ETH/TUSD,1613.49,1613.49,1613.49,1613.49,0.0001842,0.297204858
1659621600,2022-08-04 14:00:00,ETH/TUSD,1610.67,1611.39,1602.91,1602.91,20.875888,33551.125667279
1659618000,2022-08-04 13:00:00,ETH/TUSD,1621.72,1641,1621.72,1641,0.0213948,34.839230651
1659614400,2022-08-04 12:00:00,ETH/TUSD,1621.66,1621.66,1621.66,1621.66,0,0
1659610800,2022-08-04 11:00:00,ETH/TUSD,1613.94,1621.66,1610.2,1621.66,1.0417275,1677.410789038
1659607200,2022-08-04 10:00:00,ETH/TUSD,1629.65,1629.65,1615.56,1617.25,0.8525347,1386.325936957
1659603600,2022-08-04 09:00:00,ETH/TUSD,1614.81,1623.36,1614.81,1622.93,0.1260557,203.587331417
1659600000,2022-08-04 08:00:00,ETH/TUSD,1634.46,1634.46,1634.46,1634.46,0,0
1659596400,2022-08-04 07:00:00,ETH/TUSD,1634.46,1634.46,1634.46,1634.46,0.0091626,14.975903196
1659592800,2022-08-04 06:00:00,ETH/TUSD,1646.56,1646.56,1619.69,1622.82,0.3327496,541.279638185
1659589200,2022-08-04 05:00:00,ETH/TUSD,1662.14,1662.14,1651.97,1653.23,4.7646474,7898.683316632
1659585600,2022-08-04 04:00:00,ETH/TUSD,1649.38,1656.14,1649.38,1656.11,0.4742591,785.096097486
1659582000,2022-08-04 03:00:00,ETH/TUSD,1653.94,1653.94,1647.96,1647.96,0.351992,581.726189598
1659578400,2022-08-04 02:00:00,ETH/TUSD,1650.66,1657.26,1644.04,1655.87,0.9408307,1559.016335869
1659574800,2022-08-04 01:00:00,ETH/TUSD,1647.67,1656.13,1647.67,1648.51,2.5233335,4171.835216726
1659571200,2022-08-04 00:00:00,ETH/TUSD,1619.74,1637.83,1619.74,1637.83,0.4005951,653.979938064
1659567600,2022-08-03 23:00:00,ETH/TUSD,1615.08,1616.13,1611.53,1616.13,0.344601,556.365351524
1659564000,2022-08-03 22:00:00,ETH/TUSD,1634.27,1634.27,1626.14,1626.17,0.0176206,28.731807962
1659560400,2022-08-03 21:00:00,ETH/TUSD,1650.76,1650.76,1638.99,1638.99,3.0820145,5052.651768644
1659556800,2022-08-03 20:00:00,ETH/TUSD,1641.36,1644.8,1641.36,1644.33,0.6750566,1109.876397564
1659553200,2022-08-03 19:00:00,ETH/TUSD,1656.59,1662.47,1648.92,1656.85,0.4263736,704.422845944
1659549600,2022-08-03 18:00:00,ETH/TUSD,1656.2,1663.64,1656.2,1663.64,1.0921748,1815.379822395
1659546000,2022-08-03 17:00:00,ETH/TUSD,1663.58,1668.45,1659.36,1665.53,1.8079367,3012.59195208
1659542400,2022-08-03 16:00:00,ETH/TUSD,1657.63,1665.51,1655.34,1665.51,1.7073803,2828.424524679
1659538800,2022-08-03 15:00:00,ETH/TUSD,1658.94,1660.25,1654.35,1655.52,1.2806385,2120.137707434
1659535200,2022-08-03 14:00:00,ETH/TUSD,1666.06,1666.06,1652.6,1652.72,0.2653744,442.07069889
1659531600,2022-08-03 13:00:00,ETH/TUSD,1666.62,1666.62,1657.37,1657.37,0.0470706,78.229763372
1659528000,2022-08-03 12:00:00,ETH/TUSD,1679.07,1682.42,1652.31,1652.31,2.1893451,3668.48601846
1659524400,2022-08-03 11:00:00,ETH/TUSD,1664.1,1664.1,1661.29,1661.88,0.9073288,1508.381146534
1659520800,2022-08-03 10:00:00,ETH/TUSD,1658.19,1661.69,1655.54,1655.54,1.0142509,1682.95041305
1659517200,2022-08-03 09:00:00,ETH/TUSD,1663.46,1663.46,1658.63,1658.63,0.048823,81.075914225
1659513600,2022-08-03 08:00:00,ETH/TUSD,1627.78,1647.41,1627.78,1647.41,0.1815488,297.239728657
1659510000,2022-08-03 07:00:00,ETH/TUSD,1635.25,1635.25,1631.69,1631.69,0.2497955,407.727082596
1659506400,2022-08-03 06:00:00,ETH/TUSD,1641.94,1641.94,1637.63,1637.63,0.0402073,65.84914629
1659502800,2022-08-03 05:00:00,ETH/TUSD,1612.7,1631.76,1612.7,1631.76,0.2181636,352.612947908
1659499200,2022-08-03 04:00:00,ETH/TUSD,1625.64,1625.64,1625.64,1625.64,0.2358575,383.4193863
1659495600,2022-08-03 03:00:00,ETH/TUSD,1609.88,1621.64,1609.78,1621.15,0.6548629,1056.247001218
1659492000,2022-08-03 02:00:00,ETH/TUSD,1614.88,1618.54,1603.77,1609.21,2.5939507,4187.489482848
1659488400,2022-08-03 01:00:00,ETH/TUSD,1596.95,1612.12,1596.95,1612.12,0.0858015,137.3736556
1659484800,2022-08-03 00:00:00,ETH/TUSD,1631.69,1631.69,1607.31,1607.32,0.6713844,1086.491352688
1659481200,2022-08-02 23:00:00,ETH/TUSD,1653.95,1653.95,1653.95,1653.95,0,0
1659477600,2022-08-02 22:00:00,ETH/TUSD,1652.76,1653.95,1647.35,1653.95,0.5923635,976.682842485
1659474000,2022-08-02 21:00:00,ETH/TUSD,1643.21,1643.99,1636.2,1643.99,2.3998683,3935.723676864
1659470400,2022-08-02 20:00:00,ETH/TUSD,1644.44,1649.63,1638.13,1649.63,0.5623342,925.222958061
1659466800,2022-08-02 19:00:00,ETH/TUSD,1635.57,1650.56,1625.45,1650.56,0.2126582,350.00763159
1659463200,2022-08-02 18:00:00,ETH/TUSD,1654.07,1663.57,1654.07,1658.42,1.1117931,1848.639799107
1659459600,2022-08-02 17:00:00,ETH/TUSD,1675.45,1675.86,1644.86,1655.1,4.5039902,7444.046782864
1659456000,2022-08-02 16:00:00,ETH/TUSD,1644.06,1673.4,1644.06,1667.15,0.3755112,619.870665156
1659452400,2022-08-02 15:00:00,ETH/TUSD,1622.48,1625.19,1622.48,1625.19,0.0081875,13.291470644
1659448800,2022-08-02 14:00:00,ETH/TUSD,1570.4,1618.37,1570.4,1606.62,12.9591979,20681.658117737
1659445200,2022-08-02 13:00:00,ETH/TUSD,1575,1583.9,1575,1582.57,1.208522,1910.427173593
1659441600,2022-08-02 12:00:00,ETH/TUSD,1582.28,1582.28,1573.29,1573.31,0.4982894,784.61991351
1659438000,2022-08-02 11:00:00,ETH/TUSD,1587.54,1592.78,1587.54,1587.54,0.0330268,52.504816659
1659434400,2022-08-02 10:00:00,ETH/TUSD,1580.42,1588.98,1577.38,1588.98,1.1317864,1789.240480001
1659430800,2022-08-02 09:00:00,ETH/TUSD,1580,1580.74,1564.22,1572.45,1.2647064,1985.40003377
1659427200,2022-08-02 08:00:00,ETH/TUSD,1591.43,1591.43,1581.14,1581.14,0.2566644,407.781038002
1659423600,2022-08-02 07:00:00,ETH/TUSD,1580.14,1596.1,1578.87,1593.42,1.0858436,1724.73168555
1659420000,2022-08-02 06:00:00,ETH/TUSD,1581.73,1594.45,1581.73,1594.45,0.1885996,299.180783391
1659416400,2022-08-02 05:00:00,ETH/TUSD,1584.04,1586.63,1581.65,1581.65,0.2045882,323.988393595
1659412800,2022-08-02 04:00:00,ETH/TUSD,1583.9,1583.9,1573.94,1573.94,0.3201421,503.994763641
1659409200,2022-08-02 03:00:00,ETH/TUSD,1590.98,1590.98,1573.96,1579.76,1.0876153,1716.212793582
1659405600,2022-08-02 02:00:00,ETH/TUSD,1601,1601,1585,1589.38,4.8587427,7741.849559464
1659402000,2022-08-02 01:00:00,ETH/TUSD,1632.57,1632.57,1625.06,1629.48,7.4347748,12089.59188578
1659398400,2022-08-02 00:00:00,ETH/TUSD,1640.11,1644.64,1640.11,1642.24,0.6222128,1022.638593177
1659394800,2022-08-01 23:00:00,ETH/TUSD,1632.93,1632.93,1628.03,1628.03,0.6552484,1068.542634072
1659391200,2022-08-01 22:00:00,ETH/TUSD,1611.11,1632.38,1608.68,1632.38,0.5393834,869.01593374
1659387600,2022-08-01 21:00:00,ETH/TUSD,1625.81,1625.81,1616.08,1616.08,2.6961802,4362.768758015
1659384000,2022-08-01 20:00:00,ETH/TUSD,1621.19,1630.79,1615.36,1630.79,1.6137349,2627.1595778
1659380400,2022-08-01 19:00:00,ETH/TUSD,1626.12,1626.12,1625.23,1625.23,0.755274,1227.509963515
1659376800,2022-08-01 18:00:00,ETH/TUSD,1631.08,1637.9,1626.12,1626.12,0.5040545,822.986476314
1659373200,2022-08-01 17:00:00,ETH/TUSD,1649.74,1654.19,1628.54,1628.54,0.0961175,157.291389562
1659369600,2022-08-01 16:00:00,ETH/TUSD,1653.4,1662.51,1652.13,1652.13,0.2385586,394.478134227
1659366000,2022-08-01 15:00:00,ETH/TUSD,1686.05,1686.05,1672.58,1679.13,0.0272541,45.709493913
1659362400,2022-08-01 14:00:00,ETH/TUSD,1671.18,1690,1671.18,1673.39,0.4877993,818.708251424
1659358800,2022-08-01 13:00:00,ETH/TUSD,1642.06,1660.83,1642.06,1659.81,0.7716611,1275.822432449
1659355200,2022-08-01 12:00:00,ETH/TUSD,1671.68,1671.68,1661.65,1661.65,0.0002998,0.49966717
1659351600,2022-08-01 11:00:00,ETH/TUSD,1656.21,1660.97,1656.21,1660.97,0.0961711,159.305105092
1659348000,2022-08-01 10:00:00,ETH/TUSD,1685.37,1685.37,1654,1654,2.4369994,4092.60340771
1659344400,2022-08-01 09:00:00,ETH/TUSD,1686.36,1688.87,1686.36,1688.87,0.0421578,71.100148682
1659340800,2022-08-01 08:00:00,ETH/TUSD,1689.2,1689.29,1689.19,1689.29,0.1828927,308.952986639
1659337200,2022-08-01 07:00:00,ETH/TUSD,1678.15,1692.01,1674.81,1692.01,1.1965964,2007.699277801
1659333600,2022-08-01 06:00:00,ETH/TUSD,1683.44,1687.4,1683.44,1687.17,0.0237513,40.02877246
1659330000,2022-08-01 05:00:00,ETH/TUSD,1689.24,1689.24,1689.24,1689.24,0.0303134,51.206607816
1659326400,2022-08-01 04:00:00,ETH/TUSD,1688.26,1688.26,1688.26,1688.26,0.1486015,250.87796839
1659322800,2022-08-01 03:00:00,ETH/TUSD,1686.37,1690.68,1684.92,1690.68,1.4807413,2499.24729671
1659319200,2022-08-01 02:00:00,ETH/TUSD,1698.33,1698.35,1695.83,1695.83,0.1720674,292.17936141
1659315600,2022-08-01 01:00:00,ETH/TUSD,1685.75,1694.12,1685.75,1694.12,0.0424285,71.859009644
1659312000,2022-08-01 00:00:00,ETH/TUSD,1686.01,1693.32,1686.01,1693.32,0.4552152,769.23900714
1659308400,2022-07-31 23:00:00,ETH/TUSD,1688.27,1688.27,1688.27,1688.27,0.0001498,0.252902846
1659304800,2022-07-31 22:00:00,ETH/TUSD,1698.79,1698.79,1669.85,1684.73,1.5076006,2537.869328517
1659301200,2022-07-31 21:00:00,ETH/TUSD,1719.57,1726.63,1704.48,1704.48,1.5326267,2640.376082639
1659297600,2022-07-31 20:00:00,ETH/TUSD,1723.21,1723.21,1712.56,1720,0.8314797,1430.206363592
1659294000,2022-07-31 19:00:00,ETH/TUSD,1711.06,1731,1711.06,1720.95,0.265949,458.965020867
1659290400,2022-07-31 18:00:00,ETH/TUSD,1715.54,1747.61,1695.64,1704.44,24.9649933,42713.111016064
1659286800,2022-07-31 17:00:00,ETH/TUSD,1710.91,1710.91,1710.91,1710.91,0.0003142,0.537567922
1659283200,2022-07-31 16:00:00,ETH/TUSD,1714.44,1714.44,1709.6,1713.31,0.4273127,732.267558088
1659279600,2022-07-31 15:00:00,ETH/TUSD,1711.58,1714.44,1707.18,1714.44,0.2120098,363.43758356
1659276000,2022-07-31 14:00:00,ETH/TUSD,1721.92,1721.92,1707.25,1707.25,0.0348195,59.544356187
1659272400,2022-07-31 13:00:00,ETH/TUSD,1717.34,1717.34,1704.16,1709.15,0.1541516,263.612238923
1659268800,2022-07-31 12:00:00,ETH/TUSD,1720.94,1720.94,1720.94,1720.94,0.00015,0.258141
1659265200,2022-07-31 11:00:00,ETH/TUSD,1714.79,1718.68,1714.79,1718.14,0.5773984,991.949276713
1659261600,2022-07-31 10:00:00,ETH/TUSD,1701.87,1701.87,1701.87,1701.87,0.0371647,63.249487989
1659258000,2022-07-31 09:00:00,ETH/TUSD,1691.62,1701.21,1691.62,1701.21,3.8928914,6617.759768408
1659254400,2022-07-31 08:00:00,ETH/TUSD,1697.07,1697.07,1697.07,1697.07,0,0
1659250800,2022-07-31 07:00:00,ETH/TUSD,1697.07,1697.07,1697.07,1697.07,0.2062368,349.998286176
1659247200,2022-07-31 06:00:00,ETH/TUSD,1691.65,1700.85,1691.65,1700.85,0.0995094,168.892014885
1659243600,2022-07-31 05:00:00,ETH/TUSD,1703.23,1706.08,1691.16,1691.16,0.5859778,998.398186717
1659240000,2022-07-31 04:00:00,ETH/TUSD,1695.04,1703.62,1695.04,1703.62,12.136913,20572.57746452
1659236400,2022-07-31 03:00:00,ETH/TUSD,1695.62,1695.62,1695.62,1695.62,0,0
1659232800,2022-07-31 02:00:00,ETH/TUSD,1701.83,1701.83,1695.62,1695.62,0.0103823,17.656330633
1659229200,2022-07-31 01:00:00,ETH/TUSD,1712.67,1712.67,1701.83,1701.83,0.8160668,1388.954384952
1659225600,2022-07-31 00:00:00,ETH/TUSD,1689.5,1689.5,1689.5,1689.5,0.0058144,9.8234288
1659222000,2022-07-30 23:00:00,ETH/TUSD,1701.08,1701.35,1686.9,1696.51,0.6368407,1081.975505228
1659218400,2022-07-30 22:00:00,ETH/TUSD,1688.92,1700.48,1675.28,1695.64,2.8508315,4819.29098494
1659214800,2022-07-30 21:00:00,ETH/TUSD,1701.8,1706.4,1699.03,1700.51,0.8950979,1523.886369255
1659211200,2022-07-30 20:00:00,ETH/TUSD,1698.1,1709.61,1690.45,1702.09,1.5283592,2596.49360028
1659207600,2022-07-30 19:00:00,ETH/TUSD,1719.76,1719.76,1690.66,1697.85,1.1729591,2005.179606292
1659204000,2022-07-30 18:00:00,ETH/TUSD,1730.92,1730.93,1720.77,1730.7,0.0873194,150.83229111
1659200400,2022-07-30 17:00:00,ETH/TUSD,1730,1731.18,1720.03,1730.71,3.654955,6317.683712566
1659196800,2022-07-30 16:00:00,ETH/TUSD,1733.55,1738.79,1729.2,1729.2,0.1881222,325.932843025
1659193200,2022-07-30 15:00:00,ETH/TUSD,1720.58,1740.11,1720.58,1740.11,0.5132957,891.505845149
1659189600,2022-07-30 14:00:00,ETH/TUSD,1727.38,1732.72,1714,1714,7.4850008,12848.273919414
1659186000,2022-07-30 13:00:00,ETH/TUSD,1734.72,1736.83,1720.17,1721.84,9.284178,16047.267415302
1659182400,2022-07-30 12:00:00,ETH/TUSD,1701.58,1708.94,1701.58,1708.27,3.2977561,5622.190544507
1659178800,2022-07-30 11:00:00,ETH/TUSD,1689.17,1706.82,1689.17,1703.46,0.0843534,143.654214546
1659175200,2022-07-30 10:00:00,ETH/TUSD,1683.73,1683.73,1683.44,1683.44,0.088,148.161091906
1659171600,2022-07-30 09:00:00,ETH/TUSD,1714.54,1714.88,1701,1701,0.2529008,432.78081374
1659168000,2022-07-30 08:00:00,ETH/TUSD,1718,1718.09,1710.08,1710.08,0.2607006,445.95487392
1659164400,2022-07-30 07:00:00,ETH/TUSD,1715.25,1716.88,1712.14,1714,0.099981,171.45885009
1659160800,2022-07-30 06:00:00,ETH/TUSD,1708.14,1718.57,1705.52,1715.19,0.140382,240.837459213
1659157200,2022-07-30 05:00:00,ETH/TUSD,1710,1710,1706.95,1706.95,1.5544608,2658.071176566
1659153600,2022-07-30 04:00:00,ETH/TUSD,1700.32,1700.32,1695.75,1695.75,0.4260091,722.652716525
1659150000,2022-07-30 03:00:00,ETH/TUSD,1710.82,1710.82,1710.82,1710.82,0,0
