https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume LINK
1661486400000,2022-08-26 04:00:00,LINK/BTC,0.00033018,0.00033077,0.00032918,0.00032964,0.00131856,4.0
1661482800000,2022-08-26 03:00:00,LINK/BTC,0.00032954,0.00033097,0.00032954,0.00033034,0.001882938,5.7
1661479200000,2022-08-26 02:00:00,LINK/BTC,0.00032871,0.00033005,0.00032855,0.00033005,0.0020463100000000004,6.2
1661475600000,2022-08-26 01:00:00,LINK/BTC,0.00032809,0.00032932,0.00032809,0.00032893,0.001809115,5.5
1661472000000,2022-08-26 00:00:00,LINK/BTC,0.00033079,0.00033079,0.00032741,0.00032804,0.002329084,7.1
1661468400000,2022-08-25 23:00:00,LINK/BTC,0.00032925,0.00033067,0.00032889,0.00033067,0.0014218809999999998,4.3
1661464800000,2022-08-25 22:00:00,LINK/BTC,0.00033155,0.00033175,0.00032882,0.00032942,0.002272998,6.9
1661461200000,2022-08-25 21:00:00,LINK/BTC,0.00032988,0.00033204,0.00032988,0.000331,0.00198708628904,6.00328184
1661457600000,2022-08-25 20:00:00,LINK/BTC,0.00033033,0.00033085,0.00032943,0.00033077,0.0015876959999999998,4.8
1661454000000,2022-08-25 19:00:00,LINK/BTC,0.00032824,0.0003308,0.00032812,0.0003308,0.0019848,6.0
1661450400000,2022-08-25 18:00:00,LINK/BTC,0.00032807,0.00032914,0.00032788,0.00032821,0.002800596434326,8.5329406
1661446800000,2022-08-25 17:00:00,LINK/BTC,0.00032803,0.00032862,0.00032664,0.00032795,0.0039941030499999995,12.179
1661443200000,2022-08-25 16:00:00,LINK/BTC,0.00032833,0.00032833,0.0003267,0.00032762,0.001539814,4.7
1661439600000,2022-08-25 15:00:00,LINK/BTC,0.00033201,0.00033201,0.0003275,0.00032817,0.0107674386562197,32.81055141
1661436000000,2022-08-25 14:00:00,LINK/BTC,0.00033087,0.00033245,0.00033084,0.00033163,0.0019566170000000003,5.9
1661432400000,2022-08-25 13:00:00,LINK/BTC,0.00033122,0.00033182,0.00033074,0.00033074,0.0015875519999999999,4.8
1661428800000,2022-08-25 12:00:00,LINK/BTC,0.00033485,0.00033536,0.00033177,0.00033177,0.002090151,6.3
1661425200000,2022-08-25 11:00:00,LINK/BTC,0.00033516,0.00033615,0.00033486,0.00033486,0.002143104,6.4
1661421600000,2022-08-25 10:00:00,LINK/BTC,0.00033654,0.00033663,0.0003356,0.00033616,0.00218504,6.5
1661418000000,2022-08-25 09:00:00,LINK/BTC,0.0003377,0.0003379,0.00033614,0.00033668,0.0090348217587528,26.83504146
1661414400000,2022-08-25 08:00:00,LINK/BTC,0.00033786,0.00033842,0.00033745,0.00033785,0.001655465,4.9
1661410800000,2022-08-25 07:00:00,LINK/BTC,0.00033762,0.00033839,0.00033727,0.00033783,0.0019256310000000001,5.7
1661407200000,2022-08-25 06:00:00,LINK/BTC,0.00033933,0.00033933,0.00033677,0.00033766,0.00185713,5.5
1661403600000,2022-08-25 05:00:00,LINK/BTC,0.00033677,0.00033837,0.00033572,0.00033837,0.001793361,5.3
1661400000000,2022-08-25 04:00:00,LINK/BTC,0.00033525,0.00033649,0.00033443,0.00033649,0.0018170460000000001,5.4
1661396400000,2022-08-25 03:00:00,LINK/BTC,0.00033527,0.00033621,0.00033365,0.00033506,0.0018748757381574,5.59564179
1661392800000,2022-08-25 02:00:00,LINK/BTC,0.00033614,0.00033659,0.00033505,0.00033528,0.001810512,5.4
1661389200000,2022-08-25 01:00:00,LINK/BTC,0.00033588,0.00033726,0.00033527,0.00033634,0.001715334,5.1
1661385600000,2022-08-25 00:00:00,LINK/BTC,0.00033329,0.00033611,0.00033329,0.00033579,0.002048319,6.1
1661382000000,2022-08-24 23:00:00,LINK/BTC,0.0003331,0.00033404,0.00033224,0.00033339,0.001967001,5.9
1661378400000,2022-08-24 22:00:00,LINK/BTC,0.00033523,0.00033523,0.00033324,0.00033371,0.001968889,5.9
1661374800000,2022-08-24 21:00:00,LINK/BTC,0.00033627,0.00033656,0.00033479,0.00033479,0.002276572,6.8
1661371200000,2022-08-24 20:00:00,LINK/BTC,0.00033547,0.00033592,0.00033463,0.00033592,0.0018139680000000002,5.4
1661367600000,2022-08-24 19:00:00,LINK/BTC,0.00033507,0.00033684,0.00033479,0.00033508,0.0014073360000000001,4.2
1661364000000,2022-08-24 18:00:00,LINK/BTC,0.00033579,0.00033579,0.00033419,0.00033466,0.0021083580000000003,6.3
1661360400000,2022-08-24 17:00:00,LINK/BTC,0.00033509,0.00033587,0.00033452,0.00033587,0.001746524,5.2
1661356800000,2022-08-24 16:00:00,LINK/BTC,0.00033715,0.00033784,0.00033471,0.00033545,0.002180425,6.5
1661353200000,2022-08-24 15:00:00,LINK/BTC,0.00033167,0.00033684,0.00033116,0.00033684,0.00202002948,5.997
1661349600000,2022-08-24 14:00:00,LINK/BTC,0.00033171,0.0003328,0.00033135,0.00033167,0.0016915169999999998,5.1
1661346000000,2022-08-24 13:00:00,LINK/BTC,0.00033456,0.00033483,0.00033253,0.00033273,0.002362383,7.1
1661342400000,2022-08-24 12:00:00,LINK/BTC,0.00033487,0.00033564,0.00033421,0.00033461,0.0014722840000000001,4.4
1661338800000,2022-08-24 11:00:00,LINK/BTC,0.00033327,0.00033535,0.00033307,0.00033535,0.00228038,6.8
1661335200000,2022-08-24 10:00:00,LINK/BTC,0.00033352,0.00033475,0.00033345,0.00033368,0.001968712,5.9
1661331600000,2022-08-24 09:00:00,LINK/BTC,0.00033378,0.00033402,0.00033229,0.00033386,0.0018362300000000001,5.5
1661328000000,2022-08-24 08:00:00,LINK/BTC,0.00033148,0.00033386,0.00033148,0.00033385,0.0020364849999999998,6.1
1661324400000,2022-08-24 07:00:00,LINK/BTC,0.00033331,0.00033445,0.00033008,0.00033155,0.0017903700000000001,5.4
1661320800000,2022-08-24 06:00:00,LINK/BTC,0.00033259,0.00033555,0.00033216,0.00033357,0.001434351,4.3
1661317200000,2022-08-24 05:00:00,LINK/BTC,0.00033229,0.00033377,0.00033202,0.00033263,0.002361673,7.1
1661313600000,2022-08-24 04:00:00,LINK/BTC,0.00033095,0.00033273,0.00033067,0.00033273,0.002096199,6.3
1661310000000,2022-08-24 03:00:00,LINK/BTC,0.00033226,0.00033238,0.00033098,0.00033114,0.0016557,5.0
1661306400000,2022-08-24 02:00:00,LINK/BTC,0.0003333,0.00033354,0.00033247,0.00033263,0.001862728,5.6
1661302800000,2022-08-24 01:00:00,LINK/BTC,0.0003342,0.00033465,0.00033268,0.00033314,0.001765642,5.3
1661299200000,2022-08-24 00:00:00,LINK/BTC,0.00033629,0.00033629,0.00033291,0.00033385,0.001836175,5.5
1661295600000,2022-08-23 23:00:00,LINK/BTC,0.00033592,0.00033736,0.00033577,0.00033615,0.0018488250000000001,5.5
1661292000000,2022-08-23 22:00:00,LINK/BTC,0.0003359,0.0003363,0.00033543,0.00033625,0.0021520000000000003,6.4
1661288400000,2022-08-23 21:00:00,LINK/BTC,0.0003355,0.00033644,0.00033496,0.00033552,0.0020802240000000003,6.2
1661284800000,2022-08-23 20:00:00,LINK/BTC,0.00033634,0.00033734,0.00033536,0.00033536,0.0021798399999999997,6.5
1661281200000,2022-08-23 19:00:00,LINK/BTC,0.00033657,0.00033657,0.00033569,0.00033634,0.001782602,5.3
1661277600000,2022-08-23 18:00:00,LINK/BTC,0.00033593,0.00033982,0.00033436,0.00033656,0.0014135520000000002,4.2
1661274000000,2022-08-23 17:00:00,LINK/BTC,0.00033463,0.00033586,0.0003344,0.00033546,0.0021804899999999998,6.5
1661270400000,2022-08-23 16:00:00,LINK/BTC,0.000337,0.000337,0.00033378,0.00033504,0.002311776,6.9
1661266800000,2022-08-23 15:00:00,LINK/BTC,0.0003327,0.00033746,0.00033207,0.00033746,0.001991014,5.9
1661263200000,2022-08-23 14:00:00,LINK/BTC,0.00033093,0.00033439,0.00033093,0.00033308,0.0020650959999999998,6.2
1661259600000,2022-08-23 13:00:00,LINK/BTC,0.00032754,0.0003307,0.00032754,0.0003307,0.0015873600000000001,4.8
1661256000000,2022-08-23 12:00:00,LINK/BTC,0.00033016,0.00033016,0.00032812,0.00032833,0.0016744829999999998,5.1
1661252400000,2022-08-23 11:00:00,LINK/BTC,0.00032886,0.00032963,0.0003279,0.00032963,0.001384446,4.2
1661248800000,2022-08-23 10:00:00,LINK/BTC,0.00032897,0.00032943,0.00032827,0.00032932,0.002107648,6.4
1661245200000,2022-08-23 09:00:00,LINK/BTC,0.00032781,0.00032933,0.00032757,0.00032889,0.00164445,5.0
1661241600000,2022-08-23 08:00:00,LINK/BTC,0.00032565,0.00032902,0.00032565,0.00032795,0.0017053399999999999,5.2
1661238000000,2022-08-23 07:00:00,LINK/BTC,0.00032559,0.00032705,0.00032551,0.00032631,0.00163155,5.0
1661234400000,2022-08-23 06:00:00,LINK/BTC,0.0003236,0.00032617,0.0003236,0.00032578,0.001563744,4.8
1661230800000,2022-08-23 05:00:00,LINK/BTC,0.00033003,0.00033051,0.00032359,0.00032359,0.001682668,5.2
1661227200000,2022-08-23 04:00:00,LINK/BTC,0.00033214,0.00033225,0.00032976,0.00032978,0.00181379,5.5
1661223600000,2022-08-23 03:00:00,LINK/BTC,0.00033187,0.00033272,0.00033153,0.00033153,0.0021217920000000004,6.4
1661220000000,2022-08-23 02:00:00,LINK/BTC,0.00033284,0.00033284,0.00033103,0.00033228,0.0018607679999999998,5.6
1661216400000,2022-08-23 01:00:00,LINK/BTC,0.00033191,0.00033338,0.00033191,0.00033274,0.001597152,4.8
1661212800000,2022-08-23 00:00:00,LINK/BTC,0.00032932,0.00033216,0.00032932,0.00033208,0.001793232,5.4
1661209200000,2022-08-22 23:00:00,LINK/BTC,0.00032721,0.00032946,0.00032721,0.00032946,0.0014825700000000001,4.5
1661205600000,2022-08-22 22:00:00,LINK/BTC,0.0003252,0.00032739,0.00032479,0.00032708,0.002518516,7.7
1661202000000,2022-08-22 21:00:00,LINK/BTC,0.00032649,0.00032697,0.00032513,0.00032513,0.0017231890000000002,5.3
1661198400000,2022-08-22 20:00:00,LINK/BTC,0.00032595,0.00032808,0.00032595,0.00032652,0.0018611640000000002,5.7
1661194800000,2022-08-22 19:00:00,LINK/BTC,0.00032416,0.00032495,0.00032391,0.00032471,0.0037846776636569004,11.65556239
1661191200000,2022-08-22 18:00:00,LINK/BTC,0.00032343,0.00032436,0.00032322,0.00032436,0.0015244920000000001,4.7
1661187600000,2022-08-22 17:00:00,LINK/BTC,0.00032262,0.00032339,0.0003222,0.00032339,0.0013582380000000001,4.2
1661184000000,2022-08-22 16:00:00,LINK/BTC,0.00032186,0.00032251,0.00032158,0.0003225,0.00151575,4.7
1661180400000,2022-08-22 15:00:00,LINK/BTC,0.00031922,0.00032226,0.00031914,0.00032186,0.0017702299999999998,5.5
1661176800000,2022-08-22 14:00:00,LINK/BTC,0.00031961,0.00032075,0.00031853,0.00031962,0.0014667446211642,4.58902641
1661173200000,2022-08-22 13:00:00,LINK/BTC,0.00032007,0.00032102,0.00031939,0.00031964,0.001470344,4.6
1661169600000,2022-08-22 12:00:00,LINK/BTC,0.0003218,0.00032219,0.00032019,0.00032059,0.0017632449999999999,5.5
1661166000000,2022-08-22 11:00:00,LINK/BTC,0.00032245,0.00032245,0.00032138,0.0003216,0.0018331200000000001,5.7
1661162400000,2022-08-22 10:00:00,LINK/BTC,0.00032085,0.00032312,0.00032058,0.00032235,0.0013216349999999998,4.1
1661158800000,2022-08-22 09:00:00,LINK/BTC,0.00031989,0.0003208,0.00031958,0.00032048,0.001986976,6.2
1661155200000,2022-08-22 08:00:00,LINK/BTC,0.00032126,0.00032126,0.00031947,0.00031997,0.002047808,6.4
1661151600000,2022-08-22 07:00:00,LINK/BTC,0.00032203,0.00032242,0.00032103,0.00032103,0.001573047,4.9
1661148000000,2022-08-22 06:00:00,LINK/BTC,0.00032473,0.0003259,0.00032099,0.00032099,0.001540752,4.8
1661144400000,2022-08-22 05:00:00,LINK/BTC,0.00032746,0.00032753,0.00032362,0.00032547,0.00195282,6.0
1661140800000,2022-08-22 04:00:00,LINK/BTC,0.00032727,0.00032751,0.00032602,0.00032745,0.00157176,4.8
1661137200000,2022-08-22 03:00:00,LINK/BTC,0.00032857,0.00032872,0.00032718,0.00032749,0.001473705,4.5
1661133600000,2022-08-22 02:00:00,LINK/BTC,0.00032756,0.00032826,0.00032682,0.0003281,0.00150926,4.6
1661130000000,2022-08-22 01:00:00,LINK/BTC,0.00032752,0.00032778,0.00032687,0.00032723,0.0017670420000000001,5.4
1661126400000,2022-08-22 00:00:00,LINK/BTC,0.00032897,0.00032897,0.00032664,0.00032765,0.0018676050000000003,5.7
1661122800000,2022-08-21 23:00:00,LINK/BTC,0.0003291,0.00033031,0.0003288,0.000329,0.0022643474843499997,6.88251515
1661119200000,2022-08-21 22:00:00,LINK/BTC,0.00033004,0.00033004,0.00032588,0.00032947,0.002009767,6.1
1661115600000,2022-08-21 21:00:00,LINK/BTC,0.00033007,0.00033084,0.00032964,0.00033024,0.001453056,4.4
1661112000000,2022-08-21 20:00:00,LINK/BTC,0.00032924,0.00033021,0.00032842,0.00033021,0.001750113,5.3
1661108400000,2022-08-21 19:00:00,LINK/BTC,0.00032987,0.00033099,0.00032915,0.00032954,0.0023303696134084,7.07158346
1661104800000,2022-08-21 18:00:00,LINK/BTC,0.00032985,0.00033004,0.00032932,0.00032994,0.001715688,5.2
1661101200000,2022-08-21 17:00:00,LINK/BTC,0.00033128,0.00033128,0.00032973,0.0003301,0.0016835099999999998,5.1
1661097600000,2022-08-21 16:00:00,LINK/BTC,0.00032862,0.000331,0.00032826,0.00033074,0.00198444,6.0
1661094000000,2022-08-21 15:00:00,LINK/BTC,0.00032907,0.00032943,0.00032864,0.00032913,0.0018431279999999999,5.6
1661090400000,2022-08-21 14:00:00,LINK/BTC,0.00032844,0.00032976,0.00032839,0.00032932,0.002041784,6.2
1661086800000,2022-08-21 13:00:00,LINK/BTC,0.00032915,0.0003296,0.00032864,0.00032894,0.0017762760000000002,5.4
1661083200000,2022-08-21 12:00:00,LINK/BTC,0.0003304,0.00033138,0.00032909,0.00032964,0.0016152360000000001,4.9
1661079600000,2022-08-21 11:00:00,LINK/BTC,0.00033112,0.0003315,0.0003307,0.00033076,0.0014553440000000001,4.4
1661076000000,2022-08-21 10:00:00,LINK/BTC,0.0003305,0.00033186,0.0003305,0.00033109,0.002383848,7.2
1661072400000,2022-08-21 09:00:00,LINK/BTC,0.00032994,0.00033134,0.00032994,0.00033055,0.00244607,7.4
1661068800000,2022-08-21 08:00:00,LINK/BTC,0.00033186,0.00033287,0.00032972,0.00032994,0.00247455,7.5
1661065200000,2022-08-21 07:00:00,LINK/BTC,0.00032734,0.00033102,0.00032732,0.00033102,0.0018868140000000001,5.7
1661061600000,2022-08-21 06:00:00,LINK/BTC,0.0003276,0.00032818,0.00032653,0.00032749,0.001604701,4.9
1661058000000,2022-08-21 05:00:00,LINK/BTC,0.00032611,0.00032804,0.00032611,0.00032765,0.0022607850000000004,6.9
1661054400000,2022-08-21 04:00:00,LINK/BTC,0.00032595,0.00032695,0.0003253,0.00032607,0.0018259919999999998,5.6
1661050800000,2022-08-21 03:00:00,LINK/BTC,0.00032678,0.00032678,0.00032527,0.0003259,0.00169468,5.2
1661047200000,2022-08-21 02:00:00,LINK/BTC,0.00032775,0.00032775,0.00032549,0.00032645,0.001926055,5.9
1661043600000,2022-08-21 01:00:00,LINK/BTC,0.00032585,0.00032754,0.00032556,0.00032752,0.001768608,5.4
1661040000000,2022-08-21 00:00:00,LINK/BTC,0.00032676,0.00032753,0.00032553,0.00032553,0.0013346729999999998,4.1
1661036400000,2022-08-20 23:00:00,LINK/BTC,0.00032518,0.0003271,0.00032503,0.00032694,0.0017000880000000002,5.2
1661032800000,2022-08-20 22:00:00,LINK/BTC,0.0003243,0.00032597,0.00032414,0.00032542,0.002017604,6.2
1661029200000,2022-08-20 21:00:00,LINK/BTC,0.00032174,0.00032487,0.00032174,0.00032487,0.00162435,5.0
1661025600000,2022-08-20 20:00:00,LINK/BTC,0.00032064,0.00032431,0.00032064,0.00032135,0.001831695,5.7
1661022000000,2022-08-20 19:00:00,LINK/BTC,0.00032135,0.00032217,0.00031968,0.00032113,0.001734102,5.4
1661018400000,2022-08-20 18:00:00,LINK/BTC,0.00032564,0.00032592,0.0003224,0.0003224,0.00183768,5.7
1661014800000,2022-08-20 17:00:00,LINK/BTC,0.00032722,0.00032722,0.00032518,0.00032518,0.002016116,6.2
1661011200000,2022-08-20 16:00:00,LINK/BTC,0.00032987,0.00032987,0.00032757,0.00032794,0.0012789659999999999,3.9
1661007600000,2022-08-20 15:00:00,LINK/BTC,0.00032782,0.0003293,0.00032782,0.0003293,0.00158064,4.8
1661004000000,2022-08-20 14:00:00,LINK/BTC,0.00033004,0.00033043,0.00032844,0.00032851,0.00164255,5.0
1661000400000,2022-08-20 13:00:00,LINK/BTC,0.00033126,0.00033126,0.00032852,0.00032993,0.001880601,5.7
1660996800000,2022-08-20 12:00:00,LINK/BTC,0.00033214,0.0003324,0.00033122,0.00033167,0.0016915169999999998,5.1
1660993200000,2022-08-20 11:00:00,LINK/BTC,0.00033421,0.0003344,0.00033286,0.00033325,0.00246605,7.4
1660989600000,2022-08-20 10:00:00,LINK/BTC,0.00033429,0.00033476,0.00033344,0.00033431,0.0017049809999999997,5.1
1660986000000,2022-08-20 09:00:00,LINK/BTC,0.00033515,0.00033622,0.00033502,0.00033533,0.003856295,11.5
1660982400000,2022-08-20 08:00:00,LINK/BTC,0.00033638,0.00033638,0.00033477,0.00033517,0.001809918,5.4
1660978800000,2022-08-20 07:00:00,LINK/BTC,0.0003353,0.00033744,0.00033516,0.00033587,0.00201522,6.0
1660975200000,2022-08-20 06:00:00,LINK/BTC,0.00033411,0.0003353,0.00033411,0.00033523,0.001374443,4.1
1660971600000,2022-08-20 05:00:00,LINK/BTC,0.00033556,0.00033569,0.00033434,0.00033434,0.002139776,6.4
1660968000000,2022-08-20 04:00:00,LINK/BTC,0.0003346,0.00033601,0.00033432,0.00033575,0.002115225,6.3
1660964400000,2022-08-20 03:00:00,LINK/BTC,0.00033508,0.00033547,0.0003338,0.00033409,0.002037949,6.1
1660960800000,2022-08-20 02:00:00,LINK/BTC,0.00033528,0.00033576,0.00033437,0.00033437,0.00200622,6.0
1660957200000,2022-08-20 01:00:00,LINK/BTC,0.00033447,0.00033681,0.00033447,0.00033502,0.001943116,5.8
1660953600000,2022-08-20 00:00:00,LINK/BTC,0.00033194,0.00033567,0.00033194,0.00033405,0.0018372750000000002,5.5
1660950000000,2022-08-19 23:00:00,LINK/BTC,0.00033047,0.00033175,0.00032744,0.00033156,0.0020450018587572,6.16781837
1660946400000,2022-08-19 22:00:00,LINK/BTC,0.00032796,0.00033104,0.00032796,0.00033038,0.00148671,4.5
1660942800000,2022-08-19 21:00:00,LINK/BTC,0.00033295,0.00033457,0.00032837,0.00032837,0.0018961543437487,5.77444451
1660939200000,2022-08-19 20:00:00,LINK/BTC,0.0003335,0.00033415,0.00033234,0.00033335,0.0020001,6.0
1660935600000,2022-08-19 19:00:00,LINK/BTC,0.00033136,0.00033383,0.00033136,0.00033334,0.00150003,4.5
1660932000000,2022-08-19 18:00:00,LINK/BTC,0.00033069,0.00033177,0.00033069,0.00033177,0.0015924959999999999,4.8
1660928400000,2022-08-19 17:00:00,LINK/BTC,0.00033334,0.00033346,0.00032966,0.00033051,0.001817805,5.5
1660924800000,2022-08-19 16:00:00,LINK/BTC,0.00033195,0.00033395,0.00033144,0.00033328,0.0016664,5.0
1660921200000,2022-08-19 15:00:00,LINK/BTC,0.00033107,0.00033275,0.00033037,0.00033202,0.0018280137993598,5.50573399
1660917600000,2022-08-19 14:00:00,LINK/BTC,0.00032976,0.00033204,0.00032937,0.0003308,0.0015216799999999999,4.6
1660914000000,2022-08-19 13:00:00,LINK/BTC,0.00032833,0.00032948,0.00032777,0.00032906,0.001711112,5.2
1660910400000,2022-08-19 12:00:00,LINK/BTC,0.00032803,0.00032989,0.00032697,0.00032874,0.0057544938517998,17.50469627
1660906800000,2022-08-19 11:00:00,LINK/BTC,0.00032776,0.00032886,0.00032664,0.00032834,0.0016449144486,5.00979
1660903200000,2022-08-19 10:00:00,LINK/BTC,0.00032683,0.00032762,0.00032632,0.00032733,0.0014402520000000002,4.4
1660899600000,2022-08-19 09:00:00,LINK/BTC,0.00032608,0.00032753,0.00032608,0.00032616,0.0015655679999999998,4.8
1660896000000,2022-08-19 08:00:00,LINK/BTC,0.00032442,0.00032747,0.00032442,0.00032592,0.001597008,4.9
1660892400000,2022-08-19 07:00:00,LINK/BTC,0.0003251,0.00032598,0.00032265,0.00032598,0.001825488,5.6
1660888800000,2022-08-19 06:00:00,LINK/BTC,0.00032425,0.00032625,0.0003231,0.00032521,0.0014959659999999998,4.6
1660885200000,2022-08-19 05:00:00,LINK/BTC,0.00032562,0.00032662,0.00032336,0.00032632,0.001337912,4.1
1660881600000,2022-08-19 04:00:00,LINK/BTC,0.00032769,0.00032807,0.00032525,0.00032525,0.0018214,5.6
1660878000000,2022-08-19 03:00:00,LINK/BTC,0.00032742,0.00032941,0.00032546,0.00032826,0.0037017919985112,11.27701212
1660874400000,2022-08-19 02:00:00,LINK/BTC,0.00032763,0.00033105,0.00032658,0.00032753,0.001932427,5.9
1660870800000,2022-08-19 01:00:00,LINK/BTC,0.00032973,0.00032973,0.00032512,0.00032664,0.001992504,6.1
1660867200000,2022-08-19 00:00:00,LINK/BTC,0.00033186,0.00033201,0.00032809,0.00033074,0.001885218,5.7
1660863600000,2022-08-18 23:00:00,LINK/BTC,0.00034138,0.00034202,0.0003281,0.00032992,0.002078496,6.3
1660860000000,2022-08-18 22:00:00,LINK/BTC,0.00034396,0.00034408,0.00034151,0.00034151,0.002014909,5.9
1660856400000,2022-08-18 21:00:00,LINK/BTC,0.00034373,0.0003447,0.00034268,0.00034369,0.0013748759988119,4.00033751
1660852800000,2022-08-18 20:00:00,LINK/BTC,0.00034333,0.00034333,0.0003417,0.00034309,0.002161467,6.3
1660849200000,2022-08-18 19:00:00,LINK/BTC,0.00034341,0.00034417,0.00034317,0.0003434,0.0026785199999999998,7.8
1660845600000,2022-08-18 18:00:00,LINK/BTC,0.00034337,0.00034423,0.00034262,0.00034384,0.001684816,4.9
1660842000000,2022-08-18 17:00:00,LINK/BTC,0.00034375,0.00034532,0.00034329,0.00034333,0.0015793179999999997,4.6
1660838400000,2022-08-18 16:00:00,LINK/BTC,0.00034667,0.00034667,0.00034267,0.00034401,0.0018233691068151002,5.30033751
1660834800000,2022-08-18 15:00:00,LINK/BTC,0.00034587,0.00034686,0.00034475,0.00034686,0.002150532,6.2
1660831200000,2022-08-18 14:00:00,LINK/BTC,0.00034583,0.00034715,0.00034548,0.00034589,0.0018678060000000003,5.4
1660827600000,2022-08-18 13:00:00,LINK/BTC,0.00034869,0.00034869,0.00034489,0.00034633,0.0018701820000000002,5.4
1660824000000,2022-08-18 12:00:00,LINK/BTC,0.00034947,0.00034967,0.00034838,0.00034908,0.002234112,6.4
1660820400000,2022-08-18 11:00:00,LINK/BTC,0.00034777,0.00034943,0.00034777,0.00034942,0.0019218100000000001,5.5
1660816800000,2022-08-18 10:00:00,LINK/BTC,0.00034915,0.00034965,0.00034817,0.00034817,0.0019149350000000002,5.5
1660813200000,2022-08-18 09:00:00,LINK/BTC,0.00034863,0.00034924,0.0003471,0.00034924,0.0018858960000000002,5.4
1660809600000,2022-08-18 08:00:00,LINK/BTC,0.00035002,0.00035002,0.00034791,0.00034804,0.0017750039999999997,5.1
1660806000000,2022-08-18 07:00:00,LINK/BTC,0.00034921,0.00035028,0.0003489,0.00035028,0.00192654,5.5
1660802400000,2022-08-18 06:00:00,LINK/BTC,0.00034559,0.00035048,0.00034559,0.00034931,0.002200653,6.3
1660798800000,2022-08-18 05:00:00,LINK/BTC,0.00034563,0.00035028,0.00034503,0.00034766,0.002120726,6.1
1660795200000,2022-08-18 04:00:00,LINK/BTC,0.00034638,0.00034698,0.00034451,0.00034451,0.0017914520000000002,5.2
1660791600000,2022-08-18 03:00:00,LINK/BTC,0.0003449,0.00034631,0.0003449,0.00034623,0.002250495,6.5
1660788000000,2022-08-18 02:00:00,LINK/BTC,0.00034598,0.00034622,0.00034411,0.00034553,0.002038627,5.9
1660784400000,2022-08-18 01:00:00,LINK/BTC,0.00034546,0.00034635,0.00034492,0.00034576,0.002005408,5.8
1660780800000,2022-08-18 00:00:00,LINK/BTC,0.00034527,0.00034617,0.00034125,0.00034582,0.0018920864495678,5.47130429
1660777200000,2022-08-17 23:00:00,LINK/BTC,0.00034451,0.00034607,0.00034383,0.00034507,0.001828871,5.3
1660773600000,2022-08-17 22:00:00,LINK/BTC,0.00034949,0.00034949,0.00034396,0.00034396,0.0019949679999999997,5.8
1660770000000,2022-08-17 21:00:00,LINK/BTC,0.00035033,0.00035033,0.0003458,0.00034857,0.002300562,6.6
1660766400000,2022-08-17 20:00:00,LINK/BTC,0.00034953,0.00035095,0.00034953,0.00034996,0.001959776,5.6
1660762800000,2022-08-17 19:00:00,LINK/BTC,0.00034824,0.00034999,0.00034773,0.00034971,0.002063289,5.9
1660759200000,2022-08-17 18:00:00,LINK/BTC,0.00034875,0.00034907,0.00034822,0.00034869,0.001603974,4.6
1660755600000,2022-08-17 17:00:00,LINK/BTC,0.00034803,0.00034867,0.00034665,0.00034867,0.002022286,5.8
1660752000000,2022-08-17 16:00:00,LINK/BTC,0.0003461,0.00034822,0.00034597,0.00034737,0.0019452719999999998,5.6
1660748400000,2022-08-17 15:00:00,LINK/BTC,0.00034654,0.00034732,0.000345,0.00034577,0.0017195785439662,4.97318606
1660744800000,2022-08-17 14:00:00,LINK/BTC,0.00034791,0.00034942,0.00034525,0.00034541,0.001692509,4.9
1660741200000,2022-08-17 13:00:00,LINK/BTC,0.00035023,0.0003506,0.00034751,0.00034818,0.00208908,6.0
1660737600000,2022-08-17 12:00:00,LINK/BTC,0.00035342,0.00035342,0.00034947,0.00035103,0.002422107,6.9
1660734000000,2022-08-17 11:00:00,LINK/BTC,0.00035418,0.00035504,0.00035344,0.00035504,0.00195272,5.5
1660730400000,2022-08-17 10:00:00,LINK/BTC,0.00035748,0.00035748,0.00035396,0.00035401,0.001840852,5.2
1660726800000,2022-08-17 09:00:00,LINK/BTC,0.00035605,0.00035829,0.00035596,0.00035791,0.002183251,6.1
1660723200000,2022-08-17 08:00:00,LINK/BTC,0.00035484,0.0003568,0.00035484,0.00035597,0.002064626,5.8
1660719600000,2022-08-17 07:00:00,LINK/BTC,0.00035663,0.00035687,0.00035405,0.00035494,0.001632724,4.6
1660716000000,2022-08-17 06:00:00,LINK/BTC,0.00036029,0.00036029,0.00035437,0.00035661,0.0017117279999999998,4.8
1660712400000,2022-08-17 05:00:00,LINK/BTC,0.00035907,0.0003616,0.00035836,0.00036045,0.00223479,6.2
1660708800000,2022-08-17 04:00:00,LINK/BTC,0.00035893,0.00035941,0.0003582,0.00035917,0.001903601,5.3
1660705200000,2022-08-17 03:00:00,LINK/BTC,0.00035655,0.00035957,0.00035653,0.0003594,0.0035569585324439997,9.89693526
1660701600000,2022-08-17 02:00:00,LINK/BTC,0.00035588,0.00035673,0.00035546,0.00035664,0.0021398399999999996,6.0
1660698000000,2022-08-17 01:00:00,LINK/BTC,0.00035597,0.00035671,0.00035556,0.00035566,0.002205092,6.2
1660694400000,2022-08-17 00:00:00,LINK/BTC,0.00035427,0.00035726,0.00035427,0.00035626,0.0024581940000000004,6.9
1660690800000,2022-08-16 23:00:00,LINK/BTC,0.00035584,0.00035605,0.00035428,0.00035516,0.001029964,2.9
