https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MTA,Volume USDT
1643587200000.0,2022-01-31 00:00:00,MTA/USDT,0.6515,0.715,0.638,0.6945,32179.796976241898,22348.869
1643500800000.0,2022-01-30 00:00:00,MTA/USDT,0.657,0.6645,0.628,0.6515,10542.876438986954,6868.684
1643414400000.0,2022-01-29 00:00:00,MTA/USDT,0.681,0.702,0.654,0.657,40625.57914764079,26691.0055
1643328000000.0,2022-01-28 00:00:00,MTA/USDT,0.664,0.6885,0.6565,0.681,3477.875917767988,2368.4335
1643241600000.0,2022-01-27 00:00:00,MTA/USDT,0.653,0.676,0.6285,0.664,130589.11671686747,86711.1735
1643155200000.0,2022-01-26 00:00:00,MTA/USDT,0.6915,0.7335,0.5975,0.653,42221.53675344563,27570.6635
1643068800000.0,2022-01-25 00:00:00,MTA/USDT,0.721,0.7655,0.6605,0.6915,23745.931308749095,16420.3115
1642982400000.0,2022-01-24 00:00:00,MTA/USDT,0.6695,0.7215,0.6285,0.721,132355.43273231623,95428.267
1642896000000.0,2022-01-23 00:00:00,MTA/USDT,0.6675,0.6975,0.6425,0.6695,67421.56758775206,45138.7395
1642809600000.0,2022-01-22 00:00:00,MTA/USDT,0.67,0.725,0.615,0.6675,89748.72359550562,59907.273
1642723200000.0,2022-01-21 00:00:00,MTA/USDT,0.898,0.911,0.6605,0.67,74190.82014925372,49707.8495
1642636800000.0,2022-01-20 00:00:00,MTA/USDT,0.868,1.011,0.8455,0.898,68834.27505567929,61813.179
1642550400000.0,2022-01-19 00:00:00,MTA/USDT,0.8285,0.942,0.8225,0.868,39596.360023041474,34369.6405
1642464000000.0,2022-01-18 00:00:00,MTA/USDT,0.912,0.926,0.793,0.8285,90859.19674109838,75276.8445
1642377600000.0,2022-01-17 00:00:00,MTA/USDT,0.888,1.048,0.863,0.912,195080.07236842107,177913.026
1642291200000.0,2022-01-16 00:00:00,MTA/USDT,0.792,0.915,0.7435,0.888,70417.20157657657,62530.475
1642204800000.0,2022-01-15 00:00:00,MTA/USDT,0.7905,0.9005,0.7595,0.792,163354.83207070705,129377.027
1642118400000.0,2022-01-14 00:00:00,MTA/USDT,0.751,0.8385,0.751,0.7905,87095.9531941809,68849.351
1642032000000.0,2022-01-13 00:00:00,MTA/USDT,0.784,0.7985,0.6935,0.751,23588.919440745674,17715.2785
1641945600000.0,2022-01-12 00:00:00,MTA/USDT,0.7315,0.821,0.679,0.784,57105.169642857145,44770.453
1641859200000.0,2022-01-11 00:00:00,MTA/USDT,0.6835,0.739,0.6815,0.7315,16445.6999316473,12030.0295
1641772800000.0,2022-01-10 00:00:00,MTA/USDT,0.698,0.7065,0.671,0.6835,18129.90782735918,12391.792
1641686400000.0,2022-01-09 00:00:00,MTA/USDT,0.7105,0.7145,0.671,0.698,10534.310171919773,7352.9485
1641600000000.0,2022-01-08 00:00:00,MTA/USDT,0.6705,0.7295,0.666,0.7105,26063.072484166078,18517.813
1641513600000.0,2022-01-07 00:00:00,MTA/USDT,0.701,0.7185,0.6705,0.6705,6435.662192393736,4315.1115
1641427200000.0,2022-01-06 00:00:00,MTA/USDT,0.6695,0.72,0.659,0.701,18172.56847360913,12738.9705
1641340800000.0,2022-01-05 00:00:00,MTA/USDT,0.682,0.765,0.6415,0.6695,43229.21583271098,28941.96
1641254400000.0,2022-01-04 00:00:00,MTA/USDT,0.719,0.742,0.6745,0.682,17328.47507331378,11818.02
1641168000000.0,2022-01-03 00:00:00,MTA/USDT,0.6875,0.723,0.668,0.719,16993.59040333797,12218.3915
1641081600000.0,2022-01-02 00:00:00,MTA/USDT,0.6815,0.7315,0.676,0.6875,21896.899636363636,15054.1185
1640995200000.0,2022-01-01 00:00:00,MTA/USDT,0.638,0.693,0.6305,0.6815,38992.132795304475,26573.1385
1640908800000.0,2021-12-31 00:00:00,MTA/USDT,0.675,0.721,0.63,0.638,11149.638714733543,7113.4695
1640822400000.0,2021-12-30 00:00:00,MTA/USDT,0.655,0.698,0.6425,0.675,3896.5859259259255,2630.1955
1640736000000.0,2021-12-29 00:00:00,MTA/USDT,0.7225,0.728,0.654,0.655,9925.670229007634,6501.314
1640649600000.0,2021-12-28 00:00:00,MTA/USDT,0.788,0.788,0.722,0.7225,31718.11903114187,22916.341
1640563200000.0,2021-12-27 00:00:00,MTA/USDT,0.7985,0.854,0.784,0.788,20626.81725888325,16253.932
1640476800000.0,2021-12-26 00:00:00,MTA/USDT,0.7985,0.7985,0.754,0.7985,5679.865998747651,4535.373
1640390400000.0,2021-12-25 00:00:00,MTA/USDT,0.794,0.818,0.78,0.7985,13017.045710707578,10394.111
1640304000000.0,2021-12-24 00:00:00,MTA/USDT,0.794,0.814,0.7675,0.794,10172.063602015112,8076.6185
1640217600000.0,2021-12-23 00:00:00,MTA/USDT,0.712,0.8,0.704,0.794,27758.468513853903,22040.224
1640131200000.0,2021-12-22 00:00:00,MTA/USDT,0.7135,0.7335,0.685,0.712,35831.418539325845,25511.97
1640044800000.0,2021-12-21 00:00:00,MTA/USDT,0.734,0.761,0.7125,0.7135,42243.475823405744,30140.72
1639958400000.0,2021-12-20 00:00:00,MTA/USDT,0.7435,0.7605,0.7055,0.734,42395.228201634876,31118.0975
1639872000000.0,2021-12-19 00:00:00,MTA/USDT,0.756,0.846,0.7015,0.7435,83321.02891728311,61949.185
1639785600000.0,2021-12-18 00:00:00,MTA/USDT,0.738,0.803,0.627,0.756,25756.614417989415,19472.0005
1639699200000.0,2021-12-17 00:00:00,MTA/USDT,0.8325,0.839,0.709,0.738,59721.08130081301,44074.158
1639612800000.0,2021-12-16 00:00:00,MTA/USDT,0.9025,0.9305,0.8205,0.8325,36038.801801801805,30002.3025
1639526400000.0,2021-12-15 00:00:00,MTA/USDT,0.857,0.908,0.79,0.9025,43472.9783933518,39234.363
1639440000000.0,2021-12-14 00:00:00,MTA/USDT,0.8915,0.898,0.833,0.857,45806.4649941657,39256.1405
1639353600000.0,2021-12-13 00:00:00,MTA/USDT,0.9735,1.0265,0.87,0.8915,44074.00224340998,39291.973
1639267200000.0,2021-12-12 00:00:00,MTA/USDT,0.9755,0.9805,0.9715,0.9735,5500.439137134052,5354.6775
1639180800000.0,2021-12-11 00:00:00,MTA/USDT,0.972,1.0265,0.9695,0.9755,13485.132239876984,13154.7465
1639094400000.0,2021-12-10 00:00:00,MTA/USDT,0.979,1.012,0.9635,0.972,34366.056584362144,33403.807
1639008000000.0,2021-12-09 00:00:00,MTA/USDT,1.0395,1.0635,0.97,0.979,48699.47803881511,47676.789
1638921600000.0,2021-12-08 00:00:00,MTA/USDT,0.9845,1.1,0.984,1.0395,19414.272727272724,20181.1365
1638835200000.0,2021-12-07 00:00:00,MTA/USDT,0.9595,1.087,0.923,0.9845,47731.915693245304,46992.071
1638748800000.0,2021-12-06 00:00:00,MTA/USDT,0.972,0.981,0.808,0.9595,67910.25221469515,65159.887
1638662400000.0,2021-12-05 00:00:00,MTA/USDT,1.0405,1.0675,0.9245,0.972,77014.75360082305,74858.3405
1638576000000.0,2021-12-04 00:00:00,MTA/USDT,1.1635,1.176,0.8475,1.0405,47626.89956751562,49555.789
1638489600000.0,2021-12-03 00:00:00,MTA/USDT,1.2685,1.3475,1.122,1.1635,31955.265577997423,37179.9515
1638403200000.0,2021-12-02 00:00:00,MTA/USDT,1.3855,1.3855,1.251,1.2685,27949.290894757585,35453.6755
1638316800000.0,2021-12-01 00:00:00,MTA/USDT,1.4445,1.5515,1.3615,1.3855,25010.371706964997,34651.87
1638230400000.0,2021-11-30 00:00:00,MTA/USDT,1.5275,1.656,1.435,1.4445,37326.062305295956,53917.497
1638144000000.0,2021-11-29 00:00:00,MTA/USDT,1.448,1.5875,1.4285,1.5275,24509.37250409165,37438.0665
1638057600000.0,2021-11-28 00:00:00,MTA/USDT,1.4725,1.5155,1.278,1.448,18812.479627071825,27240.4705
1637971200000.0,2021-11-27 00:00:00,MTA/USDT,1.333,1.5865,1.3265,1.4725,32183.947368421057,47390.8625
1637884800000.0,2021-11-26 00:00:00,MTA/USDT,1.6085,1.6405,1.297,1.333,45468.80532633159,60609.9175
1637798400000.0,2021-11-25 00:00:00,MTA/USDT,1.519,1.618,1.4595,1.6085,10842.963630711842,17440.907
1637712000000.0,2021-11-24 00:00:00,MTA/USDT,1.7775,1.98,1.4705,1.519,80575.33508887426,122393.934
1637625600000.0,2021-11-23 00:00:00,MTA/USDT,1.6745,1.9045,1.5825,1.7775,35092.05316455696,62376.1245
1637539200000.0,2021-11-22 00:00:00,MTA/USDT,1.98,2.0205,1.6585,1.6745,47851.71155568826,80127.691
1637452800000.0,2021-11-21 00:00:00,MTA/USDT,1.227,2.11,1.217,1.98,111758.02222222222,221280.884
1637366400000.0,2021-11-20 00:00:00,MTA/USDT,1.255,1.337,1.215,1.227,33766.043602281985,41430.9355
1637280000000.0,2021-11-19 00:00:00,MTA/USDT,1.223,1.317,1.213,1.255,24747.893227091634,31058.606
1637193600000.0,2021-11-18 00:00:00,MTA/USDT,1.2865,1.414,1.215,1.223,43755.04006541291,53512.414
1637107200000.0,2021-11-17 00:00:00,MTA/USDT,1.23,1.405,1.1975,1.2865,42416.2491255344,54568.5045
1637020800000.0,2021-11-16 00:00:00,MTA/USDT,1.307,1.45,1.0,1.23,287294.8764227642,353372.698
1636934400000.0,2021-11-15 00:00:00,MTA/USDT,1.063,1.475,1.052,1.307,111634.29342004591,145906.0215
1636848000000.0,2021-11-14 00:00:00,MTA/USDT,1.083,1.0855,1.0325,1.063,10667.66980244591,11339.733
1636761600000.0,2021-11-13 00:00:00,MTA/USDT,1.121,1.1345,1.06,1.083,18621.22391505079,20166.7855
1636675200000.0,2021-11-12 00:00:00,MTA/USDT,1.1215,1.3435,1.08,1.121,50948.61909009813,57113.402
1636588800000.0,2021-11-11 00:00:00,MTA/USDT,1.135,1.2085,1.0905,1.1215,54349.908158716,60953.422
1636502400000.0,2021-11-10 00:00:00,MTA/USDT,1.2335,1.317,1.086,1.135,153783.01453744495,174543.7215
1636416000000.0,2021-11-09 00:00:00,MTA/USDT,1.3065,1.3595,1.1615,1.2335,108126.65018240777,133374.223
1636329600000.0,2021-11-08 00:00:00,MTA/USDT,1.2865,1.44,1.2415,1.3065,132707.78606965175,173382.7225
1636243200000.0,2021-11-07 00:00:00,MTA/USDT,1.036,1.3605,0.9925,1.2865,154818.06373882628,199173.439
1636156800000.0,2021-11-06 00:00:00,MTA/USDT,0.9815,1.039,0.9195,1.036,48198.08542471043,49933.2165
1636070400000.0,2021-11-05 00:00:00,MTA/USDT,1.052,1.0565,0.967,0.9815,45112.18695873662,44277.6115
1635984000000.0,2021-11-04 00:00:00,MTA/USDT,1.1435,1.224,1.0235,1.052,119891.92442965778,126126.3045
1635897600000.0,2021-11-03 00:00:00,MTA/USDT,0.8785,1.3655,0.876,1.1435,210416.13467424575,240610.85
1635811200000.0,2021-11-02 00:00:00,MTA/USDT,0.846,0.8975,0.817,0.8785,49218.24359704041,43238.227
1635724800000.0,2021-11-01 00:00:00,MTA/USDT,0.7645,0.909,0.7355,0.846,52563.065602836876,44468.3535
1635638400000.0,2021-10-31 00:00:00,MTA/USDT,0.752,0.766,0.7255,0.7645,9743.110529758012,7448.608
1635552000000.0,2021-10-30 00:00:00,MTA/USDT,0.788,0.816,0.73,0.752,13796.625664893618,10375.0625
1635465600000.0,2021-10-29 00:00:00,MTA/USDT,0.795,0.8255,0.764,0.788,15711.229060913705,12380.4485
1635379200000.0,2021-10-28 00:00:00,MTA/USDT,0.8,0.8865,0.7695,0.795,24604.614465408802,19560.6685
1635292800000.0,2021-10-27 00:00:00,MTA/USDT,0.965,0.9965,0.796,0.8,42390.965625,33912.7725
1635206400000.0,2021-10-26 00:00:00,MTA/USDT,0.9185,1.081,0.899,0.965,43429.06683937824,41909.0495
1635120000000.0,2021-10-25 00:00:00,MTA/USDT,0.8355,0.969,0.814,0.9185,52149.22264561786,47899.061
1635033600000.0,2021-10-24 00:00:00,MTA/USDT,0.861,0.8715,0.8065,0.8355,13433.237582286056,11223.47
1634947200000.0,2021-10-23 00:00:00,MTA/USDT,0.838,0.8935,0.8255,0.861,12996.770615563299,11190.2195
1634860800000.0,2021-10-22 00:00:00,MTA/USDT,0.921,0.957,0.8165,0.838,39601.36634844869,33185.945
1634774400000.0,2021-10-21 00:00:00,MTA/USDT,0.9285,1.1365,0.9,0.921,80328.34473398479,73982.4055
1634688000000.0,2021-10-20 00:00:00,MTA/USDT,0.966,1.0555,0.888,0.9285,121768.40764674205,113061.9665
1634601600000.0,2021-10-19 00:00:00,MTA/USDT,0.9375,1.0,0.9175,0.966,40317.16407867495,38946.3805
1634515200000.0,2021-10-18 00:00:00,MTA/USDT,0.9785,1.0575,0.9175,0.9375,30074.655466666667,28194.9895
1634428800000.0,2021-10-17 00:00:00,MTA/USDT,0.7965,1.1595,0.7255,0.9785,131400.55646397546,128575.4445
1634342400000.0,2021-10-16 00:00:00,MTA/USDT,0.749,0.8455,0.698,0.7965,38760.13433772756,30872.447
1634256000000.0,2021-10-15 00:00:00,MTA/USDT,0.7185,0.765,0.688,0.749,46949.27503337783,35165.007
1634169600000.0,2021-10-14 00:00:00,MTA/USDT,0.6305,0.7345,0.6305,0.7185,45450.61308281141,32656.2655
1634083200000.0,2021-10-13 00:00:00,MTA/USDT,0.619,0.776,0.619,0.6305,90587.36003172086,57115.3305
1633996800000.0,2021-10-12 00:00:00,MTA/USDT,0.6515,0.652,0.5935,0.619,24857.033925686592,15386.504
1633910400000.0,2021-10-11 00:00:00,MTA/USDT,0.6545,0.7675,0.623,0.6515,57992.53875671528,37782.139
1633824000000.0,2021-10-10 00:00:00,MTA/USDT,0.667,0.797,0.6495,0.6545,29758.551566080983,19476.972
1633737600000.0,2021-10-09 00:00:00,MTA/USDT,0.6385,0.7305,0.6215,0.667,69908.1244377811,46628.719
1633651200000.0,2021-10-08 00:00:00,MTA/USDT,0.6125,0.6775,0.5885,0.6385,16650.357086922475,10631.253
1633564800000.0,2021-10-07 00:00:00,MTA/USDT,0.6325,0.642,0.5815,0.6125,65934.26938775509,40384.74
1633478400000.0,2021-10-06 00:00:00,MTA/USDT,0.621,0.677,0.593,0.6325,69284.22450592885,43822.272
1633392000000.0,2021-10-05 00:00:00,MTA/USDT,0.6155,0.6225,0.5925,0.621,19074.64653784219,11845.3555
1633305600000.0,2021-10-04 00:00:00,MTA/USDT,0.6355,0.636,0.5595,0.6155,37244.3151909017,22923.876
1633219200000.0,2021-10-03 00:00:00,MTA/USDT,0.6295,0.643,0.6195,0.6355,16189.603461841072,10288.493
1633132800000.0,2021-10-02 00:00:00,MTA/USDT,0.615,0.639,0.6105,0.6295,18944.709293089756,11925.6945
1633046400000.0,2021-10-01 00:00:00,MTA/USDT,0.575,0.6375,0.572,0.615,8072.108943089431,4964.347
1632960000000.0,2021-09-30 00:00:00,MTA/USDT,0.547,0.613,0.542,0.575,52358.60434782609,30106.1975
1632873600000.0,2021-09-29 00:00:00,MTA/USDT,0.539,0.555,0.518,0.547,1781.034734917733,974.226
1632787200000.0,2021-09-28 00:00:00,MTA/USDT,0.559,0.5955,0.535,0.539,1320.0361781076067,711.4995
1632700800000.0,2021-09-27 00:00:00,MTA/USDT,0.602,0.625,0.5545,0.559,14539.077817531304,8127.3445
1632614400000.0,2021-09-26 00:00:00,MTA/USDT,0.645,0.677,0.5285,0.602,30291.518272425248,18235.494
1632528000000.0,2021-09-25 00:00:00,MTA/USDT,0.6745,0.6745,0.6375,0.645,2535.8255813953488,1635.6075
1632441600000.0,2021-09-24 00:00:00,MTA/USDT,0.7195,0.721,0.6525,0.6745,21980.577464788734,14825.8995
1632355200000.0,2021-09-23 00:00:00,MTA/USDT,0.75,0.784,0.7185,0.72,28505.2125,20523.753
1632268800000.0,2021-09-22 00:00:00,MTA/USDT,0.7305,0.772,0.718,0.75,6471.022,4853.2665
1632182400000.0,2021-09-21 00:00:00,MTA/USDT,0.815,0.8455,0.7235,0.7305,13854.926078028746,10121.0235
1632096000000.0,2021-09-20 00:00:00,MTA/USDT,0.9255,1.011,0.7855,0.815,33966.8564417178,27682.988
1632009600000.0,2021-09-19 00:00:00,MTA/USDT,0.957,0.9635,0.9235,0.9255,26951.626148028092,24943.73
1631923200000.0,2021-09-18 00:00:00,MTA/USDT,0.9725,0.982,0.9425,0.957,20709.972831765936,19819.444
1631836800000.0,2021-09-17 00:00:00,MTA/USDT,0.981,1.1335,0.917,0.9725,46662.13419023136,45378.9255
1631750400000.0,2021-09-16 00:00:00,MTA/USDT,0.9645,1.0495,0.9535,0.981,27198.01936799185,26681.257
1631664000000.0,2021-09-15 00:00:00,MTA/USDT,0.9065,0.973,0.899,0.9645,17304.407983411093,16690.1015
1631577600000.0,2021-09-14 00:00:00,MTA/USDT,0.8985,0.9405,0.8755,0.9065,18403.04522890237,16682.3605
1631491200000.0,2021-09-13 00:00:00,MTA/USDT,0.9275,0.945,0.828,0.8985,30156.27657206455,27095.4145
1631404800000.0,2021-09-12 00:00:00,MTA/USDT,0.8895,0.988,0.856,0.9275,41334.97789757413,38338.192
1631318400000.0,2021-09-11 00:00:00,MTA/USDT,0.8795,1.0935,0.8785,0.8895,30250.85216413716,26908.133
1631232000000.0,2021-09-10 00:00:00,MTA/USDT,0.9415,0.9705,0.8695,0.8795,5795.296191017624,5096.963
1631145600000.0,2021-09-09 00:00:00,MTA/USDT,0.933,0.965,0.9015,0.9415,3353.554965480616,3157.372
1631059200000.0,2021-09-08 00:00:00,MTA/USDT,0.9685,0.988,0.8465,0.933,7697.234726688103,7181.52
1630972800000.0,2021-09-07 00:00:00,MTA/USDT,1.17,1.1805,0.751,0.9685,22497.257614868355,21788.594
1630886400000.0,2021-09-06 00:00:00,MTA/USDT,1.1505,1.1955,1.103,1.17,15754.77905982906,18433.0915
1630800000000.0,2021-09-05 00:00:00,MTA/USDT,1.1055,1.153,1.054,1.1505,7065.05997392438,8128.3515
1630713600000.0,2021-09-04 00:00:00,MTA/USDT,1.0435,1.2,1.033,1.1055,35688.32383536862,39453.442
1630627200000.0,2021-09-03 00:00:00,MTA/USDT,1.0075,1.059,0.8355,1.0435,14124.11787254432,14738.517
1630540800000.0,2021-09-02 00:00:00,MTA/USDT,1.103,1.113,0.9885,1.0075,6263.500744416873,6310.477
1630454400000.0,2021-09-01 00:00:00,MTA/USDT,1.0445,1.2735,1.0205,1.103,28268.975067996373,31180.6795
1630368000000.0,2021-08-31 00:00:00,MTA/USDT,1.0135,1.071,0.9945,1.0445,9526.603638104356,9950.5375
1630281600000.0,2021-08-30 00:00:00,MTA/USDT,1.072,1.073,1.01,1.0135,7846.171188949185,7952.0945
1630195200000.0,2021-08-29 00:00:00,MTA/USDT,1.108,1.1155,1.032,1.072,7160.567630597015,7676.1285
1630108800000.0,2021-08-28 00:00:00,MTA/USDT,1.1605,1.1705,1.05,1.108,5732.665613718411,6351.7935
1630022400000.0,2021-08-27 00:00:00,MTA/USDT,1.105,1.168,1.0675,1.1605,14563.164153382162,16900.552
1629936000000.0,2021-08-26 00:00:00,MTA/USDT,1.2355,1.2355,1.1045,1.105,16716.489140271493,18471.7205
1629849600000.0,2021-08-25 00:00:00,MTA/USDT,1.1235,1.486,1.1235,1.2355,18974.65277215702,23443.1835
1629763200000.0,2021-08-24 00:00:00,MTA/USDT,1.151,1.151,1.0395,1.1235,9150.906097018247,10281.043
1629676800000.0,2021-08-23 00:00:00,MTA/USDT,1.0545,1.2125,1.026,1.151,11703.390529973936,13470.6025
1629590400000.0,2021-08-22 00:00:00,MTA/USDT,0.9895,1.087,0.986,1.0545,5704.455192034139,6015.348
1629504000000.0,2021-08-21 00:00:00,MTA/USDT,0.995,1.096,0.949,0.9895,5114.692774128348,5060.9885
1629417600000.0,2021-08-20 00:00:00,MTA/USDT,0.9865,1.1885,0.955,0.995,10347.901507537688,10296.162
1629331200000.0,2021-08-19 00:00:00,MTA/USDT,0.9725,0.995,0.9355,0.9865,9764.65686771414,9632.834
1629244800000.0,2021-08-18 00:00:00,MTA/USDT,0.995,1.049,0.92,0.9725,8196.78766066838,7971.376
1629158400000.0,2021-08-17 00:00:00,MTA/USDT,1.0395,1.189,0.9705,0.995,9841.670351758794,9792.462
1629072000000.0,2021-08-16 00:00:00,MTA/USDT,1.07,1.1885,1.0335,1.0395,9700.037518037518,10083.189
1628985600000.0,2021-08-15 00:00:00,MTA/USDT,1.0965,1.12,1.04,1.07,3339.6967289719623,3573.4755
1628899200000.0,2021-08-14 00:00:00,MTA/USDT,1.125,1.1885,1.0795,1.0965,10785.265845873233,11826.044
1628812800000.0,2021-08-13 00:00:00,MTA/USDT,1.0365,1.125,1.028,1.125,9084.294222222223,10219.831
1628726400000.0,2021-08-12 00:00:00,MTA/USDT,1.0885,1.136,1.0275,1.0365,14227.843704775687,14747.16
1628640000000.0,2021-08-11 00:00:00,MTA/USDT,0.995,1.11,0.9455,1.0885,20538.676619200734,22356.3495
1628553600000.0,2021-08-10 00:00:00,MTA/USDT,1.0505,1.081,0.834,0.995,30576.432663316584,30423.5505
1628467200000.0,2021-08-09 00:00:00,MTA/USDT,0.9685,1.0645,0.9165,1.0505,1268.8048548310328,1332.8795
1628380800000.0,2021-08-08 00:00:00,MTA/USDT,1.0525,1.0595,0.94,0.9685,4709.549303045947,4561.1985
1628294400000.0,2021-08-07 00:00:00,MTA/USDT,1.0375,1.189,0.9375,1.0525,12414.429928741092,13066.1875
1628208000000.0,2021-08-06 00:00:00,MTA/USDT,0.892,1.189,0.8765,1.0375,19723.86313253012,20463.508
1628121600000.0,2021-08-05 00:00:00,MTA/USDT,0.83,0.8965,0.816,0.892,13094.573991031391,11680.36
1628035200000.0,2021-08-04 00:00:00,MTA/USDT,0.789,0.9835,0.7425,0.83,3194.725903614458,2651.6225
1627948800000.0,2021-08-03 00:00:00,MTA/USDT,0.813,0.821,0.7565,0.789,5593.318757921419,4413.1285
1627862400000.0,2021-08-02 00:00:00,MTA/USDT,0.803,0.824,0.7875,0.813,16114.551045510456,13101.13
1627776000000.0,2021-08-01 00:00:00,MTA/USDT,0.796,0.8225,0.7875,0.803,191.64881693648817,153.894
1627689600000.0,2021-07-31 00:00:00,MTA/USDT,0.7535,0.9315,0.752,0.796,9791.557160804019,7794.0795
1627603200000.0,2021-07-30 00:00:00,MTA/USDT,0.743,0.7535,0.731,0.7535,1375.4711347047114,1036.4175
1627516800000.0,2021-07-29 00:00:00,MTA/USDT,0.7325,0.7505,0.728,0.743,928.5915208613728,689.9435
1627430400000.0,2021-07-28 00:00:00,MTA/USDT,0.734,0.743,0.715,0.7325,25999.63822525597,19044.735
1627344000000.0,2021-07-27 00:00:00,MTA/USDT,0.7445,0.749,0.7045,0.734,7736.414850136241,5678.5285
1627257600000.0,2021-07-26 00:00:00,MTA/USDT,0.745,0.7855,0.733,0.7445,27561.404969778374,20519.466
1627171200000.0,2021-07-25 00:00:00,MTA/USDT,0.695,0.8775,0.674,0.745,63649.34429530201,47418.7615
1627084800000.0,2021-07-24 00:00:00,MTA/USDT,0.6895,0.732,0.6885,0.695,8480.723021582735,5894.1025
1626998400000.0,2021-07-23 00:00:00,MTA/USDT,0.692,0.6955,0.688,0.6895,1399.9274836838288,965.25
1626912000000.0,2021-07-22 00:00:00,MTA/USDT,0.692,0.731,0.665,0.692,17312.610549132947,11980.3265
1626825600000.0,2021-07-21 00:00:00,MTA/USDT,0.663,0.801,0.663,0.692,72962.80563583816,50490.2615
1626739200000.0,2021-07-20 00:00:00,MTA/USDT,0.6825,0.6825,0.64,0.663,814.5739064856712,540.0625
1626652800000.0,2021-07-19 00:00:00,MTA/USDT,0.711,0.7255,0.679,0.6825,3367.178021978022,2298.099
1626566400000.0,2021-07-18 00:00:00,MTA/USDT,0.706,0.7255,0.7025,0.711,2279.372714486639,1620.634
1626480000000.0,2021-07-17 00:00:00,MTA/USDT,0.742,0.747,0.6965,0.706,4441.866147308782,3135.9575
1626393600000.0,2021-07-16 00:00:00,MTA/USDT,0.768,0.7755,0.7235,0.742,527.3551212938006,391.2975
1626307200000.0,2021-07-15 00:00:00,MTA/USDT,0.786,0.8115,0.7535,0.768,6015.152343749999,4619.637
1626220800000.0,2021-07-14 00:00:00,MTA/USDT,0.7845,0.7885,0.738,0.786,4200.156488549618,3301.323
1626134400000.0,2021-07-13 00:00:00,MTA/USDT,0.8145,0.8235,0.7745,0.7845,1969.546845124283,1545.1095
1626048000000.0,2021-07-12 00:00:00,MTA/USDT,0.754,0.9085,0.754,0.8145,1069.6666666666667,871.2435
1625961600000.0,2021-07-11 00:00:00,MTA/USDT,0.7485,0.7575,0.74,0.754,1209.3958885941645,911.8845
1625875200000.0,2021-07-10 00:00:00,MTA/USDT,0.7595,0.7725,0.7455,0.7485,315.75684702738806,236.344
1625788800000.0,2021-07-09 00:00:00,MTA/USDT,0.772,0.788,0.713,0.7595,3630.3798551678738,2757.2735
1625702400000.0,2021-07-08 00:00:00,MTA/USDT,0.769,0.811,0.74,0.772,46688.66126943006,36043.6465
1625616000000.0,2021-07-07 00:00:00,MTA/USDT,0.754,0.774,0.69,0.769,9076.862808842652,6980.1075
1625529600000.0,2021-07-06 00:00:00,MTA/USDT,0.726,0.7675,0.7245,0.754,7861.324270557029,5927.4385
1625443200000.0,2021-07-05 00:00:00,MTA/USDT,0.748,0.753,0.7145,0.726,12599.818181818184,9147.468
1625356800000.0,2021-07-04 00:00:00,MTA/USDT,0.7455,0.82,0.742,0.748,32704.25735294118,24462.7845
1625270400000.0,2021-07-03 00:00:00,MTA/USDT,0.722,0.7455,0.7085,0.7455,3631.437290409121,2707.2365
1625184000000.0,2021-07-02 00:00:00,MTA/USDT,0.727,0.8375,0.6905,0.722,7965.296398891967,5750.944
1625097600000.0,2021-07-01 00:00:00,MTA/USDT,0.7375,0.742,0.706,0.727,2493.299174690509,1812.6285
1625011200000.0,2021-06-30 00:00:00,MTA/USDT,0.783,0.7885,0.722,0.7375,1575.1966101694914,1161.7075
1624924800000.0,2021-06-29 00:00:00,MTA/USDT,0.835,0.8915,0.7355,0.783,27430.14878671775,21477.8065
1624838400000.0,2021-06-28 00:00:00,MTA/USDT,0.679,1.0,0.679,0.835,12330.54610778443,10296.006
1624752000000.0,2021-06-27 00:00:00,MTA/USDT,0.6575,0.7415,0.649,0.679,1380.161266568483,937.1295
1624665600000.0,2021-06-26 00:00:00,MTA/USDT,0.66,0.6685,0.6415,0.6575,1690.8600760456277,1111.7405
1624579200000.0,2021-06-25 00:00:00,MTA/USDT,0.6845,0.7735,0.6515,0.66,4324.767424242425,2854.3465
1624492800000.0,2021-06-24 00:00:00,MTA/USDT,0.679,0.6935,0.6625,0.6845,1548.798392987582,1060.1525
1624406400000.0,2021-06-23 00:00:00,MTA/USDT,0.646,0.6915,0.6335,0.679,56018.32695139912,38036.444
1624320000000.0,2021-06-22 00:00:00,MTA/USDT,0.712,0.7335,0.5905,0.646,49424.159442724456,31928.007
1624233600000.0,2021-06-21 00:00:00,MTA/USDT,0.892,0.9,0.6915,0.712,10206.502106741573,7267.0295
1624147200000.0,2021-06-20 00:00:00,MTA/USDT,0.925,0.9415,0.8655,0.892,6296.164798206278,5616.179
1624060800000.0,2021-06-19 00:00:00,MTA/USDT,0.9335,1.021,0.883,0.925,7995.801081081081,7396.116
1623974400000.0,2021-06-18 00:00:00,MTA/USDT,1.19,1.19,0.9065,0.934,31760.08137044968,29663.916
1623888000000.0,2021-06-17 00:00:00,MTA/USDT,0.8225,1.489,0.8105,1.19,24625.101260504205,29303.8705
1623801600000.0,2021-06-16 00:00:00,MTA/USDT,0.866,0.866,0.796,0.8225,2202.242553191489,1811.3445
