https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENJ,Volume USDT
1644364800,2022-02-09 00:00:00,ENJ/USDT,2.1172,2.1904,2.0081,2.1565,2113102.45490878,4490356.64623258843
1644278400,2022-02-08 00:00:00,ENJ/USDT,2.0884,2.168,1.9145,2.1153,2226128.11672117,4530791.867205180534
1644192000,2022-02-07 00:00:00,ENJ/USDT,2.0604,2.1681,2.0247,2.0872,2304812.5826615,4845329.86413091041
1644105600,2022-02-06 00:00:00,ENJ/USDT,1.9158,2.0774,1.9032,2.0596,2615345.76532695,5245271.944091619686
1644019200,2022-02-05 00:00:00,ENJ/USDT,1.8209,1.9937,1.8074,1.9143,2231896.15625152,4284979.159682608125
1643932800,2022-02-04 00:00:00,ENJ/USDT,1.7004,1.8352,1.6631,1.8227,1625588.28457098,2849348.609069314511
1643846400,2022-02-03 00:00:00,ENJ/USDT,1.6947,1.7116,1.6168,1.7004,1326603.73481146,2204289.659370450458
1643760000,2022-02-02 00:00:00,ENJ/USDT,1.8385,1.8599,1.6659,1.6921,1408289.36387091,2504549.615082064931
1643673600,2022-02-01 00:00:00,ENJ/USDT,1.8836,1.9047,1.818,1.8379,1968066.35979745,3643811.785574068917
1643587200,2022-01-31 00:00:00,ENJ/USDT,1.7854,1.9156,1.6818,1.8844,3085627.31387049,5596597.143452840069
1643500800,2022-01-30 00:00:00,ENJ/USDT,1.7591,1.8786,1.7314,1.7858,3336858.8237375,6014410.219072784385
1643414400,2022-01-29 00:00:00,ENJ/USDT,1.6388,1.7624,1.6311,1.7589,1937036.12283682,3292060.881754281674
1643328000,2022-01-28 00:00:00,ENJ/USDT,1.5798,1.6886,1.5635,1.6388,2546188.67333733,4119536.568044276882
1643241600,2022-01-27 00:00:00,ENJ/USDT,1.5534,1.6529,1.455,1.5804,2673612.19488337,4184362.219398778723
1643155200,2022-01-26 00:00:00,ENJ/USDT,1.5314,1.7402,1.5001,1.5526,3447374.25739792,5586305.960637597324
1643068800,2022-01-25 00:00:00,ENJ/USDT,1.5035,1.5443,1.4272,1.5309,1597690.51668462,2386167.896033357233
1642982400,2022-01-24 00:00:00,ENJ/USDT,1.6091,1.6115,1.3165,1.503,3258946.73565345,4666357.389065298846
1642896000,2022-01-23 00:00:00,ENJ/USDT,1.5056,1.6906,1.4936,1.6119,2054536.57864888,3267737.426509507148
1642809600,2022-01-22 00:00:00,ENJ/USDT,1.7304,1.7635,1.3433,1.5063,3365936.12622569,5196276.935215062916
1642723200,2022-01-21 00:00:00,ENJ/USDT,2.1093,2.1227,1.6785,1.7313,4149724.93864116,7911975.098613126049
1642636800,2022-01-20 00:00:00,ENJ/USDT,2.2199,2.354,2.0954,2.1083,1790660.45052548,4020755.159461685762
1642550400,2022-01-19 00:00:00,ENJ/USDT,2.2755,2.3491,2.2064,2.2194,2366763.1951887,5422861.500139276683
1642464000,2022-01-18 00:00:00,ENJ/USDT,2.3254,2.3504,2.1905,2.2766,1539619.19753038,3479233.695411102526
1642377600,2022-01-17 00:00:00,ENJ/USDT,2.5102,2.5419,2.2829,2.3229,1826880.13125479,4376935.024376300241
1642291200,2022-01-16 00:00:00,ENJ/USDT,2.4531,2.5418,2.4374,2.5076,1416732.52111398,3521902.017199475228
1642204800,2022-01-15 00:00:00,ENJ/USDT,2.4081,2.5475,2.3648,2.4516,1634690.59578923,4032606.134738881892
1642118400,2022-01-14 00:00:00,ENJ/USDT,2.3768,2.4592,2.3138,2.4081,1705123.34822989,4086192.117105867238
1642032000,2022-01-13 00:00:00,ENJ/USDT,2.5207,2.5976,2.3607,2.3813,2426893.95882493,6047048.449788555396
1641945600,2022-01-12 00:00:00,ENJ/USDT,2.314,2.6211,2.3131,2.525,2264804.00173755,5560232.721359568418
1641859200,2022-01-11 00:00:00,ENJ/USDT,2.1682,2.3294,2.1442,2.3125,1670239.25758865,3748485.262987432559
1641772800,2022-01-10 00:00:00,ENJ/USDT,2.297,2.3435,2.0792,2.1672,2486663.34990292,5479484.364650480212
1641686400,2022-01-09 00:00:00,ENJ/USDT,2.2563,2.3683,2.2349,2.297,1820044.8170426,4180791.225054082005
1641600000,2022-01-08 00:00:00,ENJ/USDT,2.3519,2.4412,2.1731,2.2562,2360605.43688535,5436098.465117299136
1641513600,2022-01-07 00:00:00,ENJ/USDT,2.5675,2.588,2.3118,2.352,3662719.20701389,8834774.949990672817
1641427200,2022-01-06 00:00:00,ENJ/USDT,2.4434,2.6282,2.3163,2.568,5031329.91397773,12387476.333569311939
1641340800,2022-01-05 00:00:00,ENJ/USDT,2.6864,2.7892,2.2281,2.4399,3872151.00750134,9908140.513255768363
1641254400,2022-01-04 00:00:00,ENJ/USDT,2.7914,2.8598,2.6575,2.6863,2889520.88936064,7998298.098437375688
1641168000,2022-01-03 00:00:00,ENJ/USDT,2.8543,2.95,2.7081,2.7913,2736929.94438962,7765837.163186344076
1641081600,2022-01-02 00:00:00,ENJ/USDT,2.684,2.9283,2.6613,2.8572,3044339.75162799,8478299.120982278626
1640995200,2022-01-01 00:00:00,ENJ/USDT,2.5771,2.7002,2.5625,2.6832,1174668.42560533,3080850.870951063523
1640908800,2021-12-31 00:00:00,ENJ/USDT,2.6446,2.7385,2.5156,2.5735,1848426.5494408,4874912.232565756869
1640822400,2021-12-30 00:00:00,ENJ/USDT,2.6466,2.7472,2.5544,2.6439,1474694.50326329,3901956.511740840887
1640736000,2021-12-29 00:00:00,ENJ/USDT,2.756,2.8625,2.6055,2.6451,2206194.18478791,6013306.389236422789
1640649600,2021-12-28 00:00:00,ENJ/USDT,3.0807,3.0815,2.7107,2.7555,3515425.73037443,10187612.038069412055
