https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT
1634724000,2021-10-20 10:00:00,EOS/USDT,4.5127,4.5127,4.4935,4.5027,17158.74011177,77273.804750029207
1634720400,2021-10-20 09:00:00,EOS/USDT,4.5247,4.5276,4.4887,4.5108,34662.9311837,156214.784501828564
1634716800,2021-10-20 08:00:00,EOS/USDT,4.4729,4.5249,4.4715,4.5246,33467.34766761,150412.33589877521
1634713200,2021-10-20 07:00:00,EOS/USDT,4.4623,4.477,4.4598,4.4745,11077.95284849,49536.620259365229
1634709600,2021-10-20 06:00:00,EOS/USDT,4.4608,4.4792,4.4509,4.4612,17215.46560321,76822.489800399192
1634706000,2021-10-20 05:00:00,EOS/USDT,4.4804,4.4823,4.4482,4.4619,19429.01790161,86801.198371828075
1634702400,2021-10-20 04:00:00,EOS/USDT,4.4736,4.4804,4.4644,4.4784,10291.00797841,46029.141585815564
1634698800,2021-10-20 03:00:00,EOS/USDT,4.47,4.4899,4.47,4.4706,25286.49916305,113311.972504224572
1634695200,2021-10-20 02:00:00,EOS/USDT,4.4665,4.4745,4.4541,4.4646,18608.56370686,83037.24123818794
1634691600,2021-10-20 01:00:00,EOS/USDT,4.4569,4.5054,4.4462,4.4655,51111.42312113,228831.657657368871
1634688000,2021-10-20 00:00:00,EOS/USDT,4.4597,4.4699,4.4481,4.4567,21462.87651898,95697.970487158104
1634684400,2021-10-19 23:00:00,EOS/USDT,4.4532,4.4711,4.4496,4.4592,37449.73650716,167030.977712388617
1634680800,2021-10-19 22:00:00,EOS/USDT,4.4239,4.46,4.4214,4.4552,55371.19317931,246036.031922453604
1634677200,2021-10-19 21:00:00,EOS/USDT,4.3891,4.4296,4.3856,4.4248,25347.07786772,111852.306133164031
1634673600,2021-10-19 20:00:00,EOS/USDT,4.3979,4.4142,4.386,4.3875,31024.66154323,136431.123270245655
1634670000,2021-10-19 19:00:00,EOS/USDT,4.4246,4.43,4.3965,4.3965,67465.08353297,297941.100083991391
1634666400,2021-10-19 18:00:00,EOS/USDT,4.4469,4.4514,4.4203,4.4215,58404.68042649,259136.848446222848
1634662800,2021-10-19 17:00:00,EOS/USDT,4.433,4.4603,4.4325,4.4481,26405.43719361,117492.533008114933
1634659200,2021-10-19 16:00:00,EOS/USDT,4.4121,4.4365,4.4117,4.4334,28770.96151287,127362.298428920132
1634655600,2021-10-19 15:00:00,EOS/USDT,4.43,4.4459,4.413,4.413,24709.53231299,109551.214975306338
1634652000,2021-10-19 14:00:00,EOS/USDT,4.4531,4.454,4.37,4.4281,111571.47038933,490973.223050169946
1634648400,2021-10-19 13:00:00,EOS/USDT,4.466,4.5116,4.4495,4.4523,86134.00844401,385596.794154427605
1634644800,2021-10-19 12:00:00,EOS/USDT,4.4712,4.4851,4.4573,4.4691,68433.35034758,306216.039506096869
1634641200,2021-10-19 11:00:00,EOS/USDT,4.4721,4.4868,4.4679,4.4709,26908.38445266,120491.835560988549
1634637600,2021-10-19 10:00:00,EOS/USDT,4.4734,4.4821,4.4596,4.4703,19913.72754464,89092.376482758808
1634634000,2021-10-19 09:00:00,EOS/USDT,4.4964,4.5003,4.4544,4.4748,26767.52568864,119817.860194781931
1634630400,2021-10-19 08:00:00,EOS/USDT,4.4794,4.4984,4.4508,4.4956,25341.58545849,113296.423656598815
1634626800,2021-10-19 07:00:00,EOS/USDT,4.4637,4.4833,4.4532,4.4762,24220.02318617,108295.982342721968
1634623200,2021-10-19 06:00:00,EOS/USDT,4.4927,4.5007,4.4585,4.461,24388.33367299,109199.954694623908
1634619600,2021-10-19 05:00:00,EOS/USDT,4.4913,4.4997,4.4835,4.4933,28906.75230909,129850.217118614198
1634616000,2021-10-19 04:00:00,EOS/USDT,4.5078,4.5165,4.4829,4.4896,56505.2885951,254199.633279560442
1634612400,2021-10-19 03:00:00,EOS/USDT,4.4614,4.5164,4.4455,4.5107,69421.61142504,311150.626689097548
1634608800,2021-10-19 02:00:00,EOS/USDT,4.4531,4.4812,4.4531,4.459,21757.84216059,97130.681153828292
1634605200,2021-10-19 01:00:00,EOS/USDT,4.4055,4.4562,4.3981,4.4504,26836.29808513,118895.684396676717
1634601600,2021-10-19 00:00:00,EOS/USDT,4.4208,4.4475,4.4009,4.4035,29424.95466709,130256.244175274487
1634598000,2021-10-18 23:00:00,EOS/USDT,4.4278,4.432,4.4056,4.42,29490.41279287,130440.450438429751
1634594400,2021-10-18 22:00:00,EOS/USDT,4.4137,4.4286,4.3941,4.4252,14121.99352866,62244.815068608054
1634590800,2021-10-18 21:00:00,EOS/USDT,4.4015,4.4199,4.392,4.4165,13578.13119173,59814.94838812347
1634587200,2021-10-18 20:00:00,EOS/USDT,4.3959,4.4223,4.3839,4.4136,20605.51241625,90831.059164360117
1634583600,2021-10-18 19:00:00,EOS/USDT,4.4223,4.4223,4.3572,4.395,81549.47732956,357974.425360057117
1634580000,2021-10-18 18:00:00,EOS/USDT,4.432,4.4542,4.4223,4.4227,22584.53935633,100200.94510182174
1634576400,2021-10-18 17:00:00,EOS/USDT,4.4472,4.4645,4.4321,4.4328,18752.57301229,83439.923950481731
1634572800,2021-10-18 16:00:00,EOS/USDT,4.4788,4.4937,4.4274,4.4472,44341.10102763,197789.673711690967
1634569200,2021-10-18 15:00:00,EOS/USDT,4.4865,4.4865,4.4458,4.4821,37824.27026693,168821.034510520445
1634565600,2021-10-18 14:00:00,EOS/USDT,4.5322,4.537,4.4562,4.4885,46900.8637154,210782.93784516148
1634562000,2021-10-18 13:00:00,EOS/USDT,4.478,4.5362,4.4066,4.5315,117206.21084366,522944.50412668847
1634558400,2021-10-18 12:00:00,EOS/USDT,4.4739,4.5046,4.4404,4.4794,76831.7386482,343974.734232112908
1634554800,2021-10-18 11:00:00,EOS/USDT,4.5182,4.5347,4.4535,4.4827,69173.06449691,310786.24559508381
1634551200,2021-10-18 10:00:00,EOS/USDT,4.4753,4.5229,4.44,4.5201,70096.09968024,313589.40382194548
1634547600,2021-10-18 09:00:00,EOS/USDT,4.4796,4.5632,4.4336,4.4803,132836.39716527,599481.250741475736
1634544000,2021-10-18 08:00:00,EOS/USDT,4.4472,4.4978,4.4425,4.4793,86362.13127311,385622.561896702111
1634540400,2021-10-18 07:00:00,EOS/USDT,4.4717,4.4976,4.447,4.447,36376.07712601,162903.391633817194
1634536800,2021-10-18 06:00:00,EOS/USDT,4.4593,4.4782,4.4553,4.4725,18826.40121841,84146.59049913962
1634533200,2021-10-18 05:00:00,EOS/USDT,4.4554,4.4657,4.4432,4.4611,25647.1788137,114305.26133793329
1634529600,2021-10-18 04:00:00,EOS/USDT,4.4399,4.4563,4.4198,4.455,16393.52694345,72753.420575385775
1634526000,2021-10-18 03:00:00,EOS/USDT,4.4479,4.4558,4.4173,4.4388,27695.86363149,122829.859769978883
1634522400,2021-10-18 02:00:00,EOS/USDT,4.4468,4.4582,4.4372,4.4499,58216.85448955,258613.6713011444
1634518800,2021-10-18 01:00:00,EOS/USDT,4.4478,4.464,4.433,4.4454,25207.20207457,112193.703066893858
1634515200,2021-10-18 00:00:00,EOS/USDT,4.4129,4.4629,4.4005,4.4447,57360.24095073,253984.590708438866
1634511600,2021-10-17 23:00:00,EOS/USDT,4.4066,4.4178,4.3951,4.4131,74517.28844865,328189.272225338529
1634508000,2021-10-17 22:00:00,EOS/USDT,4.3801,4.4247,4.3754,4.4069,68780.08188147,302324.683411198648
1634504400,2021-10-17 21:00:00,EOS/USDT,4.3,4.38,4.2886,4.3744,62933.95195556,272245.135304898173
1634500800,2021-10-17 20:00:00,EOS/USDT,4.4689,4.4689,4.2202,4.3039,295954.96445887,1277407.798082082878
1634497200,2021-10-17 19:00:00,EOS/USDT,4.5077,4.5087,4.4555,4.4696,21521.18258221,96307.140051591268
1634493600,2021-10-17 18:00:00,EOS/USDT,4.4901,4.5085,4.4848,4.5085,12872.47558051,57903.054177395506
1634490000,2021-10-17 17:00:00,EOS/USDT,4.4839,4.4954,4.4766,4.4907,14311.99593303,64237.706159430996
1634486400,2021-10-17 16:00:00,EOS/USDT,4.4742,4.4866,4.459,4.4814,32910.62636937,147248.608326647565
1634482800,2021-10-17 15:00:00,EOS/USDT,4.5292,4.5337,4.45,4.4765,58793.13636571,263817.637923015755
1634479200,2021-10-17 14:00:00,EOS/USDT,4.5438,4.5438,4.5115,4.5281,17503.13859395,79169.417186312382
1634475600,2021-10-17 13:00:00,EOS/USDT,4.5266,4.551,4.5229,4.5411,17436.39704867,79085.262582716889
1634472000,2021-10-17 12:00:00,EOS/USDT,4.5345,4.5393,4.5029,4.5295,33506.85218935,151479.273928379521
1634468400,2021-10-17 11:00:00,EOS/USDT,4.5538,4.5613,4.5333,4.5345,26948.96783773,122594.043738376929
1634464800,2021-10-17 10:00:00,EOS/USDT,4.5793,4.5853,4.5451,4.5576,58976.28669399,268812.687376898586
1634461200,2021-10-17 09:00:00,EOS/USDT,4.5614,4.585,4.552,4.58,21689.98159224,99200.348620827181
1634457600,2021-10-17 08:00:00,EOS/USDT,4.5392,4.5768,4.5391,4.5625,20205.49802064,92142.201843945692
1634454000,2021-10-17 07:00:00,EOS/USDT,4.5575,4.5854,4.5391,4.5391,31208.73489776,142433.298343366918
1634450400,2021-10-17 06:00:00,EOS/USDT,4.548,4.5688,4.5458,4.5544,12473.61146402,56810.447927778482
1634446800,2021-10-17 05:00:00,EOS/USDT,4.5748,4.5838,4.5444,4.5481,20685.9076696,94384.411415204517
1634443200,2021-10-17 04:00:00,EOS/USDT,4.575,4.5998,4.5716,4.5734,18919.21241065,86741.749521587754
1634439600,2021-10-17 03:00:00,EOS/USDT,4.5651,4.5874,4.5588,4.5727,13238.66933365,60604.701478299164
1634436000,2021-10-17 02:00:00,EOS/USDT,4.5602,4.5748,4.545,4.5633,32696.0419751,148976.33448448845
1634432400,2021-10-17 01:00:00,EOS/USDT,4.5483,4.5726,4.5454,4.5567,18179.19137833,82929.766916249956
1634428800,2021-10-17 00:00:00,EOS/USDT,4.5703,4.5748,4.4941,4.5462,98120.52660461,444377.046487182725
1634425200,2021-10-16 23:00:00,EOS/USDT,4.5833,4.5948,4.5608,4.5716,14859.00862543,68102.755446803837
1634421600,2021-10-16 22:00:00,EOS/USDT,4.5471,4.5909,4.538,4.5832,33978.779542,155121.725305363261
1634418000,2021-10-16 21:00:00,EOS/USDT,4.5677,4.5698,4.543,4.5486,21732.32108488,99162.453858775486
1634414400,2021-10-16 20:00:00,EOS/USDT,4.5787,4.5894,4.53,4.5649,61995.60711963,282625.981218276429
1634410800,2021-10-16 19:00:00,EOS/USDT,4.6138,4.6167,4.5757,4.5795,28515.52256767,130846.580186006814
1634407200,2021-10-16 18:00:00,EOS/USDT,4.6254,4.6343,4.6,4.6144,55649.6241708,256872.280487303502
1634403600,2021-10-16 17:00:00,EOS/USDT,4.6351,4.6351,4.5795,4.6322,99204.78892947,456466.905123862038
1634400000,2021-10-16 16:00:00,EOS/USDT,4.6292,4.646,4.6,4.6357,90082.06284686,416130.728777845071
1634396400,2021-10-16 15:00:00,EOS/USDT,4.6228,4.6358,4.5951,4.6262,41701.62809928,192482.994043272803
1634392800,2021-10-16 14:00:00,EOS/USDT,4.6254,4.6353,4.5956,4.6235,51668.23605304,238487.048278680767
1634389200,2021-10-16 13:00:00,EOS/USDT,4.5784,4.6277,4.5679,4.6277,94920.6224881,436167.605644650754
1634385600,2021-10-16 12:00:00,EOS/USDT,4.691,4.7155,4.5531,4.5797,203514.68910585,945215.992312558586
1634382000,2021-10-16 11:00:00,EOS/USDT,4.6715,4.6941,4.6659,4.6909,36334.99353102,170101.287688689633
1634378400,2021-10-16 10:00:00,EOS/USDT,4.6687,4.6859,4.6607,4.6725,33523.43265138,156765.936335931075
1634374800,2021-10-16 09:00:00,EOS/USDT,4.6483,4.6775,4.64,4.6683,35090.08824523,163609.094207542257
1634371200,2021-10-16 08:00:00,EOS/USDT,4.5995,4.6605,4.59,4.6485,47142.15897786,218384.254797956316
1634367600,2021-10-16 07:00:00,EOS/USDT,4.6107,4.6142,4.5785,4.6005,28620.05507951,131582.09869666154
1634364000,2021-10-16 06:00:00,EOS/USDT,4.6353,4.6383,4.6097,4.6122,20466.02320595,94737.651400305153
1634360400,2021-10-16 05:00:00,EOS/USDT,4.6131,4.6496,4.6078,4.6328,26440.56136245,122516.197795194009
1634356800,2021-10-16 04:00:00,EOS/USDT,4.6174,4.6319,4.584,4.6153,42703.80137419,196873.907841629422
1634353200,2021-10-16 03:00:00,EOS/USDT,4.6577,4.6598,4.6053,4.6183,44822.33660718,207854.786027656782
1634349600,2021-10-16 02:00:00,EOS/USDT,4.6495,4.6601,4.6176,4.6574,39041.15519236,181004.108394387031
1634346000,2021-10-16 01:00:00,EOS/USDT,4.6468,4.683,4.6164,4.6475,53378.65584484,248354.752714314846
1634342400,2021-10-16 00:00:00,EOS/USDT,4.6428,4.6806,4.6293,4.65,79664.72156196,370940.207179798313
1634338800,2021-10-15 23:00:00,EOS/USDT,4.6732,4.6759,4.634,4.6424,87211.03259688,405392.242853600122
1634335200,2021-10-15 22:00:00,EOS/USDT,4.6818,4.6978,4.6572,4.6742,58203.65182409,272247.97821088053
1634331600,2021-10-15 21:00:00,EOS/USDT,4.72,4.7376,4.6586,4.68,80739.8874135,379069.509831173099
1634328000,2021-10-15 20:00:00,EOS/USDT,4.6992,4.7309,4.6834,4.7168,172816.66480353,813080.30669055439
1634324400,2021-10-15 19:00:00,EOS/USDT,4.6729,4.6993,4.6621,4.6971,78801.99119512,368824.9533909036
1634320800,2021-10-15 18:00:00,EOS/USDT,4.6256,4.6905,4.6256,4.6739,113611.05115811,529964.219356303516
1634317200,2021-10-15 17:00:00,EOS/USDT,4.611,4.6463,4.601,4.6181,93021.65006646,429951.548658440386
1634313600,2021-10-15 16:00:00,EOS/USDT,4.5423,4.6125,4.5269,4.6093,97990.37390662,447840.472216242765
1634310000,2021-10-15 15:00:00,EOS/USDT,4.5187,4.5948,4.5109,4.5419,181902.29256396,827931.565099882154
1634306400,2021-10-15 14:00:00,EOS/USDT,4.5363,4.5632,4.4948,4.5163,51102.86145366,231447.883869995745
1634302800,2021-10-15 13:00:00,EOS/USDT,4.492,4.5507,4.4865,4.5316,45437.94373006,205563.01785222049
1634299200,2021-10-15 12:00:00,EOS/USDT,4.4984,4.525,4.4888,4.4939,30996.74469505,139587.646666829151
1634295600,2021-10-15 11:00:00,EOS/USDT,4.4871,4.509,4.48,4.5023,29761.91458471,133888.04568628098
1634292000,2021-10-15 10:00:00,EOS/USDT,4.495,4.4961,4.4544,4.4896,45334.45820718,203032.505098839238
1634288400,2021-10-15 09:00:00,EOS/USDT,4.4954,4.5149,4.4416,4.4988,75322.57676616,337946.325463850544
1634284800,2021-10-15 08:00:00,EOS/USDT,4.647,4.6492,4.4918,4.4957,130551.30618664,594632.230432412912
1634281200,2021-10-15 07:00:00,EOS/USDT,4.6748,4.6824,4.6407,4.6439,30936.00570934,144198.853844325994
1634277600,2021-10-15 06:00:00,EOS/USDT,4.7056,4.7144,4.6647,4.6774,59091.90079549,276804.847951864609
1634274000,2021-10-15 05:00:00,EOS/USDT,4.6927,4.7193,4.6733,4.7029,99860.55643058,469545.19409160547
1634270400,2021-10-15 04:00:00,EOS/USDT,4.6537,4.6972,4.6268,4.6896,53770.09508809,250287.828398928914
1634266800,2021-10-15 03:00:00,EOS/USDT,4.6376,4.6823,4.6209,4.6456,71599.10979046,333425.546425080618
1634263200,2021-10-15 02:00:00,EOS/USDT,4.5412,4.6441,4.5158,4.6373,119744.68892125,548367.633098493355
1634259600,2021-10-15 01:00:00,EOS/USDT,4.5515,4.5642,4.5092,4.5417,36955.92294768,167494.496148207507
1634256000,2021-10-15 00:00:00,EOS/USDT,4.6244,4.6257,4.516,4.5482,65979.3119795,300702.004032819286
1634252400,2021-10-14 23:00:00,EOS/USDT,4.6248,4.6307,4.5939,4.6245,53104.54638673,244413.507451958401
1634248800,2021-10-14 22:00:00,EOS/USDT,4.6326,4.6361,4.6089,4.6254,46662.13668342,215580.8786264496
1634245200,2021-10-14 21:00:00,EOS/USDT,4.6132,4.6403,4.6118,4.636,27317.52061933,126386.323645937441
1634241600,2021-10-14 20:00:00,EOS/USDT,4.6696,4.6698,4.6,4.6129,57646.36865232,266976.829050401229
1634238000,2021-10-14 19:00:00,EOS/USDT,4.6792,4.716,4.6244,4.6693,149239.92885139,696630.483175288914
1634234400,2021-10-14 18:00:00,EOS/USDT,4.6602,4.692,4.6318,4.6805,136976.20330483,637806.158517869664
1634230800,2021-10-14 17:00:00,EOS/USDT,4.5904,4.7332,4.588,4.664,204985.32080612,958101.025458876322
1634227200,2021-10-14 16:00:00,EOS/USDT,4.6198,4.635,4.576,4.594,105089.82412718,483881.18093208777
1634223600,2021-10-14 15:00:00,EOS/USDT,4.6231,4.6403,4.5507,4.6172,91440.48958029,421467.364528769333
1634220000,2021-10-14 14:00:00,EOS/USDT,4.6149,4.6577,4.6106,4.6248,85136.15653255,394709.75790832312
1634216400,2021-10-14 13:00:00,EOS/USDT,4.6233,4.6388,4.6003,4.6166,51206.57088829,236544.16353405109
1634212800,2021-10-14 12:00:00,EOS/USDT,4.6431,4.6544,4.6187,4.6224,56153.01103754,260069.417443811318
1634209200,2021-10-14 11:00:00,EOS/USDT,4.5922,4.6732,4.5907,4.6414,124461.33981023,578367.767913993205
1634205600,2021-10-14 10:00:00,EOS/USDT,4.606,4.6065,4.582,4.588,25444.40469138,116858.739593087672
1634202000,2021-10-14 09:00:00,EOS/USDT,4.6219,4.63,4.5948,4.6081,40227.92700532,185483.791679068996
1634198400,2021-10-14 08:00:00,EOS/USDT,4.5957,4.6461,4.5957,4.6226,23406.66770702,108298.512638141394
1634194800,2021-10-14 07:00:00,EOS/USDT,4.5969,4.6125,4.5907,4.599,24179.14854161,111250.64795588955
1634191200,2021-10-14 06:00:00,EOS/USDT,4.6064,4.6237,4.5727,4.5966,35801.06408239,164586.604992154009
1634187600,2021-10-14 05:00:00,EOS/USDT,4.5881,4.6128,4.5819,4.6075,27043.06493483,124495.261102598043
1634184000,2021-10-14 04:00:00,EOS/USDT,4.6033,4.6072,4.5835,4.5879,18761.21683693,86216.71095660898
1634180400,2021-10-14 03:00:00,EOS/USDT,4.6157,4.6239,4.5972,4.6007,22044.24328284,101645.315670134804
1634176800,2021-10-14 02:00:00,EOS/USDT,4.6212,4.6333,4.6039,4.614,32304.12791387,149264.567204996015
1634173200,2021-10-14 01:00:00,EOS/USDT,4.5764,4.6358,4.5608,4.6222,77719.86376519,357882.342138945492
1634169600,2021-10-14 00:00:00,EOS/USDT,4.6028,4.6149,4.5676,4.5805,38881.75285669,178444.450552199847
1634166000,2021-10-13 23:00:00,EOS/USDT,4.6033,4.6075,4.5643,4.6018,31036.34880159,142264.637896807019
1634162400,2021-10-13 22:00:00,EOS/USDT,4.5552,4.6114,4.5552,4.6005,44972.6742465,206389.079243259964
1634158800,2021-10-13 21:00:00,EOS/USDT,4.5736,4.5874,4.5542,4.5565,52255.58809706,238906.87618291439
1634155200,2021-10-13 20:00:00,EOS/USDT,4.5542,4.5767,4.5426,4.57,85837.77550804,391326.346977994752
1634151600,2021-10-13 19:00:00,EOS/USDT,4.5174,4.5541,4.5153,4.5528,44150.30129603,200326.970373609033
1634148000,2021-10-13 18:00:00,EOS/USDT,4.5412,4.5645,4.5069,4.5161,71438.23699446,324387.233425182633
1634144400,2021-10-13 17:00:00,EOS/USDT,4.5474,4.569,4.5284,4.539,63287.62946806,287783.620694966082
1634140800,2021-10-13 16:00:00,EOS/USDT,4.5199,4.5722,4.5132,4.5369,82607.37398758,374811.641419993934
1634137200,2021-10-13 15:00:00,EOS/USDT,4.5023,4.5457,4.5023,4.519,82994.06182363,375959.8718160796
1634133600,2021-10-13 14:00:00,EOS/USDT,4.4454,4.5242,4.42,4.5025,76332.27859891,342455.684619228831
1634130000,2021-10-13 13:00:00,EOS/USDT,4.4963,4.5029,4.4384,4.4427,36516.83939163,163606.327222100562
1634126400,2021-10-13 12:00:00,EOS/USDT,4.4846,4.4992,4.4544,4.4947,71300.23941176,319082.583617677992
1634122800,2021-10-13 11:00:00,EOS/USDT,4.4273,4.4865,4.4186,4.4865,43599.97674163,194359.47600339094
1634119200,2021-10-13 10:00:00,EOS/USDT,4.4364,4.461,4.4113,4.4276,31889.37227821,141551.387849824703
1634115600,2021-10-13 09:00:00,EOS/USDT,4.4029,4.4433,4.3885,4.4367,32012.68168507,141558.141264351292
1634112000,2021-10-13 08:00:00,EOS/USDT,4.3837,4.4469,4.3824,4.4099,45084.2644333,199202.004438725547
1634108400,2021-10-13 07:00:00,EOS/USDT,4.4396,4.4541,4.3748,4.3888,50734.13269892,224051.049519849613
1634104800,2021-10-13 06:00:00,EOS/USDT,4.395,4.45,4.3824,4.4402,47415.32780958,209625.857112946679
1634101200,2021-10-13 05:00:00,EOS/USDT,4.5329,4.5629,4.3951,4.3961,87337.33107107,391086.172137259176
1634097600,2021-10-13 04:00:00,EOS/USDT,4.5441,4.5558,4.518,4.5373,31698.03813442,143829.425210467497
1634094000,2021-10-13 03:00:00,EOS/USDT,4.5701,4.5774,4.52,4.5427,47897.4239937,217449.019888789688
1634090400,2021-10-13 02:00:00,EOS/USDT,4.5234,4.5742,4.5077,4.5704,45671.13923213,207187.894592200931
1634086800,2021-10-13 01:00:00,EOS/USDT,4.5759,4.5759,4.5186,4.5216,28329.16948926,128753.418537883405
1634083200,2021-10-13 00:00:00,EOS/USDT,4.4909,4.5817,4.4568,4.5759,67293.91975448,304881.88378662289
1634079600,2021-10-12 23:00:00,EOS/USDT,4.5128,4.5157,4.4676,4.494,62095.90924508,278915.321674212389
1634076000,2021-10-12 22:00:00,EOS/USDT,4.5094,4.5267,4.4829,4.514,34944.45233789,157421.413571780583
1634072400,2021-10-12 21:00:00,EOS/USDT,4.51,4.5198,4.4894,4.5094,43547.11150939,196333.972655465668
1634068800,2021-10-12 20:00:00,EOS/USDT,4.4185,4.5151,4.3673,4.5111,128824.16131799,574055.720855768891
1634065200,2021-10-12 19:00:00,EOS/USDT,4.458,4.481,4.4136,4.4243,36137.88511416,160730.562518263998
1634061600,2021-10-12 18:00:00,EOS/USDT,4.4372,4.4678,4.4372,4.4625,23688.04472896,105483.021887856138
1634058000,2021-10-12 17:00:00,EOS/USDT,4.4914,4.5073,4.4237,4.4376,87511.08654779,390404.126895379409
1634054400,2021-10-12 16:00:00,EOS/USDT,4.45,4.4922,4.4117,4.4884,70030.50121666,312046.891160987942
1634050800,2021-10-12 15:00:00,EOS/USDT,4.3835,4.4642,4.3341,4.4507,121903.15788141,537518.588109424084
1634047200,2021-10-12 14:00:00,EOS/USDT,4.4333,4.469,4.3581,4.3795,70074.12057407,310305.650745395562
1634043600,2021-10-12 13:00:00,EOS/USDT,4.3445,4.4751,4.3445,4.4347,87850.13373384,387321.983718120106
1634040000,2021-10-12 12:00:00,EOS/USDT,4.3627,4.368,4.2988,4.3457,62053.42050354,268614.862648759144
1634036400,2021-10-12 11:00:00,EOS/USDT,4.341,4.3667,4.3209,4.3642,35398.81367498,153796.575734475818
1634032800,2021-10-12 10:00:00,EOS/USDT,4.31,4.3467,4.278,4.342,147409.15413054,636035.242374613249
1634029200,2021-10-12 09:00:00,EOS/USDT,4.4415,4.4415,4.2637,4.3145,146253.46238379,634834.411366669873
1634025600,2021-10-12 08:00:00,EOS/USDT,4.4233,4.4645,4.4044,4.4406,42619.65024263,189275.908035442072
1634022000,2021-10-12 07:00:00,EOS/USDT,4.403,4.4345,4.3875,4.4211,36265.7218764,160126.516474835357
1634018400,2021-10-12 06:00:00,EOS/USDT,4.4441,4.455,4.3902,4.403,51885.2633547,229597.966988279045
1634014800,2021-10-12 05:00:00,EOS/USDT,4.4282,4.4517,4.3395,4.4403,70588.74191568,309890.523116605615
1634011200,2021-10-12 04:00:00,EOS/USDT,4.4062,4.4296,4.3794,4.4267,60832.14991703,268266.371322389233
1634007600,2021-10-12 03:00:00,EOS/USDT,4.4114,4.4184,4.348,4.4021,74671.26233613,327080.734532731841
1634004000,2021-10-12 02:00:00,EOS/USDT,4.5035,4.5146,4.394,4.4128,72071.55259933,320256.819441143438
1634000400,2021-10-12 01:00:00,EOS/USDT,4.4814,4.52,4.4493,4.5106,43037.27269416,193052.773081578021
1633996800,2021-10-12 00:00:00,EOS/USDT,4.5493,4.5508,4.428,4.4773,91044.79741954,406688.48529204381
1633993200,2021-10-11 23:00:00,EOS/USDT,4.529,4.5573,4.508,4.551,19137.59724361,86636.151786131662
1633989600,2021-10-11 22:00:00,EOS/USDT,4.495,4.5467,4.4864,4.5299,34981.99529147,158212.249176834265
1633986000,2021-10-11 21:00:00,EOS/USDT,4.4606,4.5088,4.4324,4.4988,73580.18467764,328993.77720121857
1633982400,2021-10-11 20:00:00,EOS/USDT,4.5118,4.5194,4.4353,4.4612,94474.99386004,422898.405272713875
1633978800,2021-10-11 19:00:00,EOS/USDT,4.5567,4.5817,4.5103,4.5147,83861.31737323,381382.654258452787
1633975200,2021-10-11 18:00:00,EOS/USDT,4.5948,4.6014,4.5385,4.5577,78768.11306525,360157.474053058658
1633971600,2021-10-11 17:00:00,EOS/USDT,4.621,4.6351,4.5826,4.5966,26510.31324392,122172.765620158645
1633968000,2021-10-11 16:00:00,EOS/USDT,4.6547,4.6566,4.6,4.6252,52881.30149372,244564.554523001311
1633964400,2021-10-11 15:00:00,EOS/USDT,4.6888,4.69,4.6307,4.6553,43081.72775671,200569.119417915849
1633960800,2021-10-11 14:00:00,EOS/USDT,4.6701,4.72,4.62,4.6876,123981.41549038,580642.624270967842
1633957200,2021-10-11 13:00:00,EOS/USDT,4.6313,4.675,4.623,4.6702,43347.99403238,201483.462615480331
1633953600,2021-10-11 12:00:00,EOS/USDT,4.6185,4.6413,4.5904,4.6236,33732.44481047,155832.162110385063
1633950000,2021-10-11 11:00:00,EOS/USDT,4.6418,4.661,4.5503,4.616,81818.03301717,377061.495974940063
1633946400,2021-10-11 10:00:00,EOS/USDT,4.6828,4.7074,4.6289,4.64,33577.07428297,157056.416065502566
1633942800,2021-10-11 09:00:00,EOS/USDT,4.7148,4.7311,4.6711,4.684,39122.04771575,183914.715642843436
1633939200,2021-10-11 08:00:00,EOS/USDT,4.72,4.7572,4.7083,4.7148,50068.35383711,236885.505393216272
1633935600,2021-10-11 07:00:00,EOS/USDT,4.6742,4.7414,4.673,4.7213,53046.31046145,249834.697341744295
1633932000,2021-10-11 06:00:00,EOS/USDT,4.6602,4.681,4.6472,4.6751,31756.96983489,148103.171208729613
1633928400,2021-10-11 05:00:00,EOS/USDT,4.66,4.6673,4.6364,4.6591,30732.31343738,142975.018667105021
1633924800,2021-10-11 04:00:00,EOS/USDT,4.6651,4.6899,4.6518,4.6591,30435.41847087,142139.102342809012
1633921200,2021-10-11 03:00:00,EOS/USDT,4.6113,4.6768,4.6037,4.6635,49928.62313928,231684.970462044625
1633917600,2021-10-11 02:00:00,EOS/USDT,4.5958,4.6205,4.5855,4.6122,24753.61520157,113981.559138927904
1633914000,2021-10-11 01:00:00,EOS/USDT,4.6029,4.6462,4.5864,4.5937,58204.99978534,268716.549991635433
1633910400,2021-10-11 00:00:00,EOS/USDT,4.5751,4.6165,4.4788,4.6026,146518.53700812,667119.267046133153
1633906800,2021-10-10 23:00:00,EOS/USDT,4.639,4.6463,4.56,4.5777,60220.08934855,276820.55813952172
1633903200,2021-10-10 22:00:00,EOS/USDT,4.6156,4.6474,4.5858,4.628,103202.3290497,475320.030528808537
1633899600,2021-10-10 21:00:00,EOS/USDT,4.7129,4.7129,4.5714,4.6158,151388.60844735,701868.973399414737
