https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XYO,Volume USDT
1644364800,2022-02-09 00:00:00,XYO/USDT,0.02223,0.02528,0.0218,0.02425,28557955.27997637,676201.9553830534219
1644278400,2022-02-08 00:00:00,XYO/USDT,0.0231,0.02383,0.02124,0.02224,31386765.54645368,712590.2753899579523
1644192000,2022-02-07 00:00:00,XYO/USDT,0.02208,0.02375,0.02171,0.02304,46516861.09819867,1056984.0816666976418
1644105600,2022-02-06 00:00:00,XYO/USDT,0.02205,0.02254,0.02186,0.02204,20449910.50498528,452580.204603436653
1644019200,2022-02-05 00:00:00,XYO/USDT,0.02233,0.02307,0.02173,0.02208,29869038.44611094,665578.0161141615633
1643932800,2022-02-04 00:00:00,XYO/USDT,0.02031,0.02279,0.0203,0.0223,44213591.15045892,964042.871724796925
1643846400,2022-02-03 00:00:00,XYO/USDT,0.02024,0.02174,0.01953,0.02031,33733041.42776764,690900.3235572288516
1643760000,2022-02-02 00:00:00,XYO/USDT,0.02094,0.02136,0.02002,0.0202,25478741.83437129,528475.6872561783921
1643673600,2022-02-01 00:00:00,XYO/USDT,0.02098,0.02162,0.02073,0.02098,14478114.30209605,305621.4151321108548
1643587200,2022-01-31 00:00:00,XYO/USDT,0.02102,0.02139,0.02015,0.02101,9656416.79470312,200569.6059171843049
1643500800,2022-01-30 00:00:00,XYO/USDT,0.02193,0.02206,0.02072,0.02101,13160256.75167583,281510.2213652587145
1643414400,2022-01-29 00:00:00,XYO/USDT,0.02057,0.02261,0.02049,0.02202,12052944.69055214,259881.2124814428429
1643328000,2022-01-28 00:00:00,XYO/USDT,0.02023,0.02073,0.01957,0.02064,12560476.93727545,252934.6560763836827
1643241600,2022-01-27 00:00:00,XYO/USDT,0.02088,0.02116,0.01986,0.02022,10588135.79467921,215849.2279184763861
1643155200,2022-01-26 00:00:00,XYO/USDT,0.02082,0.02232,0.02078,0.02097,10863075.517158,232757.8372622367225
1643068800,2022-01-25 00:00:00,XYO/USDT,0.02082,0.0221,0.02009,0.02076,13465684.89492939,283739.0229785257409
1642982400,2022-01-24 00:00:00,XYO/USDT,0.02262,0.02295,0.01975,0.0209,18995679.66696339,393806.9767478570131
1642896000,2022-01-23 00:00:00,XYO/USDT,0.02011,0.02298,0.02011,0.02256,23510248.69001529,509721.6570932770735
1642809600,2022-01-22 00:00:00,XYO/USDT,0.02209,0.02241,0.01927,0.0201,23671372.90207721,486766.1599155076741
1642723200,2022-01-21 00:00:00,XYO/USDT,0.02604,0.02628,0.02168,0.02209,24086461.36551411,571357.060531699922
1642636800,2022-01-20 00:00:00,XYO/USDT,0.02662,0.0272,0.02592,0.02604,10044195.09759228,268306.7707203758635
1642550400,2022-01-19 00:00:00,XYO/USDT,0.02715,0.02884,0.02662,0.02666,15929834.58109102,438672.3202373584269
1642464000,2022-01-18 00:00:00,XYO/USDT,0.02788,0.02805,0.02672,0.02716,15635656.90180624,425446.4844115942003
1642377600,2022-01-17 00:00:00,XYO/USDT,0.02882,0.029,0.02772,0.02784,12793919.15985881,362378.5660634817855
1642291200,2022-01-16 00:00:00,XYO/USDT,0.02886,0.02989,0.02833,0.02883,11203620.15690318,327608.0980948456039
1642204800,2022-01-15 00:00:00,XYO/USDT,0.02841,0.02948,0.02841,0.02893,7586692.42462483,221003.5963037949179
1642118400,2022-01-14 00:00:00,XYO/USDT,0.02853,0.02965,0.0281,0.02846,10946423.13667132,313293.2413047593238
1642032000,2022-01-13 00:00:00,XYO/USDT,0.02982,0.03018,0.02849,0.02853,11530808.92023544,340342.6480137198762
1641945600,2022-01-12 00:00:00,XYO/USDT,0.02922,0.03077,0.02868,0.02985,13499798.54395744,400413.6577050816667
1641859200,2022-01-11 00:00:00,XYO/USDT,0.02769,0.0297,0.02755,0.0293,21232805.07315244,611605.5993529249324
1641772800,2022-01-10 00:00:00,XYO/USDT,0.02924,0.03151,0.0267,0.02769,51773447.01958141,1485033.829906774613
1641686400,2022-01-09 00:00:00,XYO/USDT,0.02896,0.02994,0.02837,0.02923,22480500.68092275,654067.2865582964803
1641600000,2022-01-08 00:00:00,XYO/USDT,0.02961,0.03047,0.02826,0.02895,28740321.24617097,838008.1718495742063
1641513600,2022-01-07 00:00:00,XYO/USDT,0.0306,0.03077,0.029,0.02954,39107002.54701519,1165533.6555679080338
1641427200,2022-01-06 00:00:00,XYO/USDT,0.03195,0.0323,0.02981,0.0306,37647231.75878709,1164938.8216180292617
1641340800,2022-01-05 00:00:00,XYO/USDT,0.03338,0.03575,0.03133,0.03195,66433384.89663647,2266464.3544247228127
1641254400,2022-01-04 00:00:00,XYO/USDT,0.03389,0.03484,0.03307,0.03343,22923238.35035868,777529.6168981466542
1641168000,2022-01-03 00:00:00,XYO/USDT,0.03458,0.03651,0.03345,0.03389,34552931.48998934,1207440.7453813763962
1641081600,2022-01-02 00:00:00,XYO/USDT,0.03392,0.03684,0.03354,0.0346,44301954.14828168,1559650.7179926267492
1640995200,2022-01-01 00:00:00,XYO/USDT,0.03399,0.0343,0.03332,0.03387,12884245.6986448,435993.7134684943936
1640908800,2021-12-31 00:00:00,XYO/USDT,0.03387,0.03503,0.03313,0.0339,24364776.93327485,827676.2730442923583
1640822400,2021-12-30 00:00:00,XYO/USDT,0.0333,0.03443,0.03272,0.03386,21326471.74569186,718308.8201241618749
1640736000,2021-12-29 00:00:00,XYO/USDT,0.03392,0.03519,0.03304,0.0333,29048602.12545327,987283.1225764171601
1640649600,2021-12-28 00:00:00,XYO/USDT,0.0373,0.03735,0.0333,0.03398,36246144.59405306,1281356.6750686006827
