https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GTC,Volume USDT
1643155200,2022-01-26 00:00:00,GTC/USDT,6.8758,7.6778,6.7561,7.0163,15252.02535024,110993.430482771444
1643068800,2022-01-25 00:00:00,GTC/USDT,6.6957,7.05,6.5176,6.8832,9816.41830199,66526.38186030131
1642982400,2022-01-24 00:00:00,GTC/USDT,7.3291,7.3357,5.8742,6.6859,23253.84958748,144960.907474965834
1642896000,2022-01-23 00:00:00,GTC/USDT,6.9499,7.43,6.79,7.3208,8475.85580304,60295.357454327948
1642809600,2022-01-22 00:00:00,GTC/USDT,7.96,8.1315,6.1337,6.9747,19869.83418308,143709.914661345687
1642723200,2022-01-21 00:00:00,GTC/USDT,9.4801,9.5995,7.6856,7.9559,20597.03857313,176513.000822273503
1642636800,2022-01-20 00:00:00,GTC/USDT,10.212,10.9176,9.43,9.5221,19879.90828514,204720.234200990691
1642550400,2022-01-19 00:00:00,GTC/USDT,11.38,11.6125,10.1926,10.2195,24567.63268257,268472.038154089775
1642464000,2022-01-18 00:00:00,GTC/USDT,12.5571,13.2768,11.0399,11.38,46910.31436196,573857.647613529168
1642377600,2022-01-17 00:00:00,GTC/USDT,11.3723,13.132,10.9838,12.5814,49397.95224029,592418.568072342074
1642291200,2022-01-16 00:00:00,GTC/USDT,11.1349,11.4002,10.8302,11.3244,7552.63789102,83933.331460523404
1642204800,2022-01-15 00:00:00,GTC/USDT,10.9891,11.5788,10.9383,11.1372,9479.44346111,107173.58457493027
1642118400,2022-01-14 00:00:00,GTC/USDT,11.0849,11.1688,10.5711,10.9324,7966.36748418,86717.25894609959
1642032000,2022-01-13 00:00:00,GTC/USDT,11.9698,12.1902,11.0306,11.0343,17420.88376853,201589.609379762962
1641945600,2022-01-12 00:00:00,GTC/USDT,11.2168,12.1496,11.0769,11.9726,20544.39502154,238707.547241674787
1641859200,2022-01-11 00:00:00,GTC/USDT,10.7172,11.261,10.5,11.2163,21114.64835261,229936.618549853737
1641772800,2022-01-10 00:00:00,GTC/USDT,11.3408,11.7155,10.145,10.7017,15207.36099697,164845.076015808273
1641686400,2022-01-09 00:00:00,GTC/USDT,10.7354,11.6831,10.5856,11.3784,20287.73085788,228273.216007860057
1641600000,2022-01-08 00:00:00,GTC/USDT,12.122,12.3964,10.3976,10.7371,18290.79241709,206956.591778792123
1641513600,2022-01-07 00:00:00,GTC/USDT,13.1023,13.3467,11.5434,12.1336,29380.63719735,360860.178183678776
1641427200,2022-01-06 00:00:00,GTC/USDT,13.3083,13.6081,12.4333,13.08,25660.13600297,331037.996089595781
1641340800,2022-01-05 00:00:00,GTC/USDT,15.65,15.7708,12.4753,13.2783,57811.67235495,834645.69965528943
1641254400,2022-01-04 00:00:00,GTC/USDT,13.7251,16.0561,13.4269,15.7093,57360.96923146,860248.896812930885
1641168000,2022-01-03 00:00:00,GTC/USDT,14.7624,14.9344,13.2239,13.7258,24361.18824374,336760.732639540113
1641081600,2022-01-02 00:00:00,GTC/USDT,13.5604,15.1712,13.4629,14.7618,51571.6610692,744605.22139100527
1640995200,2022-01-01 00:00:00,GTC/USDT,12.7065,14.32,12.7065,13.5742,58905.65223037,807123.206159376303
1640908800,2021-12-31 00:00:00,GTC/USDT,12.9299,13.68,12.2677,12.68,23869.8131989,309328.559126391544
1640822400,2021-12-30 00:00:00,GTC/USDT,13.5332,13.55,12.7464,12.9345,55164.19960423,725927.760774328802
1640736000,2021-12-29 00:00:00,GTC/USDT,14.6206,16.2863,13.258,13.5331,94733.99022368,1409383.797741899749
1640649600,2021-12-28 00:00:00,GTC/USDT,14.15,15.4873,13.4342,14.5926,101369.62355415,1459913.022525866903
