https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume LTC
1663221600000,2022-09-15 06:00:00,LTC/EUR,59.799054,60.264571,58.888745,59.919353,7985.452781892241,133.27001014
1663218000000,2022-09-15 05:00:00,LTC/EUR,59.319018,59.907607,59.146585,59.798395,7987.817810916138,133.57913387
1663214400000,2022-09-15 04:00:00,LTC/EUR,59.193087,59.485204,59.016801,59.386046,8513.702326652,143.362
1663210800000,2022-09-15 03:00:00,LTC/EUR,59.264764,59.489518,58.603551,59.158625,8124.357469264438,137.3317495
1663207200000,2022-09-15 02:00:00,LTC/EUR,59.774984,60.075784,59.219446,59.293549,7835.315150745875,132.14447917
1663203600000,2022-09-15 01:00:00,LTC/EUR,59.970549,60.084533,59.243743,59.842659,9574.39448488649,159.99279853
1663200000000,2022-09-15 00:00:00,LTC/EUR,60.242603,60.440333,59.726701,59.94438,4798.684334147466,80.0522807
1663196400000,2022-09-14 23:00:00,LTC/EUR,60.287435,60.428224,59.934655,60.321322,9186.33412738,152.29
1663192800000,2022-09-14 22:00:00,LTC/EUR,60.061043,60.570869,59.97608,60.303463,11542.987207928683,191.41499731
1663189200000,2022-09-14 21:00:00,LTC/EUR,59.690755,60.14587,59.581112,60.14587,9751.158032033734,162.12514728
1663185600000,2022-09-14 20:00:00,LTC/EUR,59.977335,60.062734,59.650029,59.708998,8144.367036198001,136.401
1663182000000,2022-09-14 19:00:00,LTC/EUR,59.502093,59.985493,59.210714,59.966878,8213.393299180545,136.96549784
1663178400000,2022-09-14 18:00:00,LTC/EUR,60.307706,60.307706,58.883482,59.424995,9610.243727301679,161.72056434
1663174800000,2022-09-14 17:00:00,LTC/EUR,60.215185,60.857642,60.210797,60.303739,8950.563172321043,148.42468014
1663171200000,2022-09-14 16:00:00,LTC/EUR,60.439202,60.499178,59.713032,60.172782,9256.054131063118,153.82460015
1663167600000,2022-09-14 15:00:00,LTC/EUR,60.673216,60.681129,60.373229,60.471669,9991.552453863,165.227
1663164000000,2022-09-14 14:00:00,LTC/EUR,60.405021,61.166643,60.128112,60.665732,9376.029295076658,154.55231456
1663160400000,2022-09-14 13:00:00,LTC/EUR,59.831143,60.676942,59.801936,60.338657,11961.889830361184,198.24587462
1663156800000,2022-09-14 12:00:00,LTC/EUR,59.293211,59.939768,58.88967,59.782092,8321.475764413326,139.19679767
1663153200000,2022-09-14 11:00:00,LTC/EUR,59.432114,59.435801,58.977343,59.329823,8518.947194650265,143.58625669
1663149600000,2022-09-14 10:00:00,LTC/EUR,59.460055,59.62001,59.32501,59.422101,8116.702463993999,136.594
1663146000000,2022-09-14 09:00:00,LTC/EUR,59.601771,59.929096,59.36155,59.583199,10086.251139266238,169.28012105
1663142400000,2022-09-14 08:00:00,LTC/EUR,58.932225,59.734668,58.564924,59.521828,8440.747252736404,141.80927462
1663138800000,2022-09-14 07:00:00,LTC/EUR,59.309795,59.552088,58.370183,58.873329,10997.01444445726,186.79110951
1663135200000,2022-09-14 06:00:00,LTC/EUR,60.024286,60.024286,59.097388,59.261644,9201.350003760252,155.266533
1663131600000,2022-09-14 05:00:00,LTC/EUR,60.079562,60.183187,59.859837,59.918268,8211.908831677687,137.05183921
1663128000000,2022-09-14 04:00:00,LTC/EUR,59.599261,60.153707,59.599261,60.124646,3460.391087440673,57.55362098
1663124400000,2022-09-14 03:00:00,LTC/EUR,59.918798,60.053289,59.918798,60.053289,10.01122437898152,0.16670568
1663120800000,2022-09-14 02:00:00,LTC/EUR,59.556948,59.827233,59.556948,59.827233,15.335158064581318,0.25632404
1663117200000,2022-09-14 01:00:00,LTC/EUR,59.454865,59.454865,59.144483,59.144483,7.63637308927921,0.12911387
1663113600000,2022-09-14 00:00:00,LTC/EUR,59.157045,59.349164,59.055885,59.349164,1223.0364691891143,20.60747594
1663110000000,2022-09-13 23:00:00,LTC/EUR,59.140418,59.299641,58.661131,59.209547,8161.196714214115,137.83582425
1663106400000,2022-09-13 22:00:00,LTC/EUR,59.427188,59.466318,58.676796,59.250425,7395.496563225134,124.81761208
1663102800000,2022-09-13 21:00:00,LTC/EUR,59.828567,59.828567,59.828567,59.828567,40.23357635958401,0.67248103
1663095600000,2022-09-13 19:00:00,LTC/EUR,59.963017,60.347113,59.096454,60.347113,8835.700059732926,146.41462732
1663092000000,2022-09-13 18:00:00,LTC/EUR,61.987493,62.041707,60.2507,60.2507,11032.631874501178,183.11209454
1663088400000,2022-09-13 17:00:00,LTC/EUR,62.20895,62.798838,61.899363,62.03697,8713.164908088354,140.4511682
1663084800000,2022-09-13 16:00:00,LTC/EUR,61.81691,62.625967,61.72022,62.264823,8817.957218588837,141.62020855
1663081200000,2022-09-13 15:00:00,LTC/EUR,61.821592,62.50259,61.366185,61.861878,10638.419426815564,171.9705216
1663077600000,2022-09-13 14:00:00,LTC/EUR,63.555424,63.953281,61.613943,61.818639,11396.492099321387,184.35365585
1663074000000,2022-09-13 13:00:00,LTC/EUR,63.627723,63.986593,62.976453,63.510628,10931.879354212608,172.12677151
1663070400000,2022-09-13 12:00:00,LTC/EUR,65.217806,66.140822,63.145717,63.531656,11074.24031333841,174.31058799
1663066800000,2022-09-13 11:00:00,LTC/EUR,62.457482,65.401061,62.406952,65.172833,10313.608152238527,158.25011247
1663063200000,2022-09-13 10:00:00,LTC/EUR,61.526939,62.483314,61.526939,62.447572,9202.974869179936,147.37121996
1663059600000,2022-09-13 09:00:00,LTC/EUR,61.386563,61.673969,61.253963,61.507243,10099.505857119671,164.20026918
1663056000000,2022-09-13 08:00:00,LTC/EUR,61.745969,61.998993,61.291074,61.363417,9889.036785398419,161.15524964
1663052400000,2022-09-13 07:00:00,LTC/EUR,60.767496,62.078395,60.767496,61.864653,8240.84204190384,133.20760147
1663048800000,2022-09-13 06:00:00,LTC/EUR,60.821692,61.05,60.443419,60.798326,11094.498639350275,182.48033078
1663045200000,2022-09-13 05:00:00,LTC/EUR,60.558616,60.867204,60.521426,60.790115,8330.711035500006,137.04055397
1663041600000,2022-09-13 04:00:00,LTC/EUR,61.197218,61.215802,60.396485,60.519415,9651.153315694322,159.47201928
1663038000000,2022-09-13 03:00:00,LTC/EUR,60.617759,61.167482,60.238428,61.167482,7507.923228573975,122.74370275
1663034400000,2022-09-13 02:00:00,LTC/EUR,59.998507,60.628808,59.752556,60.597736,10499.921648575653,173.27250722
1663030800000,2022-09-13 01:00:00,LTC/EUR,59.983513,60.401699,59.634847,60.014649,9278.710803881037,154.60743266
1663027200000,2022-09-13 00:00:00,LTC/EUR,60.590417,60.590417,59.484707,60.004223,8674.404623543729,144.56323555
1663023600000,2022-09-12 23:00:00,LTC/EUR,60.301399,60.680555,60.266158,60.61831,9841.322010189999,162.349
1663020000000,2022-09-12 22:00:00,LTC/EUR,60.445621,60.524639,60.225783,60.285532,8639.97403953731,143.31753827
1663016400000,2022-09-12 21:00:00,LTC/EUR,60.625159,60.668019,60.39613,60.456049,7944.137741831279,131.40352162
1663012800000,2022-09-12 20:00:00,LTC/EUR,60.691151,60.872885,60.622742,60.63271,6934.547102360541,114.3697371
1663009200000,2022-09-12 19:00:00,LTC/EUR,60.466249,60.78474,60.411916,60.681832,7843.747653984563,129.26023153
1663005600000,2022-09-12 18:00:00,LTC/EUR,60.685315,60.685315,60.230952,60.478283,8258.996063484257,136.56135151
1663002000000,2022-09-12 17:00:00,LTC/EUR,60.261119,60.71784,60.13774,60.71784,8095.922334288687,133.33679746
1662998400000,2022-09-12 16:00:00,LTC/EUR,60.001351,60.35955,59.425121,60.28235,8072.5251546562395,133.91191874
1662994800000,2022-09-12 15:00:00,LTC/EUR,60.608512,60.608512,59.942501,60.056159,8568.741053661099,142.67880591
1662991200000,2022-09-12 14:00:00,LTC/EUR,61.242071,61.337918,60.666543,60.679602,8128.791693240453,133.96250841
1662987600000,2022-09-12 13:00:00,LTC/EUR,60.985152,61.325181,60.802039,61.25409,10595.777960173711,172.98074235
1662984000000,2022-09-12 12:00:00,LTC/EUR,60.942877,61.074247,60.475282,60.981039,8527.623545661218,139.8405748
1662980400000,2022-09-12 11:00:00,LTC/EUR,61.131013,61.462166,60.932522,60.940663,9428.850725264181,154.72182712
1662976800000,2022-09-12 10:00:00,LTC/EUR,61.020635,61.230899,60.724851,61.130225,9441.593484425379,154.45049457
1662973200000,2022-09-12 09:00:00,LTC/EUR,61.32614,61.483477,60.944454,61.001381,8804.683325384274,144.33580324
1662969600000,2022-09-12 08:00:00,LTC/EUR,60.958452,61.650485,60.713761,61.268893,8117.525149241772,132.49015531
1662966000000,2022-09-12 07:00:00,LTC/EUR,60.569829,60.98415,60.355032,60.942908,12368.47833570953,202.95188959
1662962400000,2022-09-12 06:00:00,LTC/EUR,60.692007,60.866705,60.384357,60.484008,9721.192073274799,160.72334481
1662958800000,2022-09-12 05:00:00,LTC/EUR,60.56928,60.80279,60.462291,60.689882,8528.801262813513,140.53085921
1662955200000,2022-09-12 04:00:00,LTC/EUR,60.234787,60.590144,60.234787,60.575427,7899.459708789001,130.407
1662951600000,2022-09-12 03:00:00,LTC/EUR,61.28058,61.28058,60.171433,60.235498,8619.972705900313,143.10453125
1662948000000,2022-09-12 02:00:00,LTC/EUR,62.137446,62.137446,61.139541,61.276656,8386.41532047192,136.86150433
1662944400000,2022-09-12 01:00:00,LTC/EUR,60.950421,62.595692,60.803256,62.083864,9370.499136050916,150.93292415
1662940800000,2022-09-12 00:00:00,LTC/EUR,61.739439,61.799014,60.972374,60.972374,7980.077010884953,130.88020832
1662937200000,2022-09-11 23:00:00,LTC/EUR,61.703331,61.864971,61.399303,61.756013,7306.110176072015,118.30605347
1662933600000,2022-09-11 22:00:00,LTC/EUR,61.22133,62.089026,61.22133,61.69622,8031.580456187233,130.17945761
1662930000000,2022-09-11 21:00:00,LTC/EUR,62.118791,62.282892,60.875671,61.322149,18150.065972449273,295.97896141
1662926400000,2022-09-11 20:00:00,LTC/EUR,62.279796,62.348829,61.320309,62.204494,9468.071674976052,152.20880464
1662922800000,2022-09-11 19:00:00,LTC/EUR,62.269243,62.579795,62.177794,62.317977,8691.770981996671,139.47453689
1662919200000,2022-09-11 18:00:00,LTC/EUR,62.33773,62.421402,62.175698,62.279803,8942.531484172263,143.58638039
1662915600000,2022-09-11 17:00:00,LTC/EUR,62.592936,62.735579,62.31245,62.316605,9120.006753420592,146.34954445
1662912000000,2022-09-11 16:00:00,LTC/EUR,62.466848,62.725315,62.455006,62.602387,9024.495475231603,144.15577277
1662908400000,2022-09-11 15:00:00,LTC/EUR,62.108259,62.552165,62.056638,62.476417,8163.581116399327,130.66660203
1662904800000,2022-09-11 14:00:00,LTC/EUR,62.22128,62.325925,62.0031,62.114029,8828.453314292874,142.13300049
1662901200000,2022-09-11 13:00:00,LTC/EUR,62.382202,62.396139,61.983139,62.204499,9587.759914113623,154.13290145
1662897600000,2022-09-11 12:00:00,LTC/EUR,62.592178,62.592178,62.207,62.382209,7648.186572806701,122.60204785
1662894000000,2022-09-11 11:00:00,LTC/EUR,62.467219,62.721767,62.444272,62.578338,8832.651311186188,141.14550807
1662890400000,2022-09-11 10:00:00,LTC/EUR,62.557479,62.638034,62.389021,62.460406,9508.376215993572,152.23045806
1662886800000,2022-09-11 09:00:00,LTC/EUR,62.797078,62.797271,62.438894,62.554614,9348.063932838799,149.43844003
1662883200000,2022-09-11 08:00:00,LTC/EUR,62.682328,62.807438,62.55167,62.798032,9568.68934608261,152.37243973
1662879600000,2022-09-11 07:00:00,LTC/EUR,62.449045,62.722112,62.254404,62.721453,8077.436055667746,128.78266796
1662876000000,2022-09-11 06:00:00,LTC/EUR,63.157203,63.300837,62.014895,62.414285,8940.38731162554,143.24264568
1662872400000,2022-09-11 05:00:00,LTC/EUR,62.864932,63.185732,62.728747,63.184081,7565.435345905137,119.73641503
1662868800000,2022-09-11 04:00:00,LTC/EUR,63.418663,63.437651,62.830795,62.85001,8828.771422824177,140.47366775
1662865200000,2022-09-11 03:00:00,LTC/EUR,63.846527,63.941725,63.209986,63.39578,9646.768961450602,152.16736763
1662861600000,2022-09-11 02:00:00,LTC/EUR,63.295055,63.870607,63.161132,63.870607,8988.04615313922,140.72272952
1662858000000,2022-09-11 01:00:00,LTC/EUR,63.425974,63.685634,63.22075,63.22075,9572.72912190574,151.41751912
1662854400000,2022-09-11 00:00:00,LTC/EUR,62.999576,63.474194,62.924673,63.452473,7645.511213599246,120.49193439
1662850800000,2022-09-10 23:00:00,LTC/EUR,63.44579,63.44579,62.907707,62.979099,8751.51703214605,138.95907009
1662847200000,2022-09-10 22:00:00,LTC/EUR,63.392194,63.644605,63.182044,63.36307,9679.155659113438,152.75705011
1662843600000,2022-09-10 21:00:00,LTC/EUR,63.244445,63.917181,63.193137,63.339949,10427.272576909767,164.62394968
1662840000000,2022-09-10 20:00:00,LTC/EUR,62.853089,63.188592,62.7367,63.188592,9488.691005853014,150.16462158
1662836400000,2022-09-10 19:00:00,LTC/EUR,63.115399,63.259336,62.863015,62.863015,9953.670009858215,158.33904896
1662832800000,2022-09-10 18:00:00,LTC/EUR,63.407451,63.640793,63.106428,63.110947,8739.160396824484,138.472972
1662829200000,2022-09-10 17:00:00,LTC/EUR,64.002742,64.002742,63.362676,63.404813,9545.15453287513,150.54305945
1662825600000,2022-09-10 16:00:00,LTC/EUR,63.642359,64.138899,63.498034,63.947631,9717.114855273472,151.95425856
1662822000000,2022-09-10 15:00:00,LTC/EUR,63.398369,64.023691,63.398369,63.641138,8577.068596422447,134.77239512
1662818400000,2022-09-10 14:00:00,LTC/EUR,62.342817,63.610017,62.317839,63.364089,8073.596884645121,127.41597034
1662814800000,2022-09-10 13:00:00,LTC/EUR,63.075834,63.214891,62.302314,62.341155,8303.243546714057,133.19040282
1662811200000,2022-09-10 12:00:00,LTC/EUR,61.75485,63.264321,61.75485,63.064336,10031.942768597071,159.07473867
1662807600000,2022-09-10 11:00:00,LTC/EUR,61.304206,61.814043,61.304206,61.797565,8405.439587667777,136.01570851
1662804000000,2022-09-10 10:00:00,LTC/EUR,60.94273,61.300589,60.921422,61.300589,8728.287614922228,142.38505302
1662800400000,2022-09-10 09:00:00,LTC/EUR,60.767614,61.009435,60.767614,60.95248,8799.928627632211,144.37359444
1662796800000,2022-09-10 08:00:00,LTC/EUR,60.484062,61.239025,60.484062,60.755813,9515.724825136145,156.62245891
1662793200000,2022-09-10 07:00:00,LTC/EUR,61.702395,61.708411,60.328356,60.446192,8183.09781285189,135.37821891
1662789600000,2022-09-10 06:00:00,LTC/EUR,61.3449,61.985697,61.3449,61.700447,10773.025604470118,174.60206738
1662786000000,2022-09-10 05:00:00,LTC/EUR,60.855433,61.612605,60.855433,61.355278,9247.34298023685,150.71797051
1662782400000,2022-09-10 04:00:00,LTC/EUR,61.108996,61.311098,60.702315,60.880276,8911.623413444906,146.37948444
1662778800000,2022-09-10 03:00:00,LTC/EUR,61.39265,61.393667,61.051843,61.080098,8693.157614371567,142.32389762
1662775200000,2022-09-10 02:00:00,LTC/EUR,60.952771,61.530391,60.946511,61.390369,8690.547023676083,141.56205876
1662771600000,2022-09-10 01:00:00,LTC/EUR,60.801627,61.092381,60.797471,60.922984,9388.726755663582,154.10812372
1662768000000,2022-09-10 00:00:00,LTC/EUR,60.877387,61.09874,60.440236,60.804229,7357.180532388525,120.99784264
1662764400000,2022-09-09 23:00:00,LTC/EUR,60.68468,61.025581,60.295309,60.889201,9145.888762259945,150.20543236
1662760800000,2022-09-09 22:00:00,LTC/EUR,60.352295,60.75,60.184423,60.697429,8854.86530290386,145.88534389
1662757200000,2022-09-09 21:00:00,LTC/EUR,60.683117,60.683117,60.283895,60.335143,8552.649818628031,141.75237504
1662753600000,2022-09-09 20:00:00,LTC/EUR,60.6453,60.74794,60.584185,60.702595,8559.23472166424,141.00278121
1662750000000,2022-09-09 19:00:00,LTC/EUR,60.490087,60.879382,60.48725,60.663855,9170.525100387293,151.16950778
1662746400000,2022-09-09 18:00:00,LTC/EUR,60.780106,60.801998,60.395092,60.448807,7921.640524550238,131.04709452
1662742800000,2022-09-09 17:00:00,LTC/EUR,60.565513,60.955466,60.473897,60.76481,11272.703899203807,185.51368628
1662739200000,2022-09-09 16:00:00,LTC/EUR,60.678574,60.701511,60.317622,60.509498,11437.844047760374,189.02559806
1662735600000,2022-09-09 15:00:00,LTC/EUR,60.776829,61.028553,60.663792,60.727657,18522.44552221714,305.00840041
1662732000000,2022-09-09 14:00:00,LTC/EUR,60.651522,60.955409,60.47753,60.771223,10265.532611825936,168.92094819
1662728400000,2022-09-09 13:00:00,LTC/EUR,61.162111,61.162111,60.443479,60.591248,21662.44232964872,357.51767862
1662724800000,2022-09-09 12:00:00,LTC/EUR,60.644375,61.42,60.644375,61.123889,9744.425170332948,159.42089631
