https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MLN,Volume USDT
1641859200,2022-01-11 00:00:00,MLN/USDT,72.417,76.192,72.09,75.434,363.27234127,26836.12677614288
1641772800,2022-01-10 00:00:00,MLN/USDT,75.541,77.035,70.366,72.425,740.23186753,54141.79185651044
1641686400,2022-01-09 00:00:00,MLN/USDT,74.819,78.614,74.293,75.701,844.72276834,64503.70483337628
1641600000,2022-01-08 00:00:00,MLN/USDT,78.381,81.048,73.121,74.896,717.19002401,54452.84625020374
1641513600,2022-01-07 00:00:00,MLN/USDT,83.178,83.429,77.627,78.008,967.1555215,77805.06288860946
1641427200,2022-01-06 00:00:00,MLN/USDT,86.791,86.791,80.184,83.703,1142.27234901,94343.981459305
1641340800,2022-01-05 00:00:00,MLN/USDT,90.809,97.774,86,86.943,1015.409056,93409.98151309371
1641254400,2022-01-04 00:00:00,MLN/USDT,92.969,94.135,90.436,90.809,710.27934362,65858.1260930657
1641168000,2022-01-03 00:00:00,MLN/USDT,96.083,96.224,91.466,93.158,900.19865504,83975.66103280193
1641081600,2022-01-02 00:00:00,MLN/USDT,98.173,99.68,95.032,96.442,2048.6347489,199140.58744310923
1640995200,2022-01-01 00:00:00,MLN/USDT,88.9,115,88.896,98.477,8121.37258123,830451.68212096709
1640908800,2021-12-31 00:00:00,MLN/USDT,89.598,96.237,88.563,88.563,1797.12015461,164676.45754926834
1640822400,2021-12-30 00:00:00,MLN/USDT,92.8,100.303,88.999,89.075,3328.96857603,314575.47912433874
1640736000,2021-12-29 00:00:00,MLN/USDT,124.005,127.6,91.908,92.659,17791.53296056,1888665.14975874175
1640649600,2021-12-28 00:00:00,MLN/USDT,87.187,131.656,84.886,124.005,35153.4700809,3868071.84098913848
