https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ACOIN,Volume USDT
1654819200,2022-06-10 00:00:00,ACOIN/USDT,0.054628,0.0705,0.05225,0.054208,11015360.69058008,659667.31856394441432
1654732800,2022-06-09 00:00:00,ACOIN/USDT,0.07258,0.072867,0.04892,0.054714,9588598.26206582,565823.92757891561838
1654646400,2022-06-08 00:00:00,ACOIN/USDT,0.074926,0.079442,0.070559,0.072575,5191742.47907561,379603.51833535517819
1654560000,2022-06-07 00:00:00,ACOIN/USDT,0.092236,0.092308,0.05916,0.075083,6029230.1205826,474938.23214726494378
1654473600,2022-06-06 00:00:00,ACOIN/USDT,0.096368,0.113,0.091247,0.092232,4353270.29316663,424703.05722431285644
1654387200,2022-06-05 00:00:00,ACOIN/USDT,0.094666,0.101,0.0929,0.096396,3702959.97636497,352212.48669170998198
1654300800,2022-06-04 00:00:00,ACOIN/USDT,0.09625,0.098987,0.093599,0.094665,3927464.29053781,378270.99307520222159
1654214400,2022-06-03 00:00:00,ACOIN/USDT,0.102446,0.105362,0.095993,0.096247,3324529.04979789,334518.24912191635814
1654128000,2022-06-02 00:00:00,ACOIN/USDT,0.097782,0.102509,0.096167,0.102453,3623373.21148889,363444.87063066817866
1654041600,2022-06-01 00:00:00,ACOIN/USDT,0.109831,0.111082,0.095631,0.09778,3321884.85091244,349433.96998348576473
1653955200,2022-05-31 00:00:00,ACOIN/USDT,0.110934,0.116474,0.107856,0.109837,3015245.57271914,337148.73735537021517
1653868800,2022-05-30 00:00:00,ACOIN/USDT,0.112286,0.119531,0.106909,0.110941,3139371.03131206,345254.98092291826414
1653782400,2022-05-29 00:00:00,ACOIN/USDT,0.10466,0.11252,0.104555,0.11228,3186386.16577504,343218.94087239209247
1653696000,2022-05-28 00:00:00,ACOIN/USDT,0.12204,0.122499,0.104305,0.104662,2939473.39875122,334831.1570888599554
1653609600,2022-05-27 00:00:00,ACOIN/USDT,0.13085,0.131382,0.121973,0.122046,2636798.15386974,335181.11484688419445
1653523200,2022-05-26 00:00:00,ACOIN/USDT,0.129331,0.14,0.1293,0.130848,3659445.53024298,485195.72188297101884
1653436800,2022-05-25 00:00:00,ACOIN/USDT,0.129421,0.153956,0.129,0.129331,4504494.14995146,598820.57486460362725
1653350400,2022-05-24 00:00:00,ACOIN/USDT,0.128908,0.13995,0.1288,0.129417,4335722.22574342,564244.54649196965152
1653264000,2022-05-23 00:00:00,ACOIN/USDT,0.129133,0.143481,0.1275,0.12891,4506933.34239648,582501.58854398776255
1653177600,2022-05-22 00:00:00,ACOIN/USDT,0.121853,0.144457,0.121014,0.129133,4185111.54939119,530994.5761573111855
1653091200,2022-05-21 00:00:00,ACOIN/USDT,0.119538,0.126124,0.119,0.12186,4629628.98821903,558011.35343409339563
1653004800,2022-05-20 00:00:00,ACOIN/USDT,0.130817,0.134712,0.119,0.119543,4340440.77798336,549803.42455239284806
1652918400,2022-05-19 00:00:00,ACOIN/USDT,0.119184,0.175,0.115037,0.130812,5095557.3531104,641773.71549902486714
1652832000,2022-05-18 00:00:00,ACOIN/USDT,0.108769,0.151635,0.101701,0.119181,5405544.34239079,605415.52167260655687
1652745600,2022-05-17 00:00:00,ACOIN/USDT,0.103216,0.116161,0.10196,0.108767,4371358.62540588,471688.26506233172315
1652659200,2022-05-16 00:00:00,ACOIN/USDT,0.101974,0.129999,0.101,0.10321,4873840.52005678,512682.6685046165589
1652572800,2022-05-15 00:00:00,ACOIN/USDT,0.096658,0.2,0.096654,0.101977,5458194.00894499,602979.68360934363117
1652486400,2022-05-14 00:00:00,ACOIN/USDT,0.103048,0.103535,0.095001,0.096662,5031436.68503502,501924.05213092379845
1652400000,2022-05-13 00:00:00,ACOIN/USDT,0.09281,0.109742,0.087263,0.103042,5072481.34660477,493183.80340930861078
1652313600,2022-05-12 00:00:00,ACOIN/USDT,0.125595,0.125623,0.092667,0.092813,2861482.09001084,296918.72805354062839
1652227200,2022-05-11 00:00:00,ACOIN/USDT,0.14085,0.142038,0.120828,0.125587,2048054.87891681,279284.24765356634894
1652140800,2022-05-10 00:00:00,ACOIN/USDT,0.173694,0.173694,0.136573,0.140853,1587314.48094873,224289.29052832505643
1652054400,2022-05-09 00:00:00,ACOIN/USDT,0.207627,0.207803,0.17328,0.17328,964125.23785396,180288.00114023980211
1651968000,2022-05-08 00:00:00,ACOIN/USDT,0.215864,0.21588,0.206344,0.207641,1362945.91139382,286013.52586287562723
1651881600,2022-05-07 00:00:00,ACOIN/USDT,0.211455,0.22223,0.211135,0.215866,1640655.28434437,353275.5831462733844
1651795200,2022-05-06 00:00:00,ACOIN/USDT,0.208547,0.211718,0.2071,0.211458,1353872.14494877,282677.36150187442859
1651708800,2022-05-05 00:00:00,ACOIN/USDT,0.229027,0.229035,0.206201,0.208557,1381209.20201632,302339.53367419339671
1651622400,2022-05-04 00:00:00,ACOIN/USDT,0.228532,0.23365,0.213495,0.229039,1504131.82949661,336508.70113653169513
1651536000,2022-05-03 00:00:00,ACOIN/USDT,0.228185,0.319,0.221008,0.228537,1812407.79894636,435909.39110632823932
1651449600,2022-05-02 00:00:00,ACOIN/USDT,0.230475,0.230741,0.22394,0.228191,1446460.7881,329132.9619560155
1651363200,2022-05-01 00:00:00,ACOIN/USDT,0.234012,0.234016,0.22306,0.230479,1349494.74053267,307906.81721644818089
1651276800,2022-04-30 00:00:00,ACOIN/USDT,0.237928,0.238782,0.233925,0.234006,1429810.10577669,338816.21569662341533
1651190400,2022-04-29 00:00:00,ACOIN/USDT,0.241049,0.241273,0.237465,0.237933,1225615.58267685,293693.06026490349548
1651104000,2022-04-28 00:00:00,ACOIN/USDT,0.244941,0.247015,0.240478,0.241105,1076846.01004874,263632.7200827730459
1651017600,2022-04-27 00:00:00,ACOIN/USDT,0.246156,0.246756,0.242898,0.244936,1020063.27502275,250604.000815644268
1650931200,2022-04-26 00:00:00,ACOIN/USDT,0.249345,0.250481,0.245957,0.24632,1163865.013722,289106.850839971102
1650844800,2022-04-25 00:00:00,ACOIN/USDT,0.260211,0.260255,0.245581,0.24935,1227052.18869454,311147.76487121902865
1650758400,2022-04-24 00:00:00,ACOIN/USDT,0.26107,0.261194,0.260157,0.260215,1366114.67836975,355664.69220269311369
1650672000,2022-04-23 00:00:00,ACOIN/USDT,0.26017,0.262959,0.26,0.26106,1476250.98926772,384723.78689934745346
1650585600,2022-04-22 00:00:00,ACOIN/USDT,0.260579,0.261178,0.26,0.260205,1181013.99346982,307488.73920102826588
1650499200,2022-04-21 00:00:00,ACOIN/USDT,0.268485,0.268485,0.26,0.260586,1199518.30879553,316816.08712646556373
1650412800,2022-04-20 00:00:00,ACOIN/USDT,0.272087,0.280096,0.265138,0.268485,1227841.94226042,329882.68547973408364
1650326400,2022-04-19 00:00:00,ACOIN/USDT,0.272006,0.276,0.26691,0.272024,1264509.48188602,342619.96750964288062
1650240000,2022-04-18 00:00:00,ACOIN/USDT,0.280065,0.290769,0.268631,0.272447,1261741.68146728,349083.7385084156337
1650153600,2022-04-17 00:00:00,ACOIN/USDT,0.282396,0.282898,0.280001,0.280069,1245966.57981436,350697.60477226489584
1650067200,2022-04-16 00:00:00,ACOIN/USDT,0.287368,0.293291,0.280951,0.282391,1250242.8455303,358354.1931899833679
1649980800,2022-04-15 00:00:00,ACOIN/USDT,0.28101,0.292296,0.280929,0.287368,1199517.87784841,337550.80552799673318
1649894400,2022-04-14 00:00:00,ACOIN/USDT,0.282391,0.28251,0.280929,0.281014,1164939.32207345,327847.95571241411912
1649808000,2022-04-13 00:00:00,ACOIN/USDT,0.287011,0.288751,0.280929,0.282395,1122089.77788827,317492.95298606564397
1649721600,2022-04-12 00:00:00,ACOIN/USDT,0.280592,0.300594,0.28,0.287017,1069644.18638911,303242.268186604784
1649635200,2022-04-11 00:00:00,ACOIN/USDT,0.287114,0.319999,0.280234,0.280582,1049953.37095049,306292.86240830572953
1649548800,2022-04-10 00:00:00,ACOIN/USDT,0.263306,0.38,0.26326,0.287103,1846044.16423307,553689.82084460905378
1649462400,2022-04-09 00:00:00,ACOIN/USDT,0.266184,0.266276,0.255495,0.263317,1614636.43868525,421708.52231357159823
1649376000,2022-04-08 00:00:00,ACOIN/USDT,0.273369,0.274029,0.263963,0.266099,1391853.52251041,378929.01155871664842
1649289600,2022-04-07 00:00:00,ACOIN/USDT,0.276563,0.276841,0.273,0.273377,1560652.06302617,428220.24587383531631
1649203200,2022-04-06 00:00:00,ACOIN/USDT,0.285071,0.296717,0.275869,0.276592,998989.89305177,285131.75549950813835
1649116800,2022-04-05 00:00:00,ACOIN/USDT,0.309831,0.309999,0.284668,0.285091,1211334.43679494,361366.18739341647177
1649030400,2022-04-04 00:00:00,ACOIN/USDT,0.280817,0.314275,0.276438,0.30982,1761031.03812207,507988.67354502213815
1648944000,2022-04-03 00:00:00,ACOIN/USDT,0.259975,0.38306,0.259537,0.280754,2625524.37853324,752396.26414624071445
1648857600,2022-04-02 00:00:00,ACOIN/USDT,0.269557,0.27449,0.25943,0.260035,2180214.8785807,584683.97516596653936
1648771200,2022-04-01 00:00:00,ACOIN/USDT,0.253746,0.285999,0.252072,0.269538,2231274.4867091,576071.37447584307542
1648684800,2022-03-31 00:00:00,ACOIN/USDT,0.263127,0.266387,0.250198,0.253755,2109796.12884365,539865.4782302305812
1648598400,2022-03-30 00:00:00,ACOIN/USDT,0.253501,0.264996,0.250177,0.263131,2111464.02653217,540354.85799864875295
1648512000,2022-03-29 00:00:00,ACOIN/USDT,0.24765,0.259896,0.247529,0.253515,2133491.07244147,537123.89850435442862
1648425600,2022-03-28 00:00:00,ACOIN/USDT,0.235401,0.25571,0.234326,0.247641,2172918.46070633,525347.04283253240981
1648339200,2022-03-27 00:00:00,ACOIN/USDT,0.237288,0.237456,0.23,0.235354,2131974.43448226,499786.8052605936249
1648252800,2022-03-26 00:00:00,ACOIN/USDT,0.248786,0.257745,0.232681,0.237299,2153168.64148653,527407.29411706169327
1648166400,2022-03-25 00:00:00,ACOIN/USDT,0.245369,0.253424,0.24145,0.248941,3837745.20627142,941025.19535473120977
1648080000,2022-03-24 00:00:00,ACOIN/USDT,0.245377,0.260447,0.243844,0.245353,854349.74294941,213977.94987698111484
1647993600,2022-03-23 00:00:00,ACOIN/USDT,0.26594,0.266481,0.241721,0.245372,2671595.30915488,690101.58013613157915
1647907200,2022-03-22 00:00:00,ACOIN/USDT,0.259958,0.28898,0.247002,0.265939,712723.19307099,184081.90502561389243
1647820800,2022-03-21 00:00:00,ACOIN/USDT,0.2401,0.260623,0.237,0.259959,554115.55602746,135335.61060134930266
1647734400,2022-03-20 00:00:00,ACOIN/USDT,0.247467,0.33,0.232,0.239961,2780973.63827825,713880.36092266034961
1647648000,2022-03-19 00:00:00,ACOIN/USDT,0.244554,0.255332,0.236665,0.247471,2483369.05652075,605240.87016642432654
1647561600,2022-03-18 00:00:00,ACOIN/USDT,0.228125,0.260854,0.220387,0.244559,2379249.0219294,560820.94646310597236
1647475200,2022-03-17 00:00:00,ACOIN/USDT,0.233062,0.3,0.220357,0.228145,3474984.9401834,796169.64621847384379
1647388800,2022-03-16 00:00:00,ACOIN/USDT,0.220177,0.238903,0.22011,0.233072,2283816.67592212,508069.4980116350861
1647302400,2022-03-15 00:00:00,ACOIN/USDT,0.213125,0.226,0.213001,0.220171,1938652.86182498,421669.46844545989148
1647216000,2022-03-14 00:00:00,ACOIN/USDT,0.213149,0.21855,0.210382,0.213123,2316235.97790597,496946.78374661515073
1647129600,2022-03-13 00:00:00,ACOIN/USDT,0.221293,0.33,0.210309,0.213147,2491194.8975625,573171.65825407860992
1647043200,2022-03-12 00:00:00,ACOIN/USDT,0.235901,0.236773,0.203714,0.221275,2764569.04262566,614794.77181199231457
1646956800,2022-03-11 00:00:00,ACOIN/USDT,0.247326,0.247326,0.228253,0.235899,2437012.59482658,574868.75114770191483
1646870400,2022-03-10 00:00:00,ACOIN/USDT,0.2534,0.349,0.238605,0.247333,2396744.02461286,615405.99550788508518
1646784000,2022-03-09 00:00:00,ACOIN/USDT,0.242978,0.263056,0.234848,0.253384,2325868.59837905,562508.51115150502188
1646697600,2022-03-08 00:00:00,ACOIN/USDT,0.226082,0.318798,0.225865,0.242953,2382979.11910531,572208.04936651646673
1646611200,2022-03-07 00:00:00,ACOIN/USDT,0.232814,0.233001,0.225525,0.226062,2412010.3829857,551270.63538681016488
1646524800,2022-03-06 00:00:00,ACOIN/USDT,0.246924,0.25,0.23,0.232818,2449647.28259738,587567.78832557949587
1646438400,2022-03-05 00:00:00,ACOIN/USDT,0.253865,0.281996,0.245183,0.246782,2190201.9331,559916.4905751176
1646352000,2022-03-04 00:00:00,ACOIN/USDT,0.283933,0.28409,0.249331,0.253844,2245075.67282762,604331.9430327214867
1646265600,2022-03-03 00:00:00,ACOIN/USDT,0.296274,0.297035,0.2834,0.283929,1798342.81307806,523577.24568566337816
1646179200,2022-03-02 00:00:00,ACOIN/USDT,0.304648,0.304648,0.286,0.296261,1855151.89002104,552901.33866404277042
1646092800,2022-03-01 00:00:00,ACOIN/USDT,0.312566,0.315313,0.303865,0.304651,1675016.3947555,516972.53845864075961
1646006400,2022-02-28 00:00:00,ACOIN/USDT,0.301948,0.31999,0.273768,0.312546,2066685.12205821,613503.22380815205563
1645920000,2022-02-27 00:00:00,ACOIN/USDT,0.316968,0.318,0.3,0.30194,1705432.86356426,528264.77547518228121
1645833600,2022-02-26 00:00:00,ACOIN/USDT,0.343062,0.355737,0.310163,0.31697,1621595.91704955,519348.20854665587742
1645747200,2022-02-25 00:00:00,ACOIN/USDT,0.304344,0.359999,0.303128,0.343035,1758461.33468249,564415.46502393490793
1645660800,2022-02-24 00:00:00,ACOIN/USDT,0.342882,0.343272,0.303066,0.303321,1634805.41465803,518733.97137529584977
1645574400,2022-02-23 00:00:00,ACOIN/USDT,0.345691,0.348349,0.338,0.342936,1808942.88394973,625631.32415502364021
1645488000,2022-02-22 00:00:00,ACOIN/USDT,0.37847,0.378514,0.338001,0.345707,1589436.07154373,571049.74155134234304
1645401600,2022-02-21 00:00:00,ACOIN/USDT,0.428306,0.438837,0.378378,0.378468,1340926.34583424,530117.34944560757233
1645315200,2022-02-20 00:00:00,ACOIN/USDT,0.44004,0.453144,0.423731,0.428306,1246451.84613646,544705.69824289895848
1645228800,2022-02-19 00:00:00,ACOIN/USDT,0.442829,0.4633,0.43811,0.440064,1414034.79296865,627499.48162217073939
1645142400,2022-02-18 00:00:00,ACOIN/USDT,0.475291,0.47937,0.432664,0.442829,1544087.62576337,701298.76904239533504
1645056000,2022-02-17 00:00:00,ACOIN/USDT,0.486807,0.4979,0.461885,0.475291,1078416.48148856,518658.64441074201742
1644969600,2022-02-16 00:00:00,ACOIN/USDT,0.459276,0.491375,0.449995,0.48692,1099668.49409917,510306.9190106418067
1644883200,2022-02-15 00:00:00,ACOIN/USDT,0.445138,0.459326,0.44284,0.459262,1194883.79011458,534713.17803332329244
