https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WRX,Volume USDT
1643587200,2022-01-31 00:00:00,WRX/USDT,0.7893,0.8529,0.7667,0.8083,126341.91637653,100441.873755606347
1643500800,2022-01-30 00:00:00,WRX/USDT,0.8108,0.8198,0.7788,0.7888,55835.17890777,44740.802741305978
1643414400,2022-01-29 00:00:00,WRX/USDT,0.8066,0.8184,0.792,0.8063,47607.45344818,38387.85045783095
1643328000,2022-01-28 00:00:00,WRX/USDT,0.7925,0.8078,0.776,0.8018,43982.02841264,34770.783247693614
1643241600,2022-01-27 00:00:00,WRX/USDT,0.8005,0.8104,0.7698,0.7866,71866.90839584,56705.355507673033
1643155200,2022-01-26 00:00:00,WRX/USDT,0.8103,0.8535,0.7837,0.8005,137040.60061008,112470.342831592444
1643068800,2022-01-25 00:00:00,WRX/USDT,0.7642,0.846,0.76,0.8067,141833.01576354,110614.625917303303
1642982400,2022-01-24 00:00:00,WRX/USDT,0.8006,0.8006,0.687,0.7657,120965.98351065,87949.15665521153
1642896000,2022-01-23 00:00:00,WRX/USDT,0.7514,0.8264,0.7514,0.7991,71745.10074988,56793.323154029249
1642809600,2022-01-22 00:00:00,WRX/USDT,0.8557,0.8741,0.6822,0.7512,274528.96692748,218961.386367042434
1642723200,2022-01-21 00:00:00,WRX/USDT,0.9804,0.9911,0.8424,0.8558,291850.70084443,271270.287307451424
1642636800,2022-01-20 00:00:00,WRX/USDT,1.0308,1.0481,0.981,0.981,40433.62226089,41245.024027381163
1642550400,2022-01-19 00:00:00,WRX/USDT,1.04,1.0504,1.0002,1.0369,64655.2322981,65918.980210296796
1642464000,2022-01-18 00:00:00,WRX/USDT,1.05,1.0658,1.015,1.04,48065.32201544,49462.342400677596
1642377600,2022-01-17 00:00:00,WRX/USDT,1.0943,1.0971,1.0391,1.05,74661.01143507,79499.978392731444
1642291200,2022-01-16 00:00:00,WRX/USDT,1.0869,1.1212,1.0753,1.0944,35600.37923217,38931.148421020053
1642204800,2022-01-15 00:00:00,WRX/USDT,1.0806,1.1,1.068,1.0869,37412.30304537,40561.13137118028
1642118400,2022-01-14 00:00:00,WRX/USDT,1.0666,1.0945,1.0513,1.0837,26732.4358495,28502.035937845242
1642032000,2022-01-13 00:00:00,WRX/USDT,1.0875,1.1389,1.057,1.0612,72946.14390215,79848.007312564318
1641945600,2022-01-12 00:00:00,WRX/USDT,1.0416,1.0919,1.0329,1.0815,54735.07637436,58181.220730394602
1641859200,2022-01-11 00:00:00,WRX/USDT,1.0051,1.0464,0.9866,1.0375,48219.99407747,48705.753838706783
1641772800,2022-01-10 00:00:00,WRX/USDT,1.0345,1.0434,0.9452,0.999,140638.84185722,139412.457341403126
1641686400,2022-01-09 00:00:00,WRX/USDT,1.0295,1.0493,1.0138,1.0279,45413.24457247,46750.963426760745
1641600000,2022-01-08 00:00:00,WRX/USDT,1.0419,1.0899,1.0001,1.0297,95666.82516782,100010.866160821119
1641513600,2022-01-07 00:00:00,WRX/USDT,1.1012,1.1336,1.024,1.0422,164494.95770315,172812.421098169177
1641427200,2022-01-06 00:00:00,WRX/USDT,1.1116,1.1388,1.0708,1.1012,141776.0545504,154826.999513920305
1641340800,2022-01-05 00:00:00,WRX/USDT,1.1614,1.1997,1.0608,1.1121,122072.42100655,140898.500405828215
1641254400,2022-01-04 00:00:00,WRX/USDT,1.1995,1.2089,1.1615,1.1666,84782.51190966,100145.728452105435
1641168000,2022-01-03 00:00:00,WRX/USDT,1.2221,1.2283,1.1767,1.1995,79828.27202709,95955.272489295193
1641081600,2022-01-02 00:00:00,WRX/USDT,1.2162,1.2478,1.1994,1.2186,87638.64795218,106939.71912276173
1640995200,2022-01-01 00:00:00,WRX/USDT,1.195,1.2271,1.1851,1.2152,88888.46376832,106910.662037277273
1640908800,2021-12-31 00:00:00,WRX/USDT,1.1945,1.3617,1.1696,1.1887,117340.54384153,143369.731603927168
1640822400,2021-12-30 00:00:00,WRX/USDT,1.1535,1.197,1.1375,1.1945,72578.28306325,84784.225188117838
1640736000,2021-12-29 00:00:00,WRX/USDT,1.164,1.2327,1.1422,1.1541,102793.36643837,121783.802362722231
1640649600,2021-12-28 00:00:00,WRX/USDT,1.2677,1.3217,1.148,1.1642,229529.61255456,279494.127682451189
