https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA,Volume ETH
1644624000,2022-02-12 00:00:00,MANA/ETH,0.0009947,0.0010183,0.0009798,0.0009958,141825.75729624,141.955035864718562
1644537600,2022-02-11 00:00:00,MANA/ETH,0.0010217,0.0010672,0.0009914,0.000995,134409.31592817,138.397514063198371
1644451200,2022-02-10 00:00:00,MANA/ETH,0.0010287,0.0010476,0.0009977,0.0010212,115364.98600529,117.899585945217926
1644364800,2022-02-09 00:00:00,MANA/ETH,0.0011134,0.0011368,0.0010288,0.0010295,140097.95350914,150.978511904240504
1644278400,2022-02-08 00:00:00,MANA/ETH,0.0010476,0.0011183,0.0010018,0.0011108,206758.8137383,216.926883580424485
1644192000,2022-02-07 00:00:00,MANA/ETH,0.0010784,0.0011226,0.0010433,0.0010446,217411.53317309,234.329304196691801
1644105600,2022-02-06 00:00:00,MANA/ETH,0.001001,0.0011347,0.001001,0.0010792,285096.41180098,302.903289823702762
1644019200,2022-02-05 00:00:00,MANA/ETH,0.0009386,0.0010264,0.0009319,0.0009994,219920.47705046,218.65465664408624
1643932800,2022-02-04 00:00:00,MANA/ETH,0.0009951,0.0010083,0.0009198,0.0009387,100276.11253187,95.774139871085747
1643846400,2022-02-03 00:00:00,MANA/ETH,0.0009459,0.0010278,0.0009115,0.0009946,176253.89302643,172.792144978093668
1643760000,2022-02-02 00:00:00,MANA/ETH,0.0009609,0.0009932,0.0009396,0.0009463,109369.37296256,105.606792657335233
1643673600,2022-02-01 00:00:00,MANA/ETH,0.0010516,0.0010717,0.0009606,0.0009606,154130.67066494,157.064890278375447
1643587200,2022-01-31 00:00:00,MANA/ETH,0.0009645,0.0010644,0.0009312,0.0010484,410374.09578562,414.870932538245205
1643500800,2022-01-30 00:00:00,MANA/ETH,0.0009094,0.0009788,0.0009084,0.0009627,173486.86902615,165.131287675621864
1643414400,2022-01-29 00:00:00,MANA/ETH,0.0008943,0.0009479,0.0008905,0.0009099,126537.1896946,116.34589163785986
1643328000,2022-01-28 00:00:00,MANA/ETH,0.0009289,0.0009479,0.0008943,0.0008946,161188.723795,149.2076776163975
1643241600,2022-01-27 00:00:00,MANA/ETH,0.0008757,0.0009533,0.0008614,0.0009305,243442.63680183,223.189423601511397
1643155200,2022-01-26 00:00:00,MANA/ETH,0.0008552,0.000922,0.0008399,0.000878,247696.32884729,218.536360771725927
1643068800,2022-01-25 00:00:00,MANA/ETH,0.0008514,0.0008781,0.000843,0.0008559,81636.9211,70.14940148104
1642982400,2022-01-24 00:00:00,MANA/ETH,0.0008324,0.0008744,0.0008026,0.0008515,186769.77204123,155.887255288788298
1642896000,2022-01-23 00:00:00,MANA/ETH,0.0008448,0.0008676,0.0008276,0.000833,107135.48984576,90.382642907239568
1642809600,2022-01-22 00:00:00,MANA/ETH,0.0008625,0.0008666,0.0007411,0.0008448,180458.53666322,147.591787796957715
1642723200,2022-01-21 00:00:00,MANA/ETH,0.0008757,0.0008907,0.0008345,0.0008648,123764.80525365,108.000144336979379
1642636800,2022-01-20 00:00:00,MANA/ETH,0.0008863,0.0009046,0.000862,0.000878,60440.09823838,53.52355946327467
1642550400,2022-01-19 00:00:00,MANA/ETH,0.0009032,0.0009176,0.0008818,0.000886,60240.68439688,54.141860451457602
1642464000,2022-01-18 00:00:00,MANA/ETH,0.0009038,0.0009137,0.0008913,0.0009048,46628.2095251,42.056829651228696
1642377600,2022-01-17 00:00:00,MANA/ETH,0.0009327,0.0009596,0.0008923,0.0009039,126255.59104886,117.047263650608402
1642291200,2022-01-16 00:00:00,MANA/ETH,0.0008981,0.0009464,0.000886,0.0009302,95261.20069513,87.80961202247779
1642204800,2022-01-15 00:00:00,MANA/ETH,0.0008935,0.000924,0.00088,0.0008994,56143.53339419,50.844274055373021
1642118400,2022-01-14 00:00:00,MANA/ETH,0.000894,0.0009117,0.0008782,0.0008939,56114.904188,50.048547432266758
1642032000,2022-01-13 00:00:00,MANA/ETH,0.0009148,0.0009179,0.0008888,0.0008941,42917.17273644,38.806449187673632
1641945600,2022-01-12 00:00:00,MANA/ETH,0.0009053,0.0009293,0.0009013,0.0009149,87631.91334722,80.143404017090187
1641859200,2022-01-11 00:00:00,MANA/ETH,0.0009123,0.0009277,0.00089,0.0009035,96251.80512269,87.030480932465474
1641772800,2022-01-10 00:00:00,MANA/ETH,0.0009319,0.0009386,0.0008906,0.0009115,104263.5680666,95.634568493690649
1641686400,2022-01-09 00:00:00,MANA/ETH,0.000953,0.0009813,0.0009235,0.0009323,158617.21919963,150.627122205873878
1641600000,2022-01-08 00:00:00,MANA/ETH,0.0009552,0.0009714,0.0009371,0.0009525,109795.10403685,104.750452109425544
1641513600,2022-01-07 00:00:00,MANA/ETH,0.0009937,0.0010118,0.0009502,0.0009544,253399.98217043,249.216568943899174
1641427200,2022-01-06 00:00:00,MANA/ETH,0.0008237,0.0010084,0.000811,0.0009924,368323.22682891,344.750399514916437
1641340800,2022-01-05 00:00:00,MANA/ETH,0.0008385,0.0008505,0.0007789,0.0008239,92375.57736307,75.848278270465086
1641254400,2022-01-04 00:00:00,MANA/ETH,0.0008633,0.0008641,0.0008347,0.0008383,36954.3983356,31.386808537042261
1641168000,2022-01-03 00:00:00,MANA/ETH,0.0008702,0.0008801,0.00086,0.0008633,20853.20241046,18.11853455282818
1641081600,2022-01-02 00:00:00,MANA/ETH,0.0008891,0.0008906,0.0008689,0.0008712,23377.49064911,20.552721789841895
1640995200,2022-01-01 00:00:00,MANA/ETH,0.0008878,0.0008925,0.0008813,0.0008886,22970.97801929,20.368308285556412
1640908800,2021-12-31 00:00:00,MANA/ETH,0.0008861,0.0009015,0.0008791,0.0008882,65921.38103055,58.766887998006763
1640822400,2021-12-30 00:00:00,MANA/ETH,0.0008975,0.0008994,0.0008737,0.0008862,48625.61661851,43.098355750483213
1640736000,2021-12-29 00:00:00,MANA/ETH,0.0008828,0.0009057,0.0008668,0.0008973,76202.05284056,67.710854261227136
1640649600,2021-12-28 00:00:00,MANA/ETH,0.0009249,0.0009345,0.000874,0.0008803,126395.27272081,114.777294707275907
