https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SKL,Volume USDT
1644105600,2022-02-06 00:00:00,SKL/USDT,0.1296,0.134,0.1257,0.1312,1338425.42062997,174306.618306458072
1644019200,2022-02-05 00:00:00,SKL/USDT,0.1257,0.1366,0.1253,0.1293,3080082.17665083,402854.782240156319
1643932800,2022-02-04 00:00:00,SKL/USDT,0.1133,0.1265,0.1133,0.1261,3527725.97363872,420618.088959195293
1643846400,2022-02-03 00:00:00,SKL/USDT,0.1089,0.1155,0.1051,0.1133,2703537.81653886,294384.173761937895
1643760000,2022-02-02 00:00:00,SKL/USDT,0.1159,0.1193,0.1076,0.1094,1969862.39320957,224378.951236498665
1643673600,2022-02-01 00:00:00,SKL/USDT,0.1137,0.1189,0.1134,0.1159,2943174.22970931,341369.81415965125
1643587200,2022-01-31 00:00:00,SKL/USDT,0.1156,0.1156,0.1082,0.1135,4210995.51702695,468868.094268675513
1643500800,2022-01-30 00:00:00,SKL/USDT,0.1199,0.1221,0.1138,0.1153,3427526.8566415,404746.594728341525
1643414400,2022-01-29 00:00:00,SKL/USDT,0.1181,0.1225,0.1171,0.1198,2585306.63606843,309800.607784526774
1643328000,2022-01-28 00:00:00,SKL/USDT,0.1131,0.12,0.1094,0.1182,4018648.79989766,457262.083353348218
1643241600,2022-01-27 00:00:00,SKL/USDT,0.1179,0.1206,0.1098,0.1129,9194759.74171855,1065028.757465705305
1643155200,2022-01-26 00:00:00,SKL/USDT,0.1128,0.136,0.1121,0.118,29069725.83117623,3557058.326861744484
1643068800,2022-01-25 00:00:00,SKL/USDT,0.1116,0.116,0.1068,0.1132,27120549.17247851,3018626.277334059959
1642982400,2022-01-24 00:00:00,SKL/USDT,0.113,0.1141,0.0972,0.1112,16506984.21874081,1752419.567956216682
1642896000,2022-01-23 00:00:00,SKL/USDT,0.1138,0.1202,0.107,0.1138,5521098.51513717,622496.923925098258
1642809600,2022-01-22 00:00:00,SKL/USDT,0.1206,0.1238,0.0926,0.1135,7950468.36596288,870734.415453991041
1642723200,2022-01-21 00:00:00,SKL/USDT,0.1482,0.1485,0.1172,0.1206,7947415.98574274,1075649.39392228643
1642636800,2022-01-20 00:00:00,SKL/USDT,0.1511,0.1673,0.1469,0.1489,7799608.65768129,1242871.055376103511
1642550400,2022-01-19 00:00:00,SKL/USDT,0.154,0.1593,0.1466,0.1511,4694205.49536187,722693.978946393237
1642464000,2022-01-18 00:00:00,SKL/USDT,0.1601,0.1615,0.1487,0.1542,10269705.22245903,1573730.536917816797
1642377600,2022-01-17 00:00:00,SKL/USDT,0.1684,0.171,0.1559,0.1598,3860610.35032899,627872.586292021038
1642291200,2022-01-16 00:00:00,SKL/USDT,0.1719,0.175,0.1654,0.1682,3139119.01517048,533645.694901899019
1642204800,2022-01-15 00:00:00,SKL/USDT,0.1755,0.186,0.1716,0.1717,7006636.51619751,1242215.714140808183
1642118400,2022-01-14 00:00:00,SKL/USDT,0.1569,0.1798,0.1553,0.1757,7732224.82669985,1308460.900171341271
1642032000,2022-01-13 00:00:00,SKL/USDT,0.1671,0.1703,0.1556,0.1566,3408848.48847421,558144.97930502097
1641945600,2022-01-12 00:00:00,SKL/USDT,0.161,0.1715,0.16,0.1665,1922469.29945026,319480.400662701249
1641859200,2022-01-11 00:00:00,SKL/USDT,0.1581,0.1626,0.153,0.1607,1649013.64428263,261385.504288404424
1641772800,2022-01-10 00:00:00,SKL/USDT,0.1697,0.1753,0.1488,0.1581,2817140.17855665,450151.556691421232
1641686400,2022-01-09 00:00:00,SKL/USDT,0.164,0.1748,0.1623,0.1698,1106307.73092632,185725.518940774566
1641600000,2022-01-08 00:00:00,SKL/USDT,0.1733,0.1792,0.1566,0.1638,1652375.09356028,278028.956213186145
1641513600,2022-01-07 00:00:00,SKL/USDT,0.188,0.1884,0.1695,0.1731,999875.06502674,177642.171669139978
1641427200,2022-01-06 00:00:00,SKL/USDT,0.1907,0.1927,0.1803,0.1874,1060353.62498453,196884.697414891911
1641340800,2022-01-05 00:00:00,SKL/USDT,0.2003,0.22,0.1806,0.1906,3784847.61996454,772249.002600921215
1641254400,2022-01-04 00:00:00,SKL/USDT,0.2052,0.2117,0.1978,0.1999,2341628.33571591,480521.458451713682
1641168000,2022-01-03 00:00:00,SKL/USDT,0.2116,0.2152,0.2005,0.2053,830691.83822558,173894.706591374326
1641081600,2022-01-02 00:00:00,SKL/USDT,0.2128,0.2165,0.206,0.2122,1096773.21286182,232332.089593001097
1640995200,2022-01-01 00:00:00,SKL/USDT,0.2026,0.213,0.2026,0.2129,590520.48374564,123443.089948692482
1640908800,2021-12-31 00:00:00,SKL/USDT,0.2082,0.2142,0.1972,0.2023,1137043.28340848,236321.734764328305
1640822400,2021-12-30 00:00:00,SKL/USDT,0.207,0.2135,0.201,0.2081,956686.56256426,200035.767590057296
1640736000,2021-12-29 00:00:00,SKL/USDT,0.2193,0.2234,0.1921,0.2067,1426983.64688681,304895.835074134799
1640649600,2021-12-28 00:00:00,SKL/USDT,0.2392,0.2392,0.2148,0.2201,2567695.50894488,577869.949242750615
