https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XSR,Volume USDT
1644624000,2022-02-12 00:00:00,XSR/USDT,0.000373,0.000384,0.000333,0.000357,168313389.94392794,59884.39874715172363
1644537600,2022-02-11 00:00:00,XSR/USDT,0.000431,0.000444,0.000366,0.000375,189185107.21119594,78065.78503283510643
1644451200,2022-02-10 00:00:00,XSR/USDT,0.000418,0.000438,0.000392,0.00043,215102139.44440744,89779.76364125082302
1644364800,2022-02-09 00:00:00,XSR/USDT,0.000406,0.000425,0.000393,0.000418,81826006.73029014,33531.01711474547009
1644278400,2022-02-08 00:00:00,XSR/USDT,0.000414,0.000446,0.000389,0.000402,178520383.7607041,73556.45491401799858
1644192000,2022-02-07 00:00:00,XSR/USDT,0.000422,0.000479,0.000376,0.000412,496101287.76701788,208484.77433820903912
1644105600,2022-02-06 00:00:00,XSR/USDT,0.000415,0.000496,0.000404,0.000426,480141974.58665608,211316.25842931046977
1644019200,2022-02-05 00:00:00,XSR/USDT,0.00036,0.00052,0.000351,0.000415,612075892.47970354,255131.81372971610632
1643932800,2022-02-04 00:00:00,XSR/USDT,0.000357,0.000372,0.000341,0.00036,142071206.12208269,50553.31232681525222
1643846400,2022-02-03 00:00:00,XSR/USDT,0.000339,0.000376,0.00033,0.000357,108371648.20295039,37887.76943305588537
1643760000,2022-02-02 00:00:00,XSR/USDT,0.000367,0.000371,0.000335,0.000339,81736696.08230985,28798.64993718661373
1643673600,2022-02-01 00:00:00,XSR/USDT,0.000353,0.00037,0.000337,0.000366,71744520.73598328,25003.96088358753123
1643587200,2022-01-31 00:00:00,XSR/USDT,0.000336,0.000357,0.000328,0.000353,72990895.42175269,24844.16392116935045
1643500800,2022-01-30 00:00:00,XSR/USDT,0.000375,0.000382,0.000333,0.000336,61653200.05993854,21887.58414981792905
1643414400,2022-01-29 00:00:00,XSR/USDT,0.000365,0.000383,0.000346,0.000378,76674309.76183959,27493.23268437242137
1643328000,2022-01-28 00:00:00,XSR/USDT,0.000323,0.000399,0.000318,0.000361,299504124.84678426,106400.0193430603263
1643241600,2022-01-27 00:00:00,XSR/USDT,0.000328,0.000336,0.00031,0.000323,103640868.93210037,33593.90112705276387
1643155200,2022-01-26 00:00:00,XSR/USDT,0.000315,0.00036,0.000315,0.000328,221800296.17173149,74769.21930883507147
1643068800,2022-01-25 00:00:00,XSR/USDT,0.00033,0.000404,0.000301,0.000317,456549607.65057987,156957.44971735413844
1642982400,2022-01-24 00:00:00,XSR/USDT,0.000352,0.000364,0.000282,0.00033,267560225.92686119,83928.40395249897818
1642896000,2022-01-23 00:00:00,XSR/USDT,0.000315,0.000375,0.000309,0.000352,158873139.84428505,54515.21665430164102
1642809600,2022-01-22 00:00:00,XSR/USDT,0.000416,0.000423,0.0003,0.000315,215912815.33857048,75083.57965020277208
1642723200,2022-01-21 00:00:00,XSR/USDT,0.000482,0.000492,0.000408,0.000418,264790662.51520749,119599.197688721877
1642636800,2022-01-20 00:00:00,XSR/USDT,0.000478,0.000501,0.000466,0.000483,108077686.48256422,52439.98328773064555
1642550400,2022-01-19 00:00:00,XSR/USDT,0.000471,0.000508,0.000468,0.000475,140970700.2804678,67690.43733360994191
1642464000,2022-01-18 00:00:00,XSR/USDT,0.000492,0.000512,0.000471,0.000471,163422579.29069686,80175.80027018984487
1642377600,2022-01-17 00:00:00,XSR/USDT,0.00054,0.000541,0.000466,0.000492,546335434.37205201,277066.7214785434892
1642291200,2022-01-16 00:00:00,XSR/USDT,0.000467,0.000826,0.000467,0.000535,3476717628.79659489,2289660.47468546546773
1642204800,2022-01-15 00:00:00,XSR/USDT,0.000457,0.00048,0.000449,0.000471,79024268.09461002,36993.09441578699683
1642118400,2022-01-14 00:00:00,XSR/USDT,0.000458,0.000499,0.000445,0.000461,116997011.27743362,54172.83115615664811
1642032000,2022-01-13 00:00:00,XSR/USDT,0.000456,0.0005,0.000439,0.000459,108552687.21144245,50430.54150276696863
1641945600,2022-01-12 00:00:00,XSR/USDT,0.000455,0.000499,0.000435,0.00046,106007722.50231216,49171.68991145014571
1641859200,2022-01-11 00:00:00,XSR/USDT,0.000451,0.000464,0.000405,0.000451,102503254.74097681,44581.77780174058465
1641772800,2022-01-10 00:00:00,XSR/USDT,0.000465,0.000465,0.000431,0.000451,95085093.14849817,42712.25006733836256
1641686400,2022-01-09 00:00:00,XSR/USDT,0.000464,0.000479,0.000451,0.000465,99278391.99671129,46263.95204241413388
1641600000,2022-01-08 00:00:00,XSR/USDT,0.000481,0.000528,0.00046,0.00046,173843016.85483358,84084.10694755853612
1641513600,2022-01-07 00:00:00,XSR/USDT,0.000463,0.000498,0.00045,0.000485,125633968.71439687,59946.07255711213511
1641427200,2022-01-06 00:00:00,XSR/USDT,0.000468,0.000474,0.00045,0.00046,93522001.07353058,42859.85264391210473
1641340800,2022-01-05 00:00:00,XSR/USDT,0.00052,0.000547,0.000451,0.000468,190834322.67567076,95312.17008237638111
1641254400,2022-01-04 00:00:00,XSR/USDT,0.000514,0.000548,0.000508,0.000525,126709935.1808487,67099.06548699315506
1641168000,2022-01-03 00:00:00,XSR/USDT,0.000576,0.000577,0.000505,0.000515,182008270.97441371,96708.03935309402666
1641081600,2022-01-02 00:00:00,XSR/USDT,0.000556,0.000581,0.000551,0.000576,71363557.77918703,40367.84500346197708
1640995200,2022-01-01 00:00:00,XSR/USDT,0.000514,0.000606,0.0005,0.000551,229415676.13641581,127922.92166566030964
1640908800,2021-12-31 00:00:00,XSR/USDT,0.00052,0.00055,0.000494,0.000518,113546727.59442807,59433.40170822080616
1640822400,2021-12-30 00:00:00,XSR/USDT,0.000505,0.000536,0.000488,0.000516,139402621.11864701,71386.81384011315399
1640736000,2021-12-29 00:00:00,XSR/USDT,0.000562,0.000562,0.000501,0.000501,148078505.52253425,78023.09318880026478
1640649600,2021-12-28 00:00:00,XSR/USDT,0.00059,0.000603,0.000547,0.000562,207105889.0735392,117958.26585865706226
