https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AKT,Volume USDT
1661209200,2022-08-22 23:00:00,AKT/USDT,0.3638,0.3638,0.3638,0.3638,0,0
1661205600,2022-08-22 22:00:00,AKT/USDT,0.3638,0.3638,0.3638,0.3638,1.0367,0.37715146
1661202000,2022-08-22 21:00:00,AKT/USDT,0.362,0.362,0.3608,0.3608,670.8567,242.62038158
1661198400,2022-08-22 20:00:00,AKT/USDT,0.362,0.362,0.362,0.362,52.8849,19.1443338
1661194800,2022-08-22 19:00:00,AKT/USDT,0.3614,0.3652,0.3614,0.3652,1505.2718,547.34889412
1661191200,2022-08-22 18:00:00,AKT/USDT,0.358,0.3606,0.358,0.358,155.5449,55.7887635
1661187600,2022-08-22 17:00:00,AKT/USDT,0.3614,0.3614,0.358,0.358,296.6596,106.35768478
1661184000,2022-08-22 16:00:00,AKT/USDT,0.3565,0.3614,0.3565,0.3614,1432.7781,513.75900517
1661180400,2022-08-22 15:00:00,AKT/USDT,0.3564,0.3564,0.3564,0.3564,0,0
1661176800,2022-08-22 14:00:00,AKT/USDT,0.3564,0.3564,0.3564,0.3564,0,0
1661173200,2022-08-22 13:00:00,AKT/USDT,0.355,0.3564,0.3544,0.3564,2109.6718,750.21970834
1661169600,2022-08-22 12:00:00,AKT/USDT,0.355,0.355,0.355,0.355,131.2875,46.6070625
1661166000,2022-08-22 11:00:00,AKT/USDT,0.3559,0.3559,0.355,0.355,26.546,9.427187
1661162400,2022-08-22 10:00:00,AKT/USDT,0.3536,0.3559,0.3526,0.3559,1232.5783,435.48403202
1661158800,2022-08-22 09:00:00,AKT/USDT,0.3563,0.3571,0.3563,0.3571,4.9854,1.77782874
1661155200,2022-08-22 08:00:00,AKT/USDT,0.3597,0.3597,0.3536,0.3536,2099.585,748.43764361
1661151600,2022-08-22 07:00:00,AKT/USDT,0.3597,0.3597,0.3597,0.3597,79.4294,28.57075518
1661148000,2022-08-22 06:00:00,AKT/USDT,0.3632,0.3632,0.3632,0.3632,0,0
1661144400,2022-08-22 05:00:00,AKT/USDT,0.3632,0.3632,0.3632,0.3632,0,0
1661140800,2022-08-22 04:00:00,AKT/USDT,0.3632,0.3632,0.3632,0.3632,0,0
1661137200,2022-08-22 03:00:00,AKT/USDT,0.3632,0.3632,0.3632,0.3632,0,0
1661133600,2022-08-22 02:00:00,AKT/USDT,0.3632,0.3632,0.3632,0.3632,18.949,6.8822768
1661130000,2022-08-22 01:00:00,AKT/USDT,0.3628,0.3628,0.36,0.36,3031,1091.89524803
1661126400,2022-08-22 00:00:00,AKT/USDT,0.367,0.367,0.367,0.367,0,0
1661122800,2022-08-21 23:00:00,AKT/USDT,0.367,0.367,0.367,0.367,0,0
1661119200,2022-08-21 22:00:00,AKT/USDT,0.365,0.367,0.3626,0.367,2541.6194,929.53060718
1661115600,2022-08-21 21:00:00,AKT/USDT,0.368,0.3688,0.3656,0.3656,1116.2358,408.80532091
1661112000,2022-08-21 20:00:00,AKT/USDT,0.366,0.3676,0.3658,0.3676,417.5708,153.22923738
1661108400,2022-08-21 19:00:00,AKT/USDT,0.3632,0.3658,0.3632,0.3658,563.491,205.50411404
1661104800,2022-08-21 18:00:00,AKT/USDT,0.3632,0.3632,0.3632,0.3632,2.94,1.067808
1661101200,2022-08-21 17:00:00,AKT/USDT,0.3632,0.3632,0.3632,0.3632,9.7482,3.54054624
1661097600,2022-08-21 16:00:00,AKT/USDT,0.3612,0.3628,0.3612,0.3628,954.4494,345.14664207
1661094000,2022-08-21 15:00:00,AKT/USDT,0.3612,0.3612,0.3612,0.3612,272.8482,98.55276984
1661090400,2022-08-21 14:00:00,AKT/USDT,0.3612,0.3612,0.358,0.3612,2592.893,932.65209852
1661086800,2022-08-21 13:00:00,AKT/USDT,0.3617,0.3617,0.3562,0.3612,5990.8451,2145.55913739
1661083200,2022-08-21 12:00:00,AKT/USDT,0.3644,0.3644,0.3644,0.3644,12,4.3728
1661079600,2022-08-21 11:00:00,AKT/USDT,0.3636,0.3638,0.3598,0.3638,249.8567,90.64736472
1661076000,2022-08-21 10:00:00,AKT/USDT,0.3603,0.3603,0.3603,0.3603,1.4796,0.53309988
1661072400,2022-08-21 09:00:00,AKT/USDT,0.3613,0.3638,0.3613,0.3638,737.5779,267.2284064
1661068800,2022-08-21 08:00:00,AKT/USDT,0.3594,0.3613,0.3594,0.3613,520.2049,187.22498436
1661065200,2022-08-21 07:00:00,AKT/USDT,0.359,0.3594,0.359,0.3594,43.9423,15.7762849
1661061600,2022-08-21 06:00:00,AKT/USDT,0.359,0.359,0.359,0.359,50,17.95
1661058000,2022-08-21 05:00:00,AKT/USDT,0.3562,0.3562,0.3562,0.3562,0,0
1661054400,2022-08-21 04:00:00,AKT/USDT,0.3562,0.3562,0.3562,0.3562,1.312,0.4673344
1661050800,2022-08-21 03:00:00,AKT/USDT,0.3584,0.359,0.3584,0.359,239.9455,85.99936796
1661047200,2022-08-21 02:00:00,AKT/USDT,0.3567,0.3584,0.3567,0.3584,240.3488,85.86739862
1661043600,2022-08-21 01:00:00,AKT/USDT,0.3567,0.3567,0.3567,0.3567,53.5431,19.09882377
1661040000,2022-08-21 00:00:00,AKT/USDT,0.3566,0.3567,0.3566,0.3567,89.6922,31.98895873
1661036400,2022-08-20 23:00:00,AKT/USDT,0.355,0.3566,0.3544,0.3544,82.7866,29.34502556
1661032800,2022-08-20 22:00:00,AKT/USDT,0.3517,0.3566,0.3517,0.3566,2199.7923,778.27613672
1661029200,2022-08-20 21:00:00,AKT/USDT,0.3532,0.3532,0.3474,0.3517,3431.4742,1198.2255462
1661025600,2022-08-20 20:00:00,AKT/USDT,0.354,0.3675,0.3491,0.353,13511.8571,4830.38131208
1661022000,2022-08-20 19:00:00,AKT/USDT,0.3532,0.3532,0.3532,0.3532,1.5314,0.54089048
1661018400,2022-08-20 18:00:00,AKT/USDT,0.3598,0.3598,0.3536,0.3536,1206.2495,428.92736633
1661014800,2022-08-20 17:00:00,AKT/USDT,0.3597,0.3614,0.3584,0.3614,594.8427,213.59366734
1661011200,2022-08-20 16:00:00,AKT/USDT,0.365,0.365,0.3596,0.3628,2290.1676,832.33941245
1661007600,2022-08-20 15:00:00,AKT/USDT,0.365,0.365,0.365,0.365,8.6988,3.175062
1661004000,2022-08-20 14:00:00,AKT/USDT,0.367,0.367,0.367,0.367,2.4263,0.8904521
1661000400,2022-08-20 13:00:00,AKT/USDT,0.3651,0.3651,0.365,0.365,1132.4431,413.44769823
1660996800,2022-08-20 12:00:00,AKT/USDT,0.3652,0.3652,0.3652,0.3652,2.5461,0.92983572
1660993200,2022-08-20 11:00:00,AKT/USDT,0.3662,0.3711,0.3632,0.3652,6044.728,2224.80357087
1660989600,2022-08-20 10:00:00,AKT/USDT,0.365,0.3844,0.3632,0.3699,16003.9162,5964.10694535
1660986000,2022-08-20 09:00:00,AKT/USDT,0.3662,0.3723,0.3652,0.3656,1466.42,539.49299765
1660982400,2022-08-20 08:00:00,AKT/USDT,0.367,0.367,0.367,0.367,0,0
1660978800,2022-08-20 07:00:00,AKT/USDT,0.367,0.367,0.367,0.367,14.8177,5.4380959
1660975200,2022-08-20 06:00:00,AKT/USDT,0.367,0.367,0.367,0.367,8.035,2.948845
1660971600,2022-08-20 05:00:00,AKT/USDT,0.3688,0.3688,0.3688,0.3688,2.1803,0.80409464
1660968000,2022-08-20 04:00:00,AKT/USDT,0.3698,0.3698,0.3662,0.3662,655.2878,240.87965909
1660964400,2022-08-20 03:00:00,AKT/USDT,0.371,0.371,0.3698,0.3698,217.9681,80.81355572
1660960800,2022-08-20 02:00:00,AKT/USDT,0.3704,0.3744,0.3704,0.3725,3286.2285,1227.91993838
1660957200,2022-08-20 01:00:00,AKT/USDT,0.3668,0.3744,0.3662,0.3704,4673.9108,1741.18309077
1660953600,2022-08-20 00:00:00,AKT/USDT,0.3668,0.3668,0.3668,0.3668,10.3,3.77804
1660950000,2022-08-19 23:00:00,AKT/USDT,0.3668,0.3668,0.3668,0.3668,3.1241,1.14591988
1660946400,2022-08-19 22:00:00,AKT/USDT,0.368,0.368,0.3668,0.3668,229.6468,84.29754056
1660942800,2022-08-19 21:00:00,AKT/USDT,0.369,0.369,0.368,0.368,118.0262,43.46810432
1660939200,2022-08-19 20:00:00,AKT/USDT,0.3723,0.3723,0.3723,0.3723,21.3348,7.94294604
1660935600,2022-08-19 19:00:00,AKT/USDT,0.372,0.372,0.372,0.372,0,0
1660932000,2022-08-19 18:00:00,AKT/USDT,0.371,0.372,0.371,0.372,82.017,30.5071887
1660928400,2022-08-19 17:00:00,AKT/USDT,0.3713,0.3722,0.3713,0.3722,55.3468,20.59798817
1660924800,2022-08-19 16:00:00,AKT/USDT,0.3658,0.3722,0.3658,0.3722,1867.5862,689.57559164
1660921200,2022-08-19 15:00:00,AKT/USDT,0.3652,0.3656,0.3601,0.3656,9320.6845,3375.70044529
1660917600,2022-08-19 14:00:00,AKT/USDT,0.3616,0.368,0.3616,0.368,570.3737,209.00369561
1660914000,2022-08-19 13:00:00,AKT/USDT,0.365,0.365,0.365,0.365,8.563,3.125495
1660910400,2022-08-19 12:00:00,AKT/USDT,0.3632,0.365,0.3616,0.365,561.973,203.91505611
1660906800,2022-08-19 11:00:00,AKT/USDT,0.3662,0.3662,0.3632,0.3632,734.2698,268.06519678
1660903200,2022-08-19 10:00:00,AKT/USDT,0.3674,0.3711,0.3662,0.3662,422.2491,155.18076386
1660899600,2022-08-19 09:00:00,AKT/USDT,0.3699,0.3725,0.3662,0.3674,1665.082,617.65384225
1660896000,2022-08-19 08:00:00,AKT/USDT,0.367,0.367,0.3662,0.3662,59.3865,21.7497027
1660892400,2022-08-19 07:00:00,AKT/USDT,0.3668,0.3681,0.3662,0.3662,672.0577,246.62979502
1660888800,2022-08-19 06:00:00,AKT/USDT,0.3771,0.3802,0.3668,0.3668,3288.7931,1229.6542552
1660885200,2022-08-19 05:00:00,AKT/USDT,0.374,0.3778,0.3725,0.374,687.2728,256.81358623
1660881600,2022-08-19 04:00:00,AKT/USDT,0.3723,0.3935,0.3717,0.3772,21623.9264,8231.75380758
1660878000,2022-08-19 03:00:00,AKT/USDT,0.3711,0.3723,0.3706,0.3706,245.9497,91.17234062
1660874400,2022-08-19 02:00:00,AKT/USDT,0.3711,0.3723,0.3711,0.3723,201.4463,74.89639227
1660870800,2022-08-19 01:00:00,AKT/USDT,0.3789,0.3796,0.367,0.3711,7021.7236,2608.37748088
1660867200,2022-08-19 00:00:00,AKT/USDT,0.385,0.385,0.3794,0.3794,1871.8922,716.50664012
1660863600,2022-08-18 23:00:00,AKT/USDT,0.3866,0.3866,0.385,0.385,639.0073,246.42732879
1660860000,2022-08-18 22:00:00,AKT/USDT,0.3858,0.4066,0.3858,0.3866,10475.6476,4153.00432121
1660856400,2022-08-18 21:00:00,AKT/USDT,0.3916,0.4054,0.385,0.385,9339.1614,3684.73620138
1660852800,2022-08-18 20:00:00,AKT/USDT,0.3896,0.3918,0.3896,0.3918,53.737,21.03172566
1660849200,2022-08-18 19:00:00,AKT/USDT,0.3896,0.3896,0.3896,0.3896,184.8907,72.03341672
1660845600,2022-08-18 18:00:00,AKT/USDT,0.3914,0.3916,0.3899,0.3916,8.004,3.13050642
1660842000,2022-08-18 17:00:00,AKT/USDT,0.3915,0.394,0.3873,0.3914,1431.9475,558.55627461
1660838400,2022-08-18 16:00:00,AKT/USDT,0.41,0.41,0.385,0.3894,19088.9176,7491.61967452
1660834800,2022-08-18 15:00:00,AKT/USDT,0.41,0.41,0.41,0.41,0,0
1660831200,2022-08-18 14:00:00,AKT/USDT,0.4108,0.4108,0.41,0.41,59.5052,24.42269032
1660827600,2022-08-18 13:00:00,AKT/USDT,0.412,0.4143,0.412,0.4136,1527.7066,631.75914517
1660824000,2022-08-18 12:00:00,AKT/USDT,0.4079,0.412,0.4073,0.412,460.7852,188.74029117
1660820400,2022-08-18 11:00:00,AKT/USDT,0.411,0.411,0.411,0.411,0,0
1660816800,2022-08-18 10:00:00,AKT/USDT,0.411,0.411,0.411,0.411,0,0
1660813200,2022-08-18 09:00:00,AKT/USDT,0.4074,0.411,0.4074,0.411,916.4731,374.68759865
1660809600,2022-08-18 08:00:00,AKT/USDT,0.4081,0.4081,0.3995,0.4074,10862.9013,4361.92483526
1660806000,2022-08-18 07:00:00,AKT/USDT,0.4074,0.4081,0.4055,0.4081,252.7148,102.91186382
1660802400,2022-08-18 06:00:00,AKT/USDT,0.4074,0.4074,0.4072,0.4074,399.8131,162.820023
1660798800,2022-08-18 05:00:00,AKT/USDT,0.4122,0.4178,0.4034,0.4075,26773.4922,11047.10170547
1660795200,2022-08-18 04:00:00,AKT/USDT,0.4129,0.4158,0.4118,0.4118,6232.6476,2581.95345678
1660791600,2022-08-18 03:00:00,AKT/USDT,0.4099,0.4178,0.4097,0.4097,5553.916,2300.4176309
1660788000,2022-08-18 02:00:00,AKT/USDT,0.4041,0.4095,0.4041,0.4095,6250.8268,2530.32012032
1660784400,2022-08-18 01:00:00,AKT/USDT,0.4041,0.4076,0.402,0.4035,1855.6549,749.76850925
1660780800,2022-08-18 00:00:00,AKT/USDT,0.4041,0.4041,0.4041,0.4041,4.4319,1.79093079
1660777200,2022-08-17 23:00:00,AKT/USDT,0.4041,0.4041,0.4041,0.4041,0,0
1660773600,2022-08-17 22:00:00,AKT/USDT,0.4034,0.4115,0.4027,0.4041,7158.8579,2919.86141279
1660770000,2022-08-17 21:00:00,AKT/USDT,0.4001,0.4001,0.4001,0.4001,83.0823,33.24122823
1660766400,2022-08-17 20:00:00,AKT/USDT,0.4039,0.4039,0.4015,0.4039,17.9189,7.22544371
1660762800,2022-08-17 19:00:00,AKT/USDT,0.4081,0.4081,0.4,0.4,4030.6842,1617.16783414
1660759200,2022-08-17 18:00:00,AKT/USDT,0.4075,0.4081,0.4075,0.4081,155.5153,63.44671694
1660755600,2022-08-17 17:00:00,AKT/USDT,0.4042,0.4074,0.4034,0.4074,296.0116,120.21396825
1660752000,2022-08-17 16:00:00,AKT/USDT,0.4074,0.4075,0.4074,0.4075,63.7998,25.99832347
1660748400,2022-08-17 15:00:00,AKT/USDT,0.4044,0.4074,0.4041,0.4074,97.6763,39.48886729
1660744800,2022-08-17 14:00:00,AKT/USDT,0.4069,0.4102,0.4046,0.4046,960.3531,389.75157895
1660741200,2022-08-17 13:00:00,AKT/USDT,0.4073,0.4073,0.4067,0.4067,135.3086,55.09143344
1660737600,2022-08-17 12:00:00,AKT/USDT,0.4115,0.4115,0.4073,0.4073,776.5766,317.8901647
1660734000,2022-08-17 11:00:00,AKT/USDT,0.4144,0.4144,0.4144,0.4144,0.4826,0.19998944
1660730400,2022-08-17 10:00:00,AKT/USDT,0.4139,0.4144,0.4119,0.4119,112.472,46.5872941
1660726800,2022-08-17 09:00:00,AKT/USDT,0.4111,0.4111,0.4111,0.4111,0,0
1660723200,2022-08-17 08:00:00,AKT/USDT,0.4111,0.4111,0.4111,0.4111,1.6238,0.66754418
1660719600,2022-08-17 07:00:00,AKT/USDT,0.4181,0.4181,0.4114,0.4114,2260.6855,936.07149534
1660716000,2022-08-17 06:00:00,AKT/USDT,0.4145,0.422,0.4145,0.4181,8992.7143,3784.32166267
1660712400,2022-08-17 05:00:00,AKT/USDT,0.4131,0.4144,0.4131,0.4144,447.7326,185.31636564
1660708800,2022-08-17 04:00:00,AKT/USDT,0.4115,0.4131,0.41,0.4131,304.311,125.47005478
1660705200,2022-08-17 03:00:00,AKT/USDT,0.4115,0.4115,0.4115,0.4115,20.0424,8.2474476
1660701600,2022-08-17 02:00:00,AKT/USDT,0.4115,0.4115,0.4115,0.4115,0,0
1660698000,2022-08-17 01:00:00,AKT/USDT,0.411,0.4115,0.411,0.4115,165.1918,67.92420645
1660694400,2022-08-17 00:00:00,AKT/USDT,0.4065,0.4108,0.4065,0.4108,1278.7942,522.01897917
1660690800,2022-08-16 23:00:00,AKT/USDT,0.4067,0.4067,0.4033,0.4033,2494.73,1006.82576842
1660687200,2022-08-16 22:00:00,AKT/USDT,0.4066,0.4066,0.4066,0.4066,0,0
1660683600,2022-08-16 21:00:00,AKT/USDT,0.4066,0.4066,0.4066,0.4066,1.8741,0.76200906
1660680000,2022-08-16 20:00:00,AKT/USDT,0.406,0.4067,0.406,0.4067,175.6098,71.36950795
1660676400,2022-08-16 19:00:00,AKT/USDT,0.4074,0.4074,0.4006,0.406,7529.1623,3034.83300294
1660672800,2022-08-16 18:00:00,AKT/USDT,0.4075,0.409,0.4075,0.4087,4038.5904,1647.86248227
1660669200,2022-08-16 17:00:00,AKT/USDT,0.409,0.409,0.4076,0.4076,1129.8187,460.76112977
1660665600,2022-08-16 16:00:00,AKT/USDT,0.41,0.41,0.409,0.41,4264.8349,1748.572309
1660662000,2022-08-16 15:00:00,AKT/USDT,0.41,0.41,0.4095,0.41,2996.0898,1228.32120945
1660658400,2022-08-16 14:00:00,AKT/USDT,0.41,0.41,0.41,0.41,66.48,27.2568
1660654800,2022-08-16 13:00:00,AKT/USDT,0.41,0.41,0.4097,0.41,69.2492,28.39169201
1660651200,2022-08-16 12:00:00,AKT/USDT,0.4199,0.4199,0.41,0.41,16463.5995,6760.73921643
1660647600,2022-08-16 11:00:00,AKT/USDT,0.4199,0.4199,0.4181,0.4181,220,92.018
1660644000,2022-08-16 10:00:00,AKT/USDT,0.4183,0.4199,0.4181,0.4199,173.9675,72.97005193
1660640400,2022-08-16 09:00:00,AKT/USDT,0.4139,0.422,0.4136,0.4183,4544.6671,1910.24147731
1660636800,2022-08-16 08:00:00,AKT/USDT,0.417,0.417,0.417,0.417,0,0
1660633200,2022-08-16 07:00:00,AKT/USDT,0.417,0.417,0.417,0.417,0,0
1660629600,2022-08-16 06:00:00,AKT/USDT,0.417,0.417,0.417,0.417,1.0745,0.4480665
1660626000,2022-08-16 05:00:00,AKT/USDT,0.4139,0.4139,0.4139,0.4139,60.5166,25.04782074
1660622400,2022-08-16 04:00:00,AKT/USDT,0.4171,0.4171,0.4171,0.4171,0,0
1660618800,2022-08-16 03:00:00,AKT/USDT,0.4174,0.4174,0.414,0.4171,584.0066,242.79550527
1660615200,2022-08-16 02:00:00,AKT/USDT,0.4182,0.4182,0.4174,0.4174,103.5761,43.27001337
1660611600,2022-08-16 01:00:00,AKT/USDT,0.4213,0.4213,0.4213,0.4213,0,0
1660608000,2022-08-16 00:00:00,AKT/USDT,0.4213,0.4213,0.4213,0.4213,1.1233,0.47324629
1660604400,2022-08-15 23:00:00,AKT/USDT,0.4189,0.4189,0.4189,0.4189,1.7883,0.74911887
1660600800,2022-08-15 22:00:00,AKT/USDT,0.4213,0.4213,0.4213,0.4213,1.2834,0.54069642
1660597200,2022-08-15 21:00:00,AKT/USDT,0.4183,0.422,0.4181,0.4213,341.3518,142.9018246
1660593600,2022-08-15 20:00:00,AKT/USDT,0.4174,0.422,0.4,0.422,14654.4123,6011.32739324
1660590000,2022-08-15 19:00:00,AKT/USDT,0.4183,0.4183,0.4174,0.4174,297.756,124.48461832
1660586400,2022-08-15 18:00:00,AKT/USDT,0.4215,0.4215,0.4215,0.4215,1.5031,0.63355665
1660582800,2022-08-15 17:00:00,AKT/USDT,0.422,0.422,0.4183,0.4183,49.7903,20.92621402
1660579200,2022-08-15 16:00:00,AKT/USDT,0.422,0.422,0.422,0.422,5.5379,2.3369938
1660575600,2022-08-15 15:00:00,AKT/USDT,0.422,0.422,0.422,0.422,1.4345,0.605359
1660572000,2022-08-15 14:00:00,AKT/USDT,0.4183,0.4183,0.4183,0.4183,0,0
1660568400,2022-08-15 13:00:00,AKT/USDT,0.4188,0.4188,0.4183,0.4183,78.8794,33.01621317
1660564800,2022-08-15 12:00:00,AKT/USDT,0.4188,0.4199,0.4188,0.4199,89.313,37.40633106
1660561200,2022-08-15 11:00:00,AKT/USDT,0.419,0.419,0.4188,0.4188,10,4.18825376
1660557600,2022-08-15 10:00:00,AKT/USDT,0.4216,0.4241,0.419,0.422,1339.5494,565.68353689
1660554000,2022-08-15 09:00:00,AKT/USDT,0.4159,0.422,0.4159,0.4216,3454.7627,1450.49446967
1660550400,2022-08-15 08:00:00,AKT/USDT,0.4141,0.416,0.4119,0.416,1137.3997,469.9520534
1660546800,2022-08-15 07:00:00,AKT/USDT,0.422,0.4244,0.4141,0.4141,9291.6519,3919.15255893
1660543200,2022-08-15 06:00:00,AKT/USDT,0.4262,0.4283,0.4195,0.4195,3374.5232,1432.9884821
1660539600,2022-08-15 05:00:00,AKT/USDT,0.4284,0.4284,0.4284,0.4284,0,0
1660536000,2022-08-15 04:00:00,AKT/USDT,0.4251,0.4284,0.4241,0.4284,376.0483,159.9667084
1660532400,2022-08-15 03:00:00,AKT/USDT,0.4258,0.4258,0.4251,0.4251,298,126.81370047
1660528800,2022-08-15 02:00:00,AKT/USDT,0.4262,0.4292,0.4262,0.4292,257.9587,110.28288257
1660525200,2022-08-15 01:00:00,AKT/USDT,0.4262,0.4262,0.4258,0.4262,19.8407,8.45281002
1660521600,2022-08-15 00:00:00,AKT/USDT,0.4326,0.4326,0.4258,0.4262,941.6026,404.15097283
1660518000,2022-08-14 23:00:00,AKT/USDT,0.4296,0.4296,0.4296,0.4296,1.2388,0.53218848
1660514400,2022-08-14 22:00:00,AKT/USDT,0.4292,0.4326,0.429,0.4326,83.7052,36.19625722
1660510800,2022-08-14 21:00:00,AKT/USDT,0.4322,0.4326,0.4322,0.4326,238.5364,103.15208836
1660507200,2022-08-14 20:00:00,AKT/USDT,0.4322,0.4322,0.429,0.429,10.4945,4.5164269
1660503600,2022-08-14 19:00:00,AKT/USDT,0.4294,0.4322,0.4284,0.4322,591.9012,254.83618061
1660500000,2022-08-14 18:00:00,AKT/USDT,0.4286,0.4294,0.4251,0.4294,1638.6626,700.15159465
1660496400,2022-08-14 17:00:00,AKT/USDT,0.4326,0.4326,0.4286,0.4286,81.0697,34.96141036
1660492800,2022-08-14 16:00:00,AKT/USDT,0.4335,0.4348,0.4292,0.4292,730.4807,315.16067146
1660489200,2022-08-14 15:00:00,AKT/USDT,0.4305,0.4305,0.4305,0.4305,0,0
1660485600,2022-08-14 14:00:00,AKT/USDT,0.4305,0.4345,0.4305,0.4305,1100.2599,475.96062455
1660482000,2022-08-14 13:00:00,AKT/USDT,0.4342,0.4345,0.4305,0.4305,2061.0562,892.97726245
1660478400,2022-08-14 12:00:00,AKT/USDT,0.437,0.437,0.4342,0.4342,6.8623,2.99242514
1660474800,2022-08-14 11:00:00,AKT/USDT,0.4384,0.4384,0.4342,0.4375,531.6662,231.92534954
1660471200,2022-08-14 10:00:00,AKT/USDT,0.4384,0.4384,0.4359,0.4384,7.8399,3.43113216
1660467600,2022-08-14 09:00:00,AKT/USDT,0.4359,0.4392,0.4359,0.4392,5003.5942,2196.32015514
1660464000,2022-08-14 08:00:00,AKT/USDT,0.4342,0.4342,0.4321,0.4321,383.5861,166.14007906
1660460400,2022-08-14 07:00:00,AKT/USDT,0.4367,0.4367,0.4342,0.4342,39.1588,17.01014696
1660456800,2022-08-14 06:00:00,AKT/USDT,0.4364,0.4364,0.4342,0.4342,455.3968,198.13112496
1660453200,2022-08-14 05:00:00,AKT/USDT,0.4364,0.4364,0.4364,0.4364,2.6058,1.13717112
1660449600,2022-08-14 04:00:00,AKT/USDT,0.4377,0.4414,0.437,0.4406,811.6687,356.78154506
1660446000,2022-08-14 03:00:00,AKT/USDT,0.4385,0.4385,0.4385,0.4385,2.4359,1.06814215
1660442400,2022-08-14 02:00:00,AKT/USDT,0.436,0.4414,0.436,0.4414,1366.2622,599.99996501
1660438800,2022-08-14 01:00:00,AKT/USDT,0.436,0.436,0.436,0.436,1.9181,0.8362916
1660435200,2022-08-14 00:00:00,AKT/USDT,0.4359,0.436,0.4326,0.436,953.0758,413.6635583
1660431600,2022-08-13 23:00:00,AKT/USDT,0.4374,0.4374,0.436,0.436,295.7872,129.28111059
1660428000,2022-08-13 22:00:00,AKT/USDT,0.44,0.44,0.4374,0.4374,109.2336,47.92239265
1660424400,2022-08-13 21:00:00,AKT/USDT,0.44,0.44,0.44,0.44,465.909,204.99996
1660420800,2022-08-13 20:00:00,AKT/USDT,0.4375,0.4375,0.4375,0.4375,1.005,0.4396875
1660417200,2022-08-13 19:00:00,AKT/USDT,0.4391,0.4391,0.4375,0.4375,462.3441,202.74619438
1660413600,2022-08-13 18:00:00,AKT/USDT,0.44,0.4436,0.4391,0.4391,4893.7897,2166.78094663
1660410000,2022-08-13 17:00:00,AKT/USDT,0.4348,0.44,0.4342,0.44,495.8879,217.58105624
1660406400,2022-08-13 16:00:00,AKT/USDT,0.439,0.439,0.4348,0.4386,1023.1971,447.0077477
1660402800,2022-08-13 15:00:00,AKT/USDT,0.4389,0.4431,0.4389,0.439,888.205,392.11376514
1660399200,2022-08-13 14:00:00,AKT/USDT,0.4365,0.4419,0.4365,0.439,1015.9651,446.27393539
1660395600,2022-08-13 13:00:00,AKT/USDT,0.4356,0.4365,0.4344,0.4344,277.3773,120.86255888
1660392000,2022-08-13 12:00:00,AKT/USDT,0.4315,0.4356,0.4315,0.4344,1207.7838,523.70417955
1660388400,2022-08-13 11:00:00,AKT/USDT,0.4283,0.4315,0.4283,0.4315,1288.9093,552.46679463
1660384800,2022-08-13 10:00:00,AKT/USDT,0.4308,0.4308,0.4308,0.4308,32.0115,13.7905542
1660381200,2022-08-13 09:00:00,AKT/USDT,0.4308,0.4308,0.4283,0.4308,39.6266,17.06701228
1660377600,2022-08-13 08:00:00,AKT/USDT,0.4283,0.4308,0.4283,0.4308,52.6683,22.68208289
1660374000,2022-08-13 07:00:00,AKT/USDT,0.4276,0.4283,0.4276,0.4283,2.1121,0.90384439
1660370400,2022-08-13 06:00:00,AKT/USDT,0.4304,0.4304,0.4304,0.4304,0,0
1660366800,2022-08-13 05:00:00,AKT/USDT,0.4304,0.4304,0.4304,0.4304,1.0507,0.45222128
1660363200,2022-08-13 04:00:00,AKT/USDT,0.4304,0.4304,0.4269,0.4269,2.0994,0.89885781
1660359600,2022-08-13 03:00:00,AKT/USDT,0.4304,0.4304,0.4276,0.4276,4.7323,2.03095645
1660356000,2022-08-13 02:00:00,AKT/USDT,0.4269,0.4304,0.4269,0.4304,8.8053,3.76291377
1660352400,2022-08-13 01:00:00,AKT/USDT,0.4282,0.4304,0.4269,0.4273,201.4169,86.4021522
1660348800,2022-08-13 00:00:00,AKT/USDT,0.424,0.4304,0.424,0.4304,1744.9086,745.23934989
1660345200,2022-08-12 23:00:00,AKT/USDT,0.4236,0.4237,0.4236,0.4237,92.7699,39.30608097
1660341600,2022-08-12 22:00:00,AKT/USDT,0.4227,0.4234,0.4227,0.4234,43.9032,18.56287574
1660338000,2022-08-12 21:00:00,AKT/USDT,0.4227,0.423,0.4199,0.4199,184.9417,78.05966025
1660334400,2022-08-12 20:00:00,AKT/USDT,0.4223,0.4227,0.4183,0.4227,196.3928,82.86938885
1660330800,2022-08-12 19:00:00,AKT/USDT,0.4195,0.4216,0.4195,0.4216,648.2768,272.79170918
1660327200,2022-08-12 18:00:00,AKT/USDT,0.4209,0.4262,0.4157,0.4157,8243.9388,3483.72965233
1660323600,2022-08-12 17:00:00,AKT/USDT,0.4197,0.4197,0.4183,0.4183,286,119.91539784
1660320000,2022-08-12 16:00:00,AKT/USDT,0.4209,0.4209,0.4197,0.4209,8.6795,3.65133459
1660316400,2022-08-12 15:00:00,AKT/USDT,0.4206,0.4209,0.4206,0.4209,193.4826,81.40114332
1660312800,2022-08-12 14:00:00,AKT/USDT,0.4195,0.4206,0.4195,0.4206,264.1091,110.87415866
1660309200,2022-08-12 13:00:00,AKT/USDT,0.4195,0.4195,0.4195,0.4195,2.6534,1.1131013
