https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume ALGO
1655856000000,2022-06-22 00:00:00,ALGO/EUR,0.30761302,0.30761302,0.30038013,0.30038013,160.56525182550453,534.54019021
1655769600000,2022-06-21 00:00:00,ALGO/EUR,0.31499999,0.31520178,0.31299907,0.31299907,318.00690271449287,1015.99951308
1655683200000,2022-06-20 00:00:00,ALGO/EUR,0.30268847,0.30268847,0.30268847,0.30268847,30.320304039899998,100.17
1655596800000,2022-06-19 00:00:00,ALGO/EUR,0.27594733,0.28816153,0.27594733,0.28816153,188.12834730222588,652.85726135
1655510400000,2022-06-18 00:00:00,ALGO/EUR,0.28874326,0.28874326,0.28084157,0.28084157,101.08372367684133,359.9314862
1655424000000,2022-06-17 00:00:00,ALGO/EUR,0.29700001,0.29700001,0.29696616,0.29696616,112.18692800881728,377.776808
1655337600000,2022-06-16 00:00:00,ALGO/EUR,0.29727185,0.29744673,0.29727185,0.29744673,83.91068438054187,282.10323368
1655251200000,2022-06-15 00:00:00,ALGO/EUR,0.28153117,0.31138395,0.28153117,0.31138395,1068.0266702399103,3429.93487699
1655164800000,2022-06-14 00:00:00,ALGO/EUR,0.28740521,0.29195402,0.28740521,0.29195402,1.4597700999999998,5
1655078400000,2022-06-13 00:00:00,ALGO/EUR,0.3,0.3,0.278,0.28478758,269.7834612731062,947.31470127
1654992000000,2022-06-12 00:00:00,ALGO/EUR,0.321,0.321,0.3117,0.3117,59.17480186016999,189.8453701
1654819200000,2022-06-10 00:00:00,ALGO/EUR,0.36342526,0.36342526,0.3548876,0.3548876,186.91200250901926,526.67944022
1654732800000,2022-06-09 00:00:00,ALGO/EUR,0.3822,0.3822,0.3822,0.3822,107.2067178,280.499
1654646400000,2022-06-08 00:00:00,ALGO/EUR,0.38098094,0.38098094,0.38098094,0.38098094,84.76825914999999,222.5
1654473600000,2022-06-06 00:00:00,ALGO/EUR,0.37902008,0.37902008,0.37370617,0.37370617,145.01718387273016,388.05135027
1654128000000,2022-06-02 00:00:00,ALGO/EUR,0.36198314,0.36198314,0.36198314,0.36198314,37.39283984656239,103.29994885
1654041600000,2022-06-01 00:00:00,ALGO/EUR,0.38199861,0.38199861,0.38141282,0.38141282,156.23942086599024,409.63337537
1653955200000,2022-05-31 00:00:00,ALGO/EUR,0.38772931,0.38772931,0.38349762,0.38408788,198.3579062878397,516.43885844
1653868800000,2022-05-30 00:00:00,ALGO/EUR,0.35847627,0.38678592,0.35847627,0.38678592,94.15040867645752,243.41736296
1653782400000,2022-05-29 00:00:00,ALGO/EUR,0.34816454,0.34816454,0.34816454,0.34816454,17.408227,50
1653609600000,2022-05-27 00:00:00,ALGO/EUR,0.35847627,0.35847627,0.3362652,0.33758347,188.2035350574497,557.50222325
1653523200000,2022-05-26 00:00:00,ALGO/EUR,0.36139212,0.36408631,0.3563262,0.36408631,3.261737353003485,8.95869266
1653436800000,2022-05-25 00:00:00,ALGO/EUR,0.3879734,0.3879734,0.37870012,0.3836645,3.31070749025101,8.62917338
1653350400000,2022-05-24 00:00:00,ALGO/EUR,0.38566874,0.38566874,0.37239809,0.37239809,41.075034519435256,110.298725
1653264000000,2022-05-23 00:00:00,ALGO/EUR,0.41530766,0.41530766,0.39056397,0.39056397,53.50480220435348,136.9936971
1653177600000,2022-05-22 00:00:00,ALGO/EUR,0.40825668,0.42062864,0.40428994,0.42062864,151.01465839159997,359.02134099
1653091200000,2022-05-21 00:00:00,ALGO/EUR,0.4120246,0.41686672,0.4120246,0.41686672,57.51713942813142,137.97488902
1653004800000,2022-05-20 00:00:00,ALGO/EUR,0.4226219,0.42481276,0.41482543,0.41635326,278.88297502983585,669.82296483
1652918400000,2022-05-19 00:00:00,ALGO/EUR,0.432,0.43432231,0.41926123,0.41926123,490.2032093401817,1169.20710589
1652832000000,2022-05-18 00:00:00,ALGO/EUR,0.46095209,0.46273797,0.42602113,0.42935597,147.79758408191026,344.23088162
1652745600000,2022-05-17 00:00:00,ALGO/EUR,0.45643919,0.47,0.45230952,0.46466945,68.22316550923716,146.82085407
1652659200000,2022-05-16 00:00:00,ALGO/EUR,0.45980983,0.46164907,0.44955239,0.45326632,67.45189415357777,148.81294104
1652572800000,2022-05-15 00:00:00,ALGO/EUR,0.44397008,0.44397008,0.44397008,0.44397008,2.6354990558753966,5.93620871
1652486400000,2022-05-14 00:00:00,ALGO/EUR,0.45070381,0.45070381,0.41604379,0.4160438,281.76618806889996,677.25126073
1652400000000,2022-05-13 00:00:00,ALGO/EUR,0.41456843,0.46530082,0.41456843,0.42747088,537.4725047461966,1257.33127072
1652313600000,2022-05-12 00:00:00,ALGO/EUR,0.44815488,0.44815488,0.35,0.39205988,1096.572879440678,2796.95254572
1652227200000,2022-05-11 00:00:00,ALGO/EUR,0.54662622,0.56124722,0.39548525,0.42404319,1846.4703308905916,4354.43929872
1652140800000,2022-05-10 00:00:00,ALGO/EUR,0.54769784,0.59876515,0.53697743,0.56895163,50.78399835955141,89.25890301
1652054400000,2022-05-09 00:00:00,ALGO/EUR,0.71243538,0.71243538,0.57312777,0.57312777,169.31480587857294,295.42244285
1651968000000,2022-05-08 00:00:00,ALGO/EUR,0.72640691,0.73838863,0.69519306,0.69861389,210.98671158799598,302.00761051
1651881600000,2022-05-07 00:00:00,ALGO/EUR,0.64341041,0.73838863,0.64341041,0.73838863,6.791298574548038,9.19745822
1651795200000,2022-05-06 00:00:00,ALGO/EUR,0.64643547,0.66262725,0.61252077,0.66262725,174.2595561497245,262.98277976
1651708800000,2022-05-05 00:00:00,ALGO/EUR,0.65285076,0.65285076,0.6,0.60276987,173.9083247504671,288.5152915
1651622400000,2022-05-04 00:00:00,ALGO/EUR,0.64688988,0.66916522,0.62573802,0.66877965,234.21973178039607,350.21958545
1651536000000,2022-05-03 00:00:00,ALGO/EUR,0.6545091,0.69184082,0.63414712,0.63414712,197.9010480461741,312.07434648
1651449600000,2022-05-02 00:00:00,ALGO/EUR,0.59740582,0.61190295,0.59740582,0.61190295,61.98212357003207,101.29404274
1651363200000,2022-05-01 00:00:00,ALGO/EUR,0.55303188,0.57279636,0.55140911,0.57279636,11.08389817517395,19.35050386
1651276800000,2022-04-30 00:00:00,ALGO/EUR,0.5996482,0.5996482,0.525,0.5416414,219.2292704044399,404.74984077
1651190400000,2022-04-29 00:00:00,ALGO/EUR,0.63941471,0.63941471,0.60855778,0.60855778,370.6128106569647,609.00184475
1651104000000,2022-04-28 00:00:00,ALGO/EUR,0.64357192,0.64357192,0.64357192,0.64357192,1.28714384,2
1650844800000,2022-04-25 00:00:00,ALGO/EUR,0.63065774,0.65640512,0.61136701,0.65640512,39.87566251490944,60.74855497
1650585600000,2022-04-22 00:00:00,ALGO/EUR,0.66787674,0.66787674,0.66487493,0.66487493,76.71293697263751,115.37949998
1650499200000,2022-04-21 00:00:00,ALGO/EUR,0.68926228,0.6905399,0.68926228,0.69025911,210.244564853497,304.58788853
1650412800000,2022-04-20 00:00:00,ALGO/EUR,0.69473677,0.71076173,0.69222669,0.69788423,116.54042412867403,166.99105542
1650326400000,2022-04-19 00:00:00,ALGO/EUR,0.69434018,0.70819804,0.69157113,0.70819804,48.30110047204103,68.2028158
1650240000000,2022-04-18 00:00:00,ALGO/EUR,0.65834512,0.65834512,0.64883866,0.64883866,113.4907330974881,174.91364201
1650153600000,2022-04-17 00:00:00,ALGO/EUR,0.69434018,0.69434018,0.68050521,0.68050521,21.131388829716094,31.05250117
1649808000000,2022-04-13 00:00:00,ALGO/EUR,0.67370992,0.67370992,0.67370992,0.67370992,12.81029086501661,19.01454986
1649721600000,2022-04-12 00:00:00,ALGO/EUR,0.68249344,0.68249344,0.65328218,0.66725174,104.70666565589053,156.92228192
1649635200000,2022-04-11 00:00:00,ALGO/EUR,0.67496407,0.67496407,0.65367802,0.65642631,143.00851499606594,217.85920646
1649548800000,2022-04-10 00:00:00,ALGO/EUR,0.72422264,0.72422264,0.72422264,0.72422264,1.7267125772912015,2.38422894
1649462400000,2022-04-09 00:00:00,ALGO/EUR,0.73152713,0.73152713,0.73152713,0.73152713,1.5692550644229404,2.14517685
1649376000000,2022-04-08 00:00:00,ALGO/EUR,0.7278239,0.73521042,0.7222689,0.7222689,312.66772655304277,432.89656602
1649289600000,2022-04-07 00:00:00,ALGO/EUR,0.72515815,0.72515816,0.72208989,0.72208989,177.93969673841002,246.42319357
1649203200000,2022-04-06 00:00:00,ALGO/EUR,0.751,0.75514871,0.70775688,0.70775688,480.7771642612212,679.29705503
1649116800000,2022-04-05 00:00:00,ALGO/EUR,0.80328155,0.80328155,0.78531998,0.78531998,911.5698342231647,1160.76231019
