https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NRG,Volume BTC
1644883200,2022-02-15 00:00:00,NRG/BTC,0.00002352,0.000025,0.00002288,0.00002355,48820.10419529,1.1361745232315612
1644796800,2022-02-14 00:00:00,NRG/BTC,0.00002346,0.00002476,0.00002301,0.00002352,38991.82791175,0.9349450157692315
1644710400,2022-02-13 00:00:00,NRG/BTC,0.00002425,0.00002438,0.00002311,0.00002328,30185.38288753,0.7099757801589212
1644624000,2022-02-12 00:00:00,NRG/BTC,0.00002424,0.00002444,0.0000237,0.00002412,32072.87250791,0.775807322058155
1644537600,2022-02-11 00:00:00,NRG/BTC,0.0000244,0.00002572,0.00002407,0.00002425,11201.75581821,0.2751428304040296
1644451200,2022-02-10 00:00:00,NRG/BTC,0.00002555,0.00002556,0.00002432,0.00002455,32637.44548055,0.8114528804605505
1644364800,2022-02-09 00:00:00,NRG/BTC,0.00002646,0.0000266,0.00002539,0.00002555,43382.68961433,1.122273934503219
1644278400,2022-02-08 00:00:00,NRG/BTC,0.00002667,0.00002727,0.00002555,0.00002646,19609.49826423,0.5113049855734413
1644192000,2022-02-07 00:00:00,NRG/BTC,0.00002645,0.00002776,0.00002599,0.00002667,34991.1816868,0.9261305375537687
1644105600,2022-02-06 00:00:00,NRG/BTC,0.00002576,0.00002749,0.00002575,0.00002645,23226.53965569,0.6094779822335902
1644019200,2022-02-05 00:00:00,NRG/BTC,0.00002589,0.00002613,0.00002575,0.00002576,39002.40309855,1.0108291485002623
1643932800,2022-02-04 00:00:00,NRG/BTC,0.00002619,0.00002753,0.00002548,0.0000259,31575.49884188,0.8287242631202949
1643846400,2022-02-03 00:00:00,NRG/BTC,0.00002511,0.00002619,0.00002419,0.00002619,35847.83532902,0.8958216150117604
1643760000,2022-02-02 00:00:00,NRG/BTC,0.00002452,0.00002563,0.00002436,0.0000252,31398.41097884,0.7704487978661769
1643673600,2022-02-01 00:00:00,NRG/BTC,0.00002483,0.00002517,0.00002435,0.00002451,20383.70775248,0.5024832937693434
1643587200,2022-01-31 00:00:00,NRG/BTC,0.000025,0.00002552,0.00002417,0.00002482,37020.60277919,0.9155031445664831
1643500800,2022-01-30 00:00:00,NRG/BTC,0.0000248,0.0000251,0.00002413,0.00002507,16599.18234533,0.4080113728064278
1643414400,2022-01-29 00:00:00,NRG/BTC,0.00002512,0.000027,0.00002451,0.00002478,31944.29202344,0.7941010109672624
1643328000,2022-01-28 00:00:00,NRG/BTC,0.00002377,0.00002515,0.00002356,0.00002512,21550.96396845,0.5228661245982564
1643241600,2022-01-27 00:00:00,NRG/BTC,0.00002348,0.00002393,0.00002324,0.00002377,48315.6061571,1.136375742430882
1643155200,2022-01-26 00:00:00,NRG/BTC,0.00002411,0.00002416,0.00002328,0.00002342,21234.10895049,0.5048776945768003
1643068800,2022-01-25 00:00:00,NRG/BTC,0.00002447,0.00002448,0.00002362,0.00002411,31976.66355364,0.767053341342726
1642982400,2022-01-24 00:00:00,NRG/BTC,0.00002502,0.0000253,0.00002362,0.00002447,29343.81716149,0.7134972415211774
1642896000,2022-01-23 00:00:00,NRG/BTC,0.0000239,0.0000254,0.00002365,0.00002516,20972.01623621,0.5131208397658475
1642809600,2022-01-22 00:00:00,NRG/BTC,0.00002505,0.00002555,0.00002375,0.0000239,21611.68739856,0.5290392848982179
1642723200,2022-01-21 00:00:00,NRG/BTC,0.00002351,0.00002563,0.00002327,0.0000249,27412.25985524,0.6694954969686364
1642636800,2022-01-20 00:00:00,NRG/BTC,0.00002406,0.00002423,0.00002291,0.00002351,20686.97746757,0.4855043336552604
1642550400,2022-01-19 00:00:00,NRG/BTC,0.00002406,0.00002563,0.00002406,0.00002407,69652.12718965,1.7091119926299039
1642464000,2022-01-18 00:00:00,NRG/BTC,0.00002466,0.00002607,0.00002345,0.00002422,29190.9197317,0.7207374611966501
1642377600,2022-01-17 00:00:00,NRG/BTC,0.00002414,0.000026,0.00002398,0.00002465,41589.17821423,1.0338554489640354
1642291200,2022-01-16 00:00:00,NRG/BTC,0.00002358,0.00002425,0.00002296,0.00002413,44454.35692648,1.0455291467197736
1642204800,2022-01-15 00:00:00,NRG/BTC,0.00002343,0.00002436,0.00002312,0.00002358,29699.47296484,0.715021330098707
1642118400,2022-01-14 00:00:00,NRG/BTC,0.00002515,0.00002528,0.0000225,0.00002343,96797.15893434,2.2704857258201763
1642032000,2022-01-13 00:00:00,NRG/BTC,0.00002604,0.00002777,0.00002462,0.00002531,63453.88522031,1.6330855264445016
1641945600,2022-01-12 00:00:00,NRG/BTC,0.00002524,0.00002668,0.00002474,0.00002606,17427.18435442,0.4502954197209733
1641859200,2022-01-11 00:00:00,NRG/BTC,0.00002519,0.00002607,0.00002475,0.0000252,29491.71849053,0.7493067692697106
1641772800,2022-01-10 00:00:00,NRG/BTC,0.00002674,0.00002674,0.000025,0.00002524,44849.82696123,1.1504126240323898
1641686400,2022-01-09 00:00:00,NRG/BTC,0.00002613,0.00002752,0.00002604,0.00002685,13366.64328059,0.3584946304096108
1641600000,2022-01-08 00:00:00,NRG/BTC,0.00002599,0.0000275,0.0000254,0.00002614,56478.75776864,1.4794733799009733
1641513600,2022-01-07 00:00:00,NRG/BTC,0.00002841,0.00002872,0.00002574,0.0000259,30601.16296469,0.8226837444922609
1641427200,2022-01-06 00:00:00,NRG/BTC,0.00002848,0.00002984,0.0000279,0.00002828,36102.64095266,1.0310178652243195
1641340800,2022-01-05 00:00:00,NRG/BTC,0.00002801,0.00002979,0.00002787,0.0000283,36343.10996753,1.0353388438687628
1641254400,2022-01-04 00:00:00,NRG/BTC,0.00002906,0.00003,0.0000279,0.00002804,13726.56024893,0.4006517146800175
1641168000,2022-01-03 00:00:00,NRG/BTC,0.00002718,0.00002906,0.00002642,0.00002891,22628.38990332,0.6172387208237688
1641081600,2022-01-02 00:00:00,NRG/BTC,0.00002661,0.00002757,0.00002601,0.00002718,8603.5888802,0.229477340712505
1640995200,2022-01-01 00:00:00,NRG/BTC,0.00002709,0.000028,0.00002623,0.00002641,22082.00244842,0.5980372460884565
1640908800,2021-12-31 00:00:00,NRG/BTC,0.00002574,0.00002832,0.00002552,0.00002707,18130.08688564,0.4830063985990371
1640822400,2021-12-30 00:00:00,NRG/BTC,0.00002593,0.00002641,0.00002524,0.00002573,54287.30461146,1.4180527798053787
1640736000,2021-12-29 00:00:00,NRG/BTC,0.00002566,0.00002626,0.00002501,0.00002608,8684.89574628,0.2231885105202964
1640649600,2021-12-28 00:00:00,NRG/BTC,0.00002597,0.00002682,0.00002516,0.00002566,22180.12118283,0.5746236458782284
