https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RACEFI,Volume USDT
1659916800,2022-08-08 00:00:00,RACEFI/USDT,0.02819,0.02949,0.02809,0.02904,10722751.3077,306578.908786164
1659830400,2022-08-07 00:00:00,RACEFI/USDT,0.02875,0.02949,0.02761,0.02819,11150114.9979,318986.993484328
1659744000,2022-08-06 00:00:00,RACEFI/USDT,0.02787,0.02999,0.02751,0.02878,11077522.3242,313145.011460947
1659657600,2022-08-05 00:00:00,RACEFI/USDT,0.02735,0.02998,0.02728,0.02788,11074777.2705,313026.250365741
1659571200,2022-08-04 00:00:00,RACEFI/USDT,0.02875,0.02978,0.02717,0.02734,10171842.2554,288222.580196554
1659484800,2022-08-03 00:00:00,RACEFI/USDT,0.02829,0.032,0.02717,0.02874,9316316.1022,270404.817388296
1659398400,2022-08-02 00:00:00,RACEFI/USDT,0.0274,0.02987,0.026,0.02826,11280866.2874,307634.370376133
1659312000,2022-08-01 00:00:00,RACEFI/USDT,0.02837,0.02966,0.02717,0.02743,11177099.1561,314443.662760924
1659225600,2022-07-31 00:00:00,RACEFI/USDT,0.0286,0.0325,0.02751,0.0284,13990005.7252,406109.869378055
1659139200,2022-07-30 00:00:00,RACEFI/USDT,0.02948,0.03081,0.02762,0.02863,12845221.8942,373705.515256128
1659052800,2022-07-29 00:00:00,RACEFI/USDT,0.02717,0.03684,0.0269,0.02946,14106439.4542,428291.477034132
1658966400,2022-07-28 00:00:00,RACEFI/USDT,0.02818,0.02823,0.02651,0.02719,9863786.1099,269853.425074363
1658880000,2022-07-27 00:00:00,RACEFI/USDT,0.02675,0.02834,0.02522,0.02816,8317984.145,219046.498650818
1658793600,2022-07-26 00:00:00,RACEFI/USDT,0.02798,0.028,0.02566,0.02671,6702033.8454,178897.768336632
1658707200,2022-07-25 00:00:00,RACEFI/USDT,0.03115,0.03118,0.02703,0.02798,6374643.7389,184419.085809494
1658620800,2022-07-24 00:00:00,RACEFI/USDT,0.02995,0.0343,0.02902,0.03117,7077338.8771,221703.866238072
1658534400,2022-07-23 00:00:00,RACEFI/USDT,0.0325,0.03332,0.02928,0.02993,6588214.3135,204068.507401181
1658448000,2022-07-22 00:00:00,RACEFI/USDT,0.03418,0.03447,0.0316,0.03248,5416545.3822243,179525.184498906357
1658361600,2022-07-21 00:00:00,RACEFI/USDT,0.03412,0.0344,0.0323,0.03417,5571972.7655,184779.939804879
1658275200,2022-07-20 00:00:00,RACEFI/USDT,0.03415,0.03786,0.03351,0.03409,4603127.94496669,161038.4020217580303
1658188800,2022-07-19 00:00:00,RACEFI/USDT,0.03461,0.03536,0.03317,0.03414,5350760.02236481,184177.9151532938938
1658102400,2022-07-18 00:00:00,RACEFI/USDT,0.03426,0.03769,0.03406,0.03463,6395827.57605039,228798.8044621848612
1658016000,2022-07-17 00:00:00,RACEFI/USDT,0.03623,0.0364,0.03402,0.03427,5035630.95788457,176725.5620419807738
1657929600,2022-07-16 00:00:00,RACEFI/USDT,0.03411,0.03649,0.03344,0.03625,5955252.43099742,206642.7932015618049
1657843200,2022-07-15 00:00:00,RACEFI/USDT,0.03421,0.0357,0.03296,0.03409,5675620.68506042,194393.8944184019392
1657756800,2022-07-14 00:00:00,RACEFI/USDT,0.03539,0.03608,0.03301,0.0342,5289583.62895046,181543.0543701025732
1657670400,2022-07-13 00:00:00,RACEFI/USDT,0.03337,0.03608,0.0316,0.03537,6066071.61837084,199461.7651108986593
1657584000,2022-07-12 00:00:00,RACEFI/USDT,0.03352,0.03459,0.03272,0.03335,5520622.5990397,184936.3711791949894
1657497600,2022-07-11 00:00:00,RACEFI/USDT,0.03437,0.03588,0.03309,0.03352,5512453.74098438,187755.4902509962665
1657411200,2022-07-10 00:00:00,RACEFI/USDT,0.03669,0.0367,0.03318,0.03455,5570425.67228363,192467.3562089455737
1657324800,2022-07-09 00:00:00,RACEFI/USDT,0.03414,0.03825,0.0335,0.03667,6459087.82221575,225871.289235264107
1657238400,2022-07-08 00:00:00,RACEFI/USDT,0.0349,0.03548,0.03278,0.03416,6080486.73201639,204742.18308805284
1657152000,2022-07-07 00:00:00,RACEFI/USDT,0.03491,0.0429,0.03256,0.03476,8904506.27218805,314446.0004741036547
1657065600,2022-07-06 00:00:00,RACEFI/USDT,0.03165,0.0478,0.03066,0.03494,12335887.31877285,445715.0773583065012
1656979200,2022-07-05 00:00:00,RACEFI/USDT,0.03376,0.03543,0.03061,0.0316,6659251.27189051,216346.5325846376838
1656892800,2022-07-04 00:00:00,RACEFI/USDT,0.03134,0.03393,0.02982,0.03375,6158245.34844107,193837.8247741769834
1656806400,2022-07-03 00:00:00,RACEFI/USDT,0.03204,0.03333,0.0306,0.03132,2491943.29498665,79041.9472393981637
1656720000,2022-07-02 00:00:00,RACEFI/USDT,0.03342,0.0379,0.03124,0.03202,4035675.61698006,134905.8819106222185
1656633600,2022-07-01 00:00:00,RACEFI/USDT,0.02952,0.04197,0.02952,0.03343,7449973.98879641,255351.7561160862114
1656547200,2022-06-30 00:00:00,RACEFI/USDT,0.03264,0.0333,0.02867,0.02951,2944705.5560625,89852.3893200570054
1656460800,2022-06-29 00:00:00,RACEFI/USDT,0.03574,0.0364,0.03224,0.03267,2451189.47844179,83768.7314412622507
1656374400,2022-06-28 00:00:00,RACEFI/USDT,0.0346,0.03704,0.03396,0.03569,2420273.12374389,85028.5981045508826
1656288000,2022-06-27 00:00:00,RACEFI/USDT,0.03521,0.03961,0.03352,0.03476,3148168.89725952,112747.551192005892
1656201600,2022-06-26 00:00:00,RACEFI/USDT,0.03857,0.0405,0.03501,0.03522,2898777.59955295,109336.0030036670116
1656115200,2022-06-25 00:00:00,RACEFI/USDT,0.03507,0.046,0.03325,0.03864,8356722.82635502,333032.6312448326951
1656028800,2022-06-24 00:00:00,RACEFI/USDT,0.03249,0.03598,0.03213,0.03508,3174603.34244308,106410.8205114115472
1655942400,2022-06-23 00:00:00,RACEFI/USDT,0.03282,0.03432,0.0315,0.03248,6026415.78276856,198624.0733478424085
1655856000,2022-06-22 00:00:00,RACEFI/USDT,0.03665,0.03684,0.03125,0.03301,9086786.20505879,312232.7946414250659
1655769600,2022-06-21 00:00:00,RACEFI/USDT,0.03781,0.04208,0.03504,0.03668,8430711.69310045,318058.0221637513431
1655683200,2022-06-20 00:00:00,RACEFI/USDT,0.03884,0.03919,0.03529,0.03784,8329415.63815148,308375.0594144095128
1655596800,2022-06-19 00:00:00,RACEFI/USDT,0.03583,0.0419,0.03297,0.03897,9006053.7475537,327013.4276696833916
1655510400,2022-06-18 00:00:00,RACEFI/USDT,0.0422,0.04393,0.03235,0.03581,8321307.6145635,315771.584003586425
1655424000,2022-06-17 00:00:00,RACEFI/USDT,0.04083,0.0437,0.04027,0.04223,6993112.99500193,293250.8633822486027
1655337600,2022-06-16 00:00:00,RACEFI/USDT,0.04672,0.048,0.04048,0.04083,7707338.89029959,336529.0318305436777
1655251200,2022-06-15 00:00:00,RACEFI/USDT,0.04409,0.048,0.04147,0.04672,7477187.50769422,337802.2698469876339
1655164800,2022-06-14 00:00:00,RACEFI/USDT,0.04193,0.04634,0.04101,0.04444,7725213.87080058,336073.5844262668178
1655078400,2022-06-13 00:00:00,RACEFI/USDT,0.04258,0.04908,0.039,0.04196,8443309.43251516,348390.2469175510914
1654992000,2022-06-12 00:00:00,RACEFI/USDT,0.04583,0.04595,0.03985,0.04259,9207448.68447527,394514.680762654625
1654905600,2022-06-11 00:00:00,RACEFI/USDT,0.04462,0.0527,0.04,0.04593,12757139.81009845,577874.5658138967549
1654819200,2022-06-10 00:00:00,RACEFI/USDT,0.04956,0.05497,0.0434,0.04465,10613359.66305214,520416.992490130244
1654732800,2022-06-09 00:00:00,RACEFI/USDT,0.06058,0.065,0.04634,0.04954,14026903.01869847,759511.5703264328965
1654646400,2022-06-08 00:00:00,RACEFI/USDT,0.05448,0.07067,0.048,0.06097,17588028.70414685,1006362.232574637479
1654560000,2022-06-07 00:00:00,RACEFI/USDT,0.04042,0.0839,0.0395,0.05448,40180107.13560011,2323621.932875772245
1654473600,2022-06-06 00:00:00,RACEFI/USDT,0.04975,0.0524,0.03803,0.0404,16699068.77280261,711829.5221329522253
1654387200,2022-06-05 00:00:00,RACEFI/USDT,0.04346,0.124,0.03722,0.04996,60234296.43261434,4730970.8090989144416
1654300800,2022-06-04 00:00:00,RACEFI/USDT,0.02997,0.06,0.02901,0.04343,14079442.48750113,528578.6000561460652
1654214400,2022-06-03 00:00:00,RACEFI/USDT,0.03142,0.035,0.02908,0.02995,5856899.88201576,181762.530826139289
1654128000,2022-06-02 00:00:00,RACEFI/USDT,0.03009,0.03352,0.02915,0.03142,6031186.38058792,189185.5800802269786
1654041600,2022-06-01 00:00:00,RACEFI/USDT,0.03539,0.0438,0.03008,0.0303,10839872.39786742,380969.006585509046
1653955200,2022-05-31 00:00:00,RACEFI/USDT,0.02978,0.03583,0.02795,0.03539,6701851.50010134,204348.5939755854849
1653868800,2022-05-30 00:00:00,RACEFI/USDT,0.02791,0.03799,0.02747,0.02979,7982006.3606465,244476.8804289176336
1653782400,2022-05-29 00:00:00,RACEFI/USDT,0.02744,0.02894,0.02666,0.02791,6151883.29192176,170207.2841607450748
1653696000,2022-05-28 00:00:00,RACEFI/USDT,0.02639,0.0375,0.02559,0.02755,9806640.58425483,276759.1665129737502
1653609600,2022-05-27 00:00:00,RACEFI/USDT,0.0312,0.03389,0.026,0.02642,8010030.00506443,237122.9878506150762
1653523200,2022-05-26 00:00:00,RACEFI/USDT,0.02966,0.04392,0.02951,0.03105,14820678.98313599,521220.9540551921341
1653436800,2022-05-25 00:00:00,RACEFI/USDT,0.0312,0.03268,0.02877,0.02962,6573501.31911203,200459.8130193610215
1653350400,2022-05-24 00:00:00,RACEFI/USDT,0.0347,0.03648,0.031,0.03121,6103809.64923334,203982.9295782326988
1653264000,2022-05-23 00:00:00,RACEFI/USDT,0.03855,0.03977,0.034,0.0348,5706385.36067375,211092.8331756931139
1653177600,2022-05-22 00:00:00,RACEFI/USDT,0.03736,0.04699,0.036,0.03843,6873492.52166273,272020.3399214183388
1653091200,2022-05-21 00:00:00,RACEFI/USDT,0.03996,0.04626,0.0362,0.03735,5789098.33490425,226460.9157042720808
1653004800,2022-05-20 00:00:00,RACEFI/USDT,0.04294,0.055,0.0365,0.03996,8017126.47927649,351096.6849381839242
1652918400,2022-05-19 00:00:00,RACEFI/USDT,0.02922,0.099,0.02922,0.04292,47946039.27644057,2822583.1715334057586
1652832000,2022-05-18 00:00:00,RACEFI/USDT,0.0215,0.043,0.02102,0.02921,21915269.98160737,588109.1500118491114
1652745600,2022-05-17 00:00:00,RACEFI/USDT,0.02051,0.02466,0.02039,0.02148,19430525.55882421,429739.2035157353043
1652659200,2022-05-16 00:00:00,RACEFI/USDT,0.02129,0.02452,0.0199,0.02054,20313259.24807305,428075.1823563913603
1652572800,2022-05-15 00:00:00,RACEFI/USDT,0.01897,0.02339,0.01863,0.02142,22195203.78494354,438710.6201669506856
1652486400,2022-05-14 00:00:00,RACEFI/USDT,0.01938,0.02001,0.018,0.01898,22972562.14621079,427763.0283483846966
1652400000,2022-05-13 00:00:00,RACEFI/USDT,0.01601,0.024,0.01559,0.01934,21762354.87083353,406845.0119948227401
1652313600,2022-05-12 00:00:00,RACEFI/USDT,0.02035,0.02166,0.01563,0.016,13851344.11249249,240244.3197222926498
1652227200,2022-05-11 00:00:00,RACEFI/USDT,0.03791,0.03816,0.02018,0.02032,7948813.97122944,233783.7783899563546
1652140800,2022-05-10 00:00:00,RACEFI/USDT,0.04254,0.04254,0.03701,0.03796,7621272.8363132,296839.6921979506956
1652054400,2022-05-09 00:00:00,RACEFI/USDT,0.051,0.05117,0.04162,0.04254,4847324.50137357,224523.6988287788978
1651968000,2022-05-08 00:00:00,RACEFI/USDT,0.04841,0.05888,0.04717,0.05099,8295449.20720707,434627.3588987597648
1651881600,2022-05-07 00:00:00,RACEFI/USDT,0.04237,0.063,0.0418,0.04843,8298680.57914291,377439.7103671773605
1651795200,2022-05-06 00:00:00,RACEFI/USDT,0.04731,0.04828,0.04231,0.04232,5530035.87627851,253596.3141246641486
1651708800,2022-05-05 00:00:00,RACEFI/USDT,0.05042,0.06174,0.0455,0.04731,6625907.11521733,340979.4082852081314
1651622400,2022-05-04 00:00:00,RACEFI/USDT,0.04775,0.05158,0.04728,0.05037,6019298.39625228,294390.9155708603142
1651536000,2022-05-03 00:00:00,RACEFI/USDT,0.04808,0.04885,0.04728,0.04776,5579271.94819823,267108.0398370753315
1651449600,2022-05-02 00:00:00,RACEFI/USDT,0.04775,0.0507,0.0456,0.04805,5897281.27211524,283583.9436345747151
1651363200,2022-05-01 00:00:00,RACEFI/USDT,0.05047,0.05362,0.04724,0.04778,6043959.38590772,301625.9368574680508
1651276800,2022-04-30 00:00:00,RACEFI/USDT,0.04866,0.05527,0.04852,0.05045,6335433.51369565,320973.4494929141352
1651190400,2022-04-29 00:00:00,RACEFI/USDT,0.05649,0.05732,0.04767,0.04869,5363196.13645489,289048.2420027011963
1651104000,2022-04-28 00:00:00,RACEFI/USDT,0.05724,0.05965,0.05619,0.05662,4884144.08140398,281671.2478525585663
1651017600,2022-04-27 00:00:00,RACEFI/USDT,0.05763,0.06192,0.05407,0.05726,4868064.09113192,281784.1214152486847
1650931200,2022-04-26 00:00:00,RACEFI/USDT,0.06643,0.06789,0.05719,0.0576,5471864.21464537,338935.3322173296746
1650844800,2022-04-25 00:00:00,RACEFI/USDT,0.06501,0.06831,0.06428,0.0664,4683511.90989904,306394.0212303220945
1650758400,2022-04-24 00:00:00,RACEFI/USDT,0.06771,0.07059,0.06446,0.06498,4915013.70455274,331400.6893932279677
1650672000,2022-04-23 00:00:00,RACEFI/USDT,0.08006,0.086,0.06759,0.06768,5696879.02609831,421381.4568042700447
1650585600,2022-04-22 00:00:00,RACEFI/USDT,0.08025,0.08059,0.07275,0.08007,3926978.10456202,304082.9125670798351
1650499200,2022-04-21 00:00:00,RACEFI/USDT,0.08136,0.088,0.08,0.08024,4094206.80428262,337319.7183749815979
1650412800,2022-04-20 00:00:00,RACEFI/USDT,0.06768,0.093,0.06622,0.08139,6329530.97841301,483134.589306686114
1650326400,2022-04-19 00:00:00,RACEFI/USDT,0.06668,0.06797,0.06491,0.06771,4708611.93604747,312192.0082824051078
1650240000,2022-04-18 00:00:00,RACEFI/USDT,0.0715,0.0738,0.06257,0.06665,4625106.03428857,308131.698665327497
1650153600,2022-04-17 00:00:00,RACEFI/USDT,0.06856,0.07399,0.06666,0.07147,4645613.29687857,313751.4784339371639
1650067200,2022-04-16 00:00:00,RACEFI/USDT,0.07309,0.07499,0.06766,0.06855,4778100.36157276,337003.4087261911644
1649980800,2022-04-15 00:00:00,RACEFI/USDT,0.07633,0.08364,0.07277,0.07307,4672323.94149392,362124.2233490622663
1649894400,2022-04-14 00:00:00,RACEFI/USDT,0.06243,0.0865,0.06241,0.076,11678219.31901143,886836.2561726471871
1649808000,2022-04-13 00:00:00,RACEFI/USDT,0.06015,0.0658,0.05904,0.0624,14870305.13873455,911286.1170871423716
1649721600,2022-04-12 00:00:00,RACEFI/USDT,0.05877,0.0622,0.05691,0.06014,9939587.12781642,586941.8321437023044
1649635200,2022-04-11 00:00:00,RACEFI/USDT,0.06415,0.06992,0.05872,0.05872,9046326.77940062,549047.4056242904819
1649548800,2022-04-10 00:00:00,RACEFI/USDT,0.0614,0.06788,0.06099,0.06401,14526447.4577874,924246.8570073028087
1649462400,2022-04-09 00:00:00,RACEFI/USDT,0.06482,0.0655,0.05781,0.06141,11391200.6337472,700298.0347624781034
1649376000,2022-04-08 00:00:00,RACEFI/USDT,0.06997,0.07037,0.0646,0.0648,6133418.30202347,415296.2070636492463
1649289600,2022-04-07 00:00:00,RACEFI/USDT,0.07259,0.07309,0.06854,0.06986,5799372.04685862,411452.8128254908052
1649203200,2022-04-06 00:00:00,RACEFI/USDT,0.08225,0.08287,0.07237,0.07262,3397457.29069031,265604.5020661140691
1649116800,2022-04-05 00:00:00,RACEFI/USDT,0.08295,0.08881,0.08211,0.08232,4907352.89672524,411406.7403915215749
1649030400,2022-04-04 00:00:00,RACEFI/USDT,0.08716,0.08969,0.07989,0.08322,7594333.4688786,646058.285806563549
1648944000,2022-04-03 00:00:00,RACEFI/USDT,0.08668,0.11,0.08653,0.08714,13117163.98723143,1245551.5605986923929
1648857600,2022-04-02 00:00:00,RACEFI/USDT,0.08078,0.092,0.0804,0.08663,9011891.56836391,760210.2115362007604
1648771200,2022-04-01 00:00:00,RACEFI/USDT,0.07956,0.08308,0.076,0.0808,8277408.763787,653986.1101824613419
1648684800,2022-03-31 00:00:00,RACEFI/USDT,0.08478,0.089,0.07865,0.07954,8002898.11565294,677245.6825690260319
1648598400,2022-03-30 00:00:00,RACEFI/USDT,0.07803,0.08606,0.07764,0.08479,8614977.67467204,696739.3799473654404
1648512000,2022-03-29 00:00:00,RACEFI/USDT,0.07992,0.08759,0.07668,0.07807,8116303.68687169,659316.9507035100055
1648425600,2022-03-28 00:00:00,RACEFI/USDT,0.07991,0.09254,0.075,0.07992,9179431.38762626,748480.456270603437
1648339200,2022-03-27 00:00:00,RACEFI/USDT,0.07237,0.091,0.07106,0.07991,13497966.45512171,1068015.5604048890403
1648252800,2022-03-26 00:00:00,RACEFI/USDT,0.07007,0.09212,0.06667,0.07224,12592068.9291303,940451.9039128721093
1648166400,2022-03-25 00:00:00,RACEFI/USDT,0.07097,0.07429,0.0665,0.07008,9042615.18684165,642592.9200867746867
1648080000,2022-03-24 00:00:00,RACEFI/USDT,0.07418,0.07505,0.07043,0.07098,8954910.70971139,653408.1585285457385
1647993600,2022-03-23 00:00:00,RACEFI/USDT,0.07085,0.07613,0.06998,0.0742,9222300.73497992,657618.5906566192435
1647907200,2022-03-22 00:00:00,RACEFI/USDT,0.0722,0.0773,0.06866,0.07069,7414445.39605074,533992.8905470663194
1647820800,2022-03-21 00:00:00,RACEFI/USDT,0.07397,0.08095,0.07213,0.07235,7139073.13901293,542541.9429794527561
1647734400,2022-03-20 00:00:00,RACEFI/USDT,0.07633,0.079,0.07208,0.07396,7341451.89677134,552508.2809707646782
1647648000,2022-03-19 00:00:00,RACEFI/USDT,0.06964,0.07849,0.06896,0.07615,7918745.64483574,572101.810893200108
1647561600,2022-03-18 00:00:00,RACEFI/USDT,0.07114,0.078,0.068,0.06967,7949028.17692394,569703.2776283649325
1647475200,2022-03-17 00:00:00,RACEFI/USDT,0.06934,0.0737,0.0688,0.07113,7583360.63923009,535304.3781730911319
1647388800,2022-03-16 00:00:00,RACEFI/USDT,0.0674,0.081,0.0665,0.06934,6308431.9105507,448654.4200426592224
1647302400,2022-03-15 00:00:00,RACEFI/USDT,0.0709,0.0742,0.06441,0.0675,5145301.19108309,357529.7101983516098
1647216000,2022-03-14 00:00:00,RACEFI/USDT,0.0783,0.0805,0.0701,0.0709,6231570.81722637,467722.668886642359
1647129600,2022-03-13 00:00:00,RACEFI/USDT,0.0706,0.12,0.0696,0.0784,12440706.5240464,1026604.19288205142
1647043200,2022-03-12 00:00:00,RACEFI/USDT,0.07,0.0762,0.0661,0.0708,8950041.88028896,606047.845828353683
1646956800,2022-03-11 00:00:00,RACEFI/USDT,0.0685,0.0714,0.0666,0.0701,3467617.83049905,237211.806904893803
1646870400,2022-03-10 00:00:00,RACEFI/USDT,0.0764,0.0766,0.0675,0.0684,2138172.80276847,152862.029537002228
1646784000,2022-03-09 00:00:00,RACEFI/USDT,0.0748,0.0863,0.0719,0.0764,2506176.01740649,191263.382164983046
1646697600,2022-03-08 00:00:00,RACEFI/USDT,0.0829,0.0832,0.0719,0.0748,1999958.10683974,156266.98874806344
1646611200,2022-03-07 00:00:00,RACEFI/USDT,0.0923,0.0945,0.08,0.0828,2703453.59214539,232290.866299056662
1646524800,2022-03-06 00:00:00,RACEFI/USDT,0.0921,0.1079,0.09,0.0923,5099440.42766852,488250.134955311436
1646438400,2022-03-05 00:00:00,RACEFI/USDT,0.0916,0.0961,0.0913,0.0923,8276423.3702865,772588.421249998542
1646352000,2022-03-04 00:00:00,RACEFI/USDT,0.1015,0.1048,0.0915,0.0916,7209940.73791783,719073.662015395908
1646265600,2022-03-03 00:00:00,RACEFI/USDT,0.1049,0.1074,0.0997,0.1017,5841760.11745411,606648.561034405423
1646179200,2022-03-02 00:00:00,RACEFI/USDT,0.1073,0.1143,0.1031,0.1049,6727423.58934642,719548.054907787351
1646092800,2022-03-01 00:00:00,RACEFI/USDT,0.1064,0.1144,0.1005,0.1073,6737142.0106074,707241.173986409918
1646006400,2022-02-28 00:00:00,RACEFI/USDT,0.0985,0.1083,0.0948,0.1064,6675249.69963999,675079.543731842124
1645920000,2022-02-27 00:00:00,RACEFI/USDT,0.1024,0.1131,0.094,0.098,7252394.10956058,742263.1583828818
1645833600,2022-02-26 00:00:00,RACEFI/USDT,0.0975,0.1144,0.0974,0.1022,6508324.70470405,661691.89309563602
1645747200,2022-02-25 00:00:00,RACEFI/USDT,0.0979,0.1066,0.097,0.0977,4805042.19820904,482295.229579776015
1645660800,2022-02-24 00:00:00,RACEFI/USDT,0.1166,0.1166,0.0915,0.0982,4087422.11887689,414829.062349180809
1645574400,2022-02-23 00:00:00,RACEFI/USDT,0.1254,0.1298,0.1161,0.1167,5914703.28012224,741300.705390375022
1645488000,2022-02-22 00:00:00,RACEFI/USDT,0.1271,0.1329,0.125,0.1253,4872166.2563627,615106.697143412688
1645401600,2022-02-21 00:00:00,RACEFI/USDT,0.1276,0.135,0.1266,0.1275,5167079.26327188,670271.147931764601
1645315200,2022-02-20 00:00:00,RACEFI/USDT,0.127,0.17,0.1265,0.1284,6483039.29077154,867760.823975388486
1645228800,2022-02-19 00:00:00,RACEFI/USDT,0.1291,0.1348,0.125,0.127,5534542.33578197,720453.998721084211
1645142400,2022-02-18 00:00:00,RACEFI/USDT,0.1385,0.14,0.1261,0.1293,4322751.30428937,584113.282223071871
1645056000,2022-02-17 00:00:00,RACEFI/USDT,0.1443,0.1499,0.135,0.1384,4649846.73319684,667902.313963370186
1644969600,2022-02-16 00:00:00,RACEFI/USDT,0.1547,0.1557,0.135,0.1442,4634487.29197119,683618.191340635316
1644883200,2022-02-15 00:00:00,RACEFI/USDT,0.1391,0.1749,0.1383,0.1547,4447413.6098796,666426.374848428791
1644796800,2022-02-14 00:00:00,RACEFI/USDT,0.1401,0.1428,0.1328,0.1389,4265147.83192971,593394.677677614787
1644710400,2022-02-13 00:00:00,RACEFI/USDT,0.145,0.1577,0.1391,0.14,4840567.96463932,712224.299977337424
