https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GALAX3L,Volume USDT
1659528000,2022-08-03 12:00:00,GALAX3L/USDT,0.224442,0.239038,0.221834,0.222975,74613.54050508,17170.23442113298202
1659524400,2022-08-03 11:00:00,GALAX3L/USDT,0.227148,0.23,0.220636,0.224888,37308.45935221,8378.65172513429959
1659520800,2022-08-03 10:00:00,GALAX3L/USDT,0.2234,0.228504,0.222209,0.226966,53122.75136485,11984.56871897080465
1659517200,2022-08-03 09:00:00,GALAX3L/USDT,0.22301,0.224413,0.219188,0.222209,17697.88125401,3919.00065012634893
1659513600,2022-08-03 08:00:00,GALAX3L/USDT,0.217905,0.226867,0.217905,0.224494,57472.01400611,12825.78447163022358
1659510000,2022-08-03 07:00:00,GALAX3L/USDT,0.221763,0.221763,0.215421,0.216893,57412.59574785,12584.02726008939239
1659506400,2022-08-03 06:00:00,GALAX3L/USDT,0.216941,0.222317,0.215934,0.221633,57799.160534,12676.18214655125317
1659502800,2022-08-03 05:00:00,GALAX3L/USDT,0.20509,0.217905,0.200843,0.217529,82259.91332544,17293.74874459782124
1659499200,2022-08-03 04:00:00,GALAX3L/USDT,0.206119,0.209838,0.204985,0.205551,45079.91666049,9336.34185077152957
1659495600,2022-08-03 03:00:00,GALAX3L/USDT,0.198842,0.207913,0.197699,0.206119,197732.85375114,40370.61918367862944
1659492000,2022-08-03 02:00:00,GALAX3L/USDT,0.2009,0.203439,0.195659,0.198887,79314.92656189,15842.9437696511019
1659488400,2022-08-03 01:00:00,GALAX3L/USDT,0.192006,0.202779,0.187351,0.2009,110747.4949962,21167.51565132888587
1659484800,2022-08-03 00:00:00,GALAX3L/USDT,0.214994,0.22304,0.186615,0.192006,237813.35200577,48031.70898493452759
1659481200,2022-08-02 23:00:00,GALAX3L/USDT,0.228343,0.231994,0.212722,0.212722,74191.2856924,16607.09833794481473
1659477600,2022-08-02 22:00:00,GALAX3L/USDT,0.229431,0.233894,0.225567,0.228586,29942.14293182,6901.94650883144835
1659474000,2022-08-02 21:00:00,GALAX3L/USDT,0.225567,0.22943,0.219339,0.228745,26792.2603718,6017.8728900934874
1659470400,2022-08-02 20:00:00,GALAX3L/USDT,0.223323,0.231736,0.22174,0.227893,59033.77562285,13484.9758634172464
1659466800,2022-08-02 19:00:00,GALAX3L/USDT,0.225976,0.231649,0.22,0.223838,50602.45623839,11337.07159842721169
1659463200,2022-08-02 18:00:00,GALAX3L/USDT,0.235451,0.243905,0.223838,0.22598,122108.14697969,28575.69961588644005
1659459600,2022-08-02 17:00:00,GALAX3L/USDT,0.244437,0.250399,0.233044,0.235452,129322.107286,31323.97714101046283
1659456000,2022-08-02 16:00:00,GALAX3L/USDT,0.227685,0.255771,0.226518,0.246946,232791.15746875,57348.27585274313635
1659452400,2022-08-02 15:00:00,GALAX3L/USDT,0.228626,0.242513,0.215847,0.227834,150113.82481684,34542.86247382474127
1659448800,2022-08-02 14:00:00,GALAX3L/USDT,0.21063,0.23,0.201766,0.228631,206155.08220265,44197.3776472191069
1659445200,2022-08-02 13:00:00,GALAX3L/USDT,0.205003,0.21661,0.20411,0.212258,140665.13021481,29644.55511280390525
1659441600,2022-08-02 12:00:00,GALAX3L/USDT,0.213906,0.220176,0.201358,0.205003,107847.84283931,22669.87237535505916
1659438000,2022-08-02 11:00:00,GALAX3L/USDT,0.220274,0.223,0.212681,0.212681,111749.27424544,24608.8656942194738
1659434400,2022-08-02 10:00:00,GALAX3L/USDT,0.212681,0.224277,0.209422,0.220327,83147.05064558,18241.17120002765061
1659430800,2022-08-02 09:00:00,GALAX3L/USDT,0.214165,0.216741,0.204902,0.214856,104398.49131221,21948.2094623538295
1659427200,2022-08-02 08:00:00,GALAX3L/USDT,0.22967,0.22967,0.213883,0.21597,42452.77860744,9267.20362363335852
1659423600,2022-08-02 07:00:00,GALAX3L/USDT,0.220204,0.230043,0.20859,0.229431,128664.56942439,28141.81105119202335
1659420000,2022-08-02 06:00:00,GALAX3L/USDT,0.206688,0.226495,0.206688,0.220983,90906.44004402,20056.97300940729714
1659416400,2022-08-02 05:00:00,GALAX3L/USDT,0.200839,0.217918,0.200367,0.20612,78491.75431454,16558.87425232973487
1659412800,2022-08-02 04:00:00,GALAX3L/USDT,0.201541,0.2078,0.194119,0.200367,135699.07820158,27416.27792420268518
1659409200,2022-08-02 03:00:00,GALAX3L/USDT,0.222558,0.223161,0.2001,0.203354,105921.84917753,21805.97275837676272
1659405600,2022-08-02 02:00:00,GALAX3L/USDT,0.235948,0.239885,0.218678,0.222362,76149.18068834,17503.91871619627047
1659402000,2022-08-02 01:00:00,GALAX3L/USDT,0.254147,0.261961,0.231651,0.235949,133334.51591543,33342.56518279548065
1659398400,2022-08-02 00:00:00,GALAX3L/USDT,0.277393,0.284906,0.24646,0.253802,162892.11012322,42734.77583750591127
1659394800,2022-08-01 23:00:00,GALAX3L/USDT,0.2677,0.29152,0.264188,0.276593,138081.21738746,37687.52463397234559
1659391200,2022-08-01 22:00:00,GALAX3L/USDT,0.257174,0.279882,0.243444,0.2677,205092.57179176,53687.77271529537614
1659387600,2022-08-01 21:00:00,GALAX3L/USDT,0.248045,0.263364,0.247989,0.255722,76395.28071267,19536.55150618030466
1659384000,2022-08-01 20:00:00,GALAX3L/USDT,0.250387,0.259003,0.242712,0.250399,98262.0308009,24533.52251468373991
1659380400,2022-08-01 19:00:00,GALAX3L/USDT,0.250839,0.253908,0.239423,0.248049,65216.16828474,16070.54063859903645
1659376800,2022-08-01 18:00:00,GALAX3L/USDT,0.254415,0.25459,0.232204,0.248049,116641.2202472,28193.03107998731894
1659373200,2022-08-01 17:00:00,GALAX3L/USDT,0.227147,0.264293,0.222719,0.254415,429179.39725753,107825.62543250018176
1659369600,2022-08-01 16:00:00,GALAX3L/USDT,0.250906,0.257465,0.22198,0.225001,183106.66445556,43263.7806020425118
1659366000,2022-08-01 15:00:00,GALAX3L/USDT,0.213089,0.253273,0.208541,0.252838,268626.05489074,61781.76028497406456
1659362400,2022-08-01 14:00:00,GALAX3L/USDT,0.196365,0.214778,0.196365,0.213334,122068.70120313,25029.35138360412261
1659358800,2022-08-01 13:00:00,GALAX3L/USDT,0.187925,0.199771,0.183194,0.194614,88859.98139189,16852.04925166303926
1659355200,2022-08-01 12:00:00,GALAX3L/USDT,0.193951,0.196681,0.187329,0.188208,36551.36736825,7008.60625048070753
1659351600,2022-08-01 11:00:00,GALAX3L/USDT,0.188782,0.195715,0.181466,0.195455,71433.55510646,13389.75089623520959
1659348000,2022-08-01 10:00:00,GALAX3L/USDT,0.203354,0.203824,0.186,0.18748,71257.91696999,13717.44401618047993
1659344400,2022-08-01 09:00:00,GALAX3L/USDT,0.197812,0.204403,0.197024,0.203354,22871.17580098,4623.00330029275754
1659340800,2022-08-01 08:00:00,GALAX3L/USDT,0.203581,0.204497,0.196535,0.196535,28536.39289714,5712.66884807203316
1659337200,2022-08-01 07:00:00,GALAX3L/USDT,0.19888,0.203581,0.190844,0.203581,71721.21943319,14019.34827892363604
1659333600,2022-08-01 06:00:00,GALAX3L/USDT,0.206122,0.206122,0.19536,0.200528,20648.53661422,4143.51698652774763
1659330000,2022-08-01 05:00:00,GALAX3L/USDT,0.215237,0.217902,0.205455,0.206119,16408.64333307,3458.44674643950092
1659326400,2022-08-01 04:00:00,GALAX3L/USDT,0.218335,0.221313,0.212531,0.215237,16541.4627707,3600.52372845491916
1659322800,2022-08-01 03:00:00,GALAX3L/USDT,0.21421,0.218524,0.209094,0.218524,20184.11730214,4320.24778899911739
1659319200,2022-08-01 02:00:00,GALAX3L/USDT,0.219617,0.222713,0.209619,0.213914,61733.33818422,13395.09446407234212
1659315600,2022-08-01 01:00:00,GALAX3L/USDT,0.209144,0.221159,0.203678,0.219617,54821.81145931,11694.14780834581564
1659312000,2022-08-01 00:00:00,GALAX3L/USDT,0.197356,0.21207,0.193512,0.207462,35703.65734593,7261.27868568004509
1659308400,2022-07-31 23:00:00,GALAX3L/USDT,0.1925,0.206473,0.191221,0.199275,83842.06622082,16621.69856281576386
1659304800,2022-07-31 22:00:00,GALAX3L/USDT,0.207015,0.207015,0.187375,0.194182,142021.0742302,27484.68782358374709
1659301200,2022-07-31 21:00:00,GALAX3L/USDT,0.216869,0.220517,0.205684,0.20589,34751.28779859,7372.34560947310075
1659297600,2022-07-31 20:00:00,GALAX3L/USDT,0.215974,0.218254,0.212398,0.217375,26696.12747355,5740.97286737535892
1659294000,2022-07-31 19:00:00,GALAX3L/USDT,0.21627,0.223161,0.213891,0.213891,52727.14396346,11539.60247971860082
1659290400,2022-07-31 18:00:00,GALAX3L/USDT,0.225973,0.236197,0.199589,0.216361,194788.77645483,42690.72249010867951
1659286800,2022-07-31 17:00:00,GALAX3L/USDT,0.223323,0.230749,0.220727,0.225957,38194.39858385,8579.86953456112414
1659283200,2022-07-31 16:00:00,GALAX3L/USDT,0.219778,0.227816,0.216308,0.223323,34388.33813248,7647.98632533381546
1659279600,2022-07-31 15:00:00,GALAX3L/USDT,0.216567,0.219618,0.211092,0.219618,17454.48450384,3751.90819920578
1659276000,2022-07-31 14:00:00,GALAX3L/USDT,0.218242,0.223161,0.210206,0.216567,106677.76853454,23175.81486124667735
1659272400,2022-07-31 13:00:00,GALAX3L/USDT,0.227396,0.227559,0.213846,0.21659,72657.00992692,15951.71536086686709
1659268800,2022-07-31 12:00:00,GALAX3L/USDT,0.226698,0.227438,0.217334,0.227396,33494.90741128,7483.07497084430021
1659265200,2022-07-31 11:00:00,GALAX3L/USDT,0.228982,0.23134,0.219339,0.228541,78011.62030844,17752.99797906167329
1659261600,2022-07-31 10:00:00,GALAX3L/USDT,0.226554,0.232867,0.224442,0.229909,40616.22187036,9285.05412876957772
1659258000,2022-07-31 09:00:00,GALAX3L/USDT,0.212528,0.226493,0.212352,0.226289,29933.56328765,6628.83732463762995
1659254400,2022-07-31 08:00:00,GALAX3L/USDT,0.231949,0.234582,0.212207,0.214993,89443.65063491,19945.815094993481
1659250800,2022-07-31 07:00:00,GALAX3L/USDT,0.240586,0.243729,0.232093,0.232093,46945.00984839,11118.63879374402631
1659247200,2022-07-31 06:00:00,GALAX3L/USDT,0.255249,0.255249,0.236161,0.24058,89620.22949668,22174.03426566038866
1659243600,2022-07-31 05:00:00,GALAX3L/USDT,0.22588,0.259,0.22565,0.255167,240004.17551142,59224.44099598513067
1659240000,2022-07-31 04:00:00,GALAX3L/USDT,0.202157,0.227147,0.200771,0.22588,205003.93239712,43651.59109126356665
1659236400,2022-07-31 03:00:00,GALAX3L/USDT,0.205517,0.206219,0.199621,0.201521,34870.73120894,7064.43668349209886
1659232800,2022-07-31 02:00:00,GALAX3L/USDT,0.194996,0.206219,0.194996,0.206219,64874.46655048,12881.83639579088441
1659229200,2022-07-31 01:00:00,GALAX3L/USDT,0.194581,0.196622,0.189958,0.194581,28460.52422541,5486.78609642263899
1659225600,2022-07-31 00:00:00,GALAX3L/USDT,0.185729,0.199048,0.180201,0.194581,64570.75348508,12302.71230024843768
1659222000,2022-07-30 23:00:00,GALAX3L/USDT,0.186266,0.188375,0.177451,0.185729,110714.03739978,20026.0739337049936
1659218400,2022-07-30 22:00:00,GALAX3L/USDT,0.18942,0.18942,0.177698,0.186631,70555.91496464,12902.03006282647882
1659214800,2022-07-30 21:00:00,GALAX3L/USDT,0.200848,0.202869,0.18942,0.190156,72225.86379725,14043.85362293193151
1659211200,2022-07-30 20:00:00,GALAX3L/USDT,0.20424,0.20792,0.197101,0.200848,67402.72551121,13574.74966552032207
1659207600,2022-07-30 19:00:00,GALAX3L/USDT,0.223323,0.226015,0.204239,0.204239,96436.97138759,20423.83449837646709
1659204000,2022-07-30 18:00:00,GALAX3L/USDT,0.227105,0.227105,0.222,0.224888,45117.55149358,10149.07407633177001
1659200400,2022-07-30 17:00:00,GALAX3L/USDT,0.230288,0.23236,0.219852,0.22943,40204.02885127,9086.67725835934094
1659196800,2022-07-30 16:00:00,GALAX3L/USDT,0.229772,0.23686,0.225611,0.230288,54353.49865465,12523.45581315372928
1659193200,2022-07-30 15:00:00,GALAX3L/USDT,0.213559,0.235226,0.213559,0.230123,83033.26637462,18983.28968814795426
1659189600,2022-07-30 14:00:00,GALAX3L/USDT,0.217246,0.229147,0.211091,0.211952,152103.6921981,33634.92838393887376
1659186000,2022-07-30 13:00:00,GALAX3L/USDT,0.216041,0.22,0.211489,0.219206,71712.37856724,15534.11406838381455
1659182400,2022-07-30 12:00:00,GALAX3L/USDT,0.211091,0.217152,0.210179,0.216956,90222.28841456,19228.73107903364198
1659178800,2022-07-30 11:00:00,GALAX3L/USDT,0.200069,0.215237,0.19984,0.210371,100409.06585165,21101.04645932428924
1659175200,2022-07-30 10:00:00,GALAX3L/USDT,0.209422,0.209422,0.194959,0.201663,119803.22730829,23771.47637491347827
1659171600,2022-07-30 09:00:00,GALAX3L/USDT,0.207091,0.217278,0.205453,0.209458,68932.29648987,14466.73072754735422
1659168000,2022-07-30 08:00:00,GALAX3L/USDT,0.200465,0.208937,0.200465,0.207098,46558.26467,9540.28758312458749
1659164400,2022-07-30 07:00:00,GALAX3L/USDT,0.203216,0.204703,0.197293,0.200236,118449.16330063,23708.77271315808906
1659160800,2022-07-30 06:00:00,GALAX3L/USDT,0.200411,0.203216,0.194959,0.203197,51444.84211298,10247.1327295632154
1659157200,2022-07-30 05:00:00,GALAX3L/USDT,0.192434,0.200107,0.192178,0.200107,50963.7393892,10034.17807324927915
1659153600,2022-07-30 04:00:00,GALAX3L/USDT,0.197495,0.197496,0.187814,0.191896,54281.93791434,10419.09871299662844
1659150000,2022-07-30 03:00:00,GALAX3L/USDT,0.20217,0.20217,0.192624,0.19668,64414.93284555,12713.92741718765885
1659146400,2022-07-30 02:00:00,GALAX3L/USDT,0.209,0.209792,0.197237,0.20217,87245.30541897,17673.10859650466234
1659142800,2022-07-30 01:00:00,GALAX3L/USDT,0.209836,0.218778,0.196291,0.207394,185919.60649443,39007.35056675926981
1659139200,2022-07-30 00:00:00,GALAX3L/USDT,0.180015,0.216741,0.180015,0.209837,259927.10587417,52765.98812140158625
1659135600,2022-07-29 23:00:00,GALAX3L/USDT,0.18746,0.191227,0.176786,0.179464,83580.26812893,15429.19302615273666
1659132000,2022-07-29 22:00:00,GALAX3L/USDT,0.179914,0.189235,0.176979,0.187329,60729.56871845,11292.75935260661462
1659128400,2022-07-29 21:00:00,GALAX3L/USDT,0.184282,0.184282,0.174445,0.179914,21313.03545693,3809.06802240895941
1659124800,2022-07-29 20:00:00,GALAX3L/USDT,0.183099,0.185378,0.179574,0.18399,23715.97609114,4319.45976188068259
1659121200,2022-07-29 19:00:00,GALAX3L/USDT,0.178964,0.184384,0.174613,0.182701,41271.75167334,7407.51393714203962
1659117600,2022-07-29 18:00:00,GALAX3L/USDT,0.175832,0.184384,0.175832,0.179263,40741.15732256,7366.97805392957844
1659114000,2022-07-29 17:00:00,GALAX3L/USDT,0.175077,0.175833,0.164,0.174067,46001.89146448,7865.27250881143805
1659110400,2022-07-29 16:00:00,GALAX3L/USDT,0.185679,0.185679,0.165573,0.176231,91821.71497483,15744.39794060551187
1659106800,2022-07-29 15:00:00,GALAX3L/USDT,0.17841,0.185679,0.175341,0.185679,100417.66992346,17919.69831400805398
1659103200,2022-07-29 14:00:00,GALAX3L/USDT,0.175783,0.185954,0.175783,0.178591,103530.49281551,18890.6639769255154
1659099600,2022-07-29 13:00:00,GALAX3L/USDT,0.164415,0.176806,0.163378,0.175783,49251.36370987,8313.20629336896999
1659096000,2022-07-29 12:00:00,GALAX3L/USDT,0.172021,0.174613,0.16017,0.16496,93998.59049748,15663.07873603726089
1659092400,2022-07-29 11:00:00,GALAX3L/USDT,0.190679,0.194356,0.170336,0.173465,89419.95371713,15925.14962283587907
1659088800,2022-07-29 10:00:00,GALAX3L/USDT,0.186631,0.196365,0.186631,0.190679,75311.05959065,14470.48876216017967
1659085200,2022-07-29 09:00:00,GALAX3L/USDT,0.184384,0.186398,0.178652,0.186398,32291.26618465,5911.5450700192602
1659081600,2022-07-29 08:00:00,GALAX3L/USDT,0.183096,0.18442,0.176536,0.184384,44258.76367052,7952.98266922774727
1659078000,2022-07-29 07:00:00,GALAX3L/USDT,0.185607,0.18585,0.178192,0.182701,82639.31225326,15052.63326898377285
1659074400,2022-07-29 06:00:00,GALAX3L/USDT,0.196314,0.20109,0.185608,0.185608,77416.50221495,15046.86637019883499
1659070800,2022-07-29 05:00:00,GALAX3L/USDT,0.195487,0.198092,0.192193,0.195959,34939.37278195,6819.37590416071894
1659067200,2022-07-29 04:00:00,GALAX3L/USDT,0.195487,0.201664,0.188228,0.19598,92778.43404245,18003.04761024936573
1659063600,2022-07-29 03:00:00,GALAX3L/USDT,0.177524,0.20031,0.174518,0.196913,131453.61905586,24747.95976948063105
1659060000,2022-07-29 02:00:00,GALAX3L/USDT,0.173756,0.178094,0.171354,0.175587,32549.04676286,5721.34297688203613
1659056400,2022-07-29 01:00:00,GALAX3L/USDT,0.177943,0.179619,0.171105,0.173911,24248.60505999,4198.41826485107402
1659052800,2022-07-29 00:00:00,GALAX3L/USDT,0.16447,0.18,0.159694,0.177874,128254.70577855,21965.60521830591425
1659049200,2022-07-28 23:00:00,GALAX3L/USDT,0.162628,0.165983,0.159688,0.163391,43364.15050538,7070.74833891925192
1659045600,2022-07-28 22:00:00,GALAX3L/USDT,0.161829,0.166018,0.161121,0.164091,13257.60512334,2160.5662060232436
1659042000,2022-07-28 21:00:00,GALAX3L/USDT,0.165235,0.167414,0.161159,0.163576,32900.28348989,5415.3759689075442
1659038400,2022-07-28 20:00:00,GALAX3L/USDT,0.161762,0.170751,0.160223,0.165236,79520.60998489,13170.74777017237297
1659034800,2022-07-28 19:00:00,GALAX3L/USDT,0.161731,0.163701,0.157672,0.161762,58578.23049394,9447.44027811930602
1659031200,2022-07-28 18:00:00,GALAX3L/USDT,0.164607,0.166054,0.158014,0.161762,51562.44515551,8286.90245337859106
1659027600,2022-07-28 17:00:00,GALAX3L/USDT,0.1592,0.166077,0.158166,0.166077,24822.40328971,4050.76598941671776
1659024000,2022-07-28 16:00:00,GALAX3L/USDT,0.161249,0.16465,0.157383,0.1592,47369.53247973,7599.43028315729176
1659020400,2022-07-28 15:00:00,GALAX3L/USDT,0.146807,0.162032,0.144763,0.160381,202245.65135105,31119.01661269016645
1659016800,2022-07-28 14:00:00,GALAX3L/USDT,0.139373,0.146795,0.137622,0.146795,49666.81259791,7072.06833736292244
1659013200,2022-07-28 13:00:00,GALAX3L/USDT,0.140087,0.14813,0.136634,0.138217,82952.12924048,11853.25189148552627
1659009600,2022-07-28 12:00:00,GALAX3L/USDT,0.147766,0.147766,0.132918,0.139643,142374.74039167,19749.86126017232521
1659006000,2022-07-28 11:00:00,GALAX3L/USDT,0.144444,0.147527,0.143063,0.147527,62878.7884628,9144.54820003366901
1659002400,2022-07-28 10:00:00,GALAX3L/USDT,0.141041,0.146378,0.141041,0.143078,45281.9837264,6496.24316016698834
1658998800,2022-07-28 09:00:00,GALAX3L/USDT,0.141777,0.14319,0.137724,0.14,37906.14368369,5311.45367741588098
1658995200,2022-07-28 08:00:00,GALAX3L/USDT,0.139373,0.142351,0.138271,0.142159,36490.03948106,5113.04604313061635
1658991600,2022-07-28 07:00:00,GALAX3L/USDT,0.146493,0.146493,0.137589,0.139114,44640.03796942,6290.62761044187612
1658988000,2022-07-28 06:00:00,GALAX3L/USDT,0.1457,0.14813,0.144062,0.147405,33531.50306287,4900.43669889826837
1658984400,2022-07-28 05:00:00,GALAX3L/USDT,0.141773,0.145735,0.141111,0.145735,62526.80609045,8944.74168168119561
1658980800,2022-07-28 04:00:00,GALAX3L/USDT,0.146795,0.147832,0.140786,0.141898,57318.07833732,8246.02477770931784
1658977200,2022-07-28 03:00:00,GALAX3L/USDT,0.150492,0.151872,0.145498,0.145498,78036.78489126,11621.12328846587348
1658973600,2022-07-28 02:00:00,GALAX3L/USDT,0.143776,0.153314,0.142643,0.149157,51258.86410047,7674.40352597628617
1658970000,2022-07-28 01:00:00,GALAX3L/USDT,0.14584,0.14785,0.142065,0.144159,65262.15553183,9451.25576264971354
1658966400,2022-07-28 00:00:00,GALAX3L/USDT,0.14987,0.152003,0.143099,0.145775,42142.36969049,6198.89375854575179
1658962800,2022-07-27 23:00:00,GALAX3L/USDT,0.145209,0.149744,0.143913,0.149744,56546.80461777,8247.54012217180317
1658959200,2022-07-27 22:00:00,GALAX3L/USDT,0.139905,0.14527,0.139056,0.145252,59042.15296572,8411.37577763694398
1658955600,2022-07-27 21:00:00,GALAX3L/USDT,0.139521,0.13983,0.136668,0.13983,51759.39996559,7150.97205510697717
1658952000,2022-07-27 20:00:00,GALAX3L/USDT,0.140361,0.141788,0.13911,0.140241,55891.3471222,7860.43342461977654
1658948400,2022-07-27 19:00:00,GALAX3L/USDT,0.140289,0.144795,0.138126,0.13908,210019.36324504,29805.34585600027574
1658944800,2022-07-27 18:00:00,GALAX3L/USDT,0.12187,0.142999,0.121165,0.139379,239520.9927768,32254.35566307672555
1658941200,2022-07-27 17:00:00,GALAX3L/USDT,0.117351,0.123373,0.117351,0.121668,94744.22626922,11461.68339033220975
1658937600,2022-07-27 16:00:00,GALAX3L/USDT,0.123881,0.125974,0.117046,0.117046,94223.02993756,11610.13835769171254
1658934000,2022-07-27 15:00:00,GALAX3L/USDT,0.122653,0.123999,0.12188,0.123999,49116.57504372,6045.16397650533628
1658930400,2022-07-27 14:00:00,GALAX3L/USDT,0.123098,0.124,0.121808,0.123098,50232.02444897,6198.33322808072799
1658926800,2022-07-27 13:00:00,GALAX3L/USDT,0.121789,0.124,0.118492,0.123119,46029.35173671,5563.68772106790843
1658923200,2022-07-27 12:00:00,GALAX3L/USDT,0.116026,0.122267,0.115978,0.120971,43267.35156986,5179.43452594950238
1658919600,2022-07-27 11:00:00,GALAX3L/USDT,0.117947,0.119719,0.116461,0.116461,24383.35654727,2873.68115106095312
1658916000,2022-07-27 10:00:00,GALAX3L/USDT,0.119125,0.12,0.117464,0.118139,13603.66053333,1627.5093353246
1658912400,2022-07-27 09:00:00,GALAX3L/USDT,0.121882,0.121882,0.118285,0.118371,42183.15001664,5045.91621629999682
1658908800,2022-07-27 08:00:00,GALAX3L/USDT,0.122445,0.124234,0.121881,0.121881,65397.41777269,8036.87315587986624
1658905200,2022-07-27 07:00:00,GALAX3L/USDT,0.121327,0.12489,0.121327,0.121634,64294.2856263,7943.36202962694481
1658901600,2022-07-27 06:00:00,GALAX3L/USDT,0.121512,0.121666,0.118887,0.121186,21240.73275812,2554.63801014108437
1658898000,2022-07-27 05:00:00,GALAX3L/USDT,0.116914,0.121664,0.116788,0.121636,39413.14049743,4722.55070256999375
1658894400,2022-07-27 04:00:00,GALAX3L/USDT,0.113793,0.116816,0.113586,0.116778,15110.38103561,1743.11613328300545
1658890800,2022-07-27 03:00:00,GALAX3L/USDT,0.11678,0.11678,0.112778,0.113549,41620.9918,4729.5079425758
1658887200,2022-07-27 02:00:00,GALAX3L/USDT,0.11736,0.117509,0.114556,0.117509,31750.68793074,3676.44918419808768
1658883600,2022-07-27 01:00:00,GALAX3L/USDT,0.119125,0.119503,0.116545,0.116545,23337.02374269,2761.32300619800565
1658880000,2022-07-27 00:00:00,GALAX3L/USDT,0.121885,0.122243,0.117612,0.11907,52952.62642688,6375.76649455408585
1658876400,2022-07-26 23:00:00,GALAX3L/USDT,0.117449,0.121668,0.116134,0.121668,56512.15042236,6779.26682968893477
1658872800,2022-07-26 22:00:00,GALAX3L/USDT,0.114284,0.119154,0.114284,0.117895,50033.44640191,5870.31819600615229
1658869200,2022-07-26 21:00:00,GALAX3L/USDT,0.113185,0.116816,0.110887,0.114284,105891.54430852,12151.24028738462
1658865600,2022-07-26 20:00:00,GALAX3L/USDT,0.108319,0.113705,0.107389,0.112999,79853.16800326,8820.30596217158367
1658862000,2022-07-26 19:00:00,GALAX3L/USDT,0.109073,0.109611,0.105701,0.108771,97159.01011595,10416.43218683933831
1658858400,2022-07-26 18:00:00,GALAX3L/USDT,0.11196,0.112211,0.108635,0.108905,55655.67952333,6140.9850420351488
1658854800,2022-07-26 17:00:00,GALAX3L/USDT,0.1131,0.114209,0.111211,0.111929,67174.11926431,7575.00836311595399
1658851200,2022-07-26 16:00:00,GALAX3L/USDT,0.109846,0.113185,0.109666,0.113185,40756.4576544,4560.55421323563037
1658847600,2022-07-26 15:00:00,GALAX3L/USDT,0.114367,0.115587,0.109847,0.109847,51017.04403822,5752.72249490105662
1658844000,2022-07-26 14:00:00,GALAX3L/USDT,0.11432,0.116199,0.111988,0.115396,47002.7165,5365.985418906
1658840400,2022-07-26 13:00:00,GALAX3L/USDT,0.11532,0.115812,0.1127,0.115312,68282.19302579,7786.42657344010572
1658836800,2022-07-26 12:00:00,GALAX3L/USDT,0.118051,0.120824,0.11331,0.115885,72835.13574929,8549.05113201789292
1658833200,2022-07-26 11:00:00,GALAX3L/USDT,0.119119,0.119719,0.116041,0.118297,67265.09489394,7925.19100588443172
1658829600,2022-07-26 10:00:00,GALAX3L/USDT,0.121196,0.121629,0.118438,0.119422,99800.88294936,12027.59794535516992
1658826000,2022-07-26 09:00:00,GALAX3L/USDT,0.117419,0.121628,0.117418,0.121109,35395.43364637,4258.62562423286065
1658822400,2022-07-26 08:00:00,GALAX3L/USDT,0.117788,0.119062,0.115654,0.118194,69541.03612366,8166.5831196921962
1658818800,2022-07-26 07:00:00,GALAX3L/USDT,0.118324,0.119198,0.117003,0.11825,37871.02454394,4484.57145488217858
1658815200,2022-07-26 06:00:00,GALAX3L/USDT,0.121512,0.121668,0.117049,0.117945,37395.77790154,4457.925287573426
1658811600,2022-07-26 05:00:00,GALAX3L/USDT,0.122422,0.122422,0.118936,0.120761,47362.99293213,5713.16500385909555
1658808000,2022-07-26 04:00:00,GALAX3L/USDT,0.122516,0.124966,0.121798,0.122331,33050.3687983,4065.3883924524164
1658804400,2022-07-26 03:00:00,GALAX3L/USDT,0.119978,0.12257,0.114391,0.122243,54304.04788088,6519.51241473765373
1658800800,2022-07-26 02:00:00,GALAX3L/USDT,0.117843,0.121509,0.117274,0.119449,54615.80208024,6531.75957346145381
1658797200,2022-07-26 01:00:00,GALAX3L/USDT,0.114473,0.118322,0.113745,0.116867,54693.51560685,6348.85128224707615
1658793600,2022-07-26 00:00:00,GALAX3L/USDT,0.120075,0.120473,0.113271,0.113271,121314.75956401,14184.87763338836955
1658790000,2022-07-25 23:00:00,GALAX3L/USDT,0.134285,0.135041,0.119081,0.120857,144713.72554638,18597.21764810079149
1658786400,2022-07-25 22:00:00,GALAX3L/USDT,0.136222,0.137439,0.130668,0.134586,34012.60060665,4542.00372007713827
1658782800,2022-07-25 21:00:00,GALAX3L/USDT,0.140739,0.140943,0.13641,0.13641,35189.82572244,4907.28624389636512
1658779200,2022-07-25 20:00:00,GALAX3L/USDT,0.134114,0.142777,0.133512,0.140643,54667.65586605,7580.14904058985288
1658775600,2022-07-25 19:00:00,GALAX3L/USDT,0.142682,0.142682,0.127086,0.133887,104039.39059348,13775.65274040564329
1658772000,2022-07-25 18:00:00,GALAX3L/USDT,0.142493,0.145615,0.140203,0.142828,24537.36760169,3512.30218783773381
1658768400,2022-07-25 17:00:00,GALAX3L/USDT,0.145929,0.147339,0.142682,0.142993,10965.16293572,1583.72199488308527
1658764800,2022-07-25 16:00:00,GALAX3L/USDT,0.143617,0.148295,0.142813,0.146795,41649.64651151,6060.2455230859295
1658761200,2022-07-25 15:00:00,GALAX3L/USDT,0.146368,0.146368,0.142312,0.143733,32825.8309,4723.8515131168
1658757600,2022-07-25 14:00:00,GALAX3L/USDT,0.146174,0.146174,0.138703,0.145077,43068.61293323,6120.42662555334945
