https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GLM,Volume USDT
1643414400,2022-01-29 00:00:00,GLM/USDT,0.3377,0.3454,0.3265,0.3447,101819.66414153,34245.004430886469
1643328000,2022-01-28 00:00:00,GLM/USDT,0.33,0.3709,0.3273,0.34,133794.05485753,46400.387145690662
1643241600,2022-01-27 00:00:00,GLM/USDT,0.3206,0.3301,0.3072,0.3301,42599.0524906,13649.526253941405
1643155200,2022-01-26 00:00:00,GLM/USDT,0.3167,0.3377,0.3026,0.3225,162797.89895173,52228.64314357258
1643068800,2022-01-25 00:00:00,GLM/USDT,0.3117,0.3364,0.2851,0.3181,235362.51159569,72662.176963329164
1642982400,2022-01-24 00:00:00,GLM/USDT,0.3255,0.3517,0.2742,0.3105,160609.55501418,49987.710801479968
1642896000,2022-01-23 00:00:00,GLM/USDT,0.3156,0.3289,0.2996,0.3268,96032.31599046,29877.06957612343
1642809600,2022-01-22 00:00:00,GLM/USDT,0.3403,0.3536,0.2758,0.315,265497.35336355,82675.692836408719
1642723200,2022-01-21 00:00:00,GLM/USDT,0.397,0.3988,0.3268,0.3392,161137.12580097,58686.257218392902
1642636800,2022-01-20 00:00:00,GLM/USDT,0.401,0.4214,0.3901,0.3967,78392.87642506,31852.80324884023
1642550400,2022-01-19 00:00:00,GLM/USDT,0.4172,0.4172,0.3919,0.4005,71973.46442095,28918.019458300115
1642464000,2022-01-18 00:00:00,GLM/USDT,0.4249,0.4267,0.4042,0.4184,101385.37865475,41900.712887497005
1642377600,2022-01-17 00:00:00,GLM/USDT,0.4328,0.4328,0.4085,0.4244,148400.41537795,62307.211123258652
1642291200,2022-01-16 00:00:00,GLM/USDT,0.4417,0.4417,0.42,0.4341,112468.77707747,48632.5448426288
1642204800,2022-01-15 00:00:00,GLM/USDT,0.4254,0.4953,0.4233,0.4421,549452.20457693,253855.508762910576
1642118400,2022-01-14 00:00:00,GLM/USDT,0.4178,0.4259,0.4067,0.4232,109173.53141624,45545.091261535342
1642032000,2022-01-13 00:00:00,GLM/USDT,0.4337,0.4741,0.4063,0.4156,160328.96523618,68316.655954395328
1641945600,2022-01-12 00:00:00,GLM/USDT,0.4208,0.4356,0.4053,0.4353,97013.22497039,40716.746290727175
1641859200,2022-01-11 00:00:00,GLM/USDT,0.4102,0.4381,0.3836,0.4202,555146.32924321,221430.145282719608
1641772800,2022-01-10 00:00:00,GLM/USDT,0.4268,0.4377,0.3739,0.41,107529.53176453,44293.4208789839
1641686400,2022-01-09 00:00:00,GLM/USDT,0.4036,0.4474,0.3996,0.4289,156286.64632629,66232.994253273314
1641600000,2022-01-08 00:00:00,GLM/USDT,0.4219,0.4249,0.39,0.4036,137729.60465332,56263.12618465456
1641513600,2022-01-07 00:00:00,GLM/USDT,0.444,0.4665,0.4071,0.4221,387829.71655198,168804.941480560842
1641427200,2022-01-06 00:00:00,GLM/USDT,0.444,0.4585,0.42,0.4434,110318.2884741,48327.99193200821
1641340800,2022-01-05 00:00:00,GLM/USDT,0.472,0.4988,0.4223,0.4471,366201.10085454,174581.390297484458
1641254400,2022-01-04 00:00:00,GLM/USDT,0.4851,0.5072,0.4605,0.4717,241683.28342789,117741.31630933877
1641168000,2022-01-03 00:00:00,GLM/USDT,0.5168,0.5493,0.4736,0.4856,660244.77680954,344650.219905468232
1641081600,2022-01-02 00:00:00,GLM/USDT,0.457,0.6229,0.4484,0.5169,754484.24861617,408528.855589707766
1640995200,2022-01-01 00:00:00,GLM/USDT,0.4561,0.466,0.4484,0.46,89664.24400667,40848.789064331026
1640908800,2021-12-31 00:00:00,GLM/USDT,0.4292,0.4923,0.4292,0.4544,203759.46240937,94897.975336255578
1640822400,2021-12-30 00:00:00,GLM/USDT,0.4204,0.4349,0.4148,0.4264,37922.15808854,16137.734485168012
1640736000,2021-12-29 00:00:00,GLM/USDT,0.449,0.4677,0.4205,0.4205,51090.04920723,22505.684427713689
1640649600,2021-12-28 00:00:00,GLM/USDT,0.4872,0.4872,0.4478,0.4478,36770.0938639,17094.632840514398
