https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USDT,tradecount
1628294400000,2021-08-07 00:00:00,LUNA/USDT,14.51200000,15.66200000,13.91100000,14.61600000,9344410.51100000,138033513.67290800,184609
1628208000000,2021-08-06 00:00:00,LUNA/USDT,14.55400000,15.29000000,14.14100000,14.51900000,8097824.70200000,119452302.92160200,154191
1628121600000,2021-08-05 00:00:00,LUNA/USDT,14.51000000,15.14900000,13.71400000,14.55800000,9704938.83300000,139984953.41741100,156362
1628035200000,2021-08-04 00:00:00,LUNA/USDT,14.77100000,15.57200000,13.54100000,14.51900000,13919750.67000000,202406475.78832500,257298
1627948800000,2021-08-03 00:00:00,LUNA/USDT,12.32100000,14.89000000,11.65000000,14.77100000,16032058.31100000,214421456.74865900,299657
1627862400000,2021-08-02 00:00:00,LUNA/USDT,11.97400000,12.48100000,11.14000000,12.32500000,8436957.42300000,99477306.37678100,141554
1627776000000,2021-08-01 00:00:00,LUNA/USDT,10.73400000,12.20000000,10.52300000,11.96600000,9378217.09800000,106128302.70677500,150401
1627689600000,2021-07-31 00:00:00,LUNA/USDT,10.84600000,11.32000000,10.53700000,10.73500000,6674175.89800000,72698560.32571700,93382
1627603200000,2021-07-30 00:00:00,LUNA/USDT,11.04600000,11.12100000,10.03100000,10.85000000,11732728.98700000,123298299.67360600,147668
1627516800000,2021-07-29 00:00:00,LUNA/USDT,10.98600000,11.80000000,10.65100000,11.04700000,12654374.88500000,140810665.56559500,180537
1627430400000,2021-07-28 00:00:00,LUNA/USDT,9.51600000,11.13300000,9.13300000,10.98100000,14833524.66100000,148518780.34078100,207452
1627344000000,2021-07-27 00:00:00,LUNA/USDT,8.50400000,9.59200000,8.05600000,9.51600000,12540199.21700000,111513216.94956600,154628
1627257600000,2021-07-26 00:00:00,LUNA/USDT,8.25200000,9.79200000,8.18500000,8.50200000,16590614.23600000,149521156.12670900,202533
1627171200000,2021-07-25 00:00:00,LUNA/USDT,8.48400000,8.52200000,7.78300000,8.25100000,8743741.67700000,71246609.67749900,94535
1627084800000,2021-07-24 00:00:00,LUNA/USDT,7.89400000,8.50500000,7.49400000,8.47600000,11323595.12300000,90934136.36615400,126861
1626998400000,2021-07-23 00:00:00,LUNA/USDT,7.33600000,7.93300000,6.87900000,7.88600000,10117108.21500000,73931515.81810700,108241
1626912000000,2021-07-22 00:00:00,LUNA/USDT,6.61500000,7.49900000,6.56900000,7.33400000,8525510.14800000,60356569.78014700,93897
1626825600000,2021-07-21 00:00:00,LUNA/USDT,5.86700000,6.79600000,5.69100000,6.60200000,8025391.81000000,50869920.11056900,87547
1626739200000,2021-07-20 00:00:00,LUNA/USDT,5.97400000,6.05700000,5.58900000,5.86700000,5674011.60200000,32925289.19828200,63774
1626652800000,2021-07-19 00:00:00,LUNA/USDT,6.48900000,6.53200000,5.92400000,5.97000000,5354185.40600000,32917879.03977400,51224
1626566400000,2021-07-18 00:00:00,LUNA/USDT,6.49200000,6.89200000,6.46400000,6.48300000,4442784.92900000,29615395.02225100,51280
1626480000000,2021-07-17 00:00:00,LUNA/USDT,6.56000000,6.79500000,6.26000000,6.49500000,6087501.53800000,39267260.54512500,64382
1626393600000,2021-07-16 00:00:00,LUNA/USDT,6.66700000,7.00900000,6.21400000,6.56000000,8465474.65200000,56310658.31921900,95538
1626307200000,2021-07-15 00:00:00,LUNA/USDT,6.93300000,7.22200000,6.49100000,6.66500000,7521396.69100000,51390571.54752500,88873
1626220800000,2021-07-14 00:00:00,LUNA/USDT,7.11800000,7.45600000,6.57800000,6.93300000,14992845.59200000,105168958.60035600,163586
1626134400000,2021-07-13 00:00:00,LUNA/USDT,7.86400000,8.15000000,6.95500000,7.11900000,8603893.09800000,64455009.04068100,105921
1626048000000,2021-07-12 00:00:00,LUNA/USDT,8.44500000,8.57000000,7.53300000,7.86400000,9149241.83300000,73046675.79472900,112648
1625961600000,2021-07-11 00:00:00,LUNA/USDT,7.89300000,8.72800000,7.88600000,8.44400000,12097308.51500000,101212631.21811100,160294
1625875200000,2021-07-10 00:00:00,LUNA/USDT,8.10200000,8.60000000,7.46200000,7.89300000,13108450.95200000,104134484.99796000,164192
1625788800000,2021-07-09 00:00:00,LUNA/USDT,6.70800000,8.45000000,6.43900000,8.10300000,20640778.75800000,156963545.33756000,268013
1625702400000,2021-07-08 00:00:00,LUNA/USDT,7.10000000,7.21400000,6.40700000,6.70800000,12714171.66600000,86108906.54643800,138791
1625616000000,2021-07-07 00:00:00,LUNA/USDT,6.52500000,7.70000000,6.44000000,7.10400000,17137934.02300000,123042038.29046600,212476
1625529600000,2021-07-06 00:00:00,LUNA/USDT,6.01500000,6.56800000,5.96400000,6.52900000,9403857.88600000,58698181.14569500,106022
1625443200000,2021-07-05 00:00:00,LUNA/USDT,5.95700000,6.20000000,5.60000000,6.01500000,5216499.16200000,30478326.29586300,56795
1625356800000,2021-07-04 00:00:00,LUNA/USDT,5.80900000,6.23000000,5.66100000,5.95900000,4892029.63100000,29287807.68647500,54304
1625270400000,2021-07-03 00:00:00,LUNA/USDT,5.71500000,5.98400000,5.61300000,5.80700000,2875743.87000000,16740769.99884900,33678
1625184000000,2021-07-02 00:00:00,LUNA/USDT,5.88100000,6.08700000,5.50300000,5.71100000,5173174.08700000,29439279.77728700,55545
1625097600000,2021-07-01 00:00:00,LUNA/USDT,6.56800000,6.57000000,5.71200000,5.88200000,7788824.68400000,46878414.78864900,77071
1625011200000,2021-06-30 00:00:00,LUNA/USDT,6.00800000,6.68000000,5.67400000,6.56500000,10082204.00600000,62133128.63678700,113733
1624924800000,2021-06-29 00:00:00,LUNA/USDT,5.53700000,6.32500000,5.40500000,6.00800000,8512833.52400000,50213340.06506600,86211
1624838400000,2021-06-28 00:00:00,LUNA/USDT,5.41600000,5.69000000,5.19900000,5.53700000,5446198.65800000,29485933.31316800,53075
1624752000000,2021-06-27 00:00:00,LUNA/USDT,5.20500000,5.44100000,5.07300000,5.41700000,3054229.62100000,15958033.65586400,32975
1624665600000,2021-06-26 00:00:00,LUNA/USDT,5.05000000,5.29600000,4.89400000,5.20100000,5144164.33900000,26106665.95345300,47221
1624579200000,2021-06-25 00:00:00,LUNA/USDT,5.47700000,5.59300000,4.84700000,5.05000000,7928720.51100000,41371943.45514300,73406
1624492800000,2021-06-24 00:00:00,LUNA/USDT,5.19800000,5.60700000,4.99500000,5.47700000,7187923.79000000,38330985.86223100,68210
1624406400000,2021-06-23 00:00:00,LUNA/USDT,4.72700000,5.77500000,4.60500000,5.19000000,13528112.90700000,71958191.34268900,120851
1624320000000,2021-06-22 00:00:00,LUNA/USDT,4.83500000,5.47000000,4.51600000,4.72800000,16287915.60600000,79440568.76054300,164116
1624233600000,2021-06-21 00:00:00,LUNA/USDT,5.86300000,5.91200000,4.77100000,4.83800000,10456612.43700000,55180615.49211900,96898
1624147200000,2021-06-20 00:00:00,LUNA/USDT,5.72600000,5.90000000,5.37500000,5.85900000,5248222.55900000,29703839.73354900,52440
1624060800000,2021-06-19 00:00:00,LUNA/USDT,5.95400000,6.04200000,5.64400000,5.72600000,4906834.18300000,28586967.55111600,47990
1623974400000,2021-06-18 00:00:00,LUNA/USDT,6.15900000,6.59500000,5.68400000,5.95400000,10943242.78200000,67292922.74212600,97740
1623888000000,2021-06-17 00:00:00,LUNA/USDT,6.17600000,6.43800000,6.02400000,6.15800000,5825129.96300000,36311930.60046400,57297
1623801600000,2021-06-16 00:00:00,LUNA/USDT,6.57800000,6.58100000,5.96200000,6.17500000,8840772.41500000,55120689.86636100,87635
1623715200000,2021-06-15 00:00:00,LUNA/USDT,6.19600000,6.86300000,6.05600000,6.58100000,13175819.47600000,86385675.19946500,132867
1623628800000,2021-06-14 00:00:00,LUNA/USDT,6.05100000,6.33200000,5.82100000,6.19800000,8428062.36500000,51195179.15234500,84785
1623542400000,2021-06-13 00:00:00,LUNA/USDT,5.49700000,6.14000000,5.34900000,6.05000000,7450567.00500000,42327634.63546600,69694
1623456000000,2021-06-12 00:00:00,LUNA/USDT,5.56200000,5.88200000,5.15600000,5.50000000,11039933.96300000,61414768.60335200,103603
1623369600000,2021-06-11 00:00:00,LUNA/USDT,6.14600000,6.35000000,5.45200000,5.56200000,12241250.26700000,72508786.15851300,121206
1623283200000,2021-06-10 00:00:00,LUNA/USDT,6.01900000,6.50000000,5.56200000,6.14100000,18534538.36000000,112243201.69350100,163136
1623196800000,2021-06-09 00:00:00,LUNA/USDT,5.59900000,6.04100000,5.25000000,6.02100000,14214728.55900000,80393878.89419700,127953
1623110400000,2021-06-08 00:00:00,LUNA/USDT,5.58700000,5.79100000,4.89600000,5.59900000,18233516.16900000,98327229.32311000,160752
1623024000000,2021-06-07 00:00:00,LUNA/USDT,6.25300000,6.65900000,5.50000000,5.59000000,15598503.54500000,95874027.96791200,151650
1622937600000,2021-06-06 00:00:00,LUNA/USDT,6.04000000,6.33800000,6.02200000,6.25200000,7783979.79500000,48240011.78855600,85701
1622851200000,2021-06-05 00:00:00,LUNA/USDT,6.37900000,6.90700000,5.74100000,6.04000000,19829980.17400000,126254817.39082900,188929
1622764800000,2021-06-04 00:00:00,LUNA/USDT,7.68500000,7.69500000,5.84200000,6.37300000,33544762.58100000,218347325.71313400,355632
1622678400000,2021-06-03 00:00:00,LUNA/USDT,6.83200000,7.86900000,6.68400000,7.67700000,22974432.73200000,166345267.24123000,246454
1622592000000,2021-06-02 00:00:00,LUNA/USDT,6.29900000,7.25000000,6.07000000,6.83200000,15261389.82600000,103847579.56627800,183357
1622505600000,2021-06-01 00:00:00,LUNA/USDT,6.54700000,6.67900000,6.07700000,6.29400000,13788793.46100000,87459749.66241900,153915
1622419200000,2021-05-31 00:00:00,LUNA/USDT,6.20000000,6.60000000,5.58400000,6.54600000,23680398.08900000,144450444.64035600,258529
1622332800000,2021-05-30 00:00:00,LUNA/USDT,5.50000000,6.59900000,5.08300000,6.20300000,19840497.57800000,118535358.74883600,225300
1622246400000,2021-05-29 00:00:00,LUNA/USDT,5.90100000,6.14500000,5.08000000,5.49100000,15725520.09800000,88318868.76826300,180841
1622160000000,2021-05-28 00:00:00,LUNA/USDT,6.71100000,6.86800000,5.36200000,5.90200000,29544278.24800000,176483614.74002100,326320
1622073600000,2021-05-27 00:00:00,LUNA/USDT,7.33500000,7.36300000,6.40100000,6.71100000,24916543.91700000,171238090.40325200,299006
1621987200000,2021-05-26 00:00:00,LUNA/USDT,6.65600000,7.96500000,6.35700000,7.33700000,42004568.51400000,299844024.46560600,494375
1621900800000,2021-05-25 00:00:00,LUNA/USDT,6.63700000,7.04400000,5.17300000,6.65700000,52035956.19400000,320408409.84053900,553255
1621814400000,2021-05-24 00:00:00,LUNA/USDT,4.08800000,7.33000000,4.08000000,6.63600000,73542562.32900000,439888276.31861700,717922
1621728000000,2021-05-23 00:00:00,LUNA/USDT,6.59400000,7.18700000,3.91000000,4.08600000,42577862.62700000,209803273.88673200,461242
1621641600000,2021-05-22 00:00:00,LUNA/USDT,8.26200000,8.31600000,6.51400000,6.59400000,20492898.59100000,149754704.20195300,286232
1621555200000,2021-05-21 00:00:00,LUNA/USDT,10.36500000,11.61500000,7.16500000,8.26200000,20325079.84300000,191301684.06500200,322957
1621468800000,2021-05-20 00:00:00,LUNA/USDT,9.49000000,11.84000000,8.08800000,10.35000000,23145818.07300000,231916908.52348400,333860
1621382400000,2021-05-19 00:00:00,LUNA/USDT,15.66300000,15.93100000,9.10000000,9.47700000,24196506.57200000,301669290.79348700,357412
1621296000000,2021-05-18 00:00:00,LUNA/USDT,14.96400000,16.80000000,14.64300000,15.65800000,8825560.45600000,135561703.33584100,149167
1621209600000,2021-05-17 00:00:00,LUNA/USDT,16.17300000,16.18800000,14.68800000,14.95300000,8344786.91700000,127048632.72330100,137643
1621123200000,2021-05-16 00:00:00,LUNA/USDT,15.21100000,17.41200000,15.16800000,16.16800000,10580210.96000000,173060159.34108000,191373
1621036800000,2021-05-15 00:00:00,LUNA/USDT,16.39900000,16.61700000,15.15200000,15.21000000,5984644.30800000,94332782.87407100,115687
1620950400000,2021-05-14 00:00:00,LUNA/USDT,15.91100000,16.96200000,15.18100000,16.40300000,6424376.91100000,103207045.86071800,117738
1620864000000,2021-05-13 00:00:00,LUNA/USDT,14.64500000,17.02500000,13.52600000,15.91100000,13802002.38800000,214804985.34351400,241500
1620777600000,2021-05-12 00:00:00,LUNA/USDT,16.30800000,17.91400000,14.41900000,14.61900000,12240061.80400000,205510852.39337400,263337
1620691200000,2021-05-11 00:00:00,LUNA/USDT,15.84100000,16.44200000,15.22200000,16.31000000,5635023.23600000,89793454.25372500,119749
1620604800000,2021-05-10 00:00:00,LUNA/USDT,16.99100000,18.22600000,15.40000000,15.85000000,10346730.06900000,176504207.32646200,209535
1620518400000,2021-05-09 00:00:00,LUNA/USDT,16.99100000,17.49000000,16.68300000,16.99200000,5449983.05200000,92850939.21347300,152922
1620432000000,2021-05-08 00:00:00,LUNA/USDT,16.54500000,17.14500000,16.51000000,16.99100000,4705262.91700000,79298728.30264400,102871
1620345600000,2021-05-07 00:00:00,LUNA/USDT,16.77500000,16.95500000,16.44000000,16.54500000,5157442.99100000,86122092.45121200,110985
1620259200000,2021-05-06 00:00:00,LUNA/USDT,17.02000000,17.44500000,16.31100000,16.77600000,8970875.68900000,151141022.11897600,182901
1620172800000,2021-05-05 00:00:00,LUNA/USDT,16.29000000,17.52000000,16.25400000,17.02300000,8630435.62400000,147432213.99786900,187254
1620086400000,2021-05-04 00:00:00,LUNA/USDT,17.25100000,17.44900000,15.64200000,16.28600000,9581459.19400000,159846132.74393300,242045
1620000000000,2021-05-03 00:00:00,LUNA/USDT,17.13700000,19.19900000,17.06900000,17.24400000,13379470.89400000,242999553.07271700,287915
1619913600000,2021-05-02 00:00:00,LUNA/USDT,16.55300000,17.59300000,16.42400000,17.14400000,6262426.59300000,106747628.58639400,163747
1619827200000,2021-05-01 00:00:00,LUNA/USDT,16.68900000,16.81300000,16.32200000,16.54800000,3334150.69800000,55257446.29345700,91007
1619740800000,2021-04-30 00:00:00,LUNA/USDT,16.24200000,16.95600000,15.77500000,16.68900000,5040164.09300000,83507013.55238200,127370
1619654400000,2021-04-29 00:00:00,LUNA/USDT,16.82500000,16.94700000,15.85000000,16.24100000,6281587.97500000,103643683.10951400,162430
1619568000000,2021-04-28 00:00:00,LUNA/USDT,17.68600000,17.94500000,16.46100000,16.82500000,8808985.69900000,152128062.25234700,192655
1619481600000,2021-04-27 00:00:00,LUNA/USDT,17.62600000,19.60940000,17.18100000,17.68500000,11339513.72900000,208070089.82301800,221801
1619395200000,2021-04-26 00:00:00,LUNA/USDT,17.71300000,18.05300000,16.86100000,17.62600000,9439373.99700000,165956818.93331400,206274
1619308800000,2021-04-25 00:00:00,LUNA/USDT,15.58470000,18.98100000,15.54200000,17.71300000,12482303.33600000,216385844.42016500,334652
1619222400000,2021-04-24 00:00:00,LUNA/USDT,14.10000000,16.58180000,13.61000000,15.59050000,9572773.01000000,144541821.91944500,251730
1619136000000,2021-04-23 00:00:00,LUNA/USDT,13.62770000,14.42800000,12.66700000,14.10000000,10468808.57000000,140317454.98076500,200476
1619049600000,2021-04-22 00:00:00,LUNA/USDT,13.25270000,15.59580000,12.93490000,13.62770000,11448654.14000000,164019563.93295100,262056
1618963200000,2021-04-21 00:00:00,LUNA/USDT,13.42110000,14.44150000,13.15390000,13.24360000,7251304.11000000,99825110.51225600,176255
1618876800000,2021-04-20 00:00:00,LUNA/USDT,13.86040000,13.87030000,12.59860000,13.42660000,6296979.62000000,83943658.62161100,161504
1618790400000,2021-04-19 00:00:00,LUNA/USDT,13.39050000,16.35000000,13.14650000,13.84060000,11845150.75000000,174873069.59762600,279846
1618704000000,2021-04-18 00:00:00,LUNA/USDT,15.18300000,15.24560000,11.65010000,13.38240000,9652853.05000000,128101182.52945300,240687
1618617600000,2021-04-17 00:00:00,LUNA/USDT,15.74060000,16.33100000,15.05000000,15.18300000,4779754.65000000,74728703.79310800,127344
1618531200000,2021-04-16 00:00:00,LUNA/USDT,16.85690000,17.10000000,15.50440000,15.74060000,6572565.38000000,106699743.21180800,184173
1618444800000,2021-04-15 00:00:00,LUNA/USDT,15.28130000,17.42580000,14.99940000,16.85680000,5764243.02000000,92974395.52499300,184267
1618358400000,2021-04-14 00:00:00,LUNA/USDT,15.61580000,16.46010000,15.07780000,15.28080000,6371734.92000000,99493151.04255500,151517
1618272000000,2021-04-13 00:00:00,LUNA/USDT,14.63110000,16.91780000,14.63110000,15.63060000,7928687.90000000,125996097.62586100,170016
1618185600000,2021-04-12 00:00:00,LUNA/USDT,15.11470000,15.22000000,14.25000000,14.62190000,3918809.61000000,57935372.60150400,84482
1618099200000,2021-04-11 00:00:00,LUNA/USDT,15.48220000,15.55470000,14.98820000,15.11470000,2521498.10000000,38470244.19475400,64466
1618012800000,2021-04-10 00:00:00,LUNA/USDT,15.66820000,15.93960000,14.77700000,15.47790000,3693014.91000000,57225176.46701700,96429
1617926400000,2021-04-09 00:00:00,LUNA/USDT,15.75620000,16.98820000,15.53000000,15.65830000,4724065.17000000,77519238.04084100,110739
1617840000000,2021-04-08 00:00:00,LUNA/USDT,15.42870000,16.13070000,15.18420000,15.75480000,3710644.55000000,58130075.84891200,97551
1617753600000,2021-04-07 00:00:00,LUNA/USDT,16.70240000,16.76430000,14.75550000,15.42730000,6575771.20000000,102419680.31216500,130850
1617667200000,2021-04-06 00:00:00,LUNA/USDT,17.55000000,17.72430000,16.43550000,16.70240000,5347658.97000000,90650351.11598300,118147
1617580800000,2021-04-05 00:00:00,LUNA/USDT,18.17540000,18.38900000,17.21650000,17.55000000,3386614.17000000,60829507.49016600,89848
1617494400000,2021-04-04 00:00:00,LUNA/USDT,17.99340000,18.50290000,17.87590000,18.16780000,1893256.70000000,34546874.12469500,49871
1617408000000,2021-04-03 00:00:00,LUNA/USDT,18.46920000,18.86000000,17.88510000,17.99610000,2432935.54000000,44750662.70105300,58170
1617321600000,2021-04-02 00:00:00,LUNA/USDT,18.43870000,19.50000000,18.32660000,18.46500000,4205748.06000000,78875158.11279400,83642
1617235200000,2021-04-01 00:00:00,LUNA/USDT,18.67090000,19.07590000,17.98410000,18.42040000,4853934.20000000,89744514.04923200,92473
1617148800000,2021-03-31 00:00:00,LUNA/USDT,18.61480000,19.54140000,17.66590000,18.66310000,7303032.36000000,135297878.35695000,114703
1617062400000,2021-03-30 00:00:00,LUNA/USDT,18.87400000,19.17340000,18.12800000,18.61480000,3528578.44000000,65829748.06010300,74471
1616976000000,2021-03-29 00:00:00,LUNA/USDT,18.53100000,19.50000000,18.17060000,18.88120000,3201736.68000000,60449449.53905500,66229
1616889600000,2021-03-28 00:00:00,LUNA/USDT,18.65530000,19.24980000,18.00620000,18.53370000,2663938.00000000,49643264.60832700,64496
1616803200000,2021-03-27 00:00:00,LUNA/USDT,18.37490000,19.21810000,17.99730000,18.65530000,3102482.20000000,57525932.65894700,80809
1616716800000,2021-03-26 00:00:00,LUNA/USDT,16.38240000,18.97590000,16.32000000,18.37410000,6259000.18000000,113527517.22805300,128948
1616630400000,2021-03-25 00:00:00,LUNA/USDT,16.51820000,17.16020000,15.93820000,16.36830000,7017339.54000000,115137130.10843000,176910
1616544000000,2021-03-24 00:00:00,LUNA/USDT,16.94280000,18.74060000,15.71110000,16.51820000,12671181.90000000,217038387.68861200,244050
1616457600000,2021-03-23 00:00:00,LUNA/USDT,19.31150000,19.72490000,16.68030000,16.94190000,7776572.96000000,144303384.09723200,177550
1616371200000,2021-03-22 00:00:00,LUNA/USDT,21.91090000,21.99220000,18.75000000,19.31660000,6911516.09000000,143911492.62813200,185194
1616284800000,2021-03-21 00:00:00,LUNA/USDT,20.83750000,22.40000000,20.73010000,21.90000000,7034161.34000000,152381004.69315900,198767
1616198400000,2021-03-20 00:00:00,LUNA/USDT,19.84440000,21.30950000,19.60000000,20.83820000,4921778.88000000,101692015.11607000,146258
1616112000000,2021-03-19 00:00:00,LUNA/USDT,18.92470000,21.85630000,18.51180000,19.84440000,10902506.37000000,224778712.61986300,250670
1616025600000,2021-03-18 00:00:00,LUNA/USDT,18.50920000,19.31070000,17.66830000,18.92110000,7415666.28000000,137357106.13165100,179267
1615939200000,2021-03-17 00:00:00,LUNA/USDT,19.88120000,19.91350000,17.02580000,18.50920000,15207564.01000000,283093325.85538300,264588
1615852800000,2021-03-16 00:00:00,LUNA/USDT,16.25930000,20.82360000,16.00000000,19.88120000,22648741.41000000,422663857.20030100,435530
1615766400000,2021-03-15 00:00:00,LUNA/USDT,15.82450000,16.73690000,14.60130000,16.26890000,10208160.83000000,159657359.60297900,213424
1615680000000,2021-03-14 00:00:00,LUNA/USDT,14.59370000,17.50000000,13.80000000,15.80630000,12990496.54000000,202810205.33953200,284131
1615593600000,2021-03-13 00:00:00,LUNA/USDT,14.14150000,14.90000000,12.66000000,14.59390000,8280811.94000000,110727773.03804100,158898
1615507200000,2021-03-12 00:00:00,LUNA/USDT,10.81840000,14.38220000,10.57430000,14.13960000,16467371.63000000,206656071.26927500,270871
1615420800000,2021-03-11 00:00:00,LUNA/USDT,11.11870000,11.38980000,10.38880000,10.81160000,9729821.63000000,105023520.24037200,130451
1615334400000,2021-03-10 00:00:00,LUNA/USDT,11.65160000,11.75000000,10.87190000,11.11760000,9925669.23000000,111638471.16454000,158847
1615248000000,2021-03-09 00:00:00,LUNA/USDT,9.68320000,12.12400000,9.59500000,11.63620000,21764327.77000000,239702061.35087700,291432
1615161600000,2021-03-08 00:00:00,LUNA/USDT,8.25050000,9.77950000,8.08610000,9.68330000,12400879.49000000,109466609.58050000,174001
1615075200000,2021-03-07 00:00:00,LUNA/USDT,8.25290000,8.30740000,7.70000000,8.24050000,6184494.24000000,49716109.35305800,100114
1614988800000,2021-03-06 00:00:00,LUNA/USDT,8.45080000,9.00000000,8.10000000,8.24210000,12651262.32000000,106956686.35711900,152269
1614902400000,2021-03-05 00:00:00,LUNA/USDT,7.47310000,8.76660000,6.97980000,8.46190000,20141113.51000000,161368151.82882600,210266
1614816000000,2021-03-04 00:00:00,LUNA/USDT,7.20130000,8.14360000,7.06720000,7.47310000,15773216.80000000,119295588.49852100,155471
1614729600000,2021-03-03 00:00:00,LUNA/USDT,6.46790000,8.22120000,6.42010000,7.20270000,18032318.93000000,132975829.17944800,190337
1614643200000,2021-03-02 00:00:00,LUNA/USDT,6.74810000,6.78000000,6.19470000,6.47270000,7433824.04000000,48127288.71492600,92198
1614556800000,2021-03-01 00:00:00,LUNA/USDT,5.35110000,6.77060000,5.32800000,6.74530000,10942390.12000000,66533822.30769900,100551
1614470400000,2021-02-28 00:00:00,LUNA/USDT,5.90830000,6.00820000,4.97650000,5.35310000,7021503.55000000,37716276.05031500,83615
1614384000000,2021-02-27 00:00:00,LUNA/USDT,5.88810000,6.36890000,5.68000000,5.90000000,5581206.37000000,33478915.65875400,73134
1614297600000,2021-02-26 00:00:00,LUNA/USDT,5.98880000,6.41480000,5.56620000,5.89550000,7976815.23000000,47512465.73433200,93211
1614211200000,2021-02-25 00:00:00,LUNA/USDT,6.66490000,7.21640000,5.94020000,5.98040000,11918826.58000000,79284566.99015200,125677
1614124800000,2021-02-24 00:00:00,LUNA/USDT,6.72700000,7.68790000,6.40060000,6.66490000,15613671.49000000,109870657.99096000,167518
1614038400000,2021-02-23 00:00:00,LUNA/USDT,7.07910000,7.15000000,5.43500000,6.73590000,28169294.44000000,179522942.56061800,231700
1613952000000,2021-02-22 00:00:00,LUNA/USDT,6.12060000,8.47000000,5.94770000,7.07150000,38768546.54000000,280509923.82230500,364398
1613865600000,2021-02-21 00:00:00,LUNA/USDT,5.94630000,6.36660000,5.79890000,6.12070000,7781188.87000000,47266819.37380300,109723
1613779200000,2021-02-20 00:00:00,LUNA/USDT,6.31010000,6.75010000,5.68320000,5.94110000,10080940.46000000,63269092.09997800,133972
1613692800000,2021-02-19 00:00:00,LUNA/USDT,6.69390000,6.90000000,6.15560000,6.31010000,10846138.23000000,70137174.21799300,134395
1613606400000,2021-02-18 00:00:00,LUNA/USDT,7.27930000,7.53580000,6.40000000,6.69660000,14068865.49000000,97246818.29928100,179359
1613520000000,2021-02-17 00:00:00,LUNA/USDT,6.52230000,7.48000000,5.81030000,7.27230000,28283777.77000000,185500195.72829500,281469
1613433600000,2021-02-16 00:00:00,LUNA/USDT,5.45350000,6.75000000,5.27950000,6.52040000,24070491.98000000,148274943.32001200,235039
1613347200000,2021-02-15 00:00:00,LUNA/USDT,5.63750000,6.10000000,4.96000000,5.45480000,17564032.05000000,94436371.28027000,176174
1613260800000,2021-02-14 00:00:00,LUNA/USDT,5.59520000,6.18030000,5.32820000,5.63670000,13331261.42000000,76466640.48411100,142804
1613174400000,2021-02-13 00:00:00,LUNA/USDT,5.73030000,5.99980000,5.38930000,5.59860000,11026456.78000000,63015800.55593700,117752
1613088000000,2021-02-12 00:00:00,LUNA/USDT,5.49550000,6.16360000,5.40000000,5.73300000,20251126.82000000,117731509.65702200,195682
1613001600000,2021-02-11 00:00:00,LUNA/USDT,6.09180000,6.51840000,5.41980000,5.48990000,17811151.59000000,106435189.85358100,189928
1612915200000,2021-02-10 00:00:00,LUNA/USDT,6.46400000,7.00000000,5.70000000,6.09250000,25227853.05000000,159816811.19589500,274281
1612828800000,2021-02-09 00:00:00,LUNA/USDT,5.76700000,8.44480000,4.83260000,6.46630000,66425086.13000000,403890657.33693000,499312
1612742400000,2021-02-08 00:00:00,LUNA/USDT,3.08200000,6.20000000,3.06100000,5.77430000,58737936.39000000,255748304.84657300,399898
1612656000000,2021-02-07 00:00:00,LUNA/USDT,2.69250000,3.15000000,2.46900000,3.08200000,22438890.10000000,62933605.45974500,161100
1612569600000,2021-02-06 00:00:00,LUNA/USDT,2.87900000,2.98130000,2.53330000,2.69280000,12746214.83000000,34942552.05387800,107737
1612483200000,2021-02-05 00:00:00,LUNA/USDT,2.66800000,3.03020000,2.65450000,2.87900000,20501508.34000000,58065290.47109700,152008
1612396800000,2021-02-04 00:00:00,LUNA/USDT,2.11050000,2.87450000,1.98270000,2.66650000,43438171.57000000,106800221.05384100,232698
1612310400000,2021-02-03 00:00:00,LUNA/USDT,2.35550000,2.50000000,2.01000000,2.11140000,41685641.82000000,93051122.87406100,195032
1612224000000,2021-02-02 00:00:00,LUNA/USDT,1.79990000,2.35690000,1.79880000,2.35690000,38910424.65000000,80087078.92182300,169869
1612137600000,2021-02-01 00:00:00,LUNA/USDT,1.45780000,1.94000000,1.41600000,1.79990000,38334820.93000000,62456940.16767800,138751
1612051200000,2021-01-31 00:00:00,LUNA/USDT,1.43460000,1.54000000,1.36760000,1.45800000,25029885.10000000,36472333.30706600,91252
1611964800000,2021-01-30 00:00:00,LUNA/USDT,1.47420000,1.57970000,1.39930000,1.43470000,21660315.62000000,31915599.93306700,74808
1611878400000,2021-01-29 00:00:00,LUNA/USDT,1.45250000,1.71000000,1.44700000,1.47360000,39120384.66000000,60919131.16357600,170132
1611792000000,2021-01-28 00:00:00,LUNA/USDT,1.12060000,1.58500000,1.10870000,1.45280000,60659454.69000000,86599758.76764000,224741
1611705600000,2021-01-27 00:00:00,LUNA/USDT,1.26470000,1.29500000,1.10660000,1.12040000,38276533.93000000,44887189.84243800,99008
1611619200000,2021-01-26 00:00:00,LUNA/USDT,0.86990000,1.37000000,0.86510000,1.26400000,80404308.92000000,94442047.58429100,179179
1611532800000,2021-01-25 00:00:00,LUNA/USDT,0.90760000,0.94200000,0.86820000,0.86970000,7606952.61000000,6923059.10462600,23570
1611446400000,2021-01-24 00:00:00,LUNA/USDT,0.90250000,0.92350000,0.85690000,0.90760000,8293572.38000000,7319177.22617800,21217
