https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ELA,Volume USDT
1658138400,2022-07-18 10:00:00,ELA/USDT,1.5834,1.6085,1.5834,1.6065,205.4413,330.01559626
1658134800,2022-07-18 09:00:00,ELA/USDT,1.5952,1.5996,1.5952,1.5996,17.8044,28.45261888
1658131200,2022-07-18 08:00:00,ELA/USDT,1.5772,1.5772,1.574,1.574,8.3365,13.137651
1658127600,2022-07-18 07:00:00,ELA/USDT,1.6042,1.6042,1.5745,1.5745,23.7259,37.40521845
1658124000,2022-07-18 06:00:00,ELA/USDT,1.5708,1.6567,1.5707,1.58,3152.27268501,5060.721755573707
1658120400,2022-07-18 05:00:00,ELA/USDT,1.567,1.5871,1.5366,1.5741,180.12446232,281.433101073329
1658116800,2022-07-18 04:00:00,ELA/USDT,1.5541,1.5541,1.5495,1.5495,204.4193,316.78099093
1658113200,2022-07-18 03:00:00,ELA/USDT,1.5484,1.5771,1.5484,1.5678,645.6877,1013.16423216
1658109600,2022-07-18 02:00:00,ELA/USDT,1.5407,1.5407,1.5407,1.5407,0,0
1658106000,2022-07-18 01:00:00,ELA/USDT,1.5177,1.5407,1.5053,1.5407,607.6763,928.90387497
1658102400,2022-07-18 00:00:00,ELA/USDT,1.5152,1.5177,1.4737,1.5177,724.1082,1073.91004521
1658098800,2022-07-17 23:00:00,ELA/USDT,1.5277,1.5372,1.5277,1.5372,1.3362,2.04997484
1658095200,2022-07-17 22:00:00,ELA/USDT,1.5369,1.5372,1.5369,1.5372,60.4259,92.86869348
1658091600,2022-07-17 21:00:00,ELA/USDT,1.527,1.5371,1.5122,1.5365,777.9536,1183.00487194
1658088000,2022-07-17 20:00:00,ELA/USDT,1.5495,1.5495,1.532,1.532,32.4314,49.69451164
1658084400,2022-07-17 19:00:00,ELA/USDT,1.5397,1.5526,1.532,1.5526,30.3933,46.60619689
1658080800,2022-07-17 18:00:00,ELA/USDT,1.5655,1.5771,1.5502,1.5522,353.40576792,551.680158272352
1658077200,2022-07-17 17:00:00,ELA/USDT,1.5771,1.5899,1.5546,1.5546,78.54447591,123.858889939309
1658073600,2022-07-17 16:00:00,ELA/USDT,1.5668,1.5689,1.5372,1.5689,156.7737,242.2189339
1658070000,2022-07-17 15:00:00,ELA/USDT,1.5731,1.59,1.5731,1.59,192.7393,305.57898461
1658066400,2022-07-17 14:00:00,ELA/USDT,1.5697,1.5697,1.5489,1.5489,31.98262036,50.200428169092
1658062800,2022-07-17 13:00:00,ELA/USDT,1.5568,1.5568,1.554,1.554,7.6236,11.86489808
1658059200,2022-07-17 12:00:00,ELA/USDT,1.5852,1.589,1.5851,1.589,83.0576,131.96623957
1658055600,2022-07-17 11:00:00,ELA/USDT,1.574,1.574,1.554,1.5628,135.4197,210.77032621
1658052000,2022-07-17 10:00:00,ELA/USDT,1.5809,1.5814,1.574,1.5814,71.4375,112.93422714
1658048400,2022-07-17 09:00:00,ELA/USDT,1.5738,1.6177,1.5738,1.6068,773.3039,1242.969784689464
1658044800,2022-07-17 08:00:00,ELA/USDT,1.5685,1.5855,1.5685,1.5709,4.6864,7.3678584
1658041200,2022-07-17 07:00:00,ELA/USDT,1.5771,1.5771,1.5771,1.5771,0,0
1658037600,2022-07-17 06:00:00,ELA/USDT,1.5586,1.5771,1.5586,1.5771,4.4675,7.02846468
1658034000,2022-07-17 05:00:00,ELA/USDT,1.5581,1.5771,1.558,1.5771,971.2591,1522.98587758
1658030400,2022-07-17 04:00:00,ELA/USDT,1.5565,1.5582,1.5565,1.558,29.6511,46.19760675
1658026800,2022-07-17 03:00:00,ELA/USDT,1.5552,1.5552,1.5552,1.5552,0,0
1658023200,2022-07-17 02:00:00,ELA/USDT,1.554,1.5552,1.5475,1.5552,58.6121,90.80639187
1658019600,2022-07-17 01:00:00,ELA/USDT,1.5552,1.5552,1.5552,1.5552,99.98,155.488896
1658016000,2022-07-17 00:00:00,ELA/USDT,1.5666,1.5666,1.5601,1.5601,1.7615,2.75887885
1658012400,2022-07-16 23:00:00,ELA/USDT,1.5864,1.5864,1.5864,1.5864,0,0
1658008800,2022-07-16 22:00:00,ELA/USDT,1.578,1.5864,1.578,1.5864,145.2884,229.68797052
1658005200,2022-07-16 21:00:00,ELA/USDT,1.574,1.574,1.554,1.554,6.9879,10.9327566
1658001600,2022-07-16 20:00:00,ELA/USDT,1.5974,1.6069,1.5817,1.5824,215.61387958,342.465305987102
1657998000,2022-07-16 19:00:00,ELA/USDT,1.5823,1.5943,1.5822,1.5899,1162.5086,1851.23088338
1657994400,2022-07-16 18:00:00,ELA/USDT,1.5729,1.5733,1.5729,1.5732,93.0787,146.41094247
1657990800,2022-07-16 17:00:00,ELA/USDT,1.5758,1.6069,1.5524,1.5832,1466.99441524,2314.277170890724
1657987200,2022-07-16 16:00:00,ELA/USDT,1.5086,1.5758,1.5086,1.5758,3822.61952288,5888.0434977564
1657983600,2022-07-16 15:00:00,ELA/USDT,1.5086,1.5086,1.5084,1.5085,139.2579,210.07120195
1657980000,2022-07-16 14:00:00,ELA/USDT,1.4946,1.5085,1.4946,1.5085,1023.0509,1531.89028701
1657976400,2022-07-16 13:00:00,ELA/USDT,1.4926,1.4966,1.4521,1.4947,3930.6142,5796.92420345
1657972800,2022-07-16 12:00:00,ELA/USDT,1.462,1.462,1.462,1.462,0,0
1657969200,2022-07-16 11:00:00,ELA/USDT,1.4621,1.4621,1.462,1.462,65,95.03210133
1657965600,2022-07-16 10:00:00,ELA/USDT,1.4706,1.4882,1.4706,1.4882,3.5796,5.32540072
1657962000,2022-07-16 09:00:00,ELA/USDT,1.4892,1.4892,1.4892,1.4892,0.8337,1.24154604
1657958400,2022-07-16 08:00:00,ELA/USDT,1.4764,1.4869,1.474,1.4741,143.6169,212.39969233
1657954800,2022-07-16 07:00:00,ELA/USDT,1.4785,1.4795,1.4577,1.4795,178.4004,261.02279206
1657951200,2022-07-16 06:00:00,ELA/USDT,1.4767,1.4956,1.4767,1.4784,2.5242,3.75111857
1657947600,2022-07-16 05:00:00,ELA/USDT,1.498,1.498,1.498,1.498,0,0
1657944000,2022-07-16 04:00:00,ELA/USDT,1.4824,1.498,1.4824,1.498,7.67,11.46598332
1657940400,2022-07-16 03:00:00,ELA/USDT,1.494,1.494,1.494,1.494,5.8482,8.7372108
1657936800,2022-07-16 02:00:00,ELA/USDT,1.5082,1.5082,1.4886,1.4886,11.2194,16.90620112
1657933200,2022-07-16 01:00:00,ELA/USDT,1.4767,1.4767,1.4767,1.4767,0,0
1657929600,2022-07-16 00:00:00,ELA/USDT,1.4955,1.4955,1.4767,1.4767,8.7143,12.93755321
1657926000,2022-07-15 23:00:00,ELA/USDT,1.5023,1.5284,1.5023,1.5284,2463.64766058,3731.728601930472
1657922400,2022-07-15 22:00:00,ELA/USDT,1.486,1.5052,1.486,1.5052,9.5,14.2034
1657918800,2022-07-15 21:00:00,ELA/USDT,1.5091,1.5132,1.5091,1.5132,406.58957211,614.844277276852
1657915200,2022-07-15 20:00:00,ELA/USDT,1.5057,1.524,1.487,1.487,801.30052803,1216.300328161397
1657911600,2022-07-15 19:00:00,ELA/USDT,1.4804,1.5063,1.4643,1.4855,9507.10454896,14170.165575048722
1657908000,2022-07-15 18:00:00,ELA/USDT,1.4673,1.4804,1.4635,1.4701,631.1711,927.989016620975
1657904400,2022-07-15 17:00:00,ELA/USDT,1.4454,1.4631,1.4454,1.4631,71.1208,103.96190827
1657900800,2022-07-15 16:00:00,ELA/USDT,1.4293,1.4506,1.4293,1.4506,40.1988,57.95160173
1657897200,2022-07-15 15:00:00,ELA/USDT,1.4293,1.4596,1.4293,1.4596,265.961,382.95599536
1657893600,2022-07-15 14:00:00,ELA/USDT,1.4429,1.4495,1.4293,1.4495,235.93573781,339.537713602268
1657890000,2022-07-15 13:00:00,ELA/USDT,1.4434,1.4507,1.4298,1.4298,358.1895,514.73026402
1657886400,2022-07-15 12:00:00,ELA/USDT,1.4515,1.4664,1.4375,1.4375,2561.7119,3716.35178492
1657882800,2022-07-15 11:00:00,ELA/USDT,1.4436,1.4571,1.4436,1.4482,10.6727,15.41353688
1657879200,2022-07-15 10:00:00,ELA/USDT,1.4523,1.4523,1.4424,1.4424,42.3121,61.25874512
1657875600,2022-07-15 09:00:00,ELA/USDT,1.454,1.4628,1.4396,1.4627,1244.4214,1803.36473146
1657872000,2022-07-15 08:00:00,ELA/USDT,1.4543,1.4628,1.4396,1.4628,2639.6089,3833.365739472879
1657868400,2022-07-15 07:00:00,ELA/USDT,1.4551,1.4569,1.4514,1.4568,398.78635981,580.252578367189
1657864800,2022-07-15 06:00:00,ELA/USDT,1.4514,1.4551,1.4514,1.455,212.61090446,308.9992343093
1657861200,2022-07-15 05:00:00,ELA/USDT,1.4475,1.4536,1.447,1.4536,295.8261,429.92108116
1657857600,2022-07-15 04:00:00,ELA/USDT,1.4547,1.4547,1.4371,1.4463,25.8516,37.4201622
1657854000,2022-07-15 03:00:00,ELA/USDT,1.4537,1.4537,1.4372,1.4372,36.61790712,53.138600177984
1657850400,2022-07-15 02:00:00,ELA/USDT,1.4625,1.4673,1.4277,1.4655,942.3617,1367.3658575
1657846800,2022-07-15 01:00:00,ELA/USDT,1.4638,1.4638,1.4564,1.4564,335.1954,489.31205333
1657843200,2022-07-15 00:00:00,ELA/USDT,1.4771,1.4771,1.4638,1.4638,38.1887,55.90648316
1657839600,2022-07-14 23:00:00,ELA/USDT,1.4733,1.4773,1.4639,1.4639,217.35494225,321.047976135925
1657836000,2022-07-14 22:00:00,ELA/USDT,1.4626,1.4626,1.4626,1.4626,15.8225,23.1419885
1657832400,2022-07-14 21:00:00,ELA/USDT,1.4675,1.4764,1.4675,1.4764,378.5966,557.69863764
1657828800,2022-07-14 20:00:00,ELA/USDT,1.4675,1.4676,1.4675,1.4676,2.4025,3.52575809
1657825200,2022-07-14 19:00:00,ELA/USDT,1.4634,1.4773,1.4634,1.4676,302.7975,444.82066652
1657821600,2022-07-14 18:00:00,ELA/USDT,1.4744,1.4773,1.4633,1.4772,13.05,19.19305038
1657818000,2022-07-14 17:00:00,ELA/USDT,1.4511,1.4773,1.4504,1.4773,6567.01195865,9565.668867593695
1657814400,2022-07-14 16:00:00,ELA/USDT,1.4412,1.4535,1.4399,1.4399,200.1648,289.02084066
1657810800,2022-07-14 15:00:00,ELA/USDT,1.4373,1.4412,1.3917,1.4412,9479.7478,13251.34247834
1657807200,2022-07-14 14:00:00,ELA/USDT,1.4367,1.4367,1.4331,1.4367,15.1225,21.72595467
1657803600,2022-07-14 13:00:00,ELA/USDT,1.4366,1.4367,1.4331,1.4331,18.7631,26.92253278
1657800000,2022-07-14 12:00:00,ELA/USDT,1.4366,1.4367,1.4331,1.4367,153.3579,220.21203978
1657796400,2022-07-14 11:00:00,ELA/USDT,1.436,1.436,1.4319,1.4331,76.3934,109.57173255
1657792800,2022-07-14 10:00:00,ELA/USDT,1.4366,1.4366,1.4366,1.4366,7.3391,10.54335106
1657789200,2022-07-14 09:00:00,ELA/USDT,1.4349,1.4349,1.4349,1.4349,54.5322,78.24825378
1657785600,2022-07-14 08:00:00,ELA/USDT,1.4469,1.4469,1.4349,1.4349,431.8588,622.58670459
1657782000,2022-07-14 07:00:00,ELA/USDT,1.4547,1.4552,1.447,1.447,211.97718277,307.702297786904
1657778400,2022-07-14 06:00:00,ELA/USDT,1.4575,1.4575,1.4512,1.4512,30.458,44.2012796
1657774800,2022-07-14 05:00:00,ELA/USDT,1.4575,1.4575,1.4521,1.4521,2.9224,4.24415704
1657771200,2022-07-14 04:00:00,ELA/USDT,1.4522,1.4522,1.4521,1.4521,85.0511,123.51116309
1657767600,2022-07-14 03:00:00,ELA/USDT,1.4632,1.4632,1.4632,1.4632,4.9585,7.2552772
1657764000,2022-07-14 02:00:00,ELA/USDT,1.4571,1.4571,1.4521,1.4521,124.6734,181.31235907
1657760400,2022-07-14 01:00:00,ELA/USDT,1.4452,1.4632,1.4452,1.4571,125.85401884,183.712593860045
1657756800,2022-07-14 00:00:00,ELA/USDT,1.4502,1.453,1.4452,1.4452,160.59120721,232.89813430613
1657753200,2022-07-13 23:00:00,ELA/USDT,1.4213,1.4502,1.4213,1.4502,536.1133,770.8786665
1657749600,2022-07-13 22:00:00,ELA/USDT,1.4273,1.4287,1.4273,1.4287,130.7743,186.75847908
1657746000,2022-07-13 21:00:00,ELA/USDT,1.418,1.4245,1.418,1.4245,62.6185,89.19315841
1657742400,2022-07-13 20:00:00,ELA/USDT,1.4178,1.4244,1.4178,1.4243,3.559,5.0521739
1657738800,2022-07-13 19:00:00,ELA/USDT,1.4194,1.4231,1.4179,1.421,69.9234,99.25276209
1657735200,2022-07-13 18:00:00,ELA/USDT,1.4245,1.4245,1.4194,1.4245,46.8028,66.62018632
1657731600,2022-07-13 17:00:00,ELA/USDT,1.4158,1.4245,1.4158,1.4245,309.8988,439.63134628
1657728000,2022-07-13 16:00:00,ELA/USDT,1.4196,1.4196,1.3734,1.4159,8158.3095,11330.16264388
1657724400,2022-07-13 15:00:00,ELA/USDT,1.4272,1.4272,1.4099,1.4215,393.0988,556.33397413
1657720800,2022-07-13 14:00:00,ELA/USDT,1.4171,1.4241,1.4171,1.4192,473.83804535,672.909934895255
1657717200,2022-07-13 13:00:00,ELA/USDT,1.4175,1.4232,1.4143,1.4171,103.8796,147.0603419
1657713600,2022-07-13 12:00:00,ELA/USDT,1.45,1.4538,1.4149,1.415,1712.4106,2464.36984671
1657710000,2022-07-13 11:00:00,ELA/USDT,1.45,1.45,1.4499,1.4499,4.7178,6.84054822
1657706400,2022-07-13 10:00:00,ELA/USDT,1.4551,1.4616,1.4495,1.4495,488.14216946,709.866651248192
1657702800,2022-07-13 09:00:00,ELA/USDT,1.4552,1.4552,1.4527,1.4527,0.7652,1.11326904
1657699200,2022-07-13 08:00:00,ELA/USDT,1.4552,1.4552,1.4551,1.4552,45.43373054,66.112138311808
1657695600,2022-07-13 07:00:00,ELA/USDT,1.4513,1.4551,1.4466,1.4551,60.4539,87.594559908092
1657692000,2022-07-13 06:00:00,ELA/USDT,1.4513,1.4513,1.4478,1.4478,3.7556,5.44029803
1657688400,2022-07-13 05:00:00,ELA/USDT,1.4487,1.4512,1.4478,1.4512,539.04997659,780.934174439343
1657684800,2022-07-13 04:00:00,ELA/USDT,1.4433,1.4488,1.4374,1.4488,345.9028,498.58354776
1657681200,2022-07-13 03:00:00,ELA/USDT,1.4489,1.4489,1.4489,1.4489,0.1,0.14489
1657677600,2022-07-13 02:00:00,ELA/USDT,1.4449,1.4489,1.4449,1.4489,86.90632341,125.735356818749
1657674000,2022-07-13 01:00:00,ELA/USDT,1.4375,1.4448,1.4375,1.4448,200.1034,288.37901491
1657670400,2022-07-13 00:00:00,ELA/USDT,1.442,1.4448,1.442,1.4448,164.5,237.489
1657666800,2022-07-12 23:00:00,ELA/USDT,1.4386,1.4418,1.4374,1.4418,314.333,452.5190944
1657663200,2022-07-12 22:00:00,ELA/USDT,1.4449,1.4449,1.4444,1.4448,100.0534,144.54833417
1657659600,2022-07-12 21:00:00,ELA/USDT,1.45,1.4529,1.45,1.45,201.8077,292.8188841
1657656000,2022-07-12 20:00:00,ELA/USDT,1.4478,1.45,1.4449,1.45,277.2396,401.45041036
1657652400,2022-07-12 19:00:00,ELA/USDT,1.462,1.462,1.4385,1.4465,1833.9988,2657.75036134
1657648800,2022-07-12 18:00:00,ELA/USDT,1.462,1.4699,1.462,1.462,42.9419,62.9587289
1657645200,2022-07-12 17:00:00,ELA/USDT,1.4699,1.4699,1.4699,1.4699,0.1,0.14699
1657641600,2022-07-12 16:00:00,ELA/USDT,1.4697,1.4723,1.4696,1.4723,49.7129,73.06383267
1657638000,2022-07-12 15:00:00,ELA/USDT,1.4723,1.4723,1.4524,1.4716,52.78831544,77.566608399972
1657634400,2022-07-12 14:00:00,ELA/USDT,1.4773,1.4773,1.4441,1.4441,1241.7623,1813.74171045
1657630800,2022-07-12 13:00:00,ELA/USDT,1.4617,1.491,1.4617,1.4778,1191.5703,1768.10485847
1657627200,2022-07-12 12:00:00,ELA/USDT,1.4723,1.4739,1.4617,1.4617,51.6922,76.08485728
1657623600,2022-07-12 11:00:00,ELA/USDT,1.4612,1.4723,1.4612,1.4723,1295.7392,1901.16870744
1657620000,2022-07-12 10:00:00,ELA/USDT,1.4501,1.4501,1.4501,1.4501,81.1234,117.63704234
1657616400,2022-07-12 09:00:00,ELA/USDT,1.4616,1.4618,1.4463,1.45,652.5592,948.05293474
1657612800,2022-07-12 08:00:00,ELA/USDT,1.4659,1.4659,1.4413,1.4617,1060.63121269,1550.225208495926
1657609200,2022-07-12 07:00:00,ELA/USDT,1.481,1.4994,1.4658,1.4658,2313.139,3410.03765465
1657605600,2022-07-12 06:00:00,ELA/USDT,1.4775,1.481,1.4758,1.4758,186.1219,274.76725383
1657602000,2022-07-12 05:00:00,ELA/USDT,1.4809,1.4809,1.4809,1.4809,15,22.2135
1657598400,2022-07-12 04:00:00,ELA/USDT,1.4909,1.4946,1.475,1.475,69.1463,103.12425115
1657594800,2022-07-12 03:00:00,ELA/USDT,1.485,1.4895,1.471,1.4895,430.72542929,638.91025508565
1657591200,2022-07-12 02:00:00,ELA/USDT,1.4709,1.4853,1.4709,1.4851,10.92345048,16.176209097944
1657587600,2022-07-12 01:00:00,ELA/USDT,1.4719,1.4719,1.4709,1.4709,108,158.95944267
1657584000,2022-07-12 00:00:00,ELA/USDT,1.4725,1.4725,1.4717,1.4717,0.6122,0.9011121
1657580400,2022-07-11 23:00:00,ELA/USDT,1.4831,1.4853,1.4725,1.4853,732.5434,1083.36839382
1657576800,2022-07-11 22:00:00,ELA/USDT,1.514,1.514,1.4774,1.4831,1020.60185631,1524.678108345096
1657573200,2022-07-11 21:00:00,ELA/USDT,1.5048,1.5048,1.4978,1.4978,31.1118,46.6797541
1657569600,2022-07-11 20:00:00,ELA/USDT,1.5049,1.5158,1.5048,1.5048,36.7483,55.58758825624
1657566000,2022-07-11 19:00:00,ELA/USDT,1.512,1.5143,1.505,1.505,43.66508586,66.063137467888
1657562400,2022-07-11 18:00:00,ELA/USDT,1.5081,1.512,1.5081,1.512,8.4889,12.8330916
1657558800,2022-07-11 17:00:00,ELA/USDT,1.5092,1.512,1.5092,1.512,38.6649783,58.3636399196
1657555200,2022-07-11 16:00:00,ELA/USDT,1.5092,1.5092,1.5091,1.5092,22.2402,33.56489984
1657551600,2022-07-11 15:00:00,ELA/USDT,1.5044,1.5044,1.4981,1.4981,42.0068,62.93141524
1657548000,2022-07-11 14:00:00,ELA/USDT,1.5098,1.5098,1.4892,1.5093,381.5647,572.9570292
1657544400,2022-07-11 13:00:00,ELA/USDT,1.5195,1.5236,1.5035,1.5119,102.40312925,155.013799795375
1657540800,2022-07-11 12:00:00,ELA/USDT,1.517,1.5199,1.517,1.5196,27.3833012,41.576715966984
1657537200,2022-07-11 11:00:00,ELA/USDT,1.5179,1.5179,1.5171,1.5171,115.9,175.863942
1657533600,2022-07-11 10:00:00,ELA/USDT,1.5235,1.5235,1.5,1.5,311.693,471.29401012
1657530000,2022-07-11 09:00:00,ELA/USDT,1.523,1.5268,1.523,1.5268,32.23369791,49.150799988988
1657526400,2022-07-11 08:00:00,ELA/USDT,1.5004,1.5222,1.5004,1.5103,164.7199,250.31033142
1657522800,2022-07-11 07:00:00,ELA/USDT,1.5182,1.5189,1.4926,1.5178,387.0264,581.98650794
1657519200,2022-07-11 06:00:00,ELA/USDT,1.5106,1.5175,1.5106,1.5107,19.7202,29.86573146
1657515600,2022-07-11 05:00:00,ELA/USDT,1.5272,1.5272,1.5129,1.5182,258.1806,391.41720383
1657512000,2022-07-11 04:00:00,ELA/USDT,1.5129,1.5129,1.5129,1.5129,0.1219,0.18442251
1657508400,2022-07-11 03:00:00,ELA/USDT,1.5154,1.5154,1.5154,1.5154,0.429,0.6501066
1657504800,2022-07-11 02:00:00,ELA/USDT,1.5278,1.5278,1.5278,1.5278,2.3822,3.63952516
1657501200,2022-07-11 01:00:00,ELA/USDT,1.5154,1.5154,1.5154,1.5154,1.3869,2.10170826
1657497600,2022-07-11 00:00:00,ELA/USDT,1.5165,1.526,1.5154,1.526,232.2735,354.27234217
1657494000,2022-07-10 23:00:00,ELA/USDT,1.5165,1.5277,1.5165,1.5277,3.09,4.71401636
1657490400,2022-07-10 22:00:00,ELA/USDT,1.5248,1.5285,1.52,1.5285,112.4095,171.0339825
1657486800,2022-07-10 21:00:00,ELA/USDT,1.53,1.53,1.4761,1.5244,2226.92937712,3342.1798141436
1657483200,2022-07-10 20:00:00,ELA/USDT,1.5481,1.5481,1.5275,1.53,2426.2147,3714.45034041
1657479600,2022-07-10 19:00:00,ELA/USDT,1.543,1.5446,1.5412,1.5416,124.5117,192.08463204
1657476000,2022-07-10 18:00:00,ELA/USDT,1.5594,1.5594,1.5421,1.5421,332.88996317,514.994837267298
1657472400,2022-07-10 17:00:00,ELA/USDT,1.5528,1.5597,1.5478,1.5597,337.37410937,524.530058165284
1657468800,2022-07-10 16:00:00,ELA/USDT,1.5263,1.5654,1.478,1.5654,5005.16412108,7641.114668628632
1657465200,2022-07-10 15:00:00,ELA/USDT,1.5346,1.5365,1.5277,1.5277,14.2656,21.89437288
1657461600,2022-07-10 14:00:00,ELA/USDT,1.5348,1.538,1.5277,1.5277,123.3457,188.97926252
1657458000,2022-07-10 13:00:00,ELA/USDT,1.5413,1.5425,1.5277,1.5277,84.8488207,130.61327443975
1657454400,2022-07-10 12:00:00,ELA/USDT,1.5394,1.5413,1.5393,1.5413,162.3009,249.83009383
1657450800,2022-07-10 11:00:00,ELA/USDT,1.5525,1.5525,1.5299,1.5395,1556.7482,2391.79334898
1657447200,2022-07-10 10:00:00,ELA/USDT,1.5525,1.5528,1.5411,1.5528,134.7953,209.25796546
1657443600,2022-07-10 09:00:00,ELA/USDT,1.5589,1.56,1.54,1.5525,1860.2578,2883.09314566
1657440000,2022-07-10 08:00:00,ELA/USDT,1.5727,1.5757,1.5537,1.5598,745.036,1162.07630407
1657436400,2022-07-10 07:00:00,ELA/USDT,1.5651,1.5651,1.5651,1.5651,0.1763,0.27592713
1657432800,2022-07-10 06:00:00,ELA/USDT,1.5676,1.5758,1.5663,1.5663,4.297,6.73150113
1657429200,2022-07-10 05:00:00,ELA/USDT,1.5683,1.5758,1.5683,1.5758,4.7911,7.52741963
1657425600,2022-07-10 04:00:00,ELA/USDT,1.5722,1.5801,1.5722,1.5801,129.90158476,204.529955729276
1657422000,2022-07-10 03:00:00,ELA/USDT,1.5713,1.5853,1.565,1.5708,829.2361,1300.625658858602
1657418400,2022-07-10 02:00:00,ELA/USDT,1.5845,1.5852,1.5677,1.5772,137.93408602,217.653603838904
1657414800,2022-07-10 01:00:00,ELA/USDT,1.5845,1.5845,1.5799,1.5845,30.7361,48.68648999
1657411200,2022-07-10 00:00:00,ELA/USDT,1.5966,1.5991,1.5845,1.5926,198.8682,316.64285815
1657407600,2022-07-09 23:00:00,ELA/USDT,1.6109,1.614,1.5709,1.6039,1479.1465,2367.63093297
1657404000,2022-07-09 22:00:00,ELA/USDT,1.5895,1.6109,1.5893,1.6109,5065.0707,8114.21553507
1657400400,2022-07-09 21:00:00,ELA/USDT,1.5871,1.5895,1.5687,1.5687,576.869,907.680998
1657396800,2022-07-09 20:00:00,ELA/USDT,1.5857,1.5871,1.5834,1.5871,254.3507,403.05454997
1657393200,2022-07-09 19:00:00,ELA/USDT,1.588,1.588,1.5866,1.5866,58.3916,92.67566548
1657389600,2022-07-09 18:00:00,ELA/USDT,1.6115,1.6115,1.5925,1.6,1250.4896,2000.22327441
1657386000,2022-07-09 17:00:00,ELA/USDT,1.5643,1.6181,1.5554,1.6181,2010.3724,3206.90862012
1657382400,2022-07-09 16:00:00,ELA/USDT,1.5299,1.5643,1.5299,1.5456,3555.35584841,5450.585955236806
1657378800,2022-07-09 15:00:00,ELA/USDT,1.5299,1.53,1.5294,1.5299,1974.2927,3020.32959112
1657375200,2022-07-09 14:00:00,ELA/USDT,1.5294,1.5294,1.5197,1.5197,24.6938,37.65820475
1657371600,2022-07-09 13:00:00,ELA/USDT,1.5244,1.53,1.5237,1.5237,2035.5255,3113.164232913839
1657368000,2022-07-09 12:00:00,ELA/USDT,1.5001,1.5233,1.5001,1.5233,1360.17507908,2062.805685612936
1657364400,2022-07-09 11:00:00,ELA/USDT,1.5142,1.5142,1.5001,1.5001,74.07742092,111.741869707064
1657360800,2022-07-09 10:00:00,ELA/USDT,1.5069,1.5087,1.4978,1.5087,1603.857,2404.266869044322
1657357200,2022-07-09 09:00:00,ELA/USDT,1.5146,1.527,1.5067,1.5069,596.09677551,903.366330732714
1657353600,2022-07-09 08:00:00,ELA/USDT,1.4944,1.5147,1.4887,1.5146,258.31356254,386.102730345322
1657350000,2022-07-09 07:00:00,ELA/USDT,1.5077,1.5077,1.4968,1.5055,128.96779163,193.662778935207
1657346400,2022-07-09 06:00:00,ELA/USDT,1.5077,1.5077,1.5077,1.5077,0.8142,1.22756934
1657342800,2022-07-09 05:00:00,ELA/USDT,1.5037,1.5037,1.4875,1.4875,73.4471,109.78294663
1657339200,2022-07-09 04:00:00,ELA/USDT,1.5037,1.5077,1.5037,1.5077,142.46131989,214.736852088153
1657335600,2022-07-09 03:00:00,ELA/USDT,1.5076,1.5076,1.5076,1.5076,25.6123,38.61310348
1657332000,2022-07-09 02:00:00,ELA/USDT,1.5076,1.5076,1.5076,1.5076,4.2486,6.40518936
1657328400,2022-07-09 01:00:00,ELA/USDT,1.5118,1.5118,1.4747,1.5037,869.9814,1295.97328739
1657324800,2022-07-09 00:00:00,ELA/USDT,1.5195,1.5202,1.5117,1.5117,101.1988,153.14392848
1657321200,2022-07-08 23:00:00,ELA/USDT,1.5256,1.5256,1.5167,1.5167,13.1083,19.88273277
1657317600,2022-07-08 22:00:00,ELA/USDT,1.5256,1.5256,1.5256,1.5256,3.353,5.1153368
1657314000,2022-07-08 21:00:00,ELA/USDT,1.534,1.5366,1.5167,1.5167,33.5022,51.426117038975
1657310400,2022-07-08 20:00:00,ELA/USDT,1.5243,1.5341,1.5168,1.5168,90.80925159,138.745754984219
1657306800,2022-07-08 19:00:00,ELA/USDT,1.5201,1.5245,1.5001,1.5245,865.1174,1305.49254763
1657303200,2022-07-08 18:00:00,ELA/USDT,1.5169,1.52,1.4813,1.52,1873.5805,2813.18584889
1657299600,2022-07-08 17:00:00,ELA/USDT,1.5167,1.5317,1.5095,1.5317,641.29195554,974.050958670618
1657296000,2022-07-08 16:00:00,ELA/USDT,1.5237,1.5237,1.5167,1.5167,22.4165,34.11371354
1657292400,2022-07-08 15:00:00,ELA/USDT,1.5266,1.5341,1.512,1.5341,967.1927,1474.25147782
1657288800,2022-07-08 14:00:00,ELA/USDT,1.5071,1.5252,1.5071,1.5252,140.31774746,213.270739390898
1657285200,2022-07-08 13:00:00,ELA/USDT,1.5132,1.5132,1.507,1.507,41.8909,63.20346992
1657281600,2022-07-08 12:00:00,ELA/USDT,1.5269,1.5279,1.5132,1.5132,193.68945254,295.259574759102
1657278000,2022-07-08 11:00:00,ELA/USDT,1.5188,1.5188,1.5188,1.5188,5.1061,7.75514468
1657274400,2022-07-08 10:00:00,ELA/USDT,1.5242,1.5242,1.5242,1.5242,63.2027293,96.33359999906
1657270800,2022-07-08 09:00:00,ELA/USDT,1.5238,1.5259,1.4932,1.4987,323.2328,485.80988069
1657267200,2022-07-08 08:00:00,ELA/USDT,1.5441,1.5454,1.517,1.5425,684.68326188,1052.868941668116
1657263600,2022-07-08 07:00:00,ELA/USDT,1.5434,1.5536,1.5188,1.5461,875.54616196,1345.143449251056
