https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PROM,Volume USDT
1642032000,2022-01-13 00:00:00,PROM/USDT,11.66,11.759,10.913,11.037,1283.74755293,14608.51265295379
1641945600,2022-01-12 00:00:00,PROM/USDT,11.109,11.726,11.031,11.66,2364.85940999,26847.98892201859
1641859200,2022-01-11 00:00:00,PROM/USDT,10.774,11.284,10.723,11.178,1923.36640983,21119.04463007752
1641772800,2022-01-10 00:00:00,PROM/USDT,11.298,11.392,10.277,10.842,1842.9359816,19808.75974456339
1641686400,2022-01-09 00:00:00,PROM/USDT,10.992,11.554,10.914,11.27,2488.43991231,28080.788716427
1641600000,2022-01-08 00:00:00,PROM/USDT,11.188,11.594,10.625,11.031,1042.40875903,11488.59207904546
1641513600,2022-01-07 00:00:00,PROM/USDT,12.138,12.183,11.199,11.3,2360.46387776,27253.98830660435
1641427200,2022-01-06 00:00:00,PROM/USDT,11.963,13.121,11.565,12.135,1572.18186509,19056.08157043391
1641340800,2022-01-05 00:00:00,PROM/USDT,12.551,12.936,11.592,12.015,1639.21750525,20389.4427026081
1641254400,2022-01-04 00:00:00,PROM/USDT,12.472,15.141,12.412,12.664,5291.62185505,72304.24729328537
1641168000,2022-01-03 00:00:00,PROM/USDT,12.408,12.665,12.136,12.52,1176.67582705,14587.93280458998
1641081600,2022-01-02 00:00:00,PROM/USDT,12.453,12.575,12.092,12.379,883.15153039,10907.6405909248
1640995200,2022-01-01 00:00:00,PROM/USDT,11.969,12.567,11.904,12.458,759.20667192,9342.30246473342
1640908800,2021-12-31 00:00:00,PROM/USDT,12.22,12.473,11.816,11.959,1704.09256206,20618.11837762163
1640822400,2021-12-30 00:00:00,PROM/USDT,12.086,12.54,12.007,12.231,1868.32269006,23079.57091410202
1640736000,2021-12-29 00:00:00,PROM/USDT,12.39,12.552,12.086,12.092,1621.58212282,19909.7613813523
1640649600,2021-12-28 00:00:00,PROM/USDT,13.328,13.328,12.391,12.391,2279.03993396,29009.34185867652
