https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAVES,Volume BTC
1645228800,2022-02-19 00:00:00,WAVES/BTC,0.00025129,0.00025158,0.00023565,0.00024153,2777.1722,0.682984941024
1645142400,2022-02-18 00:00:00,WAVES/BTC,0.00024626,0.00025244,0.00024189,0.00025131,10586.5892807,2.61264592730632
1645056000,2022-02-17 00:00:00,WAVES/BTC,0.0002404,0.0002591,0.0002404,0.00024583,41971.46869036,10.4563149504616528
1644969600,2022-02-16 00:00:00,WAVES/BTC,0.00023379,0.0002486,0.00023187,0.00024037,31176.5711173,7.474241856196107
1644883200,2022-02-15 00:00:00,WAVES/BTC,0.0002202,0.0002381,0.0002202,0.00023408,23178.4263,5.29492304128
1644796800,2022-02-14 00:00:00,WAVES/BTC,0.00022296,0.00022646,0.00021512,0.00021925,17475.8431,3.874846353305
1644710400,2022-02-13 00:00:00,WAVES/BTC,0.00022587,0.00022757,0.00021651,0.00022378,7530.52357956,1.6693702641522308
1644624000,2022-02-12 00:00:00,WAVES/BTC,0.00023214,0.0002334,0.00022259,0.00022596,6834.54497691,1.5532953697667346
1644537600,2022-02-11 00:00:00,WAVES/BTC,0.00025355,0.00025359,0.00023021,0.00023208,2876.40221279,0.6859400401155194
1644451200,2022-02-10 00:00:00,WAVES/BTC,0.00026987,0.00027367,0.00024978,0.00025227,3174.93925858,0.8272119886923165
1644364800,2022-02-09 00:00:00,WAVES/BTC,0.00023927,0.00027778,0.00023411,0.00027059,5203.37456902,1.3686142906735169
1644278400,2022-02-08 00:00:00,WAVES/BTC,0.00025313,0.00025374,0.00023294,0.00023886,2068.01569716,0.5050834900507368
1644192000,2022-02-07 00:00:00,WAVES/BTC,0.00024967,0.00026865,0.00024844,0.00025291,3865.6822769,1.000672993839132
1644105600,2022-02-06 00:00:00,WAVES/BTC,0.00024032,0.0002543,0.00024032,0.00024955,3081.69644742,0.7607016588485918
1644019200,2022-02-05 00:00:00,WAVES/BTC,0.00022434,0.00024617,0.0002234,0.00024123,4172.63398168,0.98786667385296
1643932800,2022-02-04 00:00:00,WAVES/BTC,0.00023294,0.0002406,0.0002242,0.00022424,2007.7918,0.467743003377
1643846400,2022-02-03 00:00:00,WAVES/BTC,0.00023513,0.00023622,0.00022665,0.00023305,2453.54181903,0.5667362683026094
1643760000,2022-02-02 00:00:00,WAVES/BTC,0.00023268,0.00023941,0.00022855,0.00023514,2744.04101951,0.6420628661147334
1643673600,2022-02-01 00:00:00,WAVES/BTC,0.00023645,0.0002392,0.00023012,0.00023262,2093.69640692,0.4875104107186162
1643587200,2022-01-31 00:00:00,WAVES/BTC,0.00024426,0.00024529,0.00023011,0.00023762,3066.96170638,0.7239956426657676
1643500800,2022-01-30 00:00:00,WAVES/BTC,0.0002591,0.00026027,0.00024262,0.00024366,2134.76745567,0.5374155767991996
1643414400,2022-01-29 00:00:00,WAVES/BTC,0.00026821,0.00027468,0.00025273,0.00025909,3239.73545048,0.8490124637847807
1643328000,2022-01-28 00:00:00,WAVES/BTC,0.00026562,0.00027575,0.00025749,0.00026691,3078.68594506,0.8119276946015324
1643241600,2022-01-27 00:00:00,WAVES/BTC,0.00027977,0.00028322,0.000259,0.00026472,6164.65380333,1.6604739735629278
1643155200,2022-01-26 00:00:00,WAVES/BTC,0.0002277,0.00035266,0.00022655,0.00027858,49756.81325723,14.0785906287560449
1643068800,2022-01-25 00:00:00,WAVES/BTC,0.00023225,0.00023235,0.00022366,0.0002277,1060.46826731,0.2392489382947584
1642982400,2022-01-24 00:00:00,WAVES/BTC,0.00025364,0.00025364,0.00022654,0.000233,1910.03269803,0.4504053338766258
1642896000,2022-01-23 00:00:00,WAVES/BTC,0.00025473,0.00026229,0.00024892,0.00025355,1275.36620736,0.3259441509868925
1642809600,2022-01-22 00:00:00,WAVES/BTC,0.00029339,0.00030683,0.00023516,0.00025489,6869.79872908,1.8263951601717339
1642723200,2022-01-21 00:00:00,WAVES/BTC,0.00030928,0.00031138,0.0002866,0.00029334,2423.55831969,0.726602365116224
1642636800,2022-01-20 00:00:00,WAVES/BTC,0.00031631,0.00031898,0.00030673,0.00030928,1265.31572718,0.3952069128761692
1642550400,2022-01-19 00:00:00,WAVES/BTC,0.00032047,0.0003258,0.00031158,0.00031631,1919.86012506,0.6083382900454804
1642464000,2022-01-18 00:00:00,WAVES/BTC,0.00032615,0.00033036,0.0003142,0.00032116,1778.4444,0.572547364883
1642377600,2022-01-17 00:00:00,WAVES/BTC,0.00033111,0.00033196,0.00031776,0.00032559,1600.26140976,0.5172323628649156
1642291200,2022-01-16 00:00:00,WAVES/BTC,0.00033746,0.00034489,0.0003292,0.0003318,1999.92413589,0.6706681768492788
1642204800,2022-01-15 00:00:00,WAVES/BTC,0.0003283,0.0003447,0.00032733,0.00033731,1514.36556784,0.5091947487739594
1642118400,2022-01-14 00:00:00,WAVES/BTC,0.00032756,0.00033787,0.00032334,0.00032817,1742.97963518,0.5767018952039692
1642032000,2022-01-13 00:00:00,WAVES/BTC,0.00033617,0.00033971,0.00032666,0.00032829,1083.0564,0.358424645197
1641945600,2022-01-12 00:00:00,WAVES/BTC,0.0003294,0.0003514,0.00032867,0.00033574,623.52012895,0.212695284068592
1641859200,2022-01-11 00:00:00,WAVES/BTC,0.00031902,0.00033413,0.0003189,0.00033058,1497.00070942,0.4937171644132316
1641772800,2022-01-10 00:00:00,WAVES/BTC,0.0003381,0.00034059,0.00031523,0.00032039,1209.66351659,0.3917785993281581
1641686400,2022-01-09 00:00:00,WAVES/BTC,0.00032891,0.00033839,0.00032592,0.00033668,1532.825,0.510642925514
1641600000,2022-01-08 00:00:00,WAVES/BTC,0.00033005,0.00033552,0.00031949,0.00032903,1009.45973004,0.333116527988802
1641513600,2022-01-07 00:00:00,WAVES/BTC,0.00032836,0.00033389,0.00032034,0.00033058,1146.87085406,0.3762799210939112
1641427200,2022-01-06 00:00:00,WAVES/BTC,0.00033061,0.00033181,0.00030931,0.00032901,917.3813917,0.2952889177631407
1641340800,2022-01-05 00:00:00,WAVES/BTC,0.00034556,0.00034969,0.00031948,0.00033109,951.21623608,0.319506321889284
1641254400,2022-01-04 00:00:00,WAVES/BTC,0.00033432,0.00035065,0.00032951,0.00034472,897.51262101,0.3054108494121607
1641168000,2022-01-03 00:00:00,WAVES/BTC,0.00032565,0.00033754,0.00032292,0.00033541,1463.81398938,0.4853078941951534
1641081600,2022-01-02 00:00:00,WAVES/BTC,0.0003156,0.0003309,0.00031394,0.00032575,1366.63653414,0.4426964845188367
1640995200,2022-01-01 00:00:00,WAVES/BTC,0.00031455,0.0003243,0.00031146,0.00031496,1882.49889189,0.5989606524350172
1640908800,2021-12-31 00:00:00,WAVES/BTC,0.00031203,0.00031616,0.00030543,0.00031375,1052.34204355,0.3278142692959238
1640822400,2021-12-30 00:00:00,WAVES/BTC,0.00030854,0.00031299,0.0003005,0.00031114,295.39292772,0.0906915878433524
1640736000,2021-12-29 00:00:00,WAVES/BTC,0.00031123,0.00031345,0.00030234,0.00030943,944.46433472,0.2906411306240865
1640649600,2021-12-28 00:00:00,WAVES/BTC,0.0003255,0.00033129,0.0003085,0.00031145,2571.14729334,0.8085463165145882
