https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HEART,Volume BTC
1645228800,2022-02-19 00:00:00,HEART/BTC,0.00000372,0.00000377,0.00000366,0.00000366,22333.47446074,0.0825797246249898
1645142400,2022-02-18 00:00:00,HEART/BTC,0.00000389,0.00000389,0.00000371,0.00000372,85294.82406754,0.3219990614819766
1645056000,2022-02-17 00:00:00,HEART/BTC,0.00000344,0.00000418,0.00000339,0.00000384,263389.5333,0.99823733246
1644969600,2022-02-16 00:00:00,HEART/BTC,0.00000346,0.00000352,0.00000337,0.00000342,59002.2812,0.203094449688
1644883200,2022-02-15 00:00:00,HEART/BTC,0.00000347,0.00000358,0.00000343,0.00000343,57294.84378863,0.2011411056019867
1644796800,2022-02-14 00:00:00,HEART/BTC,0.00000356,0.00000358,0.00000347,0.00000351,33127.56128784,0.1172323830690064
1644710400,2022-02-13 00:00:00,HEART/BTC,0.00000355,0.00000374,0.00000351,0.00000356,88258.10972158,0.319179011289964
1644624000,2022-02-12 00:00:00,HEART/BTC,0.00000356,0.00000364,0.00000347,0.00000358,64127.73108181,0.2288703972709712
1644537600,2022-02-11 00:00:00,HEART/BTC,0.00000368,0.00000371,0.00000351,0.00000354,72141.67898,0.2599442533762011
1644451200,2022-02-10 00:00:00,HEART/BTC,0.00000361,0.00000368,0.00000342,0.00000366,153528.58571182,0.5450840691827783
1644364800,2022-02-09 00:00:00,HEART/BTC,0.00000364,0.00000374,0.00000355,0.00000361,118431.5433,0.431203156543
1644278400,2022-02-08 00:00:00,HEART/BTC,0.00000388,0.00000398,0.00000363,0.00000364,248090.35948842,0.946771760517996
1644192000,2022-02-07 00:00:00,HEART/BTC,0.00000404,0.0000041,0.00000385,0.00000391,108152.83526805,0.4292209586219635
1644105600,2022-02-06 00:00:00,HEART/BTC,0.00000402,0.00000413,0.00000394,0.000004,96166.4276,0.3904167086716584
1644019200,2022-02-05 00:00:00,HEART/BTC,0.00000418,0.00000424,0.00000396,0.00000402,149135.89133142,0.6066107657519446
1643932800,2022-02-04 00:00:00,HEART/BTC,0.0000043,0.00000441,0.00000412,0.00000418,150304.1159415,0.6413974904329394
1643846400,2022-02-03 00:00:00,HEART/BTC,0.00000414,0.00000442,0.00000404,0.0000043,162806.50528141,0.6929684622368964
1643760000,2022-02-02 00:00:00,HEART/BTC,0.00000449,0.00000454,0.00000406,0.00000414,255267.71206406,1.0893297374479575
1643673600,2022-02-01 00:00:00,HEART/BTC,0.00000454,0.00000467,0.00000439,0.00000449,182174.05080926,0.8235134843860043
1643587200,2022-01-31 00:00:00,HEART/BTC,0.00000421,0.00000485,0.00000421,0.00000461,422240.73978016,1.9419376126660175
1643500800,2022-01-30 00:00:00,HEART/BTC,0.00000418,0.0000043,0.00000414,0.00000416,42088.9376832,0.1769042056930315
1643414400,2022-01-29 00:00:00,HEART/BTC,0.00000422,0.00000427,0.00000414,0.00000422,331023.50546651,1.3912779590978963
1643328000,2022-01-28 00:00:00,HEART/BTC,0.00000418,0.00000432,0.00000401,0.00000423,219798.545,0.918542813732
1643241600,2022-01-27 00:00:00,HEART/BTC,0.00000412,0.00000467,0.00000412,0.00000418,279491.75731297,1.2205629650449039
1643155200,2022-01-26 00:00:00,HEART/BTC,0.00000412,0.00000429,0.00000395,0.00000414,173726.42264418,0.7130334192755322
1643068800,2022-01-25 00:00:00,HEART/BTC,0.00000397,0.00000423,0.00000393,0.00000412,239882.41865111,0.9769802508859955
1642982400,2022-01-24 00:00:00,HEART/BTC,0.00000424,0.00000445,0.0000039,0.00000401,483326.68750929,2.020268032975958
1642896000,2022-01-23 00:00:00,HEART/BTC,0.00000438,0.00000449,0.00000418,0.00000423,159292.2549933,0.691814458510989
1642809600,2022-01-22 00:00:00,HEART/BTC,0.00000417,0.00000457,0.00000411,0.00000445,281691.77201176,1.2348849690076283
1642723200,2022-01-21 00:00:00,HEART/BTC,0.00000405,0.00000438,0.00000398,0.00000415,394823.86819523,1.643827673093966
1642636800,2022-01-20 00:00:00,HEART/BTC,0.00000364,0.00000432,0.00000352,0.00000406,408967.41715138,1.6338341949020158
1642550400,2022-01-19 00:00:00,HEART/BTC,0.0000036,0.00000372,0.00000354,0.00000363,256798.253,0.926711953659
1642464000,2022-01-18 00:00:00,HEART/BTC,0.00000384,0.00000389,0.00000358,0.00000361,269498.2482,1.005245173905
1642377600,2022-01-17 00:00:00,HEART/BTC,0.00000404,0.00000404,0.00000375,0.00000385,120661.10029108,0.4679447857999632
1642291200,2022-01-16 00:00:00,HEART/BTC,0.00000415,0.00000418,0.000004,0.000004,40620.4486,0.16643924573
1642204800,2022-01-15 00:00:00,HEART/BTC,0.00000401,0.00000415,0.00000394,0.00000415,55527.076,0.223884319029
1642118400,2022-01-14 00:00:00,HEART/BTC,0.0000042,0.00000424,0.00000391,0.00000397,172856.4595,0.699232271666
1642032000,2022-01-13 00:00:00,HEART/BTC,0.0000045,0.00000452,0.00000409,0.00000424,153211.69298219,0.65477402686096
1641945600,2022-01-12 00:00:00,HEART/BTC,0.00000443,0.00000457,0.00000425,0.00000446,278995.50101612,1.2301412769670212
1641859200,2022-01-11 00:00:00,HEART/BTC,0.00000401,0.00000441,0.00000396,0.00000441,211493.1161,0.887798233844
1641772800,2022-01-10 00:00:00,HEART/BTC,0.00000426,0.00000441,0.000004,0.00000404,198544.2895,0.826102848581
1641686400,2022-01-09 00:00:00,HEART/BTC,0.00000435,0.00000435,0.00000414,0.00000429,133581.5069,0.565523843926
1641600000,2022-01-08 00:00:00,HEART/BTC,0.00000437,0.00000443,0.00000424,0.00000435,230184.8352,1.003176863183
1641513600,2022-01-07 00:00:00,HEART/BTC,0.00000446,0.00000455,0.00000434,0.00000437,296894.12245188,1.3162107031189788
1641427200,2022-01-06 00:00:00,HEART/BTC,0.0000041,0.00000463,0.000004,0.00000445,361353.1127,1.574390856159
1641340800,2022-01-05 00:00:00,HEART/BTC,0.00000423,0.00000431,0.00000398,0.0000041,213096.91941233,0.882275209754019
1641254400,2022-01-04 00:00:00,HEART/BTC,0.00000406,0.00000429,0.00000397,0.00000418,153429.6962,0.636184464374
1641168000,2022-01-03 00:00:00,HEART/BTC,0.0000043,0.00000443,0.00000403,0.00000406,164206.05639383,0.6923509137620012
1641081600,2022-01-02 00:00:00,HEART/BTC,0.00000414,0.00000437,0.00000405,0.0000043,199385.10348906,0.845496746256958
1640995200,2022-01-01 00:00:00,HEART/BTC,0.00000429,0.0000047,0.00000411,0.00000411,539408.19761512,2.3815028597612766
1640908800,2021-12-31 00:00:00,HEART/BTC,0.00000381,0.00000452,0.00000375,0.00000431,274279.49344304,1.1370841025058029
1640822400,2021-12-30 00:00:00,HEART/BTC,0.000004,0.00000403,0.0000038,0.00000381,207342.65377156,0.806584246214471
1640736000,2021-12-29 00:00:00,HEART/BTC,0.00000388,0.00000418,0.00000376,0.00000397,653290.31044056,2.5700456872939649
1640649600,2021-12-28 00:00:00,HEART/BTC,0.00000409,0.00000432,0.00000371,0.00000386,1064649.53694705,4.238479495517964
