https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ACT,Volume USDT
1660161600,2022-08-10 20:00:00,ACT/USDT,0.00198,0.00201,0.001977,0.00199,3402743.1059,6779.7204574353
1660158000,2022-08-10 19:00:00,ACT/USDT,0.00202,0.00202,0.001973,0.00199,4667987.8738,9340.449264521
1660154400,2022-08-10 18:00:00,ACT/USDT,0.00202,0.002048,0.001977,0.001977,4386268.9608,8843.4674750246
1660150800,2022-08-10 17:00:00,ACT/USDT,0.001995,0.00204,0.001989,0.00201,3419589.8998,6911.6204310271
1660147200,2022-08-10 16:00:00,ACT/USDT,0.00204,0.00205,0.001997,0.00201,4564749.7352,9254.2907583044
1660143600,2022-08-10 15:00:00,ACT/USDT,0.00203,0.002049,0.002,0.00204,4604007.97,9350.5220629769
1660140000,2022-08-10 14:00:00,ACT/USDT,0.002,0.00205,0.001974,0.00203,4432414.0672,8936.4327717618
1660136400,2022-08-10 13:00:00,ACT/USDT,0.001998,0.002027,0.001973,0.002,3963406.4208,7899.6659147505
1660132800,2022-08-10 12:00:00,ACT/USDT,0.002047,0.00205,0.00198,0.002,4723345.9241,9494.4319853462
1660129200,2022-08-10 11:00:00,ACT/USDT,0.00205,0.0021,0.00203,0.00203,5542621.016,11453.440865528
1660125600,2022-08-10 10:00:00,ACT/USDT,0.00206,0.002123,0.002036,0.002042,6673433.7078,13829.6868166828
1660122000,2022-08-10 09:00:00,ACT/USDT,0.00194,0.002121,0.00194,0.002115,6125687.15,12166.9810610316
1660118400,2022-08-10 08:00:00,ACT/USDT,0.00196,0.001973,0.001926,0.00195,4178918.8766,8163.3901788803
1660114800,2022-08-10 07:00:00,ACT/USDT,0.00195,0.00197,0.00194,0.00196,3981427.8,7795.210382
1660111200,2022-08-10 06:00:00,ACT/USDT,0.00196,0.001976,0.001928,0.00196,4494379.2531,8774.7213448896
1660107600,2022-08-10 05:00:00,ACT/USDT,0.00196,0.00197,0.001925,0.00194,4459385.8764,8736.6682471425
1660104000,2022-08-10 04:00:00,ACT/USDT,0.00199,0.00199,0.00195,0.00196,3818896.6,7501.1096792988
1660100400,2022-08-10 03:00:00,ACT/USDT,0.00199,0.00199,0.001953,0.00199,3433063.53,6822.820061113
1660096800,2022-08-10 02:00:00,ACT/USDT,0.00199,0.002,0.00195,0.00197,5992481.81,11845.166436395
1660093200,2022-08-10 01:00:00,ACT/USDT,0.00197,0.002008,0.00197,0.00198,2509416.5681,4973.0338559448
1660089600,2022-08-10 00:00:00,ACT/USDT,0.00196,0.00199,0.00196,0.00197,3412217.4,6720.282554
1660086000,2022-08-09 23:00:00,ACT/USDT,0.00198,0.00199,0.001957,0.00198,4076459.7448,8077.1163214443
1660082400,2022-08-09 22:00:00,ACT/USDT,0.00199,0.001996,0.00198,0.00199,3177008.2784,6308.2368826864
1660078800,2022-08-09 21:00:00,ACT/USDT,0.00197,0.001995,0.001957,0.00198,4984153.2574,9860.6191611188
1660075200,2022-08-09 20:00:00,ACT/USDT,0.001942,0.00198,0.001942,0.00198,4739199.2245,9269.9272282199
1660071600,2022-08-09 19:00:00,ACT/USDT,0.00195,0.00195,0.001942,0.00195,4266885.5,8319.626725
1660068000,2022-08-09 18:00:00,ACT/USDT,0.00195,0.00195,0.00195,0.00195,3886594.4,7578.85908
1660064400,2022-08-09 17:00:00,ACT/USDT,0.00195,0.001957,0.001942,0.00195,4147675.8631,8087.4412325562
1660060800,2022-08-09 16:00:00,ACT/USDT,0.00195,0.001957,0.001942,0.00195,3971175.8622,7743.6417128678
1660057200,2022-08-09 15:00:00,ACT/USDT,0.00195,0.00195,0.00195,0.00195,3494566.2,6814.40409
1660053600,2022-08-09 14:00:00,ACT/USDT,0.00195,0.00195,0.001942,0.00195,4184127.2194,8158.4598088655
1660050000,2022-08-09 13:00:00,ACT/USDT,0.00195,0.00195,0.001943,0.00195,5336251.4643,10405.6370345349
1660046400,2022-08-09 12:00:00,ACT/USDT,0.00196,0.001967,0.00195,0.00195,4080222.3582,7971.3040188794
1660042800,2022-08-09 11:00:00,ACT/USDT,0.00196,0.001975,0.00195,0.00195,3636938.2412,7116.56306987
1660039200,2022-08-09 10:00:00,ACT/USDT,0.00196,0.00196,0.00195,0.00196,3371522.3026,6597.03124907
1660035600,2022-08-09 09:00:00,ACT/USDT,0.00195,0.00197,0.00195,0.00197,5001568.3,9817.628754
1660032000,2022-08-09 08:00:00,ACT/USDT,0.00195,0.001988,0.00195,0.00195,3264913.9335,6402.3706540616
1660028400,2022-08-09 07:00:00,ACT/USDT,0.00195,0.00196,0.00195,0.00195,4671615.6909,9113.1792063694
1660024800,2022-08-09 06:00:00,ACT/USDT,0.00196,0.001967,0.001944,0.00195,3749769.8669,7320.4311423925
1660021200,2022-08-09 05:00:00,ACT/USDT,0.00196,0.00196,0.001944,0.00196,3826540.7859,7494.1130196307
1660017600,2022-08-09 04:00:00,ACT/USDT,0.00197,0.001984,0.00195,0.00196,4539387.4939,8901.6789958324
1660014000,2022-08-09 03:00:00,ACT/USDT,0.00198,0.001984,0.001958,0.00197,5192578.9747,10233.2344385526
1660010400,2022-08-09 02:00:00,ACT/USDT,0.00197,0.00198,0.001958,0.00198,2707141.4,5355.32477692
1660006800,2022-08-09 01:00:00,ACT/USDT,0.00195,0.002001,0.001946,0.00199,5418944.6492,10671.1007279592
1660003200,2022-08-09 00:00:00,ACT/USDT,0.00195,0.001986,0.00195,0.00195,3673724.3792,7216.213837797
1659999600,2022-08-08 23:00:00,ACT/USDT,0.001938,0.00196,0.001938,0.00195,3960444.404,7739.830915352
1659996000,2022-08-08 22:00:00,ACT/USDT,0.00196,0.00196,0.00195,0.00196,4011540,7856.978345
1659992400,2022-08-08 21:00:00,ACT/USDT,0.001944,0.00196,0.00192,0.00196,3992534.6145,7774.242436066
1659988800,2022-08-08 20:00:00,ACT/USDT,0.00193,0.001953,0.001892,0.00192,3328873.3649,6414.90133319
1659985200,2022-08-08 19:00:00,ACT/USDT,0.00193,0.001957,0.00193,0.00194,3228900.3195,6260.633315951
1659981600,2022-08-08 18:00:00,ACT/USDT,0.00194,0.00197,0.001924,0.00195,5660843.4219,11035.8675782084
1659978000,2022-08-08 17:00:00,ACT/USDT,0.00194,0.001959,0.00193,0.00195,4194434.4,8137.147129
1659974400,2022-08-08 16:00:00,ACT/USDT,0.00194,0.001966,0.001924,0.00195,4686081.9,9110.3870845
1659970800,2022-08-08 15:00:00,ACT/USDT,0.00193,0.001962,0.001901,0.00195,5724220.6223,11032.4049465437
1659967200,2022-08-08 14:00:00,ACT/USDT,0.00193,0.001945,0.001901,0.00193,2963315.9578,5702.8149441646
1659963600,2022-08-08 13:00:00,ACT/USDT,0.001876,0.001929,0.001875,0.00192,5102083.0864,9700.2800812343
1659960000,2022-08-08 12:00:00,ACT/USDT,0.001982,0.002015,0.001828,0.001916,6977363.373,13367.3062554021
1659956400,2022-08-08 11:00:00,ACT/USDT,0.00207,0.00207,0.001972,0.00199,7818281.6667,15922.6476979119
1659952800,2022-08-08 10:00:00,ACT/USDT,0.00206,0.00207,0.00204,0.00207,5580439.4,11487.175382
1659949200,2022-08-08 09:00:00,ACT/USDT,0.00206,0.00208,0.00205,0.00205,3458572.9598,7120.910111804
1659945600,2022-08-08 08:00:00,ACT/USDT,0.00203,0.00206,0.00203,0.00205,3127589.7173,6400.697560478
1659942000,2022-08-08 07:00:00,ACT/USDT,0.00202,0.00204,0.00201,0.00204,4266714.8,8611.23427
1659938400,2022-08-08 06:00:00,ACT/USDT,0.00202,0.002046,0.00202,0.00203,3680212.5827,7442.3283279618
1659934800,2022-08-08 05:00:00,ACT/USDT,0.00201,0.00203,0.00201,0.00202,4471848.5,9033.995262
1659931200,2022-08-08 04:00:00,ACT/USDT,0.00202,0.00202,0.00201,0.00202,4486683.39,9044.6351498929
1659927600,2022-08-08 03:00:00,ACT/USDT,0.00202,0.00202,0.00201,0.00202,3888647.4552,7854.589950952
1659924000,2022-08-08 02:00:00,ACT/USDT,0.00203,0.00203,0.00202,0.00202,3807280.9,7726.908703
1659920400,2022-08-08 01:00:00,ACT/USDT,0.00203,0.002032,0.002027,0.00203,4510092.15,9154.7595123839
1659916800,2022-08-08 00:00:00,ACT/USDT,0.00203,0.00203,0.00201,0.00203,4925245.1882,9969.9782315414
1659913200,2022-08-07 23:00:00,ACT/USDT,0.00202,0.00203,0.00202,0.00202,5610233.2,11354.177858
1659909600,2022-08-07 22:00:00,ACT/USDT,0.00204,0.00205,0.00203,0.00203,4635514.4,9444.2190926001
1659906000,2022-08-07 21:00:00,ACT/USDT,0.00205,0.00205,0.00204,0.00204,4484503.7107,9164.464642828
1659902400,2022-08-07 20:00:00,ACT/USDT,0.00204,0.00205,0.00204,0.00205,4475720.9,9158.933662
1659898800,2022-08-07 19:00:00,ACT/USDT,0.00205,0.002059,0.00204,0.00205,3978467.9632,8140.8485088288
1659895200,2022-08-07 18:00:00,ACT/USDT,0.00205,0.00206,0.00203,0.00205,4426316.303,9050.771936093
1659891600,2022-08-07 17:00:00,ACT/USDT,0.00203,0.002055,0.002011,0.002055,3385180.9691,6874.7431877652
1659888000,2022-08-07 16:00:00,ACT/USDT,0.00203,0.002072,0.002014,0.00205,4227559.7156,8589.4400997338
1659884400,2022-08-07 15:00:00,ACT/USDT,0.00202,0.002079,0.00202,0.00205,3934326.2175,7979.250326724
1659880800,2022-08-07 14:00:00,ACT/USDT,0.00202,0.00202,0.00202,0.00202,4051833.6,8184.703872
1659877200,2022-08-07 13:00:00,ACT/USDT,0.00202,0.00202,0.00202,0.00202,5738864.4,11592.506088
1659873600,2022-08-07 12:00:00,ACT/USDT,0.00202,0.00202,0.002011,0.002011,5475367.2554,11060.1566632094
1659870000,2022-08-07 11:00:00,ACT/USDT,0.00205,0.00205,0.002017,0.00202,4832238.4528,9848.928987652
1659866400,2022-08-07 10:00:00,ACT/USDT,0.00204,0.002069,0.002017,0.00206,5959072.2137,12170.5415477382
1659862800,2022-08-07 09:00:00,ACT/USDT,0.00204,0.002062,0.00203,0.00204,5124966,10468.073449
1659859200,2022-08-07 08:00:00,ACT/USDT,0.00204,0.002079,0.00202,0.00205,4899203.785,10007.952750575
1659855600,2022-08-07 07:00:00,ACT/USDT,0.00204,0.00206,0.00203,0.00204,3863173.7,7882.943628
1659852000,2022-08-07 06:00:00,ACT/USDT,0.00203,0.00207,0.00203,0.00205,4760397.4956,9715.8506563488
1659848400,2022-08-07 05:00:00,ACT/USDT,0.00203,0.00203,0.00203,0.00203,3717524.8,7546.575344
1659844800,2022-08-07 04:00:00,ACT/USDT,0.00203,0.00203,0.00203,0.00203,4495982.5,9126.844475
1659841200,2022-08-07 03:00:00,ACT/USDT,0.00203,0.00203,0.00202,0.00203,5573440.2,11304.196624
1659837600,2022-08-07 02:00:00,ACT/USDT,0.00204,0.002044,0.00203,0.00203,3421195.184,6951.045797096
1659834000,2022-08-07 01:00:00,ACT/USDT,0.002073,0.002075,0.00203,0.00204,3509266.8694,7208.3662203616
1659830400,2022-08-07 00:00:00,ACT/USDT,0.00206,0.002077,0.00205,0.00206,4463278.0153,9206.1360672765
1659826800,2022-08-06 23:00:00,ACT/USDT,0.00206,0.00206,0.00206,0.00206,4915015.8,10124.932548
1659823200,2022-08-06 22:00:00,ACT/USDT,0.00204,0.00207,0.00204,0.00206,4063376.5,8354.202004
1659819600,2022-08-06 21:00:00,ACT/USDT,0.00207,0.002119,0.002034,0.00204,3618344.1935,7452.0670433892
1659816000,2022-08-06 20:00:00,ACT/USDT,0.00208,0.002132,0.002058,0.002058,4302973.2819,8989.7311547378
1659812400,2022-08-06 19:00:00,ACT/USDT,0.00211,0.002144,0.002037,0.00212,4868735.7235,10256.5088082316
1659808800,2022-08-06 18:00:00,ACT/USDT,0.00206,0.00212,0.002028,0.00212,3069784.3768,6286.0752387963
1659805200,2022-08-06 17:00:00,ACT/USDT,0.0021,0.002123,0.00206,0.00206,2907747.5158,6086.3267670751
1659801600,2022-08-06 16:00:00,ACT/USDT,0.00209,0.002123,0.00207,0.0021,3771092.7863,7926.5150738149
1659798000,2022-08-06 15:00:00,ACT/USDT,0.0021,0.002123,0.002066,0.00211,4941450.1926,10344.598774504
1659794400,2022-08-06 14:00:00,ACT/USDT,0.00209,0.002112,0.00209,0.0021,3091548.5249,6487.5280883463
1659790800,2022-08-06 13:00:00,ACT/USDT,0.00204,0.002121,0.002018,0.0021,4536242.1097,9363.1748189536
1659787200,2022-08-06 12:00:00,ACT/USDT,0.00203,0.0021,0.00203,0.0021,6109959.0832,12515.7377149756
1659783600,2022-08-06 11:00:00,ACT/USDT,0.002052,0.002052,0.002014,0.00204,3722561.2646,7619.7304488506
1659780000,2022-08-06 10:00:00,ACT/USDT,0.00206,0.00207,0.002051,0.002051,3433729.9585,7083.6666031033
1659776400,2022-08-06 09:00:00,ACT/USDT,0.00207,0.00207,0.00206,0.00207,5246631.5,10841.259306
1659772800,2022-08-06 08:00:00,ACT/USDT,0.00208,0.002087,0.002052,0.00207,3410801.7031,7079.1065423177
1659769200,2022-08-06 07:00:00,ACT/USDT,0.00206,0.002082,0.00206,0.00208,4632392.7769,9617.6996241058
1659765600,2022-08-06 06:00:00,ACT/USDT,0.00205,0.00207,0.00205,0.00207,2912354.3206,6011.5958626101
1659762000,2022-08-06 05:00:00,ACT/USDT,0.00208,0.002098,0.002051,0.00207,2429736.5759,5043.4101145969
1659758400,2022-08-06 04:00:00,ACT/USDT,0.00209,0.00209,0.00206,0.00207,6102760,12649.861469
1659754800,2022-08-06 03:00:00,ACT/USDT,0.002071,0.002098,0.00206,0.00208,4174286.9323,8671.3953712154
1659751200,2022-08-06 02:00:00,ACT/USDT,0.00205,0.002062,0.00205,0.00206,3113495.9882,6410.3869269736
1659747600,2022-08-06 01:00:00,ACT/USDT,0.00204,0.00205,0.00203,0.00205,3957233.9,8048.761121
1659744000,2022-08-06 00:00:00,ACT/USDT,0.00206,0.002068,0.00203,0.002068,4047976.1999,8265.2387291358
1659740400,2022-08-05 23:00:00,ACT/USDT,0.00205,0.00205,0.00202,0.00203,3258308.2,6638.796789
1659736800,2022-08-05 22:00:00,ACT/USDT,0.002031,0.002053,0.002013,0.00204,5824052.891,11839.6745673515
1659733200,2022-08-05 21:00:00,ACT/USDT,0.00205,0.002092,0.002029,0.00204,3962218.7359,8121.581145355
1659729600,2022-08-05 20:00:00,ACT/USDT,0.00205,0.00209,0.002022,0.00208,4812233.0803,9945.4526891666
1659726000,2022-08-05 19:00:00,ACT/USDT,0.00206,0.002102,0.00203,0.00209,4431045.1293,9103.2202522933
1659722400,2022-08-05 18:00:00,ACT/USDT,0.002049,0.002082,0.002033,0.00206,4497409.2702,9286.7296255226
1659718800,2022-08-05 17:00:00,ACT/USDT,0.00203,0.00204,0.002012,0.00204,2954806.0384,6010.8967822305
1659715200,2022-08-05 16:00:00,ACT/USDT,0.00204,0.002052,0.00203,0.00204,4016572.6472,8180.7953713132
1659711600,2022-08-05 15:00:00,ACT/USDT,0.00203,0.002054,0.00203,0.002054,6072185.535,12344.76924889
1659708000,2022-08-05 14:00:00,ACT/USDT,0.00203,0.00204,0.00203,0.00203,4749837.4,9658.33489
1659704400,2022-08-05 13:00:00,ACT/USDT,0.00205,0.00205,0.002027,0.00204,4882755.1188,9949.0503476989
1659700800,2022-08-05 12:00:00,ACT/USDT,0.00207,0.002081,0.00203,0.00203,2851050.0933,5885.505351222
1659697200,2022-08-05 11:00:00,ACT/USDT,0.002104,0.002104,0.002031,0.00205,3882398.7217,7986.2596252174
1659693600,2022-08-05 10:00:00,ACT/USDT,0.00207,0.002145,0.00207,0.00213,3621905.0035,7591.8231851864
1659690000,2022-08-05 09:00:00,ACT/USDT,0.00208,0.00208,0.002035,0.00208,4025659.9,8338.281052
1659686400,2022-08-05 08:00:00,ACT/USDT,0.00206,0.002105,0.002015,0.00207,4144530.7313,8513.4204058485
1659682800,2022-08-05 07:00:00,ACT/USDT,0.00202,0.002038,0.00202,0.002038,3883851.8537,7852.2096248406
1659679200,2022-08-05 06:00:00,ACT/USDT,0.00202,0.002038,0.002011,0.00203,4016345.6276,8138.8794225148
1659675600,2022-08-05 05:00:00,ACT/USDT,0.00202,0.00203,0.002009,0.00203,2602035.241,5246.9861813859
1659672000,2022-08-05 04:00:00,ACT/USDT,0.00201,0.00202,0.00201,0.00202,3793606.2,7654.1226276283
1659668400,2022-08-05 03:00:00,ACT/USDT,0.00201,0.002019,0.002,0.00201,4121605.7537,8282.6781646203
1659664800,2022-08-05 02:00:00,ACT/USDT,0.00201,0.002019,0.002,0.002,4066661.0049,8168.1471630931
1659661200,2022-08-05 01:00:00,ACT/USDT,0.00201,0.00201,0.001994,0.00201,3101063.8165,6223.6503488743
1659657600,2022-08-05 00:00:00,ACT/USDT,0.00202,0.00202,0.002002,0.00201,3498808.0388,7046.0882424776
1659654000,2022-08-04 23:00:00,ACT/USDT,0.00203,0.002044,0.00201,0.00202,3053797.9982,6180.1292467754
1659650400,2022-08-04 22:00:00,ACT/USDT,0.00201,0.00203,0.002,0.00203,3362252.6825,6786.9978329622
1659646800,2022-08-04 21:00:00,ACT/USDT,0.00201,0.002016,0.001996,0.00201,2932151.3999,5880.93245051
1659643200,2022-08-04 20:00:00,ACT/USDT,0.00201,0.00201,0.00201,0.00201,5787233.7,11632.339737
1659639600,2022-08-04 19:00:00,ACT/USDT,0.00202,0.00202,0.002001,0.00201,4111767.458,8276.320957358
1659636000,2022-08-04 18:00:00,ACT/USDT,0.00203,0.00203,0.00202,0.00203,3548246.2,7194.955492
1659632400,2022-08-04 17:00:00,ACT/USDT,0.002037,0.00205,0.002029,0.00203,4388924.5075,8932.9997898461
1659628800,2022-08-04 16:00:00,ACT/USDT,0.00211,0.002125,0.002038,0.00206,6113878.4112,12804.834032984
1659625200,2022-08-04 15:00:00,ACT/USDT,0.00212,0.00212,0.002083,0.00211,4311851.6904,9075.4889353471
1659621600,2022-08-04 14:00:00,ACT/USDT,0.00206,0.002145,0.00206,0.00209,4972872.253,10409.3642496453
1659618000,2022-08-04 13:00:00,ACT/USDT,0.00205,0.002081,0.00202,0.00208,4254735.7444,8727.2650728664
1659614400,2022-08-04 12:00:00,ACT/USDT,0.00205,0.00205,0.00202,0.00204,3992028.3,8096.398554
1659610800,2022-08-04 11:00:00,ACT/USDT,0.00202,0.002061,0.00201,0.00204,3110786.5169,6323.0321514838
1659607200,2022-08-04 10:00:00,ACT/USDT,0.00204,0.00206,0.00201,0.00201,5631497.3801,11438.8770080868
1659603600,2022-08-04 09:00:00,ACT/USDT,0.00201,0.00205,0.00201,0.00202,4918283.6,10000.287473
1659600000,2022-08-04 08:00:00,ACT/USDT,0.00204,0.002075,0.002003,0.00202,4903117.5237,9967.8141930011
1659596400,2022-08-04 07:00:00,ACT/USDT,0.00205,0.00207,0.00203,0.00206,4418934.4,9064.7353882544
1659592800,2022-08-04 06:00:00,ACT/USDT,0.002077,0.002077,0.00202,0.00202,2453511.9156,5025.2645336792
1659589200,2022-08-04 05:00:00,ACT/USDT,0.00203,0.00206,0.00203,0.00206,3958123.6,8082.8219845476
1659585600,2022-08-04 04:00:00,ACT/USDT,0.002035,0.002085,0.00202,0.00203,4587216.5417,9336.2330093205
1659582000,2022-08-04 03:00:00,ACT/USDT,0.002064,0.002109,0.00203,0.00205,4113241.8687,8491.0486219326
1659578400,2022-08-04 02:00:00,ACT/USDT,0.00209,0.00211,0.002066,0.00208,4076376.6,8523.8293052
1659574800,2022-08-04 01:00:00,ACT/USDT,0.0021,0.002129,0.00208,0.00211,5874026,12321.382516
1659571200,2022-08-04 00:00:00,ACT/USDT,0.00211,0.00211,0.00208,0.00209,4373045.5,9182.715171
1659567600,2022-08-03 23:00:00,ACT/USDT,0.00212,0.00212,0.002072,0.00212,4645898.7692,9822.9329625537
1659564000,2022-08-03 22:00:00,ACT/USDT,0.00212,0.002131,0.002086,0.002086,3464105.4193,7361.5807965538
1659560400,2022-08-03 21:00:00,ACT/USDT,0.00212,0.002131,0.00211,0.00212,3414907.0223,7216.2558638338
1659556800,2022-08-03 20:00:00,ACT/USDT,0.002107,0.002168,0.002074,0.00212,6064672.8723,12824.2486793955
1659553200,2022-08-03 19:00:00,ACT/USDT,0.00209,0.002106,0.002052,0.002106,3456715.057,7234.7881834793
1659549600,2022-08-03 18:00:00,ACT/USDT,0.00205,0.002118,0.002042,0.00209,4850056.2265,10102.242247443
1659546000,2022-08-03 17:00:00,ACT/USDT,0.00201,0.002056,0.00201,0.00202,4084797.2104,8215.9705460679
1659542400,2022-08-03 16:00:00,ACT/USDT,0.00203,0.00203,0.00199,0.00201,4673753.3943,9374.3867082657
1659538800,2022-08-03 15:00:00,ACT/USDT,0.00199,0.00204,0.00199,0.00204,2679438.2452,5362.0466361833
1659535200,2022-08-03 14:00:00,ACT/USDT,0.00198,0.001999,0.00198,0.00198,4238889.24,8420.00812146
1659531600,2022-08-03 13:00:00,ACT/USDT,0.00198,0.002,0.001972,0.00198,5812958.995,11543.9839349265
1659528000,2022-08-03 12:00:00,ACT/USDT,0.002,0.002,0.00197,0.001971,3690212.54,7301.5229761627
1659524400,2022-08-03 11:00:00,ACT/USDT,0.00198,0.002,0.00198,0.00198,2856951.3869,5673.5150168
1659520800,2022-08-03 10:00:00,ACT/USDT,0.00199,0.002,0.00198,0.00199,4773230.6725,9479.7833894916
1659517200,2022-08-03 09:00:00,ACT/USDT,0.00197,0.001998,0.00197,0.00198,4405641.0827,8709.8966925146
1659513600,2022-08-03 08:00:00,ACT/USDT,0.00197,0.00198,0.00197,0.00197,3574466,7043.98368
1659510000,2022-08-03 07:00:00,ACT/USDT,0.00198,0.001995,0.00198,0.001995,4086215.1,8109.913858
1659506400,2022-08-03 06:00:00,ACT/USDT,0.00198,0.00199,0.00198,0.00198,4815838.8,9560.882758
1659502800,2022-08-03 05:00:00,ACT/USDT,0.00198,0.001998,0.001968,0.00199,3839287.305,7616.7255176894
1659499200,2022-08-03 04:00:00,ACT/USDT,0.00199,0.00199,0.00196,0.001989,5633844.2922,11153.5783014287
1659495600,2022-08-03 03:00:00,ACT/USDT,0.00199,0.00199,0.00199,0.00199,1609765.5,3203.433345
1659492000,2022-08-03 02:00:00,ACT/USDT,0.00199,0.00199,0.00199,0.00199,6174762.7,12287.777773
1659488400,2022-08-03 01:00:00,ACT/USDT,0.00199,0.002,0.001981,0.00199,4250310.9,8458.118816
1659484800,2022-08-03 00:00:00,ACT/USDT,0.00199,0.00199,0.001981,0.00199,3169092.7009,6306.4107927829
1659481200,2022-08-02 23:00:00,ACT/USDT,0.00199,0.00199,0.001981,0.00199,4346484.6824,8649.4596000344
1659477600,2022-08-02 22:00:00,ACT/USDT,0.00199,0.00199,0.001981,0.00199,3836493.111,7634.605639413
1659474000,2022-08-02 21:00:00,ACT/USDT,0.00199,0.002,0.001981,0.00199,4005428.7,7970.802488
1659470400,2022-08-02 20:00:00,ACT/USDT,0.002,0.002036,0.001984,0.00201,4234149.2,8494.059554
1659466800,2022-08-02 19:00:00,ACT/USDT,0.002,0.002024,0.001987,0.00201,4464729.5878,8949.6019003026
1659463200,2022-08-02 18:00:00,ACT/USDT,0.00199,0.00203,0.00199,0.002,5440061.5219,10894.8835567091
1659459600,2022-08-02 17:00:00,ACT/USDT,0.001991,0.002029,0.001981,0.002019,5126867.7828,10265.9848731928
1659456000,2022-08-02 16:00:00,ACT/USDT,0.00201,0.002047,0.00199,0.002028,4846551.1615,9742.4350293909
1659452400,2022-08-02 15:00:00,ACT/USDT,0.002,0.002026,0.001994,0.00201,4069390.0709,8157.8122750434
1659448800,2022-08-02 14:00:00,ACT/USDT,0.002,0.002011,0.001967,0.002009,4776193.92,9498.32722528
1659445200,2022-08-02 13:00:00,ACT/USDT,0.00199,0.002014,0.001967,0.00201,2630748.1786,5241.4846337408
1659441600,2022-08-02 12:00:00,ACT/USDT,0.00199,0.00203,0.00199,0.002,4960614.0425,9933.83925485
1659438000,2022-08-02 11:00:00,ACT/USDT,0.00204,0.00204,0.00198,0.00201,3578562.6768,7257.370702534
1659434400,2022-08-02 10:00:00,ACT/USDT,0.00201,0.00204,0.00199,0.002,5763177.5,11610.826702
1659430800,2022-08-02 09:00:00,ACT/USDT,0.00201,0.00201,0.00201,0.00201,4766635.5,9580.937355
1659427200,2022-08-02 08:00:00,ACT/USDT,0.00201,0.002023,0.002,0.002,4214031.8098,8450.3377538254
1659423600,2022-08-02 07:00:00,ACT/USDT,0.002,0.002032,0.00198,0.002032,5018241.8046,10054.7136674306
1659420000,2022-08-02 06:00:00,ACT/USDT,0.00201,0.002014,0.00199,0.00199,4062810.07,8155.32417498
1659416400,2022-08-02 05:00:00,ACT/USDT,0.00201,0.00201,0.00201,0.00201,3199090.9,6430.172709
1659412800,2022-08-02 04:00:00,ACT/USDT,0.00199,0.00201,0.00199,0.00201,4349966.6,8712.963928
1659409200,2022-08-02 03:00:00,ACT/USDT,0.00201,0.00204,0.001975,0.00203,3929929.3,7913.2813803321
1659405600,2022-08-02 02:00:00,ACT/USDT,0.00203,0.00204,0.00201,0.00202,3149261.7,6378.119276
1659402000,2022-08-02 01:00:00,ACT/USDT,0.00205,0.00205,0.00198,0.00205,3900306.7487,7899.5662650966
1659398400,2022-08-02 00:00:00,ACT/USDT,0.00202,0.00204,0.002,0.00204,3221240.7,6485.22173
1659394800,2022-08-01 23:00:00,ACT/USDT,0.00204,0.00204,0.002003,0.00202,3633103.5211,7378.3954969209
1659391200,2022-08-01 22:00:00,ACT/USDT,0.002044,0.00205,0.00202,0.00204,3976950.19,8093.64716156
1659387600,2022-08-01 21:00:00,ACT/USDT,0.00203,0.00205,0.00202,0.00205,4269083.1,8672.872453
1659384000,2022-08-01 20:00:00,ACT/USDT,0.00203,0.00204,0.00202,0.00203,3070761,6229.2228
1659380400,2022-08-01 19:00:00,ACT/USDT,0.00202,0.00204,0.00202,0.00203,3610916.2,7324.023541
1659376800,2022-08-01 18:00:00,ACT/USDT,0.00204,0.00204,0.002011,0.00203,4458176.6529,9052.7360791819
1659373200,2022-08-01 17:00:00,ACT/USDT,0.00205,0.00205,0.002011,0.00202,2622159.6913,5332.5226116641
1659369600,2022-08-01 16:00:00,ACT/USDT,0.00205,0.00205,0.002011,0.002011,3850894.3488,7816.1225553966
1659366000,2022-08-01 15:00:00,ACT/USDT,0.00203,0.00205,0.00202,0.00202,3262117,6620.467399
1659362400,2022-08-01 14:00:00,ACT/USDT,0.00202,0.00208,0.00202,0.00205,3851649,7873.686311
1659358800,2022-08-01 13:00:00,ACT/USDT,0.00205,0.00205,0.00202,0.00204,4107433.1,8385.018965
1659355200,2022-08-01 12:00:00,ACT/USDT,0.00204,0.00205,0.00203,0.00205,5002751.3,10219.627211
1659351600,2022-08-01 11:00:00,ACT/USDT,0.00203,0.00205,0.00203,0.00205,4537273.4,9280.627019
1659348000,2022-08-01 10:00:00,ACT/USDT,0.00204,0.00205,0.002023,0.00204,4248341.7361,8674.0159007877
1659344400,2022-08-01 09:00:00,ACT/USDT,0.00204,0.00207,0.00204,0.00206,5573323.7,11426.735676
1659340800,2022-08-01 08:00:00,ACT/USDT,0.002043,0.00205,0.002016,0.00204,4321654.6387,8779.3595474688
1659337200,2022-08-01 07:00:00,ACT/USDT,0.00207,0.00207,0.00205,0.00205,4102952.3036,8449.3544026728
1659333600,2022-08-01 06:00:00,ACT/USDT,0.00207,0.002101,0.00207,0.00207,4210124.95,8777.08745845
1659330000,2022-08-01 05:00:00,ACT/USDT,0.0021,0.002115,0.00207,0.00209,3905889.9356,8179.0575461094
1659326400,2022-08-01 04:00:00,ACT/USDT,0.00209,0.00211,0.00207,0.0021,4038029,8451.4096681746
