https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IMX,Volume USDT
1643932800,2022-02-04 00:00:00,IMX/USDT,3.389,3.455,2.76,2.999,3603669.12552418,10916349.69568550821
1643846400,2022-02-03 00:00:00,IMX/USDT,3.025,4.282,3.016,3.389,5108987.09839629,18703675.70933531203
1643760000,2022-02-02 00:00:00,IMX/USDT,2.877,3.175,2.764,3.025,851514.27177006,2513984.12869356565
1643673600,2022-02-01 00:00:00,IMX/USDT,2.69,3.044,2.676,2.882,468142.71493313,1329229.33783901822
1643587200,2022-01-31 00:00:00,IMX/USDT,2.573,2.747,2.407,2.696,629526.05552039,1648362.94575493269
1643500800,2022-01-30 00:00:00,IMX/USDT,2.818,2.846,2.493,2.562,492270.63009398,1332718.1252618659
1643414400,2022-01-29 00:00:00,IMX/USDT,2.824,2.937,2.668,2.821,924903.41963588,2597140.86218321849
1643328000,2022-01-28 00:00:00,IMX/USDT,2.659,2.881,2.475,2.829,767596.47337072,2067620.28621553724
1643241600,2022-01-27 00:00:00,IMX/USDT,3.005,3.079,2.489,2.662,1241576.98452317,3395152.72009173792
1643155200,2022-01-26 00:00:00,IMX/USDT,2.353,3.297,2.307,3.001,1597826.22165378,4530037.10624086837
1643068800,2022-01-25 00:00:00,IMX/USDT,2.317,2.466,2.195,2.356,563768.07131584,1317704.96551603595
1642982400,2022-01-24 00:00:00,IMX/USDT,2.506,2.506,2,2.321,928502.12393482,2052194.16869471975
1642896000,2022-01-23 00:00:00,IMX/USDT,2.46,2.596,2.251,2.5,529928.60773029,1286033.9474804531
1642809600,2022-01-22 00:00:00,IMX/USDT,2.702,2.912,2,2.462,1207909.57732661,2933204.69081968576
1642723200,2022-01-21 00:00:00,IMX/USDT,3.351,3.434,2.652,2.705,1372769.18477939,4196366.2852025001
1642636800,2022-01-20 00:00:00,IMX/USDT,3.564,3.755,3.35,3.357,600240.97296134,2149326.22637628145
1642550400,2022-01-19 00:00:00,IMX/USDT,3.729,3.8,3.506,3.563,478148.27654472,1736790.11055258253
1642464000,2022-01-18 00:00:00,IMX/USDT,3.766,3.855,3.5,3.725,697570.43653551,2566737.87458906496
1642377600,2022-01-17 00:00:00,IMX/USDT,4.152,4.275,3.682,3.766,782599.62626747,3083701.00433766589
1642291200,2022-01-16 00:00:00,IMX/USDT,3.617,4.391,3.605,4.157,1687119.75922527,6979603.82114714598
1642204800,2022-01-15 00:00:00,IMX/USDT,3.557,3.692,3.514,3.619,436005.16960623,1567828.16134837602
1642118400,2022-01-14 00:00:00,IMX/USDT,3.514,3.644,3.481,3.557,479326.53054848,1702340.54981987506
1642032000,2022-01-13 00:00:00,IMX/USDT,3.724,3.78,3.485,3.511,613307.93330413,2224365.74087005378
1641945600,2022-01-12 00:00:00,IMX/USDT,3.599,3.833,3.5,3.723,742698.23520217,2723407.88898138079
1641859200,2022-01-11 00:00:00,IMX/USDT,3.791,3.896,3.311,3.6,1275186.78038051,4478049.78013280893
1641772800,2022-01-10 00:00:00,IMX/USDT,3.74,4.527,3.417,3.782,2237212.96204419,8881723.27059265953
1641686400,2022-01-09 00:00:00,IMX/USDT,3.429,3.92,3.393,3.749,433039.70338681,1591925.64167211518
1641600000,2022-01-08 00:00:00,IMX/USDT,3.761,3.911,3.366,3.421,456409.21698537,1653153.55957611451
1641513600,2022-01-07 00:00:00,IMX/USDT,4.144,4.166,3.733,3.76,599285.66549162,2341749.67122075408
1641427200,2022-01-06 00:00:00,IMX/USDT,4.406,4.445,4.03,4.141,789031.21328409,3291783.10901543042
1641340800,2022-01-05 00:00:00,IMX/USDT,4.72,5.001,4.171,4.424,615186.86246921,2844525.2075023912
1641254400,2022-01-04 00:00:00,IMX/USDT,4.558,4.914,4.44,4.721,435894.3730508,2030419.78372914283
1641168000,2022-01-03 00:00:00,IMX/USDT,4.96,4.972,4.388,4.559,657284.28010149,3061530.70621014452
1641081600,2022-01-02 00:00:00,IMX/USDT,4.832,5.072,4.778,4.952,400711.59701666,1961367.04288703635
1640995200,2022-01-01 00:00:00,IMX/USDT,4.908,5.055,4.799,4.832,281215.04115388,1376468.60504170449
1640908800,2021-12-31 00:00:00,IMX/USDT,5.122,5.22,4.85,4.896,444054.55517904,2237718.31878265522
1640822400,2021-12-30 00:00:00,IMX/USDT,4.855,5.319,4.763,5.133,678688.07568769,3427729.56162534295
1640736000,2021-12-29 00:00:00,IMX/USDT,4.87,5.135,4.572,4.85,893332.66107413,4390810.90667153717
1640649600,2021-12-28 00:00:00,IMX/USDT,5.518,5.535,4.655,4.855,1002246.11599876,5053182.47115960392
