https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QI,Volume USDT
1653696000,2022-05-28 00:00:00,QI/USDT,0.01273,0.01375,0.01271,0.01335,4766864.65009047,63183.4216819781971
1653609600,2022-05-27 00:00:00,QI/USDT,0.01322,0.01355,0.01216,0.01273,9673002.50185977,124230.5238075747552
1653523200,2022-05-26 00:00:00,QI/USDT,0.01552,0.01577,0.01265,0.01325,18170933.67691021,249416.9354305765854
1653436800,2022-05-25 00:00:00,QI/USDT,0.01473,0.01807,0.01417,0.01552,53545075.34191517,874530.3241265733501
1653350400,2022-05-24 00:00:00,QI/USDT,0.01364,0.01492,0.01332,0.01475,10697524.55791764,150733.2708302694045
1653264000,2022-05-23 00:00:00,QI/USDT,0.01502,0.01544,0.01351,0.01369,9357684.61020508,138409.275930763324
1653177600,2022-05-22 00:00:00,QI/USDT,0.01461,0.01631,0.01446,0.01503,19387923.48364414,296503.1851505647
1653091200,2022-05-21 00:00:00,QI/USDT,0.01328,0.01537,0.01305,0.01453,17629912.79921933,252883.5927537113988
1653004800,2022-05-20 00:00:00,QI/USDT,0.01417,0.01468,0.01273,0.0133,11756765.37230634,159657.4629718462939
1652918400,2022-05-19 00:00:00,QI/USDT,0.01283,0.01544,0.01243,0.01419,27031009.56944329,377582.7846565989319
1652832000,2022-05-18 00:00:00,QI/USDT,0.01512,0.0158,0.01267,0.01282,19409916.58136373,274821.8443363414043
1652745600,2022-05-17 00:00:00,QI/USDT,0.01291,0.01693,0.01291,0.01504,22416447.92788235,333467.5204853338349
1652659200,2022-05-16 00:00:00,QI/USDT,0.01506,0.01526,0.01271,0.01291,8985667.93406006,119293.8814721058067
1652572800,2022-05-15 00:00:00,QI/USDT,0.01214,0.0195,0.01167,0.01509,35648841.2726619,538071.544055793097
1652486400,2022-05-14 00:00:00,QI/USDT,0.01218,0.01278,0.01039,0.01214,28262281.32524876,318645.5148354142378
1652400000,2022-05-13 00:00:00,QI/USDT,0.01065,0.01498,0.01047,0.01227,20086562.84548992,260788.797884656726
1652313600,2022-05-12 00:00:00,QI/USDT,0.01154,0.02929,0.00932,0.01074,57161309.50652365,750214.8093647888022
1652227200,2022-05-11 00:00:00,QI/USDT,0.02014,0.02068,0.01041,0.01144,33966129.62283215,480921.6104134809353
1652140800,2022-05-10 00:00:00,QI/USDT,0.02035,0.02322,0.01925,0.02015,12057019.03730168,256552.1345748034099
1652054400,2022-05-09 00:00:00,QI/USDT,0.02695,0.02744,0.02035,0.02042,12120379.17016577,288666.558706958668
1651968000,2022-05-08 00:00:00,QI/USDT,0.02757,0.02766,0.02628,0.02694,5396778.32978483,145688.5394634185749
1651881600,2022-05-07 00:00:00,QI/USDT,0.02835,0.02849,0.027,0.02758,3997772.82078209,110960.4249186470835
1651795200,2022-05-06 00:00:00,QI/USDT,0.02931,0.02932,0.027,0.02834,9466043.593687,266329.6537737947951
1651708800,2022-05-05 00:00:00,QI/USDT,0.0344,0.03479,0.02792,0.02931,13739381.29764187,424231.6256926028374
1651622400,2022-05-04 00:00:00,QI/USDT,0.03004,0.03888,0.03004,0.03426,26457222.076903,915863.256989625527
1651536000,2022-05-03 00:00:00,QI/USDT,0.03119,0.0319,0.02973,0.03007,3699679.12913103,113829.7251193867414
1651449600,2022-05-02 00:00:00,QI/USDT,0.03175,0.03222,0.03014,0.0311,5108390.57305969,159290.1829156989984
1651363200,2022-05-01 00:00:00,QI/USDT,0.02988,0.03273,0.02988,0.03183,6821789.01144161,212751.9377130441561
1651276800,2022-04-30 00:00:00,QI/USDT,0.03436,0.03458,0.02882,0.02982,5042837.25409085,161567.1506960974967
1651190400,2022-04-29 00:00:00,QI/USDT,0.03812,0.03853,0.03386,0.03437,4544825.36246293,161830.0762591371914
1651104000,2022-04-28 00:00:00,QI/USDT,0.03893,0.03953,0.03785,0.03818,3663161.33947259,141565.1117245800073
1651017600,2022-04-27 00:00:00,QI/USDT,0.03847,0.03944,0.03549,0.03881,5180562.88246946,199663.4330335724378
1650931200,2022-04-26 00:00:00,QI/USDT,0.04314,0.04367,0.03747,0.03848,4583833.40282726,183805.7498598376451
1650844800,2022-04-25 00:00:00,QI/USDT,0.04288,0.04334,0.03539,0.04324,11640461.22142909,470736.5585240245273
1650758400,2022-04-24 00:00:00,QI/USDT,0.04503,0.0454,0.04288,0.04288,4270222.60143171,187172.8977120751521
1650672000,2022-04-23 00:00:00,QI/USDT,0.04553,0.04594,0.04443,0.04503,5414151.58379375,243963.4950421298551
1650585600,2022-04-22 00:00:00,QI/USDT,0.04672,0.04761,0.04503,0.04554,3289318.45855459,151734.4064772804489
1650499200,2022-04-21 00:00:00,QI/USDT,0.04891,0.05178,0.046,0.04696,5285537.74503476,262327.0624704871587
1650412800,2022-04-20 00:00:00,QI/USDT,0.05055,0.054,0.04832,0.04902,8416414.44027481,433338.4371162561451
1650326400,2022-04-19 00:00:00,QI/USDT,0.04694,0.05092,0.04668,0.0506,5223632.02248951,253792.1186604857905
1650240000,2022-04-18 00:00:00,QI/USDT,0.04628,0.04727,0.04396,0.04703,3678777.01538769,167404.259772275778
1650153600,2022-04-17 00:00:00,QI/USDT,0.04943,0.04943,0.04625,0.04644,1433902.89179528,69020.7108898447916
1650067200,2022-04-16 00:00:00,QI/USDT,0.05038,0.0508,0.04824,0.04943,3309638.54918878,164832.8040554412969
1649980800,2022-04-15 00:00:00,QI/USDT,0.04964,0.05116,0.04904,0.05038,3607455.70141356,180630.045460989458
1649894400,2022-04-14 00:00:00,QI/USDT,0.05102,0.05433,0.04873,0.04959,4618583.15947066,239757.957551408636
1649808000,2022-04-13 00:00:00,QI/USDT,0.04874,0.05108,0.04791,0.05099,4204364.18892979,209097.5383683203583
1649721600,2022-04-12 00:00:00,QI/USDT,0.04744,0.05114,0.04656,0.04862,9924685.40840076,482502.2732049009675
1649635200,2022-04-11 00:00:00,QI/USDT,0.05241,0.05241,0.04679,0.0474,9689242.00008462,480116.5623183167843
1649548800,2022-04-10 00:00:00,QI/USDT,0.0535,0.05643,0.05207,0.05242,4890930.14869652,262771.0957320225101
1649462400,2022-04-09 00:00:00,QI/USDT,0.05179,0.05419,0.05159,0.05368,5401758.90298407,284547.1867243366997
1649376000,2022-04-08 00:00:00,QI/USDT,0.05866,0.05929,0.05136,0.05182,3689708.9889403,206459.9627495988181
1649289600,2022-04-07 00:00:00,QI/USDT,0.05472,0.05902,0.05356,0.05875,7421525.44330814,423014.2774505182695
1649203200,2022-04-06 00:00:00,QI/USDT,0.06357,0.06402,0.05438,0.05472,13924868.44531407,823352.02096611095
1649116800,2022-04-05 00:00:00,QI/USDT,0.0692,0.07149,0.06338,0.06357,8936746.11793023,609576.3942980239987
1649030400,2022-04-04 00:00:00,QI/USDT,0.0736,0.07472,0.0622,0.06914,22615507.81982607,1562437.3472465289649
1648944000,2022-04-03 00:00:00,QI/USDT,0.07104,0.07884,0.06963,0.07359,21802204.15685084,1636296.1199570190285
1648857600,2022-04-02 00:00:00,QI/USDT,0.06894,0.07947,0.06847,0.07078,15437297.90876089,1131573.761574428153
1648771200,2022-04-01 00:00:00,QI/USDT,0.06368,0.07036,0.0603,0.06905,11614949.85208002,762812.4937088660191
1648684800,2022-03-31 00:00:00,QI/USDT,0.06883,0.0742,0.06224,0.06367,12564389.84674209,855072.1228500858111
1648598400,2022-03-30 00:00:00,QI/USDT,0.06281,0.07237,0.06028,0.06883,17249741.14231373,1168354.3780860454392
1648512000,2022-03-29 00:00:00,QI/USDT,0.06124,0.06858,0.06097,0.0629,5510319.6937615,349807.913609694025
1648425600,2022-03-28 00:00:00,QI/USDT,0.06445,0.07,0.06101,0.06134,8028600.35901315,522205.9284887726069
1648339200,2022-03-27 00:00:00,QI/USDT,0.06097,0.06463,0.05861,0.06463,4530628.84899674,276702.9426000328807
1648252800,2022-03-26 00:00:00,QI/USDT,0.05794,0.06308,0.05712,0.0612,4511727.45503678,270237.2582020045868
1648166400,2022-03-25 00:00:00,QI/USDT,0.06095,0.06225,0.05674,0.05766,7056345.7974104,417611.6008587168731
1648080000,2022-03-24 00:00:00,QI/USDT,0.06144,0.06251,0.05756,0.06093,6636554.04462499,398187.8328561337811
1647993600,2022-03-23 00:00:00,QI/USDT,0.05929,0.06506,0.05737,0.0615,9366084.64050701,575065.3634874567101
1647907200,2022-03-22 00:00:00,QI/USDT,0.05484,0.06175,0.05401,0.05949,12927723.59149117,762642.5508861728689
1647820800,2022-03-21 00:00:00,QI/USDT,0.05289,0.0586,0.05178,0.05484,10597812.56683409,591432.9075470154701
1647734400,2022-03-20 00:00:00,QI/USDT,0.05622,0.05681,0.05206,0.05283,9297748.63375083,504970.148883916439
1647648000,2022-03-19 00:00:00,QI/USDT,0.05507,0.0665,0.05279,0.05622,29876044.95451167,1737034.9768189300585
1647561600,2022-03-18 00:00:00,QI/USDT,0.04971,0.05734,0.0476,0.05482,10179324.37904707,527999.0119254469807
1647475200,2022-03-17 00:00:00,QI/USDT,0.05006,0.05226,0.0492,0.04971,5913517.6835769,299742.4658935211542
1647388800,2022-03-16 00:00:00,QI/USDT,0.04816,0.05075,0.04711,0.05006,7331179.70185137,359244.8469392752687
1647302400,2022-03-15 00:00:00,QI/USDT,0.04724,0.054,0.04416,0.04804,13091666.70250803,652054.99480250627
1647216000,2022-03-14 00:00:00,QI/USDT,0.04593,0.04788,0.04529,0.04712,3864714.98236634,180189.7862007694158
1647129600,2022-03-13 00:00:00,QI/USDT,0.0491,0.0494,0.04528,0.04598,4863643.75628512,232379.9983296191292
1647043200,2022-03-12 00:00:00,QI/USDT,0.0488,0.04977,0.04848,0.04892,3167780.84128584,155881.4032671053545
1646956800,2022-03-11 00:00:00,QI/USDT,0.05157,0.05348,0.0485,0.0489,7242062.64543876,367342.6915202214975
1646870400,2022-03-10 00:00:00,QI/USDT,0.05331,0.05484,0.04957,0.05164,6673155.58511752,344836.4648642060539
1646784000,2022-03-09 00:00:00,QI/USDT,0.05062,0.05545,0.0505,0.05324,6282312.40470559,337333.3566508344044
1646697600,2022-03-08 00:00:00,QI/USDT,0.05108,0.05288,0.0502,0.05088,6159403.94384385,317963.5809923905103
1646611200,2022-03-07 00:00:00,QI/USDT,0.05292,0.05458,0.05013,0.0511,7400471.60205514,387139.1013978337986
1646524800,2022-03-06 00:00:00,QI/USDT,0.05482,0.05942,0.05266,0.05318,13988107.27887852,768040.9020430576853
1646438400,2022-03-05 00:00:00,QI/USDT,0.05314,0.05543,0.0517,0.0547,6153074.50227141,328892.6729199426896
1646352000,2022-03-04 00:00:00,QI/USDT,0.05962,0.05964,0.05292,0.0533,6547292.44628149,367922.7138585921571
1646265600,2022-03-03 00:00:00,QI/USDT,0.06296,0.0684,0.05764,0.05962,19060974.81182379,1181046.5863869244659
1646179200,2022-03-02 00:00:00,QI/USDT,0.05369,0.07453,0.0524,0.0627,33846634.55279713,2218554.6905635956711
1646092800,2022-03-01 00:00:00,QI/USDT,0.05483,0.05883,0.0525,0.05373,4922870.11528159,268352.4549595984148
1646006400,2022-02-28 00:00:00,QI/USDT,0.0482,0.0578,0.04766,0.05483,8205135.15158935,421219.7930566190306
1645920000,2022-02-27 00:00:00,QI/USDT,0.0525,0.05278,0.04704,0.04831,3515961.38031471,175850.6681041840912
1645833600,2022-02-26 00:00:00,QI/USDT,0.0525,0.055,0.05142,0.0525,2949366.36778977,155773.8294452696167
1645747200,2022-02-25 00:00:00,QI/USDT,0.04928,0.0537,0.04868,0.05238,4428365.97410265,226722.3183072945027
1645660800,2022-02-24 00:00:00,QI/USDT,0.05248,0.05289,0.04364,0.04925,11049531.03306816,524965.2821697124505
1645574400,2022-02-23 00:00:00,QI/USDT,0.05436,0.05986,0.05247,0.0525,3569700.25441083,201682.3244375704813
1645488000,2022-02-22 00:00:00,QI/USDT,0.05302,0.05467,0.04994,0.05463,4953484.8928203,259918.1579878799957
1645401600,2022-02-21 00:00:00,QI/USDT,0.0575,0.06397,0.05284,0.05302,10056477.79951288,588188.1289139597678
1645315200,2022-02-20 00:00:00,QI/USDT,0.06427,0.06524,0.05698,0.05751,7067495.05712053,421538.4058633751619
1645228800,2022-02-19 00:00:00,QI/USDT,0.06327,0.06531,0.06162,0.06444,5383660.06576568,342198.8112578965187
1645142400,2022-02-18 00:00:00,QI/USDT,0.06507,0.07003,0.06282,0.06337,9274791.63062961,611338.1906206549195
1645056000,2022-02-17 00:00:00,QI/USDT,0.07586,0.07843,0.06456,0.06509,9155396.65169904,636390.50538815519
1644969600,2022-02-16 00:00:00,QI/USDT,0.08106,0.084,0.07253,0.07585,21083271.40300252,1624889.1227784013446
1644883200,2022-02-15 00:00:00,QI/USDT,0.06122,0.0867,0.06119,0.08087,28995326.61866276,2216282.4014246390721
1644796800,2022-02-14 00:00:00,QI/USDT,0.05903,0.06189,0.05738,0.06121,3076313.16087201,183832.662549692784
1644710400,2022-02-13 00:00:00,QI/USDT,0.06308,0.06619,0.05873,0.05873,3267645.57734192,204939.4818150727579
1644624000,2022-02-12 00:00:00,QI/USDT,0.06467,0.06833,0.0612,0.06326,5090275.99672879,323575.996174373886
1644537600,2022-02-11 00:00:00,QI/USDT,0.07529,0.07534,0.06283,0.06467,5563381.48794396,393018.8547614533003
1644451200,2022-02-10 00:00:00,QI/USDT,0.0808,0.08348,0.073,0.07507,7960671.45182513,619196.3892405376649
1644364800,2022-02-09 00:00:00,QI/USDT,0.08351,0.09,0.07833,0.08035,8868307.67451497,728859.7750526986479
1644278400,2022-02-08 00:00:00,QI/USDT,0.07162,0.09872,0.0692,0.0836,35840702.91625614,2905921.7436922943548
1644192000,2022-02-07 00:00:00,QI/USDT,0.06949,0.07565,0.06826,0.07156,5247165.70732146,379423.2200946904899
