https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BLZ,Volume USDT,tradecount
1647363600000,2022-03-15 17:00:00,BLZ/USDT,0.13565,0.13652,0.13455,0.13606,6509389,883386.81563,3846
1647360000000,2022-03-15 16:00:00,BLZ/USDT,0.13319,0.13622,0.13271,0.13563,5568341,751268.41404,3853
1647356400000,2022-03-15 15:00:00,BLZ/USDT,0.13274,0.13462,0.13264,0.13318,5882644,787058.97471,4138
1647352800000,2022-03-15 14:00:00,BLZ/USDT,0.13124,0.13350,0.13072,0.13274,4506971,596568.80801,3078
1647349200000,2022-03-15 13:00:00,BLZ/USDT,0.13219,0.13244,0.13000,0.13122,2958082,388263.42874,2380
1647345600000,2022-03-15 12:00:00,BLZ/USDT,0.13064,0.13230,0.13050,0.13229,3902575,512292.33616,3407
1647342000000,2022-03-15 11:00:00,BLZ/USDT,0.13030,0.13149,0.13030,0.13064,3843930,503042.86938,3246
1647338400000,2022-03-15 10:00:00,BLZ/USDT,0.12921,0.13044,0.12915,0.13025,2831098,367418.97516,1702
1647334800000,2022-03-15 09:00:00,BLZ/USDT,0.12908,0.12965,0.12840,0.12911,3179623,410662.93541,3510
1647331200000,2022-03-15 08:00:00,BLZ/USDT,0.12895,0.12966,0.12826,0.12901,5410264,697593.82557,2700
1647327600000,2022-03-15 07:00:00,BLZ/USDT,0.13060,0.13062,0.12791,0.12893,5153747,664185.48097,3523
1647324000000,2022-03-15 06:00:00,BLZ/USDT,0.13081,0.13203,0.13055,0.13055,3955840,519491.92850,2531
1647320400000,2022-03-15 05:00:00,BLZ/USDT,0.13080,0.13092,0.13005,0.13077,2218117,289420.70112,1695
1647316800000,2022-03-15 04:00:00,BLZ/USDT,0.13082,0.13116,0.13015,0.13086,5115016,668217.78913,2789
1647313200000,2022-03-15 03:00:00,BLZ/USDT,0.13230,0.13260,0.13064,0.13087,4015701,528333.53596,2941
1647309600000,2022-03-15 02:00:00,BLZ/USDT,0.13216,0.13263,0.13138,0.13231,4631240,611698.43468,2913
1647306000000,2022-03-15 01:00:00,BLZ/USDT,0.13399,0.13420,0.13189,0.13224,4868570,645947.05385,3592
1647302400000,2022-03-15 00:00:00,BLZ/USDT,0.13421,0.13474,0.13266,0.13397,5614414,750549.53529,3053
1647298800000,2022-03-14 23:00:00,BLZ/USDT,0.13330,0.13491,0.13330,0.13416,5535694,742724.88894,3836
1647295200000,2022-03-14 22:00:00,BLZ/USDT,0.13177,0.13509,0.13107,0.13326,9006376,1196490.01553,5011
1647291600000,2022-03-14 21:00:00,BLZ/USDT,0.13050,0.13178,0.13001,0.13176,4834350,633512.69392,3601
1647288000000,2022-03-14 20:00:00,BLZ/USDT,0.13197,0.13284,0.13020,0.13050,8292175,1093318.46736,3957
1647284400000,2022-03-14 19:00:00,BLZ/USDT,0.13090,0.13217,0.13055,0.13199,5634228,739696.89064,3314
1647280800000,2022-03-14 18:00:00,BLZ/USDT,0.13068,0.13118,0.12902,0.13083,6328297,823538.55999,3256
1647277200000,2022-03-14 17:00:00,BLZ/USDT,0.13117,0.13123,0.12947,0.13072,5803964,757332.07537,3276
1647273600000,2022-03-14 16:00:00,BLZ/USDT,0.13207,0.13240,0.13114,0.13114,3651957,481334.69272,2666
1647270000000,2022-03-14 15:00:00,BLZ/USDT,0.13153,0.13256,0.13131,0.13202,4089747,539826.34430,2821
1647266400000,2022-03-14 14:00:00,BLZ/USDT,0.13052,0.13155,0.13009,0.13147,3058688,400046.88255,2140
1647262800000,2022-03-14 13:00:00,BLZ/USDT,0.13047,0.13121,0.12953,0.13059,3372158,439853.12844,2632
1647259200000,2022-03-14 12:00:00,BLZ/USDT,0.13107,0.13124,0.12970,0.13050,3359683,438702.89913,2511
1647255600000,2022-03-14 11:00:00,BLZ/USDT,0.13248,0.13272,0.13109,0.13110,3117527,410938.25819,2495
1647252000000,2022-03-14 10:00:00,BLZ/USDT,0.13340,0.13347,0.13189,0.13250,4013756,532699.09989,3372
1647248400000,2022-03-14 09:00:00,BLZ/USDT,0.13246,0.13346,0.13139,0.13334,3573292,473444.85927,3362
1647244800000,2022-03-14 08:00:00,BLZ/USDT,0.13255,0.13300,0.13132,0.13250,7006042,925814.91570,5131
1647241200000,2022-03-14 07:00:00,BLZ/USDT,0.13088,0.13271,0.13088,0.13255,6055047,797297.95684,4664
1647237600000,2022-03-14 06:00:00,BLZ/USDT,0.12952,0.13150,0.12952,0.13089,5013591,654891.46496,4549
1647234000000,2022-03-14 05:00:00,BLZ/USDT,0.12977,0.13048,0.12909,0.12953,3831573,497277.63393,3179
1647230400000,2022-03-14 04:00:00,BLZ/USDT,0.12810,0.13154,0.12801,0.12969,7577651,983822.63040,5530
1647226800000,2022-03-14 03:00:00,BLZ/USDT,0.12767,0.12829,0.12739,0.12804,4326522,552826.99626,3298
1647223200000,2022-03-14 02:00:00,BLZ/USDT,0.12841,0.12841,0.12739,0.12765,4609734,589519.16226,3204
1647219600000,2022-03-14 01:00:00,BLZ/USDT,0.12787,0.12947,0.12780,0.12841,5369034,689845.52403,3716
1647216000000,2022-03-14 00:00:00,BLZ/USDT,0.12801,0.12801,0.12600,0.12771,8513385,1083141.33116,6061
1647212400000,2022-03-13 23:00:00,BLZ/USDT,0.12799,0.12916,0.12717,0.12800,6710649,859959.41363,5367
1647208800000,2022-03-13 22:00:00,BLZ/USDT,0.13261,0.13289,0.12700,0.12804,11618789,1509966.49281,7592
1647205200000,2022-03-13 21:00:00,BLZ/USDT,0.13286,0.13398,0.13187,0.13255,6596091,876397.79728,4347
1647201600000,2022-03-13 20:00:00,BLZ/USDT,0.13318,0.13332,0.13230,0.13283,3866392,513540.64861,2672
1647198000000,2022-03-13 19:00:00,BLZ/USDT,0.13431,0.13488,0.13323,0.13324,2805191,376050.11622,2090
1647194400000,2022-03-13 18:00:00,BLZ/USDT,0.13435,0.13572,0.13350,0.13431,5772141,776013.03673,4142
1647190800000,2022-03-13 17:00:00,BLZ/USDT,0.13378,0.13473,0.13281,0.13434,5685376,761002.52351,3628
1647187200000,2022-03-13 16:00:00,BLZ/USDT,0.13465,0.13508,0.13337,0.13384,4505068,604459.26611,3691
1647183600000,2022-03-13 15:00:00,BLZ/USDT,0.13402,0.13530,0.13397,0.13462,5313913,716049.36097,4193
1647180000000,2022-03-13 14:00:00,BLZ/USDT,0.13301,0.13485,0.13275,0.13403,5183296,693823.15529,4180
1647176400000,2022-03-13 13:00:00,BLZ/USDT,0.13157,0.13330,0.13127,0.13311,6761877,894994.07751,4886
1647172800000,2022-03-13 12:00:00,BLZ/USDT,0.13322,0.13366,0.13042,0.13150,7904887,1041809.62761,6132
1647169200000,2022-03-13 11:00:00,BLZ/USDT,0.13429,0.13454,0.13287,0.13320,3974177,531215.27826,3115
1647165600000,2022-03-13 10:00:00,BLZ/USDT,0.13439,0.13483,0.13347,0.13420,3294763,441658.39973,3092
1647162000000,2022-03-13 09:00:00,BLZ/USDT,0.13588,0.13610,0.13367,0.13436,5762111,777283.26188,4069
1647158400000,2022-03-13 08:00:00,BLZ/USDT,0.13509,0.13621,0.13488,0.13584,6117609,829350.49976,4319
1647154800000,2022-03-13 07:00:00,BLZ/USDT,0.13561,0.13579,0.13480,0.13502,2801810,378972.01786,2271
1647151200000,2022-03-13 06:00:00,BLZ/USDT,0.13498,0.13579,0.13479,0.13552,4658565,629937.91131,2764
1647147600000,2022-03-13 05:00:00,BLZ/USDT,0.13471,0.13575,0.13465,0.13495,3714566,502268.87704,2653
1647144000000,2022-03-13 04:00:00,BLZ/USDT,0.13604,0.13685,0.13448,0.13470,6033846,818553.06899,3773
1647140400000,2022-03-13 03:00:00,BLZ/USDT,0.13571,0.13668,0.13561,0.13605,4254928,579459.39472,2697
1647136800000,2022-03-13 02:00:00,BLZ/USDT,0.13494,0.13620,0.13485,0.13571,5252768,711936.80549,2911
1647133200000,2022-03-13 01:00:00,BLZ/USDT,0.13369,0.13507,0.13358,0.13494,5235217,704211.43556,3341
1647129600000,2022-03-13 00:00:00,BLZ/USDT,0.13280,0.13404,0.13228,0.13375,9189931,1223798.02320,6440
1647126000000,2022-03-12 23:00:00,BLZ/USDT,0.13502,0.13548,0.13258,0.13280,10003854,1340233.95757,8253
1647122400000,2022-03-12 22:00:00,BLZ/USDT,0.13569,0.13569,0.13488,0.13502,6872428,929514.46725,6509
1647118800000,2022-03-12 21:00:00,BLZ/USDT,0.13539,0.13593,0.13500,0.13568,7151583,969217.94089,6118
1647115200000,2022-03-12 20:00:00,BLZ/USDT,0.13561,0.13605,0.13495,0.13540,9144489,1239701.12672,9293
1647111600000,2022-03-12 19:00:00,BLZ/USDT,0.13687,0.13736,0.13486,0.13564,13922602,1898651.21101,12342
1647108000000,2022-03-12 18:00:00,BLZ/USDT,0.13812,0.13976,0.13560,0.13691,27690501,3816291.22881,20188
1647104400000,2022-03-12 17:00:00,BLZ/USDT,0.13821,0.14742,0.13767,0.13816,61697615,8696708.86698,31463
1647100800000,2022-03-12 16:00:00,BLZ/USDT,0.13888,0.13910,0.13802,0.13814,3296533,456877.77463,3422
1647097200000,2022-03-12 15:00:00,BLZ/USDT,0.13847,0.13963,0.13809,0.13886,2541268,352802.94527,3925
1647093600000,2022-03-12 14:00:00,BLZ/USDT,0.13932,0.13974,0.13755,0.13849,6533295,905586.59629,5165
1647090000000,2022-03-12 13:00:00,BLZ/USDT,0.13865,0.14063,0.13861,0.13937,9708745,1353812.83454,5466
1647086400000,2022-03-12 12:00:00,BLZ/USDT,0.13861,0.13906,0.13759,0.13864,7202585,996218.18770,4155
1647082800000,2022-03-12 11:00:00,BLZ/USDT,0.13919,0.13957,0.13837,0.13854,2959478,411379.77300,2542
1647079200000,2022-03-12 10:00:00,BLZ/USDT,0.13864,0.13950,0.13822,0.13919,3410838,473625.42893,2506
1647075600000,2022-03-12 09:00:00,BLZ/USDT,0.13819,0.13956,0.13800,0.13864,4209770,583953.95430,2779
1647072000000,2022-03-12 08:00:00,BLZ/USDT,0.13833,0.13884,0.13700,0.13818,4545608,627284.27207,4273
1647068400000,2022-03-12 07:00:00,BLZ/USDT,0.13960,0.13985,0.13775,0.13829,4106092,569333.57430,4226
1647064800000,2022-03-12 06:00:00,BLZ/USDT,0.14114,0.14142,0.13928,0.13965,3164183,443886.58657,3015
1647061200000,2022-03-12 05:00:00,BLZ/USDT,0.14118,0.14140,0.14031,0.14113,2391766,336934.72583,2112
1647057600000,2022-03-12 04:00:00,BLZ/USDT,0.14033,0.14178,0.13996,0.14118,1924510,271365.56758,2115
1647054000000,2022-03-12 03:00:00,BLZ/USDT,0.14083,0.14200,0.14019,0.14031,2908738,411011.91690,2630
1647050400000,2022-03-12 02:00:00,BLZ/USDT,0.14301,0.14380,0.14070,0.14085,4986008,710120.13378,3736
1647046800000,2022-03-12 01:00:00,BLZ/USDT,0.14156,0.14333,0.14156,0.14300,3446047,491660.38822,2810
1647043200000,2022-03-12 00:00:00,BLZ/USDT,0.13963,0.14199,0.13953,0.14155,3451394,486455.12943,3208
1647039600000,2022-03-11 23:00:00,BLZ/USDT,0.14307,0.14311,0.13957,0.13957,3536744,500135.02528,3448
1647036000000,2022-03-11 22:00:00,BLZ/USDT,0.14198,0.14350,0.14194,0.14313,2749530,392437.30069,2654
1647032400000,2022-03-11 21:00:00,BLZ/USDT,0.14002,0.14253,0.13984,0.14198,4340275,614238.86053,3107
1647028800000,2022-03-11 20:00:00,BLZ/USDT,0.14033,0.14175,0.13982,0.14005,3288842,463283.45598,3068
1647025200000,2022-03-11 19:00:00,BLZ/USDT,0.14086,0.14135,0.13993,0.14028,2931375,412475.59277,2596
1647021600000,2022-03-11 18:00:00,BLZ/USDT,0.14100,0.14210,0.14076,0.14089,4572045,646842.18366,3334
1647018000000,2022-03-11 17:00:00,BLZ/USDT,0.14058,0.14116,0.13960,0.14101,3448966,484377.65778,2796
1647014400000,2022-03-11 16:00:00,BLZ/USDT,0.14202,0.14205,0.13971,0.14060,5872810,825292.63816,4426
1647010800000,2022-03-11 15:00:00,BLZ/USDT,0.14418,0.14421,0.14115,0.14192,7194589,1025025.48158,5487
1647007200000,2022-03-11 14:00:00,BLZ/USDT,0.14463,0.14599,0.14337,0.14417,4986983,722658.73758,4091
1647003600000,2022-03-11 13:00:00,BLZ/USDT,0.14672,0.14703,0.14401,0.14462,6551129,953122.05103,4647
1647000000000,2022-03-11 12:00:00,BLZ/USDT,0.14638,0.14820,0.14555,0.14676,6414063,941394.15268,5094
1646996400000,2022-03-11 11:00:00,BLZ/USDT,0.14450,0.14761,0.14228,0.14641,10064945,1464623.40786,6396
1646992800000,2022-03-11 10:00:00,BLZ/USDT,0.14439,0.14505,0.14381,0.14456,2850992,411760.23641,3018
1646989200000,2022-03-11 09:00:00,BLZ/USDT,0.14407,0.14632,0.14375,0.14442,4970853,720000.00072,4014
1646985600000,2022-03-11 08:00:00,BLZ/USDT,0.14431,0.14519,0.14333,0.14415,4149899,598586.96311,4080
1646982000000,2022-03-11 07:00:00,BLZ/USDT,0.14345,0.14555,0.14319,0.14431,5117480,738715.40857,4869
1646978400000,2022-03-11 06:00:00,BLZ/USDT,0.14046,0.14344,0.14032,0.14339,7249106,1030547.97588,6389
1646974800000,2022-03-11 05:00:00,BLZ/USDT,0.13810,0.14062,0.13779,0.14042,3581717,498285.71061,3984
1646971200000,2022-03-11 04:00:00,BLZ/USDT,0.14059,0.14072,0.13751,0.13814,4446717,619877.61115,4284
1646967600000,2022-03-11 03:00:00,BLZ/USDT,0.13915,0.14098,0.13888,0.14061,3303838,462934.88757,3506
1646964000000,2022-03-11 02:00:00,BLZ/USDT,0.14045,0.14094,0.13851,0.13909,4823330,672055.06485,3938
1646960400000,2022-03-11 01:00:00,BLZ/USDT,0.14334,0.14353,0.13962,0.14045,6090737,857511.97603,5952
1646956800000,2022-03-11 00:00:00,BLZ/USDT,0.14567,0.14569,0.14219,0.14335,5237890,751919.47268,5532
1646953200000,2022-03-10 23:00:00,BLZ/USDT,0.14528,0.14587,0.14434,0.14568,3287552,477274.36565,3321
1646949600000,2022-03-10 22:00:00,BLZ/USDT,0.14426,0.14530,0.14317,0.14528,3673957,530014.98405,5127
1646946000000,2022-03-10 21:00:00,BLZ/USDT,0.14539,0.14558,0.14399,0.14429,4684911,678628.29361,4871
1646942400000,2022-03-10 20:00:00,BLZ/USDT,0.14301,0.14574,0.14280,0.14541,6676585,962956.46895,6369
1646938800000,2022-03-10 19:00:00,BLZ/USDT,0.14076,0.14317,0.14019,0.14297,4536527,643264.17313,3601
1646935200000,2022-03-10 18:00:00,BLZ/USDT,0.14022,0.14117,0.13969,0.14077,5018430,704926.20471,3853
1646931600000,2022-03-10 17:00:00,BLZ/USDT,0.14070,0.14089,0.13940,0.14019,3248244,455189.99116,2966
1646928000000,2022-03-10 16:00:00,BLZ/USDT,0.14098,0.14175,0.13923,0.14069,5039460,708828.84710,4093
1646924400000,2022-03-10 15:00:00,BLZ/USDT,0.13972,0.14185,0.13937,0.14109,5059875,711213.53246,3916
1646920800000,2022-03-10 14:00:00,BLZ/USDT,0.13859,0.13986,0.13767,0.13966,3420954,475326.62532,3221
1646917200000,2022-03-10 13:00:00,BLZ/USDT,0.13982,0.14248,0.13652,0.13866,9320034,1300050.75810,6947
1646913600000,2022-03-10 12:00:00,BLZ/USDT,0.14012,0.14050,0.13920,0.13972,3796684,531071.97303,2918
1646910000000,2022-03-10 11:00:00,BLZ/USDT,0.13960,0.14045,0.13914,0.14011,3680137,514244.38662,3980
1646906400000,2022-03-10 10:00:00,BLZ/USDT,0.14085,0.14130,0.13941,0.13955,4141431,581880.14543,5724
1646902800000,2022-03-10 09:00:00,BLZ/USDT,0.14155,0.14210,0.14064,0.14088,3687449,521564.89553,3157
1646899200000,2022-03-10 08:00:00,BLZ/USDT,0.14236,0.14246,0.14005,0.14154,5104041,720350.21507,4834
1646895600000,2022-03-10 07:00:00,BLZ/USDT,0.14231,0.14320,0.14162,0.14238,4507768,641538.95529,3436
1646892000000,2022-03-10 06:00:00,BLZ/USDT,0.14179,0.14290,0.14049,0.14230,8720189,1236906.62392,5781
1646888400000,2022-03-10 05:00:00,BLZ/USDT,0.14501,0.14501,0.14057,0.14173,7102167,1016340.84560,7535
1646884800000,2022-03-10 04:00:00,BLZ/USDT,0.14871,0.14933,0.14454,0.14500,9221967,1352856.80807,6452
1646881200000,2022-03-10 03:00:00,BLZ/USDT,0.15008,0.15158,0.14868,0.14877,5167131,775939.08511,4384
1646877600000,2022-03-10 02:00:00,BLZ/USDT,0.15119,0.15376,0.14982,0.15008,6205893,942655.32018,5606
1646874000000,2022-03-10 01:00:00,BLZ/USDT,0.15368,0.15615,0.15013,0.15106,7352242,1130207.21082,7149
1646870400000,2022-03-10 00:00:00,BLZ/USDT,0.15258,0.15491,0.15182,0.15379,5404677,830837.96982,4982
1646866800000,2022-03-09 23:00:00,BLZ/USDT,0.15156,0.15358,0.15138,0.15260,4654622,710275.45106,4777
1646863200000,2022-03-09 22:00:00,BLZ/USDT,0.15090,0.15275,0.15066,0.15157,6515462,988294.77243,5385
1646859600000,2022-03-09 21:00:00,BLZ/USDT,0.14960,0.15113,0.14903,0.15084,3549583,532202.93381,2935
1646856000000,2022-03-09 20:00:00,BLZ/USDT,0.15133,0.15169,0.14919,0.14963,4696982,706287.50820,4366
1646852400000,2022-03-09 19:00:00,BLZ/USDT,0.15276,0.15288,0.15001,0.15131,5636028,853179.50638,5191
1646848800000,2022-03-09 18:00:00,BLZ/USDT,0.15384,0.15389,0.15101,0.15275,9514300,1448399.40889,7219
1646845200000,2022-03-09 17:00:00,BLZ/USDT,0.15439,0.15550,0.15258,0.15385,6008368,926205.87999,5119
1646841600000,2022-03-09 16:00:00,BLZ/USDT,0.15574,0.15604,0.15395,0.15433,10204360,1579859.28043,8092
1646838000000,2022-03-09 15:00:00,BLZ/USDT,0.15281,0.15635,0.15242,0.15582,24819833,3851252.77992,13689
1646834400000,2022-03-09 14:00:00,BLZ/USDT,0.15094,0.15421,0.15059,0.15273,8060451,1228898.67917,5757
1646830800000,2022-03-09 13:00:00,BLZ/USDT,0.14944,0.15139,0.14847,0.15089,5088636,764220.22574,4873
1646827200000,2022-03-09 12:00:00,BLZ/USDT,0.14980,0.15181,0.14788,0.14944,5456050,817600.93332,4208
1646823600000,2022-03-09 11:00:00,BLZ/USDT,0.15053,0.15122,0.14980,0.14981,4025297,605236.34692,2882
1646820000000,2022-03-09 10:00:00,BLZ/USDT,0.15044,0.15057,0.14948,0.15052,3282065,492822.50113,2764
1646816400000,2022-03-09 09:00:00,BLZ/USDT,0.15071,0.15121,0.14995,0.15042,3123924,470437.12165,2994
1646812800000,2022-03-09 08:00:00,BLZ/USDT,0.15153,0.15208,0.14952,0.15071,5490575,827537.22084,4528
1646809200000,2022-03-09 07:00:00,BLZ/USDT,0.15022,0.15285,0.14984,0.15147,8938665,1354303.89321,6100
1646805600000,2022-03-09 06:00:00,BLZ/USDT,0.14836,0.15054,0.14771,0.15021,5329059,793863.71854,4146
1646802000000,2022-03-09 05:00:00,BLZ/USDT,0.14905,0.14928,0.14709,0.14837,4584675,679160.31843,3482
1646798400000,2022-03-09 04:00:00,BLZ/USDT,0.14896,0.14986,0.14842,0.14903,4598164,685660.09892,3904
1646794800000,2022-03-09 03:00:00,BLZ/USDT,0.14480,0.14953,0.14422,0.14897,7341480,1079915.03066,5419
1646791200000,2022-03-09 02:00:00,BLZ/USDT,0.14525,0.14585,0.14432,0.14480,4685592,679815.56043,3893
1646787600000,2022-03-09 01:00:00,BLZ/USDT,0.14413,0.14533,0.14388,0.14526,4894540,707962.65957,3727
1646784000000,2022-03-09 00:00:00,BLZ/USDT,0.14284,0.14432,0.14138,0.14412,6176251,882768.52510,5286
1646780400000,2022-03-08 23:00:00,BLZ/USDT,0.14079,0.14315,0.14062,0.14280,6655078,946110.41005,5753
1646776800000,2022-03-08 22:00:00,BLZ/USDT,0.14004,0.14113,0.13972,0.14079,5935443,834638.71909,5878
1646773200000,2022-03-08 21:00:00,BLZ/USDT,0.14275,0.14311,0.13869,0.14006,17946571,2522665.98332,13732
1646769600000,2022-03-08 20:00:00,BLZ/USDT,0.14457,0.14959,0.14155,0.14282,51421912,7499292.58577,26865
1646766000000,2022-03-08 19:00:00,BLZ/USDT,0.14320,0.14474,0.14258,0.14452,4096195,588629.42359,3233
1646762400000,2022-03-08 18:00:00,BLZ/USDT,0.14474,0.14673,0.14321,0.14322,7556684,1095452.06235,5913
1646758800000,2022-03-08 17:00:00,BLZ/USDT,0.14167,0.14535,0.14148,0.14473,6180730,890435.59242,5726
1646755200000,2022-03-08 16:00:00,BLZ/USDT,0.14276,0.14367,0.14086,0.14167,4484886,637532.35452,5203
1646751600000,2022-03-08 15:00:00,BLZ/USDT,0.14272,0.14327,0.14063,0.14275,4267192,606490.55114,4094
1646748000000,2022-03-08 14:00:00,BLZ/USDT,0.14361,0.14447,0.14219,0.14288,5183499,743327.13111,4098
1646744400000,2022-03-08 13:00:00,BLZ/USDT,0.14276,0.14417,0.14204,0.14357,4322931,618143.54929,3067
1646740800000,2022-03-08 12:00:00,BLZ/USDT,0.14416,0.14474,0.14185,0.14274,4269929,611341.80380,4030
1646737200000,2022-03-08 11:00:00,BLZ/USDT,0.14407,0.14456,0.14300,0.14413,4019690,578681.86929,3231
1646733600000,2022-03-08 10:00:00,BLZ/USDT,0.14346,0.14462,0.14229,0.14407,4521748,648165.51276,3847
1646730000000,2022-03-08 09:00:00,BLZ/USDT,0.14394,0.14477,0.14303,0.14344,4784157,688035.70228,3497
1646726400000,2022-03-08 08:00:00,BLZ/USDT,0.14215,0.14572,0.14159,0.14395,6315197,907462.39676,5361
1646722800000,2022-03-08 07:00:00,BLZ/USDT,0.14017,0.14232,0.13973,0.14207,4883597,689905.08923,4114
1646719200000,2022-03-08 06:00:00,BLZ/USDT,0.14110,0.14206,0.13939,0.14017,4878812,685392.27512,3529
1646715600000,2022-03-08 05:00:00,BLZ/USDT,0.14189,0.14249,0.14030,0.14114,4254998,601299.93838,4443
1646712000000,2022-03-08 04:00:00,BLZ/USDT,0.14285,0.14437,0.14154,0.14185,4977332,711052.58595,3703
1646708400000,2022-03-08 03:00:00,BLZ/USDT,0.14228,0.14298,0.14177,0.14285,2660498,378597.48201,2407
1646704800000,2022-03-08 02:00:00,BLZ/USDT,0.14039,0.14344,0.14012,0.14227,5979903,847381.30951,4420
1646701200000,2022-03-08 01:00:00,BLZ/USDT,0.13912,0.14084,0.13863,0.14031,4693288,657028.18608,3993
1646697600000,2022-03-08 00:00:00,BLZ/USDT,0.13663,0.13970,0.13578,0.13912,5080216,702461.77534,4597
1646694000000,2022-03-07 23:00:00,BLZ/USDT,0.13657,0.13835,0.13614,0.13668,5209894,715176.77564,4332
1646690400000,2022-03-07 22:00:00,BLZ/USDT,0.13474,0.13793,0.13467,0.13657,4907895,669669.76162,4387
1646686800000,2022-03-07 21:00:00,BLZ/USDT,0.13352,0.13564,0.13286,0.13474,6110701,820313.47040,5609
1646683200000,2022-03-07 20:00:00,BLZ/USDT,0.13384,0.13490,0.13200,0.13344,6774190,903797.99788,5755
1646679600000,2022-03-07 19:00:00,BLZ/USDT,0.13745,0.13822,0.13318,0.13379,10434074,1414683.35426,8245
1646676000000,2022-03-07 18:00:00,BLZ/USDT,0.14100,0.14103,0.13697,0.13754,11271873,1560569.35878,9422
1646672400000,2022-03-07 17:00:00,BLZ/USDT,0.14176,0.14270,0.14051,0.14108,8937063,1263949.09914,7259
1646668800000,2022-03-07 16:00:00,BLZ/USDT,0.14351,0.14533,0.14150,0.14172,10088856,1449770.29568,8830
1646665200000,2022-03-07 15:00:00,BLZ/USDT,0.14293,0.14631,0.14274,0.14351,23272011,3365530.04718,15365
1646661600000,2022-03-07 14:00:00,BLZ/USDT,0.14500,0.14934,0.14293,0.14293,27932509,4084946.90843,17825
1646658000000,2022-03-07 13:00:00,BLZ/USDT,0.14136,0.14528,0.14135,0.14496,8273396,1189473.79286,5577
1646654400000,2022-03-07 12:00:00,BLZ/USDT,0.13900,0.14205,0.13900,0.14133,8895396,1254144.80414,5151
1646650800000,2022-03-07 11:00:00,BLZ/USDT,0.13685,0.13929,0.13660,0.13900,4089332,565271.09102,3363
1646647200000,2022-03-07 10:00:00,BLZ/USDT,0.13716,0.13777,0.13635,0.13685,3548236,486548.90031,2931
1646643600000,2022-03-07 09:00:00,BLZ/USDT,0.13718,0.13846,0.13676,0.13717,4228013,581840.31183,3220
1646640000000,2022-03-07 08:00:00,BLZ/USDT,0.13454,0.13743,0.13405,0.13711,3286595,445722.34200,3178
1646636400000,2022-03-07 07:00:00,BLZ/USDT,0.13635,0.13678,0.13435,0.13448,3137579,425126.90674,2886
1646632800000,2022-03-07 06:00:00,BLZ/USDT,0.13605,0.13725,0.13571,0.13631,3277672,447353.43453,3201
1646629200000,2022-03-07 05:00:00,BLZ/USDT,0.13458,0.13671,0.13411,0.13604,3997627,542074.61087,3440
1646625600000,2022-03-07 04:00:00,BLZ/USDT,0.13338,0.13490,0.13290,0.13453,3380363,453144.14556,3242
1646622000000,2022-03-07 03:00:00,BLZ/USDT,0.13312,0.13380,0.13224,0.13338,3418763,454911.53341,4359
1646618400000,2022-03-07 02:00:00,BLZ/USDT,0.13479,0.13559,0.13206,0.13306,4162032,557804.87378,4810
1646614800000,2022-03-07 01:00:00,BLZ/USDT,0.13453,0.13585,0.13441,0.13479,2907338,392910.36488,3669
1646611200000,2022-03-07 00:00:00,BLZ/USDT,0.13693,0.13723,0.13306,0.13455,5189380,699299.87539,5734
1646607600000,2022-03-06 23:00:00,BLZ/USDT,0.13953,0.13972,0.13581,0.13693,6084249,835148.37238,4771
1646604000000,2022-03-06 22:00:00,BLZ/USDT,0.13966,0.14076,0.13917,0.13956,3078063,431382.65223,2983
1646600400000,2022-03-06 21:00:00,BLZ/USDT,0.13846,0.14050,0.13819,0.13966,5425111,756676.56240,5174
1646596800000,2022-03-06 20:00:00,BLZ/USDT,0.13777,0.13874,0.13692,0.13842,3759179,518662.02991,4437
1646593200000,2022-03-06 19:00:00,BLZ/USDT,0.14004,0.14009,0.13694,0.13771,4556192,631689.56294,5398
1646589600000,2022-03-06 18:00:00,BLZ/USDT,0.14077,0.14182,0.13944,0.13999,3617767,509160.27215,4563
1646586000000,2022-03-06 17:00:00,BLZ/USDT,0.14148,0.14173,0.14043,0.14080,3279138,462114.64027,4879
1646582400000,2022-03-06 16:00:00,BLZ/USDT,0.13916,0.14176,0.13852,0.14141,4675699,657817.33024,6693
1646578800000,2022-03-06 15:00:00,BLZ/USDT,0.14059,0.14087,0.13886,0.13917,5012214,700193.86254,4716
1646575200000,2022-03-06 14:00:00,BLZ/USDT,0.14173,0.14205,0.14042,0.14057,3721089,525606.76932,4963
1646571600000,2022-03-06 13:00:00,BLZ/USDT,0.14045,0.14272,0.14034,0.14173,4797447,679494.76262,6679
1646568000000,2022-03-06 12:00:00,BLZ/USDT,0.13973,0.14155,0.13927,0.14045,5022169,704551.42071,4919
1646564400000,2022-03-06 11:00:00,BLZ/USDT,0.13845,0.14089,0.13788,0.13976,6775041,943279.51760,6306
1646560800000,2022-03-06 10:00:00,BLZ/USDT,0.14073,0.14090,0.13817,0.13850,6741210,939657.87348,6073
1646557200000,2022-03-06 09:00:00,BLZ/USDT,0.14345,0.14390,0.14074,0.14075,5198909,739890.44759,5132
1646553600000,2022-03-06 08:00:00,BLZ/USDT,0.14372,0.14485,0.14310,0.14348,5820774,837764.59727,4649
1646550000000,2022-03-06 07:00:00,BLZ/USDT,0.14381,0.14445,0.14266,0.14370,4152703,596560.26566,3339
1646546400000,2022-03-06 06:00:00,BLZ/USDT,0.14406,0.14461,0.14332,0.14381,3737483,538287.88083,3198
