https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALPINE,Volume USDT
1659733200,2022-08-05 21:00:00,ALPINE/USDT,2.981,2.981,2.947,2.976,1262.9944,3728.8896946
1659729600,2022-08-05 20:00:00,ALPINE/USDT,2.973,2.987,2.964,2.987,57.4931,171.4211242
1659726000,2022-08-05 19:00:00,ALPINE/USDT,2.974,2.974,2.974,2.974,0.4078,1.2127972
1659722400,2022-08-05 18:00:00,ALPINE/USDT,2.986,2.988,2.986,2.988,0.5371,1.6044498
1659718800,2022-08-05 17:00:00,ALPINE/USDT,2.99,2.99,2.987,2.987,30.1471,90.139379
1659715200,2022-08-05 16:00:00,ALPINE/USDT,2.982,3,2.982,3,1.1866,3.5450463
1659711600,2022-08-05 15:00:00,ALPINE/USDT,2.993,2.993,2.964,2.964,141.5242,422.3958235
1659708000,2022-08-05 14:00:00,ALPINE/USDT,2.992,2.992,2.992,2.992,20.4274,61.1187808
1659704400,2022-08-05 13:00:00,ALPINE/USDT,2.963,3.012,2.963,2.999,8.1476,24.3933973
1659700800,2022-08-05 12:00:00,ALPINE/USDT,2.999,3.018,2.964,2.964,127.7295,383.6755697
1659697200,2022-08-05 11:00:00,ALPINE/USDT,2.987,3.054,2.98,2.98,946.4407,2855.4444846
1659693600,2022-08-05 10:00:00,ALPINE/USDT,2.98,3.029,2.98,2.999,32.6136,98.328179
1659690000,2022-08-05 09:00:00,ALPINE/USDT,2.982,2.982,2.982,2.982,0.6509,1.9409838
1659686400,2022-08-05 08:00:00,ALPINE/USDT,2.986,3.001,2.986,2.986,61.6344,184.9548332
1659682800,2022-08-05 07:00:00,ALPINE/USDT,2.978,2.982,2.978,2.982,0.8883,2.648047
1659679200,2022-08-05 06:00:00,ALPINE/USDT,2.988,2.998,2.973,2.973,254.9137,761.3764824
1659675600,2022-08-05 05:00:00,ALPINE/USDT,3.034,3.072,2.982,3,303.2848,911.7093809
1659672000,2022-08-05 04:00:00,ALPINE/USDT,2.948,3.066,2.948,3.03,91.8005,277.8317913
1659668400,2022-08-05 03:00:00,ALPINE/USDT,2.942,2.946,2.942,2.946,34.6726,102.0076396
1659664800,2022-08-05 02:00:00,ALPINE/USDT,2.928,2.946,2.927,2.942,10.8374,31.7383674
1659661200,2022-08-05 01:00:00,ALPINE/USDT,2.916,2.916,2.901,2.901,5.3109,15.4507601
1659657600,2022-08-05 00:00:00,ALPINE/USDT,2.916,2.92,2.904,2.904,13.7638,40.0437256
1659654000,2022-08-04 23:00:00,ALPINE/USDT,2.905,2.905,2.905,2.905,0,0
1659650400,2022-08-04 22:00:00,ALPINE/USDT,2.905,2.905,2.905,2.905,0.6317,1.8350885
1659646800,2022-08-04 21:00:00,ALPINE/USDT,2.932,2.935,2.91,2.91,1074.6412,3142.539875
1659643200,2022-08-04 20:00:00,ALPINE/USDT,2.928,2.965,2.923,2.923,84.3722,248.9199547
1659639600,2022-08-04 19:00:00,ALPINE/USDT,2.928,2.928,2.913,2.913,1.1475,3.3561555
1659636000,2022-08-04 18:00:00,ALPINE/USDT,2.938,2.964,2.928,2.946,380.8996,1121.9738053
1659632400,2022-08-04 17:00:00,ALPINE/USDT,2.898,3.034,2.898,2.928,1229.391,3626.5938596
1659628800,2022-08-04 16:00:00,ALPINE/USDT,2.958,2.958,2.883,2.883,32.8652,95.8675101
1659625200,2022-08-04 15:00:00,ALPINE/USDT,2.982,2.982,2.943,2.973,88.1134,261.3553599
1659621600,2022-08-04 14:00:00,ALPINE/USDT,3.075,3.099,2.954,2.98,4187.3937,12574.8470622
1659618000,2022-08-04 13:00:00,ALPINE/USDT,2.892,3.273,2.892,3.073,6467.4057,20063.1371218
1659614400,2022-08-04 12:00:00,ALPINE/USDT,2.883,2.883,2.883,2.883,0.2483,0.7158489
1659610800,2022-08-04 11:00:00,ALPINE/USDT,2.87,2.87,2.87,2.87,0,0
1659607200,2022-08-04 10:00:00,ALPINE/USDT,2.87,2.87,2.87,2.87,0.3441,0.987567
1659603600,2022-08-04 09:00:00,ALPINE/USDT,2.86,2.885,2.856,2.868,121.1186,349.0322497
1659600000,2022-08-04 08:00:00,ALPINE/USDT,2.838,2.883,2.837,2.868,161.8433,460.3275316
1659596400,2022-08-04 07:00:00,ALPINE/USDT,2.839,2.839,2.839,2.839,0,0
1659592800,2022-08-04 06:00:00,ALPINE/USDT,2.853,2.854,2.838,2.839,77.5683,221.0730487
1659589200,2022-08-04 05:00:00,ALPINE/USDT,2.856,2.868,2.856,2.868,6.9327,19.8310578
1659585600,2022-08-04 04:00:00,ALPINE/USDT,2.854,2.854,2.854,2.854,0,0
1659582000,2022-08-04 03:00:00,ALPINE/USDT,2.853,2.854,2.853,2.854,0.2785,0.7945907
1659578400,2022-08-04 02:00:00,ALPINE/USDT,2.84,2.84,2.84,2.84,0,0
1659574800,2022-08-04 01:00:00,ALPINE/USDT,2.84,2.84,2.84,2.84,0,0
1659571200,2022-08-04 00:00:00,ALPINE/USDT,2.84,2.84,2.84,2.84,0,0
1659567600,2022-08-03 23:00:00,ALPINE/USDT,2.84,2.84,2.84,2.84,20.7371,58.893364
1659564000,2022-08-03 22:00:00,ALPINE/USDT,2.843,2.851,2.83,2.851,274.4373,777.5914101
1659560400,2022-08-03 21:00:00,ALPINE/USDT,2.856,2.856,2.856,2.856,17,48.552
1659556800,2022-08-03 20:00:00,ALPINE/USDT,2.853,2.892,2.84,2.859,196.7735,563.7622075
1659553200,2022-08-03 19:00:00,ALPINE/USDT,2.848,2.848,2.848,2.848,0.1612,0.4590976
1659549600,2022-08-03 18:00:00,ALPINE/USDT,2.827,2.827,2.827,2.827,0,0
1659546000,2022-08-03 17:00:00,ALPINE/USDT,2.833,2.844,2.827,2.827,681.0975,1932.7298051
1659542400,2022-08-03 16:00:00,ALPINE/USDT,2.843,2.843,2.843,2.843,0,0
1659538800,2022-08-03 15:00:00,ALPINE/USDT,2.838,2.846,2.834,2.843,544.0037,1544.8976778
1659535200,2022-08-03 14:00:00,ALPINE/USDT,2.853,2.853,2.823,2.823,1331.7428,3775.4414785
1659531600,2022-08-03 13:00:00,ALPINE/USDT,2.832,2.832,2.828,2.828,80.0739,226.7306504
1659528000,2022-08-03 12:00:00,ALPINE/USDT,2.841,2.841,2.841,2.841,19.5505,55.5429705
1659524400,2022-08-03 11:00:00,ALPINE/USDT,2.847,2.847,2.847,2.847,7.4092,21.0939924
1659520800,2022-08-03 10:00:00,ALPINE/USDT,2.853,2.853,2.841,2.841,790.2918,2251.4930784
1659517200,2022-08-03 09:00:00,ALPINE/USDT,2.837,2.837,2.837,2.837,0,0
1659513600,2022-08-03 08:00:00,ALPINE/USDT,2.848,2.85,2.837,2.837,359.2873,1023.5140189
1659510000,2022-08-03 07:00:00,ALPINE/USDT,2.84,2.853,2.84,2.853,42.6575,121.5355279
1659506400,2022-08-03 06:00:00,ALPINE/USDT,2.853,2.853,2.834,2.834,3.4731,9.8746879
1659502800,2022-08-03 05:00:00,ALPINE/USDT,2.793,2.892,2.793,2.838,60.7201,172.7652438
1659499200,2022-08-03 04:00:00,ALPINE/USDT,2.78,2.783,2.774,2.783,215.6141,599.0640511
1659495600,2022-08-03 03:00:00,ALPINE/USDT,2.776,2.776,2.776,2.776,0,0
1659492000,2022-08-03 02:00:00,ALPINE/USDT,2.797,2.802,2.776,2.776,891.7767,2486.7587527
1659488400,2022-08-03 01:00:00,ALPINE/USDT,2.78,2.793,2.777,2.793,66.2483,184.0993589
1659484800,2022-08-03 00:00:00,ALPINE/USDT,2.808,2.808,2.784,2.784,13.139,36.7889094
1659481200,2022-08-02 23:00:00,ALPINE/USDT,2.818,2.818,2.818,2.818,2.8257,7.9628226
1659477600,2022-08-02 22:00:00,ALPINE/USDT,2.823,2.838,2.823,2.823,0.9549,2.7025572
1659474000,2022-08-02 21:00:00,ALPINE/USDT,2.823,2.823,2.808,2.808,8.7266,24.6061456
1659470400,2022-08-02 20:00:00,ALPINE/USDT,2.794,2.89,2.794,2.826,1241.2093,3557.8332867
1659466800,2022-08-02 19:00:00,ALPINE/USDT,2.78,2.803,2.778,2.801,41.9459,117.4031391
1659463200,2022-08-02 18:00:00,ALPINE/USDT,2.798,2.798,2.784,2.784,72.9045,203.0548174
1659459600,2022-08-02 17:00:00,ALPINE/USDT,2.82,2.82,2.793,2.793,1009.9345,2837.1524469
1659456000,2022-08-02 16:00:00,ALPINE/USDT,2.815,2.83,2.808,2.808,470.5672,1329.2493457
1659452400,2022-08-02 15:00:00,ALPINE/USDT,2.774,2.808,2.774,2.808,13.5764,37.8846912
1659448800,2022-08-02 14:00:00,ALPINE/USDT,2.763,2.78,2.76,2.78,11.733,32.4923523
1659445200,2022-08-02 13:00:00,ALPINE/USDT,2.778,2.8,2.766,2.766,1314.2952,3671.8719294
1659441600,2022-08-02 12:00:00,ALPINE/USDT,2.793,2.793,2.76,2.76,21.9072,60.6776705
1659438000,2022-08-02 11:00:00,ALPINE/USDT,2.802,2.808,2.791,2.808,10.4724,29.2906611
1659434400,2022-08-02 10:00:00,ALPINE/USDT,2.808,2.823,2.797,2.806,942.638,2643.8756788
1659430800,2022-08-02 09:00:00,ALPINE/USDT,2.793,2.838,2.791,2.791,80.9511,228.0396761
1659427200,2022-08-02 08:00:00,ALPINE/USDT,2.776,2.819,2.776,2.789,117.4736,328.3675192
1659423600,2022-08-02 07:00:00,ALPINE/USDT,2.769,2.769,2.769,2.769,0,0
1659420000,2022-08-02 06:00:00,ALPINE/USDT,2.748,2.769,2.748,2.769,16.8018,46.4423235
1659416400,2022-08-02 05:00:00,ALPINE/USDT,2.725,2.725,2.725,2.725,0,0
1659412800,2022-08-02 04:00:00,ALPINE/USDT,2.73,2.73,2.725,2.725,14.3524,39.155463
1659409200,2022-08-02 03:00:00,ALPINE/USDT,2.78,2.78,2.733,2.733,28.3161,78.0884809
1659405600,2022-08-02 02:00:00,ALPINE/USDT,2.82,2.83,2.784,2.784,18.2536,51.2674461
1659402000,2022-08-02 01:00:00,ALPINE/USDT,2.802,2.808,2.802,2.808,0.8992,2.5210482
1659398400,2022-08-02 00:00:00,ALPINE/USDT,2.8,2.8,2.799,2.799,53.8618,150.777313
1659394800,2022-08-01 23:00:00,ALPINE/USDT,2.78,2.78,2.78,2.78,0,0
1659391200,2022-08-01 22:00:00,ALPINE/USDT,2.805,2.805,2.78,2.78,42.4863,119.0307365
1659387600,2022-08-01 21:00:00,ALPINE/USDT,2.793,2.829,2.793,2.8,54.6668,154.1949998
1659384000,2022-08-01 20:00:00,ALPINE/USDT,2.757,2.802,2.757,2.778,56.2631,156.8039413
1659380400,2022-08-01 19:00:00,ALPINE/USDT,2.748,2.748,2.748,2.748,0,0
1659376800,2022-08-01 18:00:00,ALPINE/USDT,2.738,2.748,2.73,2.748,355.8992,972.6296416
1659373200,2022-08-01 17:00:00,ALPINE/USDT,2.792,2.792,2.739,2.739,37.6104,104.1692077
1659369600,2022-08-01 16:00:00,ALPINE/USDT,2.78,2.836,2.78,2.793,57.0234,160.7446959
1659366000,2022-08-01 15:00:00,ALPINE/USDT,2.799,2.816,2.784,2.784,706.9458,1972.3358815
1659362400,2022-08-01 14:00:00,ALPINE/USDT,2.802,2.846,2.793,2.814,436.5637,1234.1823219
1659358800,2022-08-01 13:00:00,ALPINE/USDT,2.703,2.847,2.695,2.784,1101.3117,3003.4737944
1659355200,2022-08-01 12:00:00,ALPINE/USDT,2.721,2.721,2.711,2.711,115.6989,313.7903741
1659351600,2022-08-01 11:00:00,ALPINE/USDT,2.694,2.724,2.69,2.724,135.4296,368.0096332
1659348000,2022-08-01 10:00:00,ALPINE/USDT,2.748,2.748,2.694,2.694,1214.6704,3305.0716493
1659344400,2022-08-01 09:00:00,ALPINE/USDT,2.823,2.828,2.75,2.761,1091.7201,3015.7732568
1659340800,2022-08-01 08:00:00,ALPINE/USDT,2.73,2.838,2.73,2.823,303.1736,842.3534396
1659337200,2022-08-01 07:00:00,ALPINE/USDT,2.712,2.712,2.712,2.712,2.3954,6.4963248
1659333600,2022-08-01 06:00:00,ALPINE/USDT,2.743,2.743,2.718,2.725,63.1592,172.1093121
1659330000,2022-08-01 05:00:00,ALPINE/USDT,2.738,2.738,2.738,2.738,0,0
1659326400,2022-08-01 04:00:00,ALPINE/USDT,2.738,2.738,2.738,2.738,0,0
1659322800,2022-08-01 03:00:00,ALPINE/USDT,2.738,2.738,2.738,2.738,0,0
1659319200,2022-08-01 02:00:00,ALPINE/USDT,2.735,2.739,2.735,2.738,1.9786,5.4187868
1659315600,2022-08-01 01:00:00,ALPINE/USDT,2.728,2.733,2.728,2.733,1.65,4.5069018
1659312000,2022-08-01 00:00:00,ALPINE/USDT,2.714,2.714,2.714,2.714,0.7169,1.9456666
1659308400,2022-07-31 23:00:00,ALPINE/USDT,2.698,2.721,2.698,2.721,1.821,4.9342363
1659304800,2022-07-31 22:00:00,ALPINE/USDT,2.718,2.718,2.688,2.688,6.3508,17.1609678
1659301200,2022-07-31 21:00:00,ALPINE/USDT,2.739,2.739,2.718,2.718,2.9299,8.0119334
1659297600,2022-07-31 20:00:00,ALPINE/USDT,2.752,2.753,2.748,2.753,1.9188,5.2772435
1659294000,2022-07-31 19:00:00,ALPINE/USDT,2.743,2.766,2.743,2.766,4.0242,11.1084427
1659290400,2022-07-31 18:00:00,ALPINE/USDT,2.778,2.793,2.72,2.738,449.5531,1232.2387063
1659286800,2022-07-31 17:00:00,ALPINE/USDT,2.764,2.764,2.764,2.764,0,0
1659283200,2022-07-31 16:00:00,ALPINE/USDT,2.764,2.764,2.764,2.764,0,0
1659279600,2022-07-31 15:00:00,ALPINE/USDT,2.784,2.784,2.764,2.764,62.4461,172.8806688
1659276000,2022-07-31 14:00:00,ALPINE/USDT,2.793,2.793,2.793,2.793,0.2483,0.6935019
1659272400,2022-07-31 13:00:00,ALPINE/USDT,2.778,2.814,2.757,2.799,79.084,221.2323387
1659268800,2022-07-31 12:00:00,ALPINE/USDT,2.778,2.778,2.759,2.759,26.0527,71.9126169
1659265200,2022-07-31 11:00:00,ALPINE/USDT,2.793,2.793,2.784,2.784,0.8992,2.5056075
1659261600,2022-07-31 10:00:00,ALPINE/USDT,2.748,2.819,2.748,2.819,11.8371,32.9703069
1659258000,2022-07-31 09:00:00,ALPINE/USDT,2.73,2.741,2.73,2.741,96.0704,262.3076994
1659254400,2022-07-31 08:00:00,ALPINE/USDT,2.745,2.745,2.73,2.73,1.0152,2.7769605
1659250800,2022-07-31 07:00:00,ALPINE/USDT,2.733,2.733,2.733,2.733,10.4275,28.4983575
1659247200,2022-07-31 06:00:00,ALPINE/USDT,2.75,2.75,2.75,2.75,0,0
1659243600,2022-07-31 05:00:00,ALPINE/USDT,2.75,2.75,2.75,2.75,2.9106,8.00415
1659240000,2022-07-31 04:00:00,ALPINE/USDT,2.713,2.755,2.713,2.746,296.3847,811.2636261
1659236400,2022-07-31 03:00:00,ALPINE/USDT,2.722,2.722,2.703,2.703,13.2173,35.7727926
1659232800,2022-07-31 02:00:00,ALPINE/USDT,2.73,2.73,2.73,2.73,0.6509,1.776957
1659229200,2022-07-31 01:00:00,ALPINE/USDT,2.725,2.727,2.725,2.727,69.0137,188.1989273
1659225600,2022-07-31 00:00:00,ALPINE/USDT,2.708,2.728,2.708,2.728,147.2705,401.5121655
1659222000,2022-07-30 23:00:00,ALPINE/USDT,2.702,2.702,2.694,2.694,193.2523,521.3708216
1659218400,2022-07-30 22:00:00,ALPINE/USDT,2.778,2.778,2.694,2.712,804.5465,2189.7511307
1659214800,2022-07-30 21:00:00,ALPINE/USDT,2.784,2.793,2.769,2.793,220.5312,612.5304729
1659211200,2022-07-30 20:00:00,ALPINE/USDT,2.784,2.79,2.738,2.79,224.0625,617.2818977
1659207600,2022-07-30 19:00:00,ALPINE/USDT,2.823,2.825,2.776,2.776,159.4879,448.8661047
1659204000,2022-07-30 18:00:00,ALPINE/USDT,2.825,2.841,2.814,2.837,213.8272,604.9297284
1659200400,2022-07-30 17:00:00,ALPINE/USDT,2.87,2.87,2.833,2.837,643.5954,1846.7403183
1659196800,2022-07-30 16:00:00,ALPINE/USDT,2.851,2.871,2.825,2.863,99.648,284.8771797
1659193200,2022-07-30 15:00:00,ALPINE/USDT,2.808,2.851,2.805,2.847,423.6103,1191.5804834
1659189600,2022-07-30 14:00:00,ALPINE/USDT,2.868,2.868,2.816,2.816,689.7099,1963.1493584
1659186000,2022-07-30 13:00:00,ALPINE/USDT,2.955,2.986,2.862,2.883,294.1564,855.6357927
1659182400,2022-07-30 12:00:00,ALPINE/USDT,2.871,2.948,2.856,2.948,1229.682,3528.2344952
1659178800,2022-07-30 11:00:00,ALPINE/USDT,2.89,2.917,2.847,2.877,1343.2852,3888.4086221
1659175200,2022-07-30 10:00:00,ALPINE/USDT,2.823,2.883,2.793,2.883,169.4694,481.0632279
1659171600,2022-07-30 09:00:00,ALPINE/USDT,2.856,2.856,2.837,2.837,75.7473,215.1856173
1659168000,2022-07-30 08:00:00,ALPINE/USDT,2.868,2.882,2.856,2.882,2.8754,8.261296
1659164400,2022-07-30 07:00:00,ALPINE/USDT,2.868,2.921,2.86,2.883,516.723,1484.6663355
1659160800,2022-07-30 06:00:00,ALPINE/USDT,2.784,2.927,2.78,2.853,196.0539,560.4953288
1659157200,2022-07-30 05:00:00,ALPINE/USDT,2.769,2.802,2.769,2.802,11.8678,32.898109
1659153600,2022-07-30 04:00:00,ALPINE/USDT,2.82,2.82,2.775,2.775,126.5712,352.6974026
1659150000,2022-07-30 03:00:00,ALPINE/USDT,2.838,2.868,2.823,2.823,561.4583,1587.5943864
1659146400,2022-07-30 02:00:00,ALPINE/USDT,2.816,2.816,2.816,2.816,17.6984,49.8386944
1659142800,2022-07-30 01:00:00,ALPINE/USDT,2.808,2.837,2.802,2.837,822.014,2306.7913977
1659139200,2022-07-30 00:00:00,ALPINE/USDT,2.838,2.839,2.819,2.819,770.521,2184.6853793
1659135600,2022-07-29 23:00:00,ALPINE/USDT,2.81,2.868,2.78,2.846,634.3612,1796.6752836
1659132000,2022-07-29 22:00:00,ALPINE/USDT,2.839,2.857,2.807,2.807,924.134,2629.9819679
1659128400,2022-07-29 21:00:00,ALPINE/USDT,2.887,3.3,2.832,2.832,11304.1742,34936.2846062
1659124800,2022-07-29 20:00:00,ALPINE/USDT,2.714,2.892,2.7,2.892,1203.2982,3305.4066592
1659121200,2022-07-29 19:00:00,ALPINE/USDT,2.737,2.741,2.702,2.702,42.8163,117.2033015
1659117600,2022-07-29 18:00:00,ALPINE/USDT,2.73,2.733,2.712,2.733,84.4856,229.7896322
1659114000,2022-07-29 17:00:00,ALPINE/USDT,2.718,2.793,2.717,2.733,624.5536,1728.0325739
1659110400,2022-07-29 16:00:00,ALPINE/USDT,2.823,2.836,2.705,2.733,1392.1119,3856.0837173
1659106800,2022-07-29 15:00:00,ALPINE/USDT,2.808,2.86,2.744,2.807,1141.5185,3182.3034147
1659103200,2022-07-29 14:00:00,ALPINE/USDT,2.838,2.853,2.687,2.81,8318.7367,23144.2598675
1659099600,2022-07-29 13:00:00,ALPINE/USDT,2.496,2.944,2.496,2.855,29010.5497,81758.8637628
1659096000,2022-07-29 12:00:00,ALPINE/USDT,2.515,2.522,2.5,2.5,141.3773,355.8135971
1659092400,2022-07-29 11:00:00,ALPINE/USDT,2.538,2.563,2.5,2.5,2468.3301,6252.7999992
1659088800,2022-07-29 10:00:00,ALPINE/USDT,2.524,2.554,2.524,2.546,1750.2528,4452.7603187
1659085200,2022-07-29 09:00:00,ALPINE/USDT,2.523,2.54,2.52,2.54,222.4949,563.9066967
1659081600,2022-07-29 08:00:00,ALPINE/USDT,2.51,2.514,2.496,2.514,132.4959,332.2826353
1659078000,2022-07-29 07:00:00,ALPINE/USDT,2.517,2.538,2.508,2.524,1030.7378,2606.1966082
1659074400,2022-07-29 06:00:00,ALPINE/USDT,2.53,2.544,2.523,2.523,440.4682,1114.5324079
1659070800,2022-07-29 05:00:00,ALPINE/USDT,2.552,2.552,2.378,2.517,888.5376,2218.0557943
1659067200,2022-07-29 04:00:00,ALPINE/USDT,2.55,2.553,2.55,2.553,2.9604,7.5559485
1659063600,2022-07-29 03:00:00,ALPINE/USDT,2.538,2.538,2.53,2.53,30.8992,78.1782642
1659060000,2022-07-29 02:00:00,ALPINE/USDT,2.554,2.554,2.554,2.554,12.356,31.557224
1659056400,2022-07-29 01:00:00,ALPINE/USDT,2.575,2.575,2.55,2.55,16.6387,42.7465123
1659052800,2022-07-29 00:00:00,ALPINE/USDT,2.523,2.823,2.523,2.576,1217.9185,3151.1808951
1659049200,2022-07-28 23:00:00,ALPINE/USDT,2.514,2.514,2.496,2.496,2.2437,5.6199342
1659045600,2022-07-28 22:00:00,ALPINE/USDT,2.517,2.517,2.517,2.517,0,0
1659042000,2022-07-28 21:00:00,ALPINE/USDT,2.526,2.537,2.517,2.517,56.8113,144.0591
1659038400,2022-07-28 20:00:00,ALPINE/USDT,2.512,2.532,2.512,2.512,68.798,173.8668664
1659034800,2022-07-28 19:00:00,ALPINE/USDT,2.504,2.504,2.497,2.497,30.8666,77.0797805
1659031200,2022-07-28 18:00:00,ALPINE/USDT,2.501,2.501,2.501,2.501,0.6462,1.6161462
1659027600,2022-07-28 17:00:00,ALPINE/USDT,2.509,2.509,2.509,2.509,0,0
1659024000,2022-07-28 16:00:00,ALPINE/USDT,2.503,2.521,2.503,2.509,176.9263,443.9521885
1659020400,2022-07-28 15:00:00,ALPINE/USDT,2.484,2.523,2.484,2.508,18.1354,45.6380724
1659016800,2022-07-28 14:00:00,ALPINE/USDT,2.469,2.469,2.469,2.469,0.3975,0.9814275
1659013200,2022-07-28 13:00:00,ALPINE/USDT,2.484,2.484,2.469,2.469,1.7984,4.4537232
1659009600,2022-07-28 12:00:00,ALPINE/USDT,2.463,2.5,2.456,2.5,11.8945,29.6323689
1659006000,2022-07-28 11:00:00,ALPINE/USDT,2.474,2.474,2.469,2.469,78.0495,193.0542155
1659002400,2022-07-28 10:00:00,ALPINE/USDT,2.477,2.477,2.47,2.472,5.1849,12.8290672
1658998800,2022-07-28 09:00:00,ALPINE/USDT,2.443,2.484,2.443,2.484,8.6843,21.3079566
1658995200,2022-07-28 08:00:00,ALPINE/USDT,2.433,2.433,2.433,2.433,0.2483,0.6041139
1658991600,2022-07-28 07:00:00,ALPINE/USDT,2.448,2.448,2.448,2.448,0,0
1658988000,2022-07-28 06:00:00,ALPINE/USDT,2.442,2.448,2.442,2.448,0.5846,1.429083
1658984400,2022-07-28 05:00:00,ALPINE/USDT,2.428,2.428,2.428,2.428,0,0
1658980800,2022-07-28 04:00:00,ALPINE/USDT,2.428,2.428,2.428,2.428,0.3363,0.8165364
1658977200,2022-07-28 03:00:00,ALPINE/USDT,2.433,2.433,2.433,2.433,0.2483,0.6041139
1658973600,2022-07-28 02:00:00,ALPINE/USDT,2.411,2.448,2.411,2.448,72.4442,174.7332833
1658970000,2022-07-28 01:00:00,ALPINE/USDT,2.416,2.416,2.416,2.416,0,0
1658966400,2022-07-28 00:00:00,ALPINE/USDT,2.424,2.424,2.416,2.416,4.6509,11.2417816
1658962800,2022-07-27 23:00:00,ALPINE/USDT,2.403,2.418,2.403,2.418,2.1079,5.0821494
1658959200,2022-07-27 22:00:00,ALPINE/USDT,2.373,2.4,2.37,2.4,3.2568,7.7570663
1658955600,2022-07-27 21:00:00,ALPINE/USDT,2.4,2.4,2.372,2.388,3.3651,8.0294439
1658952000,2022-07-27 20:00:00,ALPINE/USDT,2.412,2.412,2.408,2.408,106.8903,257.6718424
1658948400,2022-07-27 19:00:00,ALPINE/USDT,2.424,2.442,2.403,2.403,237.594,573.031347
1658944800,2022-07-27 18:00:00,ALPINE/USDT,2.344,2.422,2.344,2.406,4315.291,10401.8331879
1658941200,2022-07-27 17:00:00,ALPINE/USDT,2.334,2.334,2.33,2.33,1.6113,3.759429
1658937600,2022-07-27 16:00:00,ALPINE/USDT,2.337,2.351,2.337,2.351,46.0801,107.7603151
1658934000,2022-07-27 15:00:00,ALPINE/USDT,2.337,2.337,2.337,2.337,0.2561,0.5985057
1658930400,2022-07-27 14:00:00,ALPINE/USDT,2.361,2.361,2.343,2.343,2.3382,5.5026918
1658926800,2022-07-27 13:00:00,ALPINE/USDT,2.366,2.366,2.366,2.366,0.45,1.0647
1658923200,2022-07-27 12:00:00,ALPINE/USDT,2.37,2.37,2.361,2.361,0.7569,1.792899
1658919600,2022-07-27 11:00:00,ALPINE/USDT,2.373,2.397,2.37,2.373,80.9629,193.5742395
1658916000,2022-07-27 10:00:00,ALPINE/USDT,2.388,2.401,2.388,2.401,106.5233,255.7426404
1658912400,2022-07-27 09:00:00,ALPINE/USDT,2.433,2.433,2.361,2.361,331.7699,794.6887159
1658908800,2022-07-27 08:00:00,ALPINE/USDT,2.371,2.508,2.371,2.441,766.2233,1855.4682594
1658905200,2022-07-27 07:00:00,ALPINE/USDT,2.361,2.388,2.361,2.371,109.5746,259.8219846
1658901600,2022-07-27 06:00:00,ALPINE/USDT,2.356,2.358,2.356,2.358,347.6224,818.998871
1658898000,2022-07-27 05:00:00,ALPINE/USDT,2.298,2.37,2.298,2.352,135.2546,316.4790129
1658894400,2022-07-27 04:00:00,ALPINE/USDT,2.283,2.283,2.283,2.283,0,0
1658890800,2022-07-27 03:00:00,ALPINE/USDT,2.284,2.284,2.283,2.283,13.4558,30.7327989
1658887200,2022-07-27 02:00:00,ALPINE/USDT,2.298,2.298,2.298,2.298,0.2483,0.5705934
1658883600,2022-07-27 01:00:00,ALPINE/USDT,2.313,2.315,2.305,2.305,0.9771,2.2603789
1658880000,2022-07-27 00:00:00,ALPINE/USDT,2.308,2.308,2.308,2.308,1.762,4.066696
1658876400,2022-07-26 23:00:00,ALPINE/USDT,2.309,2.309,2.309,2.309,0.1268,0.2927812
1658872800,2022-07-26 22:00:00,ALPINE/USDT,2.298,2.298,2.298,2.298,0,0
1658869200,2022-07-26 21:00:00,ALPINE/USDT,2.298,2.298,2.298,2.298,0.1843,0.4235214
1658865600,2022-07-26 20:00:00,ALPINE/USDT,2.244,2.307,2.244,2.307,420.0776,954.4974473
1658862000,2022-07-26 19:00:00,ALPINE/USDT,2.246,2.246,2.246,2.246,0,0
1658858400,2022-07-26 18:00:00,ALPINE/USDT,2.246,2.246,2.246,2.246,0,0
1658854800,2022-07-26 17:00:00,ALPINE/USDT,2.249,2.253,2.246,2.246,17.2117,38.6884134
1658851200,2022-07-26 16:00:00,ALPINE/USDT,2.238,2.238,2.238,2.238,0,0
1658847600,2022-07-26 15:00:00,ALPINE/USDT,2.238,2.238,2.238,2.238,0,0
1658844000,2022-07-26 14:00:00,ALPINE/USDT,2.238,2.238,2.238,2.238,0.2483,0.5556954
1658840400,2022-07-26 13:00:00,ALPINE/USDT,2.244,2.244,2.244,2.244,0.6509,1.4606196
1658836800,2022-07-26 12:00:00,ALPINE/USDT,2.257,2.257,2.257,2.257,27.64,62.38348
1658833200,2022-07-26 11:00:00,ALPINE/USDT,2.256,2.256,2.256,2.256,0,0
1658829600,2022-07-26 10:00:00,ALPINE/USDT,2.256,2.256,2.256,2.256,0.8705,1.963848
1658826000,2022-07-26 09:00:00,ALPINE/USDT,2.262,2.262,2.262,2.262,0.6509,1.4723358
1658822400,2022-07-26 08:00:00,ALPINE/USDT,2.244,2.247,2.244,2.247,24.2677,54.5275692
1658818800,2022-07-26 07:00:00,ALPINE/USDT,2.268,2.268,2.252,2.254,169.867,383.8736016
1658815200,2022-07-26 06:00:00,ALPINE/USDT,2.293,2.293,2.292,2.292,70.8705,162.4360565
1658811600,2022-07-26 05:00:00,ALPINE/USDT,2.301,2.311,2.301,2.307,18.3755,42.3849286
