https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOV,Volume USDT
1642204800,2022-01-15 00:00:00,SOV/USDT,7.679,7.723,7.523,7.673,3577.40139314,27250.28871192081
1642118400,2022-01-14 00:00:00,SOV/USDT,7.964,8.563,7.501,7.681,12697.79718518,99641.14856651264
1642032000,2022-01-13 00:00:00,SOV/USDT,7.978,11.192,7.725,7.965,17653.46386351,150657.09221114276
1641945600,2022-01-12 00:00:00,SOV/USDT,7.953,8.435,7.645,7.942,10130.89431792,81182.36938518832
1641859200,2022-01-11 00:00:00,SOV/USDT,7.827,8.233,7.569,7.924,7009.07304055,54952.45101187279
1641772800,2022-01-10 00:00:00,SOV/USDT,7.823,7.863,7.401,7.827,8313.62723685,63418.72079232882
1641686400,2022-01-09 00:00:00,SOV/USDT,7.449,8.136,7.215,7.84,14071.65670486,107674.34349316837
1641600000,2022-01-08 00:00:00,SOV/USDT,7.39,7.725,7.373,7.449,4410.93804807,32972.32245805709
1641513600,2022-01-07 00:00:00,SOV/USDT,7.733,8.011,7.111,7.39,14931.30174143,112003.66824051984
1641427200,2022-01-06 00:00:00,SOV/USDT,8.061,8.2,7,7.734,21638.75096498,160876.5555739158
1641340800,2022-01-05 00:00:00,SOV/USDT,8.82,9.189,8.01,8.083,8380.62289706,71835.67147557535
1641254400,2022-01-04 00:00:00,SOV/USDT,8.905,9.234,8.401,8.82,11084.69052423,97544.54438157077
1641168000,2022-01-03 00:00:00,SOV/USDT,9.274,9.589,8.88,8.978,5101.58984051,46915.88917967282
1641081600,2022-01-02 00:00:00,SOV/USDT,9.111,9.576,9,9.285,5248.55852317,48316.5502649587
1640995200,2022-01-01 00:00:00,SOV/USDT,8.878,10,8.701,9.098,8949.49716079,81463.44046226658
1640908800,2021-12-31 00:00:00,SOV/USDT,10.059,10.288,8.701,8.842,16582.94777091,160435.8705437346
1640822400,2021-12-30 00:00:00,SOV/USDT,9.952,10.296,9.601,10.065,6496.44292929,64951.09908163631
1640736000,2021-12-29 00:00:00,SOV/USDT,10.099,10.32,9.761,9.932,4496.01493175,45426.13183785767
1640649600,2021-12-28 00:00:00,SOV/USDT,11,11,9.678,10.082,8798.31356926,91472.38988737304
