https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ROUTE,Volume USDT
1644192000,2022-02-07 00:00:00,ROUTE/USDT,4.9702,5.4405,4.8738,5.3441,336198.20815797,1726493.007500088455
1644105600,2022-02-06 00:00:00,ROUTE/USDT,4.5059,5.3538,4.4057,4.9701,424172.39390675,2094570.451704035009
1644019200,2022-02-05 00:00:00,ROUTE/USDT,4.1923,4.7,4.0371,4.5056,344492.67139461,1490497.330110992031
1643932800,2022-02-04 00:00:00,ROUTE/USDT,3.7234,4.762,3.444,4.1906,675958.30078662,2807318.538108008083
1643846400,2022-02-03 00:00:00,ROUTE/USDT,3.6969,3.7797,3.2729,3.7235,183540.70874305,638036.656562163352
1643760000,2022-02-02 00:00:00,ROUTE/USDT,3.9211,3.9357,3.25,3.6876,270318.6546367,981173.44796653295
1643673600,2022-02-01 00:00:00,ROUTE/USDT,3.8933,4.282,3.6319,3.9383,282696.27794183,1111740.501597412254
1643587200,2022-01-31 00:00:00,ROUTE/USDT,4.6073,4.6073,3.5971,3.9068,426381.18486545,1691805.796431373958
1643500800,2022-01-30 00:00:00,ROUTE/USDT,5.3472,5.4951,4.5491,4.6073,356006.75150178,1745945.857004291664
1643414400,2022-01-29 00:00:00,ROUTE/USDT,6.01,6.4491,5.2007,5.3463,365904.21373647,2073117.630382014955
1643328000,2022-01-28 00:00:00,ROUTE/USDT,6.3325,6.7132,4.938,6.01,601022.20359988,3445376.75407541818
1643241600,2022-01-27 00:00:00,ROUTE/USDT,8.7339,8.87,5.81,6.345,605658.34454991,4285633.628135962911
1643155200,2022-01-26 00:00:00,ROUTE/USDT,8.3074,9,7.5,8.7339,520205.47646469,4404515.467322649527
1643068800,2022-01-25 00:00:00,ROUTE/USDT,8.439,9.5,7.8,8.3,502832.80513996,4348800.871361009225
1642982400,2022-01-24 00:00:00,ROUTE/USDT,9.3504,9.504,6.2923,8.3986,1103866.01900077,8878010.960617942012
1642896000,2022-01-23 00:00:00,ROUTE/USDT,6.7477,10.48,6.7244,9.3504,1136007.97933522,10063656.781393125314
1642809600,2022-01-22 00:00:00,ROUTE/USDT,6.8622,8.5736,5,6.765,1127815.09640634,7619487.222133727923
1642723200,2022-01-21 00:00:00,ROUTE/USDT,13.8503,14.2341,6.6187,6.8694,1241440.33889357,13390501.994667800527
1642636800,2022-01-20 00:00:00,ROUTE/USDT,8.4443,15,8.1704,13.8811,1635103.96511856,19361623.691215306078
1642550400,2022-01-19 00:00:00,ROUTE/USDT,7.6412,9.38,7.0011,8.4443,539733.10087903,4440688.64458521868
1642464000,2022-01-18 00:00:00,ROUTE/USDT,8.6584,8.7,6.6,7.6411,399162.41478288,2979021.534770062176
1642377600,2022-01-17 00:00:00,ROUTE/USDT,7.896,9.8,7.7524,8.6592,561496.93354028,4911413.035283819823
1642291200,2022-01-16 00:00:00,ROUTE/USDT,7.064,10.39,6.8,7.896,924060.33198141,8056039.958759463748
1642204800,2022-01-15 00:00:00,ROUTE/USDT,4.8864,7.8,4.1067,7.0634,810743.7569634,4658247.18638397146
1642118400,2022-01-14 00:00:00,ROUTE/USDT,3.001,4.9714,2.955,4.8751,409366.53087072,1621922.511916555521
1642032000,2022-01-13 00:00:00,ROUTE/USDT,2.721,3.088,2.6477,2.9911,67361.16216051,190044.339587746362
1641945600,2022-01-12 00:00:00,ROUTE/USDT,2.6345,2.7658,2.5771,2.7183,64163.38912261,172004.136370460165
1641859200,2022-01-11 00:00:00,ROUTE/USDT,2.4428,2.682,2.4374,2.6371,54846.4018506,138300.537710615773
1641772800,2022-01-10 00:00:00,ROUTE/USDT,2.521,2.6138,2.4086,2.452,78262.71773103,196693.681969708124
1641686400,2022-01-09 00:00:00,ROUTE/USDT,2.4933,2.5923,2.4455,2.5344,54606.49732067,136598.484712788673
1641600000,2022-01-08 00:00:00,ROUTE/USDT,2.6331,2.6936,2.4829,2.5064,53570.77000982,136139.694108201558
1641513600,2022-01-07 00:00:00,ROUTE/USDT,2.6282,2.69,2.3832,2.6507,94621.99281067,241830.309469195353
1641427200,2022-01-06 00:00:00,ROUTE/USDT,2.7062,2.78,2.6,2.6382,52178.38101842,138736.407388130626
1641340800,2022-01-05 00:00:00,ROUTE/USDT,3.1096,3.1656,2.6948,2.6992,106102.89631382,308236.234647481656
1641254400,2022-01-04 00:00:00,ROUTE/USDT,2.8732,3.1245,2.6928,3.1096,56310.85927457,159031.298799381525
1641168000,2022-01-03 00:00:00,ROUTE/USDT,3.0567,3.0973,2.8169,2.8857,42425.54472466,124003.901598567193
1641081600,2022-01-02 00:00:00,ROUTE/USDT,3.1664,3.1837,3.037,3.0668,39196.47904093,121489.890207676415
1640995200,2022-01-01 00:00:00,ROUTE/USDT,2.931,3.254,2.9161,3.175,40021.10107476,124138.527400339004
1640908800,2021-12-31 00:00:00,ROUTE/USDT,3.2452,3.27,2.9071,2.9225,41647.90225028,127511.258093892395
1640822400,2021-12-30 00:00:00,ROUTE/USDT,3.2342,3.8314,3.1242,3.2466,74306.44215161,241690.912983918905
1640736000,2021-12-29 00:00:00,ROUTE/USDT,3.2737,3.31,3.21,3.2342,37102.81059953,120825.992752957051
1640649600,2021-12-28 00:00:00,ROUTE/USDT,3.5541,3.5541,3.2131,3.273,37769.69350152,125954.802176957796
