https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FCON,Volume USDT
1644278400,2022-02-08 00:00:00,FCON/USDT,0.003445,0.003481,0.00303,0.003156,128830266.32851847,412884.81582641336366
1644192000,2022-02-07 00:00:00,FCON/USDT,0.003678,0.003805,0.003333,0.003445,124583674.24236771,447857.77449571965711
1644105600,2022-02-06 00:00:00,FCON/USDT,0.003722,0.00384,0.003587,0.003697,88505496.71008535,326853.4624024368223
1644019200,2022-02-05 00:00:00,FCON/USDT,0.003975,0.004001,0.003638,0.003721,110568812.77051597,426633.66568271229404
1643932800,2022-02-04 00:00:00,FCON/USDT,0.003695,0.004033,0.003633,0.003975,111825506.23427311,429191.03739444440675
1643846400,2022-02-03 00:00:00,FCON/USDT,0.00392,0.003948,0.003501,0.003699,61603568.6594354,227520.15829071844443
1643760000,2022-02-02 00:00:00,FCON/USDT,0.003984,0.0042,0.003709,0.003899,28190864.75410497,110943.56077900722462
1643673600,2022-02-01 00:00:00,FCON/USDT,0.004053,0.004231,0.003889,0.004009,38642000.46992859,157390.65456661796797
1643587200,2022-01-31 00:00:00,FCON/USDT,0.003745,0.004235,0.0034,0.004032,85731037.16255157,332174.94744752441461
1643500800,2022-01-30 00:00:00,FCON/USDT,0.00418,0.004396,0.003698,0.003745,55660302.1984305,224674.4805552812665
1643414400,2022-01-29 00:00:00,FCON/USDT,0.004594,0.004685,0.003819,0.004194,99397604.99712571,419887.24289999661311
1643328000,2022-01-28 00:00:00,FCON/USDT,0.005299,0.00567,0.00424,0.004598,139237122.13162573,675196.45784857927697
1643241600,2022-01-27 00:00:00,FCON/USDT,0.004,0.00639,0.0036,0.0053,287045274.00609804,1404564.30609947440773
1643155200,2022-01-26 00:00:00,FCON/USDT,0.0073,0.0073,0.0037,0.004,403971581.13827881,1916677.207090870875
1643068800,2022-01-25 00:00:00,FCON/USDT,0.002,0.019,0.001,0.0071,522645528.35336812,3645665.966590079921
