https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MAPS,Volume USDT
1644624000000.0,2022-02-12 00:00:00,MAPS/USDT,0.6492,0.7432,0.6027,0.7193,62553.73905185596,44994.9045
1644537600000.0,2022-02-11 00:00:00,MAPS/USDT,0.8188,0.8241,0.629,0.6492,161450.65295748613,104813.7639
1644451200000.0,2022-02-10 00:00:00,MAPS/USDT,0.8059,0.9781,0.7837,0.8188,153256.39606741574,125486.3371
1644364800000.0,2022-02-09 00:00:00,MAPS/USDT,0.7771,0.8423,0.7574,0.8059,141842.62501551062,114310.9715
1644278400000.0,2022-02-08 00:00:00,MAPS/USDT,0.6875,0.7974,0.6839,0.7771,90082.527345258,70003.132
1644192000000.0,2022-02-07 00:00:00,MAPS/USDT,0.7043,0.728,0.668,0.6875,28801.951563636365,19801.3417
1644105600000.0,2022-02-06 00:00:00,MAPS/USDT,0.7078,0.75,0.6645,0.7043,219160.24421411328,154354.56
1644019200000.0,2022-02-05 00:00:00,MAPS/USDT,0.5782,0.7213,0.5729,0.7078,181493.77140435152,128461.2914
1643932800000.0,2022-02-04 00:00:00,MAPS/USDT,0.4979,0.6,0.4919,0.5782,157186.56416464888,90885.2714
1643846400000.0,2022-02-03 00:00:00,MAPS/USDT,0.5284,0.5548,0.4642,0.4979,216423.9542076722,107757.4868
1643760000000.0,2022-02-02 00:00:00,MAPS/USDT,0.5154,0.5505,0.4641,0.5284,105494.82040121121,55743.4631
1643673600000.0,2022-02-01 00:00:00,MAPS/USDT,0.3999,0.5154,0.397,0.5154,177894.15599534343,91686.648
1643587200000.0,2022-01-31 00:00:00,MAPS/USDT,0.3808,0.425,0.3527,0.3999,77881.7854463616,31144.926
1643500800000.0,2022-01-30 00:00:00,MAPS/USDT,0.3886,0.4128,0.3761,0.3808,205212.77048319328,78145.023
1643414400000.0,2022-01-29 00:00:00,MAPS/USDT,0.3159,0.42,0.3159,0.3886,280527.67653113743,109013.0551
1643328000000.0,2022-01-28 00:00:00,MAPS/USDT,0.278,0.3217,0.2706,0.3159,142323.8148148148,44960.0931
1643241600000.0,2022-01-27 00:00:00,MAPS/USDT,0.2569,0.3042,0.2239,0.278,139740.45971223022,38847.8478
1643155200000.0,2022-01-26 00:00:00,MAPS/USDT,0.2382,0.3834,0.226,0.2569,1682704.1179447256,432286.6879
1643068800000.0,2022-01-25 00:00:00,MAPS/USDT,0.1519,0.2767,0.1378,0.2382,787484.3774139378,187578.7787
1642982400000.0,2022-01-24 00:00:00,MAPS/USDT,0.1236,0.1626,0.0887,0.1519,692519.723502304,105193.746
1642896000000.0,2022-01-23 00:00:00,MAPS/USDT,0.1167,0.1338,0.1084,0.1236,508976.75,62909.5263
1642809600000.0,2022-01-22 00:00:00,MAPS/USDT,0.1777,0.1778,0.1165,0.1167,557036.6246786632,65006.1741
1642723200000.0,2022-01-21 00:00:00,MAPS/USDT,0.1945,0.1951,0.1694,0.1777,94196.66460326393,16738.7473
1642636800000.0,2022-01-20 00:00:00,MAPS/USDT,0.2049,0.214,0.19,0.1945,59087.923393316196,11492.6011
1642550400000.0,2022-01-19 00:00:00,MAPS/USDT,0.2103,0.2126,0.2003,0.2049,32936.95021961933,6748.7811
1642464000000.0,2022-01-18 00:00:00,MAPS/USDT,0.2087,0.2116,0.2031,0.2103,16147.009510223492,3395.7161
1642377600000.0,2022-01-17 00:00:00,MAPS/USDT,0.2237,0.224,0.2072,0.2087,26960.885002395786,5626.7367
1642291200000.0,2022-01-16 00:00:00,MAPS/USDT,0.229,0.2331,0.2213,0.2237,13432.456861868573,3004.8406
1642204800000.0,2022-01-15 00:00:00,MAPS/USDT,0.2328,0.2372,0.226,0.229,3580.7484716157205,819.9914
1642118400000.0,2022-01-14 00:00:00,MAPS/USDT,0.2302,0.2342,0.222,0.2328,14104.066580756013,3283.4267
1642032000000.0,2022-01-13 00:00:00,MAPS/USDT,0.249,0.249,0.2293,0.2302,59770.75325803649,13759.2274
1641945600000.0,2022-01-12 00:00:00,MAPS/USDT,0.2322,0.254,0.23,0.249,81630.38313253013,20325.9654
1641859200000.0,2022-01-11 00:00:00,MAPS/USDT,0.2254,0.2354,0.214,0.2322,84487.19638242894,19617.927
1641772800000.0,2022-01-10 00:00:00,MAPS/USDT,0.2387,0.2476,0.216,0.2254,70965.44454303461,15995.6112
1641686400000.0,2022-01-09 00:00:00,MAPS/USDT,0.2275,0.2458,0.2242,0.2387,21317.17595307918,5088.4099
1641600000000.0,2022-01-08 00:00:00,MAPS/USDT,0.2486,0.2584,0.214,0.2275,222284.83120879118,50569.7991
1641513600000.0,2022-01-07 00:00:00,MAPS/USDT,0.2981,0.2998,0.2232,0.2486,260712.40707964601,64813.1044
1641427200000.0,2022-01-06 00:00:00,MAPS/USDT,0.308,0.308,0.2902,0.2981,42141.53874538746,12562.3927
1641340800000.0,2022-01-05 00:00:00,MAPS/USDT,0.3388,0.3511,0.2959,0.308,85870.23441558442,26448.0322
1641254400000.0,2022-01-04 00:00:00,MAPS/USDT,0.3353,0.3488,0.334,0.3388,7359.406729634004,2493.367
1641168000000.0,2022-01-03 00:00:00,MAPS/USDT,0.3576,0.3584,0.3305,0.3353,39153.52818371607,13128.178
1641081600000.0,2022-01-02 00:00:00,MAPS/USDT,0.36,0.3644,0.3529,0.3576,26753.93819910515,9567.2083
1640995200000.0,2022-01-01 00:00:00,MAPS/USDT,0.3407,0.36,0.3407,0.36,40530.436111111114,14590.957
1640908800000.0,2021-12-31 00:00:00,MAPS/USDT,0.34,0.358,0.3326,0.3407,43570.78690930437,14844.5671
1640822400000.0,2021-12-30 00:00:00,MAPS/USDT,0.3569,0.3586,0.3391,0.34,26105.374999999996,8875.8275
1640736000000.0,2021-12-29 00:00:00,MAPS/USDT,0.38,0.3852,0.3562,0.3569,36011.0123283833,12852.3303
1640649600000.0,2021-12-28 00:00:00,MAPS/USDT,0.4081,0.4273,0.38,0.38,88534.1547368421,33642.9788
1640563200000.0,2021-12-27 00:00:00,MAPS/USDT,0.3793,0.4296,0.3793,0.4081,136916.7164910561,55875.712
1640476800000.0,2021-12-26 00:00:00,MAPS/USDT,0.3563,0.3879,0.3428,0.3793,81973.3735829159,31092.5006
1640390400000.0,2021-12-25 00:00:00,MAPS/USDT,0.3556,0.3605,0.3485,0.3563,26262.042099354476,9357.1656
1640304000000.0,2021-12-24 00:00:00,MAPS/USDT,0.3582,0.371,0.3489,0.3556,48467.39651293588,17235.0062
1640217600000.0,2021-12-23 00:00:00,MAPS/USDT,0.3414,0.3688,0.3362,0.3582,41308.52484645449,14796.7136
1640131200000.0,2021-12-22 00:00:00,MAPS/USDT,0.3225,0.3477,0.3211,0.3414,27734.81165787932,9468.6647
1640044800000.0,2021-12-21 00:00:00,MAPS/USDT,0.3053,0.3353,0.2984,0.3225,127236.40031007752,41033.7391
1639958400000.0,2021-12-20 00:00:00,MAPS/USDT,0.3289,0.3527,0.3,0.3053,1854501.1975106453,566179.2156
1639872000000.0,2021-12-19 00:00:00,MAPS/USDT,0.3503,0.3535,0.3226,0.3289,88901.95560960779,29239.8532
1639785600000.0,2021-12-18 00:00:00,MAPS/USDT,0.3498,0.3638,0.3441,0.3503,24330.484727376537,8522.9688
1639699200000.0,2021-12-17 00:00:00,MAPS/USDT,0.3491,0.3554,0.3318,0.3498,23481.397655803317,8213.7929
1639612800000.0,2021-12-16 00:00:00,MAPS/USDT,0.3675,0.3717,0.348,0.3491,48722.90776281867,17009.1671
1639526400000.0,2021-12-15 00:00:00,MAPS/USDT,0.3344,0.3793,0.3313,0.3675,42708.450340136056,15695.3555
1639440000000.0,2021-12-14 00:00:00,MAPS/USDT,0.3369,0.3416,0.3155,0.3344,43048.42434210527,14395.3931
1639353600000.0,2021-12-13 00:00:00,MAPS/USDT,0.4008,0.4008,0.3303,0.3369,65917.95577322648,22207.7593
1639267200000.0,2021-12-12 00:00:00,MAPS/USDT,0.4066,0.4121,0.3943,0.4008,15699.894461077845,6292.5177
1639180800000.0,2021-12-11 00:00:00,MAPS/USDT,0.3829,0.4111,0.3719,0.4066,27204.248155435318,11061.2473
1639094400000.0,2021-12-10 00:00:00,MAPS/USDT,0.4147,0.4199,0.3818,0.3829,14329.44528597545,5486.7446
1639008000000.0,2021-12-09 00:00:00,MAPS/USDT,0.4579,0.461,0.4012,0.4147,41587.28020255607,17246.2451
1638921600000.0,2021-12-08 00:00:00,MAPS/USDT,0.4244,0.4805,0.4202,0.4579,166761.52871806073,76360.104
1638835200000.0,2021-12-07 00:00:00,MAPS/USDT,0.414,0.457,0.4111,0.4244,81436.82587181903,34561.7889
1638748800000.0,2021-12-06 00:00:00,MAPS/USDT,0.4215,0.4227,0.3693,0.414,114498.36256038648,47402.3221
1638662400000.0,2021-12-05 00:00:00,MAPS/USDT,0.4344,0.4381,0.3928,0.4215,53024.748991696324,22349.9317
1638576000000.0,2021-12-04 00:00:00,MAPS/USDT,0.4828,0.4828,0.3846,0.4344,105781.51312154696,45951.4893
1638489600000.0,2021-12-03 00:00:00,MAPS/USDT,0.5422,0.551,0.4636,0.4828,107676.51367025684,51986.2208
1638403200000.0,2021-12-02 00:00:00,MAPS/USDT,0.5655,0.6425,0.5095,0.5422,866082.1899668019,469589.7634
1638316800000.0,2021-12-01 00:00:00,MAPS/USDT,0.7501,0.781,0.5363,0.5655,1688318.5106984968,954744.1178
1638230400000.0,2021-11-30 00:00:00,MAPS/USDT,0.7342,0.7764,0.7224,0.7501,9786.440607918945,7340.8091
1638144000000.0,2021-11-29 00:00:00,MAPS/USDT,0.7195,0.7601,0.7098,0.7342,6874.354263143558,5047.1509
1638057600000.0,2021-11-28 00:00:00,MAPS/USDT,0.6964,0.7225,0.6662,0.7195,12132.136205698402,8729.072
1637971200000.0,2021-11-27 00:00:00,MAPS/USDT,0.7042,0.7141,0.6842,0.6964,18153.573664560598,12642.1487
1637884800000.0,2021-11-26 00:00:00,MAPS/USDT,0.7508,0.7563,0.665,0.7042,14786.218261857426,10412.4549
1637798400000.0,2021-11-25 00:00:00,MAPS/USDT,0.7354,0.7687,0.7295,0.7508,17482.447655833777,13125.8217
1637712000000.0,2021-11-24 00:00:00,MAPS/USDT,0.783,0.783,0.7191,0.7354,29343.980418819687,21579.5632
1637625600000.0,2021-11-23 00:00:00,MAPS/USDT,0.7679,0.7939,0.7508,0.783,5675.577905491698,4443.9775
1637539200000.0,2021-11-22 00:00:00,MAPS/USDT,0.8147,0.8147,0.7543,0.7686,6104.448868071819,4691.8794
1637452800000.0,2021-11-21 00:00:00,MAPS/USDT,0.7737,0.8246,0.7525,0.8147,12148.22634098441,9897.16
1637366400000.0,2021-11-20 00:00:00,MAPS/USDT,0.7635,0.7999,0.7421,0.7737,30736.873077420187,23781.1187
1637280000000.0,2021-11-19 00:00:00,MAPS/USDT,0.7081,0.7781,0.6911,0.7635,24405.862082514737,18633.8757
1637193600000.0,2021-11-18 00:00:00,MAPS/USDT,0.776,0.7916,0.6841,0.7081,61068.51645247846,43242.6165
1637107200000.0,2021-11-17 00:00:00,MAPS/USDT,0.7809,0.7923,0.7514,0.776,31186.82925257732,24200.9795
1637020800000.0,2021-11-16 00:00:00,MAPS/USDT,0.8406,0.8434,0.7676,0.7809,19263.014342425406,15042.4879
1636934400000.0,2021-11-15 00:00:00,MAPS/USDT,0.8554,0.8715,0.83,0.842,3769.5733966745843,3173.9808
1636848000000.0,2021-11-14 00:00:00,MAPS/USDT,0.8944,0.8944,0.8323,0.8554,29133.738134206218,24920.9996
1636761600000.0,2021-11-13 00:00:00,MAPS/USDT,0.8862,0.8991,0.8544,0.8944,8961.607893559929,8015.2621
1636675200000.0,2021-11-12 00:00:00,MAPS/USDT,0.8991,0.9232,0.858,0.8862,7726.567479124351,6847.2841
1636588800000.0,2021-11-11 00:00:00,MAPS/USDT,0.9093,0.9531,0.8991,0.8991,25130.852074296516,22595.1491
1636502400000.0,2021-11-10 00:00:00,MAPS/USDT,0.9774,0.9841,0.8612,0.9093,37261.40745628506,33881.7978
1636416000000.0,2021-11-09 00:00:00,MAPS/USDT,0.9968,1.0057,0.955,0.9774,16241.059954982607,15874.012
1636329600000.0,2021-11-08 00:00:00,MAPS/USDT,0.9516,1.0,0.9364,0.9968,57973.43228330658,57787.9173
1636243200000.0,2021-11-07 00:00:00,MAPS/USDT,0.9771,0.9773,0.941,0.9516,17793.84373686423,16932.6217
1636156800000.0,2021-11-06 00:00:00,MAPS/USDT,0.9134,0.9771,0.9124,0.9771,27692.830928257088,27058.6651
1636070400000.0,2021-11-05 00:00:00,MAPS/USDT,0.9634,0.9702,0.9031,0.9134,25313.48543901905,23121.3376
1635984000000.0,2021-11-04 00:00:00,MAPS/USDT,0.997,1.0167,0.9305,0.9634,73822.98577953082,71121.0645
1635897600000.0,2021-11-03 00:00:00,MAPS/USDT,0.8997,1.0074,0.8865,0.997,70879.35255767302,70666.7145
1635811200000.0,2021-11-02 00:00:00,MAPS/USDT,0.8666,0.901,0.8471,0.8997,22276.22185172835,20041.9168
1635724800000.0,2021-11-01 00:00:00,MAPS/USDT,0.8731,0.8982,0.8514,0.8666,21349.328640664666,18501.3282
1635638400000.0,2021-10-31 00:00:00,MAPS/USDT,0.8652,0.8845,0.8182,0.8731,37904.83220707823,33094.709
1635552000000.0,2021-10-30 00:00:00,MAPS/USDT,0.889,0.8947,0.85,0.8652,12104.944868238557,10473.1983
1635465600000.0,2021-10-29 00:00:00,MAPS/USDT,0.8793,0.9136,0.8793,0.889,17800.842857142856,15824.9493
1635379200000.0,2021-10-28 00:00:00,MAPS/USDT,0.8447,0.8946,0.841,0.8793,21484.52257477539,18891.3407
1635292800000.0,2021-10-27 00:00:00,MAPS/USDT,0.9359,0.9585,0.8432,0.8447,47681.22327453533,40276.3293
1635206400000.0,2021-10-26 00:00:00,MAPS/USDT,0.9957,1.0062,0.9248,0.9359,36914.415322149805,34548.2013
1635120000000.0,2021-10-25 00:00:00,MAPS/USDT,0.9899,1.027,0.9739,0.9957,27277.280907903987,27159.9886
1635033600000.0,2021-10-24 00:00:00,MAPS/USDT,0.9803,0.9953,0.925,0.9899,24333.111425396506,24087.347
1634947200000.0,2021-10-23 00:00:00,MAPS/USDT,0.9796,1.0097,0.9616,0.9803,4768.073650923187,4674.1426
1634860800000.0,2021-10-22 00:00:00,MAPS/USDT,0.9633,1.0674,0.9596,0.9796,76202.8288076766,74648.2911
1634774400000.0,2021-10-21 00:00:00,MAPS/USDT,0.9343,1.0277,0.9233,0.9633,131053.88850825287,126244.2108
1634688000000.0,2021-10-20 00:00:00,MAPS/USDT,0.8399,0.9343,0.8386,0.9343,26854.117628170825,25089.8021
1634601600000.0,2021-10-19 00:00:00,MAPS/USDT,0.8299,0.8483,0.8205,0.8399,9165.871175139899,7698.4152
1634515200000.0,2021-10-18 00:00:00,MAPS/USDT,0.853,0.8681,0.8132,0.8299,32572.66236896012,27032.0525
1634428800000.0,2021-10-17 00:00:00,MAPS/USDT,0.8831,0.9176,0.8304,0.853,36347.74243845252,31004.6243
1634342400000.0,2021-10-16 00:00:00,MAPS/USDT,0.8963,0.9069,0.8725,0.8831,20738.962744876007,18314.578
1634256000000.0,2021-10-15 00:00:00,MAPS/USDT,0.8583,0.9152,0.844,0.8963,30557.34318866451,27388.5467
1634169600000.0,2021-10-14 00:00:00,MAPS/USDT,0.8297,0.9044,0.8242,0.8583,63117.59349877665,54173.8305
1634083200000.0,2021-10-13 00:00:00,MAPS/USDT,0.8388,0.852,0.8096,0.8297,32277.46052790165,26780.609
1633996800000.0,2021-10-12 00:00:00,MAPS/USDT,0.8054,0.8502,0.77,0.8388,39778.46065808298,33366.1728
1633910400000.0,2021-10-11 00:00:00,MAPS/USDT,0.8212,0.8595,0.7916,0.8054,17187.07561460144,13842.4707
1633824000000.0,2021-10-10 00:00:00,MAPS/USDT,0.9011,0.9039,0.8202,0.8212,25810.643935703843,21195.7008
1633737600000.0,2021-10-09 00:00:00,MAPS/USDT,0.9002,0.913,0.8926,0.9011,2610.0194207080235,2351.8885
1633651200000.0,2021-10-08 00:00:00,MAPS/USDT,0.8908,0.9525,0.8819,0.9002,15672.470673183736,14108.3581
1633564800000.0,2021-10-07 00:00:00,MAPS/USDT,0.8891,0.9282,0.8889,0.8908,13191.775370453524,11751.2335
1633478400000.0,2021-10-06 00:00:00,MAPS/USDT,0.9618,0.9654,0.8891,0.8891,87019.06770891913,77368.6531
1633392000000.0,2021-10-05 00:00:00,MAPS/USDT,0.9681,0.9883,0.9461,0.9618,34707.68569349137,33381.8521
1633305600000.0,2021-10-04 00:00:00,MAPS/USDT,1.0164,1.0164,0.9576,0.9681,13416.665943600869,12988.6743
1633219200000.0,2021-10-03 00:00:00,MAPS/USDT,0.9995,1.0382,0.9846,1.0164,24868.815131837862,25276.6637
1633132800000.0,2021-10-02 00:00:00,MAPS/USDT,0.959,1.0192,0.9407,0.9995,31425.211305652825,31409.4987
1633046400000.0,2021-10-01 00:00:00,MAPS/USDT,0.8414,0.9667,0.828,0.959,45524.57445255474,43658.0669
1632960000000.0,2021-09-30 00:00:00,MAPS/USDT,0.791,0.8531,0.7879,0.8414,5634.671381031613,4741.0125
1632873600000.0,2021-09-29 00:00:00,MAPS/USDT,0.7993,0.828,0.7769,0.791,23465.469405815424,18561.1863
1632787200000.0,2021-09-28 00:00:00,MAPS/USDT,0.8459,0.8514,0.7911,0.7993,11654.26373076442,9315.253
1632700800000.0,2021-09-27 00:00:00,MAPS/USDT,0.8329,0.9071,0.826,0.8459,6916.465657879182,5850.6383
1632614400000.0,2021-09-26 00:00:00,MAPS/USDT,0.831,0.8552,0.77,0.8329,16349.514827710409,13617.5109
1632528000000.0,2021-09-25 00:00:00,MAPS/USDT,0.8408,0.8733,0.8214,0.831,18603.277737665463,15459.3238
1632441600000.0,2021-09-24 00:00:00,MAPS/USDT,0.9174,0.9207,0.785,0.8408,41193.754757373936,34635.709
1632355200000.0,2021-09-23 00:00:00,MAPS/USDT,0.884,0.9249,0.8568,0.9174,14972.393394375407,13735.6737
1632268800000.0,2021-09-22 00:00:00,MAPS/USDT,0.7629,0.8904,0.7488,0.884,25399.599095022622,22453.2456
1632182400000.0,2021-09-21 00:00:00,MAPS/USDT,0.8241,0.8866,0.729,0.7629,86867.25625901167,66271.0298
1632096000000.0,2021-09-20 00:00:00,MAPS/USDT,1.0118,1.0157,0.8241,0.8241,107292.93362456012,88420.1066
1632009600000.0,2021-09-19 00:00:00,MAPS/USDT,1.0979,1.1085,1.0083,1.0118,20701.488238782367,20945.7658
1631923200000.0,2021-09-18 00:00:00,MAPS/USDT,0.9927,1.1077,0.9738,1.0979,102963.747062574,113043.8979
1631836800000.0,2021-09-17 00:00:00,MAPS/USDT,1.0615,1.0746,0.9432,0.9927,115572.4259091367,114728.7472
1631750400000.0,2021-09-16 00:00:00,MAPS/USDT,1.0998,1.1392,1.0435,1.0624,69636.62321159638,73981.9485
1631664000000.0,2021-09-15 00:00:00,MAPS/USDT,1.0976,1.13,1.0537,1.0998,82729.87197672304,90986.3132
1631577600000.0,2021-09-14 00:00:00,MAPS/USDT,1.1521,1.1629,1.0302,1.0976,72145.92246720116,79187.3645
1631491200000.0,2021-09-13 00:00:00,MAPS/USDT,1.3036,1.3083,1.0695,1.1521,198794.9672771461,229031.6818
1631404800000.0,2021-09-12 00:00:00,MAPS/USDT,1.2945,1.3287,1.2546,1.3036,58792.83415158024,76642.3386
1631318400000.0,2021-09-11 00:00:00,MAPS/USDT,1.2472,1.3969,1.2472,1.2945,102985.02858246428,133314.1195
1631232000000.0,2021-09-10 00:00:00,MAPS/USDT,1.3238,1.3801,1.1887,1.2472,130404.47386144965,162640.4598
1631145600000.0,2021-09-09 00:00:00,MAPS/USDT,1.4261,1.6445,1.3121,1.3238,347039.5339175102,459410.935
1631059200000.0,2021-09-08 00:00:00,MAPS/USDT,1.228,1.4557,1.1195,1.4261,196512.79131898182,280246.8917
1630972800000.0,2021-09-07 00:00:00,MAPS/USDT,1.3182,1.5214,1.0,1.228,345993.66986970685,424880.2266
1630886400000.0,2021-09-06 00:00:00,MAPS/USDT,1.215,1.3241,1.1491,1.3182,91514.83363677743,120634.8537
1630800000000.0,2021-09-05 00:00:00,MAPS/USDT,1.1884,1.2288,1.1577,1.215,55643.222633744845,67606.5155
1630713600000.0,2021-09-04 00:00:00,MAPS/USDT,1.2637,1.2998,1.1856,1.1884,84560.38488724336,100491.5614
1630627200000.0,2021-09-03 00:00:00,MAPS/USDT,1.0629,1.3023,1.062,1.2637,244448.75025718127,308909.8857
1630540800000.0,2021-09-02 00:00:00,MAPS/USDT,1.0016,1.091,0.9968,1.0629,74810.30576724057,79515.874
1630454400000.0,2021-09-01 00:00:00,MAPS/USDT,0.9443,1.0069,0.9162,1.0016,144753.75978434505,144985.3658
1630368000000.0,2021-08-31 00:00:00,MAPS/USDT,0.9968,1.1254,0.9141,0.9443,192216.57227575983,181510.1092
1630281600000.0,2021-08-30 00:00:00,MAPS/USDT,0.9432,1.0332,0.9174,0.9968,98935.63302568218,98619.039
1630195200000.0,2021-08-29 00:00:00,MAPS/USDT,0.9969,1.0091,0.9117,0.9432,69198.67589058523,65268.1911
1630108800000.0,2021-08-28 00:00:00,MAPS/USDT,0.8746,1.0066,0.8614,0.9969,98683.14043534957,98377.2227
1630022400000.0,2021-08-27 00:00:00,MAPS/USDT,0.7922,0.8838,0.7732,0.8746,38379.999313972105,33567.1474
1629936000000.0,2021-08-26 00:00:00,MAPS/USDT,0.7678,0.8256,0.7061,0.7922,68446.40936632163,54223.2455
1629849600000.0,2021-08-25 00:00:00,MAPS/USDT,0.7651,0.7823,0.7278,0.7678,50429.08127116437,38719.4486
1629763200000.0,2021-08-24 00:00:00,MAPS/USDT,0.825,0.8485,0.7527,0.7651,40267.60567246112,30808.7451
1629676800000.0,2021-08-23 00:00:00,MAPS/USDT,0.7886,0.8305,0.7849,0.825,22619.334060606063,18660.9506
1629590400000.0,2021-08-22 00:00:00,MAPS/USDT,0.8059,0.8299,0.776,0.7886,17505.95954856708,13805.1997
1629504000000.0,2021-08-21 00:00:00,MAPS/USDT,0.8491,0.8754,0.7945,0.8059,51370.10212185135,41399.1653
1629417600000.0,2021-08-20 00:00:00,MAPS/USDT,0.8042,0.8732,0.7925,0.8491,94699.91190672477,80409.6952
1629331200000.0,2021-08-19 00:00:00,MAPS/USDT,0.8231,0.8341,0.7675,0.8042,66181.83101218603,53223.4285
1629244800000.0,2021-08-18 00:00:00,MAPS/USDT,0.7027,0.8713,0.6855,0.8231,225424.04640991375,185546.5326
1629158400000.0,2021-08-17 00:00:00,MAPS/USDT,0.7539,0.8798,0.6939,0.7027,323687.7401451544,227455.375
1629072000000.0,2021-08-16 00:00:00,MAPS/USDT,0.6894,0.9091,0.681,0.7539,471213.87889640534,355248.1433
1628985600000.0,2021-08-15 00:00:00,MAPS/USDT,0.5911,0.6932,0.5883,0.6894,190611.91499854947,131407.8542
1628899200000.0,2021-08-14 00:00:00,MAPS/USDT,0.5873,0.6124,0.5707,0.5911,15318.329555066826,9054.6646
1628812800000.0,2021-08-13 00:00:00,MAPS/USDT,0.5398,0.5873,0.5323,0.5873,21460.563596117827,12603.789
1628726400000.0,2021-08-12 00:00:00,MAPS/USDT,0.5554,0.575,0.5241,0.5398,39618.59484994443,21386.1175
1628640000000.0,2021-08-11 00:00:00,MAPS/USDT,0.5389,0.5793,0.5368,0.5554,41790.264674108745,23210.313
1628553600000.0,2021-08-10 00:00:00,MAPS/USDT,0.5189,0.5585,0.5141,0.5389,39655.68454258675,21370.4484
1628467200000.0,2021-08-09 00:00:00,MAPS/USDT,0.4976,0.5297,0.482,0.5189,44386.72056272885,23032.2693
1628380800000.0,2021-08-08 00:00:00,MAPS/USDT,0.5127,0.5161,0.4874,0.4976,90702.8836414791,45133.7549
1628294400000.0,2021-08-07 00:00:00,MAPS/USDT,0.5071,0.5235,0.4985,0.5127,33319.488004681094,17082.9015
1628208000000.0,2021-08-06 00:00:00,MAPS/USDT,0.4795,0.5185,0.4645,0.5071,32007.01755077894,16230.7586
1628121600000.0,2021-08-05 00:00:00,MAPS/USDT,0.4692,0.4954,0.456,0.4795,45037.67507820647,21595.5652
1628035200000.0,2021-08-04 00:00:00,MAPS/USDT,0.4466,0.4785,0.4385,0.4692,6524.1805200341005,3061.1455
1627948800000.0,2021-08-03 00:00:00,MAPS/USDT,0.4489,0.4536,0.4316,0.4466,16420.33251231527,7333.3205
1627862400000.0,2021-08-02 00:00:00,MAPS/USDT,0.4491,0.4648,0.4459,0.4489,21478.584094453105,9641.7364
1627776000000.0,2021-08-01 00:00:00,MAPS/USDT,0.4753,0.4778,0.4459,0.4505,35375.916981132075,15936.8506
1627689600000.0,2021-07-31 00:00:00,MAPS/USDT,0.4453,0.4773,0.4414,0.4753,4117.641279192089,1957.1149
1627603200000.0,2021-07-30 00:00:00,MAPS/USDT,0.4213,0.4453,0.4161,0.4453,29153.502582528636,12982.0547
1627516800000.0,2021-07-29 00:00:00,MAPS/USDT,0.4003,0.4269,0.3966,0.4213,4998.941134583431,2106.0539
1627430400000.0,2021-07-28 00:00:00,MAPS/USDT,0.3995,0.4078,0.396,0.4003,5358.130652010992,2144.8597
1627344000000.0,2021-07-27 00:00:00,MAPS/USDT,0.3947,0.4092,0.3876,0.3995,5988.788735919899,2392.5211
1627257600000.0,2021-07-26 00:00:00,MAPS/USDT,0.3817,0.4188,0.3791,0.3947,26073.216366860906,10291.0985
1627171200000.0,2021-07-25 00:00:00,MAPS/USDT,0.3891,0.3896,0.3727,0.3817,5440.130206968824,2076.4977
1627084800000.0,2021-07-24 00:00:00,MAPS/USDT,0.3742,0.3931,0.3718,0.3891,10800.237728090466,4202.3725
1626998400000.0,2021-07-23 00:00:00,MAPS/USDT,0.3656,0.3754,0.3605,0.3742,5037.036878674507,1884.8592
1626912000000.0,2021-07-22 00:00:00,MAPS/USDT,0.3573,0.3685,0.35,0.3656,15786.323030634574,5771.4797
1626825600000.0,2021-07-21 00:00:00,MAPS/USDT,0.3237,0.3591,0.321,0.3573,37446.92051497341,13379.7847
1626739200000.0,2021-07-20 00:00:00,MAPS/USDT,0.3414,0.3414,0.3181,0.3237,27922.169601482856,9038.4063
1626652800000.0,2021-07-19 00:00:00,MAPS/USDT,0.3702,0.3712,0.3414,0.3414,72189.18512009374,24645.3878
1626566400000.0,2021-07-18 00:00:00,MAPS/USDT,0.3748,0.3804,0.3679,0.3702,11615.053484602917,4299.8928
1626480000000.0,2021-07-17 00:00:00,MAPS/USDT,0.3929,0.3965,0.3742,0.3748,17181.16035218783,6439.4989
1626393600000.0,2021-07-16 00:00:00,MAPS/USDT,0.4234,0.429,0.3881,0.3929,59890.401883430895,23530.9389
1626307200000.0,2021-07-15 00:00:00,MAPS/USDT,0.4477,0.4505,0.4202,0.4234,32303.06518658479,13677.1178
1626220800000.0,2021-07-14 00:00:00,MAPS/USDT,0.4411,0.4508,0.422,0.4477,17461.11547911548,7817.3414
1626134400000.0,2021-07-13 00:00:00,MAPS/USDT,0.441,0.4491,0.4393,0.4411,1993.0285649512582,879.1249
1626048000000.0,2021-07-12 00:00:00,MAPS/USDT,0.4584,0.4629,0.4403,0.441,34424.90272108844,15181.3821
1625961600000.0,2021-07-11 00:00:00,MAPS/USDT,0.45,0.4606,0.4468,0.4584,10361.709205933683,4749.8075
1625875200000.0,2021-07-10 00:00:00,MAPS/USDT,0.4571,0.4624,0.4455,0.45,1041.5195555555556,468.6838
1625788800000.0,2021-07-09 00:00:00,MAPS/USDT,0.4526,0.4604,0.4408,0.4571,16358.059505578649,7477.269
1625702400000.0,2021-07-08 00:00:00,MAPS/USDT,0.5248,0.5291,0.4437,0.4526,98117.00950066284,44407.7585
