https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALPACA,Volume USDT
1644105600,2022-02-06 00:00:00,ALPACA/USDT,0.3751,0.4197,0.3689,0.3901,115666.82001216,45240.044455763223
1644019200,2022-02-05 00:00:00,ALPACA/USDT,0.3715,0.385,0.368,0.3736,31913.83516956,11988.83497961827
1643932800,2022-02-04 00:00:00,ALPACA/USDT,0.3485,0.3742,0.3469,0.3729,27155.48120042,9820.97583414255
1643846400,2022-02-03 00:00:00,ALPACA/USDT,0.3534,0.3552,0.3428,0.3472,23878.45919104,8323.997015722977
1643760000,2022-02-02 00:00:00,ALPACA/USDT,0.3671,0.3748,0.3502,0.3534,50455.45473947,18353.026957997959
1643673600,2022-02-01 00:00:00,ALPACA/USDT,0.3722,0.3759,0.3642,0.3672,97380.89398594,36043.833035159539
1643587200,2022-01-31 00:00:00,ALPACA/USDT,0.3595,0.3733,0.3489,0.3724,143562.87357838,51807.544366516979
1643500800,2022-01-30 00:00:00,ALPACA/USDT,0.3553,0.3663,0.3497,0.3603,119417.44194739,42899.555897430338
1643414400,2022-01-29 00:00:00,ALPACA/USDT,0.3503,0.377,0.3452,0.3563,139936.84651841,49984.385064460004
1643328000,2022-01-28 00:00:00,ALPACA/USDT,0.3427,0.362,0.3372,0.3504,111605.56412534,38560.766935985068
1643241600,2022-01-27 00:00:00,ALPACA/USDT,0.3565,0.3632,0.3348,0.3424,125765.15118072,43310.749439147917
1643155200,2022-01-26 00:00:00,ALPACA/USDT,0.3711,0.3828,0.3461,0.3578,129760.27661304,47132.484592419248
1643068800,2022-01-25 00:00:00,ALPACA/USDT,0.3278,0.388,0.3252,0.3688,513690.45951258,182671.92513777625
1642982400,2022-01-24 00:00:00,ALPACA/USDT,0.3116,0.3428,0.2787,0.3277,414949.66637825,127947.091328442843
1642896000,2022-01-23 00:00:00,ALPACA/USDT,0.2984,0.3422,0.295,0.312,142339.34318322,44848.003294392447
1642809600,2022-01-22 00:00:00,ALPACA/USDT,0.3098,0.3148,0.2517,0.3004,280522.9722626,79820.398423563723
1642723200,2022-01-21 00:00:00,ALPACA/USDT,0.4225,0.4255,0.2935,0.3109,444919.14697682,154950.755656510175
1642636800,2022-01-20 00:00:00,ALPACA/USDT,0.4501,0.4564,0.4223,0.4223,61628.68003218,27324.723597953177
1642550400,2022-01-19 00:00:00,ALPACA/USDT,0.4562,0.4587,0.441,0.45,38739.0010809,17433.869830995099
1642464000,2022-01-18 00:00:00,ALPACA/USDT,0.4825,0.4839,0.4497,0.4572,43078.54441231,20082.247552344582
1642377600,2022-01-17 00:00:00,ALPACA/USDT,0.5052,0.51,0.4778,0.4825,53503.19512232,26479.264397833334
1642291200,2022-01-16 00:00:00,ALPACA/USDT,0.4856,0.5143,0.4829,0.5052,99027.61331185,49677.310470468238
1642204800,2022-01-15 00:00:00,ALPACA/USDT,0.4978,0.4982,0.4852,0.4883,34246.84437694,16828.345604696936
1642118400,2022-01-14 00:00:00,ALPACA/USDT,0.4819,0.499,0.4796,0.4981,26064.39564845,12788.791833381358
1642032000,2022-01-13 00:00:00,ALPACA/USDT,0.5082,0.5186,0.4818,0.4818,49319.48032991,24467.599068724442
1641945600,2022-01-12 00:00:00,ALPACA/USDT,0.486,0.5107,0.4807,0.5107,57168.81855651,28211.07499976851
1641859200,2022-01-11 00:00:00,ALPACA/USDT,0.4801,0.492,0.4728,0.4866,28874.95229188,13865.700119119679
1641772800,2022-01-10 00:00:00,ALPACA/USDT,0.4961,0.5001,0.4469,0.4824,111298.36796182,52719.228078672075
1641686400,2022-01-09 00:00:00,ALPACA/USDT,0.4933,0.5516,0.4833,0.4977,198183.14257203,101129.117339349499
1641600000,2022-01-08 00:00:00,ALPACA/USDT,0.5012,0.5121,0.488,0.4933,76346.91476297,38134.230813600842
1641513600,2022-01-07 00:00:00,ALPACA/USDT,0.5632,0.5632,0.4978,0.5013,89051.17002245,46237.03048195291
1641427200,2022-01-06 00:00:00,ALPACA/USDT,0.5661,0.575,0.5433,0.5597,54209.90395945,30297.674788349504
1641340800,2022-01-05 00:00:00,ALPACA/USDT,0.616,0.6325,0.5583,0.5662,95019.87308699,56677.762686569914
1641254400,2022-01-04 00:00:00,ALPACA/USDT,0.6187,0.6686,0.6112,0.6168,150871.82517067,95720.969634818116
1641168000,2022-01-03 00:00:00,ALPACA/USDT,0.6083,0.6686,0.598,0.6204,139280.74723592,86648.639955734074
1641081600,2022-01-02 00:00:00,ALPACA/USDT,0.6261,0.6288,0.6038,0.6083,92794.74097401,56940.313527366874
1640995200,2022-01-01 00:00:00,ALPACA/USDT,0.5972,0.6916,0.5858,0.626,225800.71806608,145016.541293349266
1640908800,2021-12-31 00:00:00,ALPACA/USDT,0.6039,0.6265,0.5931,0.5987,103752.00598204,63738.086472380022
1640822400,2021-12-30 00:00:00,ALPACA/USDT,0.6174,0.667,0.6014,0.603,153266.94052418,96281.065635206717
1640736000,2021-12-29 00:00:00,ALPACA/USDT,0.6789,0.8102,0.6153,0.6173,889321.34618354,630269.312317210384
1640649600,2021-12-28 00:00:00,ALPACA/USDT,0.6002,0.7451,0.5634,0.6789,763823.98029101,511158.011777889392
