https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume JPY
1653436800000.0,2022-05-25 00:00:00,BTC/JPY,3764077.67,3838890.19,3730155.19,3762248.56,1.0403596976899367,3914091.774516
1653350400000.0,2022-05-24 00:00:00,BTC/JPY,3719692.57,3785706.96,3633614.35,3764077.67,0.04449254455022975,167473.393423
1653264000000.0,2022-05-23 00:00:00,BTC/JPY,3880927.36,3913140.33,3681051.55,3719692.57,5.462416032423884,20318508.330056
1653177600000.0,2022-05-22 00:00:00,BTC/JPY,3770746.96,3898244.5,3745536.32,3880927.36,8.691151462453552,33729727.50054
1653091200000.0,2022-05-21 00:00:00,BTC/JPY,3736127.64,3790491.88,3706478.28,3770746.96,3.872471321186453,14602109.462051
1653004800000.0,2022-05-20 00:00:00,BTC/JPY,3869199.0,3942439.73,3671586.25,3736127.64,4.589145587025769,17145633.671671
1652918400000.0,2022-05-19 00:00:00,BTC/JPY,3678845.64,3900900.37,3677621.47,3875443.91,23.67171385313612,91738399.291399
1652832000000.0,2022-05-18 00:00:00,BTC/JPY,3953523.13,3969726.34,3672992.46,3678845.64,2.8510713011416264,10488651.225534
1652745600000.0,2022-05-17 00:00:00,BTC/JPY,3853442.08,3986656.94,3811230.52,3953523.13,1.2269006598699221,4850580.137008
1652659200000.0,2022-05-16 00:00:00,BTC/JPY,4054203.01,4054203.01,3763739.8,3853442.08,1.5081158171574232,5811436.951348
1652572800000.0,2022-05-15 00:00:00,BTC/JPY,3888258.55,4063399.69,3814727.42,4049296.07,0.881710379540857,3570306.374753
1652486400000.0,2022-05-14 00:00:00,BTC/JPY,3794202.27,3921286.09,3707826.18,3888258.55,0.10360971533798853,402861.361526
1652400000000.0,2022-05-13 00:00:00,BTC/JPY,3729830.27,4016744.94,3690865.44,3794202.27,0.801218951749507,3039986.765495
1652313600000.0,2022-05-12 00:00:00,BTC/JPY,3769071.02,3907746.51,3345704.4,3729830.27,13.787799638717608,51426152.449184
1652227200000.0,2022-05-11 00:00:00,BTC/JPY,4047989.6,4175830.02,3626817.19,3769071.02,7.114514631838378,26815110.920228
1652140800000.0,2022-05-10 00:00:00,BTC/JPY,3948705.31,4261819.9,3878102.49,4047989.6,0.5725918231380831,2317845.745108
1652054400000.0,2022-05-09 00:00:00,BTC/JPY,4455806.97,4478404.33,3927405.29,3948705.31,1.8697797787054917,7383209.340705
1651968000000.0,2022-05-08 00:00:00,BTC/JPY,4632199.31,4637328.68,4407162.87,4455806.97,0.052000458697159406,231704.006306
1651881600000.0,2022-05-07 00:00:00,BTC/JPY,4703915.29,4720599.44,4546822.17,4632199.31,0.11949433531390946,553521.57759
1651795200000.0,2022-05-06 00:00:00,BTC/JPY,4753222.85,4781285.09,4612646.53,4703915.29,0.6843709476998255,3219222.964917
1651708800000.0,2022-05-05 00:00:00,BTC/JPY,5128629.35,5154969.53,4637175.41,4764759.62,2.6998096570235792,12863944.035472
1651622400000.0,2022-05-04 00:00:00,BTC/JPY,4913376.81,5160212.22,4907929.21,5128629.35,0.016854150644752677,86438.691666
1651536000000.0,2022-05-03 00:00:00,BTC/JPY,5020363.74,5033924.16,4889864.54,4913376.81,1.0016737636100417,4921600.641307
1651449600000.0,2022-05-02 00:00:00,BTC/JPY,4994259.6,5113328.51,4958356.08,5020363.74,0.08178799472605544,410605.48309
1651363200000.0,2022-05-01 00:00:00,BTC/JPY,4886146.51,5026080.43,4860014.3,4994259.6,0.027106296838474316,135375.883206
1651276800000.0,2022-04-30 00:00:00,BTC/JPY,5010663.93,5036199.51,4883512.06,4886146.51,0.2290197038825592,1119023.826847
1651190400000.0,2022-04-29 00:00:00,BTC/JPY,5205096.99,5230004.94,4962491.29,5010663.93,0.282821391760353,1417122.946326
1651104000000.0,2022-04-28 00:00:00,BTC/JPY,5046572.83,5293894.08,5035147.19,5205096.99,0.8550717733793851,4450731.513851
1651017600000.0,2022-04-27 00:00:00,BTC/JPY,4843235.04,5063823.98,4832897.31,5046572.83,2.0362211958746266,10275938.562971
1650931200000.0,2022-04-26 00:00:00,BTC/JPY,5168904.67,5223810.24,4804154.63,4839120.97,0.7445271789872201,3602857.084572
1650844800000.0,2022-04-25 00:00:00,BTC/JPY,5092000.05,5199337.81,4898416.81,5168904.67,0.7798523011023146,4030982.201078
1650758400000.0,2022-04-24 00:00:00,BTC/JPY,5076061.56,5134362.64,5013760.82,5080815.07,1.0592792536345945,5382001.995205
1650672000000.0,2022-04-23 00:00:00,BTC/JPY,5110966.99,5138505.61,5053199.64,5076061.56,0.08741541889377717,443726.047598
1650585600000.0,2022-04-22 00:00:00,BTC/JPY,5200729.55,5226450.66,5052275.86,5110966.99,0.11153013617174624,570026.844364
1650499200000.0,2022-04-21 00:00:00,BTC/JPY,5295250.24,5513480.04,5116650.43,5200729.55,0.703969495407428,3661154.957064
1650412800000.0,2022-04-20 00:00:00,BTC/JPY,5361943.38,5404042.56,5232361.68,5295250.24,3.3479766932076096,17728374.388222
1650326400000.0,2022-04-19 00:00:00,BTC/JPY,5187852.41,5381686.78,5176267.47,5367227.87,0.6983722421956718,3748322.961947
1650240000000.0,2022-04-18 00:00:00,BTC/JPY,5032182.46,5219696.39,4884622.29,5187852.41,0.13126793950292814,680998.696306
1650153600000.0,2022-04-17 00:00:00,BTC/JPY,5128021.0,5353322.46,5014379.25,5032182.46,0.044052517118188916,221680.303961
1650067200000.0,2022-04-16 00:00:00,BTC/JPY,5130420.91,5150271.96,5064822.96,5113767.03,0.004402013127297275,22510.869596
1649980800000.0,2022-04-15 00:00:00,BTC/JPY,5042821.58,5169989.15,5018592.43,5130420.91,8.175668601999753,41944621.14893
