https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ISP,Volume USDT
1651795200,2022-05-06 00:00:00,ISP/USDT,0.0023,0.002324,0.00222,0.002231,143177957.85584115,324144.65751048198829
1651708800,2022-05-05 00:00:00,ISP/USDT,0.002512,0.002518,0.00228,0.002302,117477773.73505135,282994.00866356585925
1651622400,2022-05-04 00:00:00,ISP/USDT,0.00245,0.002574,0.002381,0.002518,135538697.27499366,330927.77497750328489
1651536000,2022-05-03 00:00:00,ISP/USDT,0.002698,0.00272,0.002381,0.002455,152595100.58327131,376729.8718967990074
1651449600,2022-05-02 00:00:00,ISP/USDT,0.002198,0.002709,0.002196,0.002708,165265142.48140587,390154.71342412546151
1651363200,2022-05-01 00:00:00,ISP/USDT,0.002287,0.002307,0.002179,0.002198,121346244.12100349,269576.11607327938969
1651276800,2022-04-30 00:00:00,ISP/USDT,0.002505,0.002532,0.00225,0.002287,120326542.46750913,294585.89425685848936
1651190400,2022-04-29 00:00:00,ISP/USDT,0.002601,0.002638,0.002473,0.002513,91159908.01934774,231868.01234311443706
1651104000,2022-04-28 00:00:00,ISP/USDT,0.002508,0.002664,0.0025,0.00261,69939644.98448069,180901.57156210477016
1651017600,2022-04-27 00:00:00,ISP/USDT,0.0025,0.002542,0.002473,0.002504,93466719.61118631,234225.39106442658043
1650931200,2022-04-26 00:00:00,ISP/USDT,0.002622,0.002735,0.00249,0.002504,103545795.70324996,267655.47263130245913
1650844800,2022-04-25 00:00:00,ISP/USDT,0.002704,0.00274,0.002577,0.002627,124853692.06079896,327296.8044062135906
1650758400,2022-04-24 00:00:00,ISP/USDT,0.002701,0.002772,0.002674,0.002708,118370314.16832917,319876.94966661690189
1650672000,2022-04-23 00:00:00,ISP/USDT,0.00271,0.00273,0.00269,0.002703,120125703.28199325,324575.69981383140387
1650585600,2022-04-22 00:00:00,ISP/USDT,0.002794,0.00285,0.002628,0.002713,122869001.1418145,338816.55996472248868
1650499200,2022-04-21 00:00:00,ISP/USDT,0.002899,0.002926,0.00274,0.002794,117757142.81604318,333546.40292549550595
1650412800,2022-04-20 00:00:00,ISP/USDT,0.002807,0.003015,0.002701,0.0029,113262566.0320581,321676.16413900222951
1650326400,2022-04-19 00:00:00,ISP/USDT,0.003163,0.003239,0.002756,0.002813,86202352.57606005,248295.53047891261657
1650240000,2022-04-18 00:00:00,ISP/USDT,0.0027,0.0033,0.002625,0.003165,202834620.7425012,588136.00214854260535
1650153600,2022-04-17 00:00:00,ISP/USDT,0.0027,0.002784,0.002642,0.0027,114271157.25262344,309114.99044404569505
1650067200,2022-04-16 00:00:00,ISP/USDT,0.0027,0.002739,0.002637,0.0027,114818701.92539778,309622.18062314114973
1649980800,2022-04-15 00:00:00,ISP/USDT,0.0027,0.002794,0.00265,0.002705,120169760.02127382,325525.87356405673379
1649894400,2022-04-14 00:00:00,ISP/USDT,0.002738,0.0028,0.002664,0.002709,118758540.65644211,322045.45521187397976
1649808000,2022-04-13 00:00:00,ISP/USDT,0.0026,0.002768,0.002527,0.002738,137044827.50954906,360433.8336322935068
1649721600,2022-04-12 00:00:00,ISP/USDT,0.0025,0.002651,0.002462,0.0026,106164026.65828975,269173.7280607191252
1649635200,2022-04-11 00:00:00,ISP/USDT,0.002721,0.002755,0.002415,0.0025,108213492.7471981,275509.12555595752746
1649548800,2022-04-10 00:00:00,ISP/USDT,0.0028,0.00286,0.002712,0.002725,102675396.60081854,284158.51901915256628
1649462400,2022-04-09 00:00:00,ISP/USDT,0.00281,0.002859,0.002744,0.002805,111385148.74118768,311867.2451874759804
1649376000,2022-04-08 00:00:00,ISP/USDT,0.002729,0.002915,0.00271,0.00281,118427547.57800809,334798.44024292689796
1649289600,2022-04-07 00:00:00,ISP/USDT,0.002701,0.002759,0.0026,0.002734,83602960.13223386,225174.95910712392254
1649203200,2022-04-06 00:00:00,ISP/USDT,0.003,0.003,0.002699,0.00271,114049003.56679208,319475.33641278586635
1649116800,2022-04-05 00:00:00,ISP/USDT,0.002955,0.00307,0.002947,0.002997,110883134.13937164,332496.33351687603278
1649030400,2022-04-04 00:00:00,ISP/USDT,0.003097,0.003113,0.002833,0.002964,134187351.33801417,398413.23179391012055
1648944000,2022-04-03 00:00:00,ISP/USDT,0.003101,0.003165,0.003011,0.003098,98016317.33495005,302605.68561759170668
1648857600,2022-04-02 00:00:00,ISP/USDT,0.003284,0.003574,0.002994,0.003106,96714599.67720638,309041.37146803249844
1648771200,2022-04-01 00:00:00,ISP/USDT,0.002812,0.003657,0.002735,0.003282,167280952.44753748,517025.54192165430206
1648684800,2022-03-31 00:00:00,ISP/USDT,0.002916,0.003,0.002718,0.00282,135859928.74832183,388458.75873693645781
1648598400,2022-03-30 00:00:00,ISP/USDT,0.00283,0.002965,0.002686,0.002914,151697237.25950974,419683.45197865736442
1648512000,2022-03-29 00:00:00,ISP/USDT,0.002942,0.003006,0.00281,0.002835,61569567.11465136,178458.55450268620321
1648425600,2022-03-28 00:00:00,ISP/USDT,0.003212,0.003259,0.002779,0.002942,150069958.80944152,451347.26454535795539
1648339200,2022-03-27 00:00:00,ISP/USDT,0.00321,0.003259,0.002976,0.003206,81005951.43876592,251001.39814671802431
1648252800,2022-03-26 00:00:00,ISP/USDT,0.00335,0.00337,0.00315,0.003203,90847687.27705805,297581.65082352242525
1648166400,2022-03-25 00:00:00,ISP/USDT,0.003221,0.00359,0.003197,0.003349,92742363.32696789,311051.32746049696268
1648080000,2022-03-24 00:00:00,ISP/USDT,0.003036,0.003483,0.003012,0.003231,109975462.7467892,352742.54541897555658
1647993600,2022-03-23 00:00:00,ISP/USDT,0.003182,0.003258,0.002881,0.00303,73526475.94566425,219655.68219600340433
1647907200,2022-03-22 00:00:00,ISP/USDT,0.003152,0.0034,0.002875,0.003184,111237859.4670406,338590.36538975907919
1647820800,2022-03-21 00:00:00,ISP/USDT,0.002813,0.0037,0.00275,0.003147,246169736.96442971,804804.70523794995059
1647734400,2022-03-20 00:00:00,ISP/USDT,0.002593,0.00324,0.002463,0.002809,172575468.62758562,464964.42582835153676
1647648000,2022-03-19 00:00:00,ISP/USDT,0.0023,0.00264,0.00227,0.002603,139573009.39371306,339146.33425251741284
1647561600,2022-03-18 00:00:00,ISP/USDT,0.002347,0.002436,0.002247,0.002303,141877789.24550388,330273.96086265979968
1647475200,2022-03-17 00:00:00,ISP/USDT,0.002399,0.002431,0.002281,0.002348,137522435.69905709,325203.92069682825064
1647388800,2022-03-16 00:00:00,ISP/USDT,0.002304,0.002659,0.002252,0.00239,141937165.83928966,337510.65304502376341
1647302400,2022-03-15 00:00:00,ISP/USDT,0.002409,0.002417,0.002284,0.002309,139868505.3072214,326496.46084273279494
1647216000,2022-03-14 00:00:00,ISP/USDT,0.002399,0.002457,0.002361,0.002403,125524032.70125346,301550.4812899204104
1647129600,2022-03-13 00:00:00,ISP/USDT,0.002404,0.002725,0.00237,0.002401,71189612.76085134,173566.92947851833504
1647043200,2022-03-12 00:00:00,ISP/USDT,0.002422,0.00259,0.002308,0.002404,54794412.04241242,132138.89084553742876
1646956800,2022-03-11 00:00:00,ISP/USDT,0.002534,0.002737,0.002387,0.002422,98964671.75884648,246255.23061770694085
1646870400,2022-03-10 00:00:00,ISP/USDT,0.002606,0.002776,0.00249,0.002534,116000883.28059498,296538.51665257564696
1646784000,2022-03-09 00:00:00,ISP/USDT,0.002504,0.003,0.002499,0.002606,94816839.0569948,248739.29631518370477
1646697600,2022-03-08 00:00:00,ISP/USDT,0.002582,0.002589,0.002448,0.0025,128996652.38142473,323011.45845703203632
1646611200,2022-03-07 00:00:00,ISP/USDT,0.002602,0.002999,0.002532,0.002585,116344349.89204781,314106.59490297395949
1646524800,2022-03-06 00:00:00,ISP/USDT,0.002604,0.002678,0.00256,0.0026,104641430.2979156,272358.39448536752381
1646438400,2022-03-05 00:00:00,ISP/USDT,0.002559,0.00265,0.002491,0.002605,75876336.17315992,196709.82473766525272
1646352000,2022-03-04 00:00:00,ISP/USDT,0.002696,0.002868,0.002499,0.002554,69092729.20901493,186734.5727397931228
1646265600,2022-03-03 00:00:00,ISP/USDT,0.002901,0.002922,0.002655,0.002694,69186040.82983687,193656.30388914292936
1646179200,2022-03-02 00:00:00,ISP/USDT,0.00291,0.003014,0.00273,0.002903,58499161.69721152,167807.97112074429518
1646092800,2022-03-01 00:00:00,ISP/USDT,0.002844,0.003307,0.00279,0.002915,106916314.37974113,324660.6193129091283
1646006400,2022-02-28 00:00:00,ISP/USDT,0.002503,0.003,0.002457,0.002846,121282079.92858023,331745.94213133948281
1645920000,2022-02-27 00:00:00,ISP/USDT,0.002595,0.002639,0.002439,0.002502,81471058.45723998,205225.31750580542105
1645833600,2022-02-26 00:00:00,ISP/USDT,0.002608,0.00264,0.002538,0.002597,51808717.96979771,134664.86914587292806
1645747200,2022-02-25 00:00:00,ISP/USDT,0.002394,0.0027,0.002304,0.002608,86791227.94838901,214012.64864651219094
1645660800,2022-02-24 00:00:00,ISP/USDT,0.002846,0.002869,0.002305,0.002395,176694176.76426321,441180.72645757271496
1645574400,2022-02-23 00:00:00,ISP/USDT,0.00286,0.003489,0.002791,0.002846,123383534.75512065,360987.23560997389513
1645488000,2022-02-22 00:00:00,ISP/USDT,0.002995,0.003004,0.002737,0.00285,102135411.73558079,289239.8352599577815
1645401600,2022-02-21 00:00:00,ISP/USDT,0.0032,0.003255,0.002905,0.002995,107856551.44616875,344739.74164201844386
1645315200,2022-02-20 00:00:00,ISP/USDT,0.003435,0.003784,0.00313,0.003201,92079906.87887597,302070.76577094105748
1645228800,2022-02-19 00:00:00,ISP/USDT,0.003437,0.00379,0.0032,0.003443,84586587.97281093,295570.82071031238707
1645142400,2022-02-18 00:00:00,ISP/USDT,0.003476,0.003689,0.003415,0.003449,93307377.47954975,332121.10120855224573
1645056000,2022-02-17 00:00:00,ISP/USDT,0.003717,0.003741,0.003451,0.003483,96560336.45637432,349343.02045508035428
1644969600,2022-02-16 00:00:00,ISP/USDT,0.003769,0.003895,0.0035,0.003728,72681639.07053176,266120.28424588946894
1644883200,2022-02-15 00:00:00,ISP/USDT,0.003422,0.004,0.0034,0.003776,127689742.48909392,461396.3550662382794
1644796800,2022-02-14 00:00:00,ISP/USDT,0.0035,0.003589,0.003396,0.003425,118326272.21715419,410187.05752573453687
1644710400,2022-02-13 00:00:00,ISP/USDT,0.0036,0.003633,0.003468,0.00351,97097127.94776159,343719.91837461657663
1644624000,2022-02-12 00:00:00,ISP/USDT,0.0036,0.003654,0.003473,0.003605,95870847.11904382,345313.25963341676555
1644537600,2022-02-11 00:00:00,ISP/USDT,0.003854,0.003904,0.003486,0.003602,95816153.53282269,359548.60863154042859
1644451200,2022-02-10 00:00:00,ISP/USDT,0.004074,0.004195,0.003783,0.003848,68180922.96445724,271784.02761385002205
1644364800,2022-02-09 00:00:00,ISP/USDT,0.003673,0.004431,0.003627,0.00408,118156249.66016603,472900.61247983468324
1644278400,2022-02-08 00:00:00,ISP/USDT,0.0039,0.004043,0.003601,0.003672,85316084.91650008,320851.17994879775328
