https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DPR,Volume USDT
1643760000,2022-02-02 00:00:00,DPR/USDT,0.1066,0.1072,0.101,0.1036,2827501.77987154,294085.316869738397
1643673600,2022-02-01 00:00:00,DPR/USDT,0.1052,0.1099,0.1036,0.1065,1742538.90139123,185786.20136314836
1643587200,2022-01-31 00:00:00,DPR/USDT,0.1031,0.1091,0.1007,0.1055,2147835.51767016,221965.651202613944
1643500800,2022-01-30 00:00:00,DPR/USDT,0.1048,0.1061,0.0998,0.1031,2654607.76747022,272116.570183518164
1643414400,2022-01-29 00:00:00,DPR/USDT,0.1014,0.1067,0.0994,0.1045,3823389.84887723,393969.11525217506
1643328000,2022-01-28 00:00:00,DPR/USDT,0.1035,0.1048,0.0975,0.1011,4149412.87358755,419231.707881127061
1643241600,2022-01-27 00:00:00,DPR/USDT,0.1026,0.1049,0.095,0.1034,5261115.68522702,530462.500054559423
1643155200,2022-01-26 00:00:00,DPR/USDT,0.1031,0.1075,0.1006,0.1026,2256031.17674459,231226.000931418307
1643068800,2022-01-25 00:00:00,DPR/USDT,0.0999,0.1099,0.0953,0.103,2139545.41121492,215410.979632137273
1642982400,2022-01-24 00:00:00,DPR/USDT,0.1029,0.1097,0.0912,0.0999,2598472.90103433,260682.824298087357
1642896000,2022-01-23 00:00:00,DPR/USDT,0.0999,0.105,0.0945,0.1029,2893188.67287486,289828.023460465629
1642809600,2022-01-22 00:00:00,DPR/USDT,0.1081,0.1119,0.0948,0.0999,4537100.60345331,462913.402481907544
1642723200,2022-01-21 00:00:00,DPR/USDT,0.1237,0.124,0.108,0.1087,5848969.52036892,670718.933058519139
1642636800,2022-01-20 00:00:00,DPR/USDT,0.1303,0.1335,0.1229,0.1236,7479491.03081498,956978.636958563012
1642550400,2022-01-19 00:00:00,DPR/USDT,0.1235,0.1343,0.1219,0.1297,9720193.10645048,1231427.229867146189
1642464000,2022-01-18 00:00:00,DPR/USDT,0.1247,0.1279,0.1199,0.1235,7144023.05186454,872680.493917924406
1642377600,2022-01-17 00:00:00,DPR/USDT,0.1232,0.1286,0.1199,0.1247,6242744.10692902,764764.470469737084
1642291200,2022-01-16 00:00:00,DPR/USDT,0.1344,0.136,0.11,0.1239,9654146.60549815,1191777.2814406024
1642204800,2022-01-15 00:00:00,DPR/USDT,0.1452,0.146,0.129,0.134,7433679.09410995,1020916.754384908627
1642118400,2022-01-14 00:00:00,DPR/USDT,0.1255,0.15,0.1221,0.146,9280706.98437334,1247847.945762415858
1642032000,2022-01-13 00:00:00,DPR/USDT,0.1151,0.1329,0.1147,0.1262,8652041.07831663,1022730.19677407064
1641945600,2022-01-12 00:00:00,DPR/USDT,0.1135,0.1176,0.1103,0.1151,7178089.27885236,808686.019904895513
1641859200,2022-01-11 00:00:00,DPR/USDT,0.1072,0.1199,0.1042,0.1131,7511967.57252316,818630.12389024674
1641772800,2022-01-10 00:00:00,DPR/USDT,0.1061,0.113,0.096,0.1073,8304552.40434636,852962.72419856342
1641686400,2022-01-09 00:00:00,DPR/USDT,0.1057,0.1104,0.097,0.1061,6587036.34876685,688899.786366758692
1641600000,2022-01-08 00:00:00,DPR/USDT,0.1052,0.1111,0.1024,0.1057,8050596.69921027,848803.045577739653
1641513600,2022-01-07 00:00:00,DPR/USDT,0.1085,0.1092,0.1005,0.1052,5934452.42527777,625331.600643457627
1641427200,2022-01-06 00:00:00,DPR/USDT,0.107,0.1117,0.107,0.1086,7081571.87673266,765325.666535870308
1641340800,2022-01-05 00:00:00,DPR/USDT,0.11,0.1124,0.105,0.1072,8333254.30871057,901739.092476388173
1641254400,2022-01-04 00:00:00,DPR/USDT,0.1089,0.1139,0.1041,0.1105,7157509.60525186,768428.378406418856
1641168000,2022-01-03 00:00:00,DPR/USDT,0.1042,0.1194,0.1036,0.1092,8753425.58977771,971785.042869336513
1641081600,2022-01-02 00:00:00,DPR/USDT,0.098,0.1068,0.0967,0.1041,7202120.41731819,719354.431650798395
1640995200,2022-01-01 00:00:00,DPR/USDT,0.0939,0.1002,0.092,0.098,6093264.33237071,581590.682338336215
1640908800,2021-12-31 00:00:00,DPR/USDT,0.0976,0.0977,0.0931,0.0936,5334990.61184646,512175.791773135983
1640822400,2021-12-30 00:00:00,DPR/USDT,0.095,0.107,0.092,0.0976,9996558.97195067,969233.5315886742
1640736000,2021-12-29 00:00:00,DPR/USDT,0.0894,0.0993,0.088,0.0954,5871355.55839915,534265.003041756438
1640649600,2021-12-28 00:00:00,DPR/USDT,0.0911,0.0928,0.0871,0.0889,1301964.27384929,116873.50269752831
