https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PLN,Volume BTC
1632909600000,2021-09-29 10:00:00,BTC/PLN,158540.98,158940.15,157777.0,157777.0,340.55692119,0.00215847
1632906000000,2021-09-29 09:00:00,BTC/PLN,157778.01,157778.01,157778.01,157778.01,9.94001463,6.3e-05
1632844800000,2021-09-28 16:00:00,BTC/PLN,165390,165390,161104,161104,2894.48468224,0.01796656
1632481200000,2021-09-24 11:00:00,BTC/PLN,166537.02,166537.02,165603.37,165603.37,123.6875010193,0.00074689
1632258000000,2021-09-21 21:00:00,BTC/PLN,160520,160520,160520.0,160520.0,230.07492119999998,0.00143331
1632254400000,2021-09-21 20:00:00,BTC/PLN,165250,165250,163890.0,163890.0,137.8790181,0.00084129
1632182400000,2021-09-21 00:00:00,BTC/PLN,167170,167170,163163.15,163163.15,172.515661758,0.00105732
1632139200000,2021-09-20 12:00:00,BTC/PLN,172071.0,172071,172071.0,172071.0,37.1845431,0.0002161
1632135600000,2021-09-20 11:00:00,BTC/PLN,174520.0,174520,172755.34,172996.89,5836.252490511301,0.03373617
1632132000000,2021-09-20 10:00:00,BTC/PLN,176270.0,176270,175130.0,175130.0,22.7231175,0.00012975
1632124800000,2021-09-20 08:00:00,BTC/PLN,176630.0,177176,176630.0,177176.0,17.150636799999997,9.68e-05
1632121200000,2021-09-20 07:00:00,BTC/PLN,177490.0,177490,177010.0,177010.0,66.8796883,0.00037783
1632103200000,2021-09-20 02:00:00,BTC/PLN,185098.03,185140,185098.03,185140.0,16.366376,8.84e-05
1632092400000,2021-09-19 23:00:00,BTC/PLN,184906.19,185060,184906.19,185060.0,7.430159,4.015e-05
1632088800000,2021-09-19 22:00:00,BTC/PLN,185756.19,185756.19,185260.0,185260,11.4342472,6.172e-05
1632024000000,2021-09-19 04:00:00,BTC/PLN,187530.91,188490.0,187530.91,188360,946.1303964,0.00502299
1631995200000,2021-09-18 20:00:00,BTC/PLN,183427.06,183427.06,183427.06,183427.06,4.5801736881999995,2.497e-05
1631865600000,2021-09-17 08:00:00,BTC/PLN,182806.7,187010,182806.7,187010,117.54139529999999,0.00062853
1631811600000,2021-09-16 17:00:00,BTC/PLN,185043.06,185043.06,185043.06,185043.06,4.3522127712,2.352e-05
1631772000000,2021-09-16 06:00:00,BTC/PLN,182836.15,182836.15,182836.15,182836.15,3.9748579009999996,2.174e-05
1631707200000,2021-09-15 12:00:00,BTC/PLN,179816.71,179816.71,179816.71,179816.71,3.8642610978999996,2.149e-05
1631635200000,2021-09-14 16:00:00,BTC/PLN,173342.24,173342.24,173342.24,173342.24,4.2746196384,2.466e-05
1631541600000,2021-09-13 14:00:00,BTC/PLN,171020.0,171020,171020.0,171020,49.9309992,0.00029196
1631538000000,2021-09-13 13:00:00,BTC/PLN,173573.95,173900,173573.95,173890,2729.4974241,0.01569669
1631314800000,2021-09-10 23:00:00,BTC/PLN,173750,173750,173750,173750,8.0185625,4.615e-05
1631278800000,2021-09-10 13:00:00,BTC/PLN,179350.0,179350.0,179350.0,179350.0,41.971487,0.00023402
1631275200000,2021-09-10 12:00:00,BTC/PLN,177743.26,177743.26,177743.26,177743.26,4.438249202200001,2.497e-05
1631196000000,2021-09-09 14:00:00,BTC/PLN,171482.23,180104.34,168828.01,180104.34,141.78894270840001,0.00078726
1631088000000,2021-09-08 08:00:00,BTC/PLN,173520,173520.0,172260,172260,392.244633,0.00227705
1631080800000,2021-09-08 06:00:00,BTC/PLN,176030,177210.6,174080,174080,256.56432639999997,0.00147383
1631048400000,2021-09-07 21:00:00,BTC/PLN,177030.0,178190.0,177030.0,178140.0,30.7077732,0.00017238
1631044800000,2021-09-07 20:00:00,BTC/PLN,180490.0,180490.0,180490.0,180490.0,7.9487796,4.404e-05
1631037600000,2021-09-07 18:00:00,BTC/PLN,180963.03,180963.03,180450.51,180450.51,15.249872600100002,8.451e-05
1631026800000,2021-09-07 15:00:00,BTC/PLN,182550.0,182550.0,180478.0,180478.0,170.75023579999998,0.0009461
1631023200000,2021-09-07 14:00:00,BTC/PLN,187926.15,188560.0,186560.0,186970.0,388.7124997,0.00207901
1631005200000,2021-09-07 09:00:00,BTC/PLN,194080.0,194080.0,194080.0,194080.0,84.3199968,0.00043446
1630954800000,2021-09-06 19:00:00,BTC/PLN,195154.19,196440.0,195154.19,196440.0,29.4915372,0.00015013
1630951200000,2021-09-06 18:00:00,BTC/PLN,193657.48,195880.0,193657.48,195880.0,8003.2474108,0.04085791
1630926000000,2021-09-06 11:00:00,BTC/PLN,191864.78,193312.96,191864.78,193312.96,79.3607694688,0.00041053
1630699200000,2021-09-03 20:00:00,BTC/PLN,187365.86,187365.86,187175.26,187175.26,11.2305156,6e-05
1630692000000,2021-09-03 18:00:00,BTC/PLN,191636.07,191636.07,191636.07,191636.07,18.0502014333,9.419e-05
1630677600000,2021-09-03 14:00:00,BTC/PLN,191636.07,191636.07,191636.07,191636.07,4.2849825252,2.236e-05
1630670400000,2021-09-03 12:00:00,BTC/PLN,188845.47,192160.0,188845.47,192160.0,1998.9424784,0.01040249
1630663200000,2021-09-03 10:00:00,BTC/PLN,185500.52,189989.99,185500.52,189989.99,100.21212012539999,0.00052746
1630620000000,2021-09-02 22:00:00,BTC/PLN,183575.1,183575.1,183575.1,183575.1,50.150881569,0.00027319
1630605600000,2021-09-02 18:00:00,BTC/PLN,181857.38,181857.38,181857.38,181857.38,18.967724734,0.0001043
1630598400000,2021-09-02 16:00:00,BTC/PLN,180515.69,180515.69,180515.69,180515.69,15.8510827389,8.781e-05
1630591200000,2021-09-02 14:00:00,BTC/PLN,180515.69,180515.69,180515.69,180515.69,135.18097961339998,0.00074886
1630587600000,2021-09-02 13:00:00,BTC/PLN,180515.69,180515.69,180515.69,180515.69,170.1071553146,0.00094234
1630584000000,2021-09-02 12:00:00,BTC/PLN,180515.69,180515.69,180515.69,180515.69,3.9677348662,2.198e-05
1630569600000,2021-09-02 08:00:00,BTC/PLN,174134.14,174134.14,174134.14,174134.14,29.548822216600005,0.00016969
1630566000000,2021-09-02 07:00:00,BTC/PLN,176709.48,176709.48,176709.48,176709.48,3.6190101504000003,2.048e-05
1630562400000,2021-09-02 06:00:00,BTC/PLN,177070.38,177070.38,175570.38,175570.38,63.870748540200005,0.00036379
1630537200000,2021-09-01 23:00:00,BTC/PLN,176000.01,176000.01,175430.55,175430.55,63.8023367295,0.00036369
1630512000000,2021-09-01 16:00:00,BTC/PLN,177000.0,177000.0,177000.0,177000.0,0.18938999999999998,1.07e-06
1630508400000,2021-09-01 15:00:00,BTC/PLN,177000.0,177000.0,177000.0,177000.0,27.7536,0.0001568
1630472400000,2021-09-01 05:00:00,BTC/PLN,177000.02,177000.02,177000.0,177000.0,87.72828,0.00049564
1630454400000,2021-09-01 00:00:00,BTC/PLN,177113.03,177113.03,177113.02,177113.02,14.525038770199998,8.201e-05
1630450800000,2021-08-31 23:00:00,BTC/PLN,178623.71,178623.71,178623.71,178623.71,239.17357521579999,0.00133898
1630364400000,2021-08-30 23:00:00,BTC/PLN,181825.82,181825.82,181825.82,181825.82,4.4492778154,2.447e-05
1630350000000,2021-08-30 19:00:00,BTC/PLN,182083.3,186655.82,182083.3,186655.82,4.3658796298,2.339e-05
1630342800000,2021-08-30 17:00:00,BTC/PLN,181011.95,181011.95,181011.95,181011.95,4.119831982,2.276e-05
1630335600000,2021-08-30 15:00:00,BTC/PLN,181133.67,181133.67,181133.67,181133.67,3.858147171,2.13e-05
1630299600000,2021-08-30 05:00:00,BTC/PLN,183781.78,183781.78,177000.01,177000.01,10.469550591500001,5.915e-05
1630292400000,2021-08-30 03:00:00,BTC/PLN,187660.0,187660.0,187660.0,187660.0,62.151115399999995,0.00033119
1630263600000,2021-08-29 19:00:00,BTC/PLN,188381.25,190000.0,188381.25,190000.0,44.0097,0.00023163
1630252800000,2021-08-29 16:00:00,BTC/PLN,187826.7,188750.0,187826.7,188750.0,225.82427499999997,0.00119642
1630245600000,2021-08-29 14:00:00,BTC/PLN,183306.29,183306.29,183306.29,183306.29,3.6862894918999998,2.011e-05
1630231200000,2021-08-29 10:00:00,BTC/PLN,187091.39,187091.39,187091.39,187091.39,4.0505285935,2.165e-05
1630119600000,2021-08-28 03:00:00,BTC/PLN,182260.39,190000,176000.02,190000,38.8075,0.00020425
1630090800000,2021-08-27 19:00:00,BTC/PLN,183404.39,188180,183404.39,188180,26.061048200000002,0.00013849
1630015200000,2021-08-26 22:00:00,BTC/PLN,182652.35,185450,182652.35,185450,50.763228500000004,0.00027373
1629986400000,2021-08-26 14:00:00,BTC/PLN,176000.55,190000,176000.55,190000,117.3117,0.00061743
1629907200000,2021-08-25 16:00:00,BTC/PLN,178521.12,178672.14,178286.46,178286.46,1936.0287149214,0.01085909
1629903600000,2021-08-25 15:00:00,BTC/PLN,182856.85,186235.66,176003.64,186235.66,73.3563641174,0.00039389
1629878400000,2021-08-25 08:00:00,BTC/PLN,187384.7,187384.7,187384.7,187384.7,3.7608109290000002,2.007e-05
1629820800000,2021-08-24 16:00:00,BTC/PLN,189317.43,189569.99,187559.99,187559.99,93.9994401883,0.00050117
1629806400000,2021-08-24 12:00:00,BTC/PLN,192609.38,192609.38,192609.38,192609.38,6.338774695800001,3.291e-05
1629792000000,2021-08-24 08:00:00,BTC/PLN,193543.23,193543.23,188451.72,188451.72,1979.8945000092,0.01050611
1629784800000,2021-08-24 06:00:00,BTC/PLN,187922.17,194479.99,187922.17,194479.99,519.4793908887999,0.00267112
1629752400000,2021-08-23 21:00:00,BTC/PLN,184128.83,184426.88,184128.83,184426.88,13.7711551296,7.467e-05
1629655200000,2021-08-22 18:00:00,BTC/PLN,180099.55,180099.55,180099.55,180099.55,111.496029414,0.00061908
1629633600000,2021-08-22 12:00:00,BTC/PLN,179989.44,179989.44,179989.44,179989.44,3.8103764447999997,2.117e-05
1629630000000,2021-08-22 11:00:00,BTC/PLN,182781.83,182781.83,182781.83,182781.83,10.9669098,6e-05
1629626400000,2021-08-22 10:00:00,BTC/PLN,182128.88,185747.0,182128.88,185747.0,152.05063673,0.00081859
1629543600000,2021-08-21 11:00:00,BTC/PLN,181691.67,181691.67,181691.67,181691.67,4.544108666700001,2.501e-05
1629522000000,2021-08-21 05:00:00,BTC/PLN,180087.87,180087.87,180087.87,180087.87,4.6030459572,2.556e-05
1629518400000,2021-08-21 04:00:00,BTC/PLN,180083.88,180083.88,180083.88,180083.88,4.1797468548,2.321e-05
1629514800000,2021-08-21 03:00:00,BTC/PLN,180161.98,180161.98,180161.98,180161.98,4.3437053378,2.411e-05
1629500400000,2021-08-20 23:00:00,BTC/PLN,178052.36,178052.36,177094.04,177094.04,50.5550355988,0.00028547
1629496800000,2021-08-20 22:00:00,BTC/PLN,177138.44,177138.44,176676.54,176676.54,97.00425428700001,0.00054905
1629493200000,2021-08-20 21:00:00,BTC/PLN,176554.53,176554.53,175225.36,176132.61,35.49248224109999,0.00020151
1629489600000,2021-08-20 20:00:00,BTC/PLN,176631.3,176955.91,175808.43,176106.21,37.2517466013,0.00021153
1629486000000,2021-08-20 19:00:00,BTC/PLN,176961.27,177169.66,176177.08,176732.26,27.0647782964,0.00015314
1629482400000,2021-08-20 18:00:00,BTC/PLN,177018.92,177018.92,177018.92,177018.92,4.519293027600001,2.553e-05
1629478800000,2021-08-20 17:00:00,BTC/PLN,174224.85,174224.85,174224.85,174224.85,3.5838051645,2.057e-05
1629475200000,2021-08-20 16:00:00,BTC/PLN,175009.68,175009.68,175009.68,175009.68,4.380492290399999,2.503e-05
1629471600000,2021-08-20 15:00:00,BTC/PLN,174349.57,174349.57,174349.57,174349.57,3.8112816002000005,2.186e-05
1629464400000,2021-08-20 13:00:00,BTC/PLN,166343.83,166343.83,166343.83,166343.83,3.6462567536,2.192e-05
1629460800000,2021-08-20 12:00:00,BTC/PLN,166746.97,166746.97,166417.3,166417.3,7.808299715999999,4.692e-05
1629457200000,2021-08-20 11:00:00,BTC/PLN,166480.99,166480.99,166480.99,166480.99,4.0737898253,2.447e-05
1629453600000,2021-08-20 10:00:00,BTC/PLN,167747.69,167747.69,167747.69,167747.69,3.5294113975999997,2.104e-05
1629450000000,2021-08-20 09:00:00,BTC/PLN,167514.02,167514.02,167514.02,167514.02,3.3703820824,2.012e-05
1629446400000,2021-08-20 08:00:00,BTC/PLN,167919.27,167919.27,167919.27,167919.27,4.088834224499999,2.435e-05
1629442800000,2021-08-20 07:00:00,BTC/PLN,167797.87,167797.87,167797.87,167797.87,3.7100109057,2.211e-05
1629439200000,2021-08-20 06:00:00,BTC/PLN,168249.36,168249.36,168249.36,168249.36,3.8411328888,2.283e-05
1629435600000,2021-08-20 05:00:00,BTC/PLN,168977.83,168977.83,168977.83,168977.83,4.3461097876,2.572e-05
1629428400000,2021-08-20 03:00:00,BTC/PLN,168627.95,168627.95,168627.95,168627.95,3.7637758440000004,2.232e-05
1629424800000,2021-08-20 02:00:00,BTC/PLN,168441.04,168441.04,168441.04,168441.04,4.0156343936,2.384e-05
1629421200000,2021-08-20 01:00:00,BTC/PLN,168493.47,168493.47,168493.47,168493.47,3.6428288213999998,2.162e-05
1629417600000,2021-08-20 00:00:00,BTC/PLN,168543.7,168543.7,168543.7,168543.7,3.4146953620000002,2.026e-05
1629410400000,2021-08-19 22:00:00,BTC/PLN,165912.14,165912.14,165912.14,165912.14,4.1826450494000005,2.521e-05
1629406800000,2021-08-19 21:00:00,BTC/PLN,165839.56,165839.56,165839.56,165839.56,3.7347068912,2.252e-05
1629403200000,2021-08-19 20:00:00,BTC/PLN,165987.72,165987.72,165987.72,165987.72,3.3562716984,2.022e-05
1629399600000,2021-08-19 19:00:00,BTC/PLN,165885.3,165885.3,165885.3,165885.3,3.4305080039999996,2.068e-05
1629396000000,2021-08-19 18:00:00,BTC/PLN,165939.13,165939.13,165939.13,165939.13,4.1451594674,2.498e-05
1629392400000,2021-08-19 17:00:00,BTC/PLN,167626.5,167626.5,167626.5,167626.5,3.7648911899999997,2.246e-05
1629388800000,2021-08-19 16:00:00,BTC/PLN,168278.54,168278.54,168278.54,168278.54,4.2069635000000005,2.5e-05
1629385200000,2021-08-19 15:00:00,BTC/PLN,168339.95,168339.95,168339.95,168339.95,3.9896568150000005,2.37e-05
1629381600000,2021-08-19 14:00:00,BTC/PLN,168852.78,168852.78,168852.78,168852.78,3.6235806588000004,2.146e-05
1629374400000,2021-08-19 12:00:00,BTC/PLN,168978.93,168978.93,168978.93,168978.93,3.7226058279,2.203e-05
1629370800000,2021-08-19 11:00:00,BTC/PLN,168195.27,168195.27,168195.27,168195.27,3.3639054,2e-05
1629367200000,2021-08-19 10:00:00,BTC/PLN,167850.73,167850.73,167850.73,167850.73,3.5701850271000004,2.127e-05
1629363600000,2021-08-19 09:00:00,BTC/PLN,167983.72,167983.72,167983.72,167983.72,3.7863530488,2.254e-05
1629360000000,2021-08-19 08:00:00,BTC/PLN,168185.84,168185.84,168185.84,168185.84,3.4494915783999995,2.051e-05
1629356400000,2021-08-19 07:00:00,BTC/PLN,168150.21,168150.21,168150.21,168150.21,3.8691363321,2.301e-05
1629352800000,2021-08-19 06:00:00,BTC/PLN,166713.22,166713.22,166713.22,166713.22,3.7577159788000003,2.254e-05
1629345600000,2021-08-19 04:00:00,BTC/PLN,166678.57,166678.57,166678.57,166678.57,4.0986260363,2.459e-05
1629338400000,2021-08-19 02:00:00,BTC/PLN,166090.19,166090.19,166090.19,166090.19,26.40834021,0.000159
1629334800000,2021-08-19 01:00:00,BTC/PLN,166090.19,166090.19,166090.19,166090.19,6.8993864926,4.154e-05
1629255600000,2021-08-18 03:00:00,BTC/PLN,171535.29,171535.29,171535.29,171535.29,7.2799577076,4.244e-05
1629244800000,2021-08-18 00:00:00,BTC/PLN,171304.17,189999.0,157777.0,175530.0,1178.3539536,0.00671312
1629216000000,2021-08-17 16:00:00,BTC/PLN,169689.4,180139.99,169689.4,180139.99,1502.3332900018997,0.00833981
1629162000000,2021-08-17 01:00:00,BTC/PLN,169693.31,170000.35,169693.31,170000.35,6.5807135485,3.871e-05
1629104400000,2021-08-16 09:00:00,BTC/PLN,169766.47,170000.35,169766.47,170000.35,255.561526155,0.0015033
1629025200000,2021-08-15 11:00:00,BTC/PLN,169722.33,170000.35,169722.33,170000.35,133.637275135,0.0007861
1629021600000,2021-08-15 10:00:00,BTC/PLN,166668.42,169876.95,166668.42,169876.95,542.3372591835,0.00319253
1629010800000,2021-08-15 07:00:00,BTC/PLN,169935.72,169935.72,169830.78,169830.78,7.89713127,4.65e-05
1629000000000,2021-08-15 04:00:00,BTC/PLN,167208.74,170000.35,167208.74,169704.41,174.15915076250002,0.00102625
1628884800000,2021-08-13 20:00:00,BTC/PLN,166558.35,166591.67,166558.35,166591.67,211.7163556529,0.00127087
1628852400000,2021-08-13 11:00:00,BTC/PLN,160842.67,160842.67,159999.0,159999.0,45.55811526,0.00028474
1628780400000,2021-08-12 15:00:00,BTC/PLN,169197.42,170000.34,169177.57,170000.34,1496.9328938597998,0.00880547
1628740800000,2021-08-12 04:00:00,BTC/PLN,166932.6,166932.6,166932.6,166932.6,4.3352396220000005,2.597e-05
1628697600000,2021-08-11 16:00:00,BTC/PLN,169910.37,170000.35,169910.37,170000.35,32.1759662445,0.00018927
1628694000000,2021-08-11 15:00:00,BTC/PLN,169341.93,169341.93,169341.93,169341.93,3.7322961371999996,2.204e-05
1628686800000,2021-08-11 13:00:00,BTC/PLN,169936.29,170000.35,169936.29,170000.35,292.778002777,0.00172222
1628661600000,2021-08-11 06:00:00,BTC/PLN,166518.89,170000.35,166518.89,170000.35,213.459239474,0.00125564
1628614800000,2021-08-10 17:00:00,BTC/PLN,159811.32,159811.32,159811.32,159811.32,3.4934754552000005,2.186e-05
1628607600000,2021-08-10 15:00:00,BTC/PLN,159953.17,159953.17,159953.17,159953.17,4.0756067716,2.548e-05
1628604000000,2021-08-10 14:00:00,BTC/PLN,159842.55,159842.55,159842.55,159842.55,4.021638557999999,2.516e-05
1628596800000,2021-08-10 12:00:00,BTC/PLN,161192.55,161192.55,161192.55,161192.55,3.314118828,2.056e-05
1628593200000,2021-08-10 11:00:00,BTC/PLN,161054.14,161054.14,152553.0,157911.16,321.1328723108,0.00203363
1628589600000,2021-08-10 10:00:00,BTC/PLN,160890.4,160890.4,160890.4,160890.4,3.534762088,2.197e-05
1628586000000,2021-08-10 09:00:00,BTC/PLN,160993.11,170000.35,152553.01,170000.35,62.6808290485,0.00036871
1628568000000,2021-08-10 04:00:00,BTC/PLN,160988.9,160988.9,160988.9,160988.9,3.9603269400000003,2.46e-05
1628564400000,2021-08-10 03:00:00,BTC/PLN,160901.61,160901.61,160901.61,160901.61,3.6041960639999995,2.24e-05
1628542800000,2021-08-09 21:00:00,BTC/PLN,160941.51,160941.51,160941.51,160941.51,3.6404969562000002,2.262e-05
1628539200000,2021-08-09 20:00:00,BTC/PLN,161040.26,161040.26,161040.26,161040.26,3.9406551622000006,2.447e-05
1628535600000,2021-08-09 19:00:00,BTC/PLN,161235.33,161235.33,161235.33,161235.33,3.8793220398,2.406e-05
1628532000000,2021-08-09 18:00:00,BTC/PLN,161303.68,161303.68,161303.68,161303.68,4.1793783488,2.591e-05
1628524800000,2021-08-09 16:00:00,BTC/PLN,161075.62,161075.62,160448.5,160448.5,7.45122834,4.644e-05
1628517600000,2021-08-09 14:00:00,BTC/PLN,161720.11,161720.11,160517.43,160517.43,7.2297050472,4.504e-05
1628510400000,2021-08-09 12:00:00,BTC/PLN,161511.05,161511.05,161511.05,161511.05,3.640459067,2.254e-05
1628506800000,2021-08-09 11:00:00,BTC/PLN,161508.03,161508.03,161508.03,161508.03,3.4223551556999996,2.119e-05
1628503200000,2021-08-09 10:00:00,BTC/PLN,161276.74,161276.74,161276.74,161276.74,3.8319353423999996,2.376e-05
1628492400000,2021-08-09 07:00:00,BTC/PLN,152553.58,152553.58,152553.58,152553.58,3.5544984139999998,2.33e-05
1628488800000,2021-08-09 06:00:00,BTC/PLN,151617.15,169409.99,151617.15,169409.99,88.9758208479,0.00052521
1628485200000,2021-08-09 05:00:00,BTC/PLN,151617.15,151617.15,151617.15,151617.15,97.756673634,0.00064476
1628481600000,2021-08-09 04:00:00,BTC/PLN,152390.42,152390.42,152390.42,152390.42,3.329730677,2.185e-05
1628478000000,2021-08-09 03:00:00,BTC/PLN,151391.56,151391.56,151391.56,151391.56,3.868054358,2.555e-05
1628474400000,2021-08-09 02:00:00,BTC/PLN,152192.74,152192.74,151702.3,151702.3,7.136076191999999,4.704e-05
1628470800000,2021-08-09 01:00:00,BTC/PLN,153972.14,153972.14,153972.14,153972.14,3.8662404354,2.511e-05
1628463600000,2021-08-08 23:00:00,BTC/PLN,158089.49,158089.49,158089.49,158089.49,3.2914231818,2.082e-05
1628460000000,2021-08-08 22:00:00,BTC/PLN,158940.0,158940.0,158940.0,158940.0,3.663567,2.305e-05
1628452800000,2021-08-08 20:00:00,BTC/PLN,157209.76,157209.76,157209.76,157209.76,4.0434350272,2.572e-05
1628445600000,2021-08-08 18:00:00,BTC/PLN,153031.75,153031.75,153031.75,153031.75,3.1233780175,2.041e-05
1628442000000,2021-08-08 17:00:00,BTC/PLN,161012.71,161012.71,157584.25,157584.25,6.867521615,4.358e-05
1628438400000,2021-08-08 16:00:00,BTC/PLN,161483.75,161483.75,161483.75,161483.75,3.2377491875,2.005e-05
1628434800000,2021-08-08 15:00:00,BTC/PLN,154468.26,154468.26,154468.26,154468.26,3.7968298308,2.458e-05
1628427600000,2021-08-08 13:00:00,BTC/PLN,155412.59,155412.59,155412.59,155412.59,3.8682193651,2.489e-05
1628424000000,2021-08-08 12:00:00,BTC/PLN,167555.52,169778.0,167555.52,169778.0,68.74990332,0.00040494
1628348400000,2021-08-07 15:00:00,BTC/PLN,165713.57,165713.58,165713.57,165713.58,45.1354077846,0.00027237
1628172000000,2021-08-05 14:00:00,BTC/PLN,138288.75,138288.75,136120.64,136120.64,28.970555811200004,0.00021283
1628121600000,2021-08-05 00:00:00,BTC/PLN,140000.0,140000.0,140000.0,140000.0,66.45100000000001,0.00047465
1628114400000,2021-08-04 22:00:00,BTC/PLN,137627.73,137627.73,137156.4,137156.4,9.426759372,6.873e-05
1628100000000,2021-08-04 18:00:00,BTC/PLN,140334.38,140334.38,140334.38,140334.38,3.4101254340000002,2.43e-05
1628092800000,2021-08-04 16:00:00,BTC/PLN,137267.17,137267.17,137186.44,137186.44,125.8287746324,0.00091721
1628089200000,2021-08-04 15:00:00,BTC/PLN,138620.75,138620.75,138307.08,138307.08,6.216903245999999,4.495e-05
1628085600000,2021-08-04 14:00:00,BTC/PLN,142420.01,142420.01,142420.01,142420.01,111.93215845930001,0.00078593
1628056800000,2021-08-04 06:00:00,BTC/PLN,142643.79,142643.79,142059.56,142059.56,408.3757759408,0.00287468
1628046000000,2021-08-04 03:00:00,BTC/PLN,143370.11,143370.11,142422.5,142643.78,34.6310569084,0.00024278
1628042400000,2021-08-04 02:00:00,BTC/PLN,142918.28,142918.28,141309.99,142225.9,124.588466141,0.00087599
1628038800000,2021-08-04 01:00:00,BTC/PLN,142790.74,142790.74,142790.74,142790.74,3.3841405379999996,2.37e-05
1628035200000,2021-08-04 00:00:00,BTC/PLN,144349.18,144349.18,144349.18,144349.18,73.1763733092,0.00050694
1628013600000,2021-08-03 18:00:00,BTC/PLN,138654.81,146880.0,138654.81,142000.0,404.20583999999997,0.00284652
1628010000000,2021-08-03 17:00:00,BTC/PLN,137400.32,139000.0,137400.32,139000.0,1491.8995100000002,0.01073309
1628006400000,2021-08-03 16:00:00,BTC/PLN,135530.0,137400.32,135530.0,137400.32,50.6979700736,0.00036898
1628002800000,2021-08-03 15:00:00,BTC/PLN,122774.11,174509.13,122774.0,128777.0,27699.08792288,0.21509344
1627945200000,2021-08-02 23:00:00,BTC/PLN,120025.91,121293.06,120025.91,120098.76,182.4156045888,0.00151888
1627941600000,2021-08-02 22:00:00,BTC/PLN,121273.44,121273.44,119366.15,120890.9,11.088113347999998,9.172e-05
1627938000000,2021-08-02 21:00:00,BTC/PLN,121051.13,121051.13,119428.76,119428.76,5.4137056908,4.533e-05
1627934400000,2021-08-02 20:00:00,BTC/PLN,120147.92,120147.92,120147.92,120147.92,2.6480601567999997,2.204e-05
1627686000000,2021-07-30 23:00:00,BTC/PLN,137999.9,137999.9,137999.9,137999.9,2.8372779439999998,2.056e-05
1627657200000,2021-07-30 15:00:00,BTC/PLN,137999.9,137999.99,137999.9,137999.99,53.33009613549999,0.00038645
1627614000000,2021-07-30 03:00:00,BTC/PLN,138000.0,138000.0,138000.0,138000.0,313.75818000000004,0.00227361
1627581600000,2021-07-29 18:00:00,BTC/PLN,114000.01,137999.99,114000.01,137999.99,117.29033150069999,0.00084993
1627556400000,2021-07-29 11:00:00,BTC/PLN,137999.99,138000.0,137999.99,137999.99,760.2405649100999,0.00550899
1627491600000,2021-07-28 17:00:00,BTC/PLN,131692.35,131692.35,131692.35,131692.35,379.9995928485,0.00288551
1627488000000,2021-07-28 16:00:00,BTC/PLN,123045.41,123045.41,123045.41,123045.41,3.1561147665,2.565e-05
1627419600000,2021-07-27 21:00:00,BTC/PLN,122959.87,122959.87,122959.87,122959.87,2.9116897215999997,2.368e-05
1627412400000,2021-07-27 19:00:00,BTC/PLN,108993.62,138000.0,92000.01,138000.0,120.1704,0.0008708
1627308000000,2021-07-26 14:00:00,BTC/PLN,119124.61,125000.0,119124.61,125000.0,295.52625,0.00236421
1627268400000,2021-07-26 03:00:00,BTC/PLN,105132.33,105132.33,105111.3,105111.3,262.560669609,0.00249793
1627196400000,2021-07-25 07:00:00,BTC/PLN,108460.76,110000,108460.76,110000,72.12259999999999,0.00065566
1627110000000,2021-07-24 07:00:00,BTC/PLN,100757.41,103000.0,100757.41,103000.0,54.657979999999995,0.00053066
1627102800000,2021-07-24 05:00:00,BTC/PLN,101243.27,101243.27,101243.27,101243.27,53.695380677200006,0.00053036
1627099200000,2021-07-24 04:00:00,BTC/PLN,102623.14,102623.14,96620.31,96620.31,55.5924277647,0.00057537
1627045200000,2021-07-23 13:00:00,BTC/PLN,97080.82,97080.82,97080.82,97080.82,2.3338229128,2.404e-05
1627034400000,2021-07-23 10:00:00,BTC/PLN,96792.84,96792.84,96792.84,96792.84,2.4575702076,2.539e-05
1627027200000,2021-07-23 08:00:00,BTC/PLN,96955.39,96955.39,96955.39,96955.39,2.2939645274,2.366e-05
1627009200000,2021-07-23 03:00:00,BTC/PLN,97144.74,97144.74,97144.74,97144.74,2.1022121736,2.164e-05
1627005600000,2021-07-23 02:00:00,BTC/PLN,93750.69,93750.69,93750.69,93750.69,2.0503275903,2.187e-05
1627002000000,2021-07-23 01:00:00,BTC/PLN,93594.84,93594.84,93594.84,93594.84,2.1208590743999998,2.266e-05
1626987600000,2021-07-22 21:00:00,BTC/PLN,95134.52,95134.52,95134.52,95134.52,1.9293280656,2.028e-05
1626984000000,2021-07-22 20:00:00,BTC/PLN,95020.3,95020.3,95020.3,95020.3,1.929862293,2.031e-05
1626980400000,2021-07-22 19:00:00,BTC/PLN,94972.69,94972.69,94972.69,94972.69,2.2774451062,2.398e-05
1626976800000,2021-07-22 18:00:00,BTC/PLN,95058.07,95058.07,95058.07,95058.07,2.1682745767,2.281e-05
1626922800000,2021-07-22 03:00:00,BTC/PLN,95091.51,95965.18,95091.51,95965.18,190.241372832,0.0019824
1626879600000,2021-07-21 15:00:00,BTC/PLN,90768.14,91475.03,90768.14,91475.03,123.56355577369999,0.00135079
1626876000000,2021-07-21 14:00:00,BTC/PLN,90768.14,90768.14,90768.14,90768.14,38.5238139788,0.00042442
1626850800000,2021-07-21 07:00:00,BTC/PLN,90768.15,90768.15,90768.15,90768.15,2.1176209394999996,2.333e-05
