https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PROM,Volume BTC
1644278400,2022-02-08 00:00:00,PROM/BTC,0.0002442,0.0002448,0.0002262,0.0002384,51.6374,0.01219572001
1644192000,2022-02-07 00:00:00,PROM/BTC,0.0002451,0.0002487,0.0002411,0.0002423,23.48129502,0.005729587088944
1644105600,2022-02-06 00:00:00,PROM/BTC,0.0002428,0.0002475,0.0002393,0.0002447,386.0871,0.09384962336
1644019200,2022-02-05 00:00:00,PROM/BTC,0.0002403,0.0002483,0.0002393,0.0002426,136.8062,0.03318497901
1643932800,2022-02-04 00:00:00,PROM/BTC,0.0002543,0.0002573,0.0002393,0.0002393,13.4385,0.0033263478
1643846400,2022-02-03 00:00:00,PROM/BTC,0.0002487,0.0002603,0.0002445,0.0002559,31.9689,0.00799932821
1643760000,2022-02-02 00:00:00,PROM/BTC,0.0002458,0.0002563,0.0002437,0.0002501,309.3033,0.07729333001
1643673600,2022-02-01 00:00:00,PROM/BTC,0.0002489,0.0002576,0.000244,0.0002469,61.42111285,0.01541863177423
1643587200,2022-01-31 00:00:00,PROM/BTC,0.0002453,0.0002539,0.0002426,0.0002534,42.4807,0.01058397522
1643500800,2022-01-30 00:00:00,PROM/BTC,0.000252,0.0002551,0.0002401,0.0002445,281.78176161,0.07011838983078
1643414400,2022-01-29 00:00:00,PROM/BTC,0.0002494,0.000275,0.000247,0.0002525,203.913,0.05283397324
1643328000,2022-01-28 00:00:00,PROM/BTC,0.0002513,0.0002604,0.0002451,0.0002465,71.2051,0.01786759785
1643241600,2022-01-27 00:00:00,PROM/BTC,0.0002446,0.0002789,0.0002408,0.0002534,329.35422654,0.086843996409738
1643155200,2022-01-26 00:00:00,PROM/BTC,0.000244,0.0002511,0.00024,0.0002433,64.2149,0.01570276615
1643068800,2022-01-25 00:00:00,PROM/BTC,0.0002457,0.0002512,0.0002414,0.0002416,37.23122757,0.009154744979136
1642982400,2022-01-24 00:00:00,PROM/BTC,0.0002576,0.0002918,0.0002467,0.000248,1174.1053,0.30799839001
1642896000,2022-01-23 00:00:00,PROM/BTC,0.0002681,0.000275,0.000249,0.0002576,842.21821636,0.224248030979428
1642809600,2022-01-22 00:00:00,PROM/BTC,0.0002625,0.0002816,0.000236,0.0002546,3286.42292981,0.831799005424747
1642723200,2022-01-21 00:00:00,PROM/BTC,0.0002765,0.0002792,0.0002497,0.0002645,793.54045795,0.211246145307991
1642636800,2022-01-20 00:00:00,PROM/BTC,0.0002846,0.0002846,0.0002697,0.0002722,154.3343,0.04285951766
1642550400,2022-01-19 00:00:00,PROM/BTC,0.0003158,0.0003271,0.000284,0.0002873,1205.32581627,0.363596718189123
1642464000,2022-01-18 00:00:00,PROM/BTC,0.0002689,0.0003762,0.0002663,0.0003157,3784.80966381,1.219117652842819
1642377600,2022-01-17 00:00:00,PROM/BTC,0.0002676,0.0002974,0.0002634,0.0002684,288.2749,0.08258715278
1642291200,2022-01-16 00:00:00,PROM/BTC,0.0002644,0.0002717,0.0002623,0.0002665,25.7408,0.00682912874
1642204800,2022-01-15 00:00:00,PROM/BTC,0.0002626,0.0002693,0.0002612,0.0002652,21.2013,0.00559077527
1642118400,2022-01-14 00:00:00,PROM/BTC,0.0002579,0.0002674,0.000257,0.000266,81.8679,0.02149956815
1642032000,2022-01-13 00:00:00,PROM/BTC,0.0002638,0.0002684,0.0002565,0.0002585,163.63837952,0.043074662388464
1641945600,2022-01-12 00:00:00,PROM/BTC,0.0002615,0.0002709,0.0002583,0.000264,353.5093,0.09358594903
1641859200,2022-01-11 00:00:00,PROM/BTC,0.0002613,0.0002666,0.0002563,0.0002622,151.88341367,0.039888593227944
1641772800,2022-01-10 00:00:00,PROM/BTC,0.0002709,0.0002736,0.0002561,0.000259,61.9927,0.01624094248
1641686400,2022-01-09 00:00:00,PROM/BTC,0.0002658,0.0002725,0.0002618,0.0002689,57.9625,0.01550172727
1641600000,2022-01-08 00:00:00,PROM/BTC,0.0002727,0.000288,0.0002618,0.0002653,18.96,0.00513900701
1641513600,2022-01-07 00:00:00,PROM/BTC,0.000282,0.0002841,0.0002677,0.0002702,29.0854,0.0079910629
1641427200,2022-01-06 00:00:00,PROM/BTC,0.0002767,0.0002922,0.000269,0.0002809,149.22601643,0.041839232854648
1641340800,2022-01-05 00:00:00,PROM/BTC,0.0002732,0.00028,0.0002686,0.000274,56.7894,0.01554657504
1641254400,2022-01-04 00:00:00,PROM/BTC,0.0002676,0.0003291,0.0002674,0.0002764,675.1506,0.20531151379
1641168000,2022-01-03 00:00:00,PROM/BTC,0.0002608,0.000271,0.0002585,0.0002691,14.6524,0.00387495337
1641081600,2022-01-02 00:00:00,PROM/BTC,0.0002614,0.0002655,0.0002576,0.0002619,47.9394,0.0125771183
1640995200,2022-01-01 00:00:00,PROM/BTC,0.0002602,0.0002657,0.0002569,0.0002609,26.0648312,0.00676970653824
1640908800,2021-12-31 00:00:00,PROM/BTC,0.0002598,0.0002633,0.0002533,0.0002589,42.4706,0.01084805332
1640822400,2021-12-30 00:00:00,PROM/BTC,0.0002609,0.0002644,0.0002573,0.0002601,16.6135,0.00434051283
1640736000,2021-12-29 00:00:00,PROM/BTC,0.0002609,0.000265,0.0002551,0.0002605,41.9207,0.0108460155
1640649600,2021-12-28 00:00:00,PROM/BTC,0.0002645,0.00027,0.0002519,0.0002609,167.71049639,0.043687497516051
