https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MLK,Volume USDT
1643673600,2022-02-01 00:00:00,MLK/USDT,0.81566,0.82615,0.80531,0.82,61448.44301613,50325.0943487555371
1643587200,2022-01-31 00:00:00,MLK/USDT,0.80959,0.82796,0.75603,0.81566,654612.8716772,515637.5378373407549
1643500800,2022-01-30 00:00:00,MLK/USDT,0.83,0.8462,0.80001,0.81566,68844.80996056,56556.4484328741561
1643414400,2022-01-29 00:00:00,MLK/USDT,0.82719,0.8797,0.80959,0.836,57491.74595314,48717.329126481623
1643328000,2022-01-28 00:00:00,MLK/USDT,0.77403,0.83254,0.75124,0.82629,69969.11573456,53809.8341046715265
1643241600,2022-01-27 00:00:00,MLK/USDT,0.74282,0.82628,0.74282,0.77319,61291.32251398,47213.1896384974221
1643155200,2022-01-26 00:00:00,MLK/USDT,0.71247,0.80103,0.7123,0.74,67600.82268458,50568.5607635664927
1643068800,2022-01-25 00:00:00,MLK/USDT,0.7217,0.7255,0.66907,0.71837,66045.55401587,45822.0936629519742
1642982400,2022-01-24 00:00:00,MLK/USDT,0.75282,0.76533,0.64123,0.7217,69888.56499991,49150.1162043912693
1642896000,2022-01-23 00:00:00,MLK/USDT,0.70674,0.78418,0.70119,0.74693,62190.44614761,46234.3345259622787
1642809600,2022-01-22 00:00:00,MLK/USDT,0.77921,0.78537,0.62792,0.69906,62752.1997925,44642.1007987994528
1642723200,2022-01-21 00:00:00,MLK/USDT,0.90748,0.91955,0.76712,0.78213,34939.57842166,29826.2854004173055
1642636800,2022-01-20 00:00:00,MLK/USDT,0.94972,0.98516,0.908,0.91763,53601.59306444,50751.6356753648846
1642550400,2022-01-19 00:00:00,MLK/USDT,1.00529,1.00993,0.91581,0.95315,7889.78994807,7513.5118038296803
1642464000,2022-01-18 00:00:00,MLK/USDT,1.04257,1.06587,0.97055,1.00863,50476.99276238,52000.828437506777
1642377600,2022-01-17 00:00:00,MLK/USDT,1.07042,1.07042,1.01831,1.04937,34627.97342759,36062.0303486139741
1642291200,2022-01-16 00:00:00,MLK/USDT,1.07696,1.0835,1.05686,1.07079,50009.92259093,53662.1862106931795
1642204800,2022-01-15 00:00:00,MLK/USDT,1.0778,1.09198,0.9678,1.08169,40770.52493371,43173.8612077460584
1642118400,2022-01-14 00:00:00,MLK/USDT,1.0353,1.09305,1.032,1.06934,52831.90838293,56616.0759770856685
1642032000,2022-01-13 00:00:00,MLK/USDT,1.06076,1.10694,1.03643,1.04287,44104.08689575,46751.1692515148089
1641945600,2022-01-12 00:00:00,MLK/USDT,1.0171,1.15111,1.0171,1.06941,43141.95795725,45399.8241608128377
1641859200,2022-01-11 00:00:00,MLK/USDT,0.96982,1.01749,0.93135,1.01572,46162.05074179,44143.6547458940862
1641772800,2022-01-10 00:00:00,MLK/USDT,1.03381,1.07654,0.88,0.97622,45341.07104985,45064.2288061538126
1641686400,2022-01-09 00:00:00,MLK/USDT,1.01372,1.07053,0.9981,1.03888,49060.24469252,50600.0793402739082
1641600000,2022-01-08 00:00:00,MLK/USDT,1.06642,1.08834,0.96873,1.01372,74869.87122127,77677.2942263453301
1641513600,2022-01-07 00:00:00,MLK/USDT,1.13833,1.14899,1.02435,1.06642,42028.42602569,45100.7417774291753
1641427200,2022-01-06 00:00:00,MLK/USDT,1.13861,1.1688,1.07849,1.13833,44608.91422662,49901.062606016637
1641340800,2022-01-05 00:00:00,MLK/USDT,1.25312,1.30019,1.07255,1.14422,137284.65316172,170139.9063083769053
1641254400,2022-01-04 00:00:00,MLK/USDT,1.29601,1.33362,1.23939,1.25314,126210.9852139,160647.8160043959147
1641168000,2022-01-03 00:00:00,MLK/USDT,1.30489,1.54285,1.25916,1.296,736570.45788996,1022263.2369278950896
1641081600,2022-01-02 00:00:00,MLK/USDT,1.241,1.33251,1.13855,1.29456,49073.21351943,61277.5190148463912
1640995200,2022-01-01 00:00:00,MLK/USDT,1.21647,1.24589,1.20021,1.24063,37959.52827338,46725.195909787945
1640908800,2021-12-31 00:00:00,MLK/USDT,1.24546,1.26133,1.19,1.22043,53019.76313721,65396.4622125993285
1640822400,2021-12-30 00:00:00,MLK/USDT,1.241,1.26092,1.2028,1.24498,49680.6726,61171.129005665
1640736000,2021-12-29 00:00:00,MLK/USDT,1.29982,1.3375,1.23042,1.241,41557.91205479,52832.2043255763639
1640649600,2021-12-28 00:00:00,MLK/USDT,1.33553,1.44799,1.288,1.29982,52061.61408767,71300.0141288564953
