https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GTC,Volume BTC
1644451200,2022-02-10 00:00:00,GTC/BTC,0.00021119,0.00021119,0.00019325,0.00019526,21.3065,0.004211770252
1644364800,2022-02-09 00:00:00,GTC/BTC,0.00019611,0.00022133,0.00019483,0.00021012,453.58631119,0.0944164246290273
1644278400,2022-02-08 00:00:00,GTC/BTC,0.00020717,0.0002149,0.00019084,0.00019547,457.61795155,0.0904606055008745
1644192000,2022-02-07 00:00:00,GTC/BTC,0.00020031,0.00021749,0.00019824,0.00020871,495.4015,0.102888372784
1644105600,2022-02-06 00:00:00,GTC/BTC,0.00019942,0.00020973,0.00019864,0.00019888,342.97965024,0.0701423939397264
1644019200,2022-02-05 00:00:00,GTC/BTC,0.00019449,0.00020746,0.00019449,0.00019861,394.284,0.077109860087
1643932800,2022-02-04 00:00:00,GTC/BTC,0.00019593,0.00019729,0.00019169,0.00019169,306.5077,0.059671144617
1643846400,2022-02-03 00:00:00,GTC/BTC,0.00020433,0.00020445,0.00019327,0.0001955,174.6472,0.034213031358
1643760000,2022-02-02 00:00:00,GTC/BTC,0.00020793,0.00021793,0.00019322,0.00020494,6855.3895,1.43033954937
1643673600,2022-02-01 00:00:00,GTC/BTC,0.00019212,0.00022101,0.0001913,0.00021082,3491.9938,0.746343544403
1643587200,2022-01-31 00:00:00,GTC/BTC,0.00018864,0.0001922,0.00018461,0.00019018,294.7286,0.0560565909
1643500800,2022-01-30 00:00:00,GTC/BTC,0.00019619,0.0002039,0.00019017,0.00019227,379.4086769,0.075626225152471
1643414400,2022-01-29 00:00:00,GTC/BTC,0.00018963,0.00019692,0.00018914,0.00019407,250.2566,0.048326576562
1643328000,2022-01-28 00:00:00,GTC/BTC,0.00018184,0.00019093,0.00018036,0.00018788,2218.96487138,0.4134174515064822
1643241600,2022-01-27 00:00:00,GTC/BTC,0.00019054,0.00019086,0.00018072,0.00018072,1583.1216,0.293847913782
1643155200,2022-01-26 00:00:00,GTC/BTC,0.00018718,0.00019726,0.00018718,0.00018851,236.7941,0.045727198345
1643068800,2022-01-25 00:00:00,GTC/BTC,0.00018109,0.00018836,0.00018109,0.0001867,3136.4954,0.5860282003
1642982400,2022-01-24 00:00:00,GTC/BTC,0.00020034,0.00020154,0.00017802,0.00018329,1112.63689483,0.2034598818844681
1642896000,2022-01-23 00:00:00,GTC/BTC,0.00019649,0.00020379,0.00019413,0.00019935,302.1137,0.060611875398
1642809600,2022-01-22 00:00:00,GTC/BTC,0.00021722,0.00022097,0.00017285,0.00019804,1426.9955,0.284383224202
1642723200,2022-01-21 00:00:00,GTC/BTC,0.00023188,0.00023366,0.00021276,0.00021597,1614.73635633,0.3665606924175856
1642636800,2022-01-20 00:00:00,GTC/BTC,0.00024609,0.00025257,0.00023359,0.00023359,110.9833,0.027199922761
1642550400,2022-01-19 00:00:00,GTC/BTC,0.00027102,0.00027336,0.00024556,0.00024767,1828.2674,0.483782437459
1642464000,2022-01-18 00:00:00,GTC/BTC,0.00029715,0.00031093,0.00026723,0.00026933,2640.0228,0.759764890376
1642377600,2022-01-17 00:00:00,GTC/BTC,0.00026723,0.00029811,0.00025834,0.00029501,2294.9051888,0.6375042924985964
1642291200,2022-01-16 00:00:00,GTC/BTC,0.0002591,0.00026223,0.00025371,0.00026215,781.0172,0.201371132958
1642204800,2022-01-15 00:00:00,GTC/BTC,0.00025513,0.00026857,0.00025513,0.00025903,192.02651254,0.0506106538696628
1642118400,2022-01-14 00:00:00,GTC/BTC,0.00025867,0.00025925,0.00025273,0.00025382,412.6597,0.105051041495
1642032000,2022-01-13 00:00:00,GTC/BTC,0.00027467,0.00027796,0.00026054,0.00026054,1683.6755,0.452921483093
1641945600,2022-01-12 00:00:00,GTC/BTC,0.00026375,0.00027346,0.00026048,0.00027216,1632.6540764,0.4378589723603075
1641859200,2022-01-11 00:00:00,GTC/BTC,0.0002547,0.00026186,0.00025467,0.00026045,443.41548224,0.1153144727220016
1641772800,2022-01-10 00:00:00,GTC/BTC,0.00027346,0.00027613,0.00025277,0.00025356,1166.325,0.304269382622
1641686400,2022-01-09 00:00:00,GTC/BTC,0.00025995,0.00027537,0.00025544,0.0002701,285.2516,0.076073270269
1641600000,2022-01-08 00:00:00,GTC/BTC,0.00028879,0.00029438,0.00025694,0.00026026,199.7624715,0.054946124984995
1641513600,2022-01-07 00:00:00,GTC/BTC,0.00030319,0.00031171,0.00028268,0.00029029,2256.00213267,0.6732790510028953
1641427200,2022-01-06 00:00:00,GTC/BTC,0.00030524,0.00030627,0.00029489,0.00030274,452.95317419,0.136396182835857
1641340800,2022-01-05 00:00:00,GTC/BTC,0.00034273,0.00034273,0.00029351,0.00030853,2943.95501713,0.9268151176726588
1641254400,2022-01-04 00:00:00,GTC/BTC,0.00029426,0.00034654,0.00029128,0.00033731,2011.41110922,0.6414979962219983
1641168000,2022-01-03 00:00:00,GTC/BTC,0.00031268,0.00031513,0.00028849,0.00029431,1565.6636,0.464374706158
1641081600,2022-01-02 00:00:00,GTC/BTC,0.00028516,0.00032175,0.00028271,0.0003072,1813.42462154,0.5471242625686751
1640995200,2022-01-01 00:00:00,GTC/BTC,0.0002779,0.00030394,0.0002779,0.00028345,2025.60135451,0.5892415274031404
1640908800,2021-12-31 00:00:00,GTC/BTC,0.00027197,0.00028399,0.00026793,0.00027587,1164.8688,0.323332037068
1640822400,2021-12-30 00:00:00,GTC/BTC,0.00028543,0.00028801,0.00027327,0.00027327,5396.17,1.505275321658
1640736000,2021-12-29 00:00:00,GTC/BTC,0.00030893,0.00033881,0.00028763,0.00028937,5117.90562388,1.6172362133130286
1640649600,2021-12-28 00:00:00,GTC/BTC,0.00027875,0.00031709,0.0002714,0.00030787,3784.5654458,1.12758615927333
