https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALICE,Volume USDT
1642896000,2022-01-23 00:00:00,ALICE/USDT,6.895,7.338,6.438,6.862,289883.86970106,1992899.14436223256
1642809600,2022-01-22 00:00:00,ALICE/USDT,7.935,8.169,6.248,6.886,679783.53946495,4797627.62433505486
1642723200,2022-01-21 00:00:00,ALICE/USDT,9.558,9.99,7.722,7.951,307645.57759228,2709711.88220315019
1642636800,2022-01-20 00:00:00,ALICE/USDT,10.086,10.7,9.521,9.567,97828.26496699,994848.79396303348
1642550400,2022-01-19 00:00:00,ALICE/USDT,10.304,10.652,9.691,10.086,114414.64624871,1166110.42374540846
1642464000,2022-01-18 00:00:00,ALICE/USDT,10.517,10.642,9.976,10.304,126989.40652853,1297152.83575997841
1642377600,2022-01-17 00:00:00,ALICE/USDT,11.285,11.368,10.332,10.517,105967.51955664,1139465.15301348686
1642291200,2022-01-16 00:00:00,ALICE/USDT,11.137,11.496,10.943,11.295,96945.07379352,1089593.01584807866
1642204800,2022-01-15 00:00:00,ALICE/USDT,10.813,11.474,10.741,11.143,157335.90333887,1765137.26322493645
1642118400,2022-01-14 00:00:00,ALICE/USDT,10.66,10.998,10.323,10.828,110019.65745931,1172799.45001125555
1642032000,2022-01-13 00:00:00,ALICE/USDT,11.51,11.688,10.604,10.659,151945.66564056,1690937.80258727987
1641945600,2022-01-12 00:00:00,ALICE/USDT,10.853,11.58,10.821,11.511,155984.08217087,1758104.2234781688
1641859200,2022-01-11 00:00:00,ALICE/USDT,10.189,10.97,10.095,10.843,148224.84071607,1566867.03904727018
1641772800,2022-01-10 00:00:00,ALICE/USDT,10.999,11.199,9.826,10.198,175788.23933032,1827074.43484507377
1641686400,2022-01-09 00:00:00,ALICE/USDT,10.815,11.314,10.667,10.987,143583.89331141,1582035.92982930863
1641600000,2022-01-08 00:00:00,ALICE/USDT,11.314,11.746,10.364,10.833,211712.89203368,2325423.36208345762
1641513600,2022-01-07 00:00:00,ALICE/USDT,12.174,12.233,11.079,11.321,248780.17389632,2869972.53698980223
1641427200,2022-01-06 00:00:00,ALICE/USDT,12.218,12.349,11.602,12.164,230931.14332301,2766823.67409992228
1641340800,2022-01-05 00:00:00,ALICE/USDT,13.634,14.37,11.4,12.216,456642.05277416,6050529.84280708602
1641254400,2022-01-04 00:00:00,ALICE/USDT,12.622,14.051,12.225,13.628,343968.02329609,4626780.97152584782
1641168000,2022-01-03 00:00:00,ALICE/USDT,13.034,13.049,12.318,12.637,127999.71572562,1630066.83596694717
1641081600,2022-01-02 00:00:00,ALICE/USDT,13.373,13.48,12.815,13.053,92678.60605187,1220576.56447800441
1640995200,2022-01-01 00:00:00,ALICE/USDT,12.487,13.377,12.487,13.349,130466.78518678,1707303.12257656796
1640908800,2021-12-31 00:00:00,ALICE/USDT,12.467,13.058,12.126,12.517,181383.18936266,2292481.561744062
1640822400,2021-12-30 00:00:00,ALICE/USDT,12.421,12.909,11.953,12.479,128622.37818969,1599882.99444312017
1640736000,2021-12-29 00:00:00,ALICE/USDT,12.785,13.221,12.1,12.41,203026.70391575,2586213.07326249988
1640649600,2021-12-28 00:00:00,ALICE/USDT,14.422,14.438,12.68,12.781,285267.0912001,3873595.05793043564
