https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume BTC,tradecount
1627689600000,2021-07-31 00:00:00,XMR/BTC,0.00573500,0.00598100,0.00568000,0.00578700,40438.84900000,233.65056520,18218
1627603200000,2021-07-30 00:00:00,XMR/BTC,0.00604000,0.00617700,0.00573400,0.00573400,41240.15900000,247.21284289,19865
1627516800000,2021-07-29 00:00:00,XMR/BTC,0.00587900,0.00623100,0.00583200,0.00602800,38742.83000000,234.52596840,17004
1627430400000,2021-07-28 00:00:00,XMR/BTC,0.00572300,0.00591800,0.00561000,0.00588500,52028.93400000,298.74218963,19386
1627344000000,2021-07-27 00:00:00,XMR/BTC,0.00585600,0.00599100,0.00569300,0.00571900,41959.47800000,244.68456988,16160
1627257600000,2021-07-26 00:00:00,XMR/BTC,0.00601600,0.00611100,0.00575000,0.00585600,50002.47200000,294.67503749,25374
1627171200000,2021-07-25 00:00:00,XMR/BTC,0.00608900,0.00624700,0.00598100,0.00602000,23615.01100000,143.99538859,12350
1627084800000,2021-07-24 00:00:00,XMR/BTC,0.00606000,0.00617400,0.00598500,0.00608900,24590.03700000,149.28310020,10940
1626998400000,2021-07-23 00:00:00,XMR/BTC,0.00612000,0.00621000,0.00604500,0.00606500,29780.07300000,182.22466019,13598
1626912000000,2021-07-22 00:00:00,XMR/BTC,0.00612400,0.00625800,0.00598400,0.00612200,41065.52900000,250.54797339,17884
1626825600000,2021-07-21 00:00:00,XMR/BTC,0.00614100,0.00625700,0.00606200,0.00612300,41144.62300000,252.33647963,18973
1626739200000,2021-07-20 00:00:00,XMR/BTC,0.00613000,0.00633400,0.00597800,0.00614400,58589.58000000,360.91238764,29369
1626652800000,2021-07-19 00:00:00,XMR/BTC,0.00628200,0.00644000,0.00611000,0.00612900,38640.88000000,241.85166971,17464
1626566400000,2021-07-18 00:00:00,XMR/BTC,0.00627600,0.00646200,0.00624000,0.00627800,22574.12700000,142.96697741,12170
1626480000000,2021-07-17 00:00:00,XMR/BTC,0.00615500,0.00628900,0.00608000,0.00626900,25584.12100000,157.97160639,12000
1626393600000,2021-07-16 00:00:00,XMR/BTC,0.00617500,0.00626700,0.00606800,0.00614800,35525.18800000,218.57901587,14264
1626307200000,2021-07-15 00:00:00,XMR/BTC,0.00620000,0.00626000,0.00603400,0.00617500,37301.53800000,228.66723713,13940
1626220800000,2021-07-14 00:00:00,XMR/BTC,0.00622600,0.00626500,0.00605600,0.00619400,39077.03300000,240.80399856,14853
1626134400000,2021-07-13 00:00:00,XMR/BTC,0.00623200,0.00641100,0.00616700,0.00622900,39572.20700000,248.57424692,16745
1626048000000,2021-07-12 00:00:00,XMR/BTC,0.00618000,0.00634400,0.00615300,0.00623400,31644.37800000,197.96633546,11092
1625961600000,2021-07-11 00:00:00,XMR/BTC,0.00625600,0.00633300,0.00615400,0.00617000,71166.75000000,445.30206507,12310
1625875200000,2021-07-10 00:00:00,XMR/BTC,0.00629300,0.00644000,0.00622100,0.00625400,52790.13800000,334.13492984,14153
1625788800000,2021-07-09 00:00:00,XMR/BTC,0.00624400,0.00637800,0.00614600,0.00629700,35360.45600000,221.59092313,13128
1625702400000,2021-07-08 00:00:00,XMR/BTC,0.00635000,0.00639600,0.00620100,0.00624500,36861.86100000,232.60364378,16009
1625616000000,2021-07-07 00:00:00,XMR/BTC,0.00647800,0.00667400,0.00633500,0.00635500,46141.50800000,298.66422092,22158
1625529600000,2021-07-06 00:00:00,XMR/BTC,0.00636500,0.00650300,0.00620600,0.00649300,39099.65200000,248.53128312,20154
1625443200000,2021-07-05 00:00:00,XMR/BTC,0.00623300,0.00647400,0.00614300,0.00636600,41839.39100000,261.79220932,22214
1625356800000,2021-07-04 00:00:00,XMR/BTC,0.00620100,0.00635900,0.00617600,0.00623300,39903.52500000,249.22146202,25116
1625270400000,2021-07-03 00:00:00,XMR/BTC,0.00625500,0.00625700,0.00612100,0.00619700,30174.17700000,187.24652143,14253
1625184000000,2021-07-02 00:00:00,XMR/BTC,0.00613300,0.00629400,0.00608100,0.00625900,35559.87100000,220.33447475,14002
1625097600000,2021-07-01 00:00:00,XMR/BTC,0.00636200,0.00637200,0.00613300,0.00613300,30509.02700000,190.64043761,15921
1625011200000,2021-06-30 00:00:00,XMR/BTC,0.00607100,0.00640000,0.00605000,0.00637200,48473.55900000,302.50774770,19473
1624924800000,2021-06-29 00:00:00,XMR/BTC,0.00618200,0.00629500,0.00595000,0.00606500,46632.06900000,287.26454916,19703
1624838400000,2021-06-28 00:00:00,XMR/BTC,0.00610400,0.00627900,0.00599300,0.00618200,34947.47400000,215.15390641,15753
1624752000000,2021-06-27 00:00:00,XMR/BTC,0.00628800,0.00629000,0.00594700,0.00610100,35107.64000000,213.35289573,15841
1624665600000,2021-06-26 00:00:00,XMR/BTC,0.00617200,0.00635000,0.00600700,0.00628900,39089.38900000,242.14166562,18638
1624579200000,2021-06-25 00:00:00,XMR/BTC,0.00651200,0.00653300,0.00603700,0.00617400,60034.21500000,371.93482719,23778
1624492800000,2021-06-24 00:00:00,XMR/BTC,0.00649800,0.00668300,0.00628300,0.00651200,42019.58300000,270.09732167,17034
1624406400000,2021-06-23 00:00:00,XMR/BTC,0.00620800,0.00661100,0.00607500,0.00649000,54371.19500000,345.35502247,23756
1624320000000,2021-06-22 00:00:00,XMR/BTC,0.00642400,0.00682700,0.00615100,0.00620900,76156.53300000,489.42146362,35101
1624233600000,2021-06-21 00:00:00,XMR/BTC,0.00743200,0.00751400,0.00639900,0.00641900,63099.02200000,445.32599872,29866
1624147200000,2021-06-20 00:00:00,XMR/BTC,0.00755800,0.00764000,0.00732800,0.00742900,31804.71100000,238.55581459,16343
1624060800000,2021-06-19 00:00:00,XMR/BTC,0.00742100,0.00782900,0.00740600,0.00755700,46328.32200000,356.02618012,21324
1623974400000,2021-06-18 00:00:00,XMR/BTC,0.00728100,0.00766100,0.00696800,0.00741900,59058.33300000,435.69261482,28512
1623888000000,2021-06-17 00:00:00,XMR/BTC,0.00685800,0.00729200,0.00683500,0.00727900,43034.82400000,305.70330797,17526
1623801600000,2021-06-16 00:00:00,XMR/BTC,0.00693100,0.00717700,0.00679100,0.00685500,40660.92800000,284.47798341,17484
1623715200000,2021-06-15 00:00:00,XMR/BTC,0.00680400,0.00713200,0.00677200,0.00693100,39550.01900000,274.65336500,19692
1623628800000,2021-06-14 00:00:00,XMR/BTC,0.00668600,0.00688000,0.00652000,0.00679400,37293.41400000,250.19657161,17575
1623542400000,2021-06-13 00:00:00,XMR/BTC,0.00683300,0.00694100,0.00661000,0.00668600,28323.76700000,192.08946920,12609
1623456000000,2021-06-12 00:00:00,XMR/BTC,0.00650800,0.00700900,0.00638200,0.00684500,30883.28900000,211.00828840,15749
1623369600000,2021-06-11 00:00:00,XMR/BTC,0.00697100,0.00704000,0.00648400,0.00650700,33799.69100000,230.31890050,17371
1623283200000,2021-06-10 00:00:00,XMR/BTC,0.00733300,0.00751000,0.00694000,0.00697000,54322.10100000,395.97675741,22453
1623196800000,2021-06-09 00:00:00,XMR/BTC,0.00758500,0.00764800,0.00722000,0.00734800,50278.27000000,371.41482922,22620
1623110400000,2021-06-08 00:00:00,XMR/BTC,0.00741900,0.00769000,0.00716200,0.00759400,48318.83700000,360.16423341,24606
1623024000000,2021-06-07 00:00:00,XMR/BTC,0.00761100,0.00775600,0.00738000,0.00742600,41258.43100000,313.30184672,21028
1622937600000,2021-06-06 00:00:00,XMR/BTC,0.00742600,0.00765100,0.00735300,0.00761000,32290.45600000,242.12739105,15358
1622851200000,2021-06-05 00:00:00,XMR/BTC,0.00780700,0.00787400,0.00735400,0.00743000,31947.77900000,243.71192385,19427
1622764800000,2021-06-04 00:00:00,XMR/BTC,0.00789000,0.00803300,0.00750000,0.00779800,37126.68300000,287.53783151,23511
1622678400000,2021-06-03 00:00:00,XMR/BTC,0.00783500,0.00813000,0.00758100,0.00789000,49844.68100000,391.79897927,33198
1622592000000,2021-06-02 00:00:00,XMR/BTC,0.00725600,0.00784100,0.00719000,0.00783200,39619.86300000,294.59582813,24583
1622505600000,2021-06-01 00:00:00,XMR/BTC,0.00731300,0.00739600,0.00701500,0.00726900,36136.18800000,259.35990192,19988
1622419200000,2021-05-31 00:00:00,XMR/BTC,0.00734000,0.00743400,0.00695300,0.00731100,27480.02800000,196.20358029,20252
1622332800000,2021-05-30 00:00:00,XMR/BTC,0.00702300,0.00745600,0.00676200,0.00734100,35959.81500000,259.14168802,22707
1622246400000,2021-05-29 00:00:00,XMR/BTC,0.00736100,0.00815000,0.00674000,0.00702300,86284.16600000,657.12450173,54934
1622160000000,2021-05-28 00:00:00,XMR/BTC,0.00656100,0.00745800,0.00619500,0.00734600,61343.19100000,415.74196798,39000
1622073600000,2021-05-27 00:00:00,XMR/BTC,0.00685100,0.00687100,0.00647000,0.00656000,31392.79500000,207.25706234,21357
1621987200000,2021-05-26 00:00:00,XMR/BTC,0.00643800,0.00700000,0.00637900,0.00685200,43481.68300000,287.15222848,30763
1621900800000,2021-05-25 00:00:00,XMR/BTC,0.00660400,0.00673500,0.00617900,0.00642700,56148.19200000,361.32164674,32794
1621814400000,2021-05-24 00:00:00,XMR/BTC,0.00650900,0.00663400,0.00619000,0.00660800,60695.69200000,387.84520267,32917
1621728000000,2021-05-23 00:00:00,XMR/BTC,0.00617900,0.00715900,0.00560000,0.00651000,125025.18200000,788.99521411,57510
1621641600000,2021-05-22 00:00:00,XMR/BTC,0.00687400,0.00697100,0.00601300,0.00616200,109828.27400000,709.31761477,63504
1621555200000,2021-05-21 00:00:00,XMR/BTC,0.00692000,0.00801200,0.00663500,0.00687500,178959.95400000,1302.19989015,90340
1621468800000,2021-05-20 00:00:00,XMR/BTC,0.00538800,0.00707400,0.00515500,0.00692000,99271.94800000,608.74803429,55601
1621382400000,2021-05-19 00:00:00,XMR/BTC,0.00795300,0.00799500,0.00460000,0.00539800,163497.62300000,1026.43225841,96301
1621296000000,2021-05-18 00:00:00,XMR/BTC,0.00780600,0.00797600,0.00763600,0.00795700,37617.16600000,293.48980879,26272
1621209600000,2021-05-17 00:00:00,XMR/BTC,0.00841400,0.00843200,0.00777200,0.00781000,63917.68700000,510.93702022,40242
1621123200000,2021-05-16 00:00:00,XMR/BTC,0.00817900,0.00860000,0.00797000,0.00842600,47737.33900000,395.52551214,34399
1621036800000,2021-05-15 00:00:00,XMR/BTC,0.00828400,0.00899800,0.00807500,0.00817700,79490.62300000,673.94351098,50751
1620950400000,2021-05-14 00:00:00,XMR/BTC,0.00809600,0.00838900,0.00805600,0.00828100,43559.20500000,357.19788860,30030
1620864000000,2021-05-13 00:00:00,XMR/BTC,0.00798400,0.00821500,0.00774000,0.00811200,66722.37100000,532.84440909,46765
1620777600000,2021-05-12 00:00:00,XMR/BTC,0.00800100,0.00828000,0.00782400,0.00797500,77126.93700000,620.20573944,48284
1620691200000,2021-05-11 00:00:00,XMR/BTC,0.00791200,0.00806100,0.00762800,0.00800000,79160.21200000,623.47358261,43743
1620604800000,2021-05-10 00:00:00,XMR/BTC,0.00830900,0.00847000,0.00785500,0.00792300,73320.10000000,598.30024892,52669
1620518400000,2021-05-09 00:00:00,XMR/BTC,0.00808000,0.00832800,0.00770800,0.00831000,58623.83900000,472.68911005,42935
1620432000000,2021-05-08 00:00:00,XMR/BTC,0.00794100,0.00846400,0.00774200,0.00807800,72031.68000000,580.35007077,50304
1620345600000,2021-05-07 00:00:00,XMR/BTC,0.00750100,0.00909000,0.00749100,0.00794200,198793.03300000,1676.77720522,115227
1620259200000,2021-05-06 00:00:00,XMR/BTC,0.00726600,0.00769600,0.00708100,0.00749200,85680.09200000,630.76839224,53199
1620172800000,2021-05-05 00:00:00,XMR/BTC,0.00713400,0.00737800,0.00703600,0.00726700,55054.33600000,396.46490414,39865
1620086400000,2021-05-04 00:00:00,XMR/BTC,0.00719900,0.00731700,0.00695700,0.00713300,66459.73700000,475.69154296,41737
1620000000000,2021-05-03 00:00:00,XMR/BTC,0.00715000,0.00730000,0.00700000,0.00720500,77411.46200000,555.15376431,44248
1619913600000,2021-05-02 00:00:00,XMR/BTC,0.00737000,0.00740000,0.00709000,0.00715000,46486.28000000,336.96674652,26642
1619827200000,2021-05-01 00:00:00,XMR/BTC,0.00730600,0.00750600,0.00719300,0.00737300,69548.17700000,510.14701705,36293
1619740800000,2021-04-30 00:00:00,XMR/BTC,0.00761100,0.00780500,0.00714100,0.00731700,65762.84300000,487.78180787,41257
1619654400000,2021-04-29 00:00:00,XMR/BTC,0.00754700,0.00780500,0.00750400,0.00761100,63459.76400000,485.49371593,38558
1619568000000,2021-04-28 00:00:00,XMR/BTC,0.00731200,0.00801200,0.00725100,0.00754500,124171.52200000,957.01841412,71227
1619481600000,2021-04-27 00:00:00,XMR/BTC,0.00750900,0.00761400,0.00704300,0.00730400,80351.18300000,590.10136137,46914
1619395200000,2021-04-26 00:00:00,XMR/BTC,0.00724400,0.00750900,0.00690500,0.00750900,83288.47700000,596.67099075,56114
1619308800000,2021-04-25 00:00:00,XMR/BTC,0.00761900,0.00808400,0.00708900,0.00724500,77557.34100000,586.64710552,48204
1619222400000,2021-04-24 00:00:00,XMR/BTC,0.00693900,0.00782000,0.00679700,0.00761500,103940.01400000,770.36730499,60583
1619136000000,2021-04-23 00:00:00,XMR/BTC,0.00670800,0.00696600,0.00617500,0.00693800,98613.73300000,651.60473110,60365
1619049600000,2021-04-22 00:00:00,XMR/BTC,0.00698200,0.00717900,0.00670900,0.00671200,81966.10200000,573.63753104,54383
1618963200000,2021-04-21 00:00:00,XMR/BTC,0.00716000,0.00754600,0.00684600,0.00697900,125291.67100000,905.72429400,80730
1618876800000,2021-04-20 00:00:00,XMR/BTC,0.00642400,0.00750900,0.00610200,0.00716300,225086.34400000,1529.36463969,110580
1618790400000,2021-04-19 00:00:00,XMR/BTC,0.00603100,0.00651200,0.00561000,0.00643000,124738.79600000,762.66078875,70217
1618704000000,2021-04-18 00:00:00,XMR/BTC,0.00606100,0.00626000,0.00545600,0.00602100,125694.19700000,731.17274666,73931
1618617600000,2021-04-17 00:00:00,XMR/BTC,0.00555200,0.00616000,0.00555200,0.00606000,109407.13300000,641.28905833,65898
1618531200000,2021-04-16 00:00:00,XMR/BTC,0.00545400,0.00561700,0.00519300,0.00555900,96745.11700000,523.94135171,53419
1618444800000,2021-04-15 00:00:00,XMR/BTC,0.00509600,0.00551700,0.00505900,0.00545000,105180.22100000,559.03611790,47937
1618358400000,2021-04-14 00:00:00,XMR/BTC,0.00515100,0.00522400,0.00494400,0.00509400,77220.92400000,391.27730193,41877
1618272000000,2021-04-13 00:00:00,XMR/BTC,0.00525300,0.00527500,0.00492400,0.00515500,104141.50300000,532.58358138,58040
1618185600000,2021-04-12 00:00:00,XMR/BTC,0.00548000,0.00576500,0.00520100,0.00524900,143139.48300000,782.88456793,67718
1618099200000,2021-04-11 00:00:00,XMR/BTC,0.00488500,0.00553700,0.00487500,0.00548000,141176.90800000,726.65897253,68670
1618012800000,2021-04-10 00:00:00,XMR/BTC,0.00470000,0.00495900,0.00467400,0.00488200,141936.68300000,685.89968866,60967
1617926400000,2021-04-09 00:00:00,XMR/BTC,0.00464400,0.00497900,0.00458700,0.00469400,102249.41700000,487.52433284,47166
1617840000000,2021-04-08 00:00:00,XMR/BTC,0.00460000,0.00475600,0.00449000,0.00464400,93502.50500000,432.96546070,39714
1617753600000,2021-04-07 00:00:00,XMR/BTC,0.00466700,0.00488000,0.00453000,0.00460000,127392.89200000,601.52490038,63125
1617667200000,2021-04-06 00:00:00,XMR/BTC,0.00449000,0.00474500,0.00442800,0.00466700,93124.38600000,430.83488507,42686
1617580800000,2021-04-05 00:00:00,XMR/BTC,0.00453000,0.00468000,0.00445200,0.00448900,73620.31200000,334.67602091,33848
1617494400000,2021-04-04 00:00:00,XMR/BTC,0.00450700,0.00468900,0.00430800,0.00453000,91126.76300000,411.30098766,36774
1617408000000,2021-04-03 00:00:00,XMR/BTC,0.00437000,0.00454600,0.00434000,0.00450500,93340.68300000,413.81436504,46872
1617321600000,2021-04-02 00:00:00,XMR/BTC,0.00426900,0.00442000,0.00423200,0.00437000,77870.95100000,336.42269809,36149
1617235200000,2021-04-01 00:00:00,XMR/BTC,0.00418800,0.00435600,0.00414000,0.00427000,95078.43400000,404.84378259,34895
1617148800000,2021-03-31 00:00:00,XMR/BTC,0.00416200,0.00452400,0.00411800,0.00418900,137021.84300000,590.22095259,53466
1617062400000,2021-03-30 00:00:00,XMR/BTC,0.00405700,0.00421500,0.00402600,0.00416100,79332.96000000,326.28509016,29896
1616976000000,2021-03-29 00:00:00,XMR/BTC,0.00417100,0.00426800,0.00403900,0.00405700,75741.74300000,313.02928095,31371
1616889600000,2021-03-28 00:00:00,XMR/BTC,0.00396300,0.00425000,0.00390600,0.00417000,88180.45200000,357.40477046,29619
1616803200000,2021-03-27 00:00:00,XMR/BTC,0.00402800,0.00407000,0.00393000,0.00396300,55810.11100000,222.83743564,19924
1616716800000,2021-03-26 00:00:00,XMR/BTC,0.00418100,0.00425400,0.00401100,0.00402600,56861.40600000,236.16626247,23505
1616630400000,2021-03-25 00:00:00,XMR/BTC,0.00402700,0.00427100,0.00397000,0.00417800,70426.66000000,292.41968493,26010
1616544000000,2021-03-24 00:00:00,XMR/BTC,0.00401100,0.00418000,0.00392100,0.00402700,95933.60000000,384.09582536,28174
1616457600000,2021-03-23 00:00:00,XMR/BTC,0.00401500,0.00408500,0.00395000,0.00401100,70744.80600000,283.71431209,24031
1616371200000,2021-03-22 00:00:00,XMR/BTC,0.00403600,0.00409900,0.00396800,0.00401300,64266.62300000,258.68987765,23446
1616284800000,2021-03-21 00:00:00,XMR/BTC,0.00399000,0.00412400,0.00395800,0.00403400,55202.21000000,223.73266427,19805
1616198400000,2021-03-20 00:00:00,XMR/BTC,0.00399000,0.00404000,0.00393800,0.00399000,61419.71000000,244.44925597,18060
1616112000000,2021-03-19 00:00:00,XMR/BTC,0.00395500,0.00405600,0.00391000,0.00398400,73150.50000000,290.61894348,22841
1616025600000,2021-03-18 00:00:00,XMR/BTC,0.00400400,0.00414500,0.00395100,0.00395500,82163.71200000,330.02012798,24978
1615939200000,2021-03-17 00:00:00,XMR/BTC,0.00404200,0.00429800,0.00399700,0.00400600,96532.18500000,399.20820240,38085
1615852800000,2021-03-16 00:00:00,XMR/BTC,0.00399100,0.00414000,0.00395200,0.00403800,95758.19400000,384.37649548,32640
1615766400000,2021-03-15 00:00:00,XMR/BTC,0.00393700,0.00400000,0.00384900,0.00399100,94789.95900000,371.44241852,29529
1615680000000,2021-03-14 00:00:00,XMR/BTC,0.00391100,0.00400000,0.00383600,0.00393600,91359.07200000,355.91814396,29773
1615593600000,2021-03-13 00:00:00,XMR/BTC,0.00389000,0.00400000,0.00381300,0.00391400,83897.63600000,325.26988869,24817
1615507200000,2021-03-12 00:00:00,XMR/BTC,0.00382700,0.00406100,0.00381000,0.00389300,87573.04000000,341.97822892,27761
1615420800000,2021-03-11 00:00:00,XMR/BTC,0.00394000,0.00405200,0.00379900,0.00382900,94817.59000000,370.96189462,27570
1615334400000,2021-03-10 00:00:00,XMR/BTC,0.00410400,0.00413000,0.00389700,0.00394100,106766.74100000,424.86946424,29031
1615248000000,2021-03-09 00:00:00,XMR/BTC,0.00421900,0.00423800,0.00407500,0.00410500,91104.03800000,377.42836311,28844
1615161600000,2021-03-08 00:00:00,XMR/BTC,0.00409400,0.00427900,0.00406200,0.00422200,92015.88800000,383.73335609,26542
1615075200000,2021-03-07 00:00:00,XMR/BTC,0.00417800,0.00419900,0.00404800,0.00410000,62415.24400000,256.40427341,19459
1614988800000,2021-03-06 00:00:00,XMR/BTC,0.00422200,0.00426900,0.00413300,0.00418100,74481.83700000,312.49124287,23387
1614902400000,2021-03-05 00:00:00,XMR/BTC,0.00449300,0.00450000,0.00420200,0.00422200,84127.43900000,365.04004893,27135
1614816000000,2021-03-04 00:00:00,XMR/BTC,0.00434300,0.00449500,0.00429100,0.00449300,96464.58700000,423.29842964,30121
1614729600000,2021-03-03 00:00:00,XMR/BTC,0.00455400,0.00460000,0.00423400,0.00434800,86122.78600000,377.26584880,30611
1614643200000,2021-03-02 00:00:00,XMR/BTC,0.00464800,0.00485000,0.00445700,0.00455200,78605.80100000,359.81490598,28603
1614556800000,2021-03-01 00:00:00,XMR/BTC,0.00485500,0.00486300,0.00448400,0.00464700,110173.14500000,509.55972641,38916
1614470400000,2021-02-28 00:00:00,XMR/BTC,0.00453900,0.00499500,0.00442700,0.00485400,147740.32700000,703.72670013,46432
1614384000000,2021-02-27 00:00:00,XMR/BTC,0.00441900,0.00472400,0.00437800,0.00453700,138014.39900000,630.93747124,43361
1614297600000,2021-02-26 00:00:00,XMR/BTC,0.00422400,0.00460700,0.00418100,0.00440800,171218.88900000,752.56719703,46613
1614211200000,2021-02-25 00:00:00,XMR/BTC,0.00411800,0.00430100,0.00401700,0.00421800,92690.54200000,385.32468066,28914
1614124800000,2021-02-24 00:00:00,XMR/BTC,0.00451800,0.00461500,0.00410000,0.00411400,129023.20700000,554.60355408,44821
1614038400000,2021-02-23 00:00:00,XMR/BTC,0.00414500,0.00461900,0.00375000,0.00452700,193736.44800000,793.92834681,65042
1613952000000,2021-02-22 00:00:00,XMR/BTC,0.00430800,0.00432800,0.00381300,0.00414600,157318.73100000,654.84296249,55581
1613865600000,2021-02-21 00:00:00,XMR/BTC,0.00456700,0.00463500,0.00426100,0.00430800,122743.56400000,544.30016917,38741
1613779200000,2021-02-20 00:00:00,XMR/BTC,0.00505000,0.00513600,0.00447800,0.00456700,147148.23300000,703.37716418,47760
1613692800000,2021-02-19 00:00:00,XMR/BTC,0.00506300,0.00530800,0.00488100,0.00505000,126730.98500000,643.59824900,46516
1613606400000,2021-02-18 00:00:00,XMR/BTC,0.00521900,0.00530200,0.00487000,0.00506300,133100.23500000,675.64849960,40511
1613520000000,2021-02-17 00:00:00,XMR/BTC,0.00450600,0.00527600,0.00447300,0.00522000,187767.14800000,908.23684795,57757
1613433600000,2021-02-16 00:00:00,XMR/BTC,0.00475600,0.00478000,0.00436500,0.00451000,133357.28100000,606.67760791,37726
1613347200000,2021-02-15 00:00:00,XMR/BTC,0.00473600,0.00480300,0.00436800,0.00476400,186866.39800000,859.65626933,48990
1613260800000,2021-02-14 00:00:00,XMR/BTC,0.00511100,0.00515300,0.00461500,0.00473200,161200.82800000,772.95183970,48093
1613174400000,2021-02-13 00:00:00,XMR/BTC,0.00423500,0.00580000,0.00416700,0.00510700,242203.47700000,1154.47899908,75832
1613088000000,2021-02-12 00:00:00,XMR/BTC,0.00396800,0.00455700,0.00391900,0.00424300,214008.70700000,911.32673312,66872
1613001600000,2021-02-11 00:00:00,XMR/BTC,0.00391500,0.00404100,0.00374000,0.00396400,152216.91700000,596.98064921,45207
1612915200000,2021-02-10 00:00:00,XMR/BTC,0.00364600,0.00394400,0.00359900,0.00391600,122527.06900000,465.29633043,36058
1612828800000,2021-02-09 00:00:00,XMR/BTC,0.00351800,0.00383900,0.00342300,0.00364300,167880.91200000,595.78317516,41625
1612742400000,2021-02-08 00:00:00,XMR/BTC,0.00387500,0.00392100,0.00348100,0.00351800,130360.59100000,483.09214305,37897
1612656000000,2021-02-07 00:00:00,XMR/BTC,0.00388200,0.00404200,0.00384700,0.00387800,77980.14400000,306.22296967,25361
1612569600000,2021-02-06 00:00:00,XMR/BTC,0.00406100,0.00406100,0.00379700,0.00388100,101098.22000000,394.90529779,28572
1612483200000,2021-02-05 00:00:00,XMR/BTC,0.00401000,0.00410200,0.00395600,0.00405900,79707.06200000,321.13228795,22490
1612396800000,2021-02-04 00:00:00,XMR/BTC,0.00411100,0.00411900,0.00394800,0.00400600,100918.95000000,407.18051873,28825
1612310400000,2021-02-03 00:00:00,XMR/BTC,0.00426300,0.00433000,0.00404700,0.00411000,99533.30600000,417.37724269,29789
1612224000000,2021-02-02 00:00:00,XMR/BTC,0.00427500,0.00431300,0.00408700,0.00425900,109853.54100000,461.78863919,30274
1612137600000,2021-02-01 00:00:00,XMR/BTC,0.00416300,0.00435800,0.00411700,0.00427500,126957.75000000,534.69877209,35471
1612051200000,2021-01-31 00:00:00,XMR/BTC,0.00406700,0.00417800,0.00402900,0.00416300,80151.25500000,328.25402331,24906
1611964800000,2021-01-30 00:00:00,XMR/BTC,0.00409800,0.00423200,0.00399100,0.00406900,75166.71500000,306.35055326,26472
1611878400000,2021-01-29 00:00:00,XMR/BTC,0.00406300,0.00417000,0.00370100,0.00409800,147179.24500000,581.51654667,44757
1611792000000,2021-01-28 00:00:00,XMR/BTC,0.00413100,0.00445900,0.00402200,0.00405900,125795.65700000,528.78282989,40591
1611705600000,2021-01-27 00:00:00,XMR/BTC,0.00424300,0.00438100,0.00411000,0.00413100,129022.66000000,547.58662213,32137
1611619200000,2021-01-26 00:00:00,XMR/BTC,0.00424900,0.00439100,0.00420200,0.00424400,90071.25600000,387.57627869,26295
1611532800000,2021-01-25 00:00:00,XMR/BTC,0.00427900,0.00430500,0.00409500,0.00425600,72089.88200000,303.36608585,25054
1611446400000,2021-01-24 00:00:00,XMR/BTC,0.00433200,0.00438400,0.00422200,0.00428100,58057.82300000,250.62822074,21631
1611360000000,2021-01-23 00:00:00,XMR/BTC,0.00411900,0.00439700,0.00411900,0.00433100,61608.44300000,263.74506886,21680
1611273600000,2021-01-22 00:00:00,XMR/BTC,0.00423000,0.00430900,0.00408600,0.00411900,89374.45300000,374.82012338,29875
1611187200000,2021-01-21 00:00:00,XMR/BTC,0.00430600,0.00443100,0.00421700,0.00422800,102287.84600000,443.09953447,31494
1611100800000,2021-01-20 00:00:00,XMR/BTC,0.00437600,0.00447100,0.00425500,0.00430700,78985.69400000,342.75508929,26478
1611014400000,2021-01-19 00:00:00,XMR/BTC,0.00428500,0.00455000,0.00409700,0.00437600,108822.15800000,466.20532402,31907
1610928000000,2021-01-18 00:00:00,XMR/BTC,0.00445600,0.00448300,0.00411000,0.00428400,92342.31600000,393.71039516,25760
1610841600000,2021-01-17 00:00:00,XMR/BTC,0.00432200,0.00451200,0.00429500,0.00445800,90445.35100000,396.45036542,27454
1610755200000,2021-01-16 00:00:00,XMR/BTC,0.00427000,0.00438600,0.00420000,0.00431800,87965.19100000,377.24493001,25632
1610668800000,2021-01-15 00:00:00,XMR/BTC,0.00418700,0.00445000,0.00407000,0.00427000,82153.95500000,351.84569474,28156
1610582400000,2021-01-14 00:00:00,XMR/BTC,0.00458200,0.00458200,0.00415500,0.00418400,109990.82100000,474.66950914,33721
1610496000000,2021-01-13 00:00:00,XMR/BTC,0.00467300,0.00484000,0.00448200,0.00458400,162449.80700000,758.30103721,45791
1610409600000,2021-01-12 00:00:00,XMR/BTC,0.00445300,0.00501300,0.00439400,0.00467300,176951.93300000,827.13287231,51632
1610323200000,2021-01-11 00:00:00,XMR/BTC,0.00484200,0.00498600,0.00412700,0.00445700,295979.86200000,1365.18416803,94846
1610236800000,2021-01-10 00:00:00,XMR/BTC,0.00367600,0.00495300,0.00361000,0.00484200,277649.26100000,1154.90791400,74212
1610150400000,2021-01-09 00:00:00,XMR/BTC,0.00349600,0.00370100,0.00346100,0.00367700,96917.50800000,346.78346781,29453
1610064000000,2021-01-08 00:00:00,XMR/BTC,0.00362300,0.00384000,0.00340300,0.00350000,158166.97200000,568.89294861,42647
1609977600000,2021-01-07 00:00:00,XMR/BTC,0.00386900,0.00410000,0.00359800,0.00362200,181347.37600000,693.20876707,45157
1609891200000,2021-01-06 00:00:00,XMR/BTC,0.00400400,0.00403700,0.00374000,0.00387200,113564.50800000,445.37159887,34342
1609804800000,2021-01-05 00:00:00,XMR/BTC,0.00417500,0.00435000,0.00395200,0.00400500,133819.44100000,550.08606890,42122
